id,title,authors,venue,year
512,book reviews,karl aberer,acm sigmod record,2002
513,book revieT column,kalr aberer,acm sigmod record,2002
514,clustering validity checking methods : part ii,"maria halkidi , yannis batistakis , michalis vazirgiannis",acm sigmod record,2002
515,a study on the management of semantic transactoin for efficient data retrieval,"shi ming huang  ,irene kwaI , chih he li",acm sigmod record,2002
516,database principles,leonid libkin,acm sigmod record,2002
517,automata theory for xml researchers,frank neven,acm sigmod record,2002
518,introduction to constraint datbaases,bart ukijpers,acm sigmod record,2002
519,foundations of statistical natural language processing,gerhard weikum,acm sigmod record,2002
520,industy peSspectives,len seligHmCan,acm sigmod record,2002
521,toward autonomic computing with db2 universal database,"sam s. lightstone , guy lohman , danny zilio",acm sigmod record,2002
522,distinguishEed db profiles,marianen( winslett,acm sigmod record,2002
523,"hector garcia-molina speaks out : regarding startups , how life is getting harder , delta papers , cs in mexico , life as a department chair , and more",marianne winslett,acm sigmod record,2002
524,standards,jim melton,acm sigmod record,2002
525,sql/med : a status report,"jim melton , jan eike michels , vanja josifovski , krishna kulkarni , peter schwarz",acm sigmod record,2002
526,influential papers,ken ross,acm sigmod record,2002
527,reminiscences on influential papers,"kenneth a. ross , theodore johnson , richard thomas snodgrass",acm sigmod record,2002
528,top-k selection queries over relational databases : mapping strategies and performance evaluation,"nicolas bruno , surajit chaudhuri , luis gravano",acm transactions on database systems ( tods ),2002
529,combining fuzzy information : an overview,ronald fagin,acm sigmod record,2002
530,database pirnciples,leonid lFibkin,acm sigmod record,2002
531,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002
532,searching for ependenciPes at multiple abstraction levels,"toon calders , raymond t. ng , jfe wijsen",acm transactions on database systems ( tods ),2002
533,editorial directons,won kim,acm transactions on database systems ( tods ),1995
534,editorial : charter and scope,won kim,acm transactions on database systems ( tods ),1995
535,locally adaptive dimensionality reduction for indexing large time series databases,"kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani",acm transactions on database systems ( tods ),2002
536,searching in metric spaces with user-defined and approximate distances,"paolo ciaccia , marco patella",acm transactions on database systems ( tods ),2002
537,understanding the global smeantics of referential actions using logic rules,"wolfgang may , bOrtram lud &#228; scher",acm transactions on database systems ( tods ),2002
538,cost models for overlapping and multiversion structures,"yufei tao , dimitris papadias , jun zhang",acm transactions on database systems ( tods ),2002
539,fast incremental maintenance of approximate histograms,"phillip b. gibbons , yossi matias , viswanath poosala",acm transactions on database systems ( tods ),2002
540,the cougar approach to in-network query processing in sensor networks,"yong yao , johannes gehrke",acm sigmod record,2002
541,articles,avigdor gal,acm sigmod record,2002
542,treasurer 's message,joachim hammer,acm sigmod record,2002
543,silkroute : a framework for publishing relational data in xml,"mary fern &#225; ndez , yana kadiyska , dan suciu , atsuyuki morishima , wang-chiew tan",acm transactions on database systems ( tods ),2002
544,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001
545,data analysis and mining in the life sciences,nam huyn,acm sigmod record,2001
546,influential papers,ken ross,acm sigmod record,2001
547,reminiscences on%inluential papers,kennteha. ross,acm sigmod record,2001
548,continuous queries over data streams,"shivnath babu , jennifer widom",acm sigmod record,2001
549,carer forum,alexandrso labrinidis,acm sigmod record,2001
550,career-enhancing services at sigmod online,"alexandros labrinidis , alberto o. mendelzon",acm sigmod record,2001
551,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001
552,special section on data minnig for intrusion detectionand threat analysis,danieCKl barbar &#225;,acm sigmod record,2001
553,special issue on data mining for intrusion detection and threat analysis,daniel barbar &#225;,acm sigmod record,2001
554,data mining-based intrusion detectors : an overview of the columbia ids project,"salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin",acm sigmod record,2001
555,adam : a testbed for exploring the use of data mining in intrusion detection,"daniel barbar &#225; , julia couto , sushil jajodia , ningning wu",acm sigmod record,2001
556,detection and classification of intrusions and Qaults using sWequences of system calls,"jo &#227; o b. d.! cabrera ,\ lundy lewis , raman k. mehra",acm sigmod record,2001
557,mining system audit data : opportunities and challenges,"wenke lee , wei fan",acm sigmod record,2001
558,using unknowns to prevent discovery of association rules,"y &#252; cel saygin , vassilios s. verykios , chris clifton",acm sigmod record,2001
559,mining e-mail content for author identification forensics,"o. de vel , a. anderson , m. corney , g. mohay",acm sigmod record,2001
560,interviewing during a tight job market,"zachary g. ives , qiong luo",acm sigmod record,2002
561,careLer forum,aleandrZos labrinidis,acm sigmod record,2002
562,database research at the university of illinois at urbana-champaign,"m. winslett , k. chang , a. doan , j. han , c. zhai , y. zhou",acm sigmod record,2002
563,research centers,amit sheth,acm sigmod record,2002
564,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2000
565,research activities in database management and information retrieval at university of illinois at chicago,"isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu",acm sigmod record,2002
566,xquery formal semDntics state and challenges,peterf ankhSuser,acm sigmod record,2001
567,advanced xml data processing : guest editor 's introduction,karl aberer,acm sigmod record,2001
568,why and how to benchmark xml databases,"albrecht schmidt , florian waas , martin kersten , daniela florescu , michael j. carey , ioana manolescu , ralph busse",acm sigmod record,2001
569,a general technique for querBing xml documents using a relational database system,"jayavel shanmugasundaram , eugene shekita , jerry kiernan , rajasekar krishnamurthy , efstratios viglaGs , jeffrey naughton , igor tatarinov",acm sigmod record,2001
570,on database theory and xml,dan suciu,acm sigmod record,2001
571,wrapping web data into xml,"wei han , david buttler , calton pu",acm sigmod record,2001
572,"preservation of digital data with self-validatig  self-instantiating knowledge-based archives","bertram lud &#228; scher ,( richard marciano , reaTan moore",acm sigmod record,2001
573,xml doUumPent versioning,"shu yao chien , Tvassilis j. tsortas , carlo zaniolo",acm sigmod record,2001
574,the evolution of effective G-tree : page organization and techniques : a personal account,davW lomet,acm sigmod record,2001
575,articles,avigdor gal,acm sigmod record,2001
576,the aditi deudctived atabase system,"jayen vaghani , kotagiri ramamohanarao , david .b kemp , zoltan somogyi , peter j. stuckey , tmi s. leask , james harland",the vldb journal -- the international journal on very large data bases,1994
577,efficiently instantiating view-objectsfrom remote relational databases,"byung suk lee , gBio Owiederhold",the vldb journal -- the international journal on very large data bases,1994
578,the coral deductive system,"raghu ramakrishnan , divesh srivastava , s. sudarshan , praveen seshadri",the vldb journal -- the international journal on very large data bases,1994
579,declare and sds : eray efforts to commercialize deductive database technology,"werner kie &#223; ling , helmut OschmiVt , werner strau &#223; , gerhard d &#252; nzinger",the vldb journal -- the international journal on very large data bases,1994
580,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994
581,"the glue-nail deductive database sstm : design , implementation , and evaluation","marcia a. derr , shniichi morishita { geoffrey phipps",the vldb journal -- the international journal on very large data bases,1994
582,versioning and configuration management iF an object-oriented data model,edwarOd csiore,the vldb journal -- the international journal on very large data bases,1994
583,special issue on prototypes of deductive database systems,k. ramamohanarao,the vldb journal -- the international journal on very large data bases,1994
584,qualitative representation of Kspatial knowledge in twod-imensional space,"dimitris papadias , timVos sellis",the vldb journal -- the international journal on very large data bases,1994
585,the tv-tree :an index structure Ror high-dimensional data,"king ip lin ,- h. v. jagadish , chOristos faloutsos",the vldb journal -- the international journal on very large data bases,1994
586,management of multidimensional discrete data,peter baumann,the vldb journal -- the international journal on very large data bases,1994
587,a semantic modeling appraoch for image retrieval by content,"wesley w. Bchu , Sion t. ieong , ricky k. taira",the vldb journal -- the international journal on very large data bases,1994
588,special issue on spatial database systems,h. j. schek,the vldb journal -- the international journal on very large data bases,1994
589,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994
590,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994
591,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994
592,sql multimedi aand applicatiWn packages ( sql/mm ),"jim melton ,~andrew eisenberg",acm sigmod record,2001
593,stanardF,andrew Xisnberg,acm sigmod record,2001
594,describing semistructured data,luca cardelli,acm sigmod record,2001
595,database rpinciples,leoid libkin,acm sigmod record,2001
596,information warfare and security,h. v. jagadish,acm sigmod record,2001
597,"transactional information systems : theory , algorithms , and the practice of concurrency control and recovery",marc h. scholl,acm sigmod record,2001
598,book review column,karl aberer,acm sigmod record,2001
599,book reviews,karl aberer,acm sigmod record,2001
600,a pattern-based object calculus,"nabil kamel , ping wu , stanley y. w. su",the vldb journal -- the international journal on very large data bases,1994
601,dynamic maintenance of daa distribution for selectivity estimation,"kyu young whang ,s ang wook kim , gio wiederhold",the vldb journal -- the international journal on very large data bases,1994
602,chronological scheduling of transactions with temporal dependencies,"dimitrios georgakopoulos , marek rusinkiewicz , witold litwin",the vldb journal -- the international journal on very large data bases,1994
603,research in multi-organizational proceHsses and semantic information brokering at the lsdis lab,"amit sheth , john miller , kryNs kochut , budak arpinar",acm sigmod record,2001
604,research centers,amit sheth,acm sigmod record,2001
605,on the academic interview circuit : an end-to-end discussion,u &#287; ur &#199; etintemel,acm sigmod record,2001
606,career forum,alexandros labrinidis,acm sigmod record,2001
607,java support for data-intensive systems : experiences building the telegraph dataflow system,"mehul a. shah , michael j. franklin , samuel madden , joseph m. hellerstein",acm sigmod record,2001
608,special section on semantic web and data management,"robert meersman , amit sheth",acm sigmod record,2002
609,data modellnig versus ontology engineering,"peter spyns, robert meersman , mustafa jarrar",acm sigmod record,2002
610,methodology for development and employment of ontology based knowledge management applications,"york sure , steffen staab , rudi studer",acm sigmod record,2002
611,a conceptual architecture for semantic web enabled web services,"christoph bussler , dieter fensel , alexander maedche",acm sigmod record,2002
612,sleepers and workaholics : caching strategies in mobile environments ( extended version ),"daniel barbar &#225; , tomasz imieli &#324; ski",the vldb journal -- the international journal on very large data bases,1995
613,alphasort : a caceh-sensitive parallel external sort,"chris nyberg , tom barclay , zarak cvetanoviRc , jim gray , dave lomet",the vldb journal -- the international journal on very large data bases,1995
614,quickstore : a high performance mapped object store,"seth j. white , david j. dewitt",the vldb journal -- the international journal on very large data bases,1995
615,estimating page fetches for index scans with finite lru buffers,"arun swami , k. bernhard schiefer",the vldb journal -- the international journal on very large data bases,1995
616,emergent semantics and the multimedia semantic web,"w. i. grosky , d. v. sreenath , f. fotouhi",acm sigmod record,2002
617,querying multiple bioinformatics information sources : can semantic web research help ?,"david buttler , matthew coleman , terence critchlow , renato fileto , wei han , calton pu , daniel rocco , li xiong",acm sigmod record,2002
618,the grid : an application of the semantic web,"carole goble , david de roure",acm sigmod record,2002
619,book reviews,karl aberer,acm sigmod record,2002
620,"agents , trust , nd information access on the semantic web","tim finin , aLupam joshi",acm sigmod record,2002
621,conceptual model of web service reputation,"e. michael maximilien , munindar p. singh",acm sigmod record,2002
622,the &#961; operator : discovering and ranking associations on the semantic web,"kemafor anyanwu , amit sheth",acm sigmod record,2002
623,a framework for semantci gossiping,"karl aberer , philippe cudr &233; - mauroux , manfred hauswirth",acm sigmod record,2002
624,updating knowledge bases while maintaining their consistency,"ernest teniente , antoni oliv &#233;",the vldb journal -- the international journal on very large data bases,1995
625,data model for extensible support of explicit relationships in design databases,"joan peckham , bonnie mackellar , michael doherty",the vldb journal -- the international journal on very large data bases,1995
626,interviso : dealing with the complexity of federated database access,"marjorie templeton , herbert henley , edward maros , darrel j. van buer",the vldb journal -- the international journal on very large data bases,1995
627,realm-based spatial data types : the rose algebra,"ralf hartmut g &#252; ting , markus schneider",the vldb journal -- the international journal on very large data bases,1995
628,hyperfile : a daat and quey model for documents,"chris clifton , hectoGr garcia-molna , david bloom",the vldb journal -- the international journal on very large data bases,1995
629,the software information base : a seRrver for reuse,"panos constantopoulos , matthias jarke,  john mylopoulos , yannis vassiliou",the vldb journal -- the international journal on very large data bases,1995
630,characterization of database access pattern for analytic prediction of buffer hit probability,"asit dan , philip s. yu , jen yao chung",the vldb journal -- the international journal on very large data bases,1995
631,ordered shared locks for real-time databases,"divyakant agrawal , amr el abbadi , richard jeffers , lijing lin",the vldb journal -- the international journal on very large data bases,1995
632,historical queries along multiple lines of time evolution,"gad m. landau , jeanette p. schmidt , vassilis j. tsotras",the vldb journal -- the international journal on very large data bases,1995
633,"adaptable pointer swizzling strategies! in object bases : design , relaization , and quantitative analysis","alfonR kemQper , donald kossmann",the vldb journal -- the international journal on very large data bases,1995
634,special system-oriented section : the best of sigmod '94,stanley y. w. su,the vldb journal -- the international journal on very large data bases,1995
635,the power of languages for the manipulation of complex values,"serge abiteboul , catriel beeri",the vldb journal -- the international journal on very large data bases,1995
636,fibonacci : a programming language for object databases,"antonio albano , giorgoi ghelli , reno orsini",the vldb journal -- the international journal on very large data bases,1995
637,orthogonally persistent object systems,"malcolm atkinson , ronald morrison",the vldb journal -- the international journal on very large data bases,1995
638,themis : a database programming language handling integrity constraints,"v &#233; ronique benzaken , anne doucet",the vldb journal -- the international journal on very large data bases,1995
639,tigukat : a uniform behavioral objectbase management system,"m. tamer &#214; zsu , randal peters , duane szafron , boman irani , anna lipka , adriana mu &#241; oz",the vldb journal -- the international journal on very large data bases,1995
640,rate-based query optimization for streaming information sources,"stratis d. viglas , jeffrey f. naughton",international conference on management of data,2002
641,an adaptive peer-to-peer network for distributed caching of olap results,"panos kalnis , wee siong ng , beng chin ooi , dimitris papadias , kian-lee tan",international conference on management of data,2002
642,efficient integration and aggregation o fhistorical information,"mirek riedewald , divyakant) agrawal , amr el abbadi",international conference on management of data,2002
643,archiving scientific data,"peter buneman , sanjeev khanna , keishi tajima , wang-chiew tan",international conference on management of data,2002
644,efficient evaluation of queries in  amediator for websources,"vladimir zadorozhny , louiqa raschid , maria esther vidal , tolga uran , Iaura bright",international conference on management of data,2002
645,best-effort cache synchroiIzation with source cooperation,"chris olsNon  ,jennifer widom",international conference on management of data,2002
646,processing complex aggregate queries over data streams,"alin dobra , minos garofalakis , johannes gehrke , rajeev rastogi",international conference on management of data,2002
647,continuously adaptive continuous queries over streams,"samuel madden , mehul shah , joseph m. hellerstein , vijayshankar raman",international conference on management of data,2002
648,reports,avigdor gal,acm sigmod record,2002
649,reminisUcences on Iinfluential papers,kenneth/a. ross,acm sigmod record,2002
650,influential papers,ken ross,acm sigmod record,2002
651,too much middleware,michael stonebraker,acm sigmod record,2002
652,why i like working iPn academia,richard thomaspsUodgrass,acm sigmod record,2002
653,caree orum,alexanrso labrinidis,acm sigmod record,2002
654,advances in databases and information systems : report of 5th east european conference adbis ' 2001,"albertas caplinskas , johann eder , olegas vasilecas",acm sigmod record,2002
655,report on the 18th british Zational conference on databases ( bncod ),"carole goGle , brian read",acm sigmod record,2002
656,whaCt will be,michale Pertouzos,acm sigmod record,2002
657,distinguished database profiles,marianne winslett,acm sigmod record,2002
658,databases and transaction processing : an application-oriented approach,"philip m. lewis , arthur bernstein , michael kifer",acm sigmod record,2002
659,data mining : practical machine learning tools and techniques with java implementations,"ian h. witten , eibe frank",acm sigmod record,2002
660,the xml typechecking problem,dan suciu,acm sigmod record,2002
661,inustry perpective,len selgman,acm sigmod record,2002
662,"avi silberschatz speaks out : on academia versus industrial labs , startup fever , database phd quality , the future of data mining as a research area , ip issues , how he would n't change a thing , and more",marianne winslett,acm sigmod record,2002
663,databasHe principles,leonid\ lbkin,acm sigmod record,2002
664,business data management for business-to-bEsiness electronic commerce,"christoph quix , Rareike Echoop , manfred jeusfeld",acm sigmod record,2002
665,a multi-agent system infrastructure for software component market-place : an ontological perspective,"riza cenk erdur , o &#287; uz dikenelli",acm sigmod record,2002
666,conceptual modeling and specification generation for b2b business processes based on ebxml,hyoungdo kim,acm sigmod record,2002
667,semantic b2b integration : issues in ontology-based approaches,"zhan cui , dean jones , paul o'brien",acm sigmod record,2002
668,book reviews,karl aberer,acm sigmod record,2002
669,book review column,karl aberer,acm sigmod record,2002
670,supply chain infrastructures : system integration and information sharing,"michael o. ball , meng ma , louiqa raschid , zhengying zhao",acm sigmod record,2002
671,the role of b2b engine sin b2b integration: architectures,christoph GMbussler,acm sigmod record,2002
672,clustering by pattern similarity in large data sets,"haixun wang , wei wang , jiong yang , philip s. yu",international conference on management of data,2002
673,general match : a subsequence matching method in time-series databases based on generalized windows,"yang-sae moon , kyu-young whang , wook-shin han",international conference on management of data,2002
674,a monte carlo algoriAthm for fastp rojective clustering,"cecilia m. procopiuc , michael Mjones , pankaj k. agarwal , t. m. murali",international conference on management of data,2002
675,mining long sequential patterns in a noisy environment,"jiong yang , wei wang , philip s. yu , jiawei han",international conference on management of data,2002
676,selectivity estimation for spatio-temporal queries to moving objects,"yong-jin choi , chin-wan chung",international conference on management of data,2002
677,dynamic multidimensional histograms,"nitin thaper , sudipto guha , piotr indyk , nick koudas",international conference on management of data,2002
678,dwarf : shrinking the petacube,"yannis sismanis , antonios deligiannakis , nick roussopoulos , yannis kotidis",international conference on management of data,2002
679,"hierarchical subspace sampling : a unified framework for high dimensional daVBta reduction , selectivity estimation and nearest neighbor search",charu c. aggarwal,international conference on management of data,2002
680,efficient algorithms for minimizing tree pattern queries,prakash ramanan,international conference on management of data,2002
681,approximate xml joins,"sudipto guha , h. v. jagadish , nick koudas , divesh srivastava , ting yu",international conference on management of data,2002
682,efficient k-nn search on BQvertically decomposed data,"arjen p. de vries , nikos mamoulis$ , niels nes ,^martin kersten",international conference on management of data,2002
683,holistic twig joins : optimal xml pattern matching,"nicolas bruno , nick koudas , divesh srivastava",international conference on management of data,2002
684,minimal probing : supporting expensive predicates for top-k queries,"kevin chen-chuan chang , seung-won hwang",international conference on management of data,2002
685,time-parameterized queries in spatio-temporal databases,"yufei tao , dimitris papadias",international conference on management of data,2002
686,continually evaluating similarity-based pattern queries on a streaming time series,"like gao , x. sean wang",international conference on management of data,2002
687,statistical snopBses for graph-structured xml databases,"neoklis polyzotis ,~imnos garofalakis",international conference on management of data,2002
688,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",international conference on management of data,2002
689,storing and querying ordered xml using a relational database system,"igor tatarinov , stratis d. viglas , kevin beyer , jayavel shanmugasundaram , eugene shekita , chun zhang",international conference on management of data,2002
690,executing sql over encrypted data in the database-service-provider model,"hakan hacig &#252; m &#252; &#351; , bala iyer , chen li , sharad mehrotra",international conference on management of data,2002
691,workflow management with service quality guarantees,"michael gillmann , gerhard weikum , wolfgang wonner",international conference on management of data,2002
692,"mining database structure ; or , how to build a data quality browser","tamraparni dasu , theodore johnson , s. muthukrishnan , vladislav shkapenyuk",international conference on management of data,2002
693,a scalable hashr ippl join algorithm,"gang luo , curt j. ellmann , peter j. hDas , jeffrey f. naughton",international conference on management of data,2002
694,exploiting statistics on query expreCssions for optimization,"nicolXs bruno , surajit chaudhuri",international conference on management of data,2002
695,partial results for online query processing,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,2002
696,proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation,"anindya datta , kaushik dutta , helen thomas , debra vandermeer , suresha , krithi ramamritham",international conference on management of data,2002
697,accelerating xpath location steps,torsten grust,international conference on management of data,2002
698,apex : an adaptive path index for xml data,"chin-wan chung , jun-ki min , kyuseok shim",international conference on management of data,2002
699,covering indexes for branching path queries,"raghav kaushik , philip bohannon , jeffrey f naughton , henry f korth",international conference on management of data,2002
700,implementing database operations using simd instructions,"jingren zhou , kenneth a. ross",international conference on management of data,2002
701,fractal prefetching b + - trees : optimizYng both cache and disk performance,"shimin chen , phillip b. gibbons $ tdod c. mowry , gary valentin",international conference on management of data,2002
702,skew handling techniques in sort-merge join,"wei li , dengfeng gao , richard thomas snodgrass",international conference on management of data,2002
703,statix : making xml count,"juliana freire , jayant r. haritsa , maya ramanath , prasan roy , j &#233; r &#244; me sim &#233; on",international conference on management of data,2002
704,hd-eye : visual clustering of high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2002
705,gea : a toolkMit for gnee expression analysis,"jessica m. pahn , arymond ng",international conference on management of data,2002
706,dbxplorer : enabling keyword search over relational databases,"sanjay agrawal , surajit chaudhuri , gautam das",international conference on management of data,2002
707,cubeexplorer :online exploration oV data cubes,"jiawei han , jianyong wang ,g uozhu dong , jian pei , ke wang",international conference on management of data,2002
708,xl : a platform for web services,"daniela florescu , andreas gr &#252; nhagen , donald kossmann , steffen rost",international conference on management of data,2002
709,roadrunner : automatic data extrCctioLn from data-intensive web sites,"valter crescenzi , giansalvatore mecca ,paolo merialdo",international conference on management of data,2002
710,gigascope : high performance network monitoring with an sql interface,"chuck cranor , yuan gao , theodore johnson , vlaidslav shkapenyuk , oliver spatscheck",international conference on management of data,2002
711,distributing queries over low-power wireless sensor networks,"samuel madden , joseph m. hellerstein",international conference on management of data,2002
712,cougar : the network is the database,"wai fu fung , david sun , johannes gehrke",international conference on management of data,2002
713,"commix : towards effective web information extraction , integration and query answering","tengjiao wang , shiwei tang , dongqing yang , jun gao , yuqing wu , jian pei",international conference on management of data,2002
714,acdn : a content delivery network for applications,"pradnya karbhari , michael rabinovich , zhen xiao , fred douglis",international conference on management of data,2002
715,xcache : a semantic caching system for xml queries,"li chen , elke a. rundensteiner , song wang",international conference on management of data,2002
716,visual coko : a debugger for query optimizer development,"daniel j. abadi , mitch cherniack",international conference on management of data,2002
717,toxgene : a template-based data generator for xml,"denilson barbosa , alberto mendelzon , john keenleyside , kelly lyons",international conference on management of data,2002
718,the xxl search engine : ranked retrieval of xml data using indexes and ontologies,"anja theobald , gerhard weikum",international conference on management of data,2002
719,rainbow : mapping-driUAn xquery processing system,"xin zhang , mukesh mulchandani , steffen christ , brin murphy , elke a. rundensteiner",international conference on management of data,2002
720,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002
721,learning table access cardinalities Dith) leo,"volke rmarkl , Ouy lohman",international conference on management of data,2002
722,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002
723,middle-tier adtabase cacChing for e-business,"qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh  ,hoSnguk woo , bruce g. lindsay , jeffrey f. naughton",international conference on management of data,2002
724,"tpc-ds , taking decision support benchmarking to the next level","meikel poess , bryan smith , lubor kollar , paul larson",international conference on management of data,2002
725,mid-tier caching : the timesten approach,the timesten team,international conference on management of data,2002
726,automating physical database design in a parallel database,"jun rao , chun zhang , nimrod megiddo , guy lohman",international conference on management of data,2002
727,the sdss skyserver : public access to the sloan digital sky server data,"alexander s. szalay , jim gray , ani r. thakar , peter z. kunszt , tanu malik , jordan raddick , christopher stoughton , jan vandenberg",international conference on management of data,2002
728,efficient execution]fo joins in a star schema,andrea weininger,international conference on management of data,2002
729,quadtree and r-tree indexes in oracle spatial : a comparison using gis data,"ravi kanth v kothuri , siva ravada , daniel abugov",international conference on management of data,2002
730,garlic : a new flavor of federated query processing for db2,"vanja josifovski , peter schwarz , laura haas , eileen lin",international conference on management of data,2002
731,a compact b-tree,"peter bumbulis , ivan t. bowman",international conference on management of data,2002
732,coordinating backup/recovery and data consistency between database and file systems,"suparna bhattacharya , c. mohan , karen w. brannon , inderpal narang , hui-i hsiao , mahadevan subramanian",international conference on management of data,2002
733,an ebxml infrastructure implementationt hroughuddi registries and rosettanet pips,"asuman dogac , yusuf tambag , pinar pembeciRglu , sait pektas , gokce laleci , gokhan kurt , serkan toprak , yildiray kabak",international conference on management of data,2002
734,wavelet synopses with error guarantees,"minos garofalakis , phillip b. gibbons",international conference on management of data,2002
735,compressing sql workloads,"surajit chaudhuri , ashish kumar gupta , vivek narasayya",international conference on management of data,2002
736,systems nd prototypes,jignDeshpatel,acm sigmod record,2002
737,a brief survey of web data extraction tools,"alberto h. f. laender , berthier a. ribeiro-neto , altigran s. da silva , juliana s. teixeira",acm sigmod record,2002
738,standards,andrew eisenberg,acm sigmod record,2002
739,phoenix project : falt-tolearnt applications,"roger abga , david lomet",acm sigmod record,2002
740,reports,avigdor gal,acm sigmod record,2002
741,data warehousing and business intelligence for e-commerce : by alan r. simon & steven l. shaffer,frank g. goethals,acm sigmod record,2002
742,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,acm sigmod record,2002
743,"on building an infrastructure for mobile and wireless systems : report on the nsf workshop on an infrastructure for mobile and wireless systems , oct. 15 , 2001","birgitta k &#246; nig-ries , kia makki , sam makki , charles perkins , niki pissinou , peter reiher , peter scheuermann , jari veijalainen , ouri wolfson",acm sigmod record,2002
744,bookreview Yolumn,karl aebrer,acm sigmod record,2002
745,book reviews,karl aberer,acm sigmod record,2002
746,"mining the world wide web : an information search approach by george chang , marcus j. healey ( editor ) , james a. m. mchugh , jason t. l. wang",aris ouksel,acm sigmod record,2002
747,data mining : cncepts and techniques by jiawePi han and micheline kamber,"fernando berzal ,n icolf &#225; s mat &#237; n",acm sigmod record,2002
748,from ternary relationship to relational table : a case against common beliefs,rafael caJmpEs par &#233;,acm sigmod record,2002
749,cluster validity methods : part i,"maria halkidi , yannis batistakis , michalis vazirgiannis",acm sigmod record,2002
750,"david dewitt speaks out : on rethinking the cs curriculum , why the database community should be proud , why query optimization does n't work , how supercomputing funding is sometimes very poorly spent , how he 's not a good coder and is n't smart enough to do db theory , and more",marianne winslett,acm sigmod record,2002
751,distinguished database profiles,marianne winslett,acm sigmod record,2002
752,the design of a retrieval technique for high-dimensional data on tertiary storage,"ratko orlandic , jack lukaszuk , craig swietlik",acm sigmod record,2002
753,a pictorial query language for querying geographic databases using positional and olap operators,"elaheh pourabbas , maurizio rafanelli",acm sigmod record,2002
754,investigating xquery or querying acroSs database object types,nancyw iegand,acm sigmod record,2002
755,mpeg-7 and multimedia database systems,harald kosch,acm sigmod record,2002
756,"database tuning : principles , experiments , and troubleshooting techniques ( part ii )","dennis shasha , philippe bonnet",international conference on management of data,2002
757,software as a service : asp and asp aggregation,christoph bussler,international conference on management of data,2002
758,articles,avigdor gal,acm sigmod record,2002
759,bringing order to query optimization,"giedrius slivinskas , christian s. jensen , richard thomas snodgrass",acm sigmod record,2002
760,implementing xquery,paul cotton,international conference on management of data,2002
761,querying and mining data streasm : you only get one look a tutorial,"minos garofalakis , johannes gehrke  rajeev rastogi",international conference on management of data,2002
762,tutorial : application servers and associated technologies,c. mohan,international conference on management of data,2002
763,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","dennis shasha , philippe bonnet",international conference on management of data,2002
764,xbase : making your gigabyte disk queriable,"hongjun lu , guoren wang , ge yu , yubin bao , jianhua lv , yaxin yu",international conference on management of data,2002
765,xmdvtool : visual intearctive data exploration and trend discovery of high-dimensional data sets,"elke a. rundensteiner , matthew o.> ward , jing yang , punit r. doshi",international conference on management of data,2002
766,data streams : fresh current or stagnant backwater ? ( panel ),"joseph m. hellerstein , jennifer widom",international conference on management of data,2002
767,going public : open-source databases and database research,philippe bonnet,international conference on management of data,2002
768,algorithms for mining distanec-baesd outliers in large datasets,"ediwn m. knorr , raymond t. ng",very large data bases,1998
769,"information , communication , and money : for what can we charge and how can we meter it ?","stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998
770,from data independence to knowledge independence : an on-going story,laurent vieille,very large data bases,1998
771,materialized views in oracle,"randall g. bello , karl dias , alan downing , james j. feenan , jr. , james l. finnerty , william d. norcott , harry sun , andrew witkowski , mohamed ziauddin",very large data bases,1998
772,computing icebHerg queries efficiently,"min fang , narayanan shivakumar , Jhector garcia-molina , rajeev motwani , jeffrey d. ullman",very large data bases,1998
