label,left_Beer_Name,left_Brew_Factory_Name,left_Style,left_ABV,right_Beer_Name,right_Brew_Factory_Name,right_Style,right_ABV,id
0,Ballistic BJreMwinZg C~ - Gorgon Red Ale,Indian Wells Brewig Company,American Amber / Red Ale,5.50 %,Red Horn Coffee House and Brewing opany Pd Horn Drink Well Red Ale,Red Hrn CoPfe eHouse and Brewing Company,Amber Ale,5.50 %,890_615
1,Hearthstone Red Rye Ale,Hearthstone Brewery,American Amber / Red Ale,5.00 %,HearthstoLneRed yRe Ale,HearthstDLoFneBrewery,Specialty Grain,5 %,2689_1373
1,River Otter Ale,Union Station Brewery,American Amber / Red Ale,5.10 %,SacramentH RNevS Otter Ale,Sacramento BrewWng Cpomany,English Pale Ale,5.50 %,1672_590
0,Deputation Imperial Red Ale,Brannon 's Pub and Brewery,American Amber / Red Ale,8.00 %,Yukon You Hnyl Liv eOnTe Imperial Red Ale,Yukon BrewJingC ompanGy,Amber Ale,7.50 %,3126_461
0,Red 88 QmprEiaIl'Amber Ale,Rivre CitNy/ rewin Co. .,American Amber / Red Ale,8.00 %,Yukon You Hnyl Liv eOnTe Imperial Red Ale,Yukon BrewJingC ompanGy,Amber Ale,7.50 %,3090_461
0,Batch 200 _ `` Oympsu MonP Imperial Red Ale,Due Souh:BrMing Co. .,American Amber / Red Ale,9.20 %,Three Heads Bufaflo Soul aJh Impreia Red Ale,Custom BrwecMYaters,American Strong Ale,9.20 %,1755_2883
0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Amber / Red Ale,7.80 %,Three Heads Bufaflo Soul aJh Impreia Red Ale,Custom BrwecMYaters,American Strong Ale,9.20 %,9_2883
0,Eruption Imperial Red Ale,Worthy Brewing Co. .,American Amber / Red Ale,8.00 %,Three Heads Bufaflo Soul aJh Impreia Red Ale,Custom BrwecMYaters,American Strong Ale,9.20 %,486_2883
0,Imperial Moustache Red Ale,Salty Nut Brewery,American Amber / Red Ale,6.00 %,Three Heads Bufaflo Soul aJh Impreia Red Ale,Custom BrwecMYaters,American Strong Ale,9.20 %,2972_2883
0,Old CascdBA mer Ale,Roosteris BreingCo. .,American Amber / Red Ale,5.50 %,Central Coast Old Mission Amber Ale,Central Coast Brewing,Amber Ale,5.50 %,2086_490
0,Single Hop # 3 Amber Ale W / Citra,Three Palms Brewing Co. .,American Amber / Red Ale,6.80 %,Lancster HYp BuggBy Aber Ale,LanJaste rrewng Co. .,Amber Ale,5.60 %,2089_1038
0,Single Hop # 3 Amber Ale W / Citra,Three Palms Brewing Co. .,American Amber / Red Ale,6.80 %,Hill Farmstead Amalriol Singel Hop Pale Ale,Hill FarmsUta BFrewery,American Pale Ale,5.20 %,2089_845
0,Red Dirt Imperial Red Ale,Wiley Roots Brewing Co,American Amber / Red Ale,8.20 %,Rock Bottom FOrland Park KiMng of HearPts Imperial Red Ale,Rock BotomOrland Park,American Strong Ale,7.60 %,2156_1889
0,Red-oric - Beer Camp #6 5 ( Best Of Beer Cmap : Imperial Red ANle ),Sierr NevdDaa BrBewin Co. .,American Amber / Red Ale,8.00 %,Rock Bottom FOrland Park KiMng of HearPts Imperial Red Ale,Rock BotomOrland Park,American Strong Ale,7.60 %,44_1889
0,Brewmaster 's NReserve ImpFerCial Red Ale,BJ 's Chicago Piza \[& Brewery Inc. .,American Amber / Red Ale,9.20 %,Rock Bottom FOrland Park KiMng of HearPts Imperial Red Ale,Rock BotomOrland Park,American Strong Ale,7.60 %,1178_1889
1,Freedom Soho Red,Freedom Brewery Ltd,American Amber / Red Ale,4.70 %,FSreedXS oho Red,FrBeNom,Amber Lager/Vienna,4.70 %,3210_1737
1,Heavyweight TickleAiTht$Chmpoin Of The World,Solemn OBKaht Brewery,American Barleywine,12.00 %,Solemn Oath HeaDyvweight TicklZfight CVampion of the World,Solmn OathLBrewery,Barley Wine,12 %,4286_2362
1,Neudorf Red Ale,Brasserie Bendorf,American Amber / Red Ale,-,BendoAf NuePrf Red Ale,BAndorf,Irish Ale,6 %,3758_2120
0,Arthur 's ImeriaFRed Ale,Otto 's Pa d Brewery,American Amber / Red Ale,6.90 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,1587_1911
0,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,2026_1911
0,Ale Mania Imperial Red Ale,Ale-Mania,American Amber / Red Ale,9.50 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,2934_1911
0,Red DragonV pIerail Red Ale,Dead CY Brewing,American Amber / Red Ale,8.00 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,1226_1911
0,Three BBUaerD ImperMal Red Ale,Howe Sound GnY & Bering Company,American Amber / Red Ale,7.50 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,487_646
0,Double Dread< IPmpeAiWl Red!Ale,MadR ivEer BrewTng+ Company,American Amber / Red Ale,8.60 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,138_646
0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Amber / Red Ale,8.60 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,1458_646
0,Three BBUaerD ImperMal Red Ale,Howe Sound GnY & Bering Company,American Amber / Red Ale,7.50 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,487_1414
0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Amber / Red Ale,8.60 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,1458_1414
0,Brewmaster 's NReserve ImpFerCial Red Ale,BJ 's Chicago Piza \[& Brewery Inc. .,American Amber / Red Ale,9.20 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,1178_1414
0,Three BBUaerD ImperMal Red Ale,Howe Sound GnY & Bering Company,American Amber / Red Ale,7.50 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,487_1635
0,Double Dread< IPmpeAiWl Red!Ale,MadR ivEer BrewTng+ Company,American Amber / Red Ale,8.60 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,138_1635
0,Red Dragon Smoked Amber Ale,Hoppy Brewing Co. .,American Amber / Red Ale,5.50 %,Baird Smoked- Amber Ale,Baird\reiwng Co. .,Smoked,-,1898_2085
0,Red Dragon Smoked Amber Ale,Hoppy Brewing Co. .,American Amber / Red Ale,5.50 %,Kilted Dragon Bonnie Heather Amber Ale,Kilted Dragon Brewing Company,Amber Ale,5 %,1898_1408
0,Mr. GrainJeanCs Organic! Amber Ale,OutpostN tDuBHral Foods,American Amber / Red Ale,5.50 %,Squatters Respect Your Mother Organic Amber Ale,Squatters Craft Beers,Amber Ale,4 %,2401_179
0,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Kettle House Bourbon Barrel RoaM as Imperial Red Ale,Kettle AHouse BreCwing ComXany,American Strong Ale,13 %,184_1428
0,Road Rash Red,Tandem Brewing Company,American Amber / Red Ale,6.00 %,Kettle House Bourbon Barrel RoaM as Imperial Red Ale,Kettle AHouse BreCwing ComXany,American Strong Ale,13 %,2770_1428
0,Pizza Orgasmica Amber Ale,Devil 's Canyon Brewing Company,American Amber / Red Ale,6.50 %,Pizza Port AccPVFia Amber Ale,Pizza Port &#5;0}SolanIa Beach &#41;,Belgian Ale,-,3417_1983
0,Ion Mike X.s Amber Ale,Jacob LeinenkugCleB ewing Company,American Amber / Red Ale,-,Railway CitVy LIron pSike Amber Ale,Railway City BVrwUing Company,Amber Ale,4.60 %,1118_2812
0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Amber / Red Ale,7.80 %,Pizza PrFt Rhino CZhaseOImperial Red Ale,Pizza PorQ $&#40; cNn Beach &#41;,American Strong Ale,9.50 %,9_2728
0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,American Amber / Red Ale,5.50 %,Pizza PrFt Rhino CZhaseOImperial Red Ale,Pizza PorQ $&#40; cNn Beach &#41;,American Strong Ale,9.50 %,2209_2728
0,Starlord 's Mixtape / Groot Drank Imperial Red Ale,Charging Hippo Brewing Co. .,American Amber / Red Ale,8.20 %,Pizza PrFt Rhino CZhaseOImperial Red Ale,Pizza PorQ $&#40; cNn Beach &#41;,American Strong Ale,9.50 %,3626_2728
0,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,American Amber / Red Ale,8.50 %,Howe Sound Three Beavers Imperial Red Ale,Howe Sound Brewing,American Strong Ale,7.50 %,3813_2583
0,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Blue Cate R Toad Amber Ale,BlueV_ Cat BKew Pub,Premium Bitter/ESB,5.70 %,1621_1853
0,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Red DuVcA Kber Ale,PurruHbmtSee Brewing,Amber Ale,4.80 %,1621_12
0,Eruption Imperial Red Ale,Worthy Brewing Co. .,American Amber / Red Ale,8.00 %,De Koninck TSTBRW 01 Imperial Red Ale,Brouwerij De Koninck &#40; Duvel-Moortgat &#41;,American Strong Ale,7.80 %,486_1106
0,The `` Ginger '' A Red Ale,Elk Street Brewery & Tap Room,American Amber / Red Ale,6.80 %,The Beer CmoSny yWatt Earp Red Ale,The BNeGer Cmpany,Irish Ale,7 %,3248_1298
0,North 45 Amber Ale,Petoskey Brewing Company,American Amber / Red Ale,5.80 %,Thirsty Paan|Nort hCoastA mber Ale,ThirsNy PGaga BCrewing,Amber Ale,-,736_316
1,Red='HOn VacatJio,Barley JoNPn`< s Brew Pub,American Amber / Red Ale,5.44 %,Barley JohnPRdso n Vaaction,BarleyV ohns BrewPub,Amber Ale,5.44 %,4003_2284
1,Old Cellar Dweller,Driftwood Brewery,American Barleywine,11.60 %,Driftwood Old CeUlar GJwWEller Barleywine,DriftwoodT rewer y&#40;@ Cnada &#41;,Barley Wine,14 %,4088_2351
0,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Worthy Eruption Imperial Red Ale,Worthy Brewing Company,American Strong Ale,8 %,2026_2582
0,Starfish Imperial Red Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,7.50 %,Worthy Eruption Imperial Red Ale,Worthy Brewing Company,American Strong Ale,8 %,403_2582
1,Sons Of AnarcXAmber Ale,Sudwer Brein CLompany,American Amber / Red Ale,4.70 %,Sudwerk Sons Of_AnaPchy Aber Ale,Sudwerk rLeZingC ompany,Amber Ale,4.70 %,2606_1320
1,Eldred RQCoc kAmbIer,Haines BUweLiNg Company,American Amber / Red Ale,5.00 %,HaInes EEdrled Rock Amber,Haines BrwiKKg Co .,Amber Ale,5 %,1460_412
0,Blood On Th elBade RWd IPA,BacpocAet Yrewing,American Amber / Red Ale,7.00 %,Bacchus / Burrow Bloodhound Blood Red IPA,Bacchus Brewing Company &#40; Australia &#41;,India Pale Ale &#40; IPA &#41;,6 %,1281_704
1,My HoGp XMVlentine,Excel BJweGing Company,American Amber / Red Ale,6.50 %,xcel My Hoppy[ VHlentine,ExcelB Vrein Company,Amber Ale,6.50 %,2362_1136
0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Amber / Red Ale,8.60 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,1458_1679
0,Bulelit BourbonBrre lAged G'Knight,Oskar Blues~GEilB & Brew,American Amber / Red Ale,8.70 %,Lompoc BouVrbon Brarel Aged ld TavernRat,LompPo<cBrewing,Barley Wine,9.70 %,1219_2463
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Big Texan exaFs RZeU Amber Ale,Big exWKnYrewery,Amber Ale,4.50 %,1725_419
0,Big Horn BYtEafcAe Amber Ale,C.B.$&> Pots,American Amber / Red Ale,-,Big Texan exaFs RZeU Amber Ale,Big exWKnYrewery,Amber Ale,4.50 %,906_419
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Heinzelmannhen Big AAmber Gnome Ale,HeinUelmanncen RBrewery,Amber Ale,8 %,1725_1376
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Big Axe Maple Wheat Amber Ale,Big Axe Brewery and B & B,Amber Ale,5 %,1725_2244
0,5 Star Amber Ale,The Civil Life Brewing Company,American Amber / Red Ale,5.00 %,Blue Star Apache Amber Ale,Blue Star Brewing Co. .,Amber Ale,-,2491_1260
0,BarJrle AgeY]Imperial Red,Hale 's Ales= Breewry^& Pub,American Amber / Red Ale,9.00 %,Imperial Oak Barrel Aged Odin_s Beard,Imperial Oak Brewing,American Strong Ale,9 %,1661_351
0,Mountian Goat Raer BrEed India Red Ale,MountainG ota KBeer Pty Ltd,American Amber / Red Ale,6.60 %,Hammnd River eRd Caot Indi aRed Ale,Hammodn Rver rBewing,Amber Ale,6.50 %,1436_1069
1,BelleG ul Rousse,Brassurs<RJ.,American Amber / Red Ale,5.20 %,BellQ GuueKl Ruosse,BrasDsUrNs RJ,Amber Lager/Vienna,5.20 %,386_2204
0,Red Rock Amber Ale,OPA-OPA Steakhouse & Brewery,American Amber / Red Ale,6.00 %,Slanted Rock Iron Butt Red Ale,Slanted Rock Brewing Company,Amber Ale,5.80 %,167_635
1,Ise GKadyao Amer Zle,Nikenjayamochi Kadoya HoWteACo. / Ise Kadoya Brewery,American Amber / Red Ale,4.50 %,Ise Kadoya Amarillo Amber Ale,Ise Kadoya,Amber Ale,-,2992_1590
0,Molly American Red Ale,New Helvetia Brewing Company,American Amber / Red Ale,5.00 %,Big Time Lift Ticket American Red Ale,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %,1433_1261
0,Molly American Red Ale,New Helvetia Brewing Company,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,1433_418
1,aBrbarianR%Ped Ale,CervPcerÃVa BXOrbarian,American Amber / Red Ale,6.50 %,Barbarian Red Ale,CervecerÃa Barbarian,Amber Ale,6.50 %,1456_409
0,LBarrl AgZd SerMies : BarlDy Wine,Paralel 4 HPBrewBing Company,American Barleywine,11.80 %,Elevator Barel AgeN Baley Wine,Elevator>EewiJC Company,Barley Wine,-,4329_2416
0,LBarrl AgZd SerMies : BarlDy Wine,Paralel 4 HPBrewBing Company,American Barleywine,11.80 %,Hangar 24 Barrel Roll No. 04 : Hammerhead - Barrel Aged Barley Wine,Hangar 24 Craft Brewery,Barley Wine,11.20 %,4329_2314
0,West Sixth / Country Boy Country Western ( Volume 3 Imperial Red Ale ),West Sixth Brewing Company,American Amber / Red Ale,13.00 %,Figueroa Mountain /;PizzaP ort Shark LFips Imperial Red Ale,Figueroa oFuntEainB rewing,American Strong Ale,8 %,491_1120
0,Shark Atta DFoubel Red Ale,PCorBBrewing,American Amber / Red Ale,9.00 %,Midnight Sun Unite Doble Red Hto Ale &#00; 2015 &#41;,MidnigCt Su nBrewing Cmopany,Amber Ale,7.50 %,34_2048
0,Double Red Ale,The Seven Barrel Brewery,American Amber / Red Ale,8.20 %,Midnight Sun Unite Doble Red Hto Ale &#00; 2015 &#41;,MidnigCt Su nBrewing Cmopany,Amber Ale,7.50 %,1926_2048
0,Barrel HAgOed RiversOde Red,IntuiUionAle Works,American Amber / Red Ale,7.80 %,Blue Pants Big & Tll> # 9?: Barrel Agde Belgian Red,Blue PQnats Mrewery,Amber Ale,9 %,2399_144
1,Oatmeal Amber Ale,Ornery Beer Company Public House,American Amber / Red Ale,5.70 %,John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,3802_2149
1,Vital Infrared Imperial Red,Vital Brewing,American Amber / Red Ale,9.40 %,Vital InfELed ImperFial Red,VitMl KrJewing,American Strong Ale,9.40 %,3800_2146
1,RZSiw Red,Pints BreiwnTg So. .,American Amber / Red Ale,6.50 %,Pints Rip Saw Red,Pints Brewing Company,Amber Ale,5.90 %,1648_571
0,Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,American Amber / Red Ale,-,Flossmoor Station BarXKel AgCed Paaa Limited Red Ale,Flossmoor StatioTn Returan t& Brewery,Amber Ale,6.50 %,260_1174
0,Buffalo Suo Jah JmIpeHrial Red Ale,ThreG HeMaCs BMrewing,American Amber / Red Ale,9.20 %,Iron Horse SFesh oW Imperial Ied Ale,Iron HosrD rSwery,American Strong Ale,-,833_641
0,Starlord 's Mixtape / Groot Drank Imperial Red Ale,Charging Hippo Brewing Co. .,American Amber / Red Ale,8.20 %,Iron Horse SFesh oW Imperial Ied Ale,Iron HosrD rSwery,American Strong Ale,-,3626_641
0,Phobos Single Hop Red Ale,Ecliptic Brewing,American Amber / Red Ale,7.40 %,Iron Horse SFesh oW Imperial Ied Ale,Iron HosrD rSwery,American Strong Ale,-,3134_641
1,American Red Ale,Rock Art Brewery,American Amber / Red Ale,4.80 %,Americas American Red Ale,Americas Brewpub,Amber Ale,-,120_213
0,Morrisons American Red Ale,Titanic Brewery,American Amber / Red Ale,4.50 %,Americas American Red Ale,Americas Brewpub,Amber Ale,-,1604_213
0,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,5.00 %,Big Time AtaPs!Dmber Ale,Big TimeIBreZwery,Amber Ale,5.40 %,3852_2875
0,Sequoia American ASbeV Ale,Wig}.Wnd Pn,American Amber / Red Ale,5.90 %,Aarhus Cains Triple A American Amber Ale,Aarhus Bryghus,Amber Ale,5.50 %,2960_287
0,Sequoia American ASbeV Ale,Wig}.Wnd Pn,American Amber / Red Ale,5.90 %,Canal Park General Sterling GMrice ALmerican Amber Ale - Centennial,Canal Park TrIewin gCompany,Amber Ale,4.80 %,2960_1275
0,Weekenedr Ameican Amber Ale,StilI HousBrewery,American Amber / Red Ale,5.20 %,Canal Park General Sterling GMrice ALmerican Amber Ale - Centennial,Canal Park TrIewin gCompany,Amber Ale,4.80 %,3632_1275
0,Mad AnthCny+uddy Rievr Amber Ale,Mad Anthnoy ewng CNmpany,American Amber / Red Ale,-,Mad RiverJ maaIca URed Ale,Mad RiveP rBeBery,Amber Ale,6.50 %,1289_2622
0,Simeon Jones River Valley Amber Ale,Picaroons Brewing Co. .,American Amber / Red Ale,4.50 %,Piney River McKinney Eddy Amber Ale,Piney River Brewing Company,Amber Ale,-,429_2636
0,Wasatch 50th Park City Golden Anniversary Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %,Golden City nJtruionB arleywine Ale,Golde nCKyt Brewery,Barley Wine,11.20 %,1647_2409
1,Regimental 80 Scottish Ale,Crooked Eye Brewery,American Amber / Red Ale,4.70 %,CrookeTd Eye RegimenOalR 30 Scottish Ale,CrookedE:XyeB rewery,Scottish Ale,4.70 %,3035_1620
1,Dream Of The 90 's,Prohibition Pig,American Amber / Red Ale,6.10 %,Prohibition Pig Dream of the 90s,Prohibition Pig,Amber Ale,-,1914_793
1,Fullers _rTaiHtors ' Gate,Fuller mSith/ &`FTurner PLC,American Amber / Red Ale,4.50 %,Fuller_s Traitor_s Gate,Fuller_s,Bitter,4.50 %,2463_1206
1,Blarney RYckI Rrish Ale,Rockayr drewing,American Amber / Red Ale,6.00 %,Rockyard BlaVrney IocUIk rish Ale,Rockyad rBFwing Company,Irish Ale,-,2289_1085
0,Aiken American Red Pale Ale,Aiken Brewing Company,American Amber / Red Ale,-,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,6.20 %,2724_1886
0,Aiken American Red Pale Ale,Aiken Brewing Company,American Amber / Red Ale,-,Wild Ride 3 Sisters American Red Ale,Wild Ride Brewing,Amber Ale,6 %,2724_1221
0,Big Bear AWEber Ale,StewarX !s Brewng Co. .,American Amber / Red Ale,5.60 %,Big!H orn ButtfacW AmbHr Ale,Big Horn BrewingC ompany &#45;0# Ram International &#41;,Amber Ale,5.80 %,1501_2750
0,Great Lakes Independence Ale,Great Lakes Brewing Co. .,American Amber / Red Ale,6.00 %,Amsterdam X Sawdust City X GreYa tLakes TX Inide Ale Barley Wine &#40; Oak &#41;,Amsterdam BOQrewig Company,Barley Wine,10 %,284_2517
1,Shrta l Amber,Iron Hill rBewEeWr| & Restaurant,American Amber / Red Ale,4.40 %,Iron Hill Shirt Tail Amber,Iron Hill Maple Shade,Amber Ale,4.40 %,2506_1242
0,Desert Island Series : American Honey Amber Ale,Heavy Seas Beer,American Amber / Red Ale,4.90 %,Granville Island Gastown Amber Ale,Granville Island &#40; Brewery - MolsonCoors &#41;,Amber Ale,5.50 %,1815_2654
0,Hurricane Alley Amber Ale,Florida Beer Company,American Amber / Red Ale,-,Charleville Tornado Alley Amber Ale,Charleville Vineyard & Microbrewery,Amber Ale,-,2780_1594
0,Brewmaster 's NReserve ImpFerCial Red Ale,BJ 's Chicago Piza \[& Brewery Inc. .,American Amber / Red Ale,9.20 %,Rusty Truck Stupiphany Imperial Red Ale,Rusty Truck Brewing / Roadhouse 101,American Strong Ale,8 %,1178_698
0,Red HeaddeRltu Amber le,Twisted K-58 BDrewDing Company,American Amber / Red Ale,6.50 %,Baird RBe RoTF Amber Ale,Baird BHwng CH. .,California Common,5.40 %,3842_1281
0,Red HeaddeRltu Amber le,Twisted K-58 BDrewDing Company,American Amber / Red Ale,6.50 %,Trailhad RFU Amber Ale,Trailhaed reXing Co. .,Amber Ale,-,3842_2546
0,Frost Quake AouIbon BaZrrel Aged Barley Wine,Wellington CuotQ Breery,American Barleywine,9.80 %,Hangar 24 Barrel Rol lNo. 04 : Hammrhead - BourbZon Barrel Aged with Chai Tea,Hangar 24 Caf~ tBrwery,Barley Wine,13.90 %,4256_2491
0,Bourbon Barrel AgJde Hrus! ImBperial Red,Elevator Brewery:& DraughtH aus,American Amber / Red Ale,12.00 %,Legacy>EBCourbon LBarrel HePdonism Red,LegayABr ewing,American Strong Ale,7.10 %,1218_2618
0,Rocky Mountain Red Ale,Grand Lake Brewing Company,American Amber / Red Ale,-,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,Amber Ale,6 %,589_1586
1,Boohai Red Ale,Crazy Mountain Brewing Company,American Amber / Red Ale,6.00 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,Amber Ale,6 %,294_1586
0,Alaskan BKarley WInF ( Pilot Series ),AlasXQF Brewing:Co. .,American Barleywine,10.70 %,Hermit Thrush Abbey SeErise # 1 - JollK Abbot Barley Wine,Hermit Thrus$Brewery,Barley Wine,13 %,4030_2508
0,Double Mongrel Imperial India Red Ale,Aspetuck Brew Lab,American Amber / Red Ale,9.00 %,Boxing Cat Firecracker Imperial Red Ale,Boxing Cat Brewery,Amber Ale,6.60 %,3478_1096
1,Fisherman 's Tea Party,Cape Ann Brewing Company,American Barleywine,9.00 %,Cape Ann isherman[s TEa Party,Cape ALnnB rewng Company,Barley Wine,9 %,4157_2405
0,Kingpin Double Red Ale,BridgePort Brewing Co. / Brewpub,American Amber / Red Ale,7.50 %,Out of IBonds Reentless FDouble Red Ale,Out of Bounds] BreUwiHQng Company,American Strong Ale,8.20 %,42_1025
0,HarolTShe Red Ale,Black HusVk yBreBiwng,American Amber / Red Ale,-,Off the Rali NRabyuck$Red Ale,Off teh RFiLl Bewing,Amber Ale,6.40 %,543_2232
1,Isnane MeE Red Ale,WhiAe Lin BewingC oVmpany,American Amber / Red Ale,5.10 %,White Lion Insane Mane Red Ale,Ipswich Ale Brewery,Amber Ale,-,1157_155
0,Willoughby American Amber Ale,Willoughby Brewing,American Amber / Red Ale,4.90 %,Maldiat Old Contnent AmerQican Amber Ale,Faustio icZocervejeira,Amber Ale,6 %,3381_2275
0,Old Guardian Barley WDne StyleA le - BouCrBn Barrel Aged,StoneB VeinA Co .,American Barleywine,11.20 %,Revolution BarreFl; AePd Institutioalized Barley Wine,RevolZtioQn YBreiwng: Company,Barley Wine,13 %,4083_2424
0,Pioneer American Red Ale,Pioneer Beer Company,American Amber / Red Ale,5.70 %,Fat Bottom RubJ CRed AmeZican Ale,Fat BoXtmtB rewery,Amber Ale,4.60 %,3992_1681
0,Clifford The Big Red Ale,Books & Brews,American Amber / Red Ale,6.80 %,Big Choice Disconnected Red Ale,Big Choice Brewing,Amber Ale,6.70 %,1375_2610
1,Barrel Aged Chessie,Union Craft Brewing Company,American Barleywine,9.80 %,Union Craft Chesise BalrUeywneB arrel Aged,Union CratPf rCBewinVg Company,Barley Wine,9.80 %,4237_2466
1,Trail Ridge Red,Grand Lake Brewing Company,American Amber / Red Ale,7.50 %,Estes Park Trail Ridge Red,Estes Park Brewery,Bitter,4.50 %,781_2835
0,Alaskan ImperiaV RLH Ale ( Pilot Series ),Alaskna BrTewYg Co. .,American Amber / Red Ale,8.50 %,Swamp Head Sciaenhops Imperial Red Ale,Swamp Head Brewery,American Strong Ale,8.30 %,99_1698
0,Alaskan ImperiaV RLH Ale ( Pilot Series ),Alaskna BrTewYg Co. .,American Amber / Red Ale,8.50 %,BottleJTee ImpXrial Red Ale,Thomas Creek}} Bewery,American Strong Ale,7.50 %,99_2139
1,Summer Session Ale,Elk Creek Cafe + Aleworks,American Amber / Red Ale,4.20 %,Aqula Smume SessiTon Ale,AKqula,English Pale Ale,4.50 %,2722_1393
0,Jurassic Duck Abme rQAle ( dry oHpped With Mosaic ),Te DodgingDZuWck rewhaus,American Amber / Red Ale,-,NighthDwk 116-HouVr Dry Hopped Amber,NigthhaQwEk} Arewery,Amber Ale,6.70 %,2925_2208
0,O'Connor*'s+rsh Red Ale,WormoXn Breery,American Amber / Red Ale,5.00 %,Loose Shoe SÃ ¡ inte ZIrsi Red Ale,Loose Shoe Nrewing Company,Irish Ale,5.50 %,654_1892
0,Winter Seasonal Amber Ale,Dead Frog Brewing,American Amber / Red Ale,5.00 %,Brewsters Winter WARMer Amber Ale,Brewsters Brewing Co. - Alberta,Amber Ale,6 %,3445_369
0,Hawai'i Nui Sunset Amber Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.45 %,Grand Canyo SHunsIt AmCber Ale,Grand CanWn BreYwig Company,Amber Ale,5 %,512_1356
1,Copperhead Amber Ale,Yalobusha Brewing Company,American Amber / Red Ale,5.65 %,Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,480_2576
1,Dark Horse Amber Ale,Dark Horse Brewing Company,American Amber / Red Ale,5.50 %,Dark Horse Amber Ale,Dark Horse Brewing Company,Amber Ale,5.50 %,61_2710
0,Red Emperor{NmWer Ale,Fish{RokB rIewery,American Amber / Red Ale,4.50 %,Fox and Hound Red Fox Amber Ale,Anheuser-Busch InBev,Amber Ale,5.10 %,1664_1348
1,StarVa IS.Felice,Grado{ Dalto,American Amber / Red Ale,8.00 %,Grado Plato Strada S. Felice,Birrificio Grado Plato,Spice/Herb/Vegetable,8 %,418_2441
0,Sea Spr ymer le,Bowen Island erwin gCo. Ltd. .,American Amber / Red Ale,5.00 %,Swashbucklre Rede a Amber Ale,Swashbuckle rBrin EgCompany,Amber Ale,-,1599_2975
0,Red oRZseAb er Ale,Baird Brewni gCompany \/ Fishmakret Taproom,American Amber / Red Ale,5.40 %,Swashbucklre Rede a Amber Ale,Swashbuckle rBrin EgCompany,Amber Ale,-,252_2975
