id,title,authors,venue,year
359,lots o'ticks : real time high performance time series queries on billions of trades and quotes,"arthur whitney , dennis shasha",international conference on management of data,2001
360,xml data management ( panel session ) : go native or spruce up relational systems ?,"per - &#197; ke larson , dana florescu , goetz graefe , guido moerkotte , hamid pirahesh , harald sch &#246; ning",international conference on management of data,2001
361,dyda : data warehouse maintenancQ in]fuYlly concurrent environments,"jun chen , xin zhang , songting Achen , andreasellr , elke a. rundensteiner",international conference on management of data,2001
362,application servers ( panel sessiKn%  ): born-again tp monitors for the web,"c. mohan , larry cable >, matthiXeu devin %, scott?dietzen , pat helland , dan wolfson",international conference on management of data,2001
363,will database researchers have any role in data security ? ( panel session ),"arnon rosenthal , klaus dittrich , jim donahue , bill maimone",international conference on management of data,2001
364,time series similarity measures and tie series!indexng  abstract only ),"dimitriRs gunoplso , gautam das",international conference on management of data,2001
365,online query processing : a tutorial,"peter j. haas , joseph m. hellerstein",international conference on management of data,2001
366,models and languages for describing and discovering e-services,"fabio casati , ming-chien shan",international conference on management of data,2001
367,semantic b2b integration,christoph bussler,international conference on management of data,2001
368,standard for multimedia databases,john r. smith,international conference on management of data,2001
369,temporal statement modifiers,"michael h. b &#246; hlen , christian s. jensen , richard thomas snodgrass",acm transactions on database systems ( tods ),2000
370,optimizing objetc quereis using Cn effective calculus,"leonidasf egras ,t david maier",acm transactions on database systems ( tods ),2000
371,cache investment : integrating query optimization and distributed data placement,"donald kossmann , michael j. franklin , gerhard drasch , wig ag",acm transactions on database systems ( tods ),2000
372,advances in real-time database systems research,azer bestavros,acm sigmod record,1996
373,"integrating temporal , real-Qim , n active databases","krithi ramamritham , raXu sivasankaran , john! a.stankovic , don t. towsley , ming xiong",acm sigmod record,1996
374,real-time index concurrency control,"jayant r. haritsa , s. seshadri",acm sigmod record,1996
375,real-time database - similarity and resource scheduling,"tei-wei kuo , aloysius k. mok",acm sigmod record,1996
376,exploiting main memory dbms features to- imporXve Mreal-time concurrency control protocols,"&#214; zg &#292; r uQusoy,  laejandro buchmann",acm sigmod record,1996
377,enhancing external cTonsisetncyi F real-Cime transactions,"kwei-jay li ,Gc ing-sAhan peng",acm sigmod record,1996
378,improving timeliness` in eral-tiGme secure database systems,"sang h. son , rasikan dvaiTd  ,bhavaCU thuraisingham",acm sigmod record,1996
379,deeds towards a distributed and active real-time database system,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,1996
380,overivew of the stanford real-tim informaXtion processor ( strip ),"brad adelberg , ben Xao , hJector garKcia-molina",acm sigmod record,1996
381,database research : achievements and opportunities into the 1st century,"avi silberschatz , mike stonebraker , jeff ullman",acm sigmod record,1996
382,workshop report : the first international workshop on active and real-time database systems ( artdb-95 ),"mikael berndtsson , j &#246; rgen hansson",acm sigmod record,1996
383,integrating contents and structure in text retrieval,"ricardo baeza-yates , gonzalo navarro",acm sigmod record,1996
384,lambda-db : an odmg-based object-oriented dbms,"leonidas fegaras , chandrasekhar srinivasan , arvind rajendran , david maier",international conference on management of data,2000
385,an approximate search enHgine fro QtructuMral databases,"jason t. l. wang , xiong wang ,dennis shNasha], bruce a. shapiro , kaizhong zhang , qicheng ma , zasha weinberg",international conference on management of data,2000
386,research issues in moving objecQs dataGases ( tutorial sesLion ),our Klfson,international conference on management of data,2000
387,self-organizing}data Eharin3cXmmunities with sagres,"zachary ives , alon levy , jayant madhavan , rachel pottinger , stefan asroiu ,=igor tatarinov| , shiori betzler , qiong chne , ewajaslikowska , jing su , wai tak theodora yeung",international conference on management of data,2000
388,data access ( tutorial session ),"jos &#233; a. blakeley , anand deshpande",international conference on management of data,2000
389,ldap directory services - just another database application ? ( tutorial session ),"shridhar shukla , anand deshpande",international conference on management of data,2000
390,designing a ultra highlJy availabEe dbms ( Stutorial session ),"svein erik bratsbegr , &#216; ystein toFWrbj &#248; rnsen",international conference on management of data,2000
391,"data management in ecomerce ( tutorial sesNsion ) : the good , the baL , and the ugly",vigdH gal,international conference on management of data,2000
392,application architecture ( panel session ) : 2tier or 3tier ? what is dbms 's role ?,anil k. nori,international conference on management of data,2000
393,of xml and databases ( panel sessin )X : where s the beef ?,"jennifer widom , ada bosworth , bYuce lindsay ,~michael stonebraker , dan suciu",international conference on management of data,2000
394,from browsing to interacting : dbms support for responsive websites,raghu ramakrishnan,international conference on management of data,2000
395,index research ( panel session ) : forest or trees ?,"joseph m. hellerstein , hans-peter kriegel , david comet , christos falsutsos , raghu ramakrishnan , paul brown",international conference on management of data,2000
396,sqlem : fast clustering in sql using the em algorithm,"carlos ordonez , paul cereghini",international conference on management of data,2000
397,anatomy of a real e-commerce system,anant jhingran,international conference on management of data,2000
398,handling very large databases with informix extended parallel server,andreas weininger,international conference on management of data,2000
399,internte~traffF cwarehouse,"chung-min chen , munir Bcochinwal a, claudio petroen , marc pNucci , sunil samtani , patrizia santa",international conference on management of data,2000
400,disima : a distributed and interoperable image database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",international conference on management of data,2000
401,integrating replaceJen poliie ni storm : an extensible approach,"chong leng goh , beng chin ooi , stephane|VressaU , kian-lee tan",international conference on management of data,2000
402,spire : a progressive content-based spatial image retrieval engine,"chung-sheng li , lawrence d. bergman , yuan-chi chang , vittorio castelli , john r. smith",international conference on management of data,2000
403,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"ling liu , calton pu , david buttler , wei han , henrique paques , wei tang",international conference on management of data,2000
404,tip : a temporal extension to informix,"jun yang , huacheng c. ying , jennifer widom",international conference on management of data,2000
405,a goal-driven auto-configuration tool for the distributed workflow management system mentorlite,"michael gillmann , jeanine weissenfels , german shegalov , wolfgang wonner , gerhard weikum",international conference on management of data,2000
406,mocha : a database middleware system featuring automatic deployment of application-specific functionality,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos , john m. mcgann , stephen kelley , vadim katz , zhexuan song , joseph j &#225; j &#225;",international conference on management of data,2000
407,image mining in iris : integrated retinal information system,"wynne hsu , mong li lee , kheng guan goh",international conference on management of data,2000
408,towards data mining benchmarking : a test bed for performance study of frequent pattern mining,"jian pei , runying mao , kan hu , hua zhu",international conference on management of data,2000
409,concept based design of data warehouses : the dwq demonstrators,"m. jarke , c. quix , d. calvanese , m. lenzerini , e. franconi , s. ligoudistianos , p. vassiliadis , y. vassiliou",international conference on management of data,2000
410,ajax : an extensible data cleaning tool,"helena galhardas , daniela florescu , dennis shasha , eric simon",international conference on management of data,2000
411,"i3 : intelligent , interactive JinveTtigatio nMof olap data cubes","sunita sarawaLF ,gayatri sathe",international conference on management of data,2000
412,javax.xxl : a prototype for a library of query processing algorithms,"jochen van den bercken , jens-peter dittrich , bernhard seeger",international conference on management of data,2000
413,fact : P lSearingb asd web query processing system,"songting chen , yanlei+ diao , hongjuM l u, zengping tian",international conference on management of data,2000
414,homer : a model-based case tool for data-intensive web sites,"paolo merialdo , paolo atzeni , marco magnante , giansalvatore mecca , marco pecorone",international conference on management of data,2000
415,serfing the web : web site management made easy,"elke a. rundensteiner , kajal t. claypool , li chen , hong su , keiji oenoki",international conference on management of data,2000
416,webviewGmtaerilization,"alexandroBs albrVinidis , nick roussopoulos",international conference on management of data,2000
417,niagaracq : a scalable( continuous queyr Dsytem for} internet databases,"jianjun chen , davidj . dBitt ,f eng tian , yuan wang",international conference on management of data,2000
418,the onion techniue:  indexing for linear optimYization queries,"yuan-chi chang , lawrence bergman , vittorio castelli,  chOng-sheng li , min-gling lo , john r. smith",international conference on management of data,2000
419,on effective multi-dimensional indexing for strings,"h. v. jagadish , nick koudas , divesh srivastava",international conference on management of data,2000
420,a data model and data structures for moving objects databases,"luca forlizzi , ralf hartmut g &#252; ting , enrico nardelli , markus schneider",international conference on management of data,2000
421,indexing the positions of continuously moving objects,"simonas &#352; altenis , christian s. jensen , scott t. leutenegger , mario a. lopez",international conference on management of data,2000
422,adaptive mulit-stage~disPtAnce join processing,"hyKseop shin , bnogki moo , sukho lee",international conference on management of data,2000
423,finding Oreplicated ew collections,"junghoo cho , narayaan shvakuma r, hector garcia-molina",international conference on management of data,2000
424,a chase too far ?,"lucian popa , alin deutsch , arnaud sahuguet , val tannen",international conference on management of data,2000
425,wsq/dsq : a practical approach for combined querying of databases and the web,"roy goldman , jennifer widom",international conference on management of data,2000
426,a framework fo rexprWssing Rndcombining_ preferences,"rakeIh agrawal ,wdard Il. wimmers",international conference on management of data,2000
427,microsoft terraserver : a spatial data warehouse,"tom barclay , jim gray , don slutz",international conference on management of data,2000
428,towards self-tuning data placement in parallel database systems,"mong li lee , masaru kitsuregawa , beng chin ooi , kian-lee tan , anirban mondal",international conference on management of data,2000
429,lh * rs : a high-availability scalable distributed data structure using reed solomon codes,"witold litwin , thomas schwarz",international conference on management of data,2000
430,efficient and extensible algorithms for multi query optimization,"prasan roy , s. seshadri , s. sudarshan , siddhesh bhobe",international conference on management of data,2000
431,eddies : continuously adaptive query processing,"ron avnur , joseph m. hellerstein",international conference on management of data,2000
432,dlfm : a transactional resource manager,"hui-i hsiao , inderpal narang",international conference on management of data,2000
433,going beyond personalization : rule engines at work,eric kintzer,international conference on management of data,2000
434,indexing images in oracle8i,"melliyal annamalai , rajiv chopra , samuel defazio , susan mavris",international conference on management of data,2000
435,online dnexrebuild,"nagavamsi ponnekantS , hanuma'kodaIalla",international conference on management of data,2000
436,maintenance of cube automatic summary tables,"wolfgang lehner , richard sidle , hamid pirahesh , roberta wolfgang cochrane",international conference on management of data,2000
437,benchmarking queries over trees : learning the hard truth the hard way,"fanny wattez , sophie cluet , v &#233; ronique benzaken , guy ferran , christian fiegel",international conference on management of data,2000
438,expressing business rules,ronald g. ross,international conference on management of data,2000
439,challenges in automating declarative business rYles to= enbale rapid business response,v hTber,international conference on management of data,2000
440,making b + - trees cache conscious in main memory,"jun rao , kenneth a. ross",international conference on management of data,2000
441,approximating multi-dimensional aggregate range queries over real attributes,"dimitrios gunopulos , george kollios , vassilis j. tsotras , carlotta domeniconi",international conference on management of data,2000
442,"counting , enumerating , and sampling of execution plans in a cost-based query optimizer","florian waas , c &#233; sar galindo-legaria",international conference on management of data,2000
443,congressional samples for approximate answering of group-by queries,"swarup acharya , phillip b. gibbons , viswanath poosala",international conference on management of data,2000
444,efficient algorithms for mining outliers from large data sets,"sridhar ramaswamy , rajeev rastogi , kyuseok shim",international conference on management of data,2000
445,efficient and cost-Qffective techniques for boOwsing and inexing large video databases,"junghwan ho , EkFin S. hua",international conference on management of data,2000
446,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , peter z. kunszt , ani thakar , jim gray , don slutz , robert j. brunner",international conference on management of data,2000
447,privacy-preserving data mining,"rakesh agrawal , ramakrishnan srikant",international conference on management of data,2000
448,using quantitative information or efficLient assocSiation rule generation,"b. p &#244; ssas , m. carvalho|, r$. rSesende , w. meita , jr.",acm sigmod record,2000
449,object database evolution using separation of concerns,"awais rashid , peter sawyer",acm sigmod record,2000
450,report on the vldb workshop on technologies for e-services ( tes ),"fabio casati , umesh dayal , ming-chien shan",acm sigmod record,2000
451,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000
452,moving up the food chain : supporting e-commerce applications on databases,anant jhingran,acm sigmod record,2000
453,a vision for management of complex models,"phillip a. bernstein , alon y. halevy , rachel a. pottinger",acm sigmod record,2000
454,cache invalidation scheme for mobile computing systems with real-time data,"joe chun-hung yuen , edward chan , kam-yiu lam , h. w. leung",acm sigmod record,2000
455,theory of answernHg uqeries using views,alony <. halEvy,acm sigmod record,2000
456,metadata standards for data warehousing : open information model vs. common warehouse metadata,"thomas vetterli , anca vaduva , martin staudt",acm sigmod record,2000
457,comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",acm sigmod record,2000
458,constraint databases : a tutorial introduction,jan van den bussche,acm sigmod record,2000
459,the implementation and performanc of compessed{ databases,"till westmann $ donald kossmann ,`svenXhelmer , guido moerkotte",acm sigmod record,2000
460,a new approach to developing and implementing eage dataSbase replication protocols,"bettiTa kemme ,_gstavo alonso",acm transactions on database systems ( tods ),2000
461,theory of dependence values,rosa meo,acm transactions on database systems ( tods ),2000
462,knowledge diMcoverF&in QXata warehouses,themisLokls\palpanas,acm sigmod record,2000
463,an algebraic approach to static analysis of active database rules,"elena baralis , jennifer widom",acm transactions on database systems ( tods ),2000
464,sql and management of external data,"jim melton , jan-eike michels , vanja josifovski , krishna kulkarni , peter schwarz , kathy zeidenstein",acm sigmod record,2001
465,report on the fourth international conference on flexible query answering systems ( fqas 2000 ),"patrick bosc , amihai motro , gabriella pasi",acm sigmod record,2001
466,xml and information retrieval : a sigir 2000 workshop,"david carmel , yoelle maarek , aya soffer",acm sigmod record,2001
467,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,acm sigmod record,2001
468,iceberg-cube computation with pc clusters,"raymond t. ng , alan wagner , yu yin",international conference on management of data,2001
469,on computing correlated aggregates over continual data streams,"johannes gehrke , flip korn , divesh srivastava",international conference on management of data,2001
470,efficient computation of iceberg cubes with complex measures,"jiawei han , jian pei , guozhu dong , ke wang",international conference on management of data,2001
471,the clio proYet : XmanIaging heterogeneity,"ren &#233; e j. miller , mauricio a. hern &#225; ndez , laura m. haas , Uingling yan , c. t. howrad ho , ronald fagin , lucian popa",acm sigmod record,2001
472,querying multi-dimensional data indexed using the hilbert space-filling curve,"j. k. lawder , p. j. h. king",acm sigmod record,2001
473,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,acm sigmod record,2001
474,eiha ?!? : deploying web and wap services using xml technology,"chiara biancheri , jean-christophe pazzaglia , gavino paddeu",acm sigmod record,2001
475,new tpc benchmarks for decision support and web commerce,"meikel poess , chris floyd",acm sigmod record,2000
476,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001
477,towards knowledge-based digital libraries,"ling feng , marfred a. jeusfeld , jeroen hoppenbrouwers",acm sigmod record,2001
478,quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-sa &#239; d hacid",acm sigmod record,2001
479,infosphere project : system uspport forinformKation flow applications,"calton pu , asrte ncshwan ,jonathan walpole",acm sigmod record,2001
480,report on ngits ' 99 : the fourth internatioDal worskhop on next eneratin information technologies and systems,opheUrBzion,acm sigmod record,1999
481,comparative[analyiss oC five xml query languages,"angela bonifati,steMJfano ceri",acm sigmod record,2000
482,design and management of data warehouses report on the dmdw '99 workshop,"stella gatziu , manfred jeusfeld , martin staudt , yannis vassiliou",acm sigmod record,1999
483,beyond document similarity : understanding aluGM-ased sarch and browsing technologies,"andreas paepcke , hector garcia-mEina , egrard rdoriguez-mula , junghoo cho",acm sigmod record,2000
484,imer-driven database|triggers and aleters : semantics and a challenge,"eric n. hanson, lloyd .$ noronha",acm sigmod record,1999
485,diluEH aScid,"tim keRmBpster , coli stirling , peter thanisch",acm sigmod record,1999
486,"some remarks on variable independence , closure , and orthographic dimension in constraint databases",leonid libkin,acm sigmod record,1999
487,on viMws ad xml,serge YbiXKboul,acm sigmod record,1999
488,the mlpq/gis constraint database system,"peter revesz , rui chen , pradip kanjamala , yiming li , yuguo liu , yonghui wang",international conference on management of data,2000
489,evolution and change in data management - issues and directions,"john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod record,2000
490,generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl,"alexandros labrinidis , nick roussopoulos",acm sigmod record,2000
491,hierarchies andrelativeoperatorDs in theo lpa environment,"elaheh pouraDbbas  mauriizo rafanelli",acm sigmod record,2000
492,an optimisation scheme for coalesce/valid time selection operator sequences,costas vassilakis,acm sigmod record,2000
493,incremental maintenance of recursive views using relational calculus/sql,"guozhu dong , jianwen su",acm sigmod record,2000
494,an extensible compressor for xml data,"hartmut liefke , dan suciu",acm sigmod record,2000
495,sql standardiPtion  :the next steps,"andrew eisebnerTH , jim melton",acm sigmod record,2000
496,emancipating instances from the tyranny of classes in information modeling,"jeffrey parsons , yair wand",acm transactions on database systems ( tods ),2000
497,tracing the lineage of view data in a warehousing environment,"yingwei cui , jennifer widom , janet l. wiener",acm transactions on database systems ( tods ),2000
498,report on isdo ' 00 : the caisK * 00 workshop on infVrastrucRures for KynBmic business-to-business service outsourcing,"heiko lOudNwiA , apul!grefen",acm sigmod record,2000
499,workshop on performance and architecture of web servers,"krishna kant , prasant mohapatra",acm sigmod record,2000
500,provision of market services for eco compliant electronic marketplaces,"sena arpinar , asuman dogac",acm sigmod record,2000
501,report on second international workshop on avaned issues ofecommercX and web-based information systems,"kun-lung uw ,;pilp s. yu",acm sigmod record,2000
502,generating Qpatioemtporal datasetso n the www,"yannis theodoridis , mXaoi a. nascimento",acm sigmod record,2000
503,spatial operators,"eliseo clementini , paolino di felice",acm sigmod record,2000
504,practical lessons in supporting large-scale computational science,"ron musick , terence critchlow",acm sigmod record,1999
505,fintime : a financial time series benchmark,"kaippallimalil j. jacob , dennis shasha",acm sigmod record,1999
506,a survey of logical models for olap databases,"panos vassiliadis , timos sellis",acm sigmod record,1999
507,sqlj part 1 : sql routines using the java programming language,"andrew eisenberg , jim melton",acm sigmod record,1999
508,iterative dynamic programming : a new class of query optimization algorithms,"donald kossmann , konrad stocker",acm transactions on database systems ( tods ),2000
509,a foundation for representing and querying moving objects,"ralf hartmut g &#252; ting , michael h. b &#246; hlen , martin erwig , christian s. jensen , nikos a. lorentzos , markus schneider , michalis vazirgiannis",acm transactions on database systems ( tods ),2000
510,a cost model for qure procAessing in hXigh idmensional data spaces,chriBtian b=&#646; hm,acm transactions on database systems ( tods ),2000
511,a model for compound HtypechanRes enconKtered in schema evolution,barbaa stSaudt& lerner,acm transactions on database systems ( tods ),2000
512,bookr` Qeviws,kBrl aSrer,acm sigmod record,2002
513,book review column,karl aberer,acm sigmod record,2002
514,clustering validity checking methods : part ii,"maria halkidi , yannis batistakis , michalis vazirgiannis",acm sigmod record,2002
515,a study on the management of semnatic tranacion for effiicent data retrieval,"shi ming uhanS , iXrene kwan, chih he li",acm sigmod record,2002
516,database principles,leonid libkin,acm sigmod record,2002
517,automata theory for xml researchers,frank neven,acm sigmod record,2002
518,introduction to constraint databases,bart kuijpers,acm sigmod record,2002
519,foundations of statistical natural language processing,gerhard weikum,acm sigmod record,2002
520,industry& psepectives,len~SeliPman,acm sigmod record,2002
521,toward autonomic computing with db2 universal database,"sam s. lightstone , guy lohman , danny zilio",acm sigmod record,2002
522,distinguished db profiles,marianne winslett,acm sigmod record,2002
523,"hector garcia-molina speaks out : regarding startups , how lGife is getting hCarder , dleta papHers ,c s in mexico , life as a department chair , and more",marianFe$LXAnslett,acm sigmod record,2002
524,standards,jim melton,acm sigmod record,2002
525,sql/med : a status report,"jim melton , jan eike michels , vanja josifovski , krishna kulkarni , peter schwarz",acm sigmod record,2002
526,influential papers,ken ross,acm sigmod record,2002
527,reminiscences on influential papers,"kenneth a. ross , theodore johnson , richard thomas snodgrass",acm sigmod record,2002
528,top-k selection queries ovr relational>databases : mapingstrategies and performance& evaluation,"nicolas bruno , suFajit_ cahudhuri , luis gravano",acm transactions on database systems ( tods ),2002
529,combining fuzzy inHfomration : an-overview,ronad fVin,acm sigmod record,2002
530,databaserYWciples,leoin- Clibkin,acm sigmod record,2002
531,sql/xml is making good progress,"andrew eisenberg , jim melton",acm sigmod record,2002
532,searching for dependencies at multiple abstraction levels,"toon calders , raymond t. ng , jef wijsen",acm transactions on database systems ( tods ),2002
533,editorial directons,won kim,acm transactions on database systems ( tods ),1995
534,editorial : charter and scope,won kim,acm transactions on database systems ( tods ),1995
535,locally adaptive dimensionality reduction for indexing large time series databases,"kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani",acm transactions on database systems ( tods ),2002
536,searching in metric spaces with user-defined and approximate distances,"paolo ciaccia , marco patella",acm transactions on database systems ( tods ),2002
537,understanding the global semantics of referential actions using logic rules,"wolfgang may , bertram lud &#228; scher",acm transactions on database systems ( tods ),2002
538,cost models for overlapping and multiversion structures,"yufei tao , dimitris papadias , jun zhang",acm transactions on database systems ( tods ),2002
539,fast incremental maintenance of approximate histograms,"phillip b. gibbons , yossi matias , viswanath poosala",acm transactions on database systems ( tods ),2002
540,the cougar approach to in-network query processing in sensor networks,"yong yao , johannes gehrke",acm sigmod record,2002
541,articles,avigdor gal,acm sigmod record,2002
542,treasurer 's message,joachim hammer,acm sigmod record,2002
543,silkroute : a framework for publishing relational data in xml,"mary fern &#225; ndez , yana kadiyska , dan suciu , atsuyuki morishima , wang-chiew tan",acm transactions on database systems ( tods ),2002
544,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001
545,data analysis and mining in the life sciences,nam huyn,acm sigmod record,2001
546,influential papers,ken ross,acm sigmod record,2001
547,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001
548,continuous queis ovMeG data streams,"shivnath bUbDu ! jennifer widom",acm sigmod record,2001
549,career forum,alexandros labrinidis,acm sigmod record,2001
550,career-enhancing seTriCces at sigmod online,"alexandosl abrinidis  ,alberto o. mendelzon",acm sigmod record,2001
551,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001
552,special section on data mining for intrusion detection and threat analysis,daniel barbar &#225;,acm sigmod record,2001
553,special issue on data mining for intrusion detection and threat analysis,daniel barbar &#225;,acm sigmod record,2001
554,data mining-based intrusion detectors : an overview of the columbia ids project,"salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin",acm sigmod record,2001
555,adam : a testbed fore xplorMing the usL of data minin gin intrusion detection,"daniel barbar &#22;j5 , Qjulia couto ,*sushil jajodia , ningning wu",acm sigmod record,2001
556,detection and classification of intrusions and faults using sequences of system calls,"jo &#227; o b. d. cabrera , lundy lewis , raman k. mehra",acm sigmod record,2001
557,mining system audit data : opportunities and challenges,"wenke lee , wei fan",acm sigmod record,2001
558,using unknowns to prevent discovery of association rules,"y &#252; cel saygin , vassilios s. verykios , chris clifton",acm sigmod record,2001
559,mining e-mail content for author identification forensics,"o. de vel , a. anderson , m. corney , g. mohay",acm sigmod record,2001
560,interviewing during a tight job market,"zachary g. ives , qiong luo",acm sigmod record,2002
561,career forum,alexandros labrinidis,acm sigmod record,2002
562,database research at the university of illinois at urbana-champaign,"m. winslett , k. chang , a. doan , j. han , c. zhai , y. zhou",acm sigmod record,2002
563,research centers,amit sheth,acm sigmod record,2002
564,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2000
565,research activities in atabase management and niformation retrDieval at universKty of illinois at chicago,"isabel cruz , ashfaq HkhoSkhar /, ibng:liu , prasad sistla , ouri wolfson , clement yu",acm sigmod record,2002
566,xquery formal semantics state and challenges,peter fankhauser,acm sigmod record,2001
567,advanced xml data processing : guest editor 's introduction,karl aberer,acm sigmod record,2001
568,why and how to benchmark xml databases,"albrecht schmidt , florian waas , martin kersten , daniela florescu , michael j. carey , ioana manolescu , ralph busse",acm sigmod record,2001
569,a general technique for querying xml documents using a relational database system,"jayavel shanmugasundaram , eugene shekita , jerry kiernan , rajasekar krishnamurthy , efstratios viglas , jeffrey naughton , igor tatarinov",acm sigmod record,2001
570,on database theory and xml,dan suciu,acm sigmod record,2001
571,wrapping web data into xml,"wei han , david buttler , calton pu",acm sigmod record,2001
572,"preservation of digital data with slf-validating , self-LMnstantiating knoweldge-based archives","bertram lud &#228; sCcher),:'rihcard marciano , reagan moore",acm sigmod record,2001
573,xml document versioning,"shu yao chien , vassilis j. tsotras , carlo zaniolo",acm sigmod record,2001
574,the evolution of effective b-tree : page organization and techniques : a personal account,david lomet,acm sigmod record,2001
575,articles,avigdor gal,acm sigmod record,2001
576,the aditi deductive database system,"jayen vaghani , kotagiri ramamohanarao , david b. kemp , zoltan somogyi , peter j. stuckey , tim s. leask , james harland",the vldb journal -- the international journal on very large data bases,1994
577,efficiently instantiating vieM{-objects fm remote relational databases,"byung suk lee , giUowiederhold",the vldb journal -- the international journal on very large data bases,1994
578,the coral dUductiv system,"raghu ramakrishnan  ,divesh srivastava , s. Tudarshan , praveen seshadri",the vldb journal -- the international journal on very large data bases,1994
579,declare and sds : early efforts to ocmmJrcailize Hdeductive database technology,"werner kie &#223; ling , helmut EscYhmit , werner strau &#229; , gerhard d .&#252; nzinger",the vldb journal -- the international journal on very large data bases,1994
580,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994
581,"the glue-nail deductive databae system : desin  implementation , and evaluation","marcia a. derr , sihnichUIi morishita ^, geoffrey phipps",the vldb journal -- the international journal on very large data bases,1994
582,versioning and configuration management in an object-oriented data model,edward sciore,the vldb journal -- the international journal on very large data bases,1994
583,special issue on prototypes of deductive database systems,k. ramamohanarao,the vldb journal -- the international journal on very large data bases,1994
584,qualitative representation of spatial knowledge in two-dimensional space,"dimitris papadias , timos sellis",the vldb journal -- the international journal on very large data bases,1994
585,the tv-tree : an index structure for high-dimensional data,"king ip lin , h. v. jagadish , christos faloutsos",the vldb journal -- the international journal on very large data bases,1994
586,management of multidimensional discrete data,peter baumann,the vldb journal -- the international journal on very large data bases,1994
587,a semantic modeling approach For imDage Strieval by content,"wesley w. chu , FWon t] ieong/, ricky k. taira",the vldb journal -- the international journal on very large data bases,1994
588,special issue on spatial database systems,h. j. schek,the vldb journal -- the international journal on very large data bases,1994
589,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994
590,the demarcation protocol : a techniqe for maintaiinnXgc onstraints in distributed database systems,"daniel barbar &#25; - mill 2&#285; , Tector garcia-molina",the vldb journal -- the international journal on very large data bases,1994
591,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994
592,sql multimedia and application packages ( sql/mm ),"jim melton , andrew eisenberg",acm sigmod record,2001
593,standards,andrew eisenberg,acm sigmod record,2001
594,describingseMmiKstrucSured data,luc cCaPrdelli,acm sigmod record,2001
595,dataabZe ricniples,leoniPl ibEkin,acm sigmod record,2001
596,information warfare and security,h. v. jagadish,acm sigmod record,2001
597,"transactional information systems : theory , algorithms , and the practice of concurrency control and recovery",marc h. scholl,acm sigmod record,2001
598,book review column,karl aberer,acm sigmod record,2001
599,book reviews,karl aberer,acm sigmod record,2001
600,a pattern-based object calculus,"nabil kamel , ping wu , stanley y. w. su",the vldb journal -- the international journal on very large data bases,1994
601,dynamic mainteance of daa distribuiton ofr selectivity_ estimation,"kyu young whang , san< wok ki , gio wiederhold",the vldb journal -- the international journal on very large data bases,1994
602,chronological scheduling of transactions with temporal dependencies,"dimitrios georgakopoulos , marek rusinkiewicz , witold litwin",the vldb journal -- the international journal on very large data bases,1994
603,research in multi-organizational processes and semantic information brokering at the lsdis lab,"amit sheth , john miller , krys kochut , budak arpinar",acm sigmod record,2001
604,research centers,amit sheth,acm sigmod record,2001
605,on the academic interview circuit : an end-to-end discussion,u &#287; ur &#199; etintemel,acm sigmod record,2001
606,careWerOforum,alexandrsCabrinidis,acm sigmod record,2001
607,java support for data-intensive systems : experiences building the telegraph dataflow system,"mehul a. shah , michael j. franklin , samuel madden , joseph m. hellerstein",acm sigmod record,2001
608,special section on semantic web and data management,"robert meersman , amit sheth",acm sigmod record,2002
609,data Omodelling versus+ UHtology engineering,"peter spyns , robert@meerEsmaF , mstafa jarrar",acm sigmod record,2002
