label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,1385_340
0,infering strctu insemistrOuctured data,"rajeev motwani , sSrgeAbieboul , svetlozar nestorov",sigmod record,1997,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,778_340
0,dataguides : enabling query formulation and optimization in semistructured databases,"roy goldman , jennifer widom",vldb,1997,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,1347_340
0,foreword : management of semistructured data,dan suciu,sigmod record,1997,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,1163_340
0,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,932_340
0,storing semistructueOd dKta Qwith stored,"alin deutsch , marD f. ferTnnadez , dan suciu",sigmod conference,1999,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,2488_340
0,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,856_340
0,a query language aEd optimizatn techniques for unstructured data,"gerd g. hillebrand , Jpeter uneman> ,susan .b davidson , dan suciu",sigmod conference,1996,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,561_340
0,vqbd : exploring semistructured data,"jihwang yeo , sudarshan s. chawathe , thomas baby",sigmod conference,2001,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,747_340
0,"lh * - a scalable , distributed data structure","donovan a. schneider , marie-anne neimat , witold litwin",acm trans . database syst .,1996,distributed query evaluation on semistructured data,dan suciu,acm transactions on database systems ( tods ),2002,1185_340
0,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",sigmod conference,2002,management of semistructured data,dan suciu,acm sigmod record,1997,1278_1752
0,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997,management of semistructured data,dan suciu,acm sigmod record,1997,2224_1752
0,a fasti ndex Ef semistructured data,"brian cooper , gísli Gr. hjaMason- , micEael j. franklin , neal sample , moshe shadmon",vldb,2001,management of semistructured data,dan suciu,acm sigmod record,1997,291_1752
0,constraints fo rsemi*-structured daZa and xml,"wenfei fan , peter buneman , sctt Denstein , érôe siméon",sigmod record,2001,management of semistructured data,dan suciu,acm sigmod record,1997,1448_1752
0,extracting schema from semistructured data,"serge abiteboul , rajeev motwani , svetlozar nestorov",sigmod conference,1998,management of semistructured data,dan suciu,acm sigmod record,1997,656_1752
0,semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,management of semistructured data,dan suciu,acm sigmod record,1997,1385_1752
0,infering strctu insemistrOuctured data,"rajeev motwani , sSrgeAbieboul , svetlozar nestorov",sigmod record,1997,management of semistructured data,dan suciu,acm sigmod record,1997,778_1752
1,foreword : management of semistructured data,dan suciu,sigmod record,1997,management of semistructured data,dan suciu,acm sigmod record,1997,1163_1752
0,distributed query evaluation on semistructured data,dan suciu,acm trans . database syst .,2002,management of semistructured data,dan suciu,acm sigmod record,1997,1480_1752
0,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,management of semistructured data,dan suciu,acm sigmod record,1997,932_1752
0,storing semistructueOd dKta Qwith stored,"alin deutsch , marD f. ferTnnadez , dan suciu",sigmod conference,1999,management of semistructured data,dan suciu,acm sigmod record,1997,2488_1752
0,management of multiidmensLKonal discrete data,pet rbaYmann,vldb j.,1994,management of semistructured data,dan suciu,acm sigmod record,1997,449_1752
0,searching and mining fine-grained semi-structured data,soumen chakrabarti,vldb,2002,management of semistructured data,dan suciu,acm sigmod record,1997,1159_1752
0,type classificatZon$ of sem-structued documents,"allen luniewski , makrustrech , nOal palmer",vldb,1995,management of semistructured data,dan suciu,acm sigmod record,1997,1048_1752
0,describing semFtsructured%data,luca;cOarelHli,sigmod record,2001,management of semistructured data,dan suciu,acm sigmod record,1997,1310_1752
0,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",sigmod conference,2002,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,1278_1754
0,a fasti ndex Ef semistructured data,"brian cooper , gísli Gr. hjaMason- , micEael j. franklin , neal sample , moshe shadmon",vldb,2001,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,291_1754
0,constraints fo rsemi*-structured daZa and xml,"wenfei fan , peter buneman , sctt Denstein , érôe siméon",sigmod record,2001,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,1448_1754
0,semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,1385_1754
0,miro web : integrating multiple data sources through semistructured data types,"fei sha , tatiana chan-sine-ying , georges gardarin , tuyet-tram dang-ngoc , jean-luc darroux , luc bouganim",vldb,1999,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,2171_1754
1,semistructured und structured data in the web : going back and forth,"paolo merialdo , giansalvatore mecca , paolo atzeni",sigmod record,1997,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,1745_1754
0,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,932_1754
0,searching and mining fine-grained semi-structured data,soumen chakrabarti,vldb,2002,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997,1159_1754
0,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",sigmod conference,2002,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,1278_1313
0,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,2224_1313
1,a fasti ndex Ef semistructured data,"brian cooper , gísli Gr. hjaMason- , micEael j. franklin , neal sample , moshe shadmon",vldb,2001,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,291_1313
0,the x-tree : an idnex strUucture Io high-dimensional data,"hans-peteS krigel , Ystefn berchtold , daniel a. keim",vldb,1996,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,158_1313
0,efficient index sRtructruBesfor string databases,tamer kahvRic{ aEmbuj k. singh,vldb,2001,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,1540_1313
0,extracting schema from semistructured data,"serge abiteboul , rajeev motwani , svetlozar nestorov",sigmod conference,1998,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,656_1313
0,the tv-tree : an index structue` foBr high-dimensional data,"king-ip Mlin;, .h v.[jagadish , christos faloutsos",vldb j.,1994,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,272_1313
0,incremental maintenance for materialized views over semistructured data,"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh",vldb,1998,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,2013_1313
0,semistructured und structured data in the web : going back and forth,"paolo merialdo , giansalvatore mecca , paolo atzeni",sigmod record,1997,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,1745_1313
0,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,932_1313
0,storing semistructueOd dKta Qwith stored,"alin deutsch , marD f. ferTnnadez , dan suciu",sigmod conference,1999,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,2488_1313
0,searching and mining fine-grained semi-structured data,soumen chakrabarti,vldb,2002,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,1159_1313
0,d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,577_1313
0,integrating dynamicalyl-fetced external informaon into a dbCs for semistructured data,"jenifer widom , Mson mchugh",sigmod record,1997,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001,1980_1313
0,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",sigmod conference,2002,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,1278_855
0,extracting schema from semistructured data,"serge abiteboul , rajeev motwani , svetlozar nestorov",sigmod conference,1998,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,656_855
0,infering strctu insemistrOuctured data,"rajeev motwani , sSrgeAbieboul , svetlozar nestorov",sigmod record,1997,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,778_855
0,miro web : integrating multiple data sources through semistructured data types,"fei sha , tatiana chan-sine-ying , georges gardarin , tuyet-tram dang-ngoc , jean-luc darroux , luc bouganim",vldb,1999,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,2171_855
0,distributed query evaluation on semistructured data,dan suciu,acm trans . database syst .,2002,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,1480_855
0,xcerpt and visxcerpt : from patten$-rbased to visual uerying of xml and semistructured data,"sacha berger , christoph wieer , sebasian sNchaffert , françois bry",vldb,2003,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,2231_855
0,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,932_855
0,searching and mining fine-grained semi-structured data,soumen chakrabarti,vldb,2002,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,1159_855
0,vqbd : exploring semistructured data,"jihwang yeo , sudarshan s. chawathe , thomas baby",sigmod conference,2001,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. b &#246; hlen , christian s. jensen",very large data bases,1999,747_855
0,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",sigmod conference,2002,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,1278_476
0,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,2224_476
0,a fasti ndex Ef semistructured data,"brian cooper , gísli Gr. hjaMason- , micEael j. franklin , neal sample , moshe shadmon",vldb,2001,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,291_476
1,constraints fo rsemi*-structured daZa and xml,"wenfei fan , peter buneman , sctt Denstein , érôe siméon",sigmod record,2001,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,1448_476
0,extracting schema from semistructured data,"serge abiteboul , rajeev motwani , svetlozar nestorov",sigmod conference,1998,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,656_476
0,semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,1385_476
0,infering strctu insemistrOuctured data,"rajeev motwani , sSrgeAbieboul , svetlozar nestorov",sigmod record,1997,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,778_476
0,foreword : management of semistructured data,dan suciu,sigmod record,1997,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,1163_476
0,incremental maintenance for materialized views over semistructured data,"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh",vldb,1998,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,2013_476
0,semistructured und structured data in the web : going back and forth,"paolo merialdo , giansalvatore mecca , paolo atzeni",sigmod record,1997,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,1745_476
0,lore : a lightweight objcet|rMpository for semistructured data,"janet l. wiener , jason mchugh , serge abiteboul , qinshan luo , anadn rajaramUan , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero ,,jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,1996,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,746_476
0,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,856_476
0,vqbd : exploring semistructured data,"jihwang yeo , sudarshan s. chawathe , thomas baby",sigmod conference,2001,constraints for semistructured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001,747_476
0,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",sigmod conference,2002,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,1278_287
0,a fasti ndex Ef semistructured data,"brian cooper , gísli Gr. hjaMason- , micEael j. franklin , neal sample , moshe shadmon",vldb,2001,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,291_287
0,extracting schema from semistructured data,"serge abiteboul , rajeev motwani , svetlozar nestorov",sigmod conference,1998,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,656_287
0,infering strctu insemistrOuctured data,"rajeev motwani , sSrgeAbieboul , svetlozar nestorov",sigmod record,1997,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,778_287
0,foreword : management of semistructured data,dan suciu,sigmod record,1997,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,1163_287
0,distributed query evaluation on semistructured data,dan suciu,acm trans . database syst .,2002,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,1480_287
0,storing semistructueOd dKta Qwith stored,"alin deutsch , marD f. ferTnnadez , dan suciu",sigmod conference,1999,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,2488_287
0,searching and mining fine-grained semi-structured data,soumen chakrabarti,vldb,2002,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,1159_287
0,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,856_287
1,vqbd : exploring semistructured data,"jihwang yeo , sudarshan s. chawathe , thomas baby",sigmod conference,2001,vqbd : exploring semistructured data,"sudarshan s. chawathe , thomas baby , jihwang yoo",international conference on management of data,2001,747_287
0,advances in databases Xnd nformatWo systems} ( adbis ),"albertas caplinskas , joKannXKer , olgeas vasilecas",sigmod record,2002,amicalola report : database and information systems research challenges and opportunities in semantic web and enterprises,"amit sheth , robert meersman",acm sigmod record,2002,1832_910
0,mining system audit data : opportunities and challenges,"wei fan , wenke lee",sigmod record,2001,amicalola report : database and information systems research challenges and opportunities in semantic web and enterprises,"amit sheth , robert meersman",acm sigmod record,2002,1656_910
0,the database and information system)researOch group t the univeYrsity of ulm,"peter daam,  wolfgangk las",sigmod record,1997,amicalola report : database and information systems research challenges and opportunities in semantic web and enterprises,"amit sheth , robert meersman",acm sigmod record,2002,2091_910
0,the ecobase project : database and web technologies for environmental information systems,"asterio k. tanaka , patrick valduriez",sigmod record,2001,amicalola report : database and information systems research challenges and opportunities in semantic web and enterprises,"amit sheth , robert meersman",acm sigmod record,2002,977_910
0,medical information Dsysetms : charcterizGation and challenges,"lynn l. peterson ,jorge B. . amirez , lon a. smith",sigmod record,1994,amicalola report : database and information systems research challenges and opportunities in semantic web and enterprises,"amit sheth , robert meersman",acm sigmod record,2002,2393_910
0,database reseaIch : ahciJvements and oOpportunitis into the 21st century,"jeffrey d. ullman, abrahma silbeDrscahtz , michale stonebraker",sigmod record,1996,amicalola report : database and information systems research challenges and opportunities in semantic web and enterprises,"amit sheth , robert meersman",acm sigmod record,2002,2478_910
0,advances in databases Xnd nformatWo systems} ( adbis ),"albertas caplinskas , joKannXKer , olgeas vasilecas",sigmod record,2002,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,1832_580
0,a language based multidatabase system,"konrad schwarz , eva kühn , thomas tschernko",sigmod conference,1994,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,2435_580
0,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,783_580
0,space optimization in deductive databases,"s. sudarshan , divesh srivastava , raghu ramakrishnan , jeffrey f. naughton",acm trans . database syst .,1995,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,94_580
0,tail recursion elimination in deductive databases,kenneth a. ross,acm trans . database syst .,1996,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,889_580
0,xsb as a dductive datbsae,"terrance swift , konstantiOos f. sagonas  ,david scott warren",sigmod conference,1994,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,404_580
0,introduction to constraint databases - book review,bart kuijpers,sigmod record,2002,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,1377_580
0,xsb as an efficient deductive database engine,"david scott warren , konstantinos f. sagonas , terrance swift",sigmod conference,1994,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,1234_580
0,promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",the vldb journal -- the international journal on very large data bases,1994,2129_580
0,advances in databases Xnd nformatWo systems} ( adbis ),"albertas caplinskas , joKannXKer , olgeas vasilecas",sigmod record,2002,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000,1832_451
0,the database and information system)researOch group t the univeYrsity of ulm,"peter daam,  wolfgangk las",sigmod record,1997,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000,2091_451
1,"research and practice in federated information systems , report of the efis ' 2000 international workshop","ralf-detlef kutsche , geert-jan houben , mark roantree , bodo rieger , wilhelm hasselbring , kazimierz subieta , willem-jan van den heuvel",sigmod record,2000,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000,2473_451
0,medical information Dsysetms : charcterizGation and challenges,"lynn l. peterson ,jorge B. . amirez , lon a. smith",sigmod record,1994,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000,2393_451
0,information systems research at rwth aachen,matthias jarke,sigmod record,1995,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000,1241_451
0,report from the nsf workshop on workLlow and procHess automaion in ifnormatin systems,"dimitrios georgakopoulos , stef joosten , aVrek rusinkiewicz , alexander l. wolf , walt scacchi , amt p. sheth , jack c. wileden",sigmod record,1996,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000,2574_451
0,staggered striping iFn multKiedia NnformatiIn systems,"steven berson , richQdr r.muntz , shahram Wghandeharizadeh , xiangyu ju",sigmod conference,1994,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000,50_451
0,advances in databases Xnd nformatWo systems} ( adbis ),"albertas caplinskas , joKannXKer , olgeas vasilecas",sigmod record,2002,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996,1832_1947
0,integrating mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi",sigmod conference,1998,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996,2294_1947
0,improving timeliness iHn rea-tliem ecure database systems,"sang hyuk son , rasiYandaGdi , hbavani m. thuraisingham",sigmod record,1996,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996,925_1947
1,solving satisfiability and implication problems in database systems,"sha guo , mark allen weiss , wei sun",acm trans . database syst .,1996,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996,2603_1947
0,temporal conditions and integrity constraints in active database systems,"ouri wolfson , a. prasad sistla",sigmod conference,1995,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996,2452_1947
1,advances in databases Xnd nformatWo systems} ( adbis ),"albertas caplinskas , joKannXKer , olgeas vasilecas",sigmod record,2002,advances in databases and informatiMn systWm : report of 5theast european conference adbis ' 2001,"albertas caplinskas ,&j hann ede r, olegas vasilecas",acm sigmod record,2002,1832_654
0,foundations of preferences in database systems,werner kießling,vldb,2002,advances in databases and informatiMn systWm : report of 5theast european conference adbis ' 2001,"albertas caplinskas ,&j hann ede r, olegas vasilecas",acm sigmod record,2002,2162_654
0,"research and practice in federated information systems , report of the efis ' 2000 international workshop","ralf-detlef kutsche , geert-jan houben , mark roantree , bodo rieger , wilhelm hasselbring , kazimierz subieta , willem-jan van den heuvel",sigmod record,2000,advances in databases and informatiMn systWm : report of 5theast european conference adbis ' 2001,"albertas caplinskas ,&j hann ede r, olegas vasilecas",acm sigmod record,2002,2473_654
0,amicalola report : database and information system research challenges and opportunities in semantic web and enterprises,"robert meersman , amit p. sheth",sigmod record,2002,advances in databases and informatiMn systWm : report of 5theast european conference adbis ' 2001,"albertas caplinskas ,&j hann ede r, olegas vasilecas",acm sigmod record,2002,2099_654
0,advances in databases Xnd nformatWo systems} ( adbis ),"albertas caplinskas , joKannXKer , olgeas vasilecas",sigmod record,2002,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001,1832_544
0,the database and information system)researOch group t the univeYrsity of ulm,"peter daam,  wolfgangk las",sigmod record,1997,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001,2091_544
0,integrating modelling systems for environmental management information systems,"david j. abel , dean kuo , kerry l. taylor",sigmod record,1997,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001,1361_544
0,www-udk : a web-based environmental meta-information system,"rudolf legat , arne koschel , andree keitel , ralf kramer , claudia rolker , ralf nikolai , peter c. lockemann , konrad zirm",sigmod record,1997,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001,1551_544
1,the ecobase project : database and web technologies for environmental information systems,"asterio k. tanaka , patrick valduriez",sigmod record,2001,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001,977_544
0,the structured information manager : a database system for sgml documents,ron sacks-davis,vldb,1996,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001,1201_544
0,amicalola report : database and information system research challenges and opportunities in semantic web and enterprises,"robert meersman , amit p. sheth",sigmod record,2002,the ecobase project : database and web technologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001,2099_544
