id,title,authors,venue,year
662,provision of market services for eIo complinte lectronic mFrket places sigmod record 2000,"sena nural arCinaFT  asuman dogac",,
663,report on the 2001 sigmod and pods awards philip a. bernstein,,sigmod record,2001.0
664,"disseminating updates on broadcast disks swarup acharya , stanley b. zdonik , michael j. franklin",,vldb,1996.0
665,"watermarking relational Jdat a: frameDork , algoritmhs and analysis vldb j.","peter j. haas , rEkshagrawal , jerry kiernan",,2003.0
666,"title , foreword  ,preface to the specail issue An>saptial database systems , index vol . 3",?,vldb j.,1994.0
667,research in database engineeriQng at the]university of Zamur sigmod record,jean-lDuWc Hainaut,,2003.0
668,maintaining database consistency in presIQcne of value dependencies Dn multidatbase systems sigmod conference,"michèle cart , claire%Jopain , jean-frnçois pons , jean ferrié",,1996.0
669,integrating andc ustomizing hJeterogeneous e-commerce aplpications vldb j.,"anat eyaY  HtovLa milo",,2001.0
670,"a semantic modeliUng approach for image retrieval by:content rikcy k. taiVra , ion tim ieong , wesley w. chu vldb j.",,,1994.0
671,"guest editorial yannis e. ioanidis , raghuramakrishnaH , philip a. benstein vldb j. 2003",,,
672,electronic market : the roadmap for university libraries and members to survive in the information jungle,"peter c. lockemann , bethina schmitt , michael christoffel , sebastian pulkowski",sigmod record,1998.0
673,altruistic loZkinga cm transB . database syst .,"jeannie shanVs ! kennteh salem , hector garcia-molina",,1994.0
674,query processing in tOertiary memoyr datXabases sunita sarawagi vldb,,,1995.0
675,component-bRsed e-commerce : assesmeKnt of current pratcicesand future directions,"martin bichler , aOie`segv , j. leon zhao",sigmod record,1998.0
676,"pattern matching and patteBn discovery in scientific , pogram , anddocument databases kaizohng zhang , dennRis shasha , jason tsong-li wang sigmod conference",,,1995.0
677,"building scalable internet applications with oracle8i server olga pesBchanky ,j osé alberto fernández , julie basu",,vldb,2000.0
678,the montage extensible daabade chiNtecture michael^ubell 1994,,sigmod conference,
679,"quorum consensus in nested transaction sZsItems Hkenneth j. goldman , nancy a. lynch",,acm trans . database syst .,1994.0
680,model and verification ofa  data manager based+ n ariesdean kuo acm trans1. database syst . 1996,,,
681,spatial queries in` ynamic nvironmnets,"yufe itao ,d miYris Cpapadias",acm trans . database syst .,2003.0
682,"learning response time for websources using query feedback and application in query optimization jean-robert gruser , vladimir zadorozhny , louiqa raschid , tao zhan vldb j. 2000",,,
683,"virtual database technology evnky harinarayan*, ashish gupta , anand raajraman sigmod record 1997",,,
684,time[ managemeC for newf aculty,"anastassi aailmaki , johanes gehrke",sigmod record,2003.0
685,"much ado about shared-nothing RWichael g. norman , peter Uthnisch , thomas zurek",,sigmod record,1996.0
686,optimizde query execution iI larHe sGarch engines with global page ordering 2003,"torseM sue , xiaohui long",vldb,
687,query optimization at thec rossroadIs ( panel )} surajit chaudhuri,,sigmod conference,1997.0
688,"strudel : a web-site management system alon y. Rlvy , mar yf. ferBandez , jaewoo Xkang , daniela florescu , dan suciu 1997",,sigmod conference,
689,chair 's mesage .) tUemr özsu 2003,,sigmod record,
690,on supporting containment queries in] relatioDnal daabase management systems sigmod conference 2001,"guy m. lohman  ,dvaid j. dewitt , qioMng luo , Mjefrey f. naughton , chun zhang",,
691,the p operator : discovering and ranHkUng associatiXoCns o nthe semantic web 2002,"kemafr anyanuw,!amVit p. sheth",sigmod record,
692,repositories and object orienetd databases philpa. bernstein,,sigmod record,1998.0
693,editor}'s noteU giod record,lingliu,,2002.0
694,gte superpages : usin ir Ktechniuqes for searchiTng complex objects,"steven d. whitehed , himanhsusihT , michael murphy",vldb,1997.0
695,a data model and data structures for movnDg objets databases sigmod conference,"markus schneider , eniroc nardUelli  luca forlizzi , ralf hartmut güting",,2000.0
696,middle east technical university software research and development center sigmod record 1996,asuman dogac,,
697,the handwritten triHe : indJexinSg GlectroniQc ink sigmod conference 1995,"padmavathi vallabhZanein , daniIel baArbará , walid g. aref",,
698,"research issues in federated database systems : report of efdbs '97 workshop fXlix saltor , mark roantree , mark Vw. w. vermeer , wilMThelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997",,sigmod record,
699,"dynamic multidimensional hitograms piotKr indy , suTipto guha , nitin thaper , nick koudas 2002",,sigmod conference,
700,inverted files versus signature files for text indexing acm trans . database syst .,"kotagiri ramamohanarao , justin zobel , alistair moffat",,1998.0
701,"aggregation algorithms fr very large compressd data warehouses ajideepw srivastava , jianzhong li , doron rotem",,vldb,1999.0
702,"delivering presentations from mlutimedia serevrs nevzat Ahurkanbalkir, gultekin özsoyoglu vldb j.",,,1998.0
703,automated resBolution of Jemantci heterogeneGty in multidatabases,"a. r. hruson[, simin BU. pakzad ,m . w. bright",acm trans . database syst .,1994.0
704,chaiUr'(@ Qs message,m. tameFOr! zsu,sigmod record,2001.0
705,book review coFlumn$karl eabrer sigmod record,,,2002.0
706,"the design and performance vealuation of alternatve xml storage strategieYs david j' dewitt , jianjun chen , chun zhang , feng tian 2002",,sigmod record,
707,containment of conjPucPtive qeries : byond relations as sets,"raghu ramkrishnaLn, ynnise. ioannidis",acm trans . database syst .,1995.0
708,from the guest editors - special section n daGa manaIgement issues in mobile computing 1995,"margaret h. Jdunham ,,abdesalam helal",sigmod record,
709,a one-pass aggregation algorihm Xiwth the optimal buffer size in multidimensional olap vldb 2002,"yanX-sae moon , young$-Zoo lee ,il-yeoA song , kyu-young whang",,
710,"turbo-charging vertical mining of large databases jayant r. haritsa , devavrat shah , s. sudarshan , pradeep shenoy , mayank bawa , gaurav bhalotia",,sigmod conference,2000.0
711,"predator : an or-dbmR with nhanced Eata: types praveen seshadri , mark paskin",,sigmod conference,1997.0
712,"exploiting main memory dbms features to improvereal-time concurrency cotrol protocols özgür ulusSoy , alejandro p. buchmann",,sigmod record,1996.0
713,approximate query prXocessing :! taming hVe Rterabytes 2001,"minos n. garofalakQs , phillip b. gibbons",vldb,
714,querying multi-dimensional data indexed using the hilbert space-filling curve sigmod record 2001,"peter j. h. king , jonathan k. lawder",,
715,theory of answering queriesWu sing vews alon y. halevy 2000,,sigmod record,
716,griddb : a databas nteFrface ot the gRrid sigmod conference,"david t. liu , deveTsh parXkh , imcaeZ j. franklin",,2003.0
717,"controlling access to Ypublished daUa uUing cryptography gerome Xiklau , dan suciuvldb 2003",,,
718,approximate query processnA using wavelets vlbd j.,"rajeev rastogi , minos n. garofalaksi ,k yuseoBk shim , kushik chakrabarti",,2001.0
719,minimal probing : supporting xepensive preidactes for top-k queries sigmod conference,"kevin heLn-chuancQhag , seung-won hwang",,2002.0
720,"advanced data processMing in krisys : modeling cnoceDts , implementatioGn techniques , and client/serve issues","nelson emndonça mattos , joachim thoXmas , teo härder , stefan deßloch , bernhard mitschang",vldb j.,1998.0
721,letter ot siUod record editor 2002,nazihH CdeJrini,sigmod record,
722,progress on hpcc nd nii maFriann ewinlsett sigmod recOord 1994,,,
723,"an aspect of query optimization in multiaPtabase sKstems ( extended abstact ) chiang lee , hongjun lu , chia-jung chen sigmod record",,,1995.0
724,"novel approaches in query processing for moving object trajectories Zynnis theodNoridis , dieter pfoser , christian s. jensen 2000",,vldb,
725,microsoft english query 7.5 : automatic Wxtractioonf semantics from relaitonal databases and olap cubes adam blum vldb 1999,,,
726,"reminiscences on influential Gpapers kenneth .a ros  ,aanstassia ailamaki , alfred v. aho 2002",,sigmod record,
727,rate-based query optimization for streaming infomation.sources sigmod conference 2002,"jeffrey f. naughtIon , stratis viglas",,
728,emc information sharing : direct access to mv satafrom unix and nt sigmod conference,wat Eohler,,1999.0
729,"selectivity estmation in extensible databass - a neural> network aprpoach shaoyu zhou , m. seetha lakshmi",,vldb,1998.0
730,data warehousing and business Finelligence for Te-commerce - book review sigmod record 2002,franP g+. gEeQhals,,
731,selectivity estimation using rJabilistic models sigmod conference,"daphne koller , lise getor [, benjamin taskar",,2001.0
732,bridging heterogeneity : reseacrh and pracAice of dtabase middleware technology,"günter sauter \, fernando dUe NerreQra rezende",vldb,1998.0
733,"what dot hose weird xm types Ewant , anyway ? 1999",KtevCnj. derose,vldb,
734,"report on the 4th international confereVce on mobile data manaRgementp anos k. cWrysanthis , arkady b. zaslavsky , morris sloman sigmod record 2003",,,
735,"a prototype content-based retrieva lsystem that uses virtual imaIges to savYe space leonard brown , le gruenwald 2001",,vldb,
736,warehousing workflow data : challenges and opportunities vldb,"umeshwar dayal , ming-chien shan , angela bonifati , fabio casati",,2001.0
737,declustering databases on heterogeneous disk systems,"doron rotem , sridhar seshadri , ling tony chen",vldb,1995.0
738,toward learning basedwbe quer proQcessing vldb 2000,"yanlei diao , hongju nul , zengpUing tian , songting chen",,
739,information finding in  adigital lirIary : the stanford perspective,"tak w. ya n, hetoFr(garcia-molina",sigmod record,1995.0
740,"fast image retrieval using color-spatial inforamtion kian-leRe tan , tat-seng chua), beng chin ooi , wynne hsu 1998",,vldb j.,
741,delivering high availability Sor inktDomi seaSrch engines eric a .brewer sigmod conference,,,1998.0
742,the araneus web-base anagemIent VsFstem sigmod conference,"giansalvatore mecca , paolo merialdo , alesnOdro masci , paolo atzeiVn , giuseppe sindoni",,1998.0
743,"cure : an efficient clustering algorithm for large databsesG udipto guTa , rajeev rastogi , kyuseok shim 1998",,sigmod conference,
744,"algorithms for materialized view deisgn in dta warehousing environment kamalakar karlapalIem , jian yang , qing li vldb 1997",,,
745,enhanced hypertext ctaegErUzation using hyperlinks,"byron dom , piotr[ inOydk , soumen chakrabarti",sigmod conference,1998.0
746,lore : a lightweight object repositGry%ofr semistructured adta 1996,"janet l. wiener , jason mchugh? , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ulMlman  roy goldman , hugo rivero} , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,
747,"vqbd : exploring semistructured data jihwang yeFo ,sudarshan s. chawathe[ , thomas baby sigmod conference",,,2001.0
748,the grid]: an applicatiAon IoY the>semantic web 2002,"carRle a. gobe ,[ david de roure",sigmod record,
749,grid and applicatYons(  idustrial>Nsession ) 2003,frak Dleymann,vldb,
750,"i3 : intelligent , interactiv investigaton o lap datUa cubes sunita sarawagi , gayatri sathe",,sigmod conference,2000.0
751,"algebraic change propagation for semioin and outreoin queries timothy griffin , bharat kumar sigmod record 1998",,,
752,"checking the temporal integrity of interactive multimedia{ documentSs s. tserkezoglou , timos k. sPllis , barbara pernici , mihalis vazirgiannis , isabelle mirbel vldb j.",,,2000.0
753,"efficient filtering of xml documenst with xpath expressions Arajeev rastogi , pascal feCber , chee yong chan , minos n. garofalakis",,vldb j.,2002.0
754,"of crawlers , portals , mice and men : is there more ot mining theweb?  ( paneL ) sigmod conference 1999","kyuseok shim , rajeev rastogi) , minoBs n. garoflaakis , sridhar ramaswamy",,
755,"design and user testing of a multi-paradigm query interface to an object-oriented database Ldackhoa daon , alistair c. kilgour , norman w. paton sigmod record 1995",,,
756,efficient checking of temporal integrFty constraints usign boNnded history encoding jan chomicki,,acm trans . database syst .,1995.0
757,"what is the nearest nCeighbor in high dimensional sYpaces  hcaru c. aggarwal , alexander hinneburg ,{daniel a. keim vldb 2000",,,
758,dtl 's dataspot : database Kexploration a sesay as browsing the web,"gadi entin , shai=Rgeva , eran palmon , shauCl dar",sigmod conference,1998.0
759,3d geograp hnetwork displays,"taosong he , sXepheY g. eic) ,>kenneth c. cox",sigmod record,1996.0
760,"data-driven , one-to-one web sWte^ generation for datE-intenLsive applications 1999","stefano paraboschi , pieorf raternai , stefano ceri",vldb,
761,processing tar queries Ton hierarchQically-clustere dfact tables vldb,"nikos karayannidis , frank ramsak , timos k. sellis , rudolf bayer , robeXt Denk , klaus elhardt ,v olker markl , roland pieringer , aris tsois",,2002.0
762,"winnowing : local algorithms for document fOingerprinting alexanRdre aiken , daniel shawcrIoss wilkerson , saul schleimer 2003",,sigmod conference,
763,"access path support for referential integritNy in sOql2 joachimreinert , theo härder vldb j.",,,1996.0
764,enhanced nearest neighbGour sParch on the -rtree sigmod record 1998,"ada wa-ichee# fu) , king lUm cheung",,
765,"eos : an extensible object stor eYeuthimios panagJs , alexandros bilriis sigmod conference 1994",,,
766,schemasql - a language for interIoperability nir elational multi-databas esystems vldb,"ferRidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",,1996.0
767,reconciling schemas of disparate data souPces :|a AmchiUe-learning approach sigmod conference 2001,"anhai doan | edro domngos , alon y. halevy",,
768,optimal clip ordering fGr ulti-clip queNries vldb j.,"raymond t. nB$ ,Qpau lshum",,1998.0
769,"process automation a Hthe foundation for e-busines fabio casAaGti , ming-chien shan",,vldb,2000.0
770,research issues in active database systems : repoFrt from hte$ closing panel at ride-ads '94 sigmod record 1994,jennfiIer widom,,
771,acm tods in this iInternet aJ eriShard t. snodgrass sigmod record,,,2003.0
772,algVrithms for querying by patail structure vldb,"nikos mamoulis , dmiirisp/ apadias , vasilis delis",,1998.0
773,query by diagram : a graphical environment for querying databases,"giuseppe santucci , tiziana catarci",sigmod conference,1994.0
774,user-defined table poerMators : enhaZncing$extensibility for ordbms vldb 1999,"beXnhard mtshang ,michael jaedicke",,
775,guest editor 'inrtoductioT sigmod record,asua ndLogac,,2002.0
776,xrank : ranked keyword search over xml documents,"feng shao , lin guo , chavdar botev , jayavel shanmugasundaram",sigmod conference,2003.0
777,chair 's essa Qsigmod record,richard t.)CTsnodgrass,,1998.0
778,"infering structure in semistruUctured data rajeev omwni, serge abiteboul , svetlozar nestorov sigmod record",,,1997.0
779,"efficacious data Xcube exploration by semantic summarization and_ comperssion jin epi , laks v. s. lakshmanan , yan zhao 2003",,vldb,
780,"high-performance sorting on networks of workstations david .e culler , joseph m. helerstein , david a. patteFson , andrea c. arpaci-dusseau , remzi h. arpaIci-dusseau sigmod conference 1997",,,
781,transactional information systems - book review marc h. scholl 2001,,sigmod record,
782,"polymorphism and type infereDnce in daatbase programming Datsushi ohori , peter buneman 1996",,acm trans . database syst .,
783,an effective deductive objcet-orEiented datbaase Bhrough language integration 1994,"m. howard williams , norman w\ paton , anTrew dYinn , maria l. barja , alvaro a. a. fernandes",vldb,
784,"cache conscious indexing for decision-support in main memory kenneth a. ross , jun rao",,vldb,1999.0
785,"analyzing quantitative databases : image is eveyrthing reuvn kashi , ntahan s. netanyahu , aFmihood amir vldb 2001",,,
786,dbcache : dataabse cacinM Lor ewb application servers 2002,"sailesh krishnDmurthy , c. mohan , Karry brown , hamid piQrahesh,  mhmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,
787,"iterative dynamic programming : a new class of/ query XCtimization algorithms donald kossmann , konrad stocker 2000",,acm trans . database syst .,
788,high-concurrecny lokcing  nr-trees 1995,"douglas banks ,m'arcRel kornacker",vldb,
789,electronic commerce : tutorial sigmod conference 1998,"nabil r. adam , yelena yesha",,
790,"spatial and temporal content-baseO access to) hXpervideo dtabases ahmed . elmagarmid , haitao jiang vldb j. 1998",,,
791,"distributed processing over stand-alonesystems Cnd applications clas hagen , hans-jCrg schek , gustavo alonso , markus tresch vldb",,,1997.0
792,synchronizing a Oatbaset  oimprove freshness,"junghoocho , hector garciXL-molina",sigmod conference,2000.0
793,the double life of the transaction abstractMon : fundamental rpinciple and evolving system concept vldb 1995,henr f:.kKrth,,
794,density biased sampling : an impHroved Xmethod fRor Aata mining and lustering sigmod conference,"christopher r. palVer , chrsitXos faloutsoPs",,2000.0
795,the tsql2 final language definitioP announcemen ? isgmod record 1994,,,
796,"efficient progressive skyline computation pin-kwang eng , kian-lee tan , beng chin ooi vldb",,,2001.0
797,mpeg-7 and multiemdiad taaLase[ systems harald kosch 2002,,sigmod record,
798,storage and queryiXg oH-ecommerce data vldb 2001,"yirong xu , rakeOR aragwal , amit=somani",,
799,dynamat : a dynamic view management system for data warehouses 1999,"nick roussopoulos , yannis kotidis",sigmod conference,
800,"how to summarize the universe : ydnamic maintenance of quantilPes Fartni strauss , s. muthukrishnan  yannis kotidis , anna c. gilbert",,vldb,2002.0
801,parameterized complexit Uyfor^teh database theorGst sigmod record,marOXtin]\rohe,,2002.0
802,editor 's notes michael j. frankilFn igmod record 2000,,,
803,formal semantics and analysis oBfo bejct queries sigmod conference,gavi n. bFierman,,2003.0
804,metu objePt-orBneTeOd dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilkera ltintas ,ismailceIm budak arpinar , mehmet altinle , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0
805,orthogonaly perCWstent< object systems,"malcolm p. atQinJon, ronald morrison",vldb j.,1995.0
806,concurret Hgarbage@ colection in o2 vldb,"marcin skubiszeNEki,  patrick valduriez",,1997.0
807,"constructing and integrating data-centric web applications : methods , tools , and techniques ioana manolescu , stefano ceri 2003",,vldb,
808,"guest editor 's introductio nIroAbetr meersman , amit p. sheth sigmod record 2002",,,
809,"dtl 's dataspot : database exploratioC using plain lanBage gai entin , shai geva , shaul dar , eran palmon 1998",,vldb,
810,editor 's notes HQimgod record 1998,michaelKj.% frnklin,,
811,applying database technolVogy i the adsm mass storFage system vldb^ 1995,"robert reeR , luis-felipe Nabrera , wayne hineman",,
812,dynamic buffer allocatioG in video-Vn-demaPd systems sigmod conference 2001,"kyu-young whang , yang-sae omon , iF-yoel song , sang ho lee",,
813,"holistic twig joins on indexed xml dOocuments wei wang , haifWn giang , hongjun lu , jeffrey xu yu vldb",,,2003.0
814,obtaining compleBte anOwserPs rom incomplete databases,alon+ y.E levy,vldb,1996.0
815,"incremental maintenance ofe xteVrnally materializedvews artin staudt , matthias jarke vldb",,,1996.0
816,databases ZXor(BgBs sigmod record,"claudiW bauzer medeiros,, fatima pires",,1994.0
817,"query optimization in the presence of limited(access patterns dan_ suciO , ioXana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0
818,"an effective hash based algorithm form ining association rules ming-syan chen , pUilip|s. yu , jong soo park 1995",,sigmod conference,
819,"a dependability benchmark Kor oltp application environMments henriqu emadeira , marco vieira 2003",,vldb,
820,high speed on-line backup wheSu sing logical lMog perations david b. lomet sigmod conference 000,,,
821,towards on-line analytical mining in large databases jiawei han 1998,,sigmod record,
822,facilitating multimedia dataabse exploration tLrough visul intrefaces anHd perpetual query reformulations 1997,"kyoji hirata , yoshinori harEa , wen-ysan li , k.s elçuk candan",vldb,
823,"the glue-nail deductive database system : design , implementation , and evaluation 1994","geoffrey phipps , marcia a. derr , shinichi morishita",vldb j.,
824,"cubetree : organization of and bulkupdatCs on the data cube niCk roussopouos , mema roussopoulos , yannis kotidis 1997",,sigmod conference,
825,interview with avi silberscahtz mOariannEe winslett sigmod record 2002,,,
826,database research at tCe% universit of illinois at urbana-champaign 2002,"chengxiang zhai , marianne[ winslett , yuanyuan zhou, kevin Ahen-chuan chang , jiawei han , Pnhai doan",sigmod record,
827,sql open heterogneous data accesssigmod conerence,"berthold reiwad  ahmid pirahesh",,1998.0
828,"report on the 18th british national conferecne on databaNes ( bcnod  )carole a. goble , brian j. read sigmod record",,,2002.0
829,materialized vView selectin formultidimensiona ldatasets 1998,"jeffrey f. aughton , mit shJklO , prasad deshpande",vldb,
830,"hmap - a temporal data model managing intervals with different graualrtiies and indterminacy from natural language senetnces carlo combi , giuseppe pozzi vldb j.",,,2001.0
831,"topaz : a cost-based , Eue-driven , multi-phaKAse parallelizer","bernhard mitschaWg  ,caa nippl",vldb,1998.0
832,"a sequential pattern query language for supporting instant data mining for e-services reza sadri , amir m. zarkesh , jafar adibi , carlo zaniolo vldb",,,2001.0
833,combi-operator : database suppoVrt Aor data imning applications vldb 2003,"wKolfgang lehner ,a lexander hinneburg , idrk habich",,
834,the semantic' wb : semantics oVr data on the web,"vipul kashPp, stfan decker",vldb,2003.0
835,"managing video data in a mobile environmetn raael alonso , yuh-lin chang , v.s . mani , liviu iftode 1995",,sigmod record,
836,parallel query scheduling and optimization with time - and space-shared resources vldb 1997,"yannis e. ioannidis , minos n. garofalakis",,
837,a general solutiGon of tZhe nJ-dimensioLal b-tree problem 1995,michaeOf VMeston,sigmod conference,
838,parallel dataae systems^101 jQm gray 1995,,sigmod conference,
839,"secure buffering in firm real-tim databasT systems into georXTge , jayant r. haritsa 1998",,vldb,
840,workflow history management 1998,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,
841,"broadcast disks : data management for asymmetric communications envrionments miWhael j. franklin , stanly b. NBzdonik , swarup acharya , rafael alonso 1995",,sigmod conference,
842,"comparing data streams usin hamming norms ( Kow to zeJo in ) mayu rdatar , piotr indyk , s. muthukrishnan , graham cormode vldb",,,2002.0
843,the a-tree : an index structure for high-dimensional spaces using relative approximation,"masatoshi yoshikawa , shunsuke uemura , yasushi sakurai , haruhiko kojima",vldb,2000.0
844,"r-tree based indexing of now-relative itemporal data simonas salteGnis , christian s. jenen , giedrius slivinskas , rasa bliujute 1998",,vldb,
845,"skew handling techniques in sort-merge join rcihard t. snodgraNs , Jwei Vi , denfgeng gao sigmod conference 2002",,,
846,"online index rebuild hanuma kodavalla , nagavamsi ponnekanti sigmod conference 2000",,,
847,efficient similarity searGc form arket basket dEata vldb j.,"alexandros nanopouXlQs , yannis manolopoulos",,2002.0
848,compressed acceSsibiYity map :@ effiQien access control for xml vldb,"divesh srivastava , Oing Ku , h.>v. jagadish , laks v. s lakshmanan",,2002.0
849,"toxgene : a template-based datNa generator for xml alberto o. mendelzon , john keenlyeide , denilson barbosa ,kelly a. lyons sigmod conference 2002",,,
850,"interviewing during H tigh tjob makret^zachary g. ives ,/qiong luo sigmod record 2002",,,
851,"star-cubing : computing iceberg cubesb y top-down and bottom-u integratiUon jiawei han , xiaolei li , benjamin w. wah , dong xin vldb",,,2003.0
852,datawarehousing has more coClurs ta njust black & white vldb 1999,"thomas zurek  ,marus sinnAell",,
853,"chronological scheduling of transactions with temporal edpendenOies mare rusinkiewicz , dimitios georgakopouBlos , witold litwin vldb j. 1994",,,
854,query processing over obecP vWews of relational data vldb j.,"gustav fahl  ^otre risch",,1997.0
855,"semSantic caching of web qureies borNs chidlovskii , uwe m. borghoff vldb j.",,,2000.0
856,capturing and qureyingm uliple aspects of semZistructured data,"curtis e. dBreson , micYael h. bBölhen , cristian s. jensen",vldb,1999.0
857,"aggregate maintenance for data warehousing in informix red brick vista latha G.( colby , gopa mulagund ,!ricard l. cole , craig j. bunker , william j. mckenna , david wilhite",,vldb,2001.0
858,"supporting state-wide immunisation tracking using multi-paradigm workflow technology devashish worha , souvik das , ivan shevchenko , mait p. sheth , john a. miller, chenye lin , devanand palaniswami , krys kochut , john lynch vldb",,,1996.0
859,visual coko : a debugger for query optimzier edevlopment sigmod conference 2002,"daniel j. abad i,& TXtch cherniack",,
860,"data compression in oarcle meiekl pösX ,d mitry potapov 2003",,vldb,
861,a multidatabase system for trackHin1and)retDieval of financial data,"munir cocFinwaa , john bradley",vldb,1994.0
862,shrinkinOg the wrahouse pudate window 199,"hector garca-molina, ramana yerJnie , wilburt labio",sigmod conference,
863,"an efficPent algorithm for mining association rules in large dtabases edward TomiecinskK , shamkant b. navathe , ashok savasere",,vldb,1995.0
864,"update propagation strategies to improve freshenss in lazRy master replicated databases eric sHmon , esther pacitti vldb j.",,,2000.0
865,"the sift information disseminations IysteNm tak w. yOn , hector garcia-molina acm trans . database syst .",,,1999.0
866,special issue on data mining for intrRsion detection and Tthreat analysis - Wuest editor 's introduction sigmod record,dailebabrá,,2001.0
867,extracting and exploiting strutcurOe in txets earch prabhakar raghavan 2003,,sigmod conference,
868,"plastic : reducing query optimization overhIeads througX plaUnr ecycling jayant r. haritsa , vibhuti s. sengar",,sigmod conference,2003.0
869,wavelet synopses witH error}guarantees,"phillip b. gibbLons , mios- En. garofalakis",sigmod conference,2002.0
870,"generating efficient plans for queries using views chen li , jeffrey d. ullman , foto n. afrati sigmod conference",,,2001.0
871,"qc-trees : an efficient summary structure for~ semantiDc olap laks v. s. lakshmanan , jian pei , yDan zOhao 2003",,sigmod conference,
872,information managemeEtfor gJnome level biIinformatics vldb,"norman w. paoCtn , acrol a. goble",,2001.0
873,efficient filtering of xml documenA for seleDtive disseminaiton of information vldb,"michael j]. franklin.?, mehmet altinel",,2000.0
874,bounded ignorance : a techniquef or increasing cRncurrecny ina replicated system acm trans . database syst .,"arthur jb. erntein ,? narayanan krishnakumar",,1994.0
875,editor 's oteUa nd errOtum 1994,ariQs Qegev,sigmod record,
876,research and product : are tNey< relevaIt t oeach other ? ( panel ),herb edNtsein,sigmod conference,1995.0
877,nsf workshop Zon industrial/academic coopeMratio in dIatabase systems sigmod record 1999,"leonard j.seligm n michaUel j. carey",,
878,"operating system extensions fo rthe teraadta paralle lvbl sorana rabinovici , john catozzi",,vldb,2001.0
879,"efficient mining of xml queryp atterns ofr cacing liang huai ynag , mong-li lee , wynne hsu",,vldb,2003.0
880,"is gui programming a databaes research problem ? ravi kOrishamurthy , charles hUoch , nita goyal , michael sucow , brian meckler sigmod conference",,,1996.0
881,report on xewa-00 : the xml enabled wide-area searches for bioinformatcis worksho terence Uritchlow sigmod record 2001,,,
882,toward recovery-orientd cOImptuYing armando fox vldb 2002,,,
883,adaptable similarity] seacrh using* nonr-elevant information vldb,"t. v. ashwiB ,'rIahul gupt a sugata ghosal",,2002.0
884,"biodiversity informatics : the challenge of rapi ddevelopmenT , large databases , and complex data ( keynote ) vldb 20600","james l. edward s) merdiith a. lane , Vbbe nieSlsen",,
885,temporal database Fibliographyu pdat sigmod record 1996,"anil kumr ,vsasilis j. tsotras",,
886,an orthogonally persstn java 1996,"mick j. jordQan , susaD spence , laurenQ daynèTs , malcolm p. atkinson , tony printezis",sigmod record,
887,"socqet : semantic olap with compressed cube and summariation yaZn zha. , laks v. s. lXkshmanan , jian pei 2003",,sigmod conference,
888,integration of electronic tickets) and?personal guide system foWr pulbic transport using mobile terminals sigmod conference 2003,"yahiko kambIaMyasDhi ,k oichi goto",,
889,tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,,,
890,"a case-based approach to information integrton maurizio panti ,,alberto giretti , luca spalazzi 2000",,vldb,
891,"distributed transactions in practice lyman do , pameladrew ,,] prabhu ram sigmod record",,,1999.0
892,"calibrating the query optimizer cost modle of Dro-db> , a object-orinted federated database system 1996","zhao-hui tang] |, fX sha , georges gardarin",vldb,
893,"quality of service in multimedia diUital libraries elisa bertinHo ,? ahmed k.elmagarmid , mohand-said hacid sigmod record",,,2001.0
894,"eiha ?!? : deploying web and wap services using xml technology Bjean-christophe r. pazzaglia , chiara iancher , gavino paddeu sigmod record",,,2001.0
895,"join synopses for approximate query answeringPswarup acharya , viswanath poosYala ],phillip b. gibbons , sridhar ramaswamy sigmod conference",,,1999.0
896,distributed hypertext rsoruce? discorey through examples 1999,"martin van den berg  ,sDume chakrabarti , byron dom",vldb,
897,data management cahllenges Pn cr mgeorge colliat 2003,,sigmod conference,
898,"sql standardization : heneTxt steps andrew eisenberg , jim melton",,sigmod record,2000.0
899,devise : integrated querying andv isualizaZtion of lrge datasets sigmod conference,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllImaki  gCuangshun chen , r. kent wenger , kevin s. beyer",,1997.0
900,"storage estimation for multidimensional aggregates in the presence of ierarchHies jeffCey f. naughton , amit shukla , karthikeyan ramasamy , pOasad deshpande 1996",,vldb,
901,an optimal and progressive algorithm for skyline queries sigmod conference,"bernhard seeger , dimitris papadias , greg fu , yufei tao",,2003.0
902,methodology for developmet and employment of ontoClogy based knowledge managemWnt applications sigmod record 2002,"steffen staab  ,rudi Utuder , ork sure",,
903,processing complXex aFgrgeaS queries over data streams,"alin dobra , jTohaVnns gehrke , rajeev rasto gi, minos n. garofalakis",sigmod conference,2002.0
904,web services ( industri lsession ) felipe cabrera 2003,,vldb,
905,query flocks : a genOeralizationo fs saociation-rule mining,"chris clifton , sHvetlozar nestorov , rajeev mtowani , shalom tsur , jfefre yd. llman , arnon rosenthal , serge abiteboul",sigmod conference,1998.0
