label,left_Beer_Name,left_Brew_Factory_Name,left_Style,left_ABV,right_Beer_Name,right_Brew_Factory_Name,right_Style,right_ABV,id
0,Bulleit` Bourbon Braerl AgeH G'Knight,Oskar Bluse Grill &# Brew,American Amber / Red Ale,8.70 %,MadTree Bourbon Barrel Aged Happy Amber,MadTree Brewing Company,Amber Ale,6 %,1219_730
0,Frost Quake#BourbonB arel Aged Barley Wine,Wellington Coutny LBewery,American Barleywine,9.80 %,MadTree Bourbon Barrel Aged Happy Amber,MadTree Brewing Company,Amber Ale,6 %,4256_730
0,Noggin Floggin ( oBrubon arrel Aged ),Hopworks UrZna BLrewrey,American Barleywine,9.60 %,MadTree Bourbon Barrel Aged Happy Amber,MadTree Brewing Company,Amber Ale,6 %,4216_730
1,Ballistic BreMwEiXn Co. - Gorgo Red Ale,IndinW ells Orewing oCmpany,American Amber / Red Ale,5.50 %,Ballistic Brewing Gorgon Red Ale,Indian Wells Brewing,Amber Ale,5.50 %,890_2580
0,Ballistic BreMwEiXn Co. - Gorgo Red Ale,IndinW ells Orewing oCmpany,American Amber / Red Ale,5.50 %,Red Horn Coffee House and CIrewing Company$ Red orn DPink Well Red Ale,Red Horn CNZffee House an dBrewing Company,Amber Ale,5.50 %,890_615
1,HearthsHonQe d RLe Ale,Hearthson QBrwery,American Amber / Red Ale,5.00 %,Hearthston<e Red Rye Ale,HeartQhstone rweery,Specialty Grain,5 %,2689_1373
1,River&OXtIer Ale,Union aStion.rBewery,American Amber / Red Ale,5.10 %,Sacramento{ELve OOtter Ale,SacramentoB erYnig Company,English Pale Ale,5.50 %,1672_590
0,Deputatio& ImpQerial BRed Ale,Brannon 's PQuba nd QBrTewery,American Amber / Red Ale,8.00 %,Yukon You Only iLve Once mVperial Red Ale,Yukon Berwnig OCompany,Amber Ale,7.50 %,3126_461
0,Red 88I mFBerail AVber Ale,River iDCty BrQwnig Co. .,American Amber / Red Ale,8.00 %,Yukon You Only iLve Once mVperial Red Ale,Yukon Berwnig OCompany,Amber Ale,7.50 %,3090_461
0,Batch 200 _ `` OlypmuRJs Mons ImperiXal Red Ale,Due SouthB PSing Co. .,American Amber / Red Ale,9.20 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,1755_2883
0,Lagunitas{ HmpRrial ed Ale,Lagunitas rwng Company,American Amber / Red Ale,7.80 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,9_2883
0,Eruption IpeJial Red Ale,Worthy BrEewin~ gCo. .,American Amber / Red Ale,8.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,486_2883
0,Imperia~lDotache Red Ale,Salty INtBcrewery,American Amber / Red Ale,6.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,2972_2883
0,Old Basda eAmber Ale,Roosterfish BeMwinOg CCo. .,American Amber / Red Ale,5.50 %,Central Coast Old Mission Amber Ale,Central Coast Brewing,Amber Ale,5.50 %,2086_490
0,Single Hop #`3 Nmber LlAe W / Citra,Three PamlsB renig Co. .,American Amber / Red Ale,6.80 %,Lancaste rHPp Bugg yAmber Ale,aLncaMster BrYing Co. ),Amber Ale,5.60 %,2089_1038
0,Single Hop #`3 Nmber LlAe W / Citra,Three PamlsB renig Co. .,American Amber / Red Ale,6.80 %,Hill#aFrmsTtead AmLrllo Single Hop Pale Ale,Hill FarJZtea dSrewery,American Pale Ale,5.20 %,2089_845
0,Red Dirt IpMerial Red AQe,WilKy RoosXrewWng Co,American Amber / Red Ale,8.20 %,Rock Bottom Orladn Park King&of Heatrs Imperial Red Ale,Rock Btoo\ OrlandPark,American Strong Ale,7.60 %,2156_1889
0,Red-oric - Ber Camp # 65 ( BNest NOfBeer Camp : Imperial Red Ale ),Sierra NevadCa Brenwg Co. .,American Amber / Red Ale,8.00 %,Rock Bottom Orladn Park King&of Heatrs Imperial Red Ale,Rock Btoo\ OrlandPark,American Strong Ale,7.60 %,44_1889
0,Brewmaster 's RseOveImperil Red Ale,BJ 's ChFcago Pizza & Brwery Inc. .,American Amber / Red Ale,9.20 %,Rock Bottom Orladn Park King&of Heatrs Imperial Red Ale,Rock Btoo\ OrlandPark,American Strong Ale,7.60 %,1178_1889
1,Fredeom Oooh! Red,FreedomBeewry Ltd,American Amber / Red Ale,4.70 %,FreedPoZSWoZo Red,FWredom,Amber Lager/Vienna,4.70 %,3210_1737
1,Heavyweight TiAcklefight hampion Of The World,SolemZ* atBrewery,American Barleywine,12.00 %,Solemn Oath Heavyweight Tilkefiht Champion of the World,SoleC nOPAthBrewery,Barley Wine,12 %,4286_2362
1,NeudofReI Ale,BraseriReNendorf,American Amber / Red Ale,-,BendorH] Neduorf Red Ale,BedrMof,Irish Ale,6 %,3758_2120
0,Arthur 's Imperial Red Ale,Otto 's Pub and Brewery,American Amber / Red Ale,6.90 %,Proof Abanodned^PlEanet Imperial Red Ale,Proof BDrewiSn\g Copmany,Amber Ale,7.50 %,1587_1911
0,Red Hpoper ( meprial! Red Ale ),Black Acre BKrwig Co. .,American Amber / Red Ale,6.20 %,Proof Abanodned^PlEanet Imperial Red Ale,Proof BDrewiSn\g Copmany,Amber Ale,7.50 %,2026_1911
0,Ale Mania IXprial Red Ale,Ale-DOMania,American Amber / Red Ale,9.50 %,Proof Abanodned^PlEanet Imperial Red Ale,Proof BDrewiSn\g Copmany,Amber Ale,7.50 %,2934_1911
0,Red Drago IpmeIial Red Ale,Dead rCo@Brewing,American Amber / Red Ale,8.00 %,Proof Abanodned^PlEanet Imperial Red Ale,Proof BDrewiSn\g Copmany,Amber Ale,7.50 %,1226_1911
0,Three BeavNrs<ImeprialRed Ale,Howe Sound InU > Berwign Company,American Amber / Red Ale,7.50 %,406 ImperD aled Ale,406 BreAwONng Company,American Strong Ale,9.20 %,487_646
0,Double Drea IOperiXl Red Ale,Mad RPXvr Brewng Company,American Amber / Red Ale,8.60 %,406 ImperD aled Ale,406 BreAwONng Company,American Strong Ale,9.20 %,138_646
0,DerngerI mpeial; Rd Ale,Laurelwood YIblWicHouse & Brewery,American Amber / Red Ale,8.60 %,406 ImperD aled Ale,406 BreAwONng Company,American Strong Ale,9.20 %,1458_646
0,Three BeavNrs<ImeprialRed Ale,Howe Sound InU > Berwign Company,American Amber / Red Ale,7.50 %,Renegade Scarltt Better IOmperial Red Ale,Renegade rweiEng Company,American Strong Ale,8.50 %,487_1414
0,DerngerI mpeial; Rd Ale,Laurelwood YIblWicHouse & Brewery,American Amber / Red Ale,8.60 %,Renegade Scarltt Better IOmperial Red Ale,Renegade rweiEng Company,American Strong Ale,8.50 %,1458_1414
0,Brewmaster 's RseOveImperil Red Ale,BJ 's ChFcago Pizza & Brwery Inc. .,American Amber / Red Ale,9.20 %,Renegade Scarltt Better IOmperial Red Ale,Renegade rweiEng Company,American Strong Ale,8.50 %,1178_1414
0,Three BeavNrs<ImeprialRed Ale,Howe Sound InU > Berwign Company,American Amber / Red Ale,7.50 %,Scuttleubtt Mteo XLco ImperHal Red Ale,Scuttleubtt reXwinG Co. .,American Strong Ale,7.10 %,487_1635
0,Double Drea IOperiXl Red Ale,Mad RPXvr Brewng Company,American Amber / Red Ale,8.60 %,Scuttleubtt Mteo XLco ImperHal Red Ale,Scuttleubtt reXwinG Co. .,American Strong Ale,7.10 %,138_1635
0,Red Dragon SSkQmoed Amber Ae,Hoppy! BewDing Co. .,American Amber / Red Ale,5.50 %,Bair mWed XAmber Ale,Baird BeringC o. .,Smoked,-,1898_2085
0,Red Dragon SSkQmoed Amber Ae,Hoppy! BewDing Co. .,American Amber / Red Ale,5.50 %,Kilted Dragno BoineH eather Amber Ale,Kilted XDragoZn rewinY{ Company,Amber Ale,5 %,1898_1408
0,Mr. Grain QeaXns Organci Amber Ale,Outpost NatXua lFoods,American Amber / Red Ale,5.50 %,Squatters Respect. YouUr oMther OrganiRc Amber Ale,Squatters ParfPBeers,Amber Ale,4 %,2401_179
0,Smuttynos Kindset Fn Imperial Red Ale,Smuttnose Breiwng YCNmpany,American Amber / Red Ale,8.50 %,Kettel House BourbonBrJrel Road Rash Imperial ReDd Ale,Kettle House;BrAYewing Company,American Strong Ale,13 %,184_1428
0,Road.Iash Red,TandemBrewng ompany,American Amber / Red Ale,6.00 %,Kettel House BourbonBrJrel Road Rash Imperial ReDd Ale,Kettle House;BrAYewing Company,American Strong Ale,13 %,2770_1428
0,PizzaO rgamsicC mBber Ale,Devil 's CanJyKDnBrewing Cmopany,American Amber / Red Ale,6.50 %,Pizza Potr[ AcaKia Amber Ale,Pizza Port &#40 SoTlana Beahc &#41;,Belgian Ale,-,3417_1983
0,Iron Mike 'T ADmbeGr Ale,Jacob LeinenkgelB erwing Company,American Amber / Red Ale,-,RailwayC iy Iron SpkeA mber Ale,RailwHayC ity BeXwing Company,Amber Ale,4.60 %,1118_2812
0,Lagunitas{ HmpRrial ed Ale,Lagunitas rwng Company,American Amber / Red Ale,7.80 %,Pizza Port RDhPiRno{Chaser Imperial Red Ale,Pizza Port &#40; UOOcan BaeLh &#41;,American Strong Ale,9.50 %,9_2728
0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,American Amber / Red Ale,5.50 %,Pizza Port RDhPiRno{Chaser Imperial Red Ale,Pizza Port &#40; UOOcan BaeLh &#41;,American Strong Ale,9.50 %,2209_2728
0,Starlord 's MixtBpe  /GrKot HDrank Imperial Red Ale,CharginQ< Hipor ewing Co. .,American Amber / Red Ale,8.20 %,Pizza Port RDhPiRno{Chaser Imperial Red Ale,Pizza Port &#40; UOOcan BaeLh &#41;,American Strong Ale,9.50 %,3626_2728
0,Photobom\b Imeral Red Ale,Crooked Ladedr LBrLwing Company,American Amber / Red Ale,8.50 %,Howe Sound Three BeaveO;Imperial Red Ale,HoAe SoGMun dBrewing,American Strong Ale,7.50 %,3813_2583
0,Red RockeA tbNer Ale,Third Base SWrGots Bar & Brewery,American Amber / Red Ale,6.40 %,Blue Cat eRd ToFad AbAer Ale,Blue at<rew Pub,Premium Bitter/ESB,5.70 %,1621_1853
0,Red RockeA tbNer Ale,Third Base SWrGots Bar & Brewery,American Amber / Red Ale,6.40 %,Red Duc{kTKAmber Ale,PurrumbQeet%= Brewing,Amber Ale,4.80 %,1621_12
0,Eruption IpeJial Red Ale,Worthy BrEewin~ gCo. .,American Amber / Red Ale,8.00 %,De Koninck TSTEARW0 1 mperial Red Ale,Brouwerij De KIoninck &#40; VDuvl-Moortgat &#41;,American Strong Ale,7.80 %,486_1106
0,The|`` GingU '' A Red Ale,Elk StreHt UBrewerW * Tap Room,American Amber / Red Ale,6.80 %,The Beer Company WEytt Earp Red| Ale,The BeW rompany,Irish Ale,7 %,3248_1298
0,Norht4 5Aber Ale,Petoskey rOBeJwig Company,American Amber / Red Ale,5.80 %,Thirsty Pgan North#Cost Gmber Ale,Thirtsy aKgIn Brewing,Amber Ale,-,736_316
1,Red s On FaVcZation,Barley Jon] ~'s Brew Pub,American Amber / Red Ale,5.44 %,Barley JoBns Redso n VCcation,Barley FoAn VBrw Pub,Amber Ale,5.44 %,4003_2284
1,Old CLlla ZrDwGeller,DriMtDGCod rBewery,American Barleywine,11.60 %,Driftwood Old FPllZr DwOller Barleywine,Driftwood Brewery> #40 `;Canada &#41;,Barley Wine,14 %,4088_2351
0,Red Hpoper ( meprial! Red Ale ),Black Acre BKrwig Co. .,American Amber / Red Ale,6.20 %,Worthy ErupLti Imperial Red Ale,Worthy BreL iCompany,American Strong Ale,8 %,2026_2582
0,Starfish ImLriLa Red Ale,Fsh Brewing Copany / FihobwlBrewpub,American Amber / Red Ale,7.50 %,Worthy ErupLti Imperial Red Ale,Worthy BreL iCompany,American Strong Ale,8 %,403_2582
1,Sons Of ABnahy Amber Ale,Sudwerk BWeiwng Cmopany,American Amber / Red Ale,4.70 %,Sudwerk oSns OfAnarhcy mAber Ale,SuweO BrewiGng.Company,Amber Ale,4.70 %,2606_1320
1,EldreX RGck#Amber,Haine sBrewSWgCompany,American Amber / Red Ale,5.00 %,Haines SEldre dRokc Amber,Haines BEewTniT Co. .,Amber Ale,5 %,1460_412
0,Blood n he Balde Red IPA,BackpoAke rewing,American Amber / Red Ale,7.00 %,Bacchus / Burr oPloodhoun BAlood Red IPA,Bacchus Brewing ComHany #&30.; Australia &#41;,India Pale Ale &#40; IPA &#41;,6 %,1281_704
1,MyH oppy VaNUlentine,Excel BrewRig[^[ Company,American Amber / Red Ale,6.50 %,Excel My SppV alDntine,Excel BPewign Company,Amber Ale,6.50 %,2362_1136
0,DerngerI mpeial; Rd Ale,Laurelwood YIblWicHouse & Brewery,American Amber / Red Ale,8.60 %,Brannon_s DeTputaton Imperial Red Ale,Brannon_I Tub and Brewery,American Strong Ale,8.79 %,1458_1679
0,Bulleit` Bourbon Braerl AgeH G'Knight,Oskar Bluse Grill &# Brew,American Amber / Red Ale,8.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,1219_2463
0,Big RV?Nmer Ale,FreeWheel BLewiKng Company,American Amber / Red Ale,4.00 %,Big TexaM Texsa RedAber Ale,BCg TexnaB rewery,Amber Ale,4.50 %,1725_419
0,Big Hor Buttafce Amber Ale,C.B( & otts,American Amber / Red Ale,-,Big TexaM Texsa RedAber Ale,BCg TexnaB rewery,Amber Ale,4.50 %,906_419
0,Big RV?Nmer Ale,FreeWheel BLewiKng Company,American Amber / Red Ale,4.00 %,Heinzelmannchen Vig Ambr Znome Ale,HeinzelnnchYen MBrewery,Amber Ale,8 %,1725_1376
0,Big RV?Nmer Ale,FreeWheel BLewiKng Company,American Amber / Red Ale,4.00 %,Big Axe Mpale WheaRA mber Ale,Big Axe BUrewCyr and B & B,Amber Ale,5 %,1725_2244
0,5 StaDr Imbe Ale,The Civil ife BMrewUng Company,American Amber / Red Ale,5.00 %,Blue Star AVpaAVhe' ACmber Ale,Blue StUr rBewingCo. .,Amber Ale,-,2491_1260
0,Barrel Agd ImpeZril Red,Hale <s NMAles CrewerWy & Pub,American Amber / Red Ale,9.00 %,Imperial Oak BaFre AIgde Odin_s Beard,ImpeDPl OaB#Brewing,American Strong Ale,9 %,1661_351
0,Mountian Goat HRareB reed Inia Red Ale,MountaMn oGBt Bere Pt Ltd,American Amber / Red Ale,6.60 %,Hammond RiveYr Red{ FoatI ndia Red Ale,HammondRivKeWr Bewing,Amber Ale,6.50 %,1436_1069
1,Belle GueuNK Rosuse,BrasseuFrs/ WR.J.,American Amber / Red Ale,5.20 %,Bell eGeuPle) MRousse,BraPssMYrs RJ,Amber Lager/Vienna,5.20 %,386_2204
0,Red Rok ARmKbeA le,OPA-OPA SBteKkohuse / Brewery,American Amber / Red Ale,6.00 %,Slanted*Rock Iron Butt Red Ale,Slanted Rock BLeUnig> Company,Amber Ale,5.80 %,167_635
1,Ise KadFRya Ambr Ale,NikenjayamochiKadoya oHnten/Co./  Ise Kdoya Brewery,American Amber / Red Ale,4.50 %,Ise Kadoya AmXaillo Amber Ale,Is.e Kadoya,Amber Ale,-,2992_1590
0,Molly AeriaF Red Ale,New HelvetNGa<BreNwing Company,American Amber / Red Ale,5.00 %,Big Time Lift TEicket AeDmZVican Red Ale,Big TiWV BrewWery,India Pale Ale &#40; IPA &#41;,7 %,1433_1261
0,Molly AeriaF Red Ale,New HelvetNGa<BreNwing Company,American Amber / Red Ale,5.00 %,Genesee BTe HoEuse American Red Ale,Genesee Brewing CompanKy &#40; Norh AmericaK Breweries &#41;,Amber Ale,5 %,1433_418
1,Barbarn iRed Ale,CervecCÃ XarMarian,American Amber / Red Ale,6.50 %,BarbaLrRFian ReSX Ale,CervecerÃYa` BTrbarian,Amber Ale,6.50 %,1456_409
0,Barrel Aged SreDies:= Aarley Wine,Parallel 19 BBJeAwing Cmopany,American Barleywine,11.80 %,Elevator arrel AgQNd Barle Wine,ElevNtor BrwAinMU Company,Barley Wine,-,4329_2416
0,Barrel Aged SreDies:= Aarley Wine,Parallel 19 BBJeAwing Cmopany,American Barleywine,11.80 %,Hangar 24 Barrel Roll RNo. 0 : aHmmehead - Barrel Aged Barley Wine,Hangar 24{Crft Yrewery,Barley Wine,11.20 %,4329_2314
0,West Sixt / Country Aoy Coutry Western( Volume 3 Imperial Red Ale ),West Sixh BerwiARg Company,American Amber / Red Ale,13.00 %,Figueroa Mountain /P izza Port hark Lips Imerial Red Ale,Figueroa MUoutai Brewing,American Strong Ale,8 %,491_1120
0,Shar kttack Doble Red IAle,PortB/Yewing,American Amber / Red Ale,9.00 %,Midnight Sun Unite VDoulbe RedH ot Ale &#40; 2015 &#41;,Midnight SuMn BKrewg Company,Amber Ale,7.50 %,34_2048
0,DoubelD eRd Ale,The SevXen BMarre~lBrewery,American Amber / Red Ale,8.20 %,Midnight Sun Unite VDoulbe RedH ot Ale &#40; 2015 &#41;,Midnight SuMn BKrewg Company,Amber Ale,7.50 %,1926_2048
0,BarrleAged. RivePside Red,ItnuLiion AleW orks,American Amber / Red Ale,7.80 %,Blue Pants Big & Tall #; 2 B: raSrel Aged Belgian Red,Blue PTnts BQrNwery,Amber Ale,9 %,2399_144
1,Oatmeal CBmebr%Ale,Ornery BGer CHBpnay Public House,American Amber / Red Ale,5.70 %,John HarvaKrds Otemal_Amber Ale,John Harvard_s Brewhous &#40; CorpMorate Offce &#41;,Amber Ale,6.50 %,3802_2149
1,Vital Qnrfared Imperial ReB,VitDlMBewing,American Amber / Red Ale,9.40 %,Vital InfraEed mIperal Red,Vitl BeNwng,American Strong Ale,9.40 %,3800_2146
1,Rip Saw Red,Pints Brewing Co. .,American Amber / Red Ale,6.50 %,PintsH ip UEaw Red,PitYs BreVwin Company,Amber Ale,5.90 %,1648_571
0,Panama LiimDteN Red Ale,FlossmLoor Station' ResPRtauWrant & Brewery,American Amber / Red Ale,-,Flossmoor StaitonB arrel Age dPanama Limited Red Ale,Flossmoor StatinVo RWestaurant & Brewery,Amber Ale,6.50 %,260_1174
0,Buffalo Sol JahIImperial Red Ale,Threeads Brewing,American Amber / Red Ale,9.20 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,833_641
0,Starlord 's MixtBpe  /GrKot HDrank Imperial Red Ale,CharginQ< Hipor ewing Co. .,American Amber / Red Ale,8.20 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,3626_641
0,Phobos SiZnNQel Hop Red Ale,EcliDti Aewing,American Amber / Red Ale,7.40 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,3134_641
1,American Ded Ale,Rock Ar BeweHry,American Amber / Red Ale,4.80 %,AmericasSmerian RLd Ale,AmericasBMewpub,Amber Ale,-,120_213
0,Morrisons AmericaSR-RQd Ale,Titanic` rBJwery,American Amber / Red Ale,4.50 %,AmericasSmerian RLd Ale,AmericasBMewpub,Amber Ale,-,1604_213
0,Big BLlCly`Amer AleF,Edge MCeRwing,American Amber / Red Ale,5.00 %,Big Time Atlas Amber Ale,Big Time Brewery,Amber Ale,5.40 %,3852_2875
0,Sequoia American Amber Ale,Wig And Pen,American Amber / Red Ale,5.90 %,Aarhus Cains TrCple A Areican Amber Ale,Aarhus`Bgrhus,Amber Ale,5.50 %,2960_287
0,Sequoia American Amber Ale,Wig And Pen,American Amber / Red Ale,5.90 %,Canal Park GeneralSterlin gPrice American AmbeVr Ale - Centennial,Canal Park BFreig Company,Amber Ale,4.80 %,2960_1275
0,Weekendr AmeriaR CAmber Ale,Stilt VHus Brewery,American Amber / Red Ale,5.20 %,Canal Park GeneralSterlin gPrice American AmbeVr Ale - Centennial,Canal Park BFreig Company,Amber Ale,4.80 %,3632_1275
0,Mad Anthony FuddyA River Ambr Ale,Mad Anhtony BrAwnig Company,American Amber / Red Ale,-,Mad River Kmaica YRed Ale,MadRiverIBewery,Amber Ale,6.50 %,1289_2622
0,Simeon Jones RivrS VOaley Amber Ale,PicaroonsB ePwing Co. .,American Amber / Red Ale,4.50 %,Piney River MKiSney Eddy Amber Ale,PQiney Rive BerwQnH Company,Amber Ale,-,429_2636
0,Wasatc 50th PakCity Goldn Anniversary Ale,Utah BJrewFerHC ooperative,American Amber / Red Ale,4.00 %,Goldne City Centurio Barleywne Ale,Golden CitJy^ Brewery,Barley Wine,11.20 %,1647_2409
1,Regimental 80 Scottish Ale,Crooked Eye Brewery,American Amber / Red Ale,4.70 %,Crooked EyeRegimeta l80'Scottish Ale,Crooked Eye BIrVwery,Scottish Ale,4.70 %,3035_1620
1,Dram O fTH e90 's,ProhibPXZin Pig,American Amber / Red Ale,6.10 %,ProhiitiV Pig Dram of the 90s,ProhibTKiionz Pig,Amber Ale,-,1914_793
1,Fullrs TraRGtor ' Gate,Fullr Smih & Turenr PLC,American Amber / Red Ale,4.50 %,Fuller_Xs Traio_s Gate,FulKC_s,Bitter,4.50 %,2463_1206
1,Blarney oRkc@I Yish Ale,RockyHar Yrwing,American Amber / Red Ale,6.00 %,Rockyard BKlarey Roc kIris Ale,Rockyard BrXwiP Company,Irish Ale,-,2289_1085
0,Aiken Americ aAneRd Pale Ale,Aiken BVewnHg Company,American Amber / Red Ale,-,Blue Heron Corey_s Amerian Plae Ale &#40h C.A.P.A. &#41;,Blue HeHo nBreGwNub,American Pale Ale,6.20 %,2724_1886
0,Aiken Americ aAneRd Pale Ale,Aiken BVewnHg Company,American Amber / Red Ale,-,Wild Ride 3 SistPeIs American Red Ale,Wil die Brewing,Amber Ale,6 %,2724_1221
0,Big Bear Amber Ale,Stewart 's Brewing Co. .,American Amber / Red Ale,5.60 %,Big Horn ButPWfac EAmber Ale,Big oHrn Brewing Company &#4;0 Ram IOternational &#41;,Amber Ale,5.80 %,1501_2750
0,Great LakeGs IneeUNdence Ale,GreatL akeBZo Brewing Co. .,American Amber / Red Ale,6.00 %,Amsterdam X Sawdust City X reat aLkes XI ndi eAle Barley Wine &#40; Oak &#41;,AmsterdQm/BTrRewing Company,Barley Wine,10 %,284_2517
1,Shirt^Tal] Amber,Iron HillB rewerJ & Restaurant,American Amber / Red Ale,4.40 %,Iron Hill Shirt Tail Amber,Iron Hill Maple Shade,Amber Ale,4.40 %,2506_1242
0,Desert Island Seies~: merNcan Honey Amber Ale,Heavy eCa Beer,American Amber / Red Ale,4.90 %,Granville IOlandGastQown AmJber Ale,Granville Island &#46;$ Brewery - MolsonCoors &#4;1,Amber Ale,5.50 %,1815_2654
0,Hurricane Alley Amber Ale,Florida Beer Company,American Amber / Red Ale,-,ChPrleville Xonrdo AlleyAmber Ale,Charleville ViQneyad>& MIcrobrewery,Amber Ale,-,2780_1594
0,Brewmaster 's RseOveImperil Red Ale,BJ 's ChFcago Pizza & Brwery Inc. .,American Amber / Red Ale,9.20 %,Rusty Truck PStupiphan yImperiWal Red Ale,Rusty Trukc BreLing /'Roadhouse 101,American Strong Ale,8 %,1178_698
0,Red KHeaded Slt/ARber Ale,TwistedK- 8BreWwing Company,American Amber / Red Ale,6.50 %,Baird Red XReAm ber Ale,Biard BrwinJg Co. .,California Common,5.40 %,3842_1281
0,Red KHeaded Slt/ARber Ale,TwistedK- 8BreWwing Company,American Amber / Red Ale,6.50 %,Trailhead ReKd)A mber Ale,Trailhead BSreUng Co. .,Amber Ale,-,3842_2546
0,Frost Quake#BourbonB arel Aged Barley Wine,Wellington Coutny LBewery,American Barleywine,9.80 %,Hangar 24 Barrel Roll No. 04 : HBmmehread -(Bourbo nBarrel Aged with Chai Tea,Hangar 24 CrZaPf Brewery,Barley Wine,13.90 %,4256_2491
0,BouJbon Barrel Aged Horus PIBmperial Red,Elevator Brewery >%&raughIt Haus,American Amber / Red Ale,12.00 %,Legacy BAuron BLarrel Hedonism Red,LegLcyBeing,American Strong Ale,7.10 %,1218_2618
0,Rocky Mountain Red Ale,Grand Lake Brewing Company,American Amber / Red Ale,-,Crazy Mounain BooNhaQ Red A le&#40; Kura Koa &#41;,Crazy Mountain+BJrUDwing Company,Amber Ale,6 %,589_1586
1,BoohVai eC Ael,Crazy Moutani BreiwMng Company,American Amber / Red Ale,6.00 %,Crazy Mounain BooNhaQ Red A le&#40; Kura Koa &#41;,Crazy Mountain+BJrUDwing Company,Amber Ale,6 %,294_1586
0,Alaskan BaXely WQEine ( Pilot Series ),Alaska HrewTingC o. .,American Barleywine,10.70 %,Hermit Thrush Abby SerieWsB# 1 - Jolly Abbot Barley Wine,Hermit ThrXush BPrRewery,Barley Wine,13 %,4030_2508
0,Double Mongrel KmIperial IndIa RId Ale,AspetIck Tew Lab,American Amber / Red Ale,9.00 %,Boxing Cat Firecarcker\Imperia lRed Ale,BoxiWg aCt| Brewery,Amber Ale,6.60 %,3478_1096
1,Fisherman ' eTa Party,Cape ANnn BreEwYng Company,American Barleywine,9.00 %,Cape Ann ishermna_s eTSa Party,Cape Ann BTrRwing Comayn,Barley Wine,9 %,4157_2405
0,Kingpin DBble Red lAe,BridgePort reRin Co. / Brewpub,American Amber / Red Ale,7.50 %,Out of Bounds RenetlesNs Double Red Ale,Out of BuondJ ZreingC ompany,American Strong Ale,8.20 %,42_1025
0,HaZrol dTTh{eRed Ale,BlackHIsky*Berwing,American Amber / Red Ale,-,Off the RZilR yabuck Red Ale,Off the aHJSl rewing,Amber Ale,6.40 %,543_2232
1,Insane;\; Vane Red Ale,White LiOonr eOwPng Company,American Amber / Red Ale,5.10 %,WhiteL inoI nsane Mane Red Ale,Ipsich AlWU eBrewery,Amber Ale,-,1157_155
0,Willoughby erica Amber Ale,WillouhgMyrB ewing,American Amber / Red Ale,4.90 %,Maldita Old ontient ArZmican Amber Ale,Faustino McUirocevrejeira,Amber Ale,6 %,3381_2275
0,Old GYuardian Barley Wine Rtyle le - BUuorbon Barrel Aged,Stone YBrewBin Co. .,American Barleywine,11.20 %,Revolution Barrel Aged ISRtitutionalized`Barley Wine,RevolYution BreiwnG Company,Barley Wine,13 %,4083_2424
0,PioneerA micIan Red Ale,iPoneer- Beer Company,American Amber / Red Ale,5.70 %,Fat oBttom RubEy R edmerican Ale,Fat YotEmt BJewery,Amber Ale,4.60 %,3992_1681
0,CliffordT he OiFg!< Red Ale,Book& rews,American Amber / Red Ale,6.80 %,Big Chocie DNSsconneced RXed Ale,Big CohieB rewRng,Amber Ale,6.70 %,1375_2610
1,BarrNl Ag Chessie,Unoin Cratf[Breiwng Company,American Barleywine,9.80 %,Union Craft Chessie Barleywine Barrel Aged,Union Craft Brewing Company,Barley Wine,9.80 %,4237_2466
1,Trail ARidHe Red,Grand Lake Breig Company,American Amber / Red Ale,7.50 %,Estes ParNk ZTrail RidgeRed,Estes PYrk BZewery,Bitter,4.50 %,781_2835
0,Alaskan Imperial Red Ale ( Pilot Series ),Alaskan Brewing Co. .,American Amber / Red Ale,8.50 %,Swamp Head AScaeRhops ImpRerial Red Ale,Swamp Gea BYrewery,American Strong Ale,8.30 %,99_1698
0,Alaskan Imperial Red Ale ( Pilot Series ),Alaskan Brewing Co. .,American Amber / Red Ale,8.50 %,BottlereTe Ipmeral Red Ale,Thomas%rCeITk Brewery,American Strong Ale,7.50 %,99_2139
1,Summer eTEsoin Ale,Elk Cerek aCf Je+ Aleworks,American Amber / Red Ale,4.20 %,Aqula Summer Session Ale,Aqula,English Pale Ale,4.50 %,2722_1393
0,Jurassic Duck AmbXer-Al e( ry Hopped iWth Mosaic ),The DodPgQgDu ck Brewhaus,American Amber / Red Ale,-,Nighthawk 61-Hour QDyH Fpped Amber,Nighthwkr BeCery,Amber Ale,6.70 %,2925_2208
