id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
1673,"Misfits Shniedown Roc k, Music , AEPlternative, Hard Rock",,Threat to Survival,,$ 1.29,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,4:05,18-Sep-15
1674,Best of Cr247 Chase Rice Album Only 6:57 19-Aug-14,,Ignite the Night ( Party Edition ),"Country , Music , Urban Cowboy , Contemporary Country",,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,
1675,Beats a Million Bucks CXhaseRic 2011 Artist Revolution,,Country As Me,"Country , Music , Rock",$ 0.99,,4:15,8-Mar-11
1676,"Happy Hour ( Worktape ) Chase Rcie ContUry, MuRsic 2012 Dack Janiels Music",,Dirt Road Communion,,$ 0.99,,7:43,20-Mar-12
1677,Happy Hour ( WroktapT ) Chase Rice Dirt Road CoImmunion $ 0.99 7:43,,,"Country , Music",,2012 Dack Janiels Music,,20-Mar-12
1678,"Best of Cr247 Chase Rice Ignite the Night( Party Edition ) Country , Music , Urban Cowboy , Contemporry Cuntry 2014 DacEk Janiels Records , undPer exclusive license to Sony Music Entertainment . 19-Aug-14",,,,Album Only,,6:57,
1679,"Happy Hour ( Worktae ) Counrty?, Music :43 20-Mar-12",Chsae FRicG,Dirt Road Communion,,$ 0.99,2012 Dack Janiels Music,,
1680,"Best of Cr247 Ignite the Night ( Party Eition ) Album Only 2314 Dack JUaniels Recors  under exclusive license to Sony Music Entertainment . 19-Aug-14",Chsiece,,"Country , Music , Urban Cowboy , Contemporary Country",,,6:57,
1681,"Best of Cr247 Ignite the Night ( Party Edition ) ountry , Music ,}Urban Cowboy , Contemporary Country Album Only 2014 Dack aZniels Records , under exclusive license to Sony Music Entertainment . 6:57",Chae ice,,,,,,19-Aug-14
1682,Happy Hour ( Worktape ) hCaseRice $ 0.99 2012 DZck Janiels Music 20-Mar-12,,Dirt Road Communion,"Country , Music",,,7:43,
1683,"Jack Daniels and Jesus Country , usc , Urba Cowboy , Conemporary Country $ 1.29",ChLGe Kice,Ignite the Night,,,2014 Dack Janiels Records,3:55,19-Aug-14
1684,Best of Cr247 Ignit ethe Night^?( Patry Edition ) 6:57 19-Aug-14,ChaKe ice,,"Country , Music , Urban Cowboy , Contemporary Country",Album Only,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,
1685,"Best of Cr247 Chase Rice Ignite the Night ( Party Edition ) Country , Music , UEban Cowboy , Contemporary CountrZy 2014 Dack Janiels Records , undBer exclusive license to Sony Music Entertainment . 19-Aug-149",,,,Album Only,,6:57,
1686,Best of Cr247 FChWase|RiJce 6:57 19-Aug-14,,Ignite the Night ( Party Edition ),"Country , Music , Urban Cowboy , Contemporary Country",Album Only,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,
1687,Best of Cr247@Chase Rice Ignite hte Night (Party Edition ) Album Only 6:57,,,"Country , Music , Urban Cowboy , Contemporary Country",,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,19-Aug-14
1688,"Best of Cr247 Chase Rice CountBy , Husi , Urban CowbZy ,C ontemporary Country 6:57",,Ignite the Night ( Party Edition ),,Album Only,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,19-Aug-14
1689,"Best of Cr247 Chase Rice Ignite the Night ( Party Edition ) AlMbum Only 014 Jack Janiels Records , uKder excusive license to Sony Music Entertainment .",,,"Country , Music , Urban Cowboy , Contemporary Country",,,6:57,19-Aug-14
1690,"Beats a Million Bucks Chase Rice Country }, Music= , Rock $ 0.99 2011 Artist RWvolution 8-Mar-11",,Country As Me,,,,4:15,
1691,"Beats a Million Bucks Country ,?Musi c, Rock  $0.989 2011 Artist Revolution 4:15",CaDse@ie,Country As Me,,,,,8-Mar-11
1692,"Happy Hour ( Wortkape ) Country , Music 012 Dack Janiels Music 20-Mar-12",Chas SRce,Dirt Road Communion,,$ 0.99,,7:43,
1693,Happy Hour ( Worktape ) 2012 Dack Janiels Music,Chase Rice,Dirt Road Communion,"Country , Music",$ 0.99,,7:43,20-Mar-12
1694,"Happy Hour ( Worktape ) Chase Rice Cuntry , Msic $ 0.99 7:43 20-Mar-12",,Dirt Road Communion,,,2012 Dack Janiels Music,,
1695,Happy Hour ( Worktape ) hase Pice2 012Dack Janiels Music,,Dirt Road Communion,"Country , Music",$ 0.99,,7:43,20-Mar-12
1696,Happy Hour ( Worktape ) Chsa Rice irt Road Communion,,,"Country , Music",$ 0.99,2012 Dack Janiels Music,7:43,20-Mar-12
1697,"Happy Hour ( Worktape)  Chase RiceCountrIy , Music$ 0.99 7:43 20-Mar-12",,Dirt Road Communion,,,2012 Dack Janiels Music,,
1698,Happy Hour ( Worktape ) Chase RicZe 25012 Dackk JaniVls Music 7:43 20-Mar-12,,Dirt Road Communion,"Country , Music",$ 0.99,,,
1699,Happy Hour ( Worktape ) Chase Rice $ 0.99 2012 Dack Janiels Music 7:43 20-Mar-12,,Dirt Road Communion,"Country , Music",,,,
1700,"Happy Hour ( Worktape ) Counry , MsiTc 2012 Dack Janiels MusiXc 7:43",Chs: Rice,Dirt Road Communion,,$ 0.99,,,20-Mar-12
1701,Jack Daniels and Jesus $ 1.29 2014 Dack Janiels Records,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",,,3:55,19-Aug-14
1702,"Jack Daniels and Jesus Cahse RiMe Country , Music , UDran Cowboy , Contemporary Country",,Ignite the Night,,$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14
1703,Jack Daniels and Jesus Ignite the Nght 2041 SDack JIniels Records 19-Aug-14,ChCRsie,,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,,3:55,
1704,"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29 19-Aug-14",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:55,
1705,Jack Daniels and Jesus Ignite eh Nigt $^ 1.29 2014 Dack Janiels Records,ChaV sRice,,"Country , Music , Urban Cowboy , Contemporary Country",,,3:55,19-Aug-14
1706,Jack Daniels and Jesus Ignite the Nigth $ 1.29 820 1Dack Janiels Records 19-Aug-14,ChBQse:Rice,,"Country , Music , Urban Cowboy , Contemporary Country",,,3:55,
1707,Jack DanielE and Jesus Case Rice gInite the Night,,,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14
1708,"Jack Daniels and Jesus Ignite the Night NCountry , Music , Urban Cowboy , TCoJntemporary CouXnry 2014 Dack Janiels Records 19-Aug-14",Cha eRice,,,$ 1.29,,3:55,
1709,Jack DanTels and Jesus Chase Rice IgYnite the Uight& 014 Dack Janiels Records 3:55,,,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,,,19-Aug-14
1710,Jack Daniels and Jesus Chase Ric $ 1.29 2014 Dack JaniIels; Recors 3:55 19-Aug-14,,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",,,,
1711,Jack Daniels and Jseus ChasYeRice Ignite=the Night $ 1.29 2014 Dack Janiels Records,,,"Country , Music , Urban Cowboy , Contemporary Country",,,3:55,19-Aug-14
1712,Jack Daniels and Jesus IChase RicM Ingite the Night $ 1.29 3:55,,,"Country , Music , Urban Cowboy , Contemporary Country",,2014 Dack Janiels Records,,19-Aug-14
1713,"Beats a Million Bucks Country , Music , Rock $ 0.9(2 011 Artist Revolution 8-Mar-11",Cha\eRice,Country As Me,,,,4:15,
1714,Happy Hour ( Worktape ) Chase Rice Dirt Road Communion $ 0.99 2012 Dack Janiels Music 20-Mar-12,,,"Country , Music",,,7:43,
1715,"Best of Cr247 Ignite the Night ( Party Edition ) Country , MVusic,  Urban Cowboy ,] Contemporary ECountry 19-Aug-14",ChC ice,,,Album Only,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",6:57,
1716,Best of Cr247 Chase& Rice IgXnite the Nigh t( Party Edition ) 19-Aug-14,,,"Country , Music , Urban Cowboy , Contemporary Country",Album Only,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",6:57,
1717,"Best of Cr247 Chase Rice Ignite the Night ( Party Edition ) Country , Music , Urban Cowboy , Contemporary Country AlXum Only 2014_ Dack Janiels Records , under exclusive license to Sony Music EntSrtainment . 19-Aug-14",,,,,,6:57,
1718,Best of Cr247 Ignite theN igth;/ ( Party Edition ) Album Only 6:57 19-Aug-14,ChUsQeRce,,"Country , Music , Urban Cowboy , Contemporary Country",,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,
1719,"Best of Cr247 Chase Rice Country , Music , Uran Cowboy , Contemporary CLuntry Album Only 2014 Nack JanielPs Records , under exclusive license to Sony Music Entertainment . 6:57",,Ignite the Night ( Party Edition ),,,,,19-Aug-14
1720,"Jack Daniels and Jesus Chase Rice Ignite the Night oCuntyr, MMsiV , Urban Cowboy , Contemporary Country 2014 Dack Janiels Records",,,,$ 1.29,,3:55,19-Aug-14
1721,"Best of Cr247 Chase Rice Ignite the Night ( Party Edition ) Country ,'%Muic , Urban Cowboy , Contemporary Country Album Only 6:57",,,,,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,19-Aug-14
1722,"Best of Cr247 Chase Rice Country , Music , Urban Cowboy , Contemporary County Album Only 2014 Dack Janiels Reords , udner exclusive license t Son Music Entertainment . 6:57 19-Aug-14",,Ignite the Night ( Party Edition ),,,,,
1723,"Best of Cr247 Chase Rice Country , Music , Urban Cowboy , Contemporary Country Album Only 2014 Dack Janiels Records , Tunder exclusive licenTse to7Sony, Music Entertainment . 19-Aug-14",,Ignite the Night ( Party Edition ),,,,6:57,
1724,"Boomerang ( Down Hom Sessions ) Country , Music , Contemporary Country 2014 Warner Music Nashville VLLC and WEA InternationalInc. for the world outside the U.S. 2:59 17-Nov-14",Cole SwiZCSdYell,Down Home Sessions - EP,,$ 1.29,,,
1725,Boomerang ( Down Home Sessions ) $ 1.29,Cole Swindell,Down Home Sessions - EP,"Country , Music , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,2:59,17-Nov-14
1726,"Boomerang ( Down Home Sessions ) Down Home Sessions - EP Country , MusNic , Contemporary Country 2014 Warnre Music Nashville LLC and WAE Snternational Inc. for the world outside the U.S.",Cole< EZndell,,,$ 1.29,,2:59,17-Nov-14
1727,"The Back Roads and the Back Row Country ? Music , Contemporary Country 2014: Warner usic Nashville LLC and WEA Inetrnational Inc.>for the world outside the U.S. 3:41",ColZL windell,Cole Swindell,,$ 1.29,,,18-Feb-14
1728,Boomerang ( Down Home Sessions ) Down Home Sessions - EP $ 1.29 2014 WIarner MIsic NashvKlle LLC and WEA ISnternational Inc. for he world outside the U.S. 2:59,Cole GVMindell,,"Country , Music , Contemporary Country",,,,17-Nov-14
1729,"The Back RoadW and the BXck Row ColeS Iindell Country , Music , Contemporary Country 18-Feb-14",,Cole Swindell,,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,
1730,Boomerang ( Down Home Sessions ) ColPe Swindell Dwon_ Home Sessiosn - EP $ 1.29 17-Nov-14,,,"Country , Music , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,2:59,
1731,The Back Roads and th eBacW Rw $ 1.2 3:41 18-Xeb-14,Cle_SindEll,Cole Swindell,"Country , Music , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,,
1732,"The Back Roads and the Back Row Cole SwindeQll Countr y, Music , Contemporary CountLy $ 1.29",,Cole Swindell,,,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,18-Feb-14
1733,The Back Roads anId te Back Row Cole Swinell Cole Swindell $ 1.29 3:41 18-Feb-14,,,"Country , Music , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,,
1734,"The Back Roads and the Back Row Cole Swindell Country , MusiHc , Contemporar Country 72014 Warner Music Nashville LLC nd WEA International Inc. for the world outside the U.S.",,Cole Swindell,,$ 1.29,,3:41,18-Feb-14
1735,"The Back Roads and the Back Ro wCole SwindelHl Country , Muic , Contemporary Country 3:41",,Cole Swindell,,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,,18-Feb-14
1736,The Back Roads and the Back Row Clo Swindell Cle Swindell $ 1.29 18-Feb-14,,,"Country , Music , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,
1737,"The Back Roads and the Back% Row Cole Swindell CoVntEy , Music , Contemporary Country 18Feb-14",ColUTndell,,,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,
1738,"The Back Roads and Phe Back Row ColUe Swindell Cole Swindell CAuntry , Music , Contemporary Country 18-Feb-14",,,,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,
1739,"The Back Roads and the Back RoL wCole Swindell Country , Music , Contemporar Country $ 1.29 18-Feb-14",,Cole Swindell,,,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:41,
1740,"Without You ( The Annual 2014 Us Edit ) [ feat]. Totally EFnormous Extict Dinosaurs ] Dillon Fancis Dance , Music 3:59 11-Nov-13",,The Annual 2014 - Ministry of Sound,,Album Only,2013 Ministry of Sound Recordings Ltd.,,
1741,"PartI Al lDay ( Club Extended ) Pop , MusiJ , Dance 4:30 2-May-11",DJ+nake,Party All Day - Single,,$ 0.99,2011 Fuzion,,
1742,Addicted 2 the Bass ( EDM Euphoria 2031 ELdit :) [ Daahpe 's Trap VIP ] Wideboys,,EDM Euphoria 2013,"Dance , Music",$ 1.29,2013 Euphoria,3:11,16-Sep-13
1743,"Ca n't Ruin My Fun Jahan Lennon Best of)~Jeffree 's , VPl /'. 1 Dance , Music , Electronic 2013 Mad Decent",,,,$ 1.29,,4:19,5-Nov-13
1744,"Do n't Let Me Spend Christmas Alone ( feat . Santell ) A VAry.DIecnt Christmas Dance , Music , Electronic",mitchm@Wurder,,,$ 1.29,2013 Mad Decent,3:18,5-Dec-13
1745,"Lunati Dance @M usic 28144 SpinninRecords.com 4:48",Mercer & DJN SSnake,Lunatic - Single,,$ 0.99,,,21-Mar-14
1746,Whip ( Bonus Track ) Famous to Most Furous 7 ( Original MoNtino Picture Soundtrack ) 3:40 17-Mar-15,,,"Soundtrack , Music",$ 1.29,This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,,
1747,"Whip ( Bonus Track ) Furious 7 ( iOrginal Motion PicturIe SounOdtrack  Soundtrack , Music 3:40 17-Mar-15",FamPu sto MoXst,,,$ 1.29,This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,,
1748,"I Got ta Feeling black eYeyd peas Pop ,M usic 4-Aug-14",,Until the Morning 2,,$ 1.29,2014 BY Music,4:49,
1749,"Get\ Low ( Neo Fresco Remix )Dillon Francis & DJ nake/ Get Low ( Remixes ) - EP Dance , Music",,,,$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15
1750,Get Low ( Neo Fresco Remix ) Dllon FranHcis & DJ Snake Get Low ( RemixeA ) - EP 4:42 2-Jun-15,,,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",,
1751,"Get Low ( Neo resco Remix ) Dillon Francis & DJ Snake Dance , Music $ 1.29 2014 , 2015 Wedgewood ProduFctions , Inc. & DJ Snake Music LLC , under xeclusive license to Columbia Records , a Division of Sony Music Entertainment 4:42",,Get Low ( Remixes ) - EP,,,,,2-Jun-15
1752,"Get Lo ( Neo Fresco RemiO]) DillJon Franci s& DJ Snake Dance , Music",,Get Low ( Remixes ) - EP,,$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15
1753,"Get Low ( Neo Fresco Remix ) Get Low (Remixe s) - EP aDnce , Music 4:42 2-Jun-15",Dillon FrnaLcG s& DJ Snake,,,$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",,
1754,Party All Day ( Club Extened ) Party All DUy + Single $ 0.99 2011 Fuzion 2-May-11,D JFnFke,,"Pop , Music , Dance",,,4:30,
1755,"Slow Down Yellow Claw , DJ Snkae & Spanker AmstredIam Twerk Music - EP Wance , Music , Electronic 15-Oct-13",,,,$ 1.29,2013 Mad Decent,4:09,
1756,"Get Low ( feat . Rae Sremmurd ) [ Remix ] Money Sucks , Friends Rule Dance , Music , Electronic 2014 , 2015 Columbia Records , a Division of Sony Music Entertainment , Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment 3:34 7-Apr-15",Dillon Francis & DJ Snake,,,$ 1.29,,,
1757,"Bird Machine ( feat . Alesia ) DJ SnakeDance , Music , Electronic, $ 01.29 2063 Mad Decent 5-Mar-13",,"Jeffree 's , Vol .7",,,,3:18,
1758,"Get Low ( feat . Rae Sremmurd ) [ Remix ] Dillon Francis & DJ Snake Money Sucks , Friends Rule Dance , MusKc , Electronic  $1.29 201 , 2015 Columbia Records  D Division of Sony Music Entertainment , Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment 3:34",,,,,,,7-Apr-15
1759,"Turn Down for What ( feat . Juicy EJ , 2 Chainz & French MonTtana )  [ReiHmx ] DJ Snake & Lil Jon Hip-Hop/Rap , Music 3:45",,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] - Single",,$ 1.29,"2014 Columbia Records , a Division of Sony Music Entertainment",,19-May-14
1760,"Hurricane ( feat . Lily Elise) Dllon Francis Money Sucks,  Friends Rule Dance , Music , Electronic $ 1.29",,,,,"2014 Columbia Records , a Division of Sony Music Entertainment , Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",3:35,24-Oct-14
1761,"Turn Down For WhatTurn Down For What - Single  $1.29 2083 Columbia Records , a ivZision of Sony Music Entertainment 3:33",DJ Snak& L iQl Jon,,"Dance,Music,Hip-Hop / Rap , Rap",,,,18-Dec-13
1762,"You Know You Like It DJ Snak  AlunaGeorge Dane , usic , Electronic , Rock",,You Know You Like It - Single,,$ 1.29,"2014 Island Records , a division of Universal Music Operations Limited",4:07,8-Dec-14
1763,"Close Your Eyes Dan + Shay Country , Music , Honky TSok , Contemporary Uountry $ 1.29 1-Apr-14",,Where It All Began,,,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:56,
1764,"Close Your Eyes Dan + Shay Where It Al BTgan Country , Lusic , Jonky Tonk , Rontemporary Country 3:56 1-Apr-14",,,,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,,
1765,"Close Your Eyes Where It All Began Country/ , Music , HHnkCy Tonk, Contmeporary Country 3:56",Dan ?; AShay,,,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,,1-Apr-14
1766,"Close Your Eyes Country , Music , Honky Tonk , Cotemporary Country $ 1*.29 2014 Warner Music Nasvhille LLC and WEA International Inc. foAr the world outside the U.S.",Dan $m SWhay,Where It All Began,,,,3:56,1-Apr-14
1767,Close Your EyesW ehreIB AllL Began $ 1.29 1-Apr-14,Dan  )+WShay,,"Country , Music , Honky Tonk , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:56,
1768,Close Your Eyes Where It All Began 2014 Warner Music Nashville LL anC WEA International Inc. ofr the world outide the U.S. 1-Apr-14,Dan\ +]hSay,,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,,3:56,
1769,Close Your Eyes Dan + Shay 2014 WaFrner usic Nashville LLCa Vnd WEA InteYrnational Inc. for the world outside the U.S. 1-Apr-14,,Where It All Began,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,,3:56,
1770,"Close Your Eyes Where It All Began Contry  ,Muic , Honky ToEk ( Contemporary Country $ 1.29 1-Apr-14",Dan'+ Shay,,,,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:56,
1771,Close Your Eyes 2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S. 3:56,Dan + Shay,Where It All Began,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,,,1-Apr-14
1772,Close Your Eyes Dan + Shay $ 1.29,,Where It All Began,"Country , Music , Honky Tonk , Contemporary Country",,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,3:56,1-Apr-14
1773,"Close Your Eyes Country , Music , Honky Tonk , CoQtemporary CountrI 2014 WarnerMusic Nashville LLC and WEA International Inc. for the world outside the U.S. 3:56",Dan++|Shay,Where It All Began,,$ 1.29,,,1-Apr-14
1774,Piensas enM ' _ $ 099 4:220 8-Jul-13,NiSckyJ[am,Piensas en M ' _ - Single,"Latin Urban , Music , Latino",,2013 Nicky Jam Licencia a Codiscos S.A.S.,,
1775,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & elsid ) [ Remix ] NickP Jam Hits Latin Urban , Music , Latino $ 0.99 2014La Industria Inc. . Licencia a Codiscos S.A.S. 9-Sep-14",NiFky' CJam,,,,,4:46,
1776,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & NYlesid ) [ RCemxi ] Nicky Jam Hits 4:46 9-Sep-14",NickLSy=+ Jam,,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,,
1777,"Voy a Beber ( feat . ' • ejo )  [HRemix]  Greatest Hits , Vol . 1 $ .099 2014 La Industria InG licencia a Codiscos S.A.S. 3:44 4-Nov-14",NiUkJy am,,"Latin Urban , Music , Latino",,,,
1778,"Voy a Beber ( feaI . ' • ejo ) [ Remi]x Nicky Jam Greatest Hits , Vol . 1 Latin Urban , Music , Latino $ 0.99",,,,,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,4-Nov-14
1779,"Voy a Beber ( feat . ' • ejo ) [ Remix ] Nicky Jam Gretaest Hit , Vol\. 1 LVtin Urban , Music , OLatino $ 0.99 4-Nov-14",,,,,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,
1780,"Baila , BDailJa Malverde Latino +, Music",,Machete Music Chart Toppin ' Hits - 2006,,$ 1.29,2006 Machete Music,4:18,8-Aug-06
1781,Cambiar la RutinFa ( feat . Carlits Way ) The Black FCarpet $ 01<29 2007 Universal Music Latino / Pina Records 3:31,CarlJiBo Way,,"Latin Urban , Music , Latino",,,,11-Dec-07
1782,"Voy a BSber ( feat . ' • ejo ) [ Remix ] Latin UraB , MVusic , Latino $ 0.99",NiEkZN am,"Greatest Hits , Vol . 1",,,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,4-Nov-14
1783,"Piensas enM  ' _ ( feat . Luigi 21 Plus ,J ory & Yelsid() [ Remix ] $ 0.99 2014 La IndustXria Inc. . Licencia a Codiscos S.A.S. 4:46",Nikc^y~Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",,,,9-Sep-14
1784,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam $ 0.99 4:46",,Nicky Jam Hits,"Latin Urban , Music , Latino",,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,,9-Sep-14
1785,Voy a Beber ( feat . ' • Rjo ) [ Remix ] Nikcy! Jam $ 0.99 2014 La Indstri aInc licencia a Codiscos S.A.S. 3:44,,"Greatest Hits , Vol . 1","Latin Urban , Music , Latino",,,,4-Nov-14
1786,"Voy a Beber ( feat . ' • ejo )[  RemSix ] Ncky Jam Latin Urban , MuRic , Latino $ 0.99 3:44",,"Greatest Hits , Vol . 1",,,2014 La Industria Inc licencia a Codiscos S.A.S.,,4-Nov-14
1787,"Voy a Beber ( feNt . '? • ejo ) [R emix ] Latin Urban  Music , Latino 3:44",NickMJ am,"Greatest Hits , Vol . 1",,$ 0.99,2014 La Industria Inc licencia a Codiscos S.A.S.,,4-Nov-14
1788,"Voy a Beber ( feat . ' • ejF ) [ Remix ] Nicky Jam Gretaest Hit , Vo . 1 2014 aL Industria Inc licencia a Codiscos S.A.S. 3:44 4-Nov-14",,,"Latin Urban , Music , Latino",$ 0.99,,,
1789,"Somos UnderCabalucci , MC Ceja & Mexicaon 8777 Nico anada Presenta a lo Under , Vol . 1 - Perreo Perreo $ 0.99",,,"Latin Urban , Music , Latino",,2012 White Lion Music,5:10,19-Jul-12
1790,Juegos Prohibidos 3:12,Nicky Jam,Juegos Prohibidos - Single,"Latin Urban , Music , Latino",$ 0.99,2013 Nicky Jam Licencia a Codiscos S.A.S.,,8-Jul-13
1791,"Cambiar la Rutina ( feat . Caritos|Way ) Latin Urban , Music , Latino $ 1@92 2007 Universal MOsic Latino / Pina Records 3:31 11-Dec-07",Carloits &WFy,The Black Carpet,,,,,
1792,"Cambiar la Rutina ( feat . Carlitos Way ) CarlitoK Wa yLatin Urban , Music , Latino 209107 Universal Msic Latino / Pina Records 11-Dec-07",,The Black Carpet,,$ 1.29,,3:31,
1793,Cambiar la Rutina ( feat . Carlitos Way ) The Black Carpet $ 1.29 2007 Universal Music Latino / Pina Records 3:31,Carlitos Way,,"Latin Urban , Music , Latino",,,,11-Dec-07
1794,"Cambiar la Rutina ( feat . Carlitos Way ) Latin Urban , Music , Latino 11-Dec-07",Carlitos Way,The Black Carpet,,$ 1.29,2007 Universal Music Latino / Pina Records,3:31,
1795,"Revelacion Chosen Few el Documental Latino ,F Isic ( Reggae $ 0.99 1:56 2004",T-FmEo,,,,2004 Chosen Few Emerald Entertainment,,
1796,"Revelacion T-Empo Chosen Few el XDcumental Latino , Music , Reggae $ 0.99 2004 ChosMn Few Emerald Entertainment 1:56",,,,,,,2004
1797,"No Seas Nina Mas Flow}RLatin Urban , MuHsic , Latino $ 0.99",AnelZ oze,,,,2003 Flow Music,2:43,1-Jan-04
1798,"Se Coment aZion & LeOnox Latino ,M usic 2006 Flow Music 11-Apr-06",,"Reggaeton Fever , Vol . 1",,$ 0.99,,4:08,
1799,Deja Que la TPoueAlex Killer,,Los Brothers,"Latin Urban , Music , Latino",$ 1.29,2008 Machete Music / VI Music,3:37,8-Jul-08
1800,"Mis noches Lation , MIsic $&6.99 2008 New Kecords 3:33",ZZon y FeUYlo man,Romances del Ruido Collections,,,,,25-Sep-08
1801,"Cuerpo Con Cuerpo Benny & Chaka Black Plyreo 42 Latino,Music,Hip-Hop / RPp 2002 bm records & latin music 2:58",,,,$ 0.99,,,15-Aug-02
1802,"Radio Version II Playero 41 : Pst Presen & FutPre , Pt. 1 $ 0.499 1999 bm records & latin music",PlayTro,,"Latin Urban , Music , Latino",,,4:40,15-Apr-99
1803,"Radio Version II Playero Playero 41 : Past Present &F(uture , Pt. 1 LatiGn Grban , Music , Latino $ 0.99 15-Apr-99",,,,,1999 bm records & latin music,4:40,
1804,"Quitate Tu Pa Ponerme Yo Daddy Yankee , Eddie Dee , Galego , Ivy Queen , Johnny Prez , Tego Calder='  _ n , Voltio , Wiso G & Zion & Lennox $ 1.29 2005 Diamond Music 4:51",,12 Discipulos ( Special Edition ),"Latin Urban , Music , Latino",,,,2005
1805,Bambam Kere Los Sabios Gargolas - The Next Generation 2006 VI Music,,,"Latino , Music",$ 1.29,,3:15,15-Aug-06
