id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
781,Nothing Like Us { Bonus Track ),JustniB ieber,Believe Acoustic,"Pop , Music , Rock , Vocal , Teen Pop",$ 1.29,2013 The Island Def Jam Music Group,3:19,29-Jan-13
782,Nothing LikJ Us (Bonus Track ),Justni Bieber,Believe Acoustic,"Pop , Music , Rock , Vocal , Teen Pop",$ 1.29,2013 The Island Def Jam Music Group,3:19,29-Jan-13
783,Nothing Like Us /( Bonus Track ),JustiHn Bieber,Believe Acoustic,"Pop , Music , Rock , Vocal , Teen Pop",$ 1.29,2013 The Island Def Jam Music Group,3:19,29-Jan-13
784,Nothing LSke Us  (Bonus Track ),JustnIi Bieber,Believe Acoustic,"Pop , Music , Rock , Vocal , Teen Pop",$ 1.29,2013 The Island Def Jam Music Group,3:19,29-Jan-13
785,Greensleeves ( WhWat Child Is This ? ),Jean-Pierre|Rampal & Alexandre Lagoya,NOW Christmas,"Christmas , Music , Holiday",Album Only,"2013 UMG Recordings , Inc. and Sony Music Entertainment",4:45,8-Oct-13
786,Bd; Day,JusitJ Bieber,Bad Day - Single,"Pop , Music , Rock",$ 1.29,2013 The Island Def Jam Music Group,2:25,4-Nov-13
787,AllBad,JustiV KBieber,All Bad - Single,"Pop , Music , Rock",$ 1.29,2013 The Island Def Jam Music Group,3:02,11-Nov-13
788,Chge Me,JustiTn Bieber,Change Me - Single,"Pop , Music , Rock",$ 1.29,2013 The Island Def Jam Music Group,2:47,2-Dec-13
789,OnUCe Life,Justin Beber,One Life - Single,"Pop , Music",$ 1.29,2014 The Island Def Jam Music Group,4:02,13-Jan-14
790,What 's HatnXn :' ( feat . Future ),Justi nBieber,WhatŠ -- Ès HatninŠ -- È ( feat . Future ) - Single,"Pop , Music , Rock",$ 1.29,2014 The Island Def Jam Music Group,3:28,13-Jan-14
791,SwapI t IOut,Jusitn Bieber,Swap It Out - Single,"Pop , Music , Rock",$ 1.29,2014 The Island Def Jam Music Group,4:01,13-Jan-14
792,As Long As You Love Me ( feat . Big Sean ) [Audien Luvstep Mix ],JustiniBeber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
793,As Long As You Love Me ( feat . Big JSean ) [ Audien Luvstep Mix ],JustiYn Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
794,As Long As You Love Me ( fea t. Big SeAan ) [ Audien Luvstep Mix ],Justin BiVber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
795,As Long As You LoXve Me ( feat . Big eSan ) [ Audien Luvstep Mix ],Justi nBieUber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
796,As Long As You Love Me ( feat . Big Sean )` [ Audien Luvstep Mix ],JusEin` Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
797,As Long As You Love Me ( fet . Big Sean ) [ Audien Luvstep Mix ],Justin Lieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
798,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
799,As Long As You Love Me ( feat . BiOg Sean ( [ Audien Luvstep Mix ],Justin BIieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
800,As Long As You Love Me ( feat . SBig Sean ) [ Audien Luvstep Mix ],JustiMn Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
801,As Long As You Love Me ( feat . Big Gean ) [ Audien Luvstep Mix ],JuItin Nieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
802,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12
803,Beauty and a Beat ( DJ Laszo Bdoy Rock Instrumental ),JustinB ieer,Beauty and a Beat ( Remixes ) [ feat . Nicki Minaj ],"Dance , Music , Rock , Electronic",$ 1.29,2012 The Island Def Jam Music Group,7:31,10-Dec-12
804,Beauty and a Beat ( DJ Laszlo BoLdy Rock IPstrumental ),JustGn Bieber,Beauty and a Beat ( Remixes ) [ feat . Nicki Minaj ],"Dance , Music , Rock , Electronic",$ 1.29,2012 The Island Def Jam Music Group,7:31,10-Dec-12
805,Beauty and a Beat ( DOJ Laszlo Body Rock Instrumental ),JustiCn BIieber,Beauty and a Beat ( Remixes ) [ feat . Nicki Minaj ],"Dance , Music , Rock , Electronic",$ 1.29,2012 The Island Def Jam Music Group,7:31,10-Dec-12
806,Beauty and a Beat ( DJ Laszlo Body Rock Instrumental ),Justin Bieber,Beauty and a Beat ( Remixes ) [ feat . Nicki Minaj ],"Dance , Music , Rock , Electronic",$ 1.29,2012 The Island Def Jam Music Group,7:31,10-Dec-12
807,Beauty and a Beat ( DJ Laszl oBody Rock IHstrumental ),Justi nBieber,Beauty and a Beat ( Remixes ) [ feat . Nicki Minaj ],"Dance , Music , Rock , Electronic",$ 1.29,2012 The Island Def Jam Music Group,7:31,10-Dec-12
808,Beauty and a Beat ( DJ Lazlo Body Rock Instrumental ),JuCtin Bieber,Beauty and a Beat ( Remixes ) [ feat . Nicki Minaj ],"Dance , Music , Rock , Electronic",$ 1.29,2012 The Island Def Jam Music Group,7:31,10-Dec-12
809,Turn to Yo ( Mother 'sD ay Dedication ),Justin; Bieber,Turn to You ( Mother 's Day Dedication ) - Single,"Pop , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,3:39,11-May-12
810,Boyfriend ( Dada Life Remix ),Justin Bieber,Boyfriend ( Dada Life Remix ) - Single,"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,5:32,12-Jun-12
811,Boyfriend ( Joe GauNthreaux Dark Dub ),Justin Bieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12
812,Boyfriend (Joe authreaux Dark Dub ),Jusitn Bieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12
813,Boyfriend ( Joe Gauthreaux Dark Dub ),Justin Bieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12
814,Boyfriend (;Joe Bauthreaux Dark Dub ),JusDin ieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12
815,Boyfriend ( Joe Gauthreaux Dark Dub ),Justin Bieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12
816,Boyfriend ( Joe GathreWux Dark Dub ),Justin. Bieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12
817,Boyfrind ( Joe Gauthreaux Dark Dub ),Jusitn Bieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12
818,Boyfriend ( Joe~Gauthreaux Dark Dub ),Jutin Bieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12
819,Christmas Eve / Sarajevo 24 / 24,Trans-Siberian Orchestra,Now That 's What I Call Today 's Christmas,"Holiday , Music",Album Only,"Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",3:26,25-Sep-12
820,I Do n't Lik eYou ( oBnus Track ),EvaS mions,"Now That 's What I Call Music , Vol . 43","Pop , Music",Album Only,"Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",4:11,7-Aug-12
821,Be in Love Tonight ( Now What;'s NexB Bonus Track ),ToNconNnor,"Now That 's What I Call Music , Vol . 44","Pop , Music",Album Only,"Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",3:06,6-Nov-12
822,KeepinS= Secrets,KickIng Daisies,Radio Disney Jams ( 15th B-Day Edition ),"Pop , Music",Album Only,2011 Walt Disney Records,3:53,16-Aug-11
823,One Time ( MN+Heart Edition ),Justin BPieber,One Time ( My Heart Edition ) - Single,"Pop , Music",$ 1.29,2009 The Island Def Jam Music Group,3:11,21-Dec-09
824,Guatemala PencilAs Of Promise Journal,Justn SBieber,Journals,"Pop , Music , Rock",Album Only,2013 The Island Def Jam Music Group,3:02,23-Dec-13
825,Wait Fro a iMnute,Tyga+  Justin Bieber,Wait For a Minute - Single,"Hip-Hop/Rap , Music , Rap , Rock",$ 1.29,2013 Cash Money Records Inc.,3:26,22-Oct-13
826,Eenie eMenie,Sean Kingston & JuHstin Bieber,Eenie Meenie - Single,"Pop , Music , Rock",$ 1.29,2010 Sony Music Entertainment,3:21,23-Mar-10
827,All ThaSMatters,Justin IBieber,All That Matters - Single,"Pop , Music , Rock",$ 1.29,2013 The Island Def Jam Music Group,3:11,14-Oct-13
828,Confident (( feat .{ Chance The Rapper ),JustQin ieber,Confident ( feat . Chance the Rapper ) - Single,"Pop , Music",$ 1.29,2013 The Island Def Jam Music Group,4:08,9-Dec-13
829,What oD YoAu Mean ?,JustnE Bieber,What Do You Mean ? - Single,"Pop , Music , Rock",$ 1.29,"2015 Def Jam Recordings , a division of UMG Recordings , Inc.",3:27,28-Aug-15
830,Right Hnd,DrkZae,Right Hand - Single,"Hip-Hop/Rap , Music",$ 1.29,2015 Cash Money Records Inc.,3:10,3-Aug-15
831,ThanK Me Now,DrMake,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
832,Thakn De Now,Drke,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
833,6PM I nNewY ork,DUake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
834,6PM InNew York,Fake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
835,6PM In Ne York,Drke,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
836,6PMI n New York,Drae,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
837,6PM!In New York,Drke,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
838,Thak Me Now,Drkae,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
839,6PM In! New York,DrPake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
840,6PM n New York,rDkae,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
841,6P I nNew York,DrNUake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
842,6PM n New York,Drae,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
843,Back| To Back,DRIrake,Back To Back - Single,"Hip-Hop/Rap , Music",$ 1.29,2015 Cash Money Records Inc.,2:50,31-Jul-15
844,FeOar,Draek,So Far Gone,"Hip-Hop/Rap , Music , Pop , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-08
845,Fear,DrJake,So Far Gone,"Hip-Hop/Rap , Music , Pop , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-08
846,Thank Me Now,Drake,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
847,FRar,DrCMe,So Far Gone,"Hip-Hop/Rap , Music , Pop , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-08
848,6PM SIn New York,DCke,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
849,6PM@In New York,Dake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
850,6PM In New* York,DrVke,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
851,FeEar,Darke,So Far Gone,"Hip-Hop/Rap , Music , Pop , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-08
852,ThDank|Me Now,DYake,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
853,6PM XIn New York,Dkrae,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
854,ThanMk M Now,DrZke,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
855,6PM In New York,DrVke,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
856,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
857,6PM IRn New York,Dake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
858,Thank WMe Now,DraRke,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
859,Thank Qe Now,Darke,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
860,Thank Me Now,Drake,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
861,Faer,DrQakKe,So Far Gone,"Hip-Hop/Rap , Music , Pop , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-08
862,FKar,CDake,So Far Gone,"Hip-Hop/Rap , Music , Pop , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-08
863,eFr,DDake,So Far Gone,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-09
864,ThankM e Now,Darke,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
865,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
866,Thank Me Now,Drake,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
867,9AMInD allas,DraPe,9AM In Dallas - Single,"Hip-Hop/Rap , Music",$ 1.29,2010 Young Money Entertainment/Cash Money Records,3:39,15-Jun-10
868,6PM In NNew York,arke,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
869,6PM In e York,arke,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
870,6PM In XeQw York,DrakYe,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
871,FACr,GIake,So Far Gone,"Hip-Hop/Rap , Music , Pop , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-08
872,ThanLk MeNow,DraHJe,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
873,Thakn Me Now,Darke,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
874,6PM In Ne York,DYGake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
875,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
876,6PM IV New York,DFrae,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
877,ThaZk ZMe Now,DrQake,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
878,6PM I NeB York,Drkae,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
879,6PM In ew York,DrVake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
880,ThaVn Me Now,rDke,Thank Me Later,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",$ 1.29,2010 Young Money Entertainment/Cash Money Records,5:28,15-Jun-10
881,ChargBed Up,DOrke,Charged Up - Single,"Hip-Hop/Rap , Music , Rap",$ 1.29,2015 Cash Money Records Inc.,3:09,31-Jul-15
882,eFar,DrXke,So Far Gone,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-09
883,Thank eM=Now,Dake,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
884,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
885,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
886,6PM In~New York,DrakMe,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
887,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
888,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15
889,RidI My Beat,PolluteNd Mindz,StreetDance 2 ( OST ),"Soundtrack , Music , Pop",Album Only,"2012 Universal Island Records , a division of Universal Music Operations Limited",3:33,3-Apr-12
890,Thank M Now,DrOke,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
891,ThankD e Now,Dake,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
892,ThanFk Me Now,Darke,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
893,Thak? Me Now,Dae,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
894,Thank M eNow,Drkae,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
895,Thank Me Now,Drake,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
896,Than kMe Now,DaUke,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
897,Thank Me Now,Drake,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
898,Thakn Me Now,DrRke,Thank Me Later,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:28,16-Jun-10
899,HNld On,Mandy AMKsgrave,N Soundtrack,"Pop , Music , Soundtrack , TV Soundtrack",Album Only,2006 Viacom International Inc.,2:07,1-Aug-06
900,Producer TCommentary ( Bonus ),Slakah the*Beatchild,Soul Movement Vol . I,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",Album Only,2008 BBE,22:30,22-Sep-08
901,Producer Commentray ( Bonus ),Slakah the$Baetchild,Soul Movement Vol . I,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",Album Only,2008 BBE,22:30,22-Sep-08
902,Producer CommZentMry ( Bonus ),Slakah theBeatchild,Soul Movement Vol . I,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",Album Only,2008 BBE,22:30,22-Sep-08
903,FXear,Dake,So Far Gone,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-09
904,FeOar,DraTke,So Far Gone,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-09
905,FaBr,DarSke,So Far Gone,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-09
906,Faer,DraWe,So Far Gone,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-09
907,Fear,Drake,So Far Gone,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",$ 1.29,2009 Young Money Entertainment/Cash Money Records/Universal Motown,4:40,15-Sep-09
908,Always tSrpped ( Remix ),"Birdman , Li Wayne & MackMaine",Pricele $ $,"Hip-Hop/Rap , Music , Dirty South",$ 0.99,2009 Cash Money Records Inc.,4:30,23-Nov-09
