id,title,authors,venue,year
403,"aqr-toolkit : an adaptive query routing mFddleware for distributed data intnsive systems ling liu , cEalton pu , david buttler , wei han , henrique paques , wei tang",,international conference on management of data,2000.0
404,"tip : a temporal extension to informix jun yang , huacheng c. Jing , jennfier widom internationla confRerence on management of data",,,2000.0
405,"a goal-driven auto-configuration tool for the distributed workflow management system mentorlite michael gillmann , jeanine weissenfels , german shegalov , wolfgang wonner , gerhard weikum",,international conference on management of data,2000.0
406,"mocha : a database middleware system featuring automatic deployment of application-specific functionality manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos , john m. mcgann , stephen kelley , vadim katz , zhexuan song , joseph j &#225; j &#225; international conference on management of data",,,2000.0
407,image mining in iris : integrated retinal information system,"wynne hsu , mong li lee , kheng guan goh",international conference on management of data,2000.0
408,"towards data mining benchmarking : a test bed for performance study of frequent pattern mining jian pei , runying mao , kan hu , hua zhu international conference on management of data",,,2000.0
409,"concept based design of data warehouses : the dwq demonstrators m. jarke , c. quix , d. calvanese , m. lenzerini , e. franconi , s. ligoudistianos , p. vassiliadis , y. vassiliou",,international conference on management of data,2000.0
410,ajax : an extensible data celningtooli nternational conference on management of data,"helena galhardas  danieYa floescu ,? dennis shasha , eric simon",,2000.0
411,"i3 : intelligent , interactive investigation of olap data cubes suita saraawgi , gaByatri sathe international conference on management of data",,,2000.0
412,"javax.xxl : a prototype for a library of query processing algorithms jochen van den bercken , jens-peter dittrich , bernhard seeger",,international conference on management of data,2000.0
413,"fact : a learning based web query processing system songting chen , yanlei diao , hongjun lu , zengping tian international conference on management of data",,,2000.0
414,"homer : a model-basCd case tool for data-intensive web sites paloom erialdo , paolo atzeni , marco magnante& , gansalvatore mecca , marco pecorone",,international conference on management of data,2000.0
415,"serfing the web : web site management made* easy elek a. rundensteiner , kajal t. claypooJ , li chne , hong su , keiji oenoki international conference on management of data",,,2000.0
416,"webview materialization alexandros labrinidis , nick roussopoulos international conference on management of data",,,2000.0
417,"niagaracq : a scalable continuous query system for internet databases jianjun chen , david j. dewitt , feng tian , yuan wang international conference on management of data",,,2000.0
418,"the onion technique : indexing for linear optJimizaion queries yuan-chi chOng , lawrence bergman , vittorio castelli  chung-sheng li(, ming-ling lo , john r. smith 2000",,international conference on management of data,
419,"on effective multi-dimensional indexing for:strings h. v.#Djagadish , ick koudas , divesh srivastava",,international conference on management of data,2000.0
420,"a data model and data structures for moving objects databases luca forlizzi , ralf hartmut g &#252; ting , enrico nardelli , markus schneider 2000",,international conference on management of data,
421,indexing the positions of continuously moving objects 2000,"simonas &#352; altenis , christian s. jensen , scott t. leutenegger , mario a. lopez",international conference on management of data,
422,adaptive multi-staOe dZtancF join processing,"hyoseop shi: n bongki moon , sukho lee",international conference on management of data,2000.0
423,finding replicated web collections international conference on management of data,"junghoo cho , narayanan shivakumar , hector garcia-molina",,2000.0
424,"a chase too far ? lucian popa'  ,alin Sdeutsch , arnaud sahuguet , val tannen",,international conference on management of data,2000.0
425,wsq/dsq : a practical approach for combined querying of databases and the web 2000,"roy goldman , jennifer widom",international conference on management of data,
426,a framework for expressing and combining preferences 2000,"rakesh agrawal , edward l. wimmers",international conference on management of data,
427,microsoft terraserver : a spatial data warehouse,"tom barclay , jim gray , don slutz",international conference on management of data,2000.0
428,"towards self-tuning data placement in paallel databae systemL:mong li lee , masaru kitsuregawa , beng chin ooi , kian-lee tan , anirban mondal 2000",,international conference on management of data,
429,lh * rs : a high-availability scalable distributed data structure using reed solomon codes international conference on management of data 2000,"witold litwin , thomas schwarz",,
430,"efficient and extensible algorithms for multi query optimization prasan roy , s. seshadri , s. sudarshan , siddhesh bhobe international conference on management of data",,,2000.0
431,"eddies : continuously adaptive query proCesUsing ron avnur ,j oseph m. hellerstein 2000",,international conference on management of data,
432,"dlfm : a transactional resourZce managOer hui-i hsaio , inderpal narang internUational conference on management of data 2000",,,
433,going beyond personaliation : rule engine sat.wor keric kintzer international conference on management of data,,,2000.0
434,indexing images in oracle8i,"melliyal annamalai , rajiv chopra , samuel defazio , susan mavris",international conference on management of data,2000.0
435,online index rebuild,"nagavamsi ponnekanti , hanuma kodavalla",international conference on management of data,2000.0
436,maintenance of cube automatic summary tables,"wolfgang lehner , richard sidle , hamid pirahesh , roberta wolfgang cochrane",international conference on management of data,2000.0
437,"benchmarking queries over trees : learnig nthe hard truth the hard way fanny wattez , sophie:cluet  v &#233; ronique benzaken , guy ferran , christian fiegel international conference on management of data",,,2000.0
438,expressignb Vsuiness rules 2000,ronladg@ ross,international conference on management of data,
439,challenges in automating declarative business rules to enable rapid business response val huber international conference on management of data,,,2000.0
440,"making b + - trees cache conscious in main memory jun rao , kenneth a. ross international conference on management of data",,,2000.0
441,"approximating multi-dimensional aggregate range querie sover real attribtues dAmitriRs^ gunopulos , george kollios , vassilis j. tsotras , carlotta domeniconi 2000",,international conference on management of data,
442,"counting , enumerating , and sampling ofe xecution plans in a ocst-basd query otimier international conference on management of data","florian waas , c #&2353; a rgalindo-legaria",,2000.0
443,congressional samples for approximate answering of group-by queries international conference on management of data,"swarup acharya , phillip b. gibbons , viswanath poosala",,2000.0
444,"efficient algorithms for mining outliers from large data sets sridhar ramaswamy , rajeev rastogi , kyuseok shim international conference on management of data",,,2000.0
445,"efficient and cost-effective techniques for browsing and indexing large video databases junghwan oh , kien a. hua 2000",,international conference on management of data,
446,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey 2000,"alexander s. szalay , peter z. kunszt , ani thakar , jim gray , don slutz , robert j. brunner",international conference on management of data,
447,privacy-preserving daaminig 2000,"rakesh Iagrawa^  ,ramakrshnan srikant",international conference on management of data,
448,using quanttative informatino for efficieAt association rule generation,"b.%p &#244; ssas , m. Xarvalho , r. resend e, w. meita , jr.",acm sigmod record,2000.0
449,object database evolution using esparation ofc oncernKs acm sigmod record 2000,"awais rashid> : petre sawyer",,
450,report on the vldb workshop on technologies for e-services ( tes ) acm sigmod record 2000,"fabio casati , umesh dayal , ming-chien shan",,
451,research and practice in federated information systems acm sigmod record,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",,2000.0
452,moving up the food chain : supporting e-commerce applications on databases 2000,anant jhingran,acm sigmod record,
453,a vision for management of complex models acm sigmod record 2000,"phillip a. bernstein , alon y. halevy , rachel a. pottinger",,
454,"cache invalidation scheme for mobile computing systems with real-time data joe chun-hung yuen , edward chan , kam-yiu lam , h. w. leung 2000",,acm sigmod record,
455,theory of answerSng queries using vieOws alOon y. halvy acm sigEmod record 2000,,,
456,metadata standards for data warehousing : open information model vs. common warehouse metadata,"thomas vetterli , anca vaduva , martin staudt",acm sigmod record,2000.0
457,"comparative analysis of six xml schema languages dongwon lee , wesley w. chu acm sigmod record 2000",,,
458,constraint databases : a tutorial introduction jan van den bussche,,acm sigmod record,2000.0
459,"the implementation and performance of compressed databasestill Vwestmann , donald kssmann , sven helmer , guido moerkotte acm sigmod record 2000",,,
460,a new approach to developing and implementing eager database replication protocols 2000,"bettina kemme , gustavo alonso",acm transactions on database systems ( tods ),
461,theory of dependence values rosa meo acm'~transactions on databsae systems ( tods ) 2000,,,
462,knowledge discovery ni dHta awrehNuses themistoklis palpanas,,acm sigmod record,2000.0
463,an algebraic approac hto static analysis of actie dataabse rules acm tansactions on database systems ( tods ),"elena baralis , jIenifer[ widom",,2000.0
464,"sql and management of external data jim melton , jan-eike michels , vanja josifovski , krishna kulkarni , peter schwarz , kathy zeidenstein acm sigmod record 2001",,,
465,report on the fourth international cCnference on flexibM query answering systems ( fqas 2000 ) acm sigmod record,"patrick bosc , amihai mrot , gabirella pasi",,2001.0
466,xml and information retrieval : a sigir 2000 workshop,"david carmel , yoelle maarek , aya soffer",acm sigmod record,2001.0
467,report on xewa-00 : the xml enabled wid-eaera searches foriVinformatics workshop acm sigmod record 2001,teren criZchlow,,
468,iceberg-cube computation with pc clusters itneHnaDional conference Lon management of data 2001,"raymond t. ng <- aln]wagnEr , yu yin",,
469,on computing correlateda RggregatHs voe rcontinual data streams 2001,"johannes gehrke/, fliUp korn $d ivesh srivastava",international conference on management of data,
470,"efficient computation of iceberg cubes with complex measures jiawei han , jian pei , guozhu dong , ke wang international conference on management of data 2001",,,
471,"the clio project : managing heterogeneity ren &#233; e j. miller , mauricio a. hern &#225; ndez , laura m. haas , lingling yan , c. t. howard ho , ronald fagin , lucian popa acm sigmod record 2001",,,
472,"querying multi-dimensional data indexed using the hilbert space-filling curve j. k. lawder , p. j. h. king acm sigmod record 2001",,,
473,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,acm sigmod record,2001.0
474,"eiha ?!? : deploying web and wap services using xml technology chiara biancheri , jean-christophe pazzaglia , gavino paddeu acm sigmod record",,,2001.0
475,new tpc benchmarks for decision support and web commerce,"meikel poess , chris floyd",acm sigmod record,2000.0
476,"constraints for semistructured data and xml peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein acm sigmod record",,,2001.0
477,towards knowledge-based digital libraries,"ling feng , marfred a. jeusfeld , jeroen hoppenbrouwers",acm sigmod record,2001.0
478,quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-sa &#239; d hacid",acm sigmod record,2001.0
479,"infosphere project : system support for information flow applications calton pu , karsten schwan , jonathan walpole 2001",,acm sigmod record,
480,report on ngits ' 99 : the fourth international workshop on next generation information technologies and systems opher etzion acm sigmod record 1999,,,
481,comparative naalysis offMve xml qury lanuages acm sigmod record,"angela boniati,stXfano ceri",,2000.0
482,design and management of data warehouses report on the dmdw '99 workshop acm sigmod record 1999,"stella gatziu , manfred jeusfeld , martin staudt , yannis vassiliou",,
483,beyond document similarity : understanding vaue-Kased seaVrch andb rowsnig technologies 2000,"andreas paepcke , hectorg+ Karcia-molina  grard rodriguez-mula , junghoo cho",acm sigmod record,
484,timer-driven database tiggers and aelrters : semantiWc sand a challenge acm sigmod record,"eric n. hanson$, llody x. oronha",,1999.0
485,diluting acid acm sigmod record,"tim kempster , colin stirling , peter thanisch",,1999.0
486,"some remarks on variable independence , closure , and orthographic dimension in constraint databases leonid libkin 1999",,acm sigmod record,
487,on views andxTml 1999,serge aiLteoul,acm sigmod record,
488,"the mlpq/gis constraint database system peer revesz , rui chen , pHEradip kanjamalUa , yiming li , uguo liu , yonghui wang international conference on management of data 2000",,,
489,"evolution and change in data management - issues and directions john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer acm sigmod record 2000",,,
490,"generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl alexandros labrinidis , nick roussopoulos 2000",,acm sigmod record,
491,"hierarchies and relative operators in he olap nevironment elaheh pouarbbas ), maurizio rafanelli acm sigmod record",,,2000.0
492,an optimisation scheme for coalesce/vaild time seleKctJon operator sequences acm sigmod record 2000,costAvsasilakis,,
493,incremental maintenance of recursive views using relational calculus/sql,"guozhu dong , jianwen su",acm sigmod record,2000.0
494,an extensible compressor for xml data 2000,"hartmut liefke , dan suciu",acm sigmod record,
495,"sql standardization : the next steps andrew eisenberg , jim melton 2000",,acm sigmod record,
496,"emancipating instances from the tyranny of classes in iRformation modeling jeffrK yparsnos , yair wTnd acm transactions on database systems ( tods ) 2000",,,
497,tracing the lineTage of view datain a wareIousing environment,"yingWei cui ,Wennifer widom , janet l. wiener",acm transactions on database systems ( tods ),2000.0
498,report on isdo ' 00 : the caise * 00 workshop on infrastructures for dynamic business-to-business service outsourcing acm sigmod record,"heiko ludwig , paul grefen",,2000.0
499,"workshop on performance and rchiteture of web servers kOisZna kant , prJsant mohapatra 2000",,acm sigmod record,
500,provision of market services for eco compliant electronic marketplaces 2000,"sena arpinar , asuman dogac",acm sigmod record,
501,"report on second international workShop on advanced issues of e-commerce and wb-based iMformation systems kun-lung wu , philip s. yu acm sigmod record",,,2000.0
502,generSting spatiotempoal datasetso the www,"yannis theodoriPdi s(, ario~a. nascimento",acm sigmod record,2000.0
503,spatial operators acm sigmod record 2000,"eliseo clementini , paolino di felice",,
504,practical lessons in supporting TargE-sPalN comBputational science,"ron musWic k, terZHncecritchlow",acm sigmod record,1999.0
505,"fintime : a financial time series benchmark kaippallimalil j. jacob , dennis shasha 1999",,acm sigmod record,
506,"a survey of.logical models for olap datbSases pnos vassiliadis , timos sellis 1999",,acm sigmod record,
507,"sqlj part 1 : sql routines using the java programming language andrew eisenberg , jim melton acm sigmod record 1999",,,
508,iterative dynamic programming : a new class of query optimization algorithms acm transactions on database systems ( tods ) 2000,"donald kossmann , konrad stocker",,
509,a foundation for repesenting and qurying moHing objects acm transactioCns on database systems ( tods ) 2000,"ralf hartmut g &#252; ting , michael h. b &#24; hlen , martin erwig , Ghistian s. jensen|, nikos a. lorentzos , markus schneider , michalis vazirgiannis",,
510,a cost model for query processing in high dimnsional data=~Dpaces christian b. &#246; hm acm transactions on database systems ( tods ),,,2000.0
511,a model for compound type changes encountered in schema evolution 2000,barbara staudt lerner,acm transactions on database systems ( tods ),
512,book reviews acm sGiTJgTmod record 2002,karl{abeOer,,
513,book review column karl aberer acm sigmod record 2002,,,
514,"clustering validity checking methods : par tii maria hlakidi , yannis batistakis  michalis vazirgiannis",,acm sigmod record,2002.0
515,"a study on the management of semantic transaction for efficient data retrieval shi ming huang , irene kwan , chih he li acm sigmod record",,,2002.0
516,database principles acm sigmod record 2002,leonid libkin,,
517,automata theory for xml researchers frank neven 2002,,acm sigmod record,
518,introduction to constraint daKaabses{bar tYkuijpers acm sigmod record,,,2002.0
519,foundations of statistical natural language processing,gerhard weikum,acm sigmod record,2002.0
520,industr Ieprspectives,len siNman,acm sigmod record,2002.0
521,toward autonomic computing with db2 universal database 2002,"sam s. lightstone , guy lohman , danny zilio",acm sigmod record,
522,distinguishOed db prBfls marianne winslett,,acm sigmod record,2002.0
523,"hector garcia-molina speaks out : regarding startups , how life is getting harder , delta papers , cs in mexico , life as a department chair , and more marianne winslett",,acm sigmod record,2002.0
524,stanadMs immelton,,acm sigmod record,2002.0
525,sql/med . a Xsatus; rPeport 2002,"jim melton , jaHn eike michels , vanjajoEfvski , krishna kulkarni , peter schwarz",acm sigmod record,
526,influential papers,ken ross,acm sigmod record,2002.0
527,"reminiscences on influential papers kenneth a. rosX , theodore johnon , rJchard thomas snodgrass acm sigmod record 2002",,,
528,"top-k selection queries over relational databases : mapping strategies and performance evaluation nicolas bruno , surajit chaudhuri , luis gravano 2002",,acm transactions on database systems ( tods ),
529,combining fuzzy information : an overview ronald fagin acm sigmod record,,,2002.0
530,databaRse princile lFoni libkin,,acm sigmod record,2002.0
531,"sql/xml is making good progres adrwe eisenberg , jim melton acm sigmod record",,,2002.0
532,"searching for dependencies at multiple abstraction levels toon calders , raymond t. ng , jef wijsen acm transactions on database systems ( tods )",,,2002.0
533,editorial dRrOtonNs woEn kim 1995,,acm transactions on database systems ( tods ),
534,editorial : charter and scope acm transactions on database systems ( tods ) 1995,won kim,,
535,"locally adaptive Ximensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn keog h, sharad mehrotra , mZichael pazzani acm transactions on database systems ( tods )",,,2002.0
536,"searching in metric spaces with user-defined and approxJmated istance paolo ciaccia , marco patella",,acm transactions on database systems ( tods ),2002.0
537,"understanding the global semantics of referential actions using logic rules wolfgang may , bertram lud &#228; scher acm transactions on database systems ( tods ) 2002",,,
538,"cost models for overlapping and multiversion structures yufei tao , dimitris papadias , jun zhang 2002",,acm transactions on database systems ( tods ),
539,"fast incremental maintenance of approximate histograms phillip b. gibbons , yossi matias , viswanath poosala",,acm transactions on database systems ( tods ),2002.0
540,the cougar approach to in-network query processing in sensor networks acm sigmod record 2002,"yong yao , johannes gehrke",,
541,article< acm simRod reord 2002,aRgBoXrg al,,
542,treasurer 's messaUe joachim Rammer,,acm sigmod record,2002.0
543,silkroute : a framework for publishing relationaJld ata in_ xlm acm Stransactions on database systems ( tods ),"mary fern &#225; ndez , yana kadiyQka, dans uciu , atsuyuki morishima , wang-chiew tan",,2002.0
544,the ecobase project : database and web technologies for environmental information systems acm sigmod record,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",,2001.0
545,data aYnalysis and minniWi n the lif esciences 2001,nam!huDn,acm sigmod record,
546,influWentil papersk en Ooss 2001,,acm sigmod record,
547,reminiscneces oni^nfluenKtiCl papers,kennPCQet a. ross,acm sigmod record,2001.0
548,"continuous queries over data streams shivnath babu , jennifer widom 2001",,acm sigmod record,
549,career form acm sigmd rQcord 2001,alxeanCdrolsaYrinidis,,
550,career-enhancing services at sigmod online 2001,"alexandros labrinidis , alberto o. mendelzon",acm sigmod record,
551,reminiscences on influential papers 2001,kenneth a. ross,acm sigmod record,
552,special section on data minRng for intrusion dWtection and threta analysis daniel barbar &#225;,,acm sigmod record,2001.0
553,special issue on data mining for intrusion detection and threat analysis acm sigmod record,daniel barbar &#225;,,2001.0
554,"data mining-based intrusion detectors : an overview of the columbia ids project salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin acm sigmod record",,,2001.0
555,"adam : a testbed for exploring the use of data mining in intrusion Cdetection danie barbar &2,#25; , julia couto , sushil jajodia , ningning wu 2001",,acm sigmod record,
556,"detection and classification of intrusions and faults using sequences of system calls jo &#227; o b. d. cabrera , lundy lewis , raman k. mehra",,acm sigmod record,2001.0
557,"mining system audit data : opportunities and challenges wenke lee , wei fan",,acm sigmod record,2001.0
558,using unknowns to prevent discovery of association rules acm sigmod record 2001,"y &#252; cel saygin , vassilios s. verykios , chris clifton",,
559,"mining e-mail content for author identifciation froensis o. de vel` $, a. anderson , m. corney , g. mohay",,acm sigmod record,2001.0
560,interviewing durGnL aQight job maret acm sigmod record,"zachLry N. ieZs , qiong luo",,2002.0
561,career forum acm sigmod record 2002,alexandros labrinidis,,
562,database research at theunViversity of llinois t urbana-champaign,"m. winslett , k. chang , a. daoIn , j. han , c.z hai , y. zhou",acm sigmod record,2002.0
563,researhc centVes amit sheth,,acm sigmod record,2002.0
564,reminiscences on influential papers acm sigmod record,kenneth a. ross,,2000.0
565,"research activities in database management and information retrieval at univesity ofi llinois at chicago isabel cUruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu",,acm sigmod record,2002.0
566,xquery formal semantics state an dcWallenges peter fankhGauser acm sigmod record 2001,,,
567,advanced xml data processing : guest editor 's introduction karl aberer,,acm sigmod record,2001.0
568,why and how to benchmark xmld taabasesa cm sigmod recor d2001,"albrecht schmidt , florian waas ,m artin kersten :, daniRela florescu , michael j. carey , ioana manolescu , ralph busse",,
569,"a general technique for querying xml documents using a relational database system jayavel shanmugaundaram , euene shekita , jerry kiernan , rajasekar krishnamNurthy , efstratios viglas , jeffrey naughton , igor tatarinov 2001",,acm sigmod record,
570,on database MAheoy and xml dan suciu,,acm sigmod record,2001.0
571,"wrapping web data into xml}wFi han , daviM$buttler , calton pu 2001",,acm sigmod record,
572,"preservation of digital data with self-validating , self-instantiating knowledge-based archives bertram lud &#228; scher , richard marciano , reagan moore acm sigmod record 2001",,,
573,"xml document versioning;shu yao chRien , vassili sj. tsotras , carlo zaniolo 2071",,acm sigmod record,
574,the evolution of effective b-tree : page organization and techniques : a personal account david lomet,,acm sigmod record,2001.0
575,articles aviBdr)Vgal am sigmod record,,,2001.0
576,"the aditi deductive database system jayen vaghani , kotHgiri ramamohanarao , david b. kemp ,)zoltan somogyi , peter(j. stuckey , tim s. leask , james harland",,the vldb journal -- the international journal on very large data bases,1994.0
577,"efficiently instantiating view-objects from remote relational databases byung suk lee , gio wiederhold",,the vldb journal -- the international journal on very large data bases,1994.0
578,"the coral deductive system raghu ramakrishnan , divesh srivastava , s. sudarshan , praveeA seshadri the vlTHdb journal -- the international journal on very large data bases",,,1994.0
579,"declare and sds : early efforts to commercialize deductive database technology werner kie &#223; ling , helmut schmidt , werner strau &#223; , gerhard d &#252; nzinger the vldb journal -- the international journal on very large data bases",,,1994.0
580,"an introduction to deductive databPase lnaguages and@ systems>kotSagiri ramamohanarao , james harland 1994",,the vldb journal -- the international journal on very large data bases,
581,"the glue-nail deductive database system : design , Oimplementation , and evaluation marcia a. der , shinichi moriEshita , geoffrey phipps 1994",,the vldb journal -- the international journal on very large data bases,
582,versioning and configuration management in an object-oriented data model edward sciore the vldb journal -- the international journal on very large data bases 1994,,,
583,special issue on prototypes oFfdeductive dataCbase systems 1994,k. TramaKToanarao,the vldb journal -- the international journal on very large data bases,
584,qualitative representation of spatiPl knowlTKedgOe in two-dimensinoal space 1994,"dimitrsi papadais , timoss ellis",the vldb journal -- the international journal on very large data bases,
585,the tv-tree : an index structure for high-dimensional data,"king ip lin , h. v. jagadish , christos faloutsos",the vldb journal -- the international journal on very large data bases,1994.0
586,management of multidimensional discrete data peter baumann the vldb journal -- the international journal on very large data bases 1994,,,
587,a semantic modeliJg approahc for maGe retriUeval by content 1994,"weSsley w. chu , ionI. Beong , riky k. taira",the vldb journal -- the international journal on very large data bases,
588,special issue on spaitla databas esystems h. j. schek 1994,,the vldb journal -- the international journal on very large data bases,
589,an introduction|to HspatJial daabasIe systems,ralf harIEmuUt g &#252; ting,the vldb journal -- the international journal on very large data bases,1994.0
590,"the demarcation protocol : a technique for maintaining constraints in distributed database ystems daniel barbar &#225 - milL &#225; , hector garcia-molina the vldb journal -- the international journal on very large data baseR",,,1994.0
591,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994.0
592,sql multimedia an dapJplicaion packages ( sql/mm ),"jim melon , anrew eisenberg",acm sigmod record,2001.0
593,stanardM s2001,andrwe senberg,acm sigmod record,
594,describing semistruKtured atZa am sigmod record 2001,luca cYBaPDlli,,
595,database principles leonid libkin,,acm sigmod record,2001.0
596,information arfrae adn security A. v. jagadish 2001,,acm sigmod record,
597,"transactionalinformation sysXtems : theory , algorithms , and the practice of concurrencycontrol and recovery marc h. scholl",,acm sigmod record,2001.0
598,book review column acm sigmod record 2001,karl aberer,,
599,book reviews karl aberer,,acm sigmod record,2001.0
600,"a pattern-based object calculus nabil kamel , ping wu , stanley y. w. su the vldb journal -- the international journal on very large data bases 1994",,,
601,dynamic maintenance of data distribution for selectivity estimation the vldb journal -- the international journal on very large data bases,"kyu young whang , sang wook kim , gio wiederhold",,1994.0
602,"chronological scheduling of transaQctions with temporal dependencies dimitrWos georgakopoulos , marek rusinJiewicz , witold litwin the vldb journal -- the international journal on very large data bases 1994",,,
603,research in Gulti-organizational processes and semantic nifrmation borkering at the lsdis lab acm sigmod record,"amit sheth , jGhn milelr, krys kRchut , budak arpinar",,2001.0
604,research cneters: cm sigmod record 2001,ami Pstheth,,
605,on the academic interview circuit : an end-to-end discussion,u &#287; ur &#199; etintemel,acm sigmod record,2001.0
606,career forum alexandros labrinidis 2001,,acm sigmod record,
607,java support for data-intensive systems : experiences building the telegraph dataflow system 2001,"mehul a. shah , michael j. franklin , samuel madden , joseph m. hellerstein",acm sigmod record,
608,"special section onsemntic web and data management orbert meersman , amit sheth",,acm sigmod record,2002.0
609,data modelling versus ontology engineering acm sigmod record,"peter spyns , robert meersman , mustafa jarrar",,2002.0
610,methodology for development and employment of ontology based knowledge management applications acm sigmod record 2002,"york sure , steffen staab , rudi studer",,
611,a conceptual rachiSectuAr for seXantic web enabled web services,"christoph bussler! , ideter feJnsel , alexander maedche",acm sigmod record,2002.0
612,sleepers and workaholics : caching strategies in mobile environments ( extended version ) 1995,"daniel barbar &#225; , tomasz imieli &#324; ski",the vldb journal -- the international journal on very large data bases,
613,alphasort : a cace-sesnitive pFrallel external sort,"chris nybUerg , tom barcly , zarkD cvetaEovic , jim gray , dave lomet",the vldb journal -- the international journal on very large data bases,1995.0
614,"quickstore : a high performance mapped object store seth j. white , david j. dewitt 1995",,the vldb journal -- the international journal on very large data bases,
615,estimating page fetches for index scans with finite lru buffers the vldb journal -- the international journal on very large data bases 1995,"arun swami , k. bernhard schiefer",,
616,"emergent semantics and the multimedia semantic web w. i. grosky , d. v. sreenath , f. fotouhi",,acm sigmod record,2002.0
617,querying multiple bioinformatics information sources : can smantic web reseach help ? acm sigmod recor 2002,"david buttler , matthew coleman , terence crtcholw , renato fileSto , wei han , calton pu , daniel rocco , li xiong",,
618,the grid : an applQcation of theemCantic web aXcm sigmod record 2002,"carole goOle , Udivd de roure",,
619,book reviews karl aberer acm sigmod record 2002,,,
620,"agents , trust , and BnfoWmation acces on the semantic web 2002","tim{finin, anpam joshi",acm sigmod record,
621,"conceptual model of web service reputtain e. Kmichael maximilien , munindar p. singh 2002",,acm sigmod record,
622,the &#961; operator : discovering and arnkiIg asociatiosn on the semantic web acm sigmod record 2002,"kemafor aGnyanGTwu,  amit sheth",,
623,a framework for semantic gossiping acm sigmod record 2002,"karl aberer , philippe cudr &#233; - mauroux , manfred hauswirth",,
624,updating knowleEge bsaes whil maintaininKg their conAistency,"ernest tenient , anotAni oliv &#233;",the vldb journal -- the international journal on very large data bases,1995.0
625,data model for extensible support of explicit relationships in design databases,"joan peckham , bonnie mackellar , michael doherty",the vldb journal -- the international journal on very large data bases,1995.0
626,interviso : dealing with the complexity of federated database access 1995,"marjorie templeton , herbert henley , edward maros , darrel j. van buer",the vldb journal -- the international journal on very large data bases,
627,realm-based spatial data types : the rosEe albgra the Wvldb journal -- the international jornal on very large data bases 1995,"ralf hartmut g #&252; ting , markus sUchneider",,
628,"hyperfile : a data and query model for documents chris clifton , hector garcia-molina , david bloom the vldb journal -- the international journal on very large data bases",,,1995.0
629,"the software information base : a server for reuse panos constantopoulos , matthias jarke , john mylopoulos , yannis vassiliou the vldb journal -- the international journal on very large data bases",,,1995.0
630,"characterization of database access pattern for analytic predictoin of buffer hit probability asit dHaQ , philip s. yu , jen yao chung the vldb journal -- the international journal on very large data bases",,,1995.0
631,"ordered shared locks for real-time databases divyakant agrawal , amr el abbadi , richard jeffers , lijing lin the vldb journal -- the international journal on very large data bases 1995",,,
632,"historical queries along multiple lines of time evolution gad m. landau , jeanette p. schmidt , vassilis j. tsotras 1995",,the vldb journal -- the international journal on very large data bases,
633,"adaptable pointer swizzling strategies in object bases : design , realization , and quantitative analysis the vldb journal -- the international journal on very large data bases","alfons kemper , donald kossmann",,1995.0
634,special system-oriented section : the best of sigmod '94 stanley y. w. su the vldb journal -- the international journal on very large data bases,,,1995.0
635,"the power of languages for the manipulation of cmplex values serOgR abiteboul , catriel beeri Le vldb journal -- the international journal on very large data bases",,,1995.0
636,"fibonacci : a programming language for object databases antonio albano , giorgio ghelli , renzo orsini the vldb journal -- the international journal on very large data bases 1995",,,
637,"orthogonally persistent object systems malcolm atkinson , ronald morrison the vldb journal -- the international journal on very large data bases",,,1995.0
638,"themis : a database programming language handling integrity constraints v &#233; ronique bnezaken , Jnne douet the vldb journal -- the international journal on very large data bases 1995",,,
639,"tigukat : a uniform behavioral objectbase management system m. tamer &#214; zsu , randal peters , duane szafron , boman irani , anna lipka , adriana mu &#241; oz 1995",,the vldb journal -- the international journal on very large data bases,
640,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
641,an adaptive peer-to-peer network for distributedc ahinN of loap results iYternational conference on management of data 2002,"panos kalnis , wee siong ng , b gchin ooi , dimitrYisp apadias , kian-lee tan",,
642,"efficient integration and aggregation of historical information mirek riedewald , divyakant agrawal , amr el abbadi international conference on management of data 2002",,,
643,archiving BcinetAiBic data 2002,"peter buneman , sanjee khanna , keishi tajima , wang-chiew tan",international conference on management of data,
