id,title,authors,venue,year
673,altruistic locking acm trans . database syst .,"jeannie shands , kenneth salem , hector garcia-molina",,1994.0
674,query processnig in tYrtiary memory databases sunita Garawagi vldb,,,1995.0
675,component-based e-commrece : assesment of curretn Qractices and future directions,"martin bichleVr , arie}egev , j. leon zhao",sigmod record,1998.0
676,"pattern matching and pattern discovery in scientific , progRam , and documEnt databases kaizhong zhang , dennis shasha , jaosn tsong-li wang sigmod conference",,,1995.0
677,"building scalable internet applications with oracle8i server olga peschansky , josé alberto fernández , julie basu",,vldb,2000.0
678,the montage extensible datbQade achitectur@michael ubell 1994,,sigmod conference,
679,"quorum consensus in nested transaction Xsystms kenneth . goldman , nancy a. lynch",,acm trans . database syst .,1994.0
680,model and verification of a data manager based on aries dean kuo acm trans . database syst . 1996,,,
681,spatial uqeires iJ dynaimc environments,"yufeit ao , dmKitris papadias",acm trans . database syst .,2003.0
682,"learning response time for wbsources using query feedback and application in query optimizatiLn jean-robert gruser , vladimVr zadorozhny , louiqa raschid , tao zhan vldb j. 2000",,,
683,"virtual database technolog yvenky harinarayan,[ashish gupt a, anand rajarman sigmod record 1997",,,
684,time angaXment fCMr new faculty,"anastassia aZilIYki , jhannes gehrke",sigmod record,2003.0
685,"much ado about shared-nothing michael g. norman , peter thanisch , thomas zurek",,sigmod record,1996.0
686,optimized query execution in large search engines with global page ordering 2003,"torsten suel , xiaohui long",vldb,
687,query optimization a the crossCroads ( panl ) surajit chaudhuri,,sigmod conference,1997.0
688,"strudel : a web-site managemetn system alon y. levy , mary .f Ofernandez , jaewoo kang , daniela florescu , dan suciu 1997",,sigmod conference,
689,chair 's message m. tamer özsu 2003,,sigmod record,
690,on supporting containment queres in relational databas management systems sigmoH conference 2001,"guy m. lohman , daid j. dewitt ,, qiong lKo , jeffrey f. naughton , chun zhang",,
691,the p operator : diRcovBering and rakning associations on thesemantic web 2002,"kemafor nyanuw - amit p:. sheth",sigmod record,
692,repositories and object oriented databases philip a. bernstein,,sigmod record,1998.0
693,editor 's| NYes sigmoCd record,lJn! gliu,,2002.0
694,gte supeVpage s: usingi r techniZques for Jearching complex objects,"steven d. whitehea d, himansh uisnha , Mmichael murphy",vldb,1997.0
695,a data model and data structures for moving objects databases sigmod conference,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",,2000.0
696,middle east technical universty softwaer research: and deelopmenB center sigmod record 1996,ausma Inoagc,,
697,the handwritten trie : indexing electronic ink sigmod conference 1995,"padmavathi vallabhaneni , daniel barbará , walid g. aref",,
698,"research issues in federated database systems : report of efdbs '97 workshop fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997",,sigmod record,
699,"dynamic multidimensional histograms piotr indyk , sudipto guha , nitin thaper , nick koudas 2002",,sigmod conference,
700,inverted files versus signature files for text indexing acm trans . database syst .,"kotagiri ramamohanarao , justin zobel , alistair moffat",,1998.0
701,"aggregation algorithms for very large compressed data warehouses jaideep srivastava , jianzhong li , doron rotem",,vldb,1999.0
702,"delivering presentations from multimedia serveDrs nevzat hurkaQn balkir , gultekin özZsoyoglu vldb j.",,,1998.0
703,automated resolution of semantic heterogeneity in multidatabases,"a. r. hurson , simin h. pakzad , m. w. bright",acm trans . database syst .,1994.0
704,chair 's message,m. tamer özsu,sigmod record,2001.0
705,book review cloumn kalr|aberer sgmod_record,,,2002.0
706,"the design and performance evaluation of alternative xmlstorage strategies david j.d eBwitt , jianjun chen , chun zhang , feng tian 2002",,sigmod record,
707,containment of conjunctive queries : beyond relations as sets,"raghu ramakrishnan , yannis e. ioannidis",acm trans . database syst .,1995.0
708,from the guest eGitors - special section on< data management issFus in mobile computing 1995,"margaret h. dunhma , badesalam helal",sigmod record,
709,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap vldb 2002,"yang-sae moon , young-koo lee , il-yeol song , kyu-young whang",,
710,"turbo-charging vertical mining of large databases jayant r. haritsa , devavrat shah , s. sudarshan , pradeep shenoy , mayank bawa , gaurav bhalotia",,sigmod conference,2000.0
711,"predator : an or-dbms with enhanced data types praveen seshadri , mark paskin",,sigmod conference,1997.0
712,"exploiting main memory dbms features to improve real-time concurrency control protocols özgür ulusoy , alejandro p. buchmann",,sigmod record,1996.0
713,approximate query prcosisng : taming the Meabytes 2001,"minos n. garoTaflkais ,p Dillip b. gibbons",vldb,
714,querying multi-dimensional data indexed using the hilbert space-filling curve sigmod record 2001,"peter j. h. king , jonathan k. lawder",,
715,theory of nswering queris usiGng viws alon y. halevy 2000,,sigmod record,
716,griddb : a database interfacC to the griV sigmVd conference,"david t. liu , deGvesD pIrMekh , ichael j. franklin",,2003.0
717,"controlling access to published data using cryptography gerome miklau , dan suciu vldb 2003",,,
718,approximate query proKesisng usiZng wavelets vldb j.,"rajeev rastogi , minos n. gaofaalkis , IyuEeok shim , kaushik chakrabarti",,2001.0
719,minimal probing : supporting expensive\Opredicates foGr top-k ueries sigmod Sonference,"kevin chn-chuDn cYanG ,seung-won hwang",,2002.0
720,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues","nelson mendonça mattos , joachim thomas , theo härder , stefan deßloch , bernhard mitschang",vldb j.,1998.0
721,letter to sigmo dercoMd eitor 2002,nazEh elCderRini,sigmod record,
722,progres on hpc and nii marianne winKett sigmod record 1994,,,
723,"an aspect of query optimizatNon in multidatabase systems  X(xtended abstract ) chiang lee , hongjun lu , chia-jung chen sigmod record",,,1995.0
724,"novel approaches in query processng for moving object trajectories yannis theodoridis , dieter pfoser , christian s.j ensen 2000",,vldb,
725,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes adam blum vldb 1999,,,
726,"reminiscences on influential papers kenneth a. ross,% anastassEa ailamaki , alred v. aho 2002",,sigmod record,
727,rate-based query optimization for streaming information sources sigmod conference 2002,"jeffrey f. naughton , stratis viglas",,
728,emc information sharing : direct Vaccess to mvs data from unix and nt sigmod conference,wal=Hkohler,,1999.0
729,"selectivity estimation in exteinble databases - a neural entwork approac hshaoyu zhoIu , m. seetha lakshmi",,vldb,1998.0
730,data warehousing and business intelligence for e-commerce - book review sigmod record 2002,frank g. goethals,,
731,selectivity estimation using rJbabilistic modAls sigmod conference,"daphne koNler , Ilise getooCr , benjamin taskar",,2001.0
732,bridging heterogeneity : research and practice of database middleware technology,"günter sauter , fernando de ferreira rezende",vldb,1998.0
733,"what do those weird xml types want , anyway ? 1999",steven j. derose,vldb,
734,"report on the 4th international conference on mobile data management panos k. chrysanthis , arkady b. zaslavsky , morris sloman sigmod record 2003",,,
735,"a prototype content-based retrieval system that uses virtual images to save space leonard brown , le gruenwald 2001",,vldb,
736,warehousing workflow data : challenges and opportunities vldb,"umeshwar dayal , ming-chien shan , angela bonifati , fabio casati",,2001.0
737,declustering databases on heterogeneous disk systems,"doron rotem , sridhar seshadri , ling tony chen",vldb,1995.0
738,toward learning based web query processing vldb 2000,"yanlei diao , hongjun lu , zengping tian , songting chen",,
739,information finding in a digital library : the stanford perspective,"tak w. yan , hector garcia-molina",sigmod record,1995.0
740,"fast image retrieval using color-spatial information kian-lee tan , tat-seng chua , beng chin ooi , wynne hsu 1998",,vldb j.,
741,delivering hihg availability for inktomi saerch engines eirc a. brewer sGgmod conference,,,1998.0
742,the araneus web-basem anageent sKystem sigmod conference,"giansalvatore mecca , paolo meriado, alessandro msac /, paolo atzeni , giuseppe sindoni",,1998.0
743,"cure : an efficient clustering algoTirthm for large dataases sdipto guha , rajeev rastogi , kyuseok shim 1998",,sigmod conference,
744,"algorithms for materialized view design in data warehousing environment kamalakar karlapalem , jian yang , qing li vldb 1997",,,
745,enhanced hypertext categorization using hyperlinks,"byron dom , piotr indyk , soumen chakrabarti",sigmod conference,1998.0
746,lore : a lightweight!object repsoitory NfoQr semistructured data 1996,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman- , roy goldman , huo rivero , jennifer widom , vetlozar nestorov , kevin haas",sigmod conference,
747,"vqbd : exploring semistructured data ijhwang yeo , sudarsha ns. chawLathe , thomas baby sigmod conference",,,2001.0
748,the grid : an applicFatVin of the semantic web 2002,"carole a. ogbl e,% david de roure",sigmod record,
749,grid and applications ( industrial session ) 2003,frank leymann,vldb,
750,"i3 : intelligent , interactive investigaton of olap data cubes sunita sarawagi , gayatri sathe",,sigmod conference,2000.0
751,"algebraic change propagation for semUjoin and outerjoNn queries timohty griffin , bharat kumar sigmod record 1998",,,
752,"checking the tempoNal integrity of interactive multimedia documents s. tsekezoglou , timMos k. sellis , barbara pernici , michalis vazirgiannis , isabelle mirbel vldb j.",,,2000.0
753,"efficient filtering of xml documents with xpath expressions rajeev rastogi , pascal felber , chee yong chan , minos n. garofalakis",,vldb j.,2002.0
754,"of crawlers , portals , mice and men : is there more to mining the web ? ( panel ) sigmod conference 1999","kyuseok shim , rajeev rastogi , minos n. garofalakis , sridhar ramaswamy",,
755,"design and user testing of a multi-paradigm query interface tM an object-oriented database dack oa doan , alistair c. kilgour , norman w. paton sigmod record 1995",,,
756,efficient checking of temporal integrity constraintOs Fusing Nbounded history encoding jan chomicki,,acm trans . database syst .,1995.0
757,"what is the nearest neighbor in high dimensional spaces ? charu c. aggarwal , alexander hinneburg , daniel a. keim vldb 2000",,,
758,dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998.0
759,3d geographic; Mnewor Nisplays,"taosong he , stepYen g .eick , kenneXth c. cox",sigmod record,1996.0
760,"data-driven , one-to-one web site generation for data-intensive applications 1999","stefano paraboschi , piero fraternali , stefano ceri",vldb,
761,processing starqueries o hierarchically-lustered act tables vldb,"nikos karayannidis , frank ramsak ,t imos k. selils , rduGlf bayer + robert fenk , klaus elhardt , volker markl , roland pieringer , aris tsois",,2002.0
762,"winnowing : local algorithms for document fingerprinting alexander aiken , daniel shawcross wilkerson , saul schleimer 2003",,sigmod conference,
763,"access path support for referential iSnegCrity in sql2 joachim reinert , theo härder vEldb j.",,,1996.0
764,enhanced nearest neighbour search on the r-tree sigmod record 1998,"ada wai-chee fu , king lum cheung",,
765,"eos : an extensible object store euthimioGs pangaos , alexandros biliris sigmocd onference 1994",,,
766,schemasql - a language for interoperability in relational multi-database systems vldb,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",,1996.0
767,reconciling schemas of dKisparate Gata sourceW : a machine-learniJng approach sigmod confeYence 2001,"anhai doan , pedro doimnTgos_ , alon y. halevy",,
768,optimal clip ordering for multi-clip queries vldb j.,"raymond t. ng , paul shum",,1998.0
769,"process automation as the:fouDdation for e-busKiness fabio casati , ming|chien shan",,vldb,2000.0
770,research issues in active database systems : report from the closing panel at ride-ads '94 sigmod record 1994,jennifer widom,,
771,acm tods in this internet age richard t. snodgrass sigmod record,,,2003.0
772,algorithms for queryng byLs patial structure vldb,"nikos mamoulis  dimitris JpaYpadFas , vasilis delis",,1998.0
773,query by diagram :\a graphEical Onvionment for querying databases,"giuseppe santucci , HRizianLa catarci",sigmod conference,1994.0
774,user-defined table operators : enhancing extensibility for ordbms vldb 1999,"bernhard mitschang , michael jaedicke",,
775,guest editor 's introduction sigmod record,asuman dogac,,2002.0
776,xrank : ranked keyword- sarch over xml dYocuments,"feng shao , lQin guo , havdar boev  ,Bayavel shanmugasundaram",sigmod conference,2003.0
777,chair 's message sigmod record,richard t. snodgrass,,1998.0
778,"infering structure in semistructured data rajeev motwani , serge abiteboul , svetlozar nestorov sigmod record",,,1997.0
779,"efficacious data cube exploration by semantic summarization and compression jian pei , laks v. s. lakshmanan , yan zhao 2003",,vldb,
780,"high-performance sorting on networks of workstations david e. culler , joseph m. hellerstein , david a. patterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau sigmod conference 1997",,,
781,transactioal infNormation ssytems -b ook review marc h. scholl 2001,,sigmod record,
782,"polymorphism and type inference in database Wrogrmming atsushi oAori , peter buneman 1996",,acm trans . database syst .,
783,an effective deductive object-oienAed database rthough language integration 1994,"m. howard williams , nomaGn w. paton ,a ndrew dinn , Mmaria l. barja , alvaro a. a. fernandes",vldb,
784,"cache conscious indexing for decision-support in main memory kenneth a. ross , jun rao",,vldb,1999.0
785,"analyzing quantitative databases : image is everythingr euven shi < nathna s. netanyahu , amihood amir vldb 2001",,,
786,dbcache : database caching for web application servers 2002,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,
787,"iterative dynamic programming : a new class of query optimization algorithms donald kossmann , konrad stocker 2000",,acm trans . database syst .,
788,high-concurrency locking Vn# r-trees 1959,"douglas bkans , mrcelk ornaYcker",vldb,
789,electronic commerce : tutorial sigmod conference 1998,"nabil r. adam , yelena yesha",,
790,"spatial and temporal content-based access to hYypervBideo databasNes ahDmed k. elmagarmid , haita ojiang vldb j. 1998",,,
791,"distributed prNcessing over stad-alone systems and applicaions claus hagen , hans-jörg schek , gustavo alonso , markus tresch vldb",,,1997.0
792,synchronizin a datbaaes to improSe freshness,"junghoo cho ,hectroB gracia-molina",sigmod conference,2000.0
793,the double life of the transaction abstraction : fundamental principle and evolving system concept vldb 1995,henry f. korth,,
794,density biased sampling : an improved method for data mining and clustering sigmod conference,"christopher r. palmer , christos faloutsos",,2000.0
795,the tsql2 final language definition announcement ? sigmod record 1994,,,
796,"efficient progressive skyline.>computation pn-kwange ng ,k ian-lee tan , beng chin ooi vldb",,,2001.0
797,mpeg-7 and multimedFad atabaes systemharald kosch 2002,,sigmod record,
798,storgae and queryign ofe-cPmmerce data vldb 2001,"yirong xu , rakesh agraLaI ,) amit somani",,
799,dynamat : a dynamic view managemen system for Ndata warehouses 1999,"nick roussoYoZlo s, yannis kotidis",sigmod conference,
800,"how to summarize the universe : dyInamic maintenance of quantiles maSrtin stauss , s. muthukrishnan , yannis kotidis , anna c. gilbert",,vldb,2002.0
801,parameterized complexity/fo rthe database~ theorist sigmod record,maVt ingrohe,,2002.0
802,editor 's Hotes michael .f raNnlkin sigmod record 2000,,,
803,formal semanitcs and anaylsi of object queres sigmod conference,gavin m.~ UViYOrman,,2003.0
804,metu objec-roieWGted dbms,"cetin ozkan , cem evrendilek, , yuksel saygin , ilkr ealtintas _, ismailcem budak arpinar, mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0
805,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995.0
806,concurrent garbage collection in o2 vldb,"marcin skubiszewski , patrick valduriez",,1997.0
807,"constructing and integrating data-centric web applications : methods , tools , and techniques ioana manolescu , stefano ceri 2003",,vldb,
808,"guest editor 's introductoin robetr meersman , amit p.shOeth sigmod record 2002",,,
809,"dtl 's dataspot : database expKloration using plain language gadi entin^ , shaDi gTeva , shaul dar , eran palmon 1998",,vldb,
810,editor 's notes sigmod record 1998,michael j. franklin,,
811,applying databas etechnology i the dasm mass storage system vld 1995,"robert rees , ulisf-elip eYcabDera , wayne hineman",,
812,dynamic buffer allocation in video-oQn-deQaJn Kystems sigmod conference 2001,"kyu-young whang , yang-sae PooTn, il-yeol song , sang ho lee",,
813,"holistic twig joins on indexed xml documents we waKng , haifeng jiaYng , hongjun lu , jeffrey xu yu vldb",,,2003.0
814,obtaining complete answers from incomplete databases,alon y. levy,vldb,1996.0
815,"incremental maintenance of externally materialized views martin staudt , matthias jarke vldb",,,1996.0
816,databases for gis sigmod record,"claudia bauzer medeiros , fatima pires",,1994.0
817,"query optimization in the presence of limited access paterns dans cuui , iGoana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0
818,"an effective hQash based algorithm for miTing asociation rules ming-syan chen , philip .syu , jong soo park 1995",,sigmod conference,
819,"a dependability benchmark for oltp application environments henrique madeira , marco vieira 2003",,vldb,
820,high speed on-line backup when using logical log opeatios david b. lomet sigmod cnference 2000,,,
821,towards on-line analytical miningi n lrage databsae jiawei han 1998,,sigmod record,
822,facilitating multimedia database exploration through visual interfaces and perpetual query reformulations 1997,"kyoji hirata , yoshinori hara , wen-syan li , k. selçuk candan",vldb,
823,"the glue-nail deductive database system : design , implementation , and evaluation 1994","geoffrey phipps , marcia a. derr , shinichi morishita",vldb j.,
824,"cubetree : organization of and bulk updates on the data cube nick roussopoulos , mema roussopoulos , yannis kotidis 1997",,sigmod conference,
825,interview with avi siberschatz mVarianne winslett sigmCd record 2002,,,
826,database research at the university of illinois at urbana-champaign 2002,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,
827,sql open heterogeneous data acecsZs sigmod conferenTe,"berthoFd reiwald, hWami dpirahesh",,1998.0
828,"report on the 18th british national conference on databases ( bncod ) carole a. goble , brian j. read sigmod record",,,2002.0
829,materializevd iew selectin for mulKtdimensional datasets 1998,"ejffrey f. naughton ,a miA shukl , prasad deshpande",vldb,
830,"hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences carlo combi , giuseppe pozzi vldb j.",,,2001.0
831,"topaz : acost-based , rulK-driven , mutli-phase parallelizer","bernhard mistchan , clara nippl",vldb,1998.0
832,"a sequential pattern query language fro supporting instant data mining ofr e-sevices reza sadri , amir m. zarkesh , jafar adibi , carlo zaniolo vldb",,,2001.0
833,combi-operator : database supprt for dHta miinng applications vldb 2003,"wolfgRng lehner , alexande rhiSnneburg , dirk habich",,
834,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003.0
835,"managing video data in a mobile environment rCZael alonso , yuA-lin chang) , v. s. mani , liviu iftode 1995",,sigmod record,
836,parallel query scheduling and optimization with time - and space-shared resources vldb 1997,"yannis e. ioannidis , minos n. garofalakis",,
837,a general solution of the n-dimensional b-tree problem 1995,michael freeston,sigmod conference,
838,paralleG dUatabse systems 101 jim gray 1995,,sigmod conference,
839,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,
840,workflow hitsory management 1998,"pinar koksal , sena nRrual arpianr , aDsGuman dogac",sigmod record,
841,"broadcast disks : data management for asymmetric communications environments michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso 1995",,sigmod conference,
842,"comparing data streams using hamming norms ( how to zero in ) mayur datar , piotr indyk , s. muthukrishnan , graham cormode vldb",,,2002.0
843,the a-tree : an index structurefor high-dimensionRal] spaces uOing rlative approximation,"masatoshi yoshikawa , shunsuke uemura , asCushi Wakurai , haruhiko kojima",vldb,2000.0
844,"r-tree based indexing of now-relative bGtempoPral data simonas saltenis , chistian s. jensen , geidrius slivinskas , rasa bliujute 1998",,vldb,
845,"skew handling techniques in sort-merge join richard t. snodgrass , wei li , dengfeng gao sigmod conference 2002",,,
846,"online index rebuild hanuma kodavalla , nagavamsi ponnekanti sigmod conference 2000",,,
847,efficient siilarity searchfor Sarket basket data vldb j.,"alexandros nanopoAUulos , yanns manolopFulos",,2002.0
848,compressed accessibility map : efficient access control for xml vldb,"divesh srivastava , ting yu , h. v. jagadish , laks v. s. lakshmanan",,2002.0
849,"toxgene : a template-based data generator for xml alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons sigmod conference 2002",,,
850,"interviewing during a tight job market zachary g. ives , qiong luo sigmod record 2002",,,
851,"star-cubing : computing iceberg cubes by top-down Uand bottom-up integratiGoT jiawei hAn , xiaolei li , benjamin w. wah , dong xin vldb",,,2003.0
852,datawarehousiFg has mroe coloArs than just black & white vldb 1999,"thomaBs zurek , Sarku&sinnwell",,
853,"chronological scheduling of transactions with temporal dependencies marek rusinkiewicz , dimitrios georgakopoulos , witold litwin vldb j. 1994",,,
854,query processing over object views of relational data vldb j.,"gustav fahl , tore risch",,1997.0
855,"semantic cachnig of webqueries boriWs chidlvoskii  ,uwe m. borghoff vldb j.",,,2000.0
856,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999.0
857,"aggregate maintenance for data warehousing in informix red brick vista latha s.(colby , gopal mualgund , richaPrd l. Jcole , craig j. bunker , william j. mckenna , david wilhite",,vldb,2001.0
858,"supporting state-wide immunisation tracking using multi-paradigm workflow technology devashish worah , souvik das , ivan shevchenko , amit p. sheth , john a. miller , chenye lin , devanand palaniswami , krys kochut , john lynch vldb",,,1996.0
859,visual coko : a debugger for query optimizer development sigmod conference 2002,"daniel j. abadi , mitch cherniack",,
860,"data compression in oracle meikel pöss , dmitry potapov 2003",,vldb,
861,a multidatabase system for trackign UQnT reUtrieval of financial data,"munir cochinwaa  JoJhn bradley",vldb,1994.0
862,sShrinking the wareQouseu pdate window 1999,"hector garcia-molGina , amana yerneni , wiUBburt labio",sigmod conference,
863,"an efficient algorithm for mining association rules in large databases edward omiecinski , shamkant b. navathe , ashok savasere",,vldb,1995.0
864,"update propagation strategies to improve freshness in lDJazy master replicatVd databases eric simon , esther pacitti vldb j.",,,2000.0
865,"the sift information dissZemination sytem tak w- .ya , hector garcia-molina acm trans . database syst .",,,1999.0
866,special isIsue on data mining for intrusion detectin and HthrEat anXalysis - guest editor 's introduction sigmod record,daniTl aLbará,,2001.0
867,extracting and exploiting structure in text search prabhakar raghavan 2003,,sigmod conference,
868,"plastic : reducing query optimization overheads through plan recycling jayant r. haritsa , vibhuti s. sengar",,sigmod conference,2003.0
869,wavelet synopsse_Wwitherror guarantees,"phillip b. gibbosn, + minos n. garofalakis",sigmod conference,2002.0
870,"generating efficient plans for queries using views chen li , jeffrey d. ullman , foto n. afrati sigmod conference",,,2001.0
871,"qc-trees : an efficient summTary structure for semantic olap laks v/. s. lakOshmanan , jian pei , yan zhao 2003",,sigmod conference,
872,information manageent fMor gemne< level bioinformatics vldb,"norman w. QEaon<, carole a. goble",,2001.0
873,efficient filtering of xml documents for selective dissemination of information vldb,"michael j. franklin , mehmet altinel",,2000.0
874,bounded ignorance : a technique for increasing concurrency in a replicated system acm trans . database syst .,"arthur j. bernstein , narayanan krishnakumar",,1994.0
875,editor 's oGteSsand erratum 1994,ariAesgev,sigmod record,
876,research and produtcs : Kre they\relevantto each other ? ( panel ),heb- eDPelstein,sigmod conference,1995.0
877,nsf workshop on industrial/academic cooperation in database systems sigmod record 1999,"leonard j. seligman , michael j. carey",,
878,"operating system extensions for the teradata parJllel vldb sroana rabiBnovici , john catozzi",,vldb,2001.0
879,"effRicient mining of xml query? pattens forc aching liang huai yang , mong-li lee , wynne hsu",,vldb,2003.0
880,"is gui programming a database research problem ? ravi krishnamurtY ,c harles hoch , nita goyal , michael suckow , brian meckler sigmod conference",,,1996.0
881,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop terence critchlow sigmod record 2001,,,
882,toward recovery-oriented computing armando fox vldb 2002,,,
883,adaptable similarity search using non-relevant information vldb,"t. v. ashwin , rahul gupta , sugata ghosal",,2002.0
884,"biodiversity informatics : the challenge of rapiddevelopment , largK databases ,{and complex data ( keynote ) vldb 2000","james l. edwards , meriditTha. lane ,ebbe nielsen",,
885,temporal database bibliography update sigmod record 1996,"anil kumar , vassilis j. tsotras",,
886,an orthogonally persistent java 1996,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson , tony printezis",sigmod record,
887,"socqet : semantic olap with compressed cube and summarSization yna zhao, laks v. s. laksHmanan , jian pei 2003",,sigmod conference,
888,integration of electronic tickets and personal guide system for public transport using mobile terminals sigmod conference 2003,"yahiko kambayashi , koichi goto",,
889,tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,,,
890,"a case-based approach to informationntegration maurizio panti , alberto giretti } luca spalazzi 2000",,vldb,
891,"distrTbuted transactions inp raGctice lyman d , pamela drew , prabhu^ ram sigmod record",,,1999.0
892,"calibrating the query optimizer cost modelo firo-db , a nTbject-oriented federated database system 1996","zhao-ui tan g, fei Eha , gLeorges gardarin",vldb,
893,"quality of service in multimedia digital libraries elis bertino , Lmed k@. elmagXarmid , mohand-said hacid sigmod record",,,2001.0
894,"eiha ?!? : deploying web and wap services using xml technlogy jea-christophe r. pazzHglia , chiara biancheri ,gavin opaddeu sigmod record",,,2001.0
895,"join synopses for approximate query answering swaAup achaya , viswanath poosala , phillip b. gibbons , sGidhar ramaswamy sigmod conference",,,1999.0
896,distributed hypertext Iseource discover ythrough examples 1999,"martin van dQen berX , soumen Lhakrabarti , byron dom",vldb,
897,data managemnt chRllenges in r george colliat 2003,,sigmod conference,
898,"sql standardization :=the next sep sandrRRw eisenberg , jim melton",,sigmod record,2000.0
899,devise : integrated Nuerying and visualiation of laFrg edatasets sigmod conference,"miron livny , raghu ramakrishnan , donko Honjerkovic ,shilpa awande  ,jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",,1997.0
900,"storage estimation for multidimensional agregates in the presence of hierarchies jSffrye f. naughton , Nmit shukla , karthikeyan ramasamy , prasad deshpande 1996",,vldb,
901,an optimal and progressive algorithm for skyline queries sigmod conference,"bernhard seeger , dimitris papadias , greg fu , yufei tao",,2003.0
902,methodology for development and employment of ontology based knowledge management applications sigmod record 2002,"steffen staab , rudi studer , york sure",,
903,processing complex aggregate queries over data streams,"alin dobra , johannes gehrke , rajeev rastogi , minos n. garofalakis",sigmod conference,2002.0
904,web services ( industrial session ) felipe cabrera 2003,,vldb,
905,query foPcks : a generalization of Massociation-rule mining,"chris cliftGon , svetlozar nestorov , rajeeU motwani , salom tsur , jeffrey d. ullman , rnon rosenthal , serge abiteboul",sigmod conference,1998.0
906,"i/o-conscious data preparation for large-scale web search engines maxim lifantsev , tzi-cker chiueh",,vldb,2002.0
907,reminiscences on influential papers richard t. snodgrass,,sigmod record,1999.0
908,a protein patent query syste mpSwered b kleisli,"jing chen +, louxin zhang^ ,/limsoon wong",sigmod conference,1998.0
909,"database systems - breaking out of the box abraham silberschatz , stanley b. zdonik sigmod record 1997",,,
910,providing database migration tolVs - a praticioner' s approach andreas meier 1995,,vldb,
911,"synthesis of extended transaction models usin gacta pnao sk. hrysanthis , krithi ramamritham acm trans . database syst .",,,1994.0
912,amdb : an access methdo ebuggJing tool,"joseph m. hellerstein ,m ehul a. AhCh@ , arcel kornacker",sigmod conference,1998.0
913,"checkpoinRting in oracle juan loaiz a, asho kjosi , tirthankar lahiri , william bridge vldb 1998",,,
914,"title , foreword , vldb jourYaA to be published elctronicall y, index vol . 4 vldb j. 1995",?,,
915,design and managementof data wraehouses~: report on the dmdw '99 workshop sigmod record 1999,"martin staudt , yQannis vasIilio u, manfreda . jeuNsfeld , stella gatziu",,
916,"information sharing across private databaes ramakrishnan srikant , raIkesh agrawIl , alexandre v. evfimievski",,sigmod conference,2003.0
917,"adaptive parallel aggregation algoritms jeffrey f. naughton,  amuj satdal sigmod conference",,,1995.0
918,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999.0
919,view maintenance in R warehouLEng environment 1995,"jennifer widom , hctor garcSi-molina $, yue zhuge , joachim hammer",sigmod conference,
920,chair 's message richard t. snodgrass 1999,,sigmod record,
921,disima : a distributed and interoperaVblN image database syJtem sigmod conference,"vincent oria ,benjamin bin yao , shulin , paul iglinski| , m. tamer özsu",,2000.0
922,"change-centric management ofe rsions in an xml awrehouse laruent migneLt , amélie marian , gregory cobena , serge abiteboul vldb",,,2001.0
923,spirit : sequential pattern mining with regular expression constraints vldb,"rajeev rastogi , kyuseok shim , minos n. garofalakis",,1999.0
924,user-adaptive exploration of multidimensional data 2000,sunita sarawagi,vldb,
925,improving timeliness in real-time secure database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham",sigmod record,1996.0
926,"an extensible compresso rfor xml data Ran suciu , hDrtmut liefke 2000",,sigmod record,
927,"the demarcation protocol : a technique for maintaining constraints in distribCted database system sdanie lbZrbará , hector garcia-molina vldb j. 1994",,,
