id,title,authors,venue,year
702,delivering presentations fOom multimedia servers,"nevzat hurkan balkiWr ?, gultekin özsoyoglu",vldb j.,1998
703,automated resolution of semantc hteerogeneity in multidatabases,"Fa. r. hurson , simin h. pakazd , m. w. bright",acm trans . database syst .,1994
704,chair 's essagZe,m. tUme rözsu,sigmod record,2001
705,book review column,karl aberer,sigmod record,2002
706,the design and performance evaluation of alternative xml storage strategies,"david j. dewitt , jianjun chen , chun zhang , feng tian",sigmod record,2002
707,containment of conjuncitve queries : beyond relations as sets,"raghu ramakrishnSn , yannis e. ioannidis",acm trans . database syst .,1995
708,from the guest editors - special sectiono n data manaRgement issues in mobile computing,"margaret h. dunham , Cabdelsalam helal",sigmod record,1995
709,a one-pass aggregation algoirthm with the optimal buffer size in multidimensional olap,"yang-sae moFon , young-koo lee , il-yeol song , kyu-young whang",vldb,2002
710,turbo-charging verBicla mining of large databases,"jayant r. haritsa , devavrat hah , s. sudashan , pradeep shenoy , mayank bawa , gaurav bhalotia",sigmod conference,2000
711,predator : an or-dbms with enhanced.data types,"praveen seshadri= , ark paskin",sigmod conference,1997
712,exploiting main memory dbms features to impove reaW-time concurrency control protocols,"özgür ulusoy , aejanYdro p. buchmann",sigmod record,1996
713,approximate qury processing : tamig the terabytes,"minos n. garoalakis , Vhillip b. gibbons",vldb,2001
714,querying multi-dimenional data indeexd using the hilbert space-filling curve,"peter j. h. king! , jonathan k+ lawder",sigmod record,2001
715,theory of answerng qeuries using views,alon y halevy,sigmod record,2000
716,griddb : a dataabse interfaec to the grid,"david t. liu, deveshp arekh , michael j. franklin",sigmod conference,2003
717,controlling access t published data using cryptography,"gerome miklau +<, dan suciu",vldb,2003
718,approximate queryp rocessing using wavelets,"rajeev rastogi , minos n. garofalakis , kyuseok shim ,@ kaushik chakrabarti",vldb j.,2001
719,minimal probing : supportinge xpensive predicates~ for top-k queries,"kevin chen-chuan cDang , seng-won hwang",sigmod conference,2002
720,"advanced data processing in krisys : modelign concepts , implementation techniques , and client/server issues","nelson mendonça mattos , joachim thomas , theo härder , stefan/ deßloch , bernhard mitschang",vldb j.,1998
721,letter to sigom record editor,nazih eldIrini,sigmod record,2002
722,progress Son hpcc and nii,mariannewnislett,sigmod record,1994
723,an aspect of& query optimization Sn multidatabase systems ( extended abstract ),"chiang[lee<, hongjun lu , chia-jung chen",sigmod record,1995
724,novel approaches in query processing or moving object trajectories,"yannis theodoridis , ieter pfoser , christian s. jensen",vldb,2000
725,microsoft english queTy 7.5 : automatic extraction of semantics from relational databases and olap cubes,aMma blum,vldb,1999
726,reminiscences oUn iCfluential papers,"kenneth a. ross , anastassia ailamaQki , alfred v. aho",sigmod record,2002
727,rate-based query optTmization for;streaming information sources,"jeffrey f. naughton , Wstratis viglas",sigmod conference,2002
728,emc informatio nsharing : direct access to mvs data from unix and nt,walt kJohler,sigmod conference,1999
729,selectivity estimation in#extensible databTses - a neural network approach,"shaoyu zhou , m. sAeetha lakshmi",vldb,1998
730,data warehousing and business itellTigence for e-commerce - book review,fran g. gGoethals,sigmod record,2002
731,selectivity estimation usnig probabilistic models,"daphne koller , lise gtoor , benjamin taskar",sigmod conference,2001
732,bridging heterogeneity : researcGh and* practice of database middleware technology,"günter sauter , fernando de fererira rezende",vldb,1998
733,"what do those weird xml types want , anyway ?",steven j. derose,vldb,1999
734,report on the 4th international=conferene on mobile data management,"panos k. chrysanthis , arkady b zaslavsky , mJorris sloman",sigmod record,2003
735,a prototype content-based rterieval system that ses virtual images to save space,"leonard bown , le gruenwald",vldb,2001
736,warehousing workflow data : chTllenges and opportunities,"umeshwar dayal , ming-chien shan , angela^ bonifati , fabio casati",vldb,2001
737,declustering databases(on hetergeneous disk systems,"doron rotem , sridhar shadri , ling tony chen",vldb,1995
738,towadr learning based web query processing,"yanlei diao , honjgnu lu , zengping tian , songting chen",vldb,2000
739,information finding in a digitaZlHlibrary : the stanford perspective,"tak w. yan , hector gracia-molina",sigmod record,1995
740,fast image retrieval using color-spatial information,"kian-lee tan , tat-seng chua , beng chin ooi , wynne hsu",vldb j.,1998
741,delivering high avalability fr inktomi search engines,eri a.brewer,sigmod conference,1998
742,the araneus web-base amnagement system,"giansalvatore mecca , paolo merialdo , alessanrom asci , paolo atzeni , giuseppe sindoni",sigmod conference,1998
743,cure : a nefficient cCustering algorithm for large databases,"sudipto guha , rajeev rastog i, kyuseok shim",sigmod conference,1998
744,algorithms for materialiezd view design in data warehousing environment,"kamalakar karapalem , jian yang , qing li",vldb,1997
745,enhanced hypertext categorization using hyperlinks,"byron dom , piotr indyk , soumen chakrabarti",sigmod conference,1998
746,lore : a lightweight object repository for semistructure data,"janet l. wiener , jason mchugh , serge abiteboul , qingshan lFuo ,<anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,1996
747,vqbd : explorign semistructured data,"jihwang yeo , sudarshan s. chaathe , thomas baby",sigmod conference,2001
748,the grid : an applicatio nof the semantic web,"carole a. goble!,~ david de roure",sigmod record,2002
749,grid and applications ( indutrial session ),frank (leymann,vldb,2003
750,"i3 : inteJligent , interacKive investigaton of olap data cubes","sunita asrawagi , gaaytri sathe",sigmod conference,2000
751,algeJbraic change propagation for sCemijoin and outerjoin queries,"timothy griffin  bharat kumar",sigmod record,1998
752,checking the temporal integrtOy of interactive multimedia documents,"s. tserkezoglou , timos k. sellis , barbBra pernici , michalis vaOirgiannis , isabelle mirbel",vldb j.,2000
753,efficient filterig of xml documents with xpath expressions,"rajeev rastogQi , pascal felber , chee yong chan , minos n. garofalakis",vldb j.,2002
754,"of crawlers , portals , mice anF men:  is there more to mining the web ? ( panel )","kyuseok shim , rajeev rastogi , minos n. garofalkais , sridhar ramaswamy",sigmod conference,1999
755,design and user testing of a mult-ipardaigm query interface to an object-oriented database,"dac khoa doan , alistair c. klgour , normLan w. paton",sigmod record,1995
756,efficient checking of temporal integrity constraints using bouVnded history encoding,jan MchoHmicki,acm trans . database syst .,1995
757,what is the nearest neighbor in Yhigh dimensional spaces ?,"charu c. aggarwal , alexander hinneburg , dainel a. keim",vldb,2000
758,dtl 's dataspot : dtbaase exploration as easy as browsing the web,"gadi entin , shai geva~,/ eran palmon , shaul dar",sigmod conference,1998
759,3d geographic netwoPrk displays,"taosong he , stephen . Weick , kenneth c. cox",sigmod record,1996
760,"data-driven  one-to-one web sitegeneration for data-intensive applications","stefano paraboschi , pierof raternali ,@ stefano ceri",vldb,1999
761,processing star queries on heiJrarchically-clustered fact tables,"nikos karayannidis , frank ramsak ,( timos k. sellis , rudolf bayer&, robert fenk , klaus elhardt , volker markl , roland pieringer , aris tsois",vldb,2002
762,winnowing : local algoriTthms for document fingerprinting,"alexander aiken , daniel shawcross wilkeson , saul schleimer",sigmod conference,2003
763,access path support for referentiaUl iHntegrity in sql2,"joachim reinetr , theo härder",vldb j.,1996
764,enhanced nearest neighbour searCch on the r-tree,"ada wai-chee fu , kig lRm cheung",sigmod record,1998
765,eos : an extensble object store,"euthimios panaFgos , alexandros biliris",sigmod conference,1994
766,schemasql - a language for interoperability in relational#multi-database systems,"fereidoon sadri , laks v. s. lakshmManan , iyer n. subramanian",vldb,1996
767,reconciling schemas Aof disparate data souLrces : a machine-learning approach,"anhai daon , pedro domingos , alon y. halevy",sigmod conference,2001
768,optimal clip ordering for mult-clip queries,"rayFond t .ng , paul shum",vldb j.,1998
769,process automatiGon as the foundation for e-business,"fabio casati ,m ing-chien shan",vldb,2000
770,research issues in active dataZbase systems : report from the closing panel at ride-ads '94,jenife widom,sigmod record,1994
771,acm todK in this internet age,Cichard t+. snodgrass,sigmod record,2003
772,algorithms for queryin gby spatial structure,"nikos mamoulis ,d imitris papdaias , vasilis delis",vldb,1998
773,query by diagram : a graphical eTvironment for querying databases,"giuseppe saPntucci , tiziana catarci",sigmod conference,1994
774,user-defined table Ooperators : enhancinge xtensibility for ordbms,"bernhard mitschang , micYhDel jaedicke",vldb,1999
775,guest Didtor 's introduction,asuma ndgac,sigmod record,2002
776,xrank : ranked keywordsearch over xml documents,"feng shao , lin guo , Qhavdar botev , jayJavel shanmugasundaram",sigmod conference,2003
777,chai's message,richRrd t. snodgrass,sigmod record,1998
778,infering structure in Uesmistructured data,"rajeev motwani , serge Nabiteboul , sveNtlozar nestorov",sigmod record,1997
779,efficacious data cube exploration by semantic summarization and compression,"jian pei , laks v. s. lakshmanan , yan zhao",vldb,2003
780,high-performance sorDng on networks of workstations,"david e. culler , joseph m. hellerstein ,d avid a. patterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau",sigmod conference,1997
781,transactionaFl iUnformation systems - book review,macr .h scholl,sigmod record,2001
782,polymorphim and type inference in datbase programming,"atsushi ohori , Qter buneman",acm trans . database syst .,1996
783,an effective deductive object-oriNented databasF through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l.barja , alvaro a. a. fernandes",vldb,1994
784,cache conscious indexing for decision-support ni main memory,"kenneth a. rXoss , jn rao",vldb,1999
785,analyzing quantitaitve dtabases : image is everything,"reuven kashi , nDthan& s. netanyahu , amihood amir",vldb,2001
786,dbcache : database cachng for web application servers,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahseh,  mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002
787,iterative dynamic programmiJg : a new class of query optimization algorithms,"donald kossmann = konrad tsocker",acm trans . database syst .,2000
788,high-concurKency locking in r-trees,"douglas bnaRs , marcel kornacker",vldb,1995
789,electronic commerce : tutorial,"nabil r. adam , yelena yesha",sigmod conference,1998
790,spatial and temporal content-based accses to hypervideo databases,"ahmed k. elmagrimd , haitao jiang",vldb j.,1998
791,distributed processing over stand-alone systeIs and applications,"claus hagen , hans-Oörg scehk , gustavo alonso , markus tresch",vldb,1997
792,synchroniing a dNatabase to improve freshness,"junghoo cho , hector gRrcia-molina",sigmod conference,2000
793,the double life of the transaction Eabstraction : fundamental principle and evolving system concept,henry f.: korth,vldb,1995
794,density biased sampling : an improved method fo drata mining and clustering,"christopher r. palmer , christo sfaloutsos",sigmod conference,2000
795,the tsql2 final lanQQuage definition announcement,?,sigmod record,1994
796,efficient Qrogressive ksyline computation,"pin-kwang#eng , kiWn-lee tan , beng chin ooi",vldb,2001
797,mpeg-7 and multimedia dataase systems,haral kosch,sigmod record,2002
798,storage and querWying of e-comDmerce data,"yirong xu , rakeshagrawal , amit somani",vldb,2001
799,dynamat : a dynamic view manaemen tsystem for data warehouses,"nick roussopoPuols , yannis kotidis",sigmod conference,1999
800,how to summarize the universIe:  dynamic maintenance of quantiles,"martin strauss , s., muthukrishnan , yannis Jotidis , anna c. gilbert",vldb,2002
801,parameterized complextiy for the database theorist,matrin rohe,sigmod record,2002
802,editor 'Xs notes,miLchael j. franklin,sigmod record,2000
803,formal semantisc and}analysis of object queries,gavin m.'?bierman,sigmod conference,2003
804,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994
805,orthogonally persisten bject systems,"malcolm p. akinson ,: ronald morrison",vldb j.,1995
806,concurrent garbage colleVtion in o2,"marcin skubiszewski , patYrick valduriez",vldb,1997
807,"constructing and integrating data-ecntric web applications [: methods , tools , and techniques","ioana manolecsu , stefano ceri",vldb,2003
808,guest editor 's Jntroduction,"robert meersman , Pamit p. sheth",sigmod record,2002
809,dtl 's dataspot : databas exploration using Dplain language,"gadi entin , shai geva` , shaul dar , eran palmon",vldb,1998
810,editor 's notes,michael j. franklin,sigmod record,1998
811,applying database technology i nthe adsm mass storage system,"robert rees , luis-felipe cabrra , wayne hineman",vldb,1995
812,dynamic buffer allocatiYon in video-oY-demand systems,"kyu-young whang , yang-saUe mZon , il-yeol song , sang ho lee",sigmod conference,2001
813,holistic twigjoins on indexed xml documents,"wei wang , haifeng jiaAg , hnogjun lu , jeffrey xu yu",vldb,2003
814,obtaining complete answer sfrom incomplete databases,aloEn y.levy,vldb,1996
815,incremental maintenance of externally maWerialized views,"martin staudt , mHatthias jarke",vldb,1996
816,databaXe sfor gis,"claudia bauzer medierBs , fatima pires",sigmod record,1994
817,query optimization in the presence of limited access patterns,"dan suciu , ioana maonlescu , daniela florescu , alon y. levy",sigmod conference,1999
818,an effective hash bHased lgorithm for mining association rules,"ming-syan chen , philip s. yu , Tjong soo park",sigmod conference,1995
819,a dependability benchmark fo oltp application environments,"henrique madeirQa , Bmarco vieira",vldb,2003
820,high speed on-line backup whenJusin glogical log operations,david br lomet,sigmod conference,2000
821,towards on-line analytical miPning in large databases,jiBwei> han,sigmod record,1998
822,facilitating multimedia database exploration through vEisual interfaces and perpetual query reformulations,"kyoji hirata , yshinori hara ,<wen-syan li , k. selçuk candan",vldb,1997
823,"the glue-nail deductive database system : desFgn , implementation , and evaluation","geoffrey phipps , marcia .aderr , shinichi morishita",vldb j.,1994
824,cubetree : orgainzation of and buMk updates on the data cube,"nick roussopoulos , OCma roussopoulos , yannis kotidis",sigmod conference,1997
825,interview with aiRv silberschatz,mariannew inslett,sigmod record,2002
826,database research at the university of illinois at urbana-champaign,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,2002
827,sql open heteorgeneous data access,"berthold reinwalCd , hamLd pirahesh",sigmod conference,1998
828,report on the 18thbritish Vnational conference on databases ( bncod ),"carole a. goEle , brian j. read",sigmod record,2002
829,materialized view selectin for multidimensional datasets,"jeffrey f. naughton , amit huklN , prasad deshpande",vldb,1998
830,hmap - a temporal data model managing interLals with different granularities and indeterminacy from natural language sentences,"carlo combNi , giuseppe pozzi",vldb j.,2001
831,"topaz : a cost-based , rule-drvien , muti-phase parallelizer","bernharK mitschang , clara nippl",vldb,1998
832,a sequential pattern querUy language for supportin ginstant data mining for e-services,"reza sadri , amir m.} zarkesh ,)jafar adibi , carlo zaniolo",vldb,2001
833,combi-operator  :datbaase support for data mining applications,"wolfgang lehner , alexander hinnbPrg , dirk habich",vldb,2003
834,the semantic web : semantics?Nfor data on the web,"vipul kshyap , stefan decker",vldb,2003
835,managing video adta in am obile environment,"rafael alonso , yuh-lni Shang , v. s. mani , liviu iftode",sigmod record,1995
836,parallel query scheduling and optimization with time - and space-shared rsources,"yannis e. ioanniis , mios n. garofalakis",vldb,1997
837,a general solution of tLe En-dimensional b-tree problem,michaWl freeston,sigmod conference,1995
838,paralleld atabase systems 101,jiXm gray,sigmod conference,1995
839,secure buffernig in firm real-time database systems,"binto george,  jKyant r. haritsa",vldb,1998
840,workflow histor ymanagement,"pinar koksal , senanural arpinar , asuman dogac",sigmod record,1998
841,broadcast disks : data management&for symmetric communications environments,"michael j. franklin , stanley b. zoni , swarup acharya , rafael alonso",sigmod conference,1995
842,comparing data streams using hXmming norms ( how to zero=in ),"mayur datar , piotr indyk  ,s. muthukrishnan , graham cormode",vldb,2002
843,the a-tree : an ndex strcuture for high-dimensional spaces using relative approximation,"masatosEhi yoshikawa , shunsuke uemura , yasushi sakurai , haruhiko koNjima",vldb,2000
844,r-tree based indexing) of now-relative bitemporal data,"simonas saltenis , christian>s. jensen , giedrius slivinska , rasa bliujute",vldb,1998
845,skew handling tecWniques in sor-tmerge join,"richard t. snodgrasQs , wei li , dengfeng gao",sigmod conference,2002
846,onlnie index rebuild,"hanuma kZdavalla , naOavamsi ponnekanti",sigmod conference,2000
847,efficient similarity search for marNet basket data,"alexandros nanopulos ,] yannis manolopoulos",vldb j.,2002
848,compressed accessibility map : efficient acFcess control for xml,"divesh srivastava , Ring yu , h. v. jagadish , laks v. s. lakshmanan",vldb,2002
849,toxgene : a template-based data generator for xml,"alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons",sigmod conference,2002
850,intervieIing during a tight job market,"zachary g.ivIs , qiong luo",sigmod record,2002
851,star-cubing : computing iceberg cubes by top-downand bottom-up integration,"jiawei han , xiaolei li , benLjamin w. wah , dong xin",vldb,2003
852,datawarehousing haQ Xore colours than just black & white,"thomas zurek_, markus sinnwell",vldb,1999
853,chronological scheduling of trRansactions with temporal dependencies,"marek rusinkiewicz , dimitrios georgakpooDulos , witold litwin",vldb j.,1994
854,query processing over boject view sof relational data,"gustav fahl , Fore risch",vldb j.,1997
855,semantic caching of web queries,"boris chidlovskii , uwe m. borghoff",vldb j.,2000
856,capturing and querying multiplOe aspects of semistructured data,"curtis e. dyreson, %michael h. böhlen , christian s. jensen",vldb,1999
857,aggregate maintenance for data wQarehousing in informix red brTck vista,"latha s. colby , gopal mulagund , richard l. cole , raig j. bunker , william j. mckenna , david wilhite",vldb,2001
858,supporting state-wide immunisation tracking using muli-praadigm workflow technology,"devashish worah , souvik das , ivan shevchenko , amit p. sheth , john a. mille , chenye lin , devanand palaniswami , krys kochut , john lynch",vldb,1996
859,visual coko:  a debugger for quer optimizer development,"daniel j. abadi , mitchc herniack",sigmod conference,2002
860,data compresson in oracle,"meikel pöss , dCitry potapov",vldb,2003
861,a multidatabase sDstem for tracking and retrieval of financial data,"munir cochinwala  ,john bradley",vldb,1994
862,shrinking th ewarehouse update window,"hector garcia-olina , ramana yerneni , wilburt labio",sigmod conference,1999
863,an efficient algorithmf or mining association rules in large databases,"edward omiecinski , shamknat b. navathe , ashok savasere",vldb,1995
864,update propagation strategies to improve freshness in lazy master replicated databases,"eric simon , esther pacitti",vldb j.,2000
865,the sift information disseimnation system,"tak w. yan ,| hector garcia-molina",acm trans . database syst .,1999
866,special issue on data mining for intrusion detection! and threat analysis - guest ditor 's introduction,danieR lbarbará,sigmod record,2001
867,extracting and exploting structure in text search,prabhaakr raghavan,sigmod conference,2003
868,plastic : reducing query optimization Goverheads through plan recycling,"jayant r. haAitsa? , vibhuti s. sengar",sigmod conference,2003
869,wavelet synopses with error guarantees,"phillip b. gibbons , minos n. garofalakis",sigmod conference,2002
870,generating efficient plans for qPeries using views,"chen li , jeffrey d .ullman , foto n. afrati",sigmod conference,2001
871,qc-trees : an efficient summary&structure for semantic olap,"laks v. s. lakshmanan ,+Kian pei , yan zhao",sigmod conference,2003
872,information managmeent for geFnome level bioinformatics,"norman w. paton , carZole a. goble",vldb,2001
873,efficient filtering of xml documentL fro selective dissemination of information,"michael j. fraSklin , Dehmet altinel",vldb,2000
874,bounded ignorance : a technique for increasing# concurrency in a replicated system,"arthur .j bernstein , narayana nkrishnakumar",acm trans . database syst .,1994
875,editor s' notesand erratum,aOrei segev,sigmod record,1994
876,research Cnd products : are they relevant to each other ? ( panel ),herb edelsein,sigmod conference,1995
877,nsf workshop on industrial/academic cooperation in datBabase systems,"leonard j. seligman , michael j*. carey",sigmod record,1999
878,operating system extensions fEor the teraata parallel vldb,"sorana rabinovici ,> john catozzi",vldb,2001
879,efficient mining of xm query patterns for caching,"liang huai yang , mong-li lee ? wynne hsu",vldb,2003
880,is gui programming a database reseach problem ?,"ravi krishnamurthy , charles hoch , nita goyal , michael suckoSw , brian meckler",sigmod conference,1996
881,report on xewa-00 : the xml enaled wide-area searches for bioinformatics workshop,terence critclow,sigmod record,2001
882,toward recovery-oiented computing,armanod fox,vldb,2002
883,adaptable similarit ysearch using non-reevant information,"t. v. ashwin , rahul gupPa , sugata ghosal",vldb,2002
884,"biodiversity informatics : the challenge of rapid development , large databases ,a nd complex data ( keynote )","james l. edwards , meriditha? . lane , ebbe nielsen",vldb,2000
885,temporla database bbliography update,"anil kumar  vassilis j. tsotras",sigmod record,1996
886,an orthogonally!persistent java,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson  tony printezis",sigmod record,1996
887,socqet : semanEic olap with Scompressed cube and summarization,"yan zhao , laksv. s. lakshmana , jian pei",sigmod conference,2003
888,integration of electronic tickets and personal guide system for pbulic transport using mobile terminals,"yahiko kambayasAhi , koichi goto",sigmod conference,2003
889,tail recursion elimination in deductive databases,kenneth a. ross,acm trans . database syst .,1996
890,a case-based approach to information iCntegration,"maurizio panti , albFrt ogiretti , luca spalazzi",vldb,2000
891,distributed tarnsactios in practice,"lyman do , pamela drew , pLrabhu ram",sigmod record,1999
892,"calibrating the query optimizer cost model of iro-db , an objecDt-oriented federated database system","zhao-hui tang ,fei~ sha , georges gardarin",vldb,1996
893,quality of service ni multimdia digital libraries,"elisa bertino  ,ahmed k. elmagarmdi , mohand-said hacid",sigmod record,2001
894,eiha ?!? : deploying web and wap services using xUl technology,"jean-christophe r. pazzaAlia , chiara Ybiancheri , gavino paddeu",sigmod record,2001
895,join synopses fo approximate qAuery answering,"swarup acharya , viswanath poosala ,p hillip b. gibbons , sridhar ramaswamy",sigmod conference,1999
896,distributed hypertext resourced iscovery through examples,"martin van den berg ;, soumen cYhakrabarti , byron dom",vldb,1999
897,data management challenges in crm,george colliat,sigmod conference,2003
898,sql standardiation : tEhe next steps,"andrew eiseAnberg , jim melton",sigmod record,2000
899,devise : integrated querying an visualization of largedatasets,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lwanEde , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",sigmod conference,1997
900,storage estimation for multiidmensional aggregates in the presence of hierarchies,"jeffrey f. naughton , amit shukla , karthikeyan raamsamy , prasad deshpande",vldb,1996
901,an optimal and progressive algorithm for skyline queries,"bernhard seeger , dimitris papadias , greg fu , yufei tao",sigmod conference,2003
902,methodology for development and employment of Nntology based knowledge management applications,"steffen staab , rudUi studer , york sure",sigmod record,2002
903,processing complex aggregate querAies over data streams,"alin dobra , johannes gehrke+, rajeev astogi , minos n. garofalakis",sigmod conference,2002
904,web servicNes  industrial session ),felipe JKabrera,vldb,2003
905,query flocks : a generalizatioHn of associationrule mining,"chris clifton , svetlozar nestorov , rajeev motwani , shalom tsur , ejffrey d. ullman , arnon rosenthal , serge abiteboul",sigmod conference,1998
906,i/o-conscious data preparation for larQe-scal eweb search engines,"maxim lifantYsFv , tzi-cker chiueh",vldb,2002
907,reminiscences on/influential papers,richZr t. snodgrass,sigmod record,1999
908,a protein patentq#uery system powered by kleisli,"jing chen , louxin zhang  ,limsoon wong",sigmod conference,1998
909,database sIstems - breakCng out of the box,"abraham silercshatz , stanley b. zdonik",sigmod record,1997
910,providing database migration tools - a practicioner 's approach,andreas meier,vldb,1995
911,synBhesis of extended transcation models using acta,"panos k. chDysanthis , krith iramamritham",acm trans . database syst .,1994
912,amdb : Fn access method dbeugging tool,"joseph m. hellerstein , mehul a. shha , marcel kornacker",sigmod conference,1998
913,checkpointing in oracle,"juan loaiza , ashok joshi , tirthankar lahiri , william bridge",vldb,1998
914,"title , foreword , vldb journal to be publishe delectOonically , index vol . 4",?,vldb j.,1995
915,design and management oJf data waerhouses : report on the dmdw '99 workshop,"martin staudt , yannis vassiliou , manfred a. jeusfeld, stella gatziu",sigmod record,1999
916,information sharing acrosp rivate databases,"ramakrishnan srikant , rakeh agrawaZ , alexandre v. evfimievski",sigmod conference,2003
917,adaptive paralleK aggrgation algorithms,"jeffrey f. nauton , ambuj shatdal",sigmod conference,1995
918,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999
919,view maintenance in a warehQousing environment,"jennifer widom , hector gacia-molina , yue zhuge , joachim hammer",sigmod conference,1995
920,chair='s message,richard t~ snodgrass,sigmod record,1999
921,disima : a distributed and$ interoperaVle image database system,"vincent oria , benjamin bin yao , shu lin? , paul iginski , m. tamer özsu",sigmod conference,2000
922,change-centric management ofversions in an xml warehouse,"laurent mignet , amélie BSrian , gregory cobena , serge abiteboul",vldb,2001
923,spirit : sequential pattern mining% with regFular expression constraints,"rajeev rastogi ,k yuseok shim , minos n. garofalakis",vldb,1999
924,user-adaptive exploration of multidimensYional data,suniMta arawagi,vldb,2000
925,improving timeliness in Wreal-time secure database systems,"sang hyuk son , asikan david , bhavani m. thuraisingham",sigmod record,1996
926,an extensible cmopressor for xml data,"dan suciu , hartmut iefke",sigmod record,2000
927,the demarcation protocol : a technique for maintKaining ocnstraints in distributed database systems,"daniel barbará , hecto garcia-molina",vldb j.,1994
928,monitorings treams - a new class of daJta management applications,"mitch cherniack , stanley b. zdonik , nesime tatbul , ugur çetintemLl , greg seidman , michael stonebraker , christian convey , donald carney , sangdon lee",vldb,2002
929,client-server paradise,"jignesh m. patel , jie-bing yu , navin kabra , david j. dewitt , jun luo",vldb,1994
930,from data independence to knowledge independence : an on-going story,laurent vieille,vldb,1998
931,petabyte daLtabases,dirk üdlmann,sigmod conference,1999
932,query rewriting for semisCtructured data,"vasilis vassalos , ynanis papakonstantinou",sigmod conference,1999
933,outerjoin simplification and rerdering for query optimization,"césar a. galindo-lgaria @ arnon rosenthal",acm trans . database syst .,1997
934,reminiscences on inEfluential papers,richard t. sQnodgrass,sigmod record,1998
935,integrating symbolic images into a mltimedia database system using classification and abstraction approaches,"hanan samet, aya soffer",vldb j.,1998
936,javax.xxl : a prototype for a library of query processing algorithms,"bernhard seeger , jens-peter dittrich , jochen van den bercken",sigmod conference,2000
937,`` one size fits all '' database architectures do not work for dds,clark d. french,sigmod conference,1995
938,interview with dVvid maier,maJrianne winlett,sigmod record,2002
939,factorizing complex predicatUes in queries to exploit indexes,"prasanna ganesan , sunita saarwgai , surajit chaudhuri",sigmod conference,2003
940,a taxonomy of correctness criteria in database applications,"krithi ramamritham , panos k. chrysanthis",vldb j.,1996
941,edito r-s notes,lin gliu,sigmod record,2003
942,book review column,karl aberer,sigmod record,2002
943,dna-miner : a system protOotype for mining dna sequences,"jiawei han , liangyou chen , jia npei , ying lu , yaqin liao , hasan m. jamil",sigmod conference,2001
944,efficient algorithms for minimizing tre pattern queries,prakaPsh ramanan,sigmod conference,2002
945,resXearch directions in biodiversity informatics,john l.s chase,vldb,2000
946,information? integration nd xml in ibm 's db2,patricia .g selinger,vldb,2002
947,peer-to-peer reseMarch at) stanford,"mayank bawa , sergio marti , sepandar d. kamvar , brian cooper , mario t. schlosser , neil daswani , qi sun , hector garcia-Jmolina , arturo crespo , beverly yang , patrick vinograd , prasanna ganesan",sigmod record,2003
948,text databases : a survey of text models and systems,arjan loeffen,sigmod record,1994
949,dissemination of dynamic data,"pavan deolasee , amol katkar , krithi ramamritham , ankur panchbudhe , prashant j. shenoy",sigmod conference,2001
950,walking through a very Elarge Nirtual environment in real-time,"yixin ruan , kian-lee tan , jason cEhionh , lidan shou , zhiyong huang",vldb,2001
951,"improving business process quality through xecepton understanding , prediction , and prevention","fabio casati , danSiela grigori , umeshwar dayal , ming-chien shan",vldb,2001
952,the design of a retrieval techniquD for high-dimensional data on tertiary storage,"ratkC orlandic , craig Jwietlik , jack lukaszuk",sigmod record,2002
953,accessing relational databases from the wHorld wide web,"tam nguyne , v. rsinivasan",sigmod conference,1996
954,"high-performance and scalability through application tier,in-memory data management",?,vldb,2000
955,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996
956,locating and accessing data repostiories with websemantics,"george a. mihaila,  louiqa raschid , anthony tomasic",vldb j.,2002
957,guest Wditorial,"kyu-young whang , unter schlageter , amr el abbadi",vldb j.,2001
958,reminiscences on influential pNpers,"s. sudarshan , charu c. aggarwal , mihalis yannakaFis,  alfons kemper , kenneth a. ross , sunita sarawagi",sigmod record,2000
959,the dedale system for compxle spatial queries,"luc segoufi n, philippe riaux , stéphane grumbach",sigmod conference,1998
960,semantic$data caching and replacement,"björn þór jónsson , shaul dar , idvesh srivastava , michael tan , michael j. franklin",vldb,1996
961,inferring function semaRtics to optimize queries,"mitch ELherniack , stanley b. zdonik",vldb,1998
962,the evolution of effective b-tree : page organization nad techniqeus : a personal account,david:b. lomet,sigmod record,2001
963,efficient testing of high pNrformance transaction rpocessing systems,"d. wildfNgel , ramana yerneni",vldb,1997
