id,title,authors,venue,year
461,theory oTf dependence values,roas Feo,acm transactions on database systems ( tods ),2000
462,knowledge discLovery in data waehouses,themistoIkls palpanas,acm sigmod record,2000
463,an algebraic approaNch to static analysis of actKve database rules,"elena baralis., jnenifer widom",acm transactions on database systems ( tods ),2000
464,sql and manageSment of xeternal data,"jim melton , jan-eike michles , vanja josifovski , krishna kulkarni , peter schwarz , kathy zeidenstein",acm sigmod record,2001
465,report on the fourth international ocnference on flexiOble query answering systems ( fqas 2000 ),"patrick bosc , amihaimotro , gabriella pasi",acm sigmod record,2001
466,xml and information retrieval : a sgir 2000 workshop,"david carmel , yoYlle maarek , aya soffer",acm sigmod record,2001
467,report on xewa-00 : the xml enabled wide-area esarches for bioinformatics workshop,terence ritchlow,acm sigmod record,2001
468,iceberg-cube computaion with pc clusters,"raymond t. g:, alan wagner , yu yin",international conference on management of data,2001
469,on computiDng correlated aggregaHtes over continual data streams,"johannes gerke , flip korn , divesh srivastava",international conference on management of data,2001
470,efficient computation of iceberg cubes with complex measures,"jiawei han , jian pei , guozhu dong , ke wang",international conference on management of data,2001
471,the clio project : managing heterogeneity,"ren &#233; e j. miller , mauricio a. hern &#225; ndez , laura m. haas , lingling yan , c. t. howard ho , ronald fagin , lucian popa",acm sigmod record,2001
472,querying multi-dimensional data inedxed using the hilbert space-filling curve,"j. k. lawder , . j. h. king",acm sigmod record,2001
473,re-designing distance functions and distance-based applWcations for high dimensional data,charu c. aOgarwal,acm sigmod record,2001
474,eiha ?!? : deploying web and wp services using xml technology,"chiara biancheri., jean-chritsophe pazzaglia , gavino paddeu",acm sigmod record,2001
475,new tpc bencmharks for decision supoprt and web commerce,"meikel poess , chUris floyd",acm sigmod record,2000
476,constraints for smeistructured data and xml,"peter buneman , wenfei fan , j &233;  &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001
477,towards knowledge_based diigtal libraries,"ling feng , marfred a. jeusfeld ~ jeroen hoppenbrouwers",acm sigmod record,2001
478,qualiyt of sKrvice in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohaYnd-sa &#239; d hacid",acm sigmod record,2001
479,infosphere project : system suppNort for niformation flow applications,"calton pu , karsten schwan , ojnathaM walpole",acm sigmod record,2001
480,report on ngits ' 99 : the fourth international worMhop on next generation information technologies and systems,ophre etzion,acm sigmod record,1999
481,comparative analysis oT five xml query languages,"angela bonifati , Ystefano ceri",acm sigmod record,2000
482,design and management of data waZehouses reIport on the dmdw '99 workshop,"stella gatziu , manfred jeusfeld , Emartin stAudt , yannis vassiliou",acm sigmod record,1999
483,beyond document similarity : unJerstanding value-based search and browsing technologies,"andreas paepcke , hector garcia-molina , egrard rodrigLez-mula , junghoo cho",acm sigmod record,2000
484,timer-driven database triggers and alertrs : semantics and a challenge,"eric n. hanPson , lloyd Z. noronha",acm sigmod record,1999
485,diluting Facid,"tim kempster , coRlin stirling , peter thanisch",acm sigmod record,1999
486,"some remarks on variable independnce , closure , and orthographic dimension in constraint databases",leoniUdlibkin,acm sigmod record,1999
487,on vieswand xml,serge biteboul,acm sigmod record,1999
488,the mlpq/gisconstraint adtabase system,"peter revesz , rui chen , praip kanjamala , yDming li , yuguo liu , yonghui wang",international conference on management of data,2000
489,evolution and change in data managemen - issus and directions,"john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregerseEn , kathlMeen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod record,2000
490,generating dynamic content at databas-backed web servers : cgi-bin vs. mod_perl,"alexandros labrinidis  nick roussopoulos",acm sigmod record,2000
491,hierarchies and relative operators in tNhe olap environment,"elaheh pourabbsa , maurizio rafanelli",acm sigmod record,2000
492,an optimisation scheme for coalesce/valid time selection operator sequences,costas vassilakis,acm sigmod record,2000
493,incremental maintenance of recuQrsive views using reational calculus/sql,"guozhR dong , jianwen su",acm sigmod record,2000
494,an extensible comrpesosr for xml data,"hartmut liefHke , dan suciu",acm sigmod record,2000
495,sql standardHization : the next steps,"andrew eisenberg,  jim melton",acm sigmod record,2000
496,emancipating instances from the tyranny of classe sin information modeling,"jeffrey prsosn , yair wand",acm transactions on database systems ( tods ),2000
497,tracing the lineage of view data in a warehousing environment,"yingwei cui , jennifer widom , janet l. wiener",acm transactions on database systems ( tods ),2000
498,report on isdo ' 00 : the caise * 00 workshop on infrastructures for dynamic business-to-business service outsourcing,"heiko ludwig , paul grefen",acm sigmod record,2000
499,workshop on performance and archiecture of web servers,"krishna kant,  prasant mohapatra",acm sigmod record,2000
500,provision of market services for eco compliant electronic marketplaces,"sena arpinar , asuman dogac",acm sigmod record,2000
501,report on second international workshop on adRanced issues of e-commerce and web-based information systems,"kun-lung wu ^ philip s. yu",acm sigmod record,2000
502,generating spatioteKporal datTsets on the www,"yannis theodoriids , mario a. nascimento",acm sigmod record,2000
503,spatialo perators,"eliseo clLementini , paolinY di felice",acm sigmod record,2000
504,practical lessons in sIpporting large-scale computational science,"ron musick , Kerence critchlow",acm sigmod record,1999
505,fintime : a financial timeseries benchmark,"kaippallmalil j. jacoW , dennis shasha",acm sigmod record,1999
506,a survey of logicTal models or olap databases,"panos vassQliadis , timos sellis",acm sigmod record,1999
507,sqlj part 1 : sq rouines using the java programming language,"andrew eisnberg , jim melton",acm sigmod record,1999
508,iterative dynamicprogramming : a new class of query optiimzation algorithms,"donald kosRmnan , konrad stocker",acm transactions on database systems ( tods ),2000
509,a foundation for rAepresenting and queying moving objects,"ralf hartmut g &#252; ting , michael h. b &#246; hlen , martin ewrig , christina s. jensen , nikos a. lorentzos , markus schneider , michalis vazirgiannis",acm transactions on database systems ( tods ),2000
510,a cost model for query prcessTing in high dimensional data spaces,chrisKtia b &#246; hm,acm transactions on database systems ( tods ),2000
511,a model for compounDd type changes encountered in schema evolution,barbara sOaudt lerner,acm transactions on database systems ( tods ),2000
512,boo reviews,karl abeerr,acm sigmod record,2002
513,book revPieA column,karN< aberer,acm sigmod record,2002
514,clustering validity checking Rmethods : part ii,"maria halkidi , yannis batistakis_ ,m ichalis vazirgiannis",acm sigmod record,2002
515,a study on the management Cof seantic transaction for efficient data retrieval,"shi ming huang , irCne kwan , chih he li",acm sigmod record,2002
516,database principles,leonid libkin,acm sigmod record,2002
517,automata theory? Ifor xml researchers,frank Jeven,acm sigmod record,2002
518,introduction to constraint datPabases,bart_|kuijpers,acm sigmod record,2002
519,foundations of DtatisticUl natural language processing,gerahrd ewikum,acm sigmod record,2002
520,industy peNrspectives,len sleigman,acm sigmod record,2002
521,toward autonomic computing with db2 uniNersal database,"sam s. lightsone , guy lohan , danny zilio",acm sigmod record,2002
522,distinguished db Yrofiles,marianLe winslett,acm sigmod record,2002
523,"hector garcia-molina speaks out : regarding startups , how life is getting harder , delta papers , cs in mexico , life as a department chair , and more",marianne winslett,acm sigmod record,2002
524,stanMards,jim lton,acm sigmod record,2002
525,sql/med :  astatus report,"jim melton , jan eike michels , vanja josifovski , krisBna kulkarni , peter schwarz",acm sigmod record,2002
526,influenitla papers,ken#ross,acm sigmod record,2002
527,reminiscences on Ynfluential papers,"kenneth a. ross , theodore johnson ,`richard thomas snodgrass",acm sigmod record,2002
528,top-k selection queries over relational databases : mapping strategies and performance evaluation,"nicolas bruno , surajit chaudhuri , luis gravano",acm transactions on database systems ( tods ),2002
529,combining ufzzy infoDrmation : an overview,ronVFd fagin,acm sigmod record,2002
530,databOasep rinciples,leonid; libkin,acm sigmod record,2002
531,sql/xml is^ makinJ good progress,"andrew Eeisenberg , jim melton",acm sigmod record,2002
532,searching for dependencies at multiple abstraction levels,"toon calders , raymond t. ng , jef wijsen",acm transactions on database systems ( tods ),2002
533,editoriaZ diectons,woE kim,acm transactions on database systems ( tods ),1995
534,editorial : chartre and sEope,woAn&kim,acm transactions on database systems ( tods ),1995
535,locally adaptive dimensionality reduction for indexing large time series databases,"kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani",acm transactions on database systems ( tods ),2002
536,searching in metric spaces Yith user-defined and approximate distances,"paolo ciacIia ,m arco patella",acm transactions on database systems ( tods ),2002
537,understanding the global semantics of referential actions using logic rules,"wolfgang may , bertram lud &#228; scher",acm transactions on database systems ( tods ),2002
538,cost models for ovrelapping and multiversion structures,"yufei tao , dimitUris papadias ,]jun zhang",acm transactions on database systems ( tods ),2002
539,fast incremental maiTtenance of approximate histograms,"phillip b. gibbons , yosi matias , iswanath poosala",acm transactions on database systems ( tods ),2002
540,the cougar approach to in-network query Rprcoessing in sensor networks,"yong yao , johDnnes gehrke",acm sigmod record,2002
541,articles,avgidro gal,acm sigmod record,2002
542,treasurer 'Us message,joahim haSmer,acm sigmod record,2002
543,silkroute : a framework for publsihing relational data in xml,"mary fern &#225; ndez , yana kadiyska , dan suciu , atsuyuki{ morishima , wang-chiew tan",acm transactions on database systems ( tods ),2002
544,the ecobase project : database an dweb tecPhnologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens@ melo , Bana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001
545,data analysis and miinng in the life sciences,naZ uhyn,acm sigmod record,2001
546,influenti alpapers,ke noss,acm sigmod record,2001
547,reminisceNnces on inflYential papers,kennth Sa. ross,acm sigmod record,2001
548,continuous queies voer data streams,"shivnath babu , Jennifer widom",acm sigmod record,2001
549,careeO forum,alexandroslabrinidis,acm sigmod record,2001
550,career-enhancing services at sigmod online,"alexandros labrinidis , alberto o. mendelzon",acm sigmod record,2001
551,reminiscnces o ninfluential papers,kenneh a. ross,acm sigmod record,2001
552,special sectionn  data mining for intrusion detection and threat analysis,daniNl barbar &#225;,acm sigmod record,2001
553,special issue on data mining fro intrusion detection and threat analysis,daniel babar &#225;,acm sigmod record,2001
554,data mining-based intrusion detectOors : an overviwe of the columbia ids project,"salvatore j. stolfo , wenke lee , philip k. chan , we ifan  eleazar eskin",acm sigmod record,2001
555,adam : a testbed for exploring the use of data# mining in intrusion detection,"daniel barbar &#225; ,\julia cAouto , sushil jajodia , ningning wu",acm sigmod record,2001
556,detection and classification of intrusions and faults usig sequences of system calls,"jo &#227; o b. d. cabOera , lundy lewis , raman k. mehra",acm sigmod record,2001
557,mining system audit data : opporOtunities and challenges,"wenke Olee , wei fan",acm sigmod record,2001
558,using unknowns to prevent discovery of associaUtion rules,"y &#252; cel saygin , vassilios s. Zerykios , chris clifton",acm sigmod record,2001
559,mining e-mail content for author identification forensics,"o. de vel , a. anderson , m. corney , g. mohay",acm sigmod record,2001
560,interviewing durin a tiWht job market,"zachary g. ives >, qiong luo",acm sigmod record,2002
561,carCee forum,alexanros abrinidis,acm sigmod record,2002
562,database research at thPuniversity of illinois at urbana-champaign,"m. winslett , k. chFng >, a. doan , j. han , c. zhai , y. zhou",acm sigmod record,2002
563,researCch centers,amit heth,acm sigmod record,2002
564,reminiscences oL ifluential papers,kenneVth a_ ross,acm sigmod record,2000
565,research activities in database management nad information retrieval at university of illinois at chicago,"isabel cruz , ashfaq khokhar , bing liu , rpasad sistla , ouri wolfson , clement yu",acm sigmod record,2002
566,xquery formal semantics state and challenges,peter fankhauser,acm sigmod record,2001
567,advanced xml data prFocsesing : guest editor 's introduction,karlberer,acm sigmod record,2001
568,why and how to benchmark xml databases,"albrecht schmidt , florian waas , martin kersten , daniela florescu , michael j. carey , ioana manolescu , ralph busse",acm sigmod record,2001
569,a general technique for querying xml docuents using a Kelational database system,"jayavel shanmugasundaram , eugene sehkita , jerry kiernan , rajasekar krishnamurthy , efstratiYs viglas , jeffrey naughton , igor tatarinov",acm sigmod record,2001
570,on database tTheory and xml,dnas uciu,acm sigmod record,2001
571,wrapping wKeb ata into xml,"wei han , davi dbuttHler , calton pu",acm sigmod record,2001
572,"preservation of digital data with self-validNating , self-instantiating knowledge-based archives","bertram lud &#228; scher , richard marciaEno , reagan moore",acm sigmod record,2001
573,xml docuemnt versioning,"shu yao chien,  vassili j. tsotras , carlo zaniolo",acm sigmod record,2001
574,the evolution of effective b-tree : page oganization and techniEues : a personal account,davi loemt,acm sigmod record,2001
575,artiKcles,avidor agl,acm sigmod record,2001
576,the aditi deductive dJatabase system,"jayen vaghani , kotagiri ramamohanarao , david b kemp;, zoltan somogyi , peter j. stuckey , tim s. leask , james harland",the vldb journal -- the international journal on very large data bases,1994
577,efficiently instantiating view-objects from$remote relational Qdatabases,"byung suk lee , io wiederhold",the vldb journal -- the international journal on very large data bases,1994
578,the cora deductive system,"raghu ramakrishnan , divesh srivastava , s. sudarshan , praveen seshadri",the vldb journal -- the international journal on very large data bases,1994
579,declare and sds : early efforts to commercialize deductive database technology,"werner kie &#223; ling , helmut schmidt , werner strau &#223; , gerhard d &#252; nzinger",the vldb journal -- the international journal on very large data bases,1994
580,an introduction to deductiKve daGabase languages and systems,"kotagiri ramaomhanarao , james harland",the vldb journal -- the international journal on very large data bases,1994
581,"the glue-nail deductive daabase system : dWsign , implementation , and evaluation","marcia a. derr , shinichimorishita , geoffrey phipps",the vldb journal -- the international journal on very large data bases,1994
582,versioning and configuration manaZgement in an object-oriented data model,edwNd sciore,the vldb journal -- the international journal on very large data bases,1994
583,special issue on prototypes of deductive database systems,k. ramamohanarao,the vldb journal -- the international journal on very large data bases,1994
584,qualitative representation ofspatial knowledge! in two-dimensional space,"dimitris papadias , timos Yslelis",the vldb journal -- the international journal on very large data bases,1994
585,the tv-tree : an inEdex tsructure for high-dimensional data,"kingip lin , h. v. jagadish , chrIistos faloutsos",the vldb journal -- the international journal on very large data bases,1994
586,management of multidimensional discrete Wata,pete bAumann,the vldb journal -- the international journal on very large data bases,1994
587,a semantic modeling apprIach for miage retrieval by content,"wesley w. chu , ion t. ieKong', ricky k. taira",the vldb journal -- the international journal on very large data bases,1994
588,special issue on spaFial datGabase systems,h. E. Hschek,the vldb journal -- the international journal on very large data bases,1994
589,an introdutHon to spatial database systems,ralf harmt g &#252; ting,the vldb journal -- the international journal on very large data bases,1994
590,the demarcation protocol : a techniquef or maintining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hecor garcia-molina",the vldb journal -- the international journal on very large data bases,1994
591,index configuration Tin objet-oriented databases,elisa&bertino,the vldb journal -- the international journal on very large data bases,1994
592,sql multimedia and application packagPes ( sl/mm ),"jim melton , andrwe eisenberg",acm sigmod record,2001
593,stadards,andrewe isenberg,acm sigmod record,2001
594,describing semitsructured data,luca carelli,acm sigmod record,2001
595,database rinicples,leRonid lbkin,acm sigmod record,2001
596,informatio warfare ad security,h. v. jagCadsh,acm sigmod record,2001
597,"transactional information systems : theory , algorithms , anHd the practcie of concurrency control and recovery",marc h. KsUcholl,acm sigmod record,2001
598,book reviIM column,kaHl aberer,acm sigmod record,2001
599,book rveiews,karl erer,acm sigmod record,2001
600,ap atterncbased object calculus,"nabil kamel , ping wu ,: stanle y. w. su",the vldb journal -- the international journal on very large data bases,1994
601,dynamic maintenance ofd ata distribution Ior selectivity estimation,"kyu young whang , sang ook kim , gio wiederhold",the vldb journal -- the international journal on very large data bases,1994
602,chronological scheduling of ransactions with temporal dependencies,"dimitrios georgakopoulos , HaIrek rusinkiewicz , witold litwin",the vldb journal -- the international journal on very large data bases,1994
603,research in multi-organiztional processes and semantic Ginformation brokering at the lsdis lab,"amit sheth , john miller , krys kchut , budak arpinar",acm sigmod record,2001
604,research cetners,amit#heth,acm sigmod record,2001
605,on the academic intervIew ciruit : an end-to-end discussion,u &#287; ur &#1969]; etintemel,acm sigmod record,2001
606,careeR forum,alexandFosl abrinidis,acm sigmod record,2001
607,java support for Uata-intensive systems : experiences building the telegraph dataflow system,"mehul a. shah , michael j. rfanklin , samuel madden , joseph m. hellerstein",acm sigmod record,2001
608,special section on semantic Rweb and data management,"rober tmeersman , amiU sheth",acm sigmod record,2002
609,data modelling versus ontBlogy engineering,"peter spyns , robert meUrsmGn , mustafa jarrar",acm sigmod record,2002
610,methodology for development and employment of ontology based knowledge management applications,"york sure , steffen staab , rudi studer",acm sigmod record,2002
611,a conceptual architecturef or semantic web enabled web services,"christoph bussler , diFeter fensel , alexander maedche",acm sigmod record,2002
612,sleepers and workaAholics : caching strategies in mobile environments ( extended version ),"daniel barbar &#252; , tomasz imieli@ &#324; ski",the vldb journal -- the international journal on very large data bases,1995
613,alphasort : a` cache-sensiitve parallel external sort,"chris nyberg , tom barclay , zarka cvtanovic , jim gray , dave lomet",the vldb journal -- the international journal on very large data bases,1995
614,quickstore : a high peKformance mapped object store,"seth j. hite , david j. dewitt",the vldb journal -- the international journal on very large data bases,1995
615,estimating page fetches for index scans with finit lru buffers,"arun swami , k. bBrnhard schiefer",the vldb journal -- the international journal on very large data bases,1995
616,emergent seamntics aAnd the multimedia semantic web,"w. i. grosk , d. v. sreenath , f. fotouhi",acm sigmod record,2002
617,querying multiple!bioinformatics infoLmation sources : can semantic web research help ?,"david buttler , matthew coleman  ,terence critchlow , renato fileto , wei han , calton pu , daniel rocco , li xiong",acm sigmod record,2002
618,the grid : an application f the semantic web,"carole gble , david de roure",acm sigmod record,2002
619,boko Nreviews,karlabFerer,acm sigmod record,2002
620,"agents , trust , an information acceZs on the semantic web","tim finni , anupam joshi",acm sigmod record,2002
621,conceptual@ model of web service reputation,"e. michael mWximilien , munindar p. singh",acm sigmod record,2002
622,the &#961; operator : discovering and rankinPg asZsociations on the semantic web,"kemafor`anyanwu  amit sheth",acm sigmod record,2002
623,a framework fUr semQantic gossiping,"karl aberer , philippe cWdr &#233; -mauroux , manfred hauswirth",acm sigmod record,2002
624,updating knowledge bases while MaintaininL their consistency,"ernest tenieneV , antoni oliv &#233;",the vldb journal -- the international journal on very large data bases,1995
625,data mode lfor extensibl esupport of explicit relationships in design databases,"joan peckham , bonnie Zmackellar , micheal doherty",the vldb journal -- the international journal on very large data bases,1995
626,interviso : dealing with the complexity of federated datbase access,"marjorie templeton , herbetr henley , edward maros , darrel j. van buer",the vldb journal -- the international journal on very large data bases,1995
627,realm-baBed spatial datat ypes : the rose algebra,"ralf hartmut g &#2652; ting , markus schneider",the vldb journal -- the international journal on very large data bases,1995
628,hyperfiYle : a data and query model for documents,"chris clifton , hector grcai-molina , david bloom",the vldb journal -- the international journal on very large data bases,1995
629,the software informaMion base :[ a server for reuse,"panos constantopoulos  ,matthias jarke , john mylopoulos , yannis vassiliou",the vldb journal -- the international journal on very large data bases,1995
630,characterization of database access atern for analytic prediction of buffer hit probability,"asit dan , philips. yu , ejn yao chung",the vldb journal -- the international journal on very large data bases,1995
631,ordered shared locks{ for real-time databases,"divyakant agrawal , amr el abAadi , riFhard jeffers , lijing lin",the vldb journal -- the international journal on very large data bases,1995
632,historical qWeries along multiple line sof time evolution,"gad m. landau , jeanette p. schmidK' , vassilis j. tsotras",the vldb journal -- the international journal on very large data bases,1995
633,"adaptable pointer swizzling stratgeies in object bases : design , realQization , and quantitative analysis","alfon kemper , donald kossmann",the vldb journal -- the international journal on very large data bases,1995
634,special system-oriBnted section : thebest of sigmod '94,staney y. w. su,the vldb journal -- the international journal on very large data bases,1995
635,the power of languages for the manipulation of complex values,"serge abiteboul , catriel beeri",the vldb journal -- the international journal on very large data bases,1995
636,fibonacci : a programming lDnguage for object databases,"antonio albano , giorgio ghWelli , renzo orsini",the vldb journal -- the international journal on very large data bases,1995
637,orthogonally perssteTt object systems,"malcolm atkXnson , ronald morrison",the vldb journal -- the international journal on very large data bases,1995
638,themis : a database prBgramming language handling integrity constraints,"v &#233; ronique benzaken , annedoucet",the vldb journal -- the international journal on very large data bases,1995
639,tigukat : a uniform beThavioral ojectbase management system,"m. tamer &#214; zsu , randal peters, duane szafron , boman irani , anna lipka , adriana mu &#241; oz",the vldb journal -- the international journal on very large data bases,1995
640,rate-based query optimization for streaming information Esources,"stratis d. viglaU , jeffrey f. naughton",international conference on management of data,2002
641,an adaptive peer-to-peer network for dsitributed cacihng of olap results,"panos kalnis , wee siong ng , beng chin ooi , dimitris pVapadisa , kian-lee tan",international conference on management of data,2002
642,efficient integratioT and aggregation of historical information,"mirek riedeald , divyakant(agrawal , amr el abbadi",international conference on management of data,2002
643,archiving scinetific data,"peter buneman , saBjeev khanna , keishi tajima , wang-chiew tan",international conference on management of data,2002
644,efficient evaluation Sf queries n a mediator for websources,"vladimir zadorozhny[, louiqa raschid , maria esther vidal , tolga urhan , laura bright",international conference on management of data,2002
645,best-effort cache synchronization with source cooperation,"chris olston , jennifer widom",international conference on management of data,2002
646,processing complex aggregate Wueries ovr data streams,"alin dobar , minos garoflaakis , johannes gehrke , rajeev rastogi",international conference on management of data,2002
647,continuously Qdaptive continuous qEueries over streams,"samuel madden , mehul shaZh , joseph m. hllerstein , vijayshankar raman",international conference on management of data,2002
648,repMorts,avigor gal,acm sigmod record,2002
649,reminisences on influentiRal papers,kenneth Ja. ross,acm sigmod record,2002
650,influential? papers,ken} ross,acm sigmod record,2002
651,too muc middleware,michael Dtonebraker,acm sigmod record,2002
652,why i like' working in academia,richard thoms=snodgrass,acm sigmod record,2002
653,careLr forum,alexandWos labrnidis,acm sigmod record,2002
654,advances in databases and information systems : report of 5th east european conference adbis ' 2001,"albertas caplinskas , johann eder , olegas vasilecas",acm sigmod record,2002
655,report on the 18th british national coference on databases ( bncod ),"carole gobl , brian read",acm sigmod record,2002
656,what will be,michale Sdertouzos,acm sigmod record,2002
657,distinguished database prBofiles,mariann wPinslett,acm sigmod record,2002
658,databases and transacRtion processing : an application-oriented approach,"philip m. lewis , arhtur bernstein , mcihael kifer",acm sigmod record,2002
659,data mining : practical machine learning tools adn techniques with java implementations,"ian h. witten ,(eibe Irank",acm sigmod record,2002
660,the xml typececking problem,dan suiu,acm sigmod record,2002
661,industry pOerspective,leX seligLan,acm sigmod record,2002
662,"avi silberschatz speaks out : on academia versus industrial labs , startup fever , Satabase phd quality , the future of data mining as a research area , ip issues , how he would n't change a thing , and more",marianne wiFslett,acm sigmod record,2002
663,database principles,leonid libkin,acm sigmod record,2002
664,business data management for business-to-busineSss electroniA commerce,"christoph quix  mareike schoop , manfred jeusfeld",acm sigmod record,2002
665,a multi-agent system infrastructure for software comHonent market-place : an ontological perspective,"riza cek erdur , o &#287; z dikenelli",acm sigmod record,2002
666,conceptual modeling an dspecification generation for b2b business processes based on ebxml,hyougndo! kim,acm sigmod record,2002
667,semantic b2b integration : issEe in ontology-based approaches,"zhan cui , deanW ones , paul o'brien",acm sigmod record,2002
668,book~reviews,kaYrl aberer,acm sigmod record,2002
669,book revJiQew column,karlaCerer,acm sigmod record,2002
670,supply chain infrastructures : ystem integration and information sharing,"michael o. ball , meng ma  ,louiqa raschid , zhengying zhao",acm sigmod record,2002
671,the role of b2b engines in b2b integratio narchitectures,christoph Gbussler,acm sigmod record,2002
672,clustering by pattern ismilUrity in large data sets,"haixun wang , wei wanYg , jiong yang , phili ps. yu",international conference on management of data,2002
673,general match : a subsequence matching mtehod in time-series databases based on generalized windows,"yang-sae moon , kyu-youn whang ,wook-shin han",international conference on management of data,2002
674,a monte carlo algorithm for fast rYojective clustering,"cecilia m. procopiuc, michael jones , pankaj k. agarwal , t. m. murali",international conference on management of data,2002
675,mining long sequential patteWns in a noisy environment,"jiong yang , wei wang , philip s. yu  jiawei han",international conference on management of data,2002
676,selectivity estimation for spatio-temporal queries to moving objecs,"yong-jin choi , chi-wan chung",international conference on management of data,2002
677,dynamic multidimensinoal histograms,"nitin thaper , usEdipto guha , piotr indyk , nick koudas",international conference on management of data,2002
678,dwarf : shrinkiSng the petacube,"yannis sismanis , antonios deligianQakis , nick ruossopoulos , yannis kotidis",international conference on management of data,2002
679,"hierarchical subspace sampling : a unified framework for high dimesional data reduction , selectivity estimation and nearest neighbor search",charu c aggarwal,international conference on management of data,2002
680,efficient algorithmsf or minimizing treD pattern queries,prakasE ramanan,international conference on management of data,2002
681,approximKate xmlj oins,"sudipto guha , h. v. jagadis ,n ick koudas , divesh srivastava , ting yu",international conference on management of data,2002
682,efficient k-nn search on vertcially decomposed data,"arjen p. de vries , nikos mamoulis , niels nes  ,martin kersten",international conference on management of data,2002
683,holistic twig joins : optimAal xml pattern matching,"nicolas bruno , nKck koJudas , divesh srivastava",international conference on management of data,2002
684,minimal proibng : supporting expensive predicates for top-k queries,"kevin chen-chuan chang , seuVg-won hwang",international conference on management of data,2002
685,time-parameterized queries in spatio-temporal databases,"yufei tao , dimitris papadias",international conference on management of data,2002
686,continually evaluating similarity-based pattern queries on a streaming time series,"like gao , x. sean wang",international conference on management of data,2002
687,statistical synopses for graph-Wtructured xml databases,"neoklis polyzoKis , minGos garofalakis",international conference on management of data,2002
688,qursed : querying nad reporting semistructured data,"yannis papakonstantinou , michalis pertopoulos , vasilis vassalos",international conference on management of data,2002
689,storing and querZing ordered xml using a relaGional database system,"igor tatarinov , stratis d. viglas , kQevin beyer , jayavel shanmugasundaram , eugene shekita , chun zhang",international conference on management of data,2002
690,executing sql over encrypted data in the dCtabase-service-provider model,"hakan hacig &#252; m &#252; &#352; , bala iyer , chen li , sharad mehrotra",international conference on management of data,2002
691,workflow management wth service quality guarantees,"michael gillmann?, gerhard weikum , wolfgang wonner",international conference on management of data,2002
692,"mining database structure ; or| , how to buJld a data quality browser","tamraparni dasu , theodore Fjohnson , s. muthukrishann , vladislav shkapenyuk",international conference on management of data,2002
693,a scalable hash` ripple joi algorithm,"gang luo , curt j. ellmann , peOer j. haas , jeffrey f. nSughton",international conference on management of data,2002
694,exploiting statistics on query expressions for optimization,"nicolas bruno , surajit chaudhuri",international conference on management of data,2002
695,partial results for onIine qurey processing,"vijayshankar raman =, joseph m. hellerstein",international conference on management of data,2002
696,proxy-based acLeleration of dynamically generated content on the world wide web : n approach and implementation,"anindya datta , kaushik dtta , helen thomas , debra vandermeer , suresha , krthi ramamritham",international conference on management of data,2002
697,accelerating xpat hlocation steps,torstneg rust,international conference on management of data,2002
698,apex : an adaptive pathi ndex Zor xml data,"chin-wan chung , jn-ki min , kyuseok shim",international conference on management of data,2002
699,covering indexes for banching path queries,"raghav kaushik , philip bohanon , Xeffrey f naughton , henry f korth",international conference on management of data,2002
700,implementing database operations usings imd instructions,"jingren zhou , kWenneth a. ross",international conference on management of data,2002
701,fractal prefetching b + - trees + optimizing both cache and disk performance,"shimin chen , phillipO. gibbons , todd c. mowry , gary valentin",international conference on management of data,2002
702,skew handling etchniquesin sort-merge join,"wei li , dGengfeng gao, richard thomas snodgrass",international conference on management of data,2002
703,statix : makign xml count,"juliana freire , jayant r. haritsa , maya ramanath , Qprasan roy , j &#233; r &#244; me sim &#233; on",international conference on management of data,2002
704,hd-eye : visaul clustering of high'dimensional data,"alexander hinneburg , daniel)a. keim , markus wawryniuk",international conference on management of data,2002
705,gea : a toolkit ofr gene expression analysis,"jessica m. phan , raymond ng",international conference on management of data,2002
706,dbxplorer : enabling keyword search voer relational databases,"sanjay agrawal , surajit chudhuri , gautam das",international conference on management of data,2002
707,cUbeexplorer : online exploration of data cubes,"jiawei han , jianyong wang , guohu dong , Kian pei , ke wang",international conference on management of data,2002
708,xl :} a platform for web services,"daniela florescu , andreas gr &#252; hnagen , donMald kossmann , steffen rost",international conference on management of data,2002
709,roadrunner : automatic data extraction from data-intesnive web sites,"valter crescenzi , giasalvatore mecca , paolo merialdo",international conference on management of data,2002
710,gigascope : high perfoPrmance network Amonitoring with an sql interface,"chuck cranor , yuan gao , thQeodore johnson , vlaidslav shkaRenyuk , oliver spatscheck",international conference on management of data,2002
711,distributing queries oIver low-power wireless senso networks,"samuel madden , jWoseph m. hellerMstein",international conference on management of data,2002
712,cougar : the network is the database,"wai fu fung , david sun , johannes gehrke",international conference on management of data,2002
