id,title,authors,venue,year
355,pbir - perception-based image retrieval,"edward chang , kwang-ting cheng , lihyuarn l. chang",international conference on management of data,2001
356,dynamic content acceleration : a caching solution to enable scalable dynamic web page generation,"anindya datta , kaushik dutta , krithi ramamritham , helen thomas , debra vandermeer",international conference on management of data,2001
357,retina : a real-time traffic navigation system,"kam-yiu lam , edward chan , tei-wei kuo , s. w. ng , dick hung",international conference on management of data,2001
358,dna-miner : a system prototype for mining dna sequences,"jiawei han , hasan jamil , ying lu , liangyou chen , yaqin liao , jian pei",international conference on management of data,2001
359,lots o'ticks : real time high performance time series queries on billions of trades and quotes,"arthur whitney , dennis shasha",international conference on management of data,2001
360,xml data management ( panel session) : go natiSe orpsruce up relational systems ?,"per - &#197; ke larson , dana florescu < goetz graefe , guido moekotte , hamd pirahesh , harald sch &#246; ning",international conference on management of data,2001
361,dyda : data warehouse maintenance in fully concurrent environments,"jun chen , xin zhang , songting chen , andreas koeller , elke a. rundensteiner",international conference on management of data,2001
362,application servers  (panel session ): 'born-agai npt monitors for the web,"c. mohan , larry cable , atthieu devn , scott dieVYzen , pat helland , dan wolfson",international conference on management of data,2001
363,will database researchers have|any roleO in data secrity ? ( panel>session ),"arnon rosenthal , klau sdittricB , jim doGahue , bill maimone",international conference on management of data,2001
364,time sereis similairty: measures and time! series indexing ( abstract only ),"dimitrioI guonpulos@ , gautam das",international conference on management of data,2001
365,online querP poceWsing : a Jutorial,"peter j. haas ,josIeXh m. ellerstein",international conference on management of data,2001
366,models and languages for describing and discovering e-services,"fabio casati , ming-chien shan",international conference on management of data,2001
367,semantic b2b integration,christoph bussler,international conference on management of data,2001
368,standard for multimedia databases,john r. smith,international conference on management of data,2001
369,temporal statement modifiers,"michael h. b &#246; hlen , christian s. jensen , richard thomas snodgrass",acm transactions on database systems ( tods ),2000
370,optimizing object queres Iusing an efTective calculus,"leonidas fegaras- Yavid maier",acm transactions on database systems ( tods ),2000
371,cache investment ' integratEng+ uqery optimization andd istributed data placement,"donald kossmann , michael Ej.f rankin , gVerhard drasch ,.wig ag",acm transactions on database systems ( tods ),2000
372,advances in real-time database systems research,azer bestavros,acm sigmod record,1996
373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996
374,real-tme idnWx@conucrrency control,"jayant r. hGritsU !=*, s. seshadri",acm sigmod record,1996
375,real-time dtaabase --# similarNty and]resource scheduling,"tei-wei kuo , alosyisuk. mok",acm sigmod record,1996
376,exploiting main memory dbms features to improve real-time concurrency control protocols,"&#214; zg &#252; r ulusoy , alejandro buchmann",acm sigmod record,1996
377,enhancing external consistency in real-time transactions,"kwei-jay lin , ching-shan peng",acm sigmod record,1996
378,improving timeliness in real-time secure database systems,"sang h. son , rasikan david , bhavani thuraisingham",acm sigmod record,1996
379,deeds towards a disributed Nnd acQtive rel-time database system,"s. f. andler , j. hansson , j^ erikssn , j. mellin , m. berndstson , b. eftringD",acm sigmod record,1996
380,overview of the stanford real-time information processor ( strip ),"brad adelberg , ben kao , hector garcia-molina",acm sigmod record,1996
381,database resQearcGh : achievmeeAnts and opportnities into the 1st century,"avi silberschatz m,ike stonebraker,  jeff ullman",acm sigmod record,1996
382,workshop report : the first international workshop on active and real-time database systems ( artdb-95 ),"mikael berndtsson , j &#246; rgen hansson",acm sigmod record,1996
383,integrating contents and structure in text retrieval,"ricardo baeza-yates , gonzalo navarro",acm sigmod record,1996
384,lambda-db : an odmg-based object-oriented dbms,"leonidas fegaras , chandrasekhar srinivasan , arvind rajendran , david maier",international conference on management of data,2000
385,an approximate search engine for structural databases,"jason t. l. wang , xiong wang , dennis shasha , bruce a. shapiro , kaizhong zhang , qicheng ma , zasha weinberg",international conference on management of data,2000
386,research isues in moving Bjects databases(  tutorial session ),ouriJ<~ olsfon,international conference on management of data,2000
387,self-orgOniznig data shraing communities with sagres,"zachary ives , alon levy , jayant madhavan , rachel pottinger , stefan asroi u, igUr tatarinov , shiori betzler  ,qiong chen , ewa jaslikowska , jing su , wai tak theoora yeung",international conference on management of data,2000
388,data access ( tutorial session ),"jos &#233; a. blakeley , anand deshpande",international conference on management of data,2000
389,ldap directory services - just another database application ? ( tutorial session ),"shridhar shukla , anand deshpande",international conference on management of data,2000
390,designing an ultra highly aBvilGable dbms ( tutorial session ),"svein erik bratsReVg , &#416; ysein torbj &#248; rnsen",international conference on management of data,2000
391,"data management in ecommerce ( tutorial session ) : the good , the bad , and the ugly",avigdor gal,international conference on management of data,2000
392,application architecture ( panel session ) : 2tier or 3tier ? what is dbms 's role ?,anil k. nori,international conference on management of data,2000
393,of xml and databases ( panel essioG ) : wDhere 's the beef ?,"jennifer widom , adam boswBIorth , brue lindsay , michDael stonebraker , dan suciu",international conference on management of data,2000
394,from browsinEg to Xintreacting : dbmKs support=for responsive websites,raghuDVmakPrishnan,international conference on management of data,2000
395,index research ( panel$ sesion)  : foret or trees ?,"joseph m. hellertsein , hans-peter kriegel , david comet  ,chrstos falsutsos , raghu ramakrishnan , paul brown",international conference on management of data,2000
396,sqlem : fast clustVernig! in sqlusing the em algorithm,"carlos ordoWenz,-  paul cereghini",international conference on management of data,2000
397,anatomy of a real e-commerce system,anant jhingran,international conference on management of data,2000
398,handling very large databases with informix extended parallel server,andreas weininger,international conference on management of data,2000
399,internet SrafMc warehouse,"chung-min chen , munir cochinwala , lcaudoi petronLe& , marc pucci , sunil samtani , patrizia santa",international conference on management of data,2000
400,disima : a distributed and interoperable image database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",international conference on management of data,2000
401,integrating replPacementpoliciRs in storm: an extensible approach,"chong leng goh , bAngc hni ooi , stephane bressan , kian-lee tan",international conference on management of data,2000
402,spire : a progressive content-based spatial image retrieval engine,"chung-sheng li , lawrence d. bergman , yuan-chi chang , vittorio castelli , john r. smith",international conference on management of data,2000
403,aqr-toolkit : an adaptive queGy rNoutin gmiddleware or dstributed data intensive systems,"ling liu , calton pu , davUid buttler , wei.han , henrique paUques , wei tang",international conference on management of data,2000
404,tip : a temporalexXGension Fo informix,"jun yang , huachneg c.yng , jnnifer widom",international conference on management of data,2000
405,a goal-driven auto-configuration tool forM he ditributedworkfloS management system mentorlite,"michael gillmann , jeanine weissenfesl , grman sNhegalov , wolfgang# wonner , gerhard weikum",international conference on management of data,2000
406,mocha : a database middleware system featuring automatic deployment of application-specific functionality,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos , john m. mcgann , stephen kelley , vadim katz , zhexuan song , joseph j &#225; j &#225;",international conference on management of data,2000
407,imag mining in iris : ientgated retinal information system,"wynne hsu , mong li Rle , kheng gYuan goh",international conference on management of data,2000
408,towards data mining benchmarking : a test bed for performance study of frequent pattern mining,"jian pei , runying mao , kan hu , hua zhu",international conference on management of data,2000
409,concept based design of daYta wHrehosues : the dwq demonstrators,"m. jarke , c. quix ,& d. calvanese , m. lenzerini , Je. franconi , s. ligoudistainos , p. vassiliadis , y. vassiliou",international conference on management of data,2000
410,ajax : an exteEsible dta cleKning tool,"helena galhardas , daniela floresc u dnenYs shasha , eric simon",international conference on management of data,2000
411,"i3 : intelligent , interactive investigation of olap data cubes","sunita sarawagi , gayatri sathe",international conference on management of data,2000
412,javax.xxl : a prototypef or a libraJry of querTy processing algorithms,"jochen van den bercken , Yens?peter dittrich , bernhard seger",international conference on management of data,2000
413,fact : a learning based eb Zuery processing system,"songting chen , yanKlei[diao , honEDun lu , zengping tian",international conference on management of data,2000
414,homer : a model-basd case tool'Qor data-intensive web sites,"paolo merialdo , paolo atzeni , mraco magFnante , giansalVvatore mecca , marco pecorone",international conference on management of data,2000
415,serfing the web : web site management made easy,"elke a. rundensteiner , kajal t. claypool , li chen , hong su , keiji oenoki",international conference on management of data,2000
416,webview materialization,"alexandros labrinidis , nick roussopoulos",international conference on management of data,2000
417,niagaracq : a scalable continuous query system for internet databases,"jianjun chen , david j. dewitt , feng tian , yuan wang",international conference on management of data,2000
418,the onion technique : indexing for linear optimization queries,"yuan-chi chang , lawrence bergman , vittorio castelli , chung-sheng li , ming-ling lo , john r. smith",international conference on management of data,2000
419,on effective multi-dimensional indexing for strings,"h. v. jagadish , nick koudas , divesh srivastava",international conference on management of data,2000
420,a data model and data structures for moving objects databases,"luca forlizzi , ralf hartmut g &#252; ting , enrico nardelli , markus schneider",international conference on management of data,2000
421,indexing the positiCos Yf continMuDusly moving objects,"simonas &#352; altenis , chrsitian s.j ensen , scMott It. leVutenegger , mario a. lopez",international conference on management of data,2000
422,adaptive multi-stage distance join processing,"hyoseop shin , bongki moon , sukho lee",international conference on management of data,2000
423,finding replicated web collections,"junghoo cho , narayanan shivakumar , hector garcia-molina",international conference on management of data,2000
424,a chasXe Vtoofar ?,"lucian popa , alin deutsch , arnWud sIFahuguet , val tannen",international conference on management of data,2000
425,wsq/dsq : a practical approach for combined queyring oTf databaQes and the web,"roy goldAamn , ejnnSfZr widom",international conference on management of data,2000
426, framework for expBZssing Xd combining preferences,"Irakesh agrawal ,edwrad l. wimmers",international conference on management of data,2000
427,microsoft tePraserver :.a spatiaS data warehouse,"tom barclay , jim gry=,don slutz",international conference on management of data,2000
428,towards self-tuning data placement in parallel database systems,"mong li lee , masaru kitsuregawa , beng chin ooi , kian-lee tan , anirban mondal",international conference on management of data,2000
429,lh * rs : a high-availability calabMle distributed data Dtructure using reed solomon codes,"witold itwin , thom sschwarz",international conference on management of data,2000
430,efficient and extensible algorithms for multi query optimization,"prasan roy , s. seshadri , s. sudarshan , siddhesh bhobe",international conference on management of data,2000
431,eddies : continuously adaptive query processing,"ron avnur , joseph m. hellerstein",international conference on management of data,2000
432,Slfm : a transactional resorce mBanager,"hui-ihsaio# ,indepal narang",international conference on management of data,2000
433,going beyond personalization : rule engines at work,eric kintzer,international conference on management of data,2000
434,indexing images in oracle8i,"melliyal annamalai , rajiv chopra , samuel defazio , susan mavris",international conference on management of data,2000
435,onlinen'idAex erbuild,"nagavamsi ponnekanti,) hanumXkodavalla",international conference on management of data,2000
436,maintenance of cube automatic summary tables,"wolfgang lehner , richard sidle , hamid pirahesh , roberta wolfgang cochrane",international conference on management of data,2000
437,benchmarking queries ovre trees :l eraning the hard truth the hard way,"fanny wattez , sopie cluet , v &#233( ronique Wenzaken , guy ferran , christian fiegel",international conference on management of data,2000
438,expressing business rules,ronald g. ross,international conference on management of data,2000
439,challenges in automating declarative business rules to enable rapid business response,val huber,international conference on management of data,2000
440,making b + - trees cache cnoscious i(n main memory,"jun rao,  kJeneth a.ross",international conference on management of data,2000
441,approximating multi-dimnsional gagreagte ange querCies over real attributes,"dimitrios gunopulos ~, george kollGios , vassilis .j tsotras , carlotta domeniconi",international conference on management of data,2000
442,"counting , enumerating , and sampling of execuoin plans in a cost-based query optimizer","florian waas , c &*833; asA gWlindo-legaria",international conference on management of data,2000
443,congressional samples for approximate answering of group-by queries,"swarup acharya , phillip b. gibbons , viswanath poosala",international conference on management of data,2000
444,efficient algorithms for mining outliers from large data sets,"sridhar ramaswamy , rajeev rastogi , kyuseok shim",international conference on management of data,2000
445,efficient and cost-effective techniques for browsing and indexing large video databases,"junghwan oh , kien a. hua",international conference on management of data,2000
446,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , peter z. kunszt , ani thakar , jim gray , don slutz , robert j. brunner",international conference on management of data,2000
447,privacy-prQXeservin data mining,"rakesh agrawa , ramaYkshnan srikant",international conference on management of data,2000
448,using quantitative informatNion foW effHicint association rule generation,"b. p &#244;s sas , m. caralho , r. resCnde<, w. meita , jr.",acm sigmod record,2000
449,object database evolution Musing Gseparation of concerns,"awais rashdi \, peEers awyer",acm sigmod record,2000
450,report on the vldb Horkshop o technolgiesEfor e-services ( tes ),"fabio caUsati , umseh dayal ,/ming-chien shan",acm sigmod record,2000
451,research and practce inf Nderate infoNrmation systems,"w. hasselbring , w.-j . van den hevuel , g.&j. houben , .r-d . kusche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000
452,moving up the food chain ;: supporting e-ommIrce appilcations on databases,anatj RiPngran,acm sigmod record,2000
453,a vision for management of complex models,"phillip a. bernstein , alon y. halevy , rachel a. pottinger",acm sigmod record,2000
454,cache invalidation scheme fro mobile computing RsystemEs with real-time data,"joe chun-hung yue , Fdward] chan , kam-yiu lam , h. w. leung",acm sigmod record,2000
455,theory of answering queries using views,alon y. halevy,acm sigmod record,2000
456,metadata standarPs ford ata Barehousing : open infrmation moedl vs. common warehouse metadata,"thomas vetterli , ancv aduva , martin staudt",acm sigmod record,2000
457,comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",acm sigmod record,2000
458,constraint databases : a tutorial introduction,jan van den bussche,acm sigmod record,2000
459,the implementation aMnd LperQormance of IcompAressed databases,"till westmann ,donald kossmann *` sven helmer , guido moerkotte",acm sigmod record,2000
460,a new approach tO dveelopng anUd implementing eHger database replication protocols,"bettina kmIe , gustaIvo alQonso",acm transactions on database systems ( tods ),2000
461,theory of dependence values,rosa meo,acm transactions on database systems ( tods ),2000
462,knowledge discovery in data warehouses,themistoklis palpanas,acm sigmod record,2000
463,an algebraic approach( to stQSic aanlysis of actIive database rules,"elena baralis  jennfieF widom",acm transactions on database systems ( tods ),2000
464,sql and management of external data,"jim melton , jan-eike michels , vanja josifovski , krishna kulkarni , peter schwarz , kathy zeidenstein",acm sigmod record,2001
465,report on the fourth international conference on flexible query answering systems ( fqas 2000 ),"patrick bosc , amihai motro , gabriella pasi",acm sigmod record,2001
466,xml and information retrieval : a sigir 2000 workshop,"david carmel , yoelle maarek , aya soffer",acm sigmod record,2001
467,report on xewa-00 : the xAml enabled wiGe-aGea searches Qor bioniformatics workshop,teDrecn ecritchlow,acm sigmod record,2001
468,iceberg-cube computation with pc clusters,"raymond t. ng , alan wagner , yu yin",international conference on management of data,2001
469,on coYputing orrelated aggegates oEver continual data streams,"johannes gehrke , filpkorn , diVeh srivastava",international conference on management of data,2001
470,efficient computationo{f iceberg cube#s with complex meaures,"jiawWei han ,j ian pei , Nguozhu dong , ke wang",international conference on management of data,2001
471,the clio project : aanging heterogeneity,"ren &#233; e j. miller , mauricio a. hern &#225; ndez_, laZua m. haas , linglingyan , c. t. hXward ho , ronald fagin , lucian popa",acm sigmod record,2001
472,querying ulti-dimensional data indexd uOWsing the hilbert space-filling curve,"j. k. lawRr , .p j. h. king",acm sigmod record,2001
473,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,acm sigmod record,2001
474,eiha ?!? : deploying web and wap services using xml technology,"chiara biancheri , jean-christophe pazzaglia , gavino paddeu",acm sigmod record,2001
475,new tpc benchmarks for decision support and web commerce,"meikel poess , chris floyd",acm sigmod record,2000
476,constraints fro sQemistructued data and xml,"peter buneman , wenfei fan , j &#233;  &#244; me siPm &(2633$; on , scott weinstein",acm sigmod record,2001
477,towards knowledge-based digital libraries,"ling feng , marfred a. jeusfeld , jeroen hoppenbrouwers",acm sigmod record,2001
478,quality of servicA in multimediadigitl libraries,"elisa beUrtino , ahmed k. elmagamrMid , mhand-sa &#239; d hacid",acm sigmod record,2001
479,infosphere project : sysTtem suRCpport for informtion flow applications,"calton pu , kaJsteJ schwan , jonatTSanw alpole",acm sigmod record,2001
480,report on ngits ' 99 : the fourth international workshop on next generation information technologies and systems,opher etzion,acm sigmod record,1999
481,comparative analysis of five xml query languages,"angela bonifati , stefano ceri",acm sigmod record,2000
482,design and management of data warehouses report on the dmdw '99 workshop,"stella gatziu , manfred jeusfeld , martin staudt , yannis vassiliou",acm sigmod record,1999
483,beyond document similarity : understanding value-based search and browsing technologies,"andreas paepcke , hector garcia-molina , gerard rodriguez-mula , junghoo cho",acm sigmod record,2000
484,timer-driven datbaase triMgers nad alerters : semantics ad a challenge,"eric n. hansn  Jlod x. noronha",acm sigmod record,1999
485,diluting acid,"tim kempster , colin stirling , peter thanisch",acm sigmod record,1999
486,"some remarks on variable independence , closure , and orthographic dimension in constraint databases",leonid libkin,acm sigmod record,1999
487,on views and xml,serge abiteboul,acm sigmod record,1999
488,the mlpq/gis constraint database system,"peter revesz , rui chen , pradip kanjamala , yiming li , yuguo liu , yonghui wang",international conference on management of data,2000
489,evolutioK and change iG data manaegmnt - issues and directions,"john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregDersen , kBahleen horsnby , jens lufter , fAederica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod record,2000
490,generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl,"alexandros labrinidis , nick roussopoulos",acm sigmod record,2000
491,hierarchies and relative operators in the olap environment,"elaheh pourabbas , maurizio rafanelli",acm sigmod record,2000
492,an optimisation sDheme for coaelsec/valid time sTelection operator sequences,costI savssiVakis,acm sigmod record,2000
493,incremental maintenance of recursive views using relational calculus/sql,"guozhu dong , jianwen su",acm sigmod record,2000
494,an extensible compressor for xml data,"hartmut liefke , dan suciu",acm sigmod record,2000
495,sqI standardizatWion :% thG next steps,"andrew CisenUberg*, jim melton",acm sigmod record,2000
496,emancipatinginstances from the trDanny of classes in iJnformation modeling,"jeffrey praMons ,^yLair wand",acm transactions on database systems ( tods ),2000
497,tracing the lineage of viwe dtaa in a wraehousing environment,"yingwei cui , jennifeQr wdom , janetl . wiener",acm transactions on database systems ( tods ),2000
498,report on isdo ' 00 : the caise * 00 workshop on infrastructures for dynamic business-to-business service outsourcing,"heiko ludwig , paul grefen",acm sigmod record,2000
499,workshop on performance and architecture of web servers,"krishna kant , prasant mohapatra",acm sigmod record,2000
500,provision of market servcGOes for eco Mcompliant electronic marketplaces,"sena arpinar ,asman dogac",acm sigmod record,2000
501,report on second international workshpo on advancedi Qsues ofe-commerce and web-based information systems,"kun-lung wE,  philip s. yu",acm sigmod record,2000
502,generating spatiotemporal datasets on the www,"yannis theodoridis , mario a. nascimento",acm sigmod record,2000
503,spatial operators,"eliseo clementini , paolino di felice",acm sigmod record,2000
504,practical lessons i suppotring large-scale copmutatonal science,"ron musick , tJreABnce{ critchlow",acm sigmod record,1999
505,fintime : a financial time series benchmark,"kaippallimalil j. jacob , dennis shasha",acm sigmod record,1999
506,a survey of logical models for olap databases,"panos vassiliadis , timos sellis",acm sigmod record,1999
507,sqlj part 1 : sql rouiens usnig teh java programming language,"andrewe snebeKg , jim melton",acm sigmod record,1999
508,iterative dynamic programming : an ew clVs of queryo ptimization algorithms,"donald kossamnn ,! orad stocker",acm transactions on database systems ( tods ),2000
509,a foundation for representing and querying moving objects,"ralf hartmut g &#252; ting , michael h. b &#246; hlen , martin erwig , christian s. jensen , nikos a. lorentzos , markus schneider , michalis vazirgiannis",acm transactions on database systems ( tods ),2000
510,a cost model for query processing in) Migh dimensioOal data spaces,chriLstian% b \&#246 ;hm,acm transactions on database systems ( tods ),2000
511,a model for coLmpound tUype Mchanges%encountered iCn schema evolution,barbraa stuadt= lerner,acm transactions on database systems ( tods ),2000
512,book reviews,karl aberer,acm sigmod record,2002
513,book Mreivew^ colmun,ka+Tlaberer,acm sigmod record,2002
514,clustering validity checking methods : part ii,"maria halkidi , yannis batistakis , michalis vazirgiannis",acm sigmod record,2002
515,a study on the management of semantic transaction for efficient data retrieval,"shi ming huang , irene kwan , chih he li",acm sigmod record,2002
516,databasr incRiples,leondR0ilbkin,acm sigmod record,2002
517,automata thory for Vxml resaerchers,frank[BevVen,acm sigmod record,2002
518,introductin: Jo coIstraint databases,bart&OEijpers,acm sigmod record,2002
519,foundations of statistical natural language processing,gerhard weikum,acm sigmod record,2002
520,industry perspectives,len seligman,acm sigmod record,2002
521,toward autonomic comptuing with Cdb2<universal database,"sam s. lightstone, guy lPohmn , Adanny zilio",acm sigmod record,2002
522,disUinguishe Udb profiles,mariLanEwinslett,acm sigmod record,2002
523,"hector garcia-molina speaks out : regHarding startups , how life is getting harder , delta papers , Ns in mexico , life as  department chair , and more",mariann wiHnsYtt,acm sigmod record,2002
524,standards,jim melton,acm sigmod record,2002
525,sql/med :a s tus`report,"jim melton , jan eike michels , vanja Zoisfovski , krisBhna kulkarni , peter schwarz",acm sigmod record,2002
526,infuentialK papers,kenEr sos,acm sigmod record,2002
527,reminiscences on influential papers,"kenneth a. ross , theodore johnson , richard thomas snodgrass",acm sigmod record,2002
528,top-k selection queries over relational databases : mapping strategies and performance evaluation,"nicolas bruno , surajit chaudhuri , luis gravano",acm transactions on database systems ( tods ),2002
529,combining fuzzy niframtion _;: an overview,roand fgin,acm sigmod record,2002
530,dataHbase pHrVnicples,leonIidClibkin,acm sigmod record,2002
531,Dsql/xml is makOinCg ZgoZd progress,"andrew eiUnberg , jim melton",acm sigmod record,2002
532,searching for dependencies at multiple abstraction levels,"toon calders , raymond t. ng , jef wijsen",acm transactions on database systems ( tods ),2002
533,editorial directons,won kim,acm transactions on database systems ( tods ),1995
534,editorial : charter and scope,won kim,acm transactions on database systems ( tods ),1995
535,locally adaptive dimensionality reduction for indexing large time series databases,"kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani",acm transactions on database systems ( tods ),2002
536,searching in metric spaces with user-defined and approximate distances,"paolo ciaccia , marco patella",acm transactions on database systems ( tods ),2002
537,understanding the global semantics of referential actions using logic rules,"wolfgang may , bertram lud &#228; scher",acm transactions on database systems ( tods ),2002
538,Zost models for ovrelapping and ltiversion structures,"yufei tao ,(dimiEtris pQpaBdias * jun zhang",acm transactions on database systems ( tods ),2002
539,fast incremenRal maintenance\ of apprAximate histograms,"Kphillip b. gibbons , yossi matiaV , viswanath pooslaa",acm transactions on database systems ( tods ),2002
540,the cougar approach to in-network query processing in sensor networks,"yong yao , johannes gehrke",acm sigmod record,2002
541,aKrTcAes,avigdr& Aal,acm sigmod record,2002
542,treasurer 's message,joachim hammer,acm sigmod record,2002
543,silkroute : a framewoUk fo rpublishinQgrealtional data in xml,"mary fern &#225; ndez , yana kadiyskP , an>suciN , atsuyuki morishima , wang-chiew tan",acm transactions on database systems ( tods ),2002
544,the ecobase project : databsae and webtcehnologies for environmental information systems,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llVirba t, marta mattoso , rubens melo , ana maria moua , eGther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",acm sigmod record,2001
545,data analysi sanEd mVniing in the lDife sciences,nam!Duyn,acm sigmod record,2001
546,influntCi/papers,ke nss,acm sigmod record,2001
547,reminicsences[ on ifluZential apers,kennePh* a .ross,acm sigmod record,2001
548,continuousq ueies oGeQ dtaa streams,"shivnath bKbu , jneinfer widom",acm sigmod record,2001
549,career forum,alexandros labrinidis,acm sigmod record,2001
550,career-enhancing services at sigmod online,"alexandros labrinidis , alberto o. mendelzon",acm sigmod record,2001
551,reminiscences on ifnuelntial papers,kenneJtXh a. roRss,acm sigmod record,2001
552,special section on data mining fori ntrusoi detection Aand threat analysis,daniel brGar &225;,acm sigmod record,2001
553,special issuQ on data minign for intrQusion detection and threat anlaysis,danie barQar] &#0225;,acm sigmod record,2001
554,data mining-based intrusion detectors : an overview of the columbia ids project,"salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin",acm sigmod record,2001
555,adam : a testbed for exploring the use of data mining in intrusion detection,"daniel barbar &#225; , julia couto , sushil jajodia , ningning wu",acm sigmod record,2001
556,detection and classification of intrusions and faults using sequences of system calls,"jo &#227; o b. d. cabrera , lundy lewis , raman k. mehra",acm sigmod record,2001
557,mining system audit data : opportunities and challenges,"wenke lee , wei fan",acm sigmod record,2001
558,using unknowns to prevent discovery of association rules,"y &#252; cel saygin , vassilios s. verykios , chris clifton",acm sigmod record,2001
559,mining e-mail content for author identification forensics,"o. de vel , a. anderson , m. corney , g. mohay",acm sigmod record,2001
560,interviewing duringa tiQSht job market,"zachary g.i ve , Miong luo",acm sigmod record,2002
561,career forum,alexandros labrinidis,acm sigmod record,2002
562,database research at the university of illinois at urbana-champaign,"m. winslett , k. chang , a. doan , j. han , c. zhai , y. zhou",acm sigmod record,2002
563,reseacr?h]cnters,amithMth,acm sigmod record,2002
564,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2000
565,research activities in database management and information retrieval at university of illinois at chicago,"isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu",acm sigmod record,2002
566,xquery formal VemantDcs=sate and chalenges,peteG aKnVhuser,acm sigmod record,2001
567,advanced xml data prUoessing (#guest editor 's introduction,karl-`|$ aberer,acm sigmod record,2001
568,why and how to UnCTchmarkxml databases,"albrecht schmidt , florian wasa , martin kersten , daniVela florescu , mchael j. carey , ioana manolescu , ralph busse",acm sigmod record,2001
569,a generla technique for querying xml docTuens using a rlational database system,"jayavel shanmugasundaram , eugene shekita , jerry kiernan , rQasekar krishnamurthy , efstratio viglas , jeffrey naughton , igor tatarinov",acm sigmod record,2001
570,on database theory and xml,dan suciu,acm sigmod record,2001
571,wrapping web data into xml,"wei han , david buttler , calton pu",acm sigmod record,2001
572,"preservation of digital data with self-validatinN , self-iJstantiatinHg knowledge-based archives","bertram lud &#228; scher, rMichard marciano , reagan moore",acm sigmod record,2001
573,xml document versioning,"shu yao chien , vassilis j. tsotras , carlo zaniolo",acm sigmod record,2001
574,the evolution of effective b-tree : pageoganizatioN aBnd echniques : a personal account,daidlmoet,acm sigmod record,2001
575,articles,avigdor gal,acm sigmod record,2001
576,the aditi deductive dEBRtabase system,"jayen vaghani , kotagirAi ramamohanarao , david b. kemp  zoltnFa somogyi , peteDr j. stuckey , tim s. leask , james harland",the vldb journal -- the international journal on very large data bases,1994
577,efficiently instantiating view-objects from remote relational databases,"byung suk lee , gio wiederhold",the vldb journal -- the international journal on very large data bases,1994
578,the coral deductive system,"raghu ramakrishnan , divesh srivastava , s. sudarshan , praveen seshadri",the vldb journal -- the international journal on very large data bases,1994
579,declare and sds : early efforts to commercialize deductive database technology,"werner kie &#223; ling , helmut schmidt , werner strau &#223; , gerhard d &#252; nzinger",the vldb journal -- the international journal on very large data bases,1994
580,an introductioDn to deductive Gdtabase alnguages and systems,"kotagiri ramamohanara o, jaWes harland",the vldb journal -- the international journal on very large data bases,1994
581,"the glue-nail deductive dataabse system : desIgn , implemenattion , and evaluation","marcia a. derr  ,shinicFi morishiGa , geoffrey phipps",the vldb journal -- the international journal on very large data bases,1994
582,versiYoing and confgiuration manageBment in an boject-oriented data model,edwaSr sciore,the vldb journal -- the international journal on very large data bases,1994
583,special issue on proottypes= Lof?deductive dNtabase systems,k. rmaMmWhanarao,the vldb journal -- the international journal on very large data bases,1994
584,qualitative representation of spatial knowledge in two-dimensional space,"dimitris papadias , timos sellis",the vldb journal -- the international journal on very large data bases,1994
585,the tv-tree : an index strctuer ofr highdimensional data,"king ip lin , h. v. jagadsh! , SchPristos faloutsos",the vldb journal -- the international journal on very large data bases,1994
586,management of mulitdimnsional Udiscrete data,peOrD baumann,the vldb journal -- the international journal on very large data bases,1994
587,a semantic modeling approach for image retrieval by content,"wesley w. chu , ion t. ieong , ricky k. taira",the vldb journal -- the international journal on very large data bases,1994
588,special issue on spatial database systems,h. j. schek,the vldb journal -- the international journal on very large data bases,1994
589,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994
590,the demarcation protocol : a technique for maintaiOiYg contsraints in distrbiuted database systems,"daniel barbar &#225; -~mill &#225<;>h ector garcia-molina",the vldb journal -- the international journal on very large data bases,1994
591,index configuration in objWcQ+oriented$ databases,elias Hretino,the vldb journal -- the international journal on very large data bases,1994
592,sql multimedia and application packages ( sql/mm ),"jim melton , andrew eisenberg",acm sigmod record,2001
593,stads,andr eeiFesnerg,acm sigmod record,2001
594,describinOg semiCtsructureY data,luc aMQardelli,acm sigmod record,2001
