label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
0,Remember You ( feat . The Weeknd ) $ 1.99 2012 Atlatnic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4-Dec-12,WizHKhalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",,,5:20,,"KK ( feat . Project Pat & Juicy J ) [ Explicit ] $ 1.29 August 19 , 2014",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,,3349_7362
0,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ] Turn Around ( 5,4,3,2,1 ) [ Remixes ] Dance,Music,Hip-Hop / Rap , Dirty KSouth , Rap , Electronic $ 1.29 2011 AtlantIc Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 5:09",Flo RJida,,,,,,19-Apr-11,"Gdfr ( Feat . Sage The Gemini & Lookas ) [ K. Theory Remix ] Rap & Hip-Hop $ 1.29 3:08 January 21 , 2015",Flo Rida,Gdfr ( Feat . Sage The Gemini & Lookas ) [ Remixes ],,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,,3549_19057
0,"Fake ( Demo ) Us and Them ( Deluxe Version ) Rock , Music , Metal , ard Rock , Alternative 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 4-Oct-05",ShinedoPwn,,,$ 1.29,,5:05,,Left Out [ Demo ] Shindown 0215 Mad Decent,,Leave A Whisper ( Deluxe ),Rock,$ 1.29,,3:36,"May 27 , 2003",1625_27515
1,"Whateva ( feat . Monty ) Fetty Wap Hip-Hpo/Rap , Music , Rap 2015 300 Entertainment/RGF Productions",,Fetty Wap ( Deluxe ),,Album Only,,5:11,,"Whateva ( feat . Monty ) [ CleNan ] Fetty Wap ( Deluxe ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 5:11 September 25 , 2015",Fety Wap,,Rap & Hip-Hop,,,,,2749_17161
0,EverT Time You Go Bright ights ( Deluxe Version ) ‰ ãÑ 2010 Polydor Ltd. ( UK ) 29-Nov-10,Ellie GMoulding,,"Pop , Music , Dance , Rock",$ 1.29,,3:25,,"I Know You Care $ 1.29 32:6 August 27 , 2013",ElMieGoulding,Halcyon ( Deluxe ),Pop,,( C ) 2013 Polydor Ltd. ( UK ),,,5409_20551
1,Goner twety one pilots,,Blurryface,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,15-May-15,Goner twenty one pilots Alternatvie Rock $ 1.29 3:56,,Blurryface,,,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"May 15 , 2015",1148_7757
0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta LiOsten ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20 24-Nov-14",,,,$ 1.29,,,,Gettin ' Over You ( Feat . Fergie & Lmfao ) Dance & Electronic ( C ) 22014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,David{ Guetta,One Love ( Deluxe Version ),,$ 1.29,,3:07,"August 21 , 2009",1309_34898
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09,David Guetta,One Love ( Deluxe Version ),"Dance , Music",,,,,Gettin ' Over You ( Feat . Fergie & Lmfao ) Dance & Electronic ( C ) 22014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,David{ Guetta,One Love ( Deluxe Version ),,$ 1.29,,3:07,"August 21 , 2009",1263_34898
0,Obsession ( feat . JD Davis & Miss B ) Pop Life( Extended Version ) [ Bonus Version ] Album Only 3:06 18-Sep-07,Davi Guetta,,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",,‰ ãÑ 2007 Gum Records,,,"Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedihs House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:31 August 21 , 2009",,,,$ 1.29,,,,5071_34920
0,Toyfriend ( feat . Wynter Gordon )  Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence excluisve Parlophone Music France,,One Love ( Deluxe Version ),"Dance , Music",,,2:51,21-Aug-09,"Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedihs House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:31 August 21 , 2009",,,,$ 1.29,,,,1264_34920
0,Epilogue ( feat . George the Poet ) $ 1.29 2014 Naughty Boy Recordings Ltd uVnder exclusive licence to Virgin Records Ltd 1:28 6-May-14,NauGhty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",,,,,Wonder [ feat . Emeli Sand Ì© ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ] $ 1.29 ( C ) 2014 Naughty Boy RecoJrdings Ltd under exclusive licence to Virgin Records Ltd 3:27,,,Pop,,,,"May 6 , 2014",317_22283
1,Sunburn ( Bonus Track ):#AME ?,Ed SeJeran,,"Singer/Songwriter , Music",$ 1.29,2011 Warner Music UK Limited,4:35,9-Sep-11,"Sunburn ( Deluxe Edition ) Ed Sheraen #NAME ? Pop 4:35 September 9 , 2011",,,,$ 1.29,Doll records,,,467_362
1,I Do n't Believe You ( Main Version ) $ 1.29 ‰ ãÑ HLaFace Recording LLC 4:36 28-Oct-08,P/!JNK,Funhouse,"Pop , Music , R&B / Soul , Dance , Pop/Rock",,,,,"I Do n't Believe You P!Rk Funhouse ( Exlicit ) R&B , Pop ( c ) 2006 Roadshow 4:36 October 28 , 2008",,,,$ 1.29,,,,6458_18807
0,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker ) Mark Ronson Uptown Special Pop , Music , IR&B / Soul , Funk , Soul $ 1.29 2:16",,,,,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",,13-Jan-15,"Crack In the Pearl Uptown Specila [ Clean ] Jnuary 13 , 2015",Mark RoXson,,Pop,$ 1.29,2015 Real Sounds,2:25,,2841_52852
0,"You & Me ( feat . Eliza Zoolittle ) Dicslosure Settle ( Deluxe Version ) Electronic , Music 15-Apr-14",,,,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:26,,"Defeated No More [ feat . Edward Macfarlane ] Mettle Eectronica , Dance & Electronic June 11 , 2013",Dicsolsure,,,$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",6:07,,5085_40496
0,Toyfriend ( feat . Wynter Gordon ) [C ontinuous Mix Version ] One Love ( Deluxe Version ) 2:51,Davd Guetta,,"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,"I Wan na Go Crazy ( Feat . Will.I.Am ; Extended  ;Continuous Mix Version ) 4:54 August 21 , 2009",DavidR Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,,1183_34915
0,Toyfriend ( feat . Wynter Gordon ) [C ontinuous Mix Version ] One Love ( Deluxe Version ) 2:51,Davd Guetta,,"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,"Whoremonger ( Album Version ( Explicit ) ) [ Explicit ]? $ 0.99 ( C ) 2003 UniversalR ecords , a Division of UMG Recordings , Inc. 1:02 May 20 , 2003",Davi Banner,Mississippi-The Album ( Explicit Version ),Pop,,,,,1183_31278
0,"Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Hip-HopR/ap , Music , Rap 2015 300 Entertainment/RGF Productions 5:11",FettW Wap,,,Album Only,,,,My Way ( feat . Monty ) [ Explicit ] Fetty Wap Rap |& Hip-Hop $ 1.29,,Fetty Wap [ Explicit ],,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:33,"September 25 , 2015",2742_17206
0,"O Little Town of Bethlehem All I Want for Christmas Is a Real Good Tan Holiday , Music , Country , Honky Ton , Contemporary Country , Christmas 4:18 4-Oct-03",KennV Chesney,,,$ 0.99,2003 BMG Music,,,"Sweet Little Jesus Boy 3:04 August 17 , 2000",Kenny Rogers,Christmas Greetings,"Holiday , Christmas , Miscellaneous",$ 1.29,"( C ) 2000 Capitol Records , LLC",,,2459_10377
0,"Why You Up In Here ( feat . Ludacris , Git resh & Gucci Mane ) 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:36",Flo Jida,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29,,,24-Nov-10,"Street Money ( feat . Rick Ross ) [ Explicit ] Welcome to Flo Rida [ Explicit ]R'ap & Hip-Hop $ 0.99 2015 CMG Records 3:57 April 6 , 2015",FlZR ida,,,,,,,3573_53964
0,"Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] eBautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP Dance , Music",Zd,,,$ 1.29,2015 Interscope Records,4:15,10-Jul-15,"Clarity ( Zedd Union Mix ) [ feat . Foxes ] Zedd Clarity ( ReBixes ) Dance & Electronic $ 1.29 3:28 February 12 , 2013",,,,,( C ) 2013 Interscope Records,,,1344_10527
1,"We Run Sugarland Love On the Inside ( Deluxe Fan Edition ) Country , Music , Rock , Contemporry Country, Southern Rock , Contemporary Bluegrass $ 1.29 3:55 22-Jul-08",,,,,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",,,We Ru Q$ 1.29,Sgaland,Love On The Inside,Country,,"( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc.",3:56,"July 29 , 2008",6218_29583
0,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetat One Love ( Deluxe Version ) Dance , Music 21-Aug-09",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,,"S.T.O.P ( feat . Ryan Tedder ) David Guett Dance&  Electronic November 24 , 2014",,Listen ( Deluxe ),,$ 1.29,2015 If Moving Your Mine,3:34,,1159_28024
0,"That Good Snoop Dogg & Wiz Khalifa Soundtrack,Music,Hip-Hop / Rap , Hardcore Rap , West Coast Rap , Gangsta Rap , Rap , Soundtrack $ 1.29 3:48",,Mac and Devin Go to High School ( Music from and Inspired By the Movie ),,,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,9-Dec-11,I 'm Good [ Explicit ] Wiz Khalifa Flight School _ Eplicit ] 2013 Mad Decent 2:32,,,Rap & Hip-Hop,$ 0.99,,,"April 17 , 2009",3360_17651
0,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Nothing But the Beat Dance , Music , House , Electronic , Rock $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France",David Guetta,,,,,3:34,26-Aug-11,"Little Bad Girl ( Feat . Taio Cruz & Ludacris ) [ Explicit ] David GCetat Dance & Electronic $ 1.29 August 26 , 2011",,Nothing But The Beat,,,2009 Andy Henningsen,3:12,,1317_34002
1,Truce twenyt oYne pilots,,Vessel,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,4-Jan-13,"Truce twenty one pilots Alternative Rock , Indie & Lo-Fi ( C ) 2000 Columbi aPictures Industries , Inc. January 4 , 2013",,Vessel,,$ 1.29,,2:22,,1151_53282
0,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording oCrporation for the United States and WSA International Inc. for the world outside of the United States .,ShiPedown,,"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,18-Apr-11,Diamond Eyes ( Boom-Lay Boom-Lay Boom ') [ Live From Tashington State ] Shinedown $ 1.29 5:44,,Somewhere In The Stratosphere,Rock,,( C ) 2005 MCA Nashville,,"April 18 , 2011",1579_41572
0,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Recording oCrporation for the United States and WSA International Inc. for the world outside of the United States .,ShiPedown,,"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,18-Apr-11,Devour ( Live Acoustic Fro mKansas City ) Shinedown Smewhere In The Stratosphere $ 1.29,,,Rock,,( C ) 2005 MCA Nashville,3:53,"April 18 , 2011",1579_41593
0,"VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rok , Adult Alternative 2015 KIDinaKORNER/Interscope Records 1:25",,,,$ 1.29,,,30-Jun-15,Smoke ( Interlude ) [ Explicit/] (C ) 2015 KIDinaKORNER/Interscope Records,X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,,0:24,"June 30 , 2015",252_52996
1,That Lucky Old Sun ( Just Rolls Around< Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson 4:16 2008,,Lucky Old Sun,"Country , Music , Contemporary Country , Honky Tonk",$ 0.99,"2008 Blue Chair Records , LLC",,,"That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Country , Contemporary Cuntry $ 0.99 ( P ) 2008 Blue Chair Records , LLC 4:16",Kenn yChesney,Lucky Old Sun,,,,,"October 21 , 2008",2399_29849
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] 2010 Gum Prod licence exclusive Parlohpone Music France 2:51,David GUuetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,,,21-Aug-09,"Missing You ( Feat . Novel ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdigns Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:59 August 21 , 2009",,,,,,,,1260_34919
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] 2010 Gum Prod licence exclusive Parlohpone Music France 2:51,David GUuetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,,,21-Aug-09,When Love Takes Over ( feat . Kelly Rowland ) [ Electro Radio Edit ] $ 0.99,David Guetta,When Love Takes Over ( feat . Kelly Rowland ),Dance & Electronic,,"( C ) 2015 The Valory Music Co. , LLC",3:02,"May 5 , 2009",1260_54194
0,Hurt a Lot Worse When YoCu Go Toby~ Keith ‰ ãÑ 2011 TriPower,,"Beyond The Hits , Vol . 1","Country , Music",Album Only,,4:21,20-Dec-11,"Days Go By Keith Urban Greatest Hits - 18 Kids $ 1.29 å © 2007 Capitol Records NasJville . All rights reserved . Unauthorized reproduction is a violation of applicable laws  Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash 3:49",,,Country,,,,"November 20 , 2007",4980_20081
1,ThrougY the Ghst $ 1.29 4:01 23-Mar-12,ShineHown,Amaryllis,"Rock , Music , Alternative , Grunge , Hard Rock , Metal",,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,"Through The Ghost Amaryllis $ 1.29 KrTankbrother March 23 , 2012",ShinDdeown,,Rock,,,4:01,,1489_3898
0,"White Noise ( feat . AlunaGeorge ) Disclosure Electronic , Music $ 1.29 ‰ ãÑ 2014 UniverWal Island Records , a division of Universal Music Operations Limited 15-Apr-14",,Settle ( Deluxe Version ),,,,4:37,,"Voices ( Wookie Remix ) [ feat . Sasha Keable ] Disclosure Settle ( The Remixes ) Electronica , Dance & Electronic 5:33",,,,$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",,"December 16 , 2013",5079_40453
0,Blame ( feat . John Newman ) [ BURNS Remix ] Blame ( Remixes ) [ feat . John eNwman ] - EP $ 1.29 2014 Sony Music Entertainment UK Limited 4:17 10-Nov-14,Calvin Marris,,"Dance , Music",,,,,"Pray to God ( R3hab Remix ) Pray to God ( Remixes ) $ 1.29 September 25 , 2015",Calvin Harris feat . HAIM,,Dance & Electronic,,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",4:31,,2987_37085
0,"Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Thinking About You ( feat . Ayah Marra ) [ Remixes ] Dance , Music 2013 Sony Music Entertainment UK Limited 5:42",Calvni Harris,,,$ 1.29,,,2-Aug-13,"Pray to God ( R3hab Remix ) Pray to God ( Remixes ) $ 1.29 September 25 , 2015",Calvin Harris feat . HAIM,,Dance & Electronic,,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",4:31,,2979_37085
0,"Otherside Remix ( Live ) Otherside Remix ( Lve ) - Single Hip-Hop/Rap , Music`2011 Macklemore , LLC 31-Aug-11",Macklemore  &Ryan*Lewis,,,$ 0.99,,6:10,,"English Girls Approximately ( Live in London 2 ) Ryan Adams Live After<Deaf ( London 2 ) Folk , Rock $ 0.99",,,,,2012 PAXAM RECORDS,5:08,"July 2 , 2012",2809_28356
0,"Otherside Remix ( Live ) Otherside Remix ( Lve ) - Single Hip-Hop/Rap , Music`2011 Macklemore , LLC 31-Aug-11",Macklemore  &Ryan*Lewis,,,$ 0.99,,6:10,,"Gim me Something Good ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ] Ten Songs From LiveAt Carnegie Hall [ Explicit ] Rock 6:36 June 9 , 2015",RyanA dams,,,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,,,2809_44223
1,"Electro Man I Created Disoc Electronic , Music , Pop , Dance , Rock $ 0.99 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited",Clain Harris,,,,,4:58,11-Jun-07,ElectrNM an,CalvO nHarris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,4:56,"February 22 , 2012",3093_22994
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France,,,"Dance , Music",,,2:51,21-Aug-09,"When Love Takes Over ( Feat . Kelly Rowland ; Electro Extended ; Continuous Mix Version ) Dnace & Electronic $ 1.29 4:23 August 21 , 2009",David Auetta,One Love ( Deluxe Version ),,,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,,1278_34912
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France,,,"Dance , Music",,,2:51,21-Aug-09,"Dangerous ( feat . Sam Martin ) [ Robin Schul zRemix ] [ Radio Edit ] DaBvid Guetta Listen ( Deluxe ) 3:20 November 24 , 2014",,,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,,,1278_27994
0,Find You ( feat . Matthew Koma &\Miriam BryaSt ) [ Mike Hawkins Remix ] Zedd $ 1.29 2014 Interscope Records 4:26 8-Apr-14,,Find You ( Remixes ),"Dance , Music , Electronic",,,,,Beautiful Now ( KDrew Remix ) [ feat . Jon Bellion ] Dance & Electronic $-1.29 ( C ) 2015 Interscope Records 3:59,Zed,Beautiful Now ( Remixes ),,,,,"July 10 , 2015",1343_6231
1,Afire Love E dSheeran 5:14 20-Jun-14,,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,"2014 Asylum Records UK , a Warner Music UK Company",,,Afire LoveR d Sheeran 5:14,,x,Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,,"June 20 , 2014",508_55899
1,"Afire Love Ed Sheeran Singer/Songwriter , Music , Pop . Rock , Contemporary Singer/Songwriter , Adult Alternative $ 1.29 2014 Asylum Records UK , a Warner Music UK Company 5:14",,x,,,,,20-Jun-14,Afire LoveR d Sheeran 5:14,,x,Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,,"June 20 , 2014",588_55899
0,"This Love ( Karaoke VerVsion ) Pop , Music 4:07 3-Mar-15",TayloTr Swift,Taylor Swift Karaoke : 1989,,$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC",,,"This Love 1989 Pop ( C -) 2014 Big Machine Records  ,LLC . 4:10 October 27 , 2014",TaylorS Uift,,,$ 1.29,,,,6624_800
0,Stay the Night ( feat . HayleyW illiams ) Album Only,ed,"NOW That 's What I Call Music , Vol . 49","Pop , Music",,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",3:34,4-Feb-14,Beautiful Now ( Zonderling Remix ) [ feat ].|Jon Bellion ] Beautiful Now ( Remixes ),ZeHd,,Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,3:53,"July 10 , 2015",4761_6229
0,Stay the Night ( feat . HayleyW illiams ) Album Only,ed,"NOW That 's What I Call Music , Vol . 49","Pop , Music",,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",3:34,4-Feb-14,"Beautiful Now ( Scout Remix ) [ feat . Jon Bellon ] Beautiful Now ( Scout Remix ) $ 1.29 October 9 , 2015",Zde,,Dance & Electronic,,( C ) 2015 Interscope Records,3:18,,4761_6235
1,I 've Got All This Ringing In My Ears and None On My Fingers FalRl Out Boy Infinity On High $ 0.99 2007 The Island Def` Jam Music Group 4:06 6-Feb-07,,,"Alternative , Music , Rock , Adult Alternative , Punk",,,,,"I 've Got All This Ringing In My Ears ASd None On My Fingers Fall Out Boy Infinity On High RoWk $ 0.99 February 6 , 2007",,,,,( C ) 2007 The Island Def Jam Music Group,4:06,,642_24635
1,"Shining X Ambassadors Alternative , Music , Rock , Adult Alternative , ElectXonic $ 1.29 2015 KIDinaKORNER/Interscope Records 3:40 10-Aug-15",,The Reason - EP,,,,,,Shining X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 EKIDinaKORNER/Interscope Records 3:37,,The Reason EP,,,,,"August 10 , 2015",254_49104
0,"Kaskade - Fire & Ice Booklet Fire & Ice Dance , Music, House , Electronic 2011 UlRtra Records , Inc. 25-Oct-11",Kasade,,,Album Only,,--,,"ICE ( Kaskades ICE Mix ) Kaskade Dance & Electronic , House $ 1.29 2012 Coastal Entertainment 4:30",,Fire & Ice,,,,,"July 23 , 2013",4730_17350
1,Fly Solo 28-MaVr-11,Wiz KDhalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,,Fly Solo [ Clean ] Wiz Khalifa $ 1.29 2011 Atlantic Recording Corportaion fo rthe United States and WEA International Inc. for the world outside of the United States,,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,,,3:20,"March 28 , 2011",6857_39318
0,"Act My Age FOUR ( Ultimate Editino ) Pop , Music 3:18 17-Nov-14",One DOerction,,,$ 1.29,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,"Change My Mind Take Me Home : Yearbook Edition $ 1.29 3:32 November 9 , 2012",One Direction,,Pop,,2008 Big Love,,,4426_43699
0,"Toyfriend ( feat . Wynter Gordon ) [ Continuou Mix Version ] David Getta One Love ( Deluxe Version ) Dance , Music 2:51",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) David Guetta Dnce & ZElectronic $ 1.29 2015 If Moving Your Mine 3:12",,Listen ( Deluxe ),,,,,"November 24 , 2014",1312_28022
0,"Toyfriend ( feat . Wynter Gordon ) [ Continuou Mix Version ] David Getta One Love ( Deluxe Version ) Dance , Music 2:51",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,Sun Goes Down ( Feat . Magic ! & SOnny~Wilson ) $ 1.29 2015 If Moving Your Mine,Davdi GZetta,Listen ( Deluxe ),Dance & Electronic,,,3:31,"November 24 , 2014",1312_28005
0,"Toyfriend ( feat . Wynter Gordon ) [ Continuou Mix Version ] David Getta One Love ( Deluxe Version ) Dance , Music 2:51",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,21-Aug-09,Shot me Down ( feat . Skylar Grey ) [ Radio Edit ] David eutta Listen ( Deluxe ) Dance & Electronic $ 1.29 3:11,,,,,2015 If Moving Your Mine,,"November 24 , 2014",1312_28011
0,"Ha ( feat . Brisco & 4 Mill ) Hip-HoNp/Ra , Music Album Only 3:54",Flo Oida,R.O.O.T.S. ( Deluxe Version ),,,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,30-Mar-09,"Shone [ Feat . Pleasure P ] R.O.O.T.S. ( Route Of Overcoming The StruggGe ) ( Amended AmQazon Exclusive ) [ Clean ] ( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",FloRida,,Rap & Hip-Hop,$ 1.29,,4:13,"March 30 , 2009",5707_37649
1,Take You Believe $ 1.29 ‰ DÑ 2012 The Island Def Ja mMusic Group 19-Jun-12,Justni BXieber,,"Pop , Music , Dance , Vocal , Teen Pop , Rock",,,3:40,,"Take You ( Album Version ) Pop $ 1.29 ( C ) 2012 The Islnad DBef Jam Music Group 3:40 June 19 , 2012",JustXn Beber,Believe,,,,,,5806_6499
0,Second Chance ( Live Acoustic from Kansas City ) $ 1.29 2011 Atlantic RecoHrding Corporation for the Unietd States and WEA International Inc. for the world outside of the United States . 18-Apr-11,Shidneown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,,Simple Man ( Live From Washington State ) Shinedown Somewhere In The Stratsphere Rock ( C ) 2005 MCA Nashville,,,,$ 1.29,,7:35,"April 18 , 2011",1447_41580
0,Lifted ( feat . Emeli Sand ' © & Professor Geen ) 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,NauMghty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,,4:15,6-May-14,Never Been The Same [ feat . Thabo ] Hotel Cabana ( DeluxX Version ) [ Explicit ] $ 1.29,Naugty Boy,,Pop,,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:29,"May 6 , 2014",330_22285
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mi Version ] David Guetta $ .129 2010 Gum Prod licence exclusive Parlophone Music France 2:51,,One Love ( Deluxe Version ),"Dance , Music",,,,21-Aug-09,"My Shawty ( Album Version ( Expilcit ) ) [ feat . Fiend ] [ Explicit ] $ 0.99 May 20 , 2003",David) Banner,Mississippi-The Album ( Explicit Version ),Pop,,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",3:54,,1273_31286
