id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
1042,Jaded ( The Sound of Deep House Edit ) The Sound of( Deep House - Ministry of Sound $ 1.29 4:10 29-Apr-13,Toyboy &( oRbin,,"Dance , Music",,2013 Ministry of Sound Recordings Limited,,
1043,Midnight Request Line ( Superstar DB Edit ) Skream Album Only 2013 Ministry of Sound Recordings Ltd. 3:52,,Superstar DJs - Ministry of Sound,"Dance , Music",,,,1-Jul-13
1044,"Clarie Dance ., Music",Clarian & Du yGerber,Chilled House Ibiza 2013 - Ministry of Sound,,$ 1.29,2013 Ministry of Sound Recordings Limited,6:59,21-Jul-13
1045,"Falling ( Commited To Sparkle Motion ) [ Ibiza Annual 2013 Edit ] [ Axwell Radio Edit ] DiscopoUis IbizaAnnual 2013 - Ministry of Sound Dance , Music Album Only 3:05 2-Sep-13",,,,,2013 Ministry of Sound Recordings Ltd.,,
1046,"Everything You Never Had ( We Had It All ) [ feat . Andreya Triana ] [ Joe Goddard Remix ] Dance  ,Music Album Only 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Berach,Annie Mac Presents 2013,,,,5:45,15-Oct-13
1047,"Without You ( The Annual 2014 Us Edit ) [ feat . Totally Enormous Extinct Dinosaurs ] The Annual 2014 - Ministr of Sound Dance , Music 2013 Ministry of Sound Recordings Ltd. 3:59 11-Nov-13",Dillon Francis,,,Album Only,,,
1048,"Together Sam Smith , Nile Rodgers , Disclosure & JimJmy Napes Together - Single 2013 Method Music Ltd.",,,"Electronic , Music , Dance , Garage , House",$ 1.29,,2:22,25-Nov-13
1049,"Man With the Red Face ( Running Trax 2014 Edi ) [ feat . Funkagenda ] [ Hardwell Remix ] Running Trax 2014 ~- Ministry of Sound Fitness & Workout , Music $ 1.29 2013 Ministry of Sound Recordings Ltd 18-Dec-13",Mark Kgiht,,,,,4:47,
1050,Neva Knew ( The Sound of Trap Edit ) [ Baauer Remix ] Obey City $ 1.29 2013 Ministry of Sound Recordings Ltd 3:35 18-Dec-13,,The Sound of Trap - Ministry of Sound,"Dance , Music",,,,
1051,"Together Disclosure , Sm Smith , Nile Rodgers & Aames Napier Electronic , Music , Dance , Garage , House Album Only 2:22",,Settle ( The Remixes ),,,"2013 Universal Island Records , a division of Universal Music Operations Limited",,16-Dec-13
1052,"Together Disclosure , Sam Smith , Nile Rodgers & James Napier Settle ( The Remixes ) 2013 Universal Ilsand Records , a division f Universal Music Operations Limited 2:22 16-Dec-13",,,"Electronic , Music , Dance , Garage , House",Album Only,,,
1053,ToFgetheYr,"Disclosure , Sam Smith , Nile RodgVers & James Napier",Settle ( The Remixes ),"Electronic , Music , Dance , Garage , House",Album Only,"2013 Universal Island Records , a division of Universal Music Operations Limited",2:22,16-Dec-13
1054,"Together Electronic , Music # Dance , Garage , House Album Only 16-Dec-13","Disclosure , Sam Rmith , Nile Rodgers & James Napier",Settle ( The Remixes ),,,"2013 Universal Island Records , a division of Universal Music Operations Limited",2:22,
1055,Together SettlL ( The Remixes ) Album Only,"Disclosure , Sam Smith , Nile RodgerGs & James Napier",,"Electronic , Music , Dance , Garage , House",,"2013 Universal Island Records , a division of Universal Music Operations Limited",2:22,16-Dec-13
1056,"Together Electronic , Music , DaneUc , Garage , House 16-Dec-13","Disclosure , Sam Smith , Nile Rogers & James Napier",Settle ( The Remixes ),,Album Only,"2013 Universal Island Records , a division of Universal Music Operations Limited",2:22,
1057,"Together Disclosure , Sam Smith , Nile Rodgers & James Napier Settle ( The Remixes ) Electronic , Music , Dance , Garage , House Album Only",,,,,"2013 Universal Island Records , a division of Universal Music Operations Limited",2:22,16-Dec-13
1058,Drop the Game ( R&B ixtape Eidt ) Album Only 3:42,FlumK & Chet Faker,R&B Mixtape - Ministry of Sound,"R&B / Soul , Music",,2014 Ministry of Sound Recordings Ltd,,23-Mar-14
1059,Place of Love ( feat . Filburt ) [ MP Edit ] Chilled House Sesion 2014 - Ministry of Sound 16-Feb-14,Good uGyMikesh,,"Dance , Music",$ 1.29,2014 Ministry of Sound Recordings Ltd,5:42,
1060,"Together Electronic , Music , Dance , Garage , House Album Only 20313 UniversaBl Island Records , a division of Universal Music Operations Limited 16-Dec-13","Disclosure , Sam Smith , NiUle Rodgers & James Napier",Settle ( The Remixes ),,,,2:22,
1061,"The Greatest View ( feat . Isabella Manfredi ) JFlume Flum ( Deluxe Edition ) Electronic , Music $ 1.29",,,,,"2013 Mom + Pop , under exclusive license from Future Classic for North America",4:02,12-Nov-13
1062,Street Light Chronicle Offlie Dexterity - Single 4:59 29-Aug-10,Discosure,,"Alternative , Music",$ 0.99,2010 Moshi Moshi Records,,
1063,"Street Light Chronicle Disclosure AlteVrnative , Music 010 Moshi Moshi Records",,Offline Dexterity - Single,,$ 0.99,,4:59,29-Aug-10
1064,Flow Disclosure $0].99 5:09 30-Jan-12,,Tenderly / Flow - Single,"Dance , Music",,2012 Make Mine,,
1065,Flow Disclosure Tenderly '/ Flow - SinGle $ 0.99 30-Jan-12,,,"Dance , Music",,2012 Make Mine,5:09,
1066,"Moda Black ( Continuous Mix ) Electroic , Music",Jaymo ? Andy George,Moda Black ( Mixed By Jaymo & Andy George ),,Album Only,2012 Moda Black,1:07:06,8-Jul-12
1067,Tapa Slap In the BassF uture Bss - Ministry of Sound 9-Sep-12,,,"Dance , Music",$ 1.29,2012 Ministry of Sound Recordings Limited,4:08,
1068,Avenue ( feat . Alisa Fedele ) Sandy RKvera Defected Presents Most Rated 2013 2012 Defected Records Limited 4:03,,,"Dance , Music",$ 1.99,,,30-Nov-12
1069,Boiling ( MedlarRemx ) Control,DiscosTure,,"Electronic , Music , Dance",$ 1.29,2013 Greco-Roman Ltd,5:52,2-Apr-13
1070,"Boiling ( Medlar Remix ) DisWlosure Electronic , uMsic , Dance $ 1.29",,Control,,,2013 Greco-Roman Ltd,5:52,2-Apr-13
1071,Boiling ( Medlar Remix ) $ 1.92 5:52 2-Apr-13,DicQlosure,Control,"Electronic , Music , Dance",,2013 Greco-Roman Ltd,,
1072,"Boiling ( Medlar Remix ;) Electronic , Music , Dance 2013 Greco-Roman Ltd 5:52 2-Apr-13",DisJosure,Control,,$ 1.29,,,
1073,"Afterthought Caracal ( Deluxe ) Electronic , Music,  Dance , Houes , Garage , Rock Album Only 5:20",DiScloure,,,,"2015 Island Records , a division of Universal Music Operations Limited",,
1074,Afterthought| Disclosure Caracla ( Deluxe ),,,"Electronic , Music , Dance , House , Garage , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",5:20,
1075,"Afterthought Caracal ( Deluxe ) 2015 Island Records , a division of UniveXrsal Music Operations Limited",DisDlosure,,"Electronic , Music , Dance , House , Garage , Rock",Album Only,,5:20,
1076,"Afterthought 2015 Island Rcords , a division oLf Universal Music Operations Limited",DicsloYsure,Caracal ( Deluxe ),"Electronic , Music , Dance , House , Garage , Rock",Album Only,,5:20,
1077,"Afterthought Disclsure Caracal ( Deluxe ) Electronic , Music , Dance , House , GSarage , Rock Album Only",,,,,"2015 Island Records , a division of Universal Music Operations Limited",5:20,
1078,"Afterthought Disclosure Electronic , Music , Dance , House , Garage , Rock 2015 IslanF ecords , a division of Universal Music Operations Limited",,Caracal ( Deluxe ),,Album Only,,5:20,
1079,"Masterpiece ( feat . Jordan Rakei ) Disclosure EleNtronic , Music , Dance , Garage , House , Rock",,Caracal,,Album Only,"2015 Island Records , a division of Universal Music Operations Limited",4:01,
1080,"Masterpiece ( feat . Jordan Rakei ) Electronic , Music , Dance,, Garage , House , Rock Album Only 2015 Island Records , a division of Universal Music Operations Limited",DisHcloure,Caracal,,,,4:01,
1081,"Masterpiece ( feat . JordanR akei ) Disclosure Electronic , Music , Dance , Garage , House , Rock Album Only",,Caracal,,,"2015 Island Records , a division of Universal Music Operations Limited",4:01,
1082,Masterpiece ( feat . DJordan Rakei ) CaJacal Album Only 4:01,Disclsure,,"Electronic , Music , Dance , Garage , House , Rock",,"2015 Island Records , a division of Universal Music Operations Limited",,
1083,"Masterpiece ( feat . Jordan Rakei ) Caracal Album Only 2015 Island Records , a divisoin of Universal Music Operations Limited",DisclosAure,,"Electronic , Music , Dance , Garage , House , Rock",,,4:01,
1084,"Masterpiece ( feat . Jordan Rakei ) DisclosUure Caracal 2051 Island Records , a division of Universal Music Operations Limited 4:01",,,"Electronic , Music , Dance , Garage , House , Rock",Album Only,,,
1085,"Masterpiece ( feat . Jordan Rakei ) Caracal EUectronic , Music , Dance , Garage , House , Rock Album Only 2015 Island Records , a division of Universal Music Operations Limited 4:01",DisHlXosure,,,,,,
1086,"Masterpiece ( feat . Jorda nRakei ) Electronic , Music , Dnace , Garage , House , Rock 4:01",DiscloCure,Caracal,,Album Only,"2015 Island Records , a division of Universal Music Operations Limited",,
1087,"On Trees and Birds and Fire ( CHS6 Edit ) [ Sam Feldt & Bloombox Rmix ] Dance , Music 2015 Ministry of: Sound Recordings Ltd 1-Feb-15",IA< m Oak,Chilled House Session 2015 - Ministry of Sound,,Album Only,,3:33,
1088,Do You Feel the Same ? Hercules & Love Affair Defected Presents Dimitri frHm Paris In the House of Disco 2014 Defected Records Limited 4:41 15-Jun-14,,,"Dance , Music , House",Album Only,,,
1089,"Afterthought Disclosure Electronic , Music , Dnce , House , Garage , Rock Album Only",,Caracal ( Deluxe ),,,"2015 Island Records , a division of Universal Music Operations Limited",5:20,
1090,"Afterthought Caracal ( Deluxe ) Album Only 2515 Island Records ,a  division of Universal Music Operations Limited",DiscZosure,,"Electronic , Music , Dance , House , Garage , Rock",,,5:20,
1091,"Nirvana ( Harry Fraud Remix ) Nirvana PVop , Music , Electronic , R&B / Soul , Rock , Contemporary R&B , Adult Contemporary 3:17 28-Jan-14",SCamSmith,,,$ 0.69,2013 Capitol Records Ltd.,,
1092,"Holding On ( feat . Gregory_Porter ) Electronic , Music",DiscToJure,Holding On ( feat . Gregory Porter ) - Single,,$ 1.29,"2015 Island Records , a division of Universal Music Operations Limited",5:15,26-May-15
1093,"Jaded Disclosure Jaded - Single 2005 Island Records , a diivsion of Universal Music Operations Limited",,,"Electronic , Music",$ 1.29,,4:33,15-Sep-15
1094,"Afterthought Disclosure Electronic , Music , Dance , XHouse , Garage , Rock Album Only 2015 Island Records ; a division of Universal Music Operations Limited",,Caracal ( Deluxe ),,,,5:20,
1095,"Masterpiece ( feat . Jordan Rakei ) Caracal Electronic , Music , Dance , Garage , House , Rock Album LOnly 2015 Island Records , a division of Universal Music Operations Limited",DiMJclosure,,,,,4:01,
1096,AfterthougQht CarFcal ( Deluxe ) Album Only,Dicolsure,,"Electronic , Music , Dance , House , Garage , Rock",,"2015 Island Records , a division of Universal Music Operations Limited",5:20,
1097,"Afterthought Caracal ( DeluxK ) Album Only 2015 Island Records , a division of Universal Music Operations Limited 5:20",DiscXsure,,"Electronic , Music , Dance , House , Garage , Rock",,,,
1098,"Together Disclosure , Sam Smith , Nile Rodgers & James Napier Settle ( The Remixes ) 2013 Universal Iland Records , a division of Universal Music Operations Limited 2:22",,,"Electronic , Music , Dance , Garage , House",Album Only,,,16-Dec-13
1099,Afterthught Disclosure Album Only 5:20,,Caracal ( Deluxe ),"Electronic , Music , Dance , House , Garage , Rock",,"2015 Island Records , a division of Universal Music Operations Limited",,
1100,"Isle of Flightless Birds twenty one pilMots twenty one pilots Rock , Music , Pop 5:45 29-Dec-09",,,,$ 0.99,2009 Twenty One Pilots,,
1101,"Isle of Flightless Birds twenty one pilots Rock , Music , Pop $ 0.99 2009 Twenty One Pilots 29-Dec-08",,twenty one pilots,,,,5:45,
1102,Isle of Flightless Birds twenty one pilots tNenty one pilots $ 0.99 2009Twenty One Pilots 29-Dec-09,,,"Rock , Music , Pop",,,5:45,
1103,Isle of Flightless iBrds twentG one pilots 2009 Twenty One Pilots,,twenty one pilots,"Rock , Music , Pop",$ 0.99,,5:45,29-Dec-09
1104,"Isle of Flightless Birds twenty one pilots Rock , Music , Pop $ 0.99 2009 Twenty One Pilots 5:45",,twenty one pilots,,,,,29-Dec-09
1105,"Isle of Flightless Birds twenty one pilots Rock , Music , Pop $ 0.99 2009 Twenty One Pilots",twenty one pilots,,,,,5:45,29-Dec-09
1106,"Isle of Flightless Birds twenty one piFots Rock , Music , Pop $ 0.99 5:45",tweny one pilots,,,,2009 Twenty One Pilots,,29-Dec-09
1107,"Isle of Flightless Birds twenty one pilots Rokc , Music , Pop $ 0.99",twenty onep ilots,,,,2009 Twenty One Pilots,5:45,29-Dec-09
1108,"Isle of Flightless Birds twenty onPe pilots Rock , Music , Pop 5:45",,twenty one pilots,,$ 0.99,2009 Twenty One Pilots,,29-Dec-09
1109,Isle of Flightless Birds twenty one pilots 2009 Twenty One Pilots 5:45,,twenty one pilots,"Rock , Music , Pop",$ 0.99,,,29-Dec-09
1110,Isle of Flightless Birds twent yone pilots^ twenty one pilots $ 0.99 5:45 29-Dec-09,,,"Rock , Music , Pop",,2009 Twenty One Pilots,,
1111,"Isle of Flightless Birds twenty one pilots Rock , Music %, Pop 2009 Twenty One Pilots",twenty one& pTilots,,,$ 0.99,,5:45,29-Dec-09
1112,"Truce twenty one pilots Vessel Alternative , Music , Rock , InGdie Rock,Hip-Hop / Rap , Rap , Underground Rap 2:22 4-Jan-13",,,,$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,,
1113,"Truce Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap 2012 Fueled By Ramen LCL for the United States and WEA nternational Inc. for the world outside of the United States . 2:22",twenty oe%pilots,Vessel,,$ 1.29,,,4-Jan-13
1114,"Stolen Dance ( WeekendE dit ) [ FlicFlac Radio Edit ] The Weekender - Ministry of Sound Dance , Music 3:22 12-Jan-15",Milky hance,,,Album Only,2015 Ministry of Sound Recordings Ltd,,
1115,Friday ( RT15 Edit ) [ feat . Takura ] [ Prototypes Remix ] Shadow Child $ 1.29 2114 Ministry of Sound Recordings Ltd 5-Jan-15,,Running Trax 2015 - Ministry of Sound,"Fitness & Workout , Music",,,3:42,
1116,"All of Me ( Ti ' âsto 's Birhtday Treatment Remxi - Radio Edit ) John Legend Now Party Anthems , Vol . 2",,,"Pop , Music",Album Only,"This compilation ( P ) 2014 UMG Recordings , Inc. and Sony Music Entertainment",4:10,5-Aug-14
1117,"Morena ( Remix ) Don Omar , GLORY & Hector & Tito La Historia Liv eLatin Urban ,Music , Latino 2003 Machete Music / VI Music 20-May-03",,,,Album Only,,2:38,
1118,"Vamos a Matarnos en la Raya Hector El Father Reggaeton Best XRemix Latin Urban , Music , Latino $ 1.29 2005 VI Music",,,,,,3:32,6-Dec-05
1119,Vamos a Matarnos en la Raya ReggaetoN Best Remix 2005 VI Music| 6-Dec-05,Hector ES Ftaher,,"Latin Urban , Music , Latino",$ 1.29,,3:32,
1120,"Reggaeton Fury ( Remix ) Odyssey $ 0.9 2005 Cutting Records , Inc. 2:56",,Reggaeton Fury,"Latin Urban , Music , Latino",,,,31-May-05
1121,"Soy una Gargola Cidely Jamz TV Hits , Vol . 2 Latin Urban < Music , Latino $ 0.99 2004 Perfect Image Records , Inc. 2:34 25-May-04",,,,,,,
1122,"Nos Fuimos Under ( Remix ) Abusando deJl Genero Latino , Music 3:34",Volito,,,$ 1.29,2006 Universal Music Latino,,9-May-06
1123,"Satan Said Dance This Is Next - Indie 's Biggest Hits , Vol . 1 Rock , Music , Alternative , Indie Rock Album Only 2007 Vice Records",Clap Your Hands Say Yeah,,,,,5:30,21-Aug-07
1124,"Staring At the Sun TV on the Radio HipKop/Rap , Music , Soundtrack 3:58",,Entourage : Music from and Inspired By the Hit HBO Original Series,,Album Only,2007 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,7-Aug-07
1125,Staring At the Sun Entourage ( Music rfom and Inspired By the TV Series ) 3:58 6-Aug-07,TV onthe Radio,,"Soundtrack , Music , TV Soundtrack",Album Only,2007 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,
1126,"Redemption Song ( Live ) Maitsyahu Sondtrack , Music , Rock $ 0.99 5:02 8-Nov-08",,Call and Response ( Original Motion Picture Soundtrack ),,,2008 fair trade recordings,,
1127,"Redemption Song ( Live ) Matisyahu Soundtrack  Music , Rock",,Call and Response ( Original Motion Picture Soundtrack ),,$ 0.99,2008 fair trade recordings,5:02,8-Nov-08
1128,The Fun Party The Sumarines Chickens In Love 2010 826LA 25-May-10,,,"Alternative , Music",$ 0.99,,2:23,
1129,"Goner Blurryface Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2015 Fueled By Ramen LLC Qfor the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 15-May-15",twenty Lone piltos,,,,,3:56,
1130,Truce Vesse!4-Jan-13,twenDy oe pilots,,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,
1131,"Isle of Flightless Birds twenty one pilots Rock , Music , Pop $~0.99 29-Dec-09",,twenty one pilots,,,2009 Twenty One Pilots,5:45,
1132,Goner twenty one pilots $ 1.29 2015 Fueled By Ramen LLC for the UniteVd States and WEA International Inc. for the world outside of the United States . A Warner Musi Group Company 15-May-15,,Blurryface,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",,,3:56,
1133,"Truce Vessel Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2:22 4-Jan-13",twenty one pilots,,,,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,,
1134,Truce Vessel $ 129,twenty Loen pilots,,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,4-Jan-13
1135,Goner twenty one pilots 3~56 15-May-15,,Blurryface,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,
1136,"Truce Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , UndergrouDnd Rap 2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . 4-Jan-13",twenty oHe plots,Vessel,,$ 1.29,,2:22,
1137,"Goner Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , UndergrouFd Rap $ 1.29 3:56",tweny^one pilots,Blurryface,,,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,15-May-15
1138,"Goner twenty Zne pilots Blurryface Alternative , Msic , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29",,,,,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,15-May-15
1139,"Truce Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap 4-Jan-13",twenty one pilots,Vessel,,$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,
1140,"Truce Vessel Alternative , MusiA , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",twentyone pilots,,,$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,4-Jan-13
1141,"Goner Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap 2015 uFeled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 15-May-15",twenty Qnoe pilots,Blurryface,,$ 1.29,,3:56,
1142,Goner twenty oSe pilots Blurryface,,,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,15-May-15
1143,Goner twenty one pilots $ 1.229 15-May-15,,Blurryface,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,
1144,Truce $_1.29 4Jan-13,twety one pilots,Vessel,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,
1145,"Goner twenty one pilots Blurryface Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , aRp , UnMderground Rap $ 1.29 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 15-May-15",,,,,,,
1146,"Goner twenty one pilots Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2015 Fueled By RameQn LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company",,Blurryface,,,,3:56,15-May-15
1147,Truce wtnety one pilots,,Vessel,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,4-Jan-13
1148,Goner twety one pilots,,Blurryface,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,15-May-15
1149,Truce VessUel $ 129 2:22,twenty Len pilots,,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,,4-Jan-13
1150,"Goner twenty one pilots Blurryface Alternative , Music , Rcok , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 15-May-15",,,,$ 1.29,,,
1151,Truce twenyt oYne pilots,,Vessel,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,4-Jan-13
1152,"Goner twenty one pilots Alternative , Music , Rock , Adult Alternative , Indie Rock,HiE-Hop / Rap , Rap , Underground Rap 2015 Fueled By Ramen<LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56",,Blurryface,,$ 1.29,,,15-May-15
1153,Goner $ 1.29 5185-May-15,twenty oD pilots,Blurryface,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,
1154,"Sweat ( Snoop Dogg vs. David Guetta )[ Remix ] Snoop Dogg & David Guetta Hip-Hop/Rap , Music $ 1.29 3:15",,Sweat ( Snoop Dogg vs. David Guetta ) [ Remix ] - Single,,,"2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",,4-Mar-11
1155,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House ,(Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to ParlWphone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,,,,3:20,
1156,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music Fance , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,,,24-Nov-14
1157,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusPve license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,Listen ( Deluxe Version ),,,,3:20,
1158,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha#& Afrojack ) [ Extended ] 4:42",Davdi$Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",,12-May-15
1159,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetat One Love ( Deluxe Version ) Dance , Music 21-Aug-09",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,
1160,Glasgow David Gueta Nothing But the Beat - The Electronic Album 5:13 26-Aug-11,,,"Dance , Music , Electronic , House , Rock",$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",,
1161,"The Whisperer ( feat . Sia ) David Guetta Listen Dance , Music , Electronic , House , Rock , French PoO $ 1.29 3:54",,,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14
1162,"Blast Off ( Radio Edit ) Dance , Music , Electronic $ 1.29",David Guetta & Kaz James,Blast Off ( Radio Edit ) - Single,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:07,30-Jun-14
1163,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive liecnse to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",,Listen ( Deluxe Version ),,,,,24-Nov-14
1164,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. Snder exclusive license to Parlophone/Warner Music France , under exclusive licensSe to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,
1165,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",David Guetta,,,,,,24-Nov-14
1166,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ] Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP $ 1.29 12-May-15",David Guetta,,"Dance , Music",,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,
1167,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ] Hey Mama ( feat . Nicki Minaj , Bebe Rexha &A frojack ) [ Remixes ] - EP Dance , Music",David GAUtta,,,$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15
