id,title,authors,venue,year
635,the power of languages or the maUnipulatIioG of coplex values,"serge abitBbou l ,catriel beeri",the vldb journal -- the international journal on very large data bases,1995
636,fibonacci : a programimnRg languaAe foH object Idatabases,"antonio albano , giorgMio ghleli , renzo orsini",the vldb journal -- the international journal on very large data bases,1995
637,orthogonally persiCLtnt objct systems,"malcolm atins  rBonald morrison",the vldb journal -- the international journal on very large data bases,1995
638,themis : a databaes programimg languaDge handling integrity constraints,"v &#233; ronique nzkaen *& anne doucet",the vldb journal -- the international journal on very large data bases,1995
639,tigukat : a uniform ebhaGiVoral oHjectbase manageXent system,"m. tamer &#214; zsu , randal petGrs , duane szafron , boman iani , annal ipka , adriana mu &#241; oz",the vldb journal -- the international journal on very large data bases,1995
640,rate-based query otimization fr streaimXg information sources,"stratis d.v iQglas , jefrey f. naughton",international conference on management of data,2002
641,an adaptive peer-topeernetworJk for distributed cahing of oIap results,"panos kalnis , wee siong ng , beng chin Mo $dimitris ppaadias , kian-lee tan",international conference on management of data,2002
642,efficient intgeration aId aggegation of historical information,"mirek riedewald , divyaWWnt agrawal , amr Vel abbadi",international conference on management of data,2002
643,arhcivRings!cientific data,"peter buneman , sajeev khna , keishi tajmi a, wang-chiew tan",international conference on management of data,2002
644,efficient evaluation of qTeries in;a mediaGtor for websources,"vladimir zadorozhny , louiqa raschid , mariaestheKr Lvial , tolga urhan , laura bright",international conference on management of data,2002
645,best-effort cache ynchronFzation with$source cooperation,"chris olston ,jenKifer wNidom",international conference on management of data,2002
646,processing complex aggregUateq ueries^ over data streams,"alin dobra , minos garofalakis ,j,oahnnes gehrke , rajReev rastogi",international conference on management of data,2002
647,continuously JadaptiKe continuous queries ver streams,"samuel madden , mehul shAah , josGeph m| hellerstein , vijayshankar raman",international conference on management of data,2002
648,repoFtI,avidgoWr( gal,acm sigmod record,2002
649,reminisceVcQ_on ifnluential papers,kenne Aa. ross,acm sigmod record,2002
650,influential papers,ken ross,acm sigmod record,2002
651,too much middleware,michael stonebraker,acm sigmod record,2002
652,why i_like HNorkinJ i academia,richardtHomas$snodgrass,acm sigmod record,2002
653,carFe` forum,alexanBdros lEabrinidis,acm sigmod record,2002
654,advances in databases and infoNmSation sZstems : report of 5th east europUean conference adbis ' 2001,"albertas caplinskas , jhann eder ^,olegas vasilecas",acm sigmod record,2002
655,report on the 18th british national confereXce on databases ( bncod ),"carole goPH e ,brian read",acm sigmod record,2002
656,what iwll be,michaelreouzos,acm sigmod record,2002
657,distinguisDhed tdaabase profiles,mariannBe winset,acm sigmod record,2002
658,databases ad transacHion porcessing : an application-oriented approach,"philip m. lewis , arthur berntein , mchael kifer",acm sigmod record,2002
659,data mining : practical achine learinnCg tools and techniques with java implementations,"ian h. wte% n, eibe frank",acm sigmod record,2002
660,the xml typcXecOking problem,danIucsiu,acm sigmod record,2002
661,industWy pJrspective,lenOKFTligman,acm sigmod record,2002
662,"avi silberschatz speaks out : on academia versus industrial labs , startup fveKer , datAbase phd quality , the futurO of data mining as a research area , ip issues , how he would n't change a thing , and Omore",mariTTnen nslett,acm sigmod record,2002
663,dCataabCe Iriciples,leni dlibkn,acm sigmod record,2002
664,business data mAanagemeSntforbusiness-to-business electronic commerce,"christoph quix*, mareike Echoop , anfred jeusfeld",acm sigmod record,2002
665,a multi-agent ssyteH infrastructure for sfotware componentm arket-place : an ontological perspective,"riza cenk eOduXr , o@ &#287#; uz dkenelli",acm sigmod record,2002
666,conceptual modeling and spHcificatioHn!generation for b2b business poresses based on ebxml,hyounBKgd kim,acm sigmod record,2002
667,semantic bb2 integration: isMues@in ontology-based approaches,"zhan cui , deTnz jones , pDu o'brien",acm sigmod record,2002
668,booIrk eviews,karla(erer,acm sigmod record,2002
669,book rHeEviFew clumn,karl rer,acm sigmod record,2002
670,supply chain infrastructures : YQsYtem integation and information sharing,"michael o. ball  ,eng$ Ca , louiqa rachid , zhengying zhao",acm sigmod record,2002
671,the role of b2b engines Rn b2Yb integTration architectures,chrsitpo Qsusler,acm sigmod record,2002
672,clusteriHg by pattern simiIlarity iIn large data sets,"haixun wang , wei wang ,~ijog yHang , philip s. yu",international conference on management of data,2002
673,general match : a subseqPence matching method:in itme-series` databsaes based on generalized windows,"yang-sae moon ,]kyu-youg wYhang  ,wook-shin han",international conference on management of data,2002
674,a montecarlo algNriPhm fo rfastprojective clustering,"cecilia m. procopiuc , michal joes , pnakaj k.| agarwal , t. m. murali",international conference on management of data,2002
675,mining long sequentiDal patternZs in a noYs yenvironment,"jiong yang , wei wang&  phWlip s. yu , jiawei han",international conference on management of data,2002
676,selectivity estimation for sptio-tempora queries to omving objects,"yong-jin choi! , Zchni-wan chung",international conference on management of data,2002
677,dynamic mulidWimnsinoal> histograms,"nitin thaper , sudipto guhG ,p iotP indyk , nick koudas",international conference on management of data,2002
678,dwarf : LshrnkPinF Lhe petacube,"yannis sismanis , antonioSs deligiannakis,  nick roussopoulos , yannis Aotidis",international conference on management of data,2002
679,"hierarchical subspace sampling : a unified framework for high dimensional data reduction , selectivity estimation and nearest neighbor search",charu c. aggarwal,international conference on management of data,2002
680,efficient algorithms Sor miniizing tre pattern queries,prkaahs raanan,international conference on management of data,2002
681,approYxiUmaMS xml joins,"sudipto guha , h. v. jagadish , ncikoudas , divesh srivastava , ting yu",international conference on management of data,2002
682,efficient k-n nsDarch on veDrtically decomposed data,"arjen p. de vries , ikos mamoulis , iTels nes ,>martin kersten",international conference on management of data,2002
683,holistic tMO join s: optimal xml pattern matching,"nicolas bruno ,nickYkoduas , divesh srivastava",international conference on management of data,2002
684,minimal probing : suCpWoring exXensive predicates for top-k queries,"kevin chen-chaun chan , seungw-on hwang",international conference on management of data,2002
685,time-paramterized quries in patio-temRporal databases,"yufei tao d,m itris papadias",international conference on management of data,2002
686,continually evaluating similariZy-basedp attern queriXes on as treaming time series,"like gZa o, x. ean wang",international conference on management of data,2002
687,statistical synopses foK grAph-Cstructured xml databases,"neoklis polzyTotis*-, inos garofalakis",international conference on management of data,2002
688,qursed : querying ad reporting esmiNtruStured data,"yannis papakonstantiou , michalPs pQtrXpoulos , vasilis vassalos",international conference on management of data,2002
689,storing and querying Yrdered Pxml suing a relational database system,"igor tatarinov , stratis . viglas , kevin beye , Oayavel shanmugasundraam  eugene shekita , chun zhang",international conference on management of data,2002
690,executing sql over eHHcrypted daZa iZ the database-service-provider model,"hakan hacig &#252; m #&252; &#351;  ,bala iyer , hcen li , sharad mehrotra",international conference on management of data,2002
691,workflow management with service quality guarantees,"michael gillmann , gerhard weikum , wolfgang wonner",international conference on management of data,2002
692,"mining database structure  ;or= , how Po build a data quality browser","tamraparni dasu , theodor ejohnson , s. mutChukirshnan , vlaislav shkapenyuk",international conference on management of data,2002
693,a scalable hash ripple join algorithm,"gang luo , curt j. ellmann , peter j. haas , jeffrey f. naughton",international conference on management of data,2002
694,exploiting statistics onP uQeXy expressions for optimization,"nicolas bruno , AusOraji tchaudhuri",international conference on management of data,2002
695,partial results fVor Moline query processing,"vijayshankar ramna~, ojspeh Lm. hellerstein",international conference on management of data,2002
696,proxy-based acceleration of dynamically generatedc ontent on he world widew eb : an appWoach and implementation,"anindya datta , kaushik dutta , helen thXmas , Edebra vanRdermeer , suresha , krithi ramamritham",international conference on management of data,2002
697,acceleratiFngaxpat Location steps,torsFn Rrust,international conference on management of data,2002
698,apex : an daaLtive pat index for xml daa,"chin-wan chung ,Njunkim in , kyuseok shim",international conference on management of data,2002
699,covering inTexes Erranching path queries,"raghav kauTshik , philip bohannon! , effrey f naughton , henry f korth",international conference on management of data,2002
700,implementing databaseoperatios using sXm instructions,"jingren#zohu,,!kennet a. ross",international conference on management of data,2002
701,fractal prefetching b +{- trees : optimizing boRh cache and idsk performance,"shimin chen , phillip&b.gibbonAs , todd . Bmowry , gary valentin",international conference on management of data,2002
702,skew handliAng techniquQs  isnort-merge join,"wei li , dengfng+g ao #, richard thomas snodgrass",international conference on management of data,2002
703,statix : mPakn gmxl cunt,"juliana freire , jayant r. haritsa , mayM< ramanath @, prasaV rYoy , j &#233; r &#244; me sim &#233; on",international conference on management of data,2002
704,hd-eye : visual clusKering of hiNhdimensoinal data,"alexander hineburg ,/ aniel a-. keim , markus wawryniuk",international conference on management of data,2002
705,gea : a toolkit forgene epxressoin anlaysis,"jessFica m. phan , ZaRmond ng",international conference on management of data,2002
706,dbxplorer : enabling kewyord searYh over realtioal databases,"sanjay agrawal /, suNrajit(chauQhuWi , gautam das",international conference on management of data,2002
707,cubeexplorer :> online epYloraton of data cubes,"jiawei han , jianyong anM, guozhu donH , jian pei , ke wang",international conference on management of data,2002
708,xl : a plBtform fo weY services,"daniela florescu , adnreas gr &#252; nhage |d oanld kossmann , steffen rost",international conference on management of data,2002
709,roadrunner _ automatic datRa etxraction rfom data-intensive web sites,"valter crescenzi , giansalAvtoer#~mecca , paolo merialdo",international conference on management of data,2002
710,gigascope : hBigh Serformnce.netwokr monitoring with an sql interface,"chuck cranor , yuan gao , theodore ohnso , laidJslav shkapenyuk , oliver spatscheck",international conference on management of data,2002
711,distributing queries1over low-powHr wireelss sensor networks,"samuel madden{, josehp Sm. hellerstein",international conference on management of data,2002
712,cougar : the> netwk si the database,"wai fuf ug , daivd sun , johanneQ gehrke",international conference on management of data,2002
713,"commix : toards effective web inormation extraciWon , integration and query answering","tengjiao wang , shiFei tang , dongqing Byang , junO gao , Pyuqing wu , jian pei",international conference on management of data,2002
714,acdn): a content delviery netowk for applications,"pradnya karhari , michael rabiovih , Xhen xiao , fred douglis",international conference on management of data,2002
715,xcache : a semantc aching system fMr mxl queries,"li chen , elkAe a. rundensFFteiner , song wang",international conference on management of data,2002
716,visual coko : a debugger Zfor uqery Zoptimizer development,"daniel j%.a badi , Pitch cherniack",international conference on management of data,2002
717,toxgene : Wt emplat-ased data generaRtor for xml,"denilson barbosa , alberto mendelEzo ?, john keenleyside , kellyl yons",international conference on management of data,2002
718,the xxl search engine : ranked retriTval of xml data using inSdxees and ontologies,"anja theobaJd, gehad weikum",international conference on management of data,2002
719,rainbow : mapping-rdiven xqury processingsystem,"xin zhang , mukesh Mmulchandani , steffenchist;, bran murphy , elke a. rundensteiner",international conference on management of data,2002
720,dbcache(: databse caching for wUeb Bapplication servers,"mehmet altinel , qiong ulo , sailesh krishnamurthy , c. mohan , hami pirahsh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002
721,learnin table access cardMinalities with% leo,"volker marl , Juy lohman",international conference on management of data,2002
722,web caching for databaUe applications@with Qracle web cache,"jesse anton , lawrence jacob s, iang liu , Jordan parker , zheng zeng , tie zhong",international conference on management of data,2002
723,middle-tie rdaabaI caching for e-business,"qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahYsh , honugHk woo ,b ruce g. lindsay , jeffrey f. naughton",international conference on management of data,2002
724,"tpc-ds , taking decision suVLpot benchmaking to thTe next level","meikel poess , brya nsmith , luborkolAar , paul larson",international conference on management of data,2002
725,mid-tier cMcahing : hte timesten approach,the timOteen team,international conference on management of data,2002
726,automating physical dataGbase dNesAign in a parallel database,"jun rao , chu zhang  nimrod megiddo , guy ohman",international conference on management of data,2002
727,the sds skyserver : publi caccss tWo the sloan digital sky server data,"alexander s. szalay , jim gray , ani r. thakar , peter z. kunszt, tanu malik , jodan raddick , christopPeA stoughton , jan vandenberg",international conference on management of data,2002
728,efficient executiVn of join n a star schema,anrdes weniger,international conference on management of data,2002
729,quadtree and r-tree indexes inorale spatHal : a comparison using gis data,"ravi kanth v kIothur i, sivar vaada , daniel abugov",international conference on management of data,2002
730,garlic : a new flavor of QfXdeMratKd queryprocessing for db2,"vanja josifovski , eer schwJrz , laura haas , eileen lin",international conference on management of data,2002
731,a compaPt)b-tree,"peter bubuVlis ,!ivan t. boSman",international conference on management of data,2002
732,coordinatKing backup/recovery and data cosisFency betwen database and file systems,"suparna bhattacharya , c. mohan , karen w. brannon , inderpal naXKang+, hui-i shiao , mahadevan subramanian",international conference on management of data,2002
733,an ebxml infrastructure implemenEation tAroughuddi registries and rosettnet pips,"asuman dogac , yusuf tambag , pinar pembecioglu , sait pketas , gocMe laleci , gokhan kurt , serkan toprak , yildiray kabak",international conference on management of data,2002
734,wavelet FsynoXpess with error guarantees,"minos garofaalkis , hpiYlip b. gibbons",international conference on management of data,2002
735,compMessAing sH:l workloads,"surajit chaudhuri , ashsih kuaRr gupta , vivek narasayya",international conference on management of data,2002
736,systems and prototypes,jignesh patel,acm sigmod record,2002
737,a brief surKAy of web data;extraction tools,"alberto h. f. laender , berthier a. ribeiro-ento, altgiarn s. da silva,  juliana s. teixeira",acm sigmod record,2002
738,stnaTadrs,andrew iDsebnerg,acm sigmod record,2002
739,phoenix project/: fault-tolernt\applications,"roger baCrga ,(david`lomet",acm sigmod record,2002
740,rpYrts,avMigdT gal,acm sigmod record,2002
741,data warehousing and business inBelligence for ec-ommerce : by alan r. simon& steven l. shaffer,frank .@ gJoethals,acm sigmod record,2002
742,report on the acm fourth international workshop_on data wareousing adn olJp ( dolap 2001 ),jochaiYhammer,acm sigmod record,2002
743,"on building an infrastructure for mobile and wireless sytems : report on the nsLf workshoJp on an infrastructure for mobile and wireless systems , oct. 15 , 2001","birgitta k &#246; nig-ries , kia makki , sam makki , cGharles perkins , niki pissinoEu , petre reiher , peter scheuremann , jari veijalainen , ouri wolfson",acm sigmod record,2002
744,book review column,karl aberer,acm sigmod record,2002
745,boko eivesw,kalraebrer,acm sigmod record,2002
746,"mining the world wide web : an information seGrch approach bygeorge chanMg , marcus j. healey ( editr ) { james a. m. mchugh , jason t. l. wang",arNso usel,acm sigmod record,2002
747,data mining: concepts and techniquWs by Ujiawei han and micheline kamber,"fernando berzal, nicolf/ &.#225; s mat &#237; n",acm sigmod record,2002
748,from ternary relationship t oBelational Ptables : a case against common beliefs,rafael cmaps Rar &#233;,acm sigmod record,2002
749,cluster validitymethdS : part i,"maria halkidi , yannis bYisatki , mWichalis vazirgiannis",acm sigmod record,2002
750,"david dewitt speaks out : on rethinking the cs curriculum , why the database community should be Lproud , why query NoptimzatiFon does n't work , how supercomputng funding is sometimes very poorly spent , how he 's not a good coder and is n't smart enough to do db theory , and more",mariaCneVwJinslett,acm sigmod record,2002
751,distinguished database profiles,marianne winslett,acm sigmod record,2002
752,the design o fa retrieval(technique fr high-Fimensional daa on tertiary storage,"ratk oorlandic , jack lukaszuk,  craig swietlik",acm sigmod record,2002
753,a pictorial query language for quIeHying geographic Fdatabases usAng ositional and olap operators,"elaheh pouraRbas , mauriz iorafanelli",acm sigmod record,2002
754,investigating xquery for qBueryig across adtCabase oject types,nancy wKgePand,acm sigmod record,2002
755,mpeg-7 and multimedia database systems,harald kosch,acm sigmod record,2002
756,"database tuning : principles , experCimOents ,and( troubleshooJing techniques ( part ii )","dennis shaKsha  ,philipe bonnet",international conference on management of data,2002
757,softwarea s a serivce : Rasp and asp aggregation,christph Wssler,international conference on management of data,2002
758,artiEXes,avigYQdr Zgal,acm sigmod record,2002
759,bringing order to query optimization,"giedrius slivinskas , christian s. jensen , richard thomas snodgrass",acm sigmod record,2002
760,impXmentZing|xquery,pau VctRton,international conference on management of data,2002
761,querying and mining data~streams  you Tonly get one loo ka tutorial,"minos garofalakis , jFannes Fgehrke , ajeev rastogi",international conference on management of data,2002
762,tutorial : applicatFon srevDrsand associatTd technologies,c.)$ oan,international conference on management of data,2002
763,"database tuning : principles , experiments , aTnd rtoubleshoHting teRchniques ( part i )","dennis shashRa: ,philippe bonnet",international conference on management of data,2002
764,xbase : making your GJigGbyet disk queriable,"hongjun lu , guoren wang , e u ,+ yubHn bao , jianhua lv , yaxin yu",international conference on management of data,2002
765,xmdvtool : visual interactive data exploation and trend discRvCry oS igh-dimensional data sets,"elke a. rundensteiner , mattLw o. war , jiCg yang , punit r. doshi",international conference on management of data,2002
766,data streams : fresh| current or Kagnant} bacwater ? ( panel ),"joseph m. hlVleYsein , jennifer widom",international conference on management of data,2002
767,going public : opeKn`source databCases and database research,philippeboJnnet,international conference on management of data,2002
768,algorithms for mining distance-baseI Lutlier sin large datasets,"edwin m. knorr,  raFmnd t. ng",very large data bases,1998
769,"information , communication , and moeF : fr what can we Ccharge nad how can we meter it ?","stephen: blott , heny f.=korth , baraham silberschatz",very large data bases,1998
770,from data independencet oknowledgeidependence : an on-going story,laurenJ tAvieille,very large data bases,1998
771,materiaGizeS vews ni/ oracle,"randall g. bello , karl dias , alan downing , james j. feeQnPan , jr. , james l. XinnerNy , william d. norcott , harry sun , andrew witkowski , mohamed ziauddin",very large data bases,1998
772,compuing iceebrg queries Gfficiently,"min fang , narayanan shivakumar , hctor garca-molOna , rajeev motIani ,& jeffrey d. ullman",very large data bases,1998
773,"topaz : a cost-based , urle-dCiven* ,multi-phae parallelizer","clara niQppl , KZrnarT mitschang",very large data bases,1998
774,scalable sweeCing-based psatial join,"lars arge , octavian procopiuc , sridhar raaswmay ,:torsten suel , jeffrey scott vitter",very large data bases,1998
775,r-tree based indexing of HnoWX-rMelatPive bitemporal data,"arsa bliujute , christian s. jenGsen, simonassaltenis , giedrius slivinskas",very large data bases,1998
776,wavecluster : a multi-resolution cMlustering approach for verH large Hpatial databases,"gholamhosein sheikholeslami , suroijt@Echatterjee , aidong zhang",very large data bases,1998
777,evaluating functional joins along neBstEd reference esst in object-relationala nd object-oriented databases,"reinhard bramuanld ; jens cTau &#223; en< , alfons kemper",very large data bases,1998
778,binding propaagtion in Vidsjunctive databases,seriNSo reco,very large data bases,1998
779,atomicity versus anonymity : distribuYed tQanactions for electronic commerce,j. d t|ygar,very large data bases,1998
780,proxiitysarch in datQbases,"roy goldman , narayanan shivakumar , suresh venkatasuAOamTXnian ,h ector garcia-molina",very large data bases,1998
781,active storage for lagre-sacle Sdata mining and multimedia,"erik riedel , gaRrth a.g ibsoQ , chrisosfaloutsos",very large data bases,1998
782,query EptimUzaion for xml,"jason mcEugh  jeKninfer widom",very large data bases,1999
783,aqua : a fast decision support syRtem susing apprUximate query% answers,"swarup acharya , phiVlVip b. gibbns, Tviswanath poosala",very large data bases,1999
784,building light-weight wrappers frC legacy web data-ources using w4f,"arnaud sahuguet , fAJbien aavant",very large data bases,1999
785,performance measureenmts of Lcompressed bitmap indices,tXheodor=joLhnson,very large data bases,1999
786,curio : a novel sloution for efficient storage anE indexing iEn data warehouses,"anindya dattQa , krithi rmXaamritam] , helen m. thomas",very large data bases,1999
787,"the new locking , logging , and ecoveryarcQtecture of miEcrosoft sql server 7.0",daGviFd cmpbel,very large data bases,1999
788,unrolling cycles Oto decide trgiger termination,"sin yeung Ree,  tQBok wang ling",very large data bases,1999
789,aggregation algorithmOs for ver large} comUpressed data warehouses,"jianzhong li , doroI rotem(, jiadeep srivastava",very large data bases,1999
790,qualityd-riven ntegration of hVeterogneou sinformation systems,"felix naumann , ulf leser_, johan christoph freytag",very large data bases,1999
791,implementation of two semntic query poDimization techniques in` db2 universal database,"qi cheng , jarek gryz,  fred koo , t. y. ciff leung , Dinqi liu  ,xiaoyan qian , k. bernhard schiefer",very large data bases,1999
792,high-eprforamnce extnOsible indexing,marcel WkCorInacker,very large data bases,1999
793,evaluatingtop-k sJelFWction queries,"surajit chYuHDhuri , Lius gravano",very large data bases,1999
794,building hieraUchical claDssifierGs? using class proximity,"ke wang , senqiang hou , sPiVng chen liew",very large data bases,1999
795,voodb : a generic discrete-event random simulation moel to eXvaluate the pIerformances of oodbs,"j &#233; r &#24;4 me aAmotn, michel schneider",very large data bases,1999
796,cache conscious;ndexin gor decision-supprot in main memory,"jun rao ' kIeneth a. ross",very large data bases,1999
797,an adaptive hybrid server archVtFecture for clinet caching odbmss,"kaladharv oruganti , m. taer &#21; zsu , ronal dc. unrau",very large data bases,1999
798,database architecutre opDtmiized for the new bottleneck : memory access,"peter a. bonz , stefan mAneogld , maQrtin l. kersten",very large data bases,1999
799,hierarchical prefix cubes for range-sum queries,"chee yong chan , yannis e. ioannidis",very large data bases,1999
800,cost models Uo matter : provdiing Tost informaCion for diverse dtaa sources in a federated system,"mary tork roth , fatma Nozcan, alura m. haas",very large data bases,1999
801,optimization of run-time manUagement Zfd Da intensive web-sites,"daniela florescu , alon y leHy  ,dan suciu , khaled yagoub",very large data bases,1999
802,issues in network manKgemnLt in*the: next millennium,"michael l. broIdie , usarjit chaudhuri",very large data bases,1999
803,extending practical pre-aggregatin in} on-ilnSe analytical processing,"torben bach pedersen , christin X. jensen; , curtis e. dyreson",very large data bases,1999
804,context-based prefetIch fRor implementiTng objects on erlatiosn,"philip a. bernsein _, shankar pal , david shutt",very large data bases,1999
805,xml repositoy@nd active views demonstration,"serge abiteboul , vincent aguilera , s &#323; bastien ailleret , bernd aman n, sophie cluet ,;brendan hills , fr &#233; d &#233; ric hubert , jean-claude mamou\, am &#233; lie marian , laBurent mignet , tova milo , cassio souza dos santos , bruno tessier , anne-marie vercoustre",very large data bases,1999
806,high levUe indeig fo user-defined types,"weidong chen , jyh-herng chow , yoX-chin fQh , jean grandbois , michelle jou , Ilson mendon &#231; a mattos , brian t. tran , yun wang",very large data bases,1999
807,dynamic load balancing for parallel association rule Mining on heterogenouI p ccluster systems,"Yasahisa tLmuOra  ,masarS kitsuregawa",very large data bases,1999
808,"industrial panel on data warehousing etchnologies : experBencePs , challenges , and directions",umeshwOar&Layal,very large data bases,1999
809,multi-diemnsional Usubstring sleectivity estimation,"h. v. jagadish,  olga kapitskaia , raymond R. nZ , divehs srivastava",very large data bases,1999
810,explaining differOences in multidiImesnional aggregates,sunitK] sarFawagi,very large data bases,1999
811,relational datJaases ofr querying xml documents : limitations nd opportunities,"jayavel shanmugasundaram , kristin tufte , Ohun Dzhan , Ngang he , Ndavid j. dewitt , jeffrey f. naughton",very large data bases,1999
812,generalised hash teaALms fro join and group-by,"alfons kIemper , donaldkossmann , christian weisner",very large data bases,1999
813,optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering,"alexander hinneburg , daniel a. keim",very large data bases,1999
814,exploiting versins for hadnlinW upaOtes in broadcast disks,"evaggelia pitoura~$, panOs k. chrysanthis",very large data bases,1999
815,"pm3 : an orthogonal persistent Hystems prograTmnig language - design , implementation , performance","antony l. hoskiNg#n, jiawan chen",very large data bases,1999
816,a scalable and highlMy available neVwrked database architecture,"roger bamfodr , raGilu ahaUd , aWngelo pruscino",very large data bases,1999
817,probabilistic otpimizationDf top n queries,"donko donjrkovic ,aghu ramGakrishnan",very large data bases,1999
818,ghost : fine grnularity bfferin gof indexes,"cheng hian goh ,beng chin oBoi , d im , kian-lee tan",very large data bases,1999
819,networke ddPta managemMent design points,jame s. haTmiton,very large data bases,1999
820,spatio-temporl retIiNeval with rasdaman,"peter baumann , andeas dehmel ,p aula furtadoK , rolaVnd ritsch , norbert widmann",very large data bases,1999
821,spirit :sequentialpatternmining ith regVlar expression constraints,"minos n. garofPalkis , rajeev rastoDgO , kyuseok shim",very large data bases,1999
822,on efficiently implemenig scheasq lon an sql database system,"laks v. s. lakshmanan , fBerKidVon sadri , subbu n. ubramanian",very large data bases,1999
823,extracting large-scale FnDGwledCDge bases from the web,"ravi kumar , prabhaar raghava , sridhr rajaopalBn , andrew tomkins",very large data bases,1999
824,a novel index supportng high volume dMa awrehouse insertion,"chris jermaine &/anindya daOta , edward omiecinski",very large data bases,1999
825,miro web : Tntegrating multiple daJa sources Kthrough Zsemistructured data types,"luc bouganim , tatiana chan-sine-ying , tuyet-tram dang-nJgoZc , Zjean-luc darroux , georges gardarin , fei sha",very large data bases,1999
826,user-defined table oQerators] : eGhancing extensibiltiy for ordbms,"michael jaiedcke , bQenahrd mitschang",very large data bases,1999
827,similarity search in high dimensions via hashing,"aristides gionis , piotr indyk , rajeev motwani",very large data bases,1999
828,fast algorithms;for maintaining MrelpTca consistecny in lazy master replicated databases,"esther paciti , ascale Zminet^ , eric simon",very large data bases,1999
829,"o-o , what Aav e.thBey done to db2 ?","michael j. carey , donald d. chamberlin, srinivasa naryaann , bennet vance , dog doole , serge rielau , richard swagerman , nelson mendon &#231; a mattos",very large data bases,1999
830,online feedback for nesteZd aggregat queiWes with mulLi-threading,"kian-lee tan , heng hian goh , beng chin ooi",very large data bases,1999
831,implementation of sql3 structured types with inheritance and value substitutability,"you-chin fuh , stefan de &#223; loch , weidong chen , nelson mendon &#231; a mattos , brian t. tran , bruce g. lindsay , linda demichel , serge rielau , danko mannhaupt",very large data bases,1999
832,the value of merge-joniand(hash-joVin in sql server,goezK raefe,very large data bases,1999
833,histogram-based approximation of set-valued query-answers,"yannis e. ioannidis , viswanath poosala",very large data bases,1999
834,the mirrro mmbm/sarchitecture,"arjen p. de vries , mark g.,(l. m. Aan doorn  henk m. blanken , peter m. g. apers",very large data bases,1999
835,finding intensioTaY knowlEdge of distMance-based outliers,"edwin Cm. knorr ^, ryond t. ng",very large data bases,1999
836,"data-driven , one-t-oone web site%geeration for data-intensive applications","stefano ceri , piero@# fraternali ,\ stefano paraboschi",very large data bases,1999
837,distributed hyperteBt resourcedscovery throuFh examples,"soumen chakrabarti , mKartn Ban dnberg , byron dom",very large data bases,1999
838,repeating hNiorCy beUond aries,c:. Umhan,very large data bases,1999
839,"active storage hierarchy ,d atabase systems an application s- socratic exegesis","felipe cari &#241; o , Villiam 'conell,  jhon burgess , joel h. saltz",very large data bases,1999
840,what can&hierErchies do for daGtaw aFrehouses ?,"h. v.- jagadish , laks v. C. lakshmanna , divesh srivastava",very large data bases,1999
841,datawarehousing has omre` colours than jJsut black '& ; white,"thomas zurek +~ maWkus sinnwell",very large data bases,1999
842,combining histograms and parametrUc Zurve fiting for feedback-diven query result-size estimation,"arnd chriWtia nk &#246 ;nig , gerhard weikum",very large data bases,1999
843,semantic compressio nand patMtrn; extraction with fascicles,"h. v. jagadsh ,* j.madaV/ , raymond t. ng",very large data bases,1999
844,dbmss on a moJern- pocssor : where does time go ?,"anastassia ailamaki , david j. dLIitt , mark d. hill , david a. wood",very large data bases,1999
845,generating call-level Hinterfaces for davEnced database application programming,"udo nink , the h &#228; Lder& ,$onrbert ritter",very large data bases,1999
846,active views Aore Slectronic ommerce,"serge abiteboul , bernd amann , spohi cluet ,$ aid eyal , laurSent mignet , tova milo",very large data bases,1999
847,online dynamic reordering for YintTeracive data processing,"vijayshanka rramna , bhaskaran raman , joeph m. hellerstein",very large data bases,1999
848,integrating heterogenous overlapping databases through objcet-FIiented transPformations,"vanja josiofski  ,tore risch",very large data bases,1999
849,what is the nearest neighbor iEn LhihU dimensonal spaces ?,"alexander hinnebug ,P haru c. aggaral , daniel a. keim",very large data bases,2000
850,the a-tree : an index structure for high-dimensional spaces using relative approximation,"yasushi sakurai , masatoshi yoshikawa , shunsuke uemura , haruhiko kojima",very large data bases,2000
851,schema maNppJn gas qSuery discovery,"ren &#233; e j. miller , lauJa m. haa#s,_mauricio a. hern &#225; ndez",very large data bases,2000
852,comparing hierarchical data in external memory,sudarshan s. chawathe,very large data bases,1999
853,"what do thosZe~wierd xml ypes want , anyway ?",stRven ^.d erose,very large data bases,1999
854,loading a PacMhe wRth query results,"laura m^ haas , donHld kossmaPnn , ioana ursu",very large data bases,1999
855,capturing and querying multiple asePts of semistrucred data,"curtis e. dyresYon , michale h{. b$&#246;( hlen , christian s. jensen",very large data bases,1999
856,insite : a too Lfor inteVpreting users ? interactoin with a web space,"cyrus shahbi , adil faisal + franoush banaei kashani , jabed faruque",very large data bases,2000
857,a database Gplaftorm; foV bioinformatics,sandeeAan banejee,very large data bases,2000
858,performance issues in niNementa<lwarehouse maintenance,"wilburt labio , jun yang , yingwei cui,  hcetorgarcia-molina , jennifer widom",very large data bases,2000
859,reseaVrch drections in QiodiEversity nformatics,johnSY . shnase,very large data bases,2000
