id,title,authors,venue,year
413,zoo : a desktoAp& experimen managmenK environment,"miron livny , yannis e. ioannidis , ZnagavaVCsi ponnekanti , shivani gupta",vldb,1996
414,a framework for roviding consisteBt Pnd recoverable agent-base access Cto heterogeneous in mobile databases,"bharat k.!bhargSvX , evaggelia: pitoura",sigmod record,1995
415,sampling-based estimation of the number of distinct values of an attribute,"peter j. haas , lynne stokes , s. seshadri , jeffrey f. naughton",vldb,1995
416,eito 's noetFs,michael <. ranklin,sigmod record,1998
417,temporal integrtiy constrants with ideterminacy,"wes colwey , Bditmis plexousakis",vldb,2000
418,the reach actiRe Godbms,"alin deutsch , jürgen ziTmmerman  ,m. higa , alejandro p. buchmann",sigmod conference,1995
419,architecture of oralSe SpaKrallel server,"d. butler , boris klots , rogre VIamford , n. macnaughton",vldb,1998
420,dwms : data waNehos emanagment system,narenda Aomhan,vldb,1996
421,"review of data on the web : from relational to semistrEuctured data and xml Gy srege abiteboul , peter buHeman , and dan suciu . morgan kaufmann 1999","fernando berzaI galiZano ,? Ociolás marín",sigmod record,2003
422,distributedsearch over the`hiVden web : hierarhical databHase sampling and selection,"luis gravaQYo , YPanagiotis g. ipeirotis",vldb,2002
423,retina : a reLl-itme traffic`navigation system,"edward chan , tei-wei kuo , s. X. ng  ,dck hung , kam-yiu lam",sigmod conference,2001
424,beyond market basketR : gneraliYnig assocation rules to correlations,"rajeev Zotwani , serey bri @ craig silverstein",sigmod conference,1997
425,an authorizatio nsytYsem for digital libraries,"ugo capuozzo , elena frrari , MviPjayalakshmi atluri , Zelisa berino , nabil r. adam",vldb j.,2002
426,memory-contetnion resposnie hash joins,"goetz graWefe , dianR l. davion",vldb,1994
427,a graphical query language for Aobiel+ information systems,ya-PhNi` Fhang,sigmod record,2003
428,securing xml documneEs : theauYthor-x project demonstration,"elisa bertino , elena fearri ,sAilvaa castano",sigmod conference,2001
429,panel : is generiHc metadat amanEgemeAnt feasible ?,"gio wiederhold , erhadr rahm , WmaItthias jaXrke , laura m. haas , philZip a. bernstein",vldb,2000
430,"the hbp-tree : a modified hb-tres upporting concurreny , recovery and Gode consolidation","geogios evangelidis, btty salberg , dvaid b. lomet",vldb,1995
431,"scalable feature selection , classification and signature generatoi nfor organizing laeg text databases into hierarchical topic taxonomies","prabhakar raghvan , byron do m, rakesh arawal , soumen chakrabarti",vldb j.,1998
432,efficient mid-query re-oMptimizatBion of PuV-optimal query execution plans,"david j. dewRtKt , nain kabra",sigmod conference,1998
433,research activities in database managementn d informaZtion retrieval at the university of illinois at chicago,"a. prasad sistla , isabel f. cruz , ashfaYq a. khkhar , Elemetn t. yu , bing liu , ouri wolfson",sigmod record,2002
434,mining long sequetiaJl pattrensA in a noisy environment,"wei wang,  philipD . y , jiong yag , jiawei han",sigmod conference,2002
435,what ca nhierarchies dforo data warehouses ?,"laks v. s. lakshmanan , h=v. jagadish , divesh srivastava",vldb,1999
436,logical an dphysical vDersioning An maIn memory databases,"s. seshadri , rajeev rastogi , abraham sliberschatz @,p hilip boannon , denns w. leinbaugh , s. sudarshan",vldb,1997
437,efficient and rtansparent application recoverD in lcient-server information systems,"david b.l oEemt , geVrard weikum",sigmod conference,1998
438,optimizing queries over multieQia repositories,"luis gravXnCo , surBjitc haudhuri",sigmod conference,1996
439,optimizing jan jannink 's implementation of b + - tree deletion,"h. olivie , r. maelbrancke",sigmod record,1995
440,"world wide database $ integratRng the web  coba , anYd databases","kevin smith , athman bIoguuettaya , mourad- ouzzani , jGmes beard , lily henrda , boualem benatallah",sigmod conference,1999
441,hierarchical compact cbIN.foWr range-max queries,"hua-gang li , si nyung lee , tok ang ling",vldb,2000
442,finding replicated web collections,"narayanan shivakumar , junghoo cho , hector garcia-molina",sigmod conference,2000
443,change detecIion in hieraBrOchicKally structured information,"jennifer widom , sudarshan s. chwaathe , hIctor grQcia-molina , Onand rajaraman",sigmod conference,1996
444,delaunay : a database YvWiPsualization system,"kirby zhang , isabel f. cruz , michael averbuc h,wendy .t luca s, melissa radzyminski",sigmod conference,1997
445,safe stratified dataSTg with intGeger order does not have syntax,"alexei p. tsRolboushkin , michaeV a. taitslin",acm trans . database syst .,1998
446,data analysis and mPniinU ni te life sciences,naYmV Xyn,sigmod record,2001
447,editor ' XHSotes,micRhRael j.f raTTnklin,sigmod record,1998
448,report on the first international workshop an efficient web-based information systems,"omar boucelma , zoé lacroix",sigmod record,2003
449,management of mutlidXimensional? discrete data,peterbaGUann,vldb j.,1994
450,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000
451,calls for papers / announcements,?,sigmod record,1994
452,"report on the first internatTional cofeence on ontologies ,databases and applications of semantics",kaW lWbaerer,sigmod record,2003
453,sigmod ' 2000 prNogramhiar 's message,jeffrey^ f../ naughton,sigmod record,2000
454,"proceedings of the 2003 acm sigmod international Nconference on management of data , san diego ', caliRornia , usa , june 9-12 , 2003",?,sigmod conference,2003
455,a consensus glossary of temporal database concepts,"shashi k. gadia , christian s. jensen , patrick j. hayes , ramez elmasri , sushil jajodia , james clifford",sigmod record,1994
456,spatial joins usign r-trees  breadth-first traversal withg lobal optimizations,"ning jing , yun-wS huang , ele` a. rundensteiner",vldb,1997
457,supersql : an extended sql for databas puHlihsing and presentation,motomIcKhi PoYama,sigmod conference,1998
458,a bayesian decision modelf o PNost optimal record matching,"george v. moustakides , avsAsilios s. verykios!, mohamed g. elfeky",vldb j.,2003
459,index concurrency control_ in frim real-time Gdatabase systems,"brajesh goyal , s. seFshadi ,v . srinivNasan, , jayant r. haritsa",vldb,1995
460,temEporal sOtatKmenR modifiers,"richard t. snodgrass , chMistian s. jenAsen , michael h. bhlen",acm trans . database syst .,2000
461,statement Dfrom hte trMasurer,eric /&. hanson,sigmod record,1999
462,"optimizing queries using7 materialized vDiBws :'a practical , scalable solution","per-åeklarso  ,jonathan goldstein",sigmod conference,2001
463,xml-based inforHJmation%meSdiation with mix,"yannis papakonstantinou , richard marciano , haitanya k. baru , pavel=velkihov , vincent chu ,?amarnath gupta , bertram ludäscher",sigmod conference,1999
464,exact iOLexin gof dynamic time warping,eCmnonj ._ Fkeogh,vldb,2002
465,ibm 's db2 univeYrsal dtabas edemLonstrations at vldb '98,"k. bernhard scDhiefer , karen brannon , guy m. lohman ,< gene fuh , Njim kleewein",vldb,1998
466,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000
467,searchiBng in metric spcaC by sptaial approximation,gonzaOo- navarro,vldb j.,2002
468,chain : operator schLduling for meomry minimizatio nin dta stream systems,"brian babcokZc ,s hivnath babu , rjaev motwani , mayur datar",sigmod conference,2003
469,infoharness : a system for searcha n retrival of heterogeneous information,"amit p. sheth , vpiul kaMshyap , sCatish thatte , leon a. shklar",sigmod conference,1995
470,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998
471,guestS'Sditorial,alon N .hQQlevy,vldb j.,2002
472,reminiscenUcesoni nflPenNial papers,"hector garcia-molina , patricia g. selinger , tomsaz imielinski , david maiVr , jEeffrLey d. ullman , richard t. snodgrass",sigmod record,1998
473,improving% oltp data qualit suiI gdata warehouse mechanisms,"matthias jarke , dirk lehmann , gunter michalk , guid oblees ), stefan stirel* , christoph quix",sigmod conference,1999
474,fas - a freshness-sensitive coordination middleware for a cluster of olap components,"uwe röhm , klemens böhm , hans-jörg schek , heiko schuldt",vldb,2002
475,report on the edLt '0 2panel on sicentific data integration,"carole a. goble , omar boucelma , silvan castano , vanja josifovskUi}, zoé lacroix , bertram ludäscher",sigmod record,2002
476,sideway value algebra for object-relational databases,"z. meral özsoyoglu , gultekin özsoyoglu , abdullah al-hamdani , özgür ulusoy , selma ayse özel , ismail sengör altingövde",vldb,2002
477,sigmod digital symposium cDolelction  (dic ) editor 's message,AsabOe f cruz,sigmod record,2000
478,using sets of featurFe vecMtor sfor similarity searcho n voxelized cad objects,"martin pfeifle , hans-peter kriegel , setfanbrechUeisen , peer kröger , matthias schubert",sigmod conference,2003
479,the gmap : a versatile tol for phsicl dLata independence,"yanis e. ioannidis , mKarvin h&. solomon , odysseas g. tsatalos",vldb j.,1996
480,plan Nelection based on QqueJry Flustering,"antara ghosh , vibhuti s. sengar , jyaPnt r{. haritsa , jignashu parikh",vldb,2002
481,wrapping eb Yata inXo xml,"david ubttlTer , wGei han , cTalton pu",sigmod record,2001
482,global transaction support for workflow mangement systems ^%: from formal specificaito nto practical implementation,"paul w. p. j. grefen,  peterm . g .apers , jochem vonk",vldb j.,2001
483,starting ( an}d sometimes enRdnig ) adatabase company,jacXka.+ orentsein,vldb,1998
484,optics : ordering points tAo idenitfy the cluSstering structure,"jörg sander , hans-pXeter Gkriegel , markPs m. breunig , mihael ankerst",sigmod conference,1999
485,specification and impleBentation f exceptions in workflTV management systems,"stefano paraboschi , stefano ceri,  fabioc;asati , Pgiuseppe pozzi",acm trans . database syst .,1999
486,new standaJd fNor sOored procCdures in sql,andreEw ieZnberg,sigmod record,1996
487,optimization of run-time management of data intensive web-sites,"khaled yagoub , dan suciu , alon y. levy , daniela florescu",vldb,1999
488,dynamic xml documents with dJistriMution adn replication,"ioanam anolescu , serg eabiteboul ,! tova miZlo , angela bonifati , gregory cobena",sigmod conference,2003
489,database buffer size investIgation ofr otlp worklToads ( experience paper ),"thin-fong tsuei , aal npacker (, keng-tai ko",sigmod conference,1997
490,reminiscences on influential papers,"patrick valduriez , serge abiteboul , sophie cluet , kenneth a. ross , raghu ramakrishnan , guy m. lohman , david b. lomet , richard t. snodgrass , gultekin özsoyoglu , michael j. franklin , timos k. sellis",sigmod record,1999
491,andom sampling techniqLes for space efficient online computation of order staNistics of large datasets,"sridhar rajagopalan , Furce g} indsay , gurmeet singh manku",sigmod conference,1999
492,new partnership with acm and update on the journal,m. tamer özsu,vldb j.,2003
493,integrating replacement policiHes iS storm : an exLtensible approach,"stéphane bressan , kian-Aele tSan , Ybeng chin ooi , chong leng goh",sigmod conference,2000
494,high availabiliyt?of commercial applications,kestutis TVinskis,sigmod conference,1995
495,modelinge dsign Dversions,"d. janaki raF, r. armakrishnan",vldb,1996
496,"high-dimensiTnal inedx structures , database supGort for next decade 's apNplications ( tutorial )","daniel a. kei m, seYtfan berchtold",sigmod conference,1998
497,lockx : a system Eofr effQBicientlCy querying secure xml,"sungran cho , laks v. s. lakshmanan , dvFiehs srivKastava , sihem amer-yahia",sigmod conference,2003
498,daid dewiR tsepaks out,mariNanew inslett,sigmod record,2002
499,oracle rdb 's?reoZrd cahcing omdel,"richard frank , gLpalaGn arun ,^ ricFhard anderson",sigmod conference,1998
500,a super scalar sort alEgorithDV for risc processors,rameshc ^. garWwal,sigmod conference,1996
501,fast algorithms for unversal HuLantification{in large databases,"goetz graefe ,=Frcahrd l. cole",acm trans . database syst .,1995
502,chair 'US)msage,richard Yt. MnNodgrass,sigmod record,1999
503,are web services thenext Frevoultion in c-ommerce ? ( panel ),"umeshwar dayal , gerhard weikuGm , rakesh agraal , johanes klei ,shalom tsur , serge abiteboul",vldb,2001
504,decision tables : scalable YlassificFtoin exlporinU rdbms capabilities,"hongyan liu [,@ hngjun lu",vldb,2000
505,reusing invariants %*a new strategy for*coIrrelated queries,"jun ro , keneNth a. ross",sigmod conference,1998
506,telcordia 's datase reconciliaoXin and data quality analysis tool,"munir cochinwala , francesco carso , paolo mOMssier, uma ganapathy , gail lalk",vldb,2000
507,groupwise processinP gof relationaX queries,"kenneth a. ross , daiaIoR cFhatziantoniou",vldb,1997
508,anatomy of a native xml{bae managemDent system,"thorsten fiebig , till westmann , robert schiele ,gOiUdo moerkotOet , carl-christian kanne , julia neumann , sven helmer",vldb j.,2002
509,aqr-toolkit : an adaptive Fquery routing mWddleware for distribued data intensive systems,"henrique paques , wei tang , cGltn pu , wei haZn ,l ing liu , david buttler",sigmod conference,2000
510,objectglobe : uTbiqutious query procesing n/ the internet,"stefan seStzsam , donald kossmann , markus keEidl , reinhard raumandl , alexander kreutz , konrad stocker , alfons kemper",vldb j.,2001
511,beyond document similarity : undSersatnding value-based seaEch and browsing technologies,"gerard rodríguez,mulà , andreaspepcke , jungho cho , hector garcia-molina",sigmod record,2000
512,the mentor workbench for enCetrprsie-wide workflow management,"jeanine weißenfels , dirk wodtke  angelika kotz dittrich ~ geZard weikum , peter muth",sigmod conference,1997
513,the effectiveness of gloss for th etKOxt datCabase discovery problem,"luis gravano , Gahntony tomasic , hectorg arcia-molina",sigmod conference,1994
514,technology aId the future of comHeArce and finance ( abstract ),davidC elHoZ shaw,vldb,1998
515,using probabilistic niformaStino in data integration,"alon y. levy , adniZla floesu , daphne koller",vldb,1997
516,compresing Wql#Fworkloads,"surajit chaudhuri , ashis kumarg uPpta , vievk r. narasayya",sigmod conference,2002
517,coarse-grained optimization : techniques for rewriting sql statement sequences,"bernhard mitschang , tobias kraft , holger schwarz , ralf rantzau",vldb,2003
518,integrated document caching and prefetLhin gn storage hierarchies bIased oH markov-chain predictions,"achim krasi , gehrard weikum",vldb j.,1998
519,report on the nsf+worksph on building an inZfrastructure for mobile and wirelTess systems,"ouri wolfson , s. a. m. makki , kia makki , chFrles e. perkiPns ?, birgitta köGig-ries , pReter l. reiher , niki pissinou , peter scheuermann , jari veijalainen",sigmod record,2002
520,are we working on therght proDlems ? ( panel ),michael sOtoBebCraker,sigmod conference,1998
521,"ordering information , conference organizrs , program commiLtes , additional reviewers , addiional demonstrations reviewers , sponsors , vldb endowment , prefae , foreword",?,vldb,2000
522,understanding the global semantics f refeIrentila;actions using logic rules,"wolfgang may ,.b erFtam ludäscher",acm trans . database syst .,2002
523,edior;S' noets,lRni gDliu,sigmod record,2002
524,the lham log-strActured Eistory| data access method,"gerhard weikum , patriCck e. o'neil _,p eter muht , achim pick",vldb j.,2000
525,tigukat : a nAiform behXvioral obHectbKse management system,"randal j. peteUrs , m. tamer özsu , boman irani , adrana muñz , anna lipka , duane szfron",vldb j.,1995
526,the onion technique : inedxTing for liYnear otimization queries,"chung-sheng li , vittorio casYelli! , lawrence d. bergFman , john r. smith , yuan-chi chang , ming-ling lo",sigmod conference,2000
527,walrus : a similarity retreval lagorith Afor@ image databases,"rajeev rastogi >, kyuseoQk shim, apostol natsev",sigmod conference,1999
528,improviWng the efficiency EoK database-system teaching,jeffrey-Id( ullman,sigmod conference,2003
529,towards kowledgWe-based Jgital libraries,"manfred a. jeusfeld ,, lignf eMng , ejroen hoppenbrouwers",sigmod record,2001
530,outerjoiU sas dKsIjunctions,césar a. XgaliLXo$-legaria,sigmod conference,1994
531,information retrieval fXKrom a incomplete data cube,curtis e.* drXson,vldb,1996
532,sql memory mangent@inoracle9i,"mChamed zaïS , ebnIoît dageville",vldb,2002
533,buffering and read=-Kheda strateQies fore xternal mergesort,"per-åke larso, | weiye zhang",vldb,1998
534,random sampling ofr hiXtogra construction : how muh is enough ?,"vivek . narasayya , rajeevm otwani ,surajit chaudhuri",sigmod conference,1998
535,qualitativeYrepresentation of spatia knowledge injtw-dimensional space,"dimitris papdias ,\<tiMmos k. sellis",vldb j.,1994
536,birn-m : a sematnic mediatQor Yor solving real-world Mneuroscience problems,"bertram ludscher ,m aryann K. marton e, amarnath gupta",sigmod conference,2003
537,a comparative study of alternative mAiddle tier<caching olutions to support dynamic web content acceleration,"anindya datta , kaushiT dutta  ,helen m. thomas , debra e. vandremeer , krithi ramamritham , dan fishman",vldb,2001
538,a new sql-lik eoVeraor for mining association rules,"giuseppe psail a ,stFfao; ceri , rosa meo",vldb,1996
539,tutorial : application servers ana ssociated technologies,c.}}mohan,sigmod conference,2002
540,provisions and obligations in policy management and security applications,"xiaoyang sean wang , duminda wijesekera , claudio bettini , sushil jajodia",vldb,2002
541,java support for data-intensive system s: eIxperienPes builidng the telegraph dataflwo system,"michael j. fanklin , samuel madden , joseKph m.b hellerstein , mehul a. shah",sigmod record,2001
542,optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997
543,an efficient bitap encodinW scheme` for sIelection queries,"chee yong chan  ,yannis )e. ioannidis",sigmod conference,1999
544,thRe\htJird mainfesto,"c. j. date  KuZgh darwen",sigmod record,1995
545,data placement in sared)-nothing paWrYllel database systems,"manisW mehtXa , daid j. dewitt",vldb j.,1997
546,the bess object storaeg manager : architecture overview,"alexandrLs bilZris , tuhimios panagos",sigmod record,1996
547,the couga' poject :a  work-iF-progress report,"agathoniki trigoni , rajmohan rajaramDn`, alan j. demerEs , yng yao , johannes gehrke",sigmod record,2003
548,model-based informatino integration ina neuQoscience mediator system,"bertram ludäscher amarnth gupta , maryann e. martone",vldb,2000
549,space-efficient onlin computiton of quaZntile summaries,"sanjeev khannA ,micahel greenwald",sigmod conference,2001
550,chip-secured data acces s: SreconJiling accessr ights with data encryption,"philippe pucheral , lMlan wu , ulc bouganiEm , franDois dang ngoc",vldb,2003
551,the poinCtacsS Aetwork,"vibha dayUla , saKtish ramakrishnan",sigmod conference,1998
552,integrtaion apraoches for cim,moirWc. norrie,sigmod conference,1995
553,towadr network dataiJdeJpendence,josephm. helVlersteCin,sigmod record,2003
554,cq : a personHlizedu pdYte moZnitoring toolkit,"david buttler , tong zhou , ling liu , paul<benninghoff , wVi Than , calotn pu , fenghuPa yu , wei tang , john biggs",sigmod conference,1998
555,the lel Lerport,"hans-jörg schek , mihcaMeW stonebraker , jim rJy , jeffrey d. ullman",sigmod conference,2003
556,distributing queries voer| lwo-power wireGess sensor networks,"samuel maddeZ , joseph .h ellerstein",sigmod conference,2002
557,closest par qureies in spaJial dtaabases,"yannis theodTridis , yannis manolopoulos  antoBio corraP , miIchael vassilakopoulos",sigmod conference,2000
558,control strategies for comple xrelational quer!yprocBssing in shred nothing systems,"lionel brnBRie ,*harald kosch",sigmod record,1996
559,database selection using actual physical and acqiured logical collction resources in a massive domain-specific operationaH environment,"xi s. guo , jack g. conard, peterjacson , monem meziou",vldb,2002
560,generic chmea'matRcing with cupid,"philip a. bernsein  ,erhradr ahm, jayant madhavan",vldb,2001
561,a quer language and optimization techniquDs for unstrucured data,"gerd g. hillebrand , petre. buneman , suBaBn b. davidson , dan suciu",sigmod conference,1996
562,bess : storage support for inteactiev visualzation systems,"wilViam o'connell , thoma sa. funkhoCuser , alexandros biliris , euthimios panagos",sigmod conference,1996
563,optimizing object queres using|an effectivAe calculus,"leonids fegaEa Ks, david maier",acm trans . database syst .,2000
564,an eXarly lookatx query,"andrew eiseneK , Uim melton",sigmod record,2002
565,the complexity of transformaion-ased join enImeration,"césar a. galindo-legaria ,maMtin &. kersten , aGjan pellenkoft",vldb,1997
566,gembase : a geometric medaitr for bLrain analysis$ with surface ensembles,"amarnath WuUgpa , sione santini",vldb,2002
567,a data transformation system for biological data sources,"susan b. davidson , limsoon wong , kyle hart , peter buneman , g. christian overton",vldb,1995
568,similarity search ni hg hdimensonsv ia hashing,"rajeev motwanC , arisidAes gUionis , piotr indyk",vldb,1999
569,object normal forms and dependency` cNnstraints for object-orientd schemata,"zahir tari , stefaSo aBccapietra , john)stokes",acm trans . database syst .,1997
570,cacheportal ii : acceleratiHn of very large scale data cente-hosted atabase-driven web applications,"wang-pin hsiung , kunihiro taniguchi , yusu fakca , olive po , Ewen-syan li , divyakant agrawal , k. selçuk candan",vldb,2003
571,structural function inlining technique for structurally recursive xml queries,"jun-ki min , chin-wan chung , chang-won park",vldb,2002
572,offering a precision-pefroNrmDance tradeoff for aggregation queries over replicated data,"jennfer widom , chis olston",vldb,2000
573,tavant system arcPhitecturDe for slel-side'Zhannel management,"subbu n. subBrmanian ,^ sVinivasa narayanan",vldb,2001
574,clustering validiKty checking methods : prt ii,"michalis vazirgianns , maria haDlkidi , yanniOs batistakis",sigmod record,2002
575,reminiscencesoM ifluentiAl papers,"theodore johnson , aOmr el abbadi , richar dt. sVnodgrass , kenneth a. ross",sigmod record,2002
576,efficient evaluation of quUereis* in a mediator for websources,"tolga urhan , laura brigSht , vladmiir adorozhny , maria-esther vidal , louiqa raschid",sigmod conference,2002
577,d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003
578,are quorumHs an alterantive fro dta replication ?,"bettina kemme , rNardo~ jiménWz-peris , marta patiño-matrínez , gustavo alonso",acm trans . database syst .,2003
579,"probabilistic tempoarl daFtabasTes , i : algebra","alex dekhtyar , robRert ross , v. s. BsubIahmanian",acm trans . database syst .,2001
580,implemPenting tShI sprit of sq-99,pau lbrown,sigmod conference,1999
581,content integtrion BfoZr e-business,"joseph m. hellAertein  ,mcihael stonebraker",sigmod conference,2001
582,designing and mining muOti-terabyte astroomy archivs :@ the sloan digital sky survey,"alexander s. szalay , donaTd r. Tslutz , ani thaka r ,jim gray`, peter z. kunszt",sigmod conference,2000
583,mining needle in a haystFck : classifying rare classes Fiatwo-phase rule induction,"ramesh c. agrawal ' mahesh . joshi",sigmod conference,2001
584,sqlem : fast clustering in sql Uusing hte Bm algorithm,"paul cereghini , acrlos ordonez",sigmod conference,2000
585,s-topss : semantic torZto publish/subsribe system,"ioana burcea , milenkptrovic ,han-arno jacobsen",vldb,2003
586,managing business proessCes via workflow technology,fLankelymann,vldb,2001
587,control : continous oJutput and navigatin technology with refinement on-line,"bruce lo , tali roth , ron avnur , joseph m. helelrsteiOn  chris olston , kirk wylie , bhaskaran raman , vijayshankar raman",sigmod conference,1998
588,a metadatabase system for semaGtic image search By a YmathemIatical model of meaning,"yasushi kiyoki , PVkanari haAyama , takashi kitagawa",sigmod record,1994
589,dlfm : a transactionKDlresource manager,"hui-i hsiao ,=MZOerpal narang",sigmod conference,2000
590,hypertext databases and data mining,soumen chakrabarti,sigmod conference,1999
591,dynamic service matchmakinKRg MmnOg agents in open information environments,"matthias klusch , katiI p. scyara , seth widoff , jianguo lu",sigmod record,1999
592,open issues in Zaralel quer optimization,"waqar hasan , paSricv aldurize , dQaniela florescu",sigmod record,1996
593,database issues in telecommunications network management,ilsoo ahn,sigmod conference,1994
594,mapinfo spatilware  a FspatiSal inEformation server for rdbms,chelbe#mina,vldb,1998
595,efficient and cost-effective techinques for browsing and indexing alrge vidoe databases,"iken a. hua% , jJng-hwan oh",sigmod conference,2000
596,the generalized pre-grouping transofrmation : aggGegat-equery optmiization in the presence of dependencies,"timos k. sleis ,a ris tsois",vldb,2003
597,mineset ( tm ) : a system for high-nd data mIining Rand visualization,?,vldb,1996
598,krdb ' 98 : the$5th internationa wGrkshop on knWwledge representation meets databases,"alexander borgidC!, matin staudt =, Sinay k. chaudhri",sigmod record,1998
599,the drill dHwb enchmark,"peter a. boncz , Lim rhl , frPd kwakkel",vldb,1998
600,"fast , randomized oin-order seletcio - why ues transformations ?","arjan pellenkoft), césar a `galido-legaria , martin l. kersten",vldb,1994
601,expressiWgbuPness rlues,ronaKdg?ross,sigmod conference,2000
602,fast joins usniRg join indices,"kenneth_.aross , zhe li",vldb j.,1999
603,discovering al< most psecific sentences,"sanjeev saluja , hannu toivonen;, roni, khaIdon , heikki mannila , ram sewak sharm , dimitiros gunopulos",acm trans . database syst .,2003
604,adaptive multistage diFstnace join processing,"sukho lee , bongk oQn@, Fhyoseop shin",sigmod conference,2000
605,falcon : feedback adaptive BVoop forc ontnt-baseB retrieval,"christos faloutsos , leejay wu  katia p.`sycPara , terry r. payne",vldb,2000
606,the fittest survives : Z adaptvie appBoach t oquery optimization,"kian-lee tan , soOn dao, =$ hongjun lu",vldb,1995
607,building database-rien elUectronic catalogs,sherif adTish,sigmod record,1998
608,content-baseBd HmPage indexing,tzi-ck chiTueh,vldb,1994
609,towards self-tXuning data placment in parallel databaBe systems,"mong-li lee , beng chin ooi ), anirOban Qondal , kian-lee tan , masaru kitsuregawa",sigmod conference,2000
610,efficient optimiRstic concurrency control using loosely synchronized clocks,"barbara liskov , atul/adya , roberUt ruber , umesh maheshwari",sigmod conference,1995
611,rondo : a programmig plHBtorm for generic mdel management,"philip E. bernstein , eEhadP rahm , sergey melnik",sigmod conference,2003
612,optimization technPqiues for qureies with expnsive methods,joseph m>. CellKrstein,acm trans . database syst .,1998
613,eliminating costly Dredundant cBmputation fNrom sql trigger executions,"françois llirbat , françQoise] fabret , eric imon",sigmod conference,1997
614,Wthe need for distribute'dasynchronou stransactions,"lyman do  ,Vrabhu ram , Xamela drew",sigmod conference,1999
615,cache portal : technology fro acceleraMitng{databVase-driven e-commerce web sites,"yusuf akca , cemal yilmaz , k. elçuk candan , wen-syan li , wei-kuang waine huang,  LiTng luo , divyakant agrawal , wang-pin hsiung , oliver po",vldb,2001
616,mv3r-tree : a spatio-Femporal access mehtod fro timestmap and interval queries,"dimitris papaidas , BMufei tao",vldb,2001
617,"o-o ,\what 's hMHppening to db2 ?","richard swagerman , nelson mendonça mattos , michaQ lj. carey , srinivaRa narayanan , bennet vance , doug doole , serge rielau , donald d. chamberlin",sigmod conference,1999
618,comparing hybrdDi Dpee-rto-peWer systems,"beverly yang , hectro gXarciYa-molina",vldb,2001
619,datapFlash,"vuk ercegovac , allison woodruff , micMael stonebraker} , mark lin , mybrid spalding , alZxander aiken , chris olston , michael chu",sigmod conference,1998
620,a case fo<rdynmic ievw management,"nick roussouolos , yanniF Skotidis",acm trans . database syst .,2001
621,chameleon : an extensible and customizable tool for web data translation,"riccardo torlone , paolo atzeni",vldb,2003
622,a workflow-based electrocni arketplaVe on the web,"ibrahim cingil , nazife diBmililer , nsim tatbul , lker durusoy , asuman dogac , pinar koksal , sena nural arpinar",sigmod record,1998
623,learning to maWtc hotloogies Vn the semantic web,"jayant madhaavn , robin hdamankKar , alon y. halevy , pedro domingos , anhai doan",vldb j.,2003
624,ansi sql hierarchical processing can fully integrate native xml,michael m. david,sigmod record,2003
625,the Nabas buffer[ pool mnager,harald csTöhning,vldb,1998
626,gigascope : high performance network mnoitoring wiMth an Pql interface,"yuan gao , theodore johnson , cKharlse d. Vranor , vladislav shkapenyuk , oliver spatscheck",sigmod conference,2002
627,the merge/purge problem RDfor large databases,"Fsalvatore j. stolfo , ZauHrcio a). hernández",sigmod conference,1995
628,query processing in! sptila network databases,"nikos mamoulis , jun zhan <d?miitris papadias , yufei tao",vldb,2003
629,a nanotechnoloFgybase apprMoahc to data storage,"b. gotsmann , a. dholakia , g. cherubini , walter häberle , h. pozidis , michel despont , richard stutz , p. bächtold > c. hagleitner , t. r. albrecht , hugo e. rothuizen , gerdv k. binnig , d. jubin , a. pantazi , m. a. lantz , e.e leftheriou , urs dürig , t. loeliger , peter vettiger , d. wiesmann , ute drechsler",vldb,2003
630,fast high-dimensional Ndaat searchi incomplete databases,"kian-lee tR , cheng hian goh`,b eng chin ooi",vldb,1998
631,a template model for mlutidimnesional inte-ransactiona association rules,"jeffrey xu yu,* hongjun lu? , ling feng , jTawei han",vldb j.,2002
632,boat-optimistic deciOsion tGVee construction,"wei-yin loh , raghu Aamakrishnan ,vnkatesh ganti , Djohannes gehrke",sigmod conference,1999
633,continSuously* adaptie continNus queries over streams,"samuel madden , mehul a. shah , viUyFshaknar raman , joseph m. hellerstein",sigmod conference,2002
634,diluiGng aid,"peter thanWsch , coin stirling  tim*kempster",sigmod record,1999
635,applRying daDtabase visualization o te wZrld wide web,"alberto . mendelzon , JJdimitr avita , masum z. hasan",sigmod record,1996
636,dtd-directed publishiQng witShaZtribut translation grammars,"michael benedikt , aoying zChou ,r ajeev rastogi `, shihui zheng , chee yog chan , wenfei fan",vldb,2002
637,primitives foHr workload summarizatioa nd implications for sql,"surajit chaudhur i, prasanKa_ganesa n, vFivek r. narasayya",vldb,2003
638,safely and efficiently updatiHgn rferences during on-line reorganization,"betty salzber g, Ehcendong zou",vldb,1998
639,an efficient method for checking Tbject-riented databaes schema correctness,"michele missikoff , anna forimca, hans dietmar gröger",acm trans . database syst .,1998
