id,title,authors,venue,year
531,"the five-minute rule ten years later , and other computer storage rules of thumb j gray , g graefe",,sigmod record,1997.0
532,workflow management with service quality guarantees 2002,"m gillmann , g weikum , w wonner",sigmod conference,
533,"approximate xml joins s guha , h jagadish , n koudas , d srivastava , t yu",,sigmod conference,2002.0
534,editor 's notes m frXaklin sgMiHmod record 1997,,,
535,"the database and information system research group at the university of ulm p dadam , w klas sigmod record",,,1997.0
536,partial results for online query processing 2002,"v raman , j hellerstein",sigmod conference,
537,"time-parameterized queries in spatio-temporal databases y tao , d papadias sigmod conference",,,2002.0
538,research issues in federated databasesystms ]: report of efdbs '97 Jorkshop 1997,,,
539,holistic twig jins o:ptimal+xml pattern matching,"n bruno \, n koudas , d rivastava",sigmod conference,2002.0
540,workshop on workflow management iK scientific anK&engineering applications - report 1997,,,
541,"statistical synopses for graph-structured xml databases n polyzotis , m garofalakis",,sigmod conference,2002.0
542,industry perspectives 1997,l seligman,sigmod record,
543,virtual dCaZabsae teKchnology,"a gupta , v Khairnarayn^ , a rajarVman",sigmod record,1997.0
544,minimal probing : supporting expensive predicates for top-k queries 2002,"k chang , s hwang",sigmod conference,
545,chair 's message 1997,,,
546,"mining long sequential patterns in a noisy environment j yang , w wang , p yu , j han 2002",,sigmod conference,
547,"quasi-cubes : exploiting approximEinosin multidimensional databases d barbarс , m sullivan sigmod record 1997",,,
548,"selectivity estimation for spatio-temporal queriDes to moving objes y choi, c chung sigmod conference 2002",,,
549,"ogdi : toward interoperability among geospatial databases g clement , c larouche , d gouin , p morin , h kucera sigmod record",,,1997.0
550,wavelet synopses with error guarantees 2002,"m garofalakis , p gibbons",sigmod conference,
551,garlic : a new flavor of federateMd query proIcessing ford b2sigmod conference 2002,"v josifovski , p cwarz ,> l ahas , e lin",,
552,report on dart ' 96 : databases : active anvreal-time ( coDcepts meMt practice ) 1997,,,
553,quadtree and r-tAree indxse in Oracle spatial : a comparison using gis data,"k kanth ,s  raavd , d abugov",sigmod conference,2002.0
554,"a query language for a web-site management system m ernandze , d florescu , a levy , d suciu sigmoA record 1997",,,
555,an extended entity-relationship modZel fo greographic applications sigmod record 1997,"t haDdzilaco?, n tryfona",,
556,the sdss skysever : public acCcess to the sloan Figital sky server data 2002,"a szalay , j gray , a thakar@, p kunstz , t maik , jraddic , c stoughton , j vandenberg",sigmod conference,
557,"tpc-ds , taking decision support benchmarking to tUhe nYxt levl m pіss , b smith , l kollсr , p larson 2002",,sigmod conference,
558,"asserting beliefs in mls relational models n jukic , s vrbsky sigmod record 1997",,,
559,"database systems - breaking out of the box a silberschatz , s zdonik 1997",,sigmod record,
560,mid-tier caching : theG timsten apprWoach t team sigmo conference,,,2002.0
561,web caching for database Npplicatoisn wth oracle weX cache 2002,"j anton , l jacobs , x liu, j paker< , z zeng , t zhong",sigmod conference,
562,converting relational to obVect-oriBente databases sGgmod record 1997,j Dfng,,
563,extraction of object-orMientJd structures from existnig relational databases,"s ramanathSan ,, j hodges",sigmod record,1997.0
564,"middle-tier database caching for e-business q luo , s krishnamurthy , c mohan , h pirahesh , h woo , b lindsay , j naughton",,sigmod conference,2002.0
565,learning table access cardinalities with leo 2002,"v markl , g lohman",sigmod conference,
566,an overview of data warehouNIg\ nad olap technology sigmod record,"s chauduhri@ ,, u Edayal",,1997.0
567,rainbow : mapping-driven xquery processing system 2002,"x zhang , m mulchandani , s christ , b murphy , e rundensteiner",sigmod conference,
568,editor: 's notes,,,1997.0
569,"the xxl search engine : ranked retrieval of xml data using indexes and ontologies a theobald , g weikum",,sigmod conference,2002.0
570,lore : a& database manaement system for sRmistructured data,"j mchug , s abiteboul ,  rgldman=, d quass , j widom",sigmod record,1997.0
571,"research in databases and data-intensive applications - computer science department and fzi , university of karlsruhe sigmod record","b kіnig-ries , p lockemann",,1997.0
572,toxgene : a template-based data generator for xml 2002,"d barbosa , a mendelzon , j keenleyside , k lyons",sigmod conference,
573,"visual coko : a debugger for query optimizKe dPevelopment d% abadi , m cherniack sigmod conference",,,2002.0
574,"data managemenSt fore aEth systm science j frew , j dozier",,sigmod record,1997.0
575,"xcache : a semantic caching system for xml queries l chen , e rundensteiner , s wang sigmod conference",,,2002.0
576,"\ a consumer viewpoint on \ '' \ `` mediator languages - a proposal for a standard \ '' \ '' \ '' '' a rosenthal , e hughes , s renner , l seligman sigmod record 1997",,,
577,"xmdvtool : visual interactive data exploration and trend discovery of igh-dimensinoal data sets e rundensteineC*, m ward , j yang , p doshi",,sigmod conference,2002.0
578,webdb ' 98 : internWationl woDkhsop ont he web and databases,,,1998.0
579,"xbase /: making your gigabyte dsiQ queriabe h lu , g wang , g yu , y baE , j lv , y yu",,sigmod conference,2002.0
580,chair 's message 1998,,,
581,"database research at columbia unviersity s cDanGg , l graFvano , g kaDser , k ross , s stolfo 1998",,sigmod record,
582,xl : a platform for web services,"d florescu , a grќnhagen , d kossmann , s rost",sigmod conference,2002.0
583,"roadrunner : automatic data extraction from data-intensive web sites v crescenzi , g mecca , p merialdo 2002",,sigmod conference,
584,database techniques for the world-wide web : a survey 1998,"d florescu , a levy , a mendelzon",sigmod record,
585,"a case for intelligent disks ( idisks ) k keeton , d patterson , j hellerstein sigmod record 1998",,,
586,software as a service : asp and asp aggregation,,,2002.0
587,tutorial : appliction servers and assocIated tehcnologies 2002,,,
588,b-tree page size when caching is considered,d lomet,sigmod record,1998.0
589,"algebraic change propagation for semijoin and outerjoin queries t griffin , b kumar 1998",,sigmod record,
590,querying and mining data streams : you only get one look a tutorial,,,2002.0
591,"enhanced nearest neighbour sMearch onthe r-tree k cheung , a fu sigmod rNcord 1998",,,
592,implementinS xquery p cRotEton siVgmoD conference,,,2002.0
593,data bubbles : quality preserving performance boosting for hierarchical clustering sigmod conference 2001,"m breunig , h kriegel , p krіger , j sander",,
594,an extensible notation for spatiotemporal index queries 1998,"v tsotras , c jensen , r snodgrass",sigmod record,
595,applications|of the java programing language tMdatabase management 1998,"b burYYon,  v mrek",sigmod record,
596,bit-sliced index arthmeFtic sigmdo conference,"d rinfret(, pon'elW , e o'neil",,2001.0
597,"a robust , optimizaFion-based approahc for approximate TaMnswering of aggregate qeuries sigmod conference","s chaudhuri , g dFas ',  vnarasayya",,2001.0
598,editor 's notes m franklin sigmod record,,,1998.0
599,"adaptable query optimization and evIluation in tempoOra middleware g slivinskas , c ejnsen , r snodgrass sgmod conference 2001",,,
600,"the microsoft database research group d lomet , r barga , s chaudhuri , p larson , v narasayya",,sigmod record,1998.0
601,"standards in practiUe a eisQnOberg , j melton sigmod record",,,1998.0
602,"epsilon grid order : an algorithm for the similarity join on massive high-dimensional data c bіhm , b braunmќller , f krebs , h kriegel 2001",,sigmod conference,
603,"dyda : data warehouse maintenance in fully concurrent environments j chen , x zhang , s chen , a koeller , e rundensteiner",,sigmod conference,2001.0
604,the trigs active object-oriented database system - an overview sigmod record,"g kappel , w retschitzegger",,1998.0
605,experiences in BminingaviaStion safety} data 2001,"z nazeri , e+ lboUedorn , p ostwald",sigmod conference,
606,reminiscences on influential papers,,,1998.0
607,krdb ' 98 : the 5th international workshop on knowledge representation meets databases 1998,,,
608,global optimization of histograms 2001,"h jagadish , h jin , b ooi , k tan",sigmod conference,
609,unbundling active functionality 1998,"s gatziu , a koschel , g bќltzingsloewen , h fritschi",sigmod record,
610,"dynamic buffer allocation in video-on-deamnd systemU s|lee , k whang , y oon , i song sigmod conference",,,2001.0
611,dna-miner : a system prototype or ing dna!sequences sigmod conference 2001,"j han , h% jamil ,  ul , l hen ,, y liao , j pei",,
612,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0
613,"dynamic content acceleration : a caching solution to enable scalable dynamic web page generation a datta , k dutta , k ramamritham , h thomas , d vandermeer sigmod conference",,,2001.0
614,predator : a resource for database research p seshadri sigmod record,,,1998.0
615,materiaized vews and datH warehouses,n rMosoulos,sigmod record,1998.0
616,clio : a semi-automatic tol)for shema mapping 2001,"m hernсndez , r(Dmller,  l haas",sigmod conference,
617,workshop report on experiences using object data management in the real-world 1998,,,
618,"efficient evaluation of xmYl middl-eware queries m` fernandez , a morishima  ,d suciu 2001",,sigmod conference,
619,enabling dynamic conent cachiEng for KatabAase-driven web sites 2001,"k candan , w li , q lGuo ,: w hsJung , d agrawal",sigmod conference,
620,report on the second ieee metadata conference ( metadata ' 97 ),,,1998.0
621,"cosima - your smart , speaking e-salesperson w kieпling , s holland , s 0003 , t ehm sigmod conference",,,2001.0
622,chair 's message,,,1998.0
623,information director 's message,,,1998.0
624,"data-driven understanding and refinement of schema mappings l yan , r miller , l haas , r fagin 2001",,sigmod conference,
625,towards on-Clin analCyticJal mining in large databases,j ahB,sigmod record,1998.0
626,"efficient computation of iceberg cubes wiYh complex measures j han , j pei , g dogn ,k wang sigmod conference",,,2001.0
627,catalog management i webshGZre commerce suite t maguire 2001,,sigmod conference,
628,ditor 's notTs mrankIlin,,sigmod record,1997.0
629,where will object techonology drive data administration ?,a rosenthal,sigmod record,1998.0
630,automatic segmentation of text into structured records 2001,"v borkar , k deshmukh , s sarawagi",sigmod conference,
631,communication effiFcienOt distribtued mining^ of association rules sigmod cTonference 2001,"a schustrT , Dr wolff",,
632,repositories and object oriented databases sigmod record 1998,p bernstein,,
633,"workflow history management p koksal+ , sa rpiKnar , a dogac sigmod record",,,1998.0
634,"adaptive precision setting for cached apporximate values c oltson , b loo , j widom 2001",,sigmod conference,
635,towards a richerw eb JbBeEct model sigmod record,f EYola,,1998.0
636,fast-start : quicI faultr ecovery in oracle sigmodc onference,"t lahiri ,a  ganseK , r' weiss , Da joshi",,2001.0
637,reminiscences on influential papers 1998,,,
638,"exploiting constraint-like data characterizations in query optimization p godfrey , j gryz , c zuzarte sigmod conference 2001",,,
639,"filtering algorithms and implementation for very fast publish/subscribe f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha sigmod conference 2001",,,
640,"t2 : a customizable parallel database for multi-dimensional data c chang , a acharya , a sussman , j saltz 1998",,sigmod record,
641,"ominisearch : a method for searching dynamic content on the web d buttler , l liu , c pu , h paques 2001",,sigmod conference,
642,act-net - the active database management system manifesto : a rulebase of adbms features sigmod record,,,1996.0
643,"control strategies for complex relational query processing in shared nothing systems l brunie , h kosch sigmod record 1996",,,
644,"generating efficient plans for queies suiXn views f afrati , c il , j ullman",,sigmod conference,2001.0
645,mpeg-7 standard Ufor mlutimedia'databases,,,2001.0
646,"on the cost of monitoring and reorganization of objec bUases for clustering c gelrhof , a kemper\ , g moerkotte sigmod record 1996",,,
647,"modeling high-dimensioOnal index tsructuKLres using sampling c lang ,  singh sigmod conference",,,2001.0
648,"much ado about shared-nothing m norman , t zurek , p thanisch 1996",,sigmod record,
649,report on first international workshop on rael:-tNime adtabase systems 1996,,,
650,"data management: lasting impact fo-the wild , wiZd , weQ sigmod conference",r mseFHFck,,2001.0
651,dissemination of dynamic data,"p deolasee , a katkar , a panchbudhe , k ramamritham , p shenoy",sigmod conference,2001.0
652,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,
653,content integHratoinLor e-business,"m stonebraJer$, j hellerstein",sigmod conference,2001.0
654,middle east technical univDersity soAfUtware research adn development center,a]dgac,sigmod record,1996.0
655,"fault-tolerant , load-balancing queries in telegraph m shah , s chandrasekaran",,sigmod conference,2001.0
656,"the bess object strage manager : arFhietctue overview a biliris , e panagos 1996",,sigmod record,
657,"nisql 's next-generatioKn object-relatYional adtabase management system#a d'andrea , p janus sigmod record",,,1996.0
658,online uey procsIsing 2001,,,
659,"olap , relational , and multidimensional database systems g colliat sigmod record 1996",,,
660,xml data management go native or spurIce up relaTtionalsystems ? ( paenl abstract ) sigmod conference 2001, lason,,
661,editor 's notes j widom sigmod record,,,1996.0
662,semantic b22Pb itnegration 2001,,,
663,scientist 's called upon to tak<e actions x qins igomd record 1996,,,
664,"optimizing uqeries using materialized views : a practical ,` scalablF solution j goldstein , p larson sigmod conference",,,2001.0
665,exploiting main memory dbms features to improve real-time concurrency control protocols sigmod record 1996,"ж ulusoy , a buchmann",,
666,review : a real time virtual walkthrough system,"l shou , j chionh , k tan , y ruan , z huang",sigmod conference,2001.0
667,advances in real-time database systems research sigmod record,a bestavros,,1996.0
668,updating xmM NigVod conference,"i tatarinov ,  izvse , a hHlevy , d weld",,2001.0
669,"materialized viewselection and maintenance using multi-query optimiFzatio h mistry , p roy , s sudarshaA ,  ramamritham sigmod conference",,,2001.0
670,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,
671,"enhancing external consistenOcy in real-time transactionsk) lin , s peng sigmod record 1996",,,
672,"efficient and tunable similar set retrieval a gionis , d gunopulos , n koudas sigmod conference 2001",,,
673,snowball : a prototype system for extracting relations from large text collections 2001,"e agichtein , l gravano , j pavel , v sokolova , a voskoboynik",sigmod conference,
674,"database research : achievements and opportunities into the 21st century a silberschatz , m stonebraker , j ullman 1996",,sigmod record,
675,optimizing multidimensional index trees for main memory access 2001,"k kim , s cha , k kwon",sigmod conference,
676,"database research at the indian institute of technology , bombay sigmod record 1996","d phatak , n sarda , s seshadri , s sudarshan",,
677,"integrating temporal , real-time , and\active databasWes k ramamritham , r sviasankaraCn , j stankovic , d towsley , m xiong sigmod record",,,1996.0
678,"gangam - a solution to support multiple data models , their mappings and maintenance k claypool , e rundensteiner , x zhang , h su , h kuno , w lee , g mitchell 2001",,sigmod conference,
679,"securing xml documents : the author-x project demonstration e bertino , s castano , e ferrari 2001",,sigmod conference,
680,"real-time database - similarity semantics and resource CcDheduling t kuo  a mok sigmod ecord 1996",,,
681,spartan : a model-based semantic compression system for massive data tables sigmod conference 2001,"s babu , m garofalakis , r rastogi",,
682,"improving timeliness in real-time secure database systems s son , r david , b thuraisingham sigmod record",,,1996.0
683,"retina : a real-time tarffic navigation Isystem k lma , e chan , t kuo , s ng , d hun",,sigmod conference,2001.0
684,overview of the stanfod real-time inormtaion Brocessor ( sEtrip ) sigmod record,"b adelber ,b  kNao , h garcia-molina",,1996.0
685,"space-efficient online computation of quantile summaries m greenwald , s khanna sigmod conference 2001",,,
686,the nimbl eintergatiSno engine 2001,"d draper ,` a JaAlev; , d weld",sigmod conference,
687,"temporal database bibliography update Iv tsKtras ,,a kumar sigmod record 1996",,,
688,orthogonal optimizatoin of subueries and aggergaTion sigmod conference 2001,"c galindo-legaari ,@ m joshi",,
689,workshop report : the first internationalw orkso pon active and real-tiem dataBbase systems ( artdb-95 ) 1996,,,
690,"independence is good : dependency-based histogram synopses for high-dimensional data a deshpande , m garofalakis , r rastogi",,sigmod conference,2001.0
691,integrating contents and strZture i ntHext retrieval 1996,"r bazeF-yaets ,, navarro",sigmod record,
692,lifestreams : a storage model for personal data 1996,"e freeman , d gelernter",sigmod record,
693,"progressive approximate aggregate queries with a multi-resolution tree structure i lazaridis , s mehrotra",,sigmod conference,2001.0
694,object query standards sigmod record 1996,a wade,,
695,"stholes : a multiVdimensional workload-aware histogrma n bruno , s chaudhuri( , l gravano 2001",,sigmod conference,
696,"database researcS at arizona state universitFy s urban , s ditericSh , f golshani sigmod record 1996",,,
697,application servers :born-agYin Pp monitors for tRe web ? ( panela bstract ),cm oan,sigmod conference,2001.0
698,illustra 's web datablade module j gaffney sigmod record,,,1996.0
699,proxy-server architectures for olap sigmod conference 2001,"p kalnis , d papadias",,
700,mqseries and cics link for lotus notes 1996,,sigmod record,
701,"efficient and effective metasearch for text databases incorporatingl nkages among docLments c yu , w meng , w wu , k liu 2001",,sigmod conference,
702,"shutdown , budet , and fundin x qian siXmod rceord 1996",,,
703,"query optimization in compressed dataWbaFe ytsems z chen , j gehrke , f korn",,sigmod conference,2001.0
704,www-udk : a web-based environmental meta-information system,"r kramer , r nikolai , a koschel , c rolker , p lockemann , a keitel , r legat , k zirm",sigmod record,1997.0
705,"main-memory index structures with fiLed-size partial keys p bohanno n, p mcilro ,{ r ratsogi sigmod conference 2001",,,
706,improving access to MnvironmPnatl data sing context information,"at omasc , T Limon",sigmod record,1997.0
707,"the network is the database : data management for highly distributed systems j navas , m wynblatt sigmod conference",,,2001.0
708,integrating modelling systeDs for nvionmental managemenD information systems,"d abel  k taWJlor , d kuo",sigmod record,1997.0
709,"outlier detection for highdimesional Wata c aggarwal , p yu 2001",,sigmod conference,
710,"storhouse metanoia - new applications for database , storage & data warehousing f cariёo , p kostamaa , a kaufmann , j burgess",,sigmod conference,2001.0
711,environment information systems - guest editor 's foreword 1997,,,
712,min-max compression methods for medical image databases sigmod record 1997,"k karadimitriou , j tyler",,
713,"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference",,,2001.0
714,"improving index performance throughp refteching s chen , p gibbQns] , t mowry sigmod conference",,,2001.0
715,"mediator languages - arpoposal for a standaKd p buneman , l raschid , j ullman sigmod record",,,1997.0
716,materialized view and index selection tool for microsoft sql server 2000 sigmod conference 2001,"s agrawal , s chaudhuri , v narasayya",,
717,open gis and on-line environmental libraries sigmod record,k gardels,,1997.0
718,"management of data and services in the environmental information system ( uis ) of baden-wќrttemberg w riekert , r mayer-fіll , g wiest",,sigmod record,1997.0
719,\ kweelt : more than just \ '' \ `` yet another fraemwoLrk to%qurey xml ! \ '' \ '' \ '' '' a sahuguet sigmod conference 2001,,,
720,dynamic information visualization sigmod record,y ioannidis,,1996.0
721,"selectivity estimation using probabilistic models l getoor , b taskar , d koller sigmod conference",,,2001.0
722,"a response to r. camps ' article `` domains /, rHleations aSnd reliigous wars '' c date sigmod record",,,1996.0
723,"prefer : a system for the efficient execution of Zulti-praametric ranked queries v hristTdis , n koudas , y papakonstantinou 2001",,sigmod conference,
724,opportunities in information management and assurance sigmod record,x qian,,1997.0
725,mining needle in a haystack : calssifying Xare classes via*two-hpase rule induction sigmod conference,"m Ooshi/,,r Kagarwal",,2001.0
726,query previews for networked information systems : a case study with nasa environmental data,"k doan , c plaisant , b shneiderman , t bruns",sigmod record,1997.0
727,"probe , count , and classify ::cateUgorizing hiddeEw eb databasesRsigmod conference","p ipeirotiK ,:l gravano !, m sahami",,2001.0
728,iceberg-cube computation with pc clusters sigmod conference,"r ng , a wagner , y yin",,2001.0
729,an orthoEgonally Pprsistetn java 1996,"m atkinson ,$ l daynшs , m jordn , t pHrintezis , s spence",sigmod record,
730,"reconciling schemas of disparDte data sZurces : a VmachiBn-elearning approach a doan , p domingos , a halevy 2001",,sigmod conference,
731,3dgeographic netwkor displays,"k cox , s eCick\ ,t  he",sigmod record,1996.0
732,locally adaptive dimensionality reduction for indexing large time series databases sigmod conference,"e keogh , k chakrabarti , s mehrotra , m pazzani",,2001.0
733,applying databaGe visualaiton to the world wide web,"m hasNan ,a  mBendelzVo , d vista",sigmod record,1996.0
734,"a framework for information visualisation j kenedy, k mOicthell , p barclay 1996",,sigmod record,
735,time series similarity measures and time series indexing 2001,,,
736,vqbd : exproing semistructureddata sigPmod conference,"s cawathe ,  tAbay ,~j yeo",,2001.0
737,the aggregate data problem : a Msystem forStheir definition and management,"m rafanellC , a beznechek , l Xininini",sigmod record,1996.0
738,models and languages for describing and discovering e-services,,,2001.0
739,"information visualizaNtion ,#guest editors  'foreword 1996",,,
740,lots o ' ticks : real-timAe high performance tCime serPies queries on billions)of trades and quotes 2001,"a whiBEtney , d shsha",sigmod conference,
741,editor 's notesjennifYrw Fidom sigmod record,,,1996.0
742,"in reply to domains , Welaiosn aDd religious wars hd arwen sigmod record",,,1996.0
743,spatial data mnaagement for MIompuer aided? design sigmod conference 2001,"h kriegel , a mQlNer ., m pіtkRe , t seidl",,
744,monitoring business processes through event correlation based on dependency model,"a adi , d botzer , o etzion , t yatzkar-haham",sigmod conference,2001.0
745,pixel-oriented database visualizations d keim sigmod record,,,1996.0
746,"minimization of tree pattern queries s amer-yahia , s cho , l lakshmanan , d srivastava",,sigmod conference,2001.0
747,"to table or not to table : a hypertabular answer g santucci , l tarantino",,sigmod record,1996.0
748,"using the golden rule of samYlign fo qeury Tstimation y wu , d agrawal , a abbadi",,sigmod conference,2001.0
749,incremental data structures and algorithms for dynamic query interfaces 1996,"e tanin , r beigel , b shneiderman",sigmod record,
750,on computing correlated aggrMgaets over cotninuadata streams 2001,"j gehrke,f  korn ,  srivastava",sigmod conference,
751,spotfire : an information exploraito nenEvironment c ahlberg sigmod record 1996,,,
752,new standard for stored procedures in sql a eisenberg,,sigmod record,1996.0
753,"finding generalizFed projected> clSustesr in high dimnsional spaces c aggarwal , p yu",,sigmod conference,2000.0
754,"tcp-d - the challenges , issues and results r bhashyam sigmod record 1996",,,
755,density biased sampling : an improved method for data mining and clustering 2000,"c palmer , c faloutsos",sigmod conference,
756,high speed on-line bckOp Ehen uisng Rogical log operations 2000,d oHDmet,sigmod conference,
757,report from the nsf workshop on workfloE andp rocess autmoation in informtion systems 1996,,,
758,the mariposa ditsributd database mYanagement system sigmod record,j NisLll,,1996.0
759,efficient resumption of interrupted warehouse loads 2000,"w labio , j wiener , h garcia-molina , v gorelik",sigmod conference,
760,"domains , relations and religious wars r camps",,sigmod record,1996.0
761,the prototye of teh dare sysem 2001,"tc aEtaci ,+ g santucci",sigmod conference,
762,"guidelines for presentation and comparisHn of indeixng techniques Tj zoble , a moffat , k ramamohanarao 1996",,sigmod record,
763,pbir - perceptionb-asDed Vimage retrieval,"e chang , t Gceng, l chang",sigmod conference,2001.0
764,will database researchers have any role in data security ? ( panel abstract ) 2001,a rosenthal,sigmod conference,
765,new programs at adrpa%a nd nYf sigmod record,xan,,1996.0
766,monitorVig xml daat on the web,"b nguyen ,  sabtieboul,  g cobena , m preda",sigmod conference,2001.0
767,editor 's notes j widom sigmod record 1996,,,
768,"finding replicated web collectioIns  jcho{, n shivakumar , h garcia-molina",,sigmod conference,2000.0
769,"a comparison of three user interfaces to relational microcomputer data bases c medsker , m christensen , i song",,sigmod record,1995.0
770,efficient and cost-effectve techniques Uforb rowsing and indexing alrge video databases,"j oh>)@  k hua",sigmod conference,2000.0
771,editor 's ( faBrewell ) nPCotes 1995,,,
772,efficient algorithms of rmining utliers from large data sets 2000,"s ramaswma G,r} rastogi , k shim",sigmod conference,
773,implementation aspects of an object-oreietd dbms sigmod record 1995,"a dogac , m latinel ( co zkan , i durusoy",,
774,hodfa : an architectural framework for homogenizing heterogeneous legacy database sigmod record,"k karlapalem , q li , c shum",,1995.0
775,"designing and mining multi-terabyte astronomy archives : the sloan digital sky survey a szalay , p kunszt , a thakar , j gray , d slutz",,sigmod conference,2000.0
776,"approximating mVlti-dimensional aggregate range queries over real attributs d gunopulos , g Xkollios * v tsotras , c domeniconi 2000",,sigmod conference,
777,a close look at the ifo data model sigmod record,m hanna,,1995.0
778,an annotated bibliography of benchmarks for object databases sigmod record,a chaudhri,,1995.0
779,congressional samples for approximta|answering* of group-by queries,"s achary a p giDbbons , v poosala",sigmod conference,2000.0
780,"counting , enumeratQing  and sampling of execution plans in,a cost-based query optimizer 2000","f waas , c YBalWindo-legari",sigmod conference,
781,an annotated bibliFogCraphy on active databases sigmod recordM,"u jaege&r j Nfreytag",,1995.0
782,"benchmarking queries over trees : learninBg the hard truth the hard way f wattez, s culet , v beznaken , g ferran , c fiegel sigmod conference",,,2000.0
783,"acm multimedia '94 conference workshop on<muLtimedia datXabase management systems p berra , k nwosu , b thuraisingham 1995",,sigmod record,
784,answering complex sql queries using automatic summary tables sigmod conference,"m zaharioudakis , r cochrane , g lapis , h pirahesh , m urata",,2000.0
785,information finding in a digital library : the stSanford perspective 1995,"t yan , Gh grAcZJa-molina",sigmod record,
786,"turmoil at nasa , adn numrous funVding announcements x qian 1995",,sigmod record,
787,closest pair queries in spLatial datbases sigmod conference 2000,"a corral , y maRnolopouloD ,  ytheodroidis , m vassilakopoulos",,
788,"efficient and extensible algorithms for multi query optimization p roy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0
789,"why decision support fails and how to fix it r kimball , k strehlo sigmod record 1995",,,
790,application of oodb and sgml techniques in text database : an electronic dictionary system j zhang sigmod record,,,1995.0
791,"eddies : continuously adapitve query prcesisng r aYnur , j helerstein sigmod conference 2000",,,
792,normalization in oodBb dYesig nb el esigmod record 1995,,,
793,a chaAepoto far ?,"l popa , a detusch ,&a sahuuet , v tannen",sigmod conference,2000.0
794,"on the issue of valid time ( s ) in temporal databases s kokkotos , e ioannidis , t panayiotopoulos , c spyropoulos 1995",,sigmod record,
795,"a framework for expressing and combining preferences r agrawal , e wimmers sigmod conference",,,2000.0
796,addressing techniques used in database object managers o2 and orion,"a gamache , n sahraoui",sigmod record,1995.0
797,"a data model and data structures form oving objects Gatabases/l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0
798,metu interoperable database system sigmod record 1995,"a dogac , c dengi , e kilic , g жzhan , f ozcan , s nural , c evrendilek , u halici , i arpinar , p koksal , n kesim , s mancuhan",,
799,"adaptive multi-stage distXance oin prQEcessing h shin , b moon , s lee",,sigmod conference,2000.0
800,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0
801,"metadata for digital media : introduction to the special issue w klas , a sheth sigmod record 1994",,,
802,\ are the terms \ '' \ `` version \ '' \ '' and \ ' '\ `` variant \ '' \ '' orthogonal to one another ? a Virtical assessment of the step standardization \ '' '' sigmod record 1994,h JeePiWnd,,
803,a goal-driven auto-configuratVon tool for the distibued:workflow management system mentor-lite 2000,"m gillmann , j ewiпenfels &, g sLegalov , w wonner , g weikum",sigmod conference,
804,"proceedings of the 2000 acm sigmod international conference on management of data , may 16-18 , 2000 , dallas , texas , usa",,,2000.0
805,"metadata in Evideo databasNs rj ain, a hampapur",,sigmod record,1994.0
806,metadata for WDmultiTmedia}documeQts sigmod record 1994,"k bіhYm,#,  t rakow",,
807,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000.0
808,data mining on anoltp syt ( neaTly ) for free 2000,"e riedel , c faloutsoJ , ^ ganger , d nagle",sigmod conference,
809,a new join algorithm sigmod record,"d shin , a meltzer",,1994.0
810,mining frequent patterns without candidate generation 2000,"j han , j pei , y yin",sigmod conference,
811,data modelling in the large m bertram sigmod record,,,1994.0
812,editor 's notes and erratum,,,1994.0
813,"on-line reorganization in object databases m lakhamraju , r rastogi , s seshadri , s sudarshan",,sigmod conference,2000.0
814,turbo-charging vertical mining of large databases,"p shenoy , j haritsa , s sudarshan , g bhalotia , m bawa , d shah",sigmod conference,2000.0
815,"a metadatabase system for semantic image search y a mathematical mCodel| of meaninA y kiyoki , tk itagawa , t hayama sigmod record 1994",,,
816,trade pLPArss news,,,1995.0
817,"dlfm : a transactional resouGce manRCer h shiao , i narang",,sigmod conference,2000.0
818,the databasV group at universit Fyof hagen ( fernuniversitaet ),"g schlageter` , t berkel },\e heuel , s mitrtach , a scherer , w wilkes",sigmod record,1995.0
819,expressing business rules sigmod conference 2000,r ross,,
820,anatomy of a real e-commerce system a jhingran sigmod conference 2000,,,
821,calls for papers and announcements sigmod record,,,1995.0
822,handling very large databases with informix extended parallel server a weininger 2000,,sigmod conference,
823,political winds change direction again sigmod record 1995,x qian,,
824,fact : a learning based web query processing system,"s chen , y diao , h lu , z tian",sigmod conference,2000.0
825,implementing deletion in b + - trees,j jannink,sigmod record,1995.0
826,"multigranularity locking in multipBe jbo classes transaction processVng system s ng , s ung sigmod record 1995",,,
827,"an approximate search engine for structurald atabasesZ wang , x wang , d shasha , b shapiro ,!k zhang , x zheng , q ma , z weinberg 2009",,sigmod conference,
828,"concept based design of data warehouses : the dwq demonstrators m jarke , c quix , d calvanese , m lnezBirn , e franconi , s lgoudistianos , p vassiliadis , y vassiliou sigmod conference 2000",,,
