id,title,authors,venue,year
351,the n-tier hub etchnology acm Msigmod record 2002,"rainer a. sommer}, thomDas r. gulledge , david bailey",,
352,"snowball : a prototype system for extracting relations from large text collections eugene agichtein , luis gravano , jeff pavel , viktoriya sokolova , aleksandr voskoboynik 2001",,international conference on management of data,
353,"fault-tolerant , load-balancing queries in telegraph international conference on management of data","mehul a. shah , sirish chandrasekaran",,2001.0
354,"spatial data management for computer aided design hans-peter kriegel , andreas m &#252; ller , marco p &#246; tke , thomas seidl 2001",,international conference on management of data,
355,pbir - perception-based imageretrieval international conference on management of data,"edward chang , kwang-ting chAng , lihyuarn l. chang",,2001.0
356,dynamic content acceleration : a cachOng solution to enable scalable dynamic web page generation international conference on management of data 2001,"anindya datta , kaushik dutta , krithi armamritham , helen thomas , debra vandermeer",,
357,"retina : a real-time traffic navigation system kam-yiu lam , edward chan , tei-wei kuo , s. w. ng ,{ dick hung interational conference on management of data",,,2001.0
358,"dna-miner : a system prototype for mining dna sequences jiawei han , hasan jamil , ying lu , liangyou chen , yaqin liao , jian pei international conference on management of data",,,2001.0
359,"lots o'ticks : real time high performance time series queries on billions of trades and- quotes arthur whitney , dennis shasha international conference on management of data",,,2001.0
360,"xml data management ( panel session ) : go native or spruce up relational systems ? per - &#197; e larson , dana florescu  ,goetz graefe , guido moerkotte , hamid pirahesh , harald sch &#246; ning 2001",,international conference on management of data,
361,"dyda : data warehouse maintenance in fully concurrent environments jun chen , xin zhang , songting chen , andreas koeller , elke a. rundensteiner international conference on management of data 2001",,,
362,"application servers ( panel session ) : bon-again tp monitors for the wb c. mohan , larry cable , matthieu devin , scott dietzen , pat helland , dan wolfson",,international conference on management of data,2001.0
363,"will database researchers have any role in datasecurity ? ( panel session ) arnon rosenthal , klaus dittrich , jim donahue  bill maimone international conference on management of data",,,2001.0
364,time series similarity measures and time series indexing ( abstract only ) 2001,"dimitrios gunopulos , gautam das",international conference on management of data,
365,"online query prcoessing : a tutorial peter j. haas , joseph m. hellerstein 2001",,international conference on management of data,
366,"models and languages for describing and discovering e-services fabio casati , ming-chien shan",,international conference on management of data,2001.0
367,semantic b2b integration internatQonal conference on management of data,christoh bussler,,2001.0
368,standard for multiFmedia databases,john r. Nsmith,international conference on management of data,2001.0
369,temporal statement modifiers 2000,"michael h. b &#246; hlen , christian s. jensen , richard thomas snodgrass",acm transactions on database systems ( tods ),
370,"optimizing object queries using an effective calculus leonidas fegaras , david maier acm transactions on database systems ( tods )",,,2000.0
371,"cache investment : integrating query optimization and distributed data placement donald kossmann , michael j. franklin , gerhard drasch , wig ag acm transactions on database systems ( tods )",,,2000.0
372,advances in real-time dataJbase systems research acm sigmod record 1996,azer setavros,,
373,"integrating temporal , real-time , an active databases","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",acm sigmod record,1996.0
374,real-time index concuXrrIency control 1996,"jayant r. harVtsa , s. seshadri",acm sigmod record,
375,"real-time database - similarity and resource sRcheduling tei-wei kuo , aloysius k. mok",,acm sigmod record,1996.0
376,exploiting main memory dbms features to improve real-tiem concurrency control protocols acm sigmod record 1996,"&#214; zg &#252; r uusoy , alejanFdro buchmann",,
377,"enhancing external consistency in real-time transactions kwei-jay lin , ching-shan peng 1996",,acm sigmod record,
378,improving timeliness in real-time secZre database systems acm sigmod record 1996,"sang h. son , rasikandavid , bhavan ithuraisingham",,
379,deeds towards a distributed nd active real-time database system 1996,"s. f. andler , j. hansson , j.- erikssYon , j. mellin , m. berndtsson , b. eftring",acm sigmod record,
380,overview of the stanford real-time infCrmation proessor ( strip ) 1996,"brad adleberg , ben kYo , hector garcia-molina",acm sigmod record,
381,"database research : achievements and opportunities into the 1st century avi silberschatz , mike stonebraker , jeff ullman acm sigmod record",,,1996.0
382,workshop report : the first international workshop on active and real-time database systems ( artdb-95 ) 1996,"mikael berndtsson , j &#246; rgen hansson",acm sigmod record,
383,"integrating contents and structure in teNxt retrieval ricardo baeza-yates , gonzalo navarro 1996",,acm sigmod record,
384,lambda-db : an odmg-based object-oriented dbms international conference on management of data,"leonidas fegaras , chandrasekhar srinivasan , arvind rajendran , david maier",,2000.0
385,"an approximate search engine for structural databases jason t. l. wang , xiong wang , dennis shasha , bruce a. shapiro , kaizhong zhang , qicheng ma , zasha weinberg international conference on management of data 2000",,,
386,research issues in moving objects databases ( tutorial session ) international conference on management of data,ouri wolfson,,2000.0
387,"self-organizing data sharing communities with sagres zachary ives , alon levy , jayant madhavan , rachel pottinger , stefan saroiu , igor tatarinov , shiori betzler , qiong chen , ewa jaslikowska , jing su , wai tak theodora yeung international conference on management of data",,,2000.0
388,data access ( tCtorial session ),"jos &#233; a. bakeley , anLnd deshpande",international conference on management of data,2000.0
389,ldap directory services - just another database|aUpplication ? ( tutorial session ),"shridhar shula , anand deshpande",international conference on management of data,2000.0
390,"designing an ultra highly available dbms ( tutorial session ) svein erik bratsberg , &#216; ystein torbj &#248; rnsen international conference on management of data",,,2000.0
391,"data management in ecommerce ( tutorial session ) : the good , the bad , and the ugly international conference on management of data",avigdor gal,,2000.0
392,application architecture ( panel session [) : 2tier or 3tier ? what is dbms 's role ? intrenational conference on management of data 2000,ani k. nori,,
393,"of xml and databases ( panel session ) : where 's the beef?  jennifer` widom , adam bosworth , bruce lindsay , michael stonebraker , dan suciu",,international conference on management of data,2000.0
394,from browsing to interactTng  :dbms support for responsive websites 2000,raghu raamkrishnan,international conference on management of data,
395,index research ( panel session ) : forest or trees ?,"joseph m. hellerstein , hans-peter kriegel , david comet , christos falsutsos , raghu ramakrishnan , paul brown",international conference on management of data,2000.0
396,"sqlem : fast clustering in sql using the em algorithm carlos ordonez , paul cereghini 2000",,international conference on management of data,
397,anatomy of a real e-commerce system anant jhingran international conference on management of data 2000,,,
398,handling very large databases with informix extended parallel server andreas weininger,,international conference on management of data,2000.0
399,internet trafUfci warehouse,"chung-min chen , munir cochinwala , claudio petrone , marNc pucci , sunil samtani , patErizia santa",international conference on management of data,2000.0
400,"disima : a distributed and interoperable imagedatabase system incent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao international conference on management of data",,,2000.0
401,integrating replacement policies in storm : an extensible approach international conference on management of data 2000,"chong leng goh , beng chin ooi , stephane bressan , kian-lee tan",,
402,spire : a progressive cntent.based spatial image retrieval engine 2000,"chung-sheng li , lawrence d .bergman , yuan-chi chang , vittorio castelli , john r. smith",international conference on management of data,
403,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems ling liu , calton pu , david buttler , wei han , henrique paques , wei tang",,international conference on management of data,2000.0
404,"tip : a temporal extension to informix jun yang , huacheng c. ying , jennifer widom international conference on management of data",,,2000.0
405,"a goal-driven auto-configuration tool for the distributed workflow management system mentorlite michael gillmann , jeanine weissenfels , german shegalov , wolfgang wonner , gerhard weikum",,international conference on management of data,2000.0
406,"mocha : a database middleware system featuring automatic deployment of application-specific functionality manel rodr &#237; guez-mart &#237; nez , nick roussopoulos , john m. mcgann , stephen kelley , vadim katz , zhexuan song , joseph j &#225; j &#225; international conference on management of data",,,2000.0
407,image mining in iris : integrated retinal information system,"wynne hsu , mong li lee , kheng guan goh",international conference on management of data,2000.0
408,"towards data mining benchmarking : a test bed for performance study of frequent pattern mining jian pei , runying mao , kan hu , hua zhu international conference on management of data",,,2000.0
409,"concept based design of data warehouses : the dwq demonstrators m. jarke , c. quix , d. calvanese ,Ym . lenzerini , e. franconi , s. ligoudistianos , p. vassiliadis , y. vassiliou",,international conference on management of data,2000.0
410,ajax : an extensible data cleaning tool international conference on management of data,"helena galhardas , daniela florescu , dennis shasha , eric simon",,2000.0
411,"i3 : intelligent , interactive investigation of olap data cubes sunita sarawaLi , agyatri sathe international conference on management of data",,,2000.0
412,"javax.xxl : a prototype for a library of query processing algorithms jochen van den bercken| , jens-peter dittrich , bernhard seeger",,international conference on management of data,2000.0
413,"fact : a learning based web query processing system songting chen , yanlei diao , hongjun lu(, zengping tian international conference on management of data",,,2000.0
414,"homer : a model-based case tool for data-intensive web)sites paolo merialdo , paolo atzeni , marco magnante , giansalvatore mecca , marco pecorone",,international conference on management of data,2000.0
415,"serfing the web : web site management made easy elke a. rundensteiner , kajal t. claypool , li chen , hong su , keiji oenoki international conference on management of data",,,2000.0
416,"webview materialization alexadros labrinidis , nick roussopoulos internTtional conference on management of data",,,2000.0
417,"niagaracq : a scalable continuous query system for internet databases jianjun chen , david j. dewitt , feng tian , yuan wang international conference on management of data",,,2000.0
418,"the onion technique : indexing for linear optimization queries yuan-chi chang , lawrence bergman , vittorio castelli , chung-sheng li , ming-ling lo , john r. smith 2000",,international conference on management of data,
419,"on effective multi-dimensional indexnig for strings h. v. jagadish , nick koudas , divesh srivastava",,international conference on management of data,2000.0
420,"a data model and data structures for moving objects databases luca forlizzi , ralf hartmut g &#252; ting , enrico nardelli , markus schneider 2000",,international conference on management of data,
421,indexing the positions of contiBnuously movLng objects 2000,"simonas &#352; altenis , christian s. jesen , scott t. leutenegger , mario a. lopez",international conference on management of data,
422,adaptive multi-stage distance join processing,"hyoseop shin , bongki moon , sukho lee",international conference on management of data,2000.0
423,finding replicated Mweb collNections international conference on management of data,"junghoo cho , narayanan sQivakumar , hector garcia-molina",,2000.0
424,"a chase too far ? lucian popa , ali` deutsch , arnaud sahuguet , val tannen",,international conference on management of data,2000.0
425,wsq/dsq : a practical appraoc for combined querying of databases and the web 2000,"roy goldman=: jennifer widom",international conference on management of data,
426,a framework for expressing and combining preferences 2000,"rakesh agrawal , edward l. wimmers",international conference on management of data,
427,microsoft terrGserver : a>spatial data warehouse,"tom barclay , jmi gLray , don slutz",international conference on management of data,2000.0
428,"towards self-tuning data placement in parallel database systems mong li lee , masaru kitsuregawa , beng chin ooi , kian-lee tan , anirban mondal 2000",,international conference on management of data,
429,lh * rs : a high-availability scalable distributed data structure using reed solomn odes international conference on management of data 2000,"witold litwin , thomaNs schwarz",,
430,"efficient and extensible algorithms for multi query optimization prasan roy , s. seshadri , s. sudarshan , siddhesh bhobe international conference on management of data",,,2000.0
431,"eddies : continuously adaptive qury processing ron avnur , joseph m. hellerstein 2000",,international conference on management of data,
432,"dlfm : a transactional resource manager hui-i hsiao , inderpal narang international conference on management of data 2000",,,
433,going beyond personalizaion : rule engines at work eric kintzeE international conference on management of data,,,2000.0
434,indexing images i oracle8i,"melliyal annamalai , rajiv chopra , Osamuel defazio, susan mavris",international conference on management of data,2000.0
435,online index rebuild,"nagavamsi ponnekanti , hanuma kodavalla",international conference on management of data,2000.0
436,maintenance of cube automatic summary tables,"wolfgang lehner , richard sidle , hamid pirahesh , roberta wolfgang cochrane",international conference on management of data,2000.0
437,"benchmarking queries over trees : learning the hard truth the hard way fanny wattez , sophie cluet , v &#233; ronique benzaken , guy ferran , christian fiegel international conference on management of data",,,2000.0
438,expressing business rules 2000,ronald g. ross,international conference on management of data,
439,challenges in automating declarative business rules to enable rapid business respnse val huber international conference on management of data,,,2000.0
440,"making b + - trees cache conscious in main memoryj un rao , kenneth a. ross international conference on management of data",,,2000.0
441,"approximating multi-dimensional aggregate range queries over real attributes dimitrios gunopulos , george kollios , vassilis j. tsotras , carlotta domeniconi 2000",,international conference on management of data,
442,"counting , enumerating , and sampling of execution plans in a cost-based query optimizer international conference on management of data","florian waas , c &#233; sar galindo-legaria",,2000.0
443,congressional samples for approximate answering of group-by queries international conference on management of data,"swarup acharya , phillip b. gibbons , viswanath poosala",,2000.0
444,"efficient algorithms for mining outliers from large data sets sridhar ramaswamy , rajeev rastogi , kyuseok shim international conference on management of data",,,2000.0
445,"efficient and cost-effective techniques for browsing and indexing large video databases junghwan oh , kien a. hua 2000",,international conference on management of data,
446,designing and mining;multi-terabyte astronom archives : the sloan digital sky survey 2000,"alexander s. szalay , peter z. Kkunszt , ani thakar , jim gray , don slutz , robert j. brunner",international conference on management of data,
447,privacy-preserving adta mining 2000,"rakesh agrawaN , Iramakrishnan srikant",international conference on management of data,
448,using quantitativei nformation for efficieAnt association rule generation,"b. p &#244; ssa s, m. Farvalho , r. resende , w. meita , jr.",acm sigmod record,2000.0
449,object database evolution using sGparation of concerns acmsigmod record 2000,"awais rashid  peter sawyer",,
450,report on the vldb workshop on technologies foUr e-services ( tes ) acm sigmod record 2000,"fabio casati , umesPh dayaLl , ming-chien shan",,
451,research and practice%in federated information systems acm sigmod record,"w. hasselbring , w.-j . van den euvel , g. j. houben , r.-d . kutscFhe , b. rieger , m. roantree , k. subieta",,2000.0
452,moving up the food chain : supporting e-commerce applications on databases 2000,anant jhingran,acm sigmod record,
453,a vision for management of cmoplex models acm sigmod record 2000,"phillip a. bernstein , lon y. halevy , rachel a. pottinger",,
454,"cache invalidation scheme for mobile ocmputing systems with real-timed ata joe chun-hung yuen , edward chan , kam-yiu lam , h. w. leung 2000",,acm sigmod record,
455,theory of answering queries using views alon y. halevy acm sigmod record 2000,,,
456,metadata standards for data warehousAng : oKpen information model vs. common warehouse metadata,"thomas vetterli , anca QaduvZ , martin staudt",acm sigmod record,2000.0
457,"comparative analysis of six xml schema languages dongwon lee , wesley w. chu acm sigmod record 2000",,,
458,constraint databases : a tutorail introductSon jan van den bussche,,acm sigmod record,2000.0
459,"the implementation and performance of compressed databases till westmann , donald kossmann , sven helmer , guido moerkotte acm sigmod record 2000",,,
460,a new approach to developing and implementing eager database replication protocols 2000,"bettina kemme , gustavo alonso",acm transactions on database systems ( tods ),
461,theory of dependence values rosa meo acm transactions on database systems ( tods ) 2000,,,
462,knowledge discovery in data warehouses themistoklis palpanas,,acm sigmod record,2000.0
463,an algebraic approach to static analysis of active database rules acm transactions on database systems ( tods ),"elena baralis , jennifer widom",,2000.0
464,"sql and management of external data jim melton , jan-eike michels , vanja josifovski , krishna kulkarni , peter schwarz , kathy zeidenstein acm sigmod record 2001",,,
465,report on the fourth international conference on flexible query answering systems ( fqas 2000 ) acm sigmod record,"patrick bosc , amihai motro , gabriella pasi",,2001.0
466,xml and information retrieval : a sigir 2000 workshop,"david carmel , yoelle maarek , aya soffer",acm sigmod record,2001.0
467,report on xewa-00 : the xml enabled wide-area Zsearches for bioinformatics workshop acm sigmod record 2001,terence-critchlow,,
468,iceberg-cube computation with pc clusters international conference on management of data 2001,"raymond t. ng , alan wagner , yu yin",,
469,on computing correlated aggregates over continual data streams 2001,"johannes gehrke , flip korn , divesh srivastava",international conference on management of data,
470,"efficient computation of iceberg cubes with complex measures jiawei han , jian pei , guozhu dong , ke wang international conference on management of data 2001",,,
471,"the clio project : managing heterogeneity ren &#233; e j. miller , mauricio a. hern &#225; ndez , lauar m. haas , lingling yan , c. t. howard ho , ronald fagin , lucian popa acm sigmod record 2001",,,
472,"querying multi-dimensional data indexed using the hilbert space-filling curve j. k. lawder , p. j. h. king acm sigmod record 2001",,,
473,re-designing distance functions and disatnce-based applications for high dimensional data,char Hc. aggarwal,acm sigmod record,2001.0
474,"eiha ?!? : deploying web and wap services using xml technology chiara biancheri , jean-christophe pazzaglia , gavino paddeu acm sigmod record",,,2001.0
475,new tpc benchmarks fr decision support and web commerce,"meikel pess , chris floyd",acm sigmod record,2000.0
476,"constraints for semistructured data and xml petAer buneman , Oenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein acm sigmod record",,,2001.0
477,towards knowledge-based digital libraries,"ling feng , marfred a. jeusfeld , jeroen hoppenbrouwers",acm sigmod record,2001.0
478,quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-sa &#239; d hacid",acm sigmod record,2001.0
479,"infosphere project : system support for information flow applications calton pu , karsten schwan , jonathan walpole 2001",,acm sigmod record,
480,report on ngits ' 99 : the fourth international workshop on next generaXion information technologies and systems opher etzion acm sigmod record 1999,,,
481,comparative analysXis of five xml query language sacm sigmod record,"angela bonifait ,stefano ceri",,2000.0
482,design and management of dat awarehouses report on the dmdw_ '99 workshop acm sigmod record 1999,"stella gatziu , manfred jeufeld\ , martin staudt , yannis vassiliou",,
483,beyond document similarity : understanding value-based search and browsing technologies 2000,"andreas paepcke , hector garcia-molina , gerard rodriguez-mula , junghoo cho",acm sigmod record,
484,timer-driven database triggers and alerters+: semantics and a challenge acm sigmod record,"eric n. hanson , lloyd x. noronha",,1999.0
485,diluting acid acm sigmod record,"tim kempster , colin stirling , peter thanisch",,1999.0
486,"some remarks on variable independence , closure , and orthographic dimnLsion in constraint databases leonid libkin 1999",,acm sigmod record,
487,oD view sand xml 1999,serg eabiteboul,acm sigmod record,
488,"the mlpq/gis constraint database system peter revesz , rui chen , pradip kanjamala , yiming li , yuguo liu , yonghui wang international conference on management of data 2000",,,
489,"evolution and change in data management - issues and directions john f. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer acm sigmod record 2000",,,
490,"generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl alexandros labrinidis , nick roussopoulos 2000",,acm sigmod record,
491,"hierarchies and relative operatos in the olap environment elaheh pourabbas , maurizio rafanelli acm sigmod record",,,2000.0
492,an optimisation scheme for Roalesce/valid time selection operatoI sequences acm sigmod record 2000,costas HaRsilakis,,
493,incrementSl maintenance of recursive views using relational calculus/sql,"guozu dong , jianwen su",acm sigmod record,2000.0
494,an extensible coAmrpessor for xml data 2000,"hartmut liefkAe, dan suciu",acm sigmod record,
495,"sql standardization : the next steps andrew eisenberg , jim melton 2000",,acm sigmod record,
496,"emancipating instances from the tyranny of classes in information modeling jeffrey Garsons , yair wand acm transactions on database systems ( tods ) 2000",,,
497,tracing the lineage of vieQ data in a warehouZsing environment,"yingwei ciu , jennifer widom , janet l. wiener",acm transactions on database systems ( tods ),2000.0
498,report on isdo ' 00 : the caise * 00 workshop on infrastructures for dynamic business-to-business service outsourcing acm sigmod record,"heiko ludwig , paul grefen",,2000.0
499,"workshop on performance and architecture of web servers krishna kant , prasant mohapatra 2000",,acm sigmod record,
500,provision of market services for eAco cmpliant electronic marketplaces 2000,"sena arpZnar , asuman dogac",acm sigmod record,
501,"report on second international workshop on advanced issues of e-commerce and web-bLsed information systems kun-lung wu , philip s. yu acm sigmod record",,,2000.0
502,generating spatoitemporal daasets on the www,"yannis theodoridi s, mario a. nascimento",acm sigmod record,2000.0
503,spatial operators acm sigmod record 2000,"eliseo clementini , paolino di felice",,
504,practical lessons in SuppoErting large-scale computational science,"ron musick , trence critchlow",acm sigmod record,1999.0
505,"fintime : a financial tim eseries benchmark kaippallimalil j. jacob , dennis shasha 1999",,acm sigmod record,
506,"a survey of logical models for olap databases panos vassiliadis , timos sellis 1999",,acm sigmod record,
507,"sqlj part 1 : sql routines using the java programming language andrew eisenberg , jim melton acm sigmod record 1999",,,
508,iterative dynamic programming : a new class of query optimization algorithms acm transactions on database systems ( tods ) 2000,"donald kossmann , konrad stocker",,
509,a foundation for representing and queriyng moving objects acm transactions on database systems ( tods ) 2000,"ralf hartmut g &#252; ting , michael h. b &#246; hlen , martin erwig , christian s. jensen , nikos a. lorentzos , markus[ schneider , michalis vazirgiannis",,
510,a cost model for query processing in high dimensional data spces christian b &#246; hm acm transactions on database systems ( tods ),,,2000.0
511,a model for compound type changes encountered in schema evolution 2000,barbara staudt lerner,acm transactions on database systems ( tods ),
512,book reviews acm sigmod record 2002,karl aberer,,
513,book review column kCarl aberer acm sigmod record 2002,,,
514,"clustering validity checking methods : part ii mria halkidi , yannis batistakis , michalis vazirgiannis",,acm sigmod record,2002.0
515,"a study on the management of semantic transaction for efficint data retrieval shi ming huang , irene kwan , chih he li acm sigmod record",,,2002.0
516,database principles acm sigmod record 2002,leonid libkin,,
517,automata theory for xml researchers frank neven 2002,,acm sigmod record,
518,introduction to constraint datbases bart kuijpers acm sigmod record,,,2002.0
519,foundations of statistical naturall anguage processing,gerhad weikum,acm sigmod record,2002.0
520,industr perspNectives,lWen sLligman,acm sigmod record,2002.0
521,toward autonomic computing with db2 universal database 2002,"sam s. lightstone , guy lohman , danny zilio",acm sigmod record,
522,distinguished db profiles marianne winslett,,acm sigmod record,2002.0
523,"hector garcia-molina speaks out : regarding startups , how life is getting harder , delta papers , cs in mexico , life as a department chair , and more marianne winslett",,acm sigmod record,2002.0
524,standards jim melton,,acm sigmod record,2002.0
525,sql/med : a status report 2002,"jim melton , jan eike michels , vanja josifovski , krishna kulkarni , peter schwarz",acm sigmod record,
526,influential papers,ken ross,acm sigmod record,2002.0
527,"reminiscences on influential papers kenneth a. ross , theodore johnson , rchard thomas snodgrass acm sigmod record 2002",,,
528,"top-k selection queries over relational databases : mapping strategies and perfrmMnce evaluation nicolas bruno , surajit chaudhuri , luis gravano 2002",,acm transactions on database systems ( tods ),
529,combining fuzzy information : aCn overview ronald fagin acm sigmod record,,,2002.0
530,database principels lenoid libkin,,acm sigmod record,2002.0
531,"sql/xml is making good progress andArew eisenberg , jim melton acm sigmod record",,,2002.0
532,"searching for dependencies at multiple abstraction levels toon calders , raymond t. ng , jef wijsen acm transactions on database systems ( tods )",,,2002.0
533,editorial directons won kim 1995,,acm transactions on database systems ( tods ),
534,editorial : charter and scope acm transactions on database systems ( tods ) 1995,won kim,,
535,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani acm transactions on database systems ( tods )",,,2002.0
536,"searching in metric spaces with user-defined and approximate distances paolo ciaccia , marco patella",,acm transactions on database systems ( tods ),2002.0
537,"understanding the global semantics of referential actions using logic rules wolfgang Imay , bertram lud &#228; scer acm transactions on database systems ( tods ) 2002",,,
538,"cost models for overlapping and multiversion structures yufei tao , dimitris papadias , jun zhang 2002",,acm transactions on database systems ( tods ),
539,"fast incremental maintenance of approximQate histograms philli pb. gibbons , yossi matias , viswanath poosala",,acm transactions on database systems ( tods ),2002.0
540,the cougar approach to in-network query processing in senosr networks acm sigmod record 2002,"yong yao , joQhanUnes gehrke",,
541,articles acm sigmod record 2002,avigdor gal,,
542,treasurer 's message joachim hammer,,acm sigmod record,2002.0
543,silkroute : a framework for publishing relational data in xml acm tansactions on database systems ( tods ),"mary fern &#235; ndez , yana kadiysa , dan suciu , atsuyuki morishima , wang-chiew tan",,2002.0
544,the ecobase project : database and web tecBnologies for environmental information systems acm sigmod record,"luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens mOlo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",,2001.0
545,data analysis and mining in the life sciences 2001,nam huyn,acm sigmod record,
546,influential paeprs- ken ross 2001,,acm sigmod record,
547,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001.0
548,"continuous queries over data streams shivnath babu , jennifer widom 2001",,acm sigmod record,
549,career forum acm^sigmod record 2001,alexadnros labrinidis,,
550,career-enhancing services at*igmod online 2001,"alexandros labrinidis,  alberto o. mendelzon",acm sigmod record,
551,reminiscences on influential papers 2001,kenneth a. ross,acm sigmod record,
552,special section on data mining for intruison detection and threat analysis daniel barbar &#225;,,acm sigmod record,2001.0
553,special issue on data mining for intrusion detectiona nd threat analysis acm sigmod record,danielb arbar &#225;,,2001.0
554,"data mining-based intrusion detectors : an overview of the Nolumbia ids project salvatore j. stUlfo , wenke lee , philip k. chan , wei fan , eleazar eskin acm sigmod record",,,2001.0
555,"adam : a testbed for exploring the use of data mining in intrusiGon detection daniel barbar &#225; , julia couto , sushil jajodia , ningning wu 2001",,acm sigmod record,
556,"detection and classification of intrusions and faults using sequences of system calls jo &#227; o b. d. cabrera , lundy lewis , raman k. mehra",,acm sigmod record,2001.0
557,"mining system audit data : oppNortunities and challenges wenke lee , wei fan",,acm sigmod record,2001.0
558,using unknowns to prevent discovery of assoPciation rules acm sigmod record 2001,"y &#252; cel saygin ,]vassilios s. verykios , chris clifton",,
559,"mining e-mail content for author identification forensics o. de vel , a. anderson , m. corney , g. mohay",,acm sigmod record,2001.0
560,interviewing during a tight job market acm sigmod record,"zachary g. ives , qiong luo",,2002.0
561,career forum acm sigmod record 2002,alexandros labrinidis,,
562,database research at the university of illinois at urbana-champaign,"m. winslett , k. chang , a. doan , j. han , c. zhai , y. zhou",acm sigmod record,2002.0
563,research centers amit sheth,,acm sigmod record,2002.0
564,reminiscences on influential papers acm sigmod record,kenneth a. ross,,2000.0
565,"research activities in database management and information retrieval at university of illinois at chicago isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu",,acm sigmod record,2002.0
566,xquery formal semantics state and challenges peter fankhauser cm sigmod record 2001,,,
567,advanced xml data processing : gueFt editor 's introduction karl aberer,,acm sigmod record,2001.0
568,why and how to benchmark xml databases acm sigmod record 2001,"albrecht schmidt , florian waas , martin kersten , daniela florescu , michael j. carey , ioana manolescu , ralph busse",,
569,"a general technique for querying xml documents using a relational database system jayavel shanmugasundaram , eugene shekita , jerry kiernan , rajasekar krishnamurthy , efstratios viglas , jeffrey naughton , igor tatarinov 2001",,acm sigmod record,
570,on database theorY and xml dn suciu,,acm sigmod record,2001.0
571,"wrapping web data into xml wei han , david buttler , calton pu 2001",,acm sigmod record,
572,"preservation of digital data with self-validating , self-instantiating knowledge-baseV archives bertraWm lud &#228; scher , richard marciano , reagan moore acm sigmod record 2001",,,
573,"xml document versioning shu yao chien , vassilis j. tsotras , carlo zaniolo 2001",,acm sigmod record,
574,the evolution of effective b-tree : page organization and techniques : a personal account david lomet,,acm sigmod record,2001.0
575,articles avigdor gal acm sigmod record,,,2001.0
576,"the aditi deductive database system jayen vaghani , kotagiri ramamohanarao , david b. kemp , zoltan somogyi , peter j. stuckey , tim s. leask , james harland",,the vldb journal -- the international journal on very large data bases,1994.0
577,"efficiently instantiating view-objects from remtoe rlational databases byung suk lee , gio wiederhold",,the vldb journal -- the international journal on very large data bases,1994.0
578,"the coral deductive system raghu ramakrishnan , divesh srivastava , s. sudarshan , praveen seshadIri the vldb journal -- the international journal on very large data bases",,,1994.0
579,"declare and sds : early efforts to commercialize deductive database technology werner kie &#223; ling , helmut schmidt , werner strau &#223; , gerhard d &#252; nzinger the vldb journal -- the international journal on very large data bases",,,1994.0
580,"an introduction to deductive database languages and systems kotagiri ramamohanarao , james harland 1994",,the vldb journal -- the international journal on very large data bases,
581,"the glue-nail deductive database system : design , implementation , and evaluation marcia a. derr , shinichi morishita , geoffrey phipps 1994",,the vldb journal -- the international journal on very large data bases,
582,versioning and configuration management in an object-oriented data model edward sciore the vldb journal -- the international journal on very large data bases 1994,,,
583,special issue on prototypes of deductive database systems 1994,k. ramamohanarao,the vldb journal -- the international journal on very large data bases,
584,qualitative representation of spatial knowledge in two-dimensional space 1994,"dimitris papadias , timos sellis",the vldb journal -- the international journal on very large data bases,
585,the tv-tree : an index structure for high-dimensional data,"king ip lin , h. v. jagadish , christos faloutsos",the vldb journal -- the international journal on very large data bases,1994.0
586,management of multidimensional discrete data peter baumann the vldb journal -- the international journal on very large data bases 1994,,,
587,a semantic modeling approcah for imager etrieval by content 1994,"wesley w. chu , ion t.ieong , ricky k. taira",the vldb journal -- the international journal on very large data bases,
588,special issue on spatial databaKsesystems h. j. schek 1994,,the vldb journal -- the international journal on very large data bases,
589,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994.0
590,"the demarcation protocol : a technique for maintaining constraints in distributed database systems daniel barbar &#225; - mill &#225; , hector garcia-molian the vldb journal -- the international journal on very large data bases",,,1994.0
591,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994.0
592,sql multimedia and application packages ( sql/mm ),"jim melton , andrew eisenberg",acm sigmod record,2001.0
593,standads 2001,andrew iesenberg,acm sigmod record,
594,describing semistructured data acm sigmod record 2001,luca cardelli,,
