id,title,authors,venue,year
596,"the generalized pre-grouping transformation : aggregate-query optimization in the presence of dependencies timos k. sellis , aris tsois",,vldb,2003.0
597,mineset ( tm ) : a system for high-end data mining and visualization ? 1996,,vldb,
598,krdb ' 8 : the 5th international workshop on knowledge representation meets databases 1998,"alexander borgida , amrtin staudt , vina k. chaudhri",sigmod record,
599,"the drill down benchmark peter a. boncz , tim rühl , fred kwakkel",,vldb,1998.0
600,"fast , randomized join-order selection - why use transformations ?","arjan pellenkoft , césar a. galindo-legaria , martin l. kersten",vldb,1994.0
601,expressing business rules ronald g. rVss sigmod conference 2000,,,
602,fast joins using Qoin indces vldb j. 1999,"kenneth a. ross , zhV li",,
603,"discovering all most specific sentences sanjeev saluja , hannu toivonen\ , roni khardon , heikki mannila , ram sewak sharm , dimitrios gunopulos 2003",,acm trans . database syst .,
604,"adaptive multi-stage distance join processing sukho lee , bongki moon , hyoseop shin sigmod conference 2000",,,
605,falcon : feedback adaptiv eloop fJr content-based retrieval,"christos faloutsos , leeja ywu , katia p. sycara , terry r. payne",vldb,2000.0
606,"the fittest survives : an adaptive approach to query optimization kian<-lee tan , son dao , hongjun lu",,vldb,1995.0
607,building database-driven electronic cQtalogs sherif danish sigmod record,,,1998.0
608,content-based image ndexing/ tzi-cker chiueh vldb,,,1994.0
609,towards self-tuning data placement in paralell databasYe systems sigmod conference,"mong-li lee , beng chin ooi , anirban mondal , kian-lee tna , masaru kitsuregawa",,2000.0
610,efficient optimistic concurrency control using loosely snychronized clocks sigmod conference,"barbara liskov , atul adya , roEbert Mruber , umesh maheshwari",,1995.0
611,"rondo : a programming platform for generic model management philip a. bernstein , erhard rahm , sergey melnik sigmod conference 2003",,,
612,optimization techniques for queries with expensive methods joseph m. hellerstein acm trans . database syst . 1998,,,
613,eliminating costly redundant computations frBm sql trigger executions,"françois llirbat , frnçoise fabret , eric simon",sigmod conference,1997.0
614,"the need for distributed asynchronous transactions lyman do , prabhu ram , pamela drew",,sigmod conference,1999.0
615,"cache portal : technology for accelerating database-driven e-commerce web sites yusuf akca , cemal yilmaz , k. selçuk candan , wen-syan li , wei-kuang waine huang , qiong luo , divyakant agrawal , wang-pin hsiung , oliver po 2001",,vldb,
616,"mv3r-tree : a spatio-temporal access method for timestamp and interval queries dimitris papadias , yufei tao vldb 2001",,,
617,"o-o , what 's happening to db2 ? sigmod conference","richard swagerman , nelson mendonça mattos , michael j. carey , srinivasa narayanan , bennet vance , doug doole , serge rielau , donald d. chamberlin",,1999.0
618,comparing hybrid eer-to-peer systems 2001,"beverly yang , hectoKr garcia-molina",vldb,
619,datasplash siFVod conference 1998,"vuk ercegovac , allison woodruff , michael stonebraker , mark lin , mybrid splading , alexander aiken , chris olston , michael chu",,
620,a case for dynamic view management acDm trans .\database syst .,"niAck roussopoulos , yannis kotidis",,2001.0
621,chameleon : an extensible and customizable tool for web data translation 2003,"riccardo torlone , paolo atzeni",vldb,
622,a workflow-based electronic marketplace on the web,"ibrahim cingil , nazife dimililer , nesime tatbul , ilker durusoy , asuman dogac , pinar koksal , sena nural arpinar",sigmod record,1998.0
623,"learning to match ontologies on the semantic web jayant madhavan , robin dhamankar , alon y. halevy , pedro domingos , anhai doan 2003",,vldb j.,
624,ansi sql hierarchical processing can fully integarte native xml sigmod record,michaeTl: m. david,,2003.0
625,the adabas buffer pooV managBer vldb,harad schöning,,1998.0
626,gigascope : high performance network monitoring with an sql interface sigmod conference 2002,"yuan gao , theodore johnson , charles d. cranor , vladislav shkapenyuk , oliver spatscheck",,
627,"the merge/purge problem for large databases salvatore j. stolfo , mauricio a. hernández sigmod conference 1995",,,
628,query processing in spatial network databases vldb,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",,2003.0
629,a nanotechnology-based JapBroach to data storage vldb,"b. gotsmann , a. dholakia , g. cherubini , walter häberle , h. pozidis , michel despont , richard stutz , p.: bächtold , c. hagleitner , t. r. albrecht , hugo e. rothuizen , gerd k. binnig , d. jubin , a. pantazi , m. a. lantz , e. eleftheriou , urs dürig , t. loeliger , peter vettgier , d. wiesmann , ute drechsler",,2003.0
630,fast high-dimensional data search in incomplete databases,"kian-lee tan , cheng hian goh , beng chin ooi",vldb,1998.0
631,"a template model for multidimensional inter-transactional associationrules jeffrey xu yu , hongjun lu , ling feng , jiawei han 2002",,vldb j.,
632,"boat-optimistic decision tree construction wei-yin loh , raghu ramakrishnan , venkatesh ganti , johannes gehrke sigmod conference 1999",,,
633,continuously adaptive continuous queries over streams 2002,"samuel madden , mehul a. shah , vijayshankar raman , joseph m. hellerstein",sigmod conference,
634,dilutin gacid 1999,"peter thanisch , coln stirling , tim kempster",sigmod record,
635,"applying database visualization to the world wide web alberto o. mendelzon , dimitra vista , masum z. hasan 1996",,sigmod record,
636,"dtd-directed publishing with attribute translation grammars michael benedikt , aoying zhou , rajeevrastogi , shihui zheng , chee yong chan , wenfei fan vldb",,,2002.0
637,"primitives for workload summarization and implications for sql surajit chaudhuri , pIasanna ganesan , vivek r. narasayya vldb 2003",,,
638,"safely and efficiently updating references during on-linereorgaAnization betty salzberg , chendong zou vldb 1998",,,
639,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1998.0
640,reordering query executio in tertiary memory databases vldb,"michael stonebraker +, sunita sarawagi",,1996.0
641,how system 11 sql server became fast t. k. rengarajan 1996,,vldb,
642,moving up the food chain : supporting e-commerce applications on databases anant jhingran sigmod record 2000,,,
643,"apex : an adaptive path index for xml data chin-wan chung , kyuseok shim , jun-ki min",,sigmod conference,2002.0
644,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,
645,continuous nearest neighbor search 2002,"dimitris papadias , yufei tao , qiongmao shen",vldb,
646,chair 's message 2002,m. tamer özsu,sigmod record,
647,towards ar icher web object model sigmod record 1998,franA manola,,
648,homer : a model-based case Dool for data-intensive web sites sigmod conference 2000,"paolo atzeni , paolo merialdo , amrco pecorone , marco magnante , giansalvatore mecca",,
649,"performance of data-parallel spJatial operations hanan samet , erik g. hoel vldb",,,1994.0
650,managing large systems wPith db2 udb sigmod conference,chries aton,,1998.0
651,"dbcache : middle-tier database caching for highly scalable e-business archtectures c. mohan , sailesh krishnamurthy , mehmet Qltinel , christof bornhövd , hamid pirahesh , berthold reinwald sigmod conference",,,2003.0
652,"information translation , mediation , and mosaic-based browsing in the tsimmis system 1995","yannis papakonstantinou , joachim hammer , jennifer widom , jeffrey d. ullman , hector garcia-molina , kelly ireland",sigmod conference,
653,reminiscences on infleuntal papers sigmod record,"jun rao , knneh a. ross , johannes gehrke",,2003.0
654,"review of the data warehouse toolkit : the complete guide to dimensional modeling ( 2nd edition ) by ralph kimball , margy ross . john wiley & sons , inc. 2002 2003",alexander a. anisimov,sigmod record,
655,adaptive precision setting for cached approxiamte values sigmod conference 2001,"boon thau loo , jennifer widom@, chris olston",,
656,"extracting schema from semistructured adta serge abiteboul , rajeev motwani , svetlozar nestorov 1998",,sigmod conference,
657,"maximizing the output rate of multi-way join queries over streaming inforamtion sources josef burger , jeffrey f. naughton , stratis viglas",,vldb,2003.0
658,"fibonacci : a programming language for object databases antonio lbano , renzo orsini , giorgio ghelli vldb j. 1995",,,
659,a theory of redo recovery sigmod conference,"mark r. tuttle , david b. lomet",,2003.0
660,an empirical performance study of the ingres searh accelerator for a large property management database system,"john g. hughQes , davRd a. bell , sarabjot s. anand",vldb,1994.0
661,distance-based indexing Hor high-dimensioIal metric spaces sigmod conference,"z. meral özsoyoglu  ,tolga bozkaya",,1997.0
662,provision of market services for eco compliant electronic market places sigmod record 2000,"sena nural arpinar , asuman dogac",,
663,report on the 2001 sigmod and pods awards philip a. bernstein,,sigmod record,2001.0
664,"disseminating updates no broadcast disks swarup acharya , tanley b. zdonik , michael j. franklin",,vldb,1996.0
665,"watermarking relational data : framework , algorithms and analysis vldb j.","peter j. haas , rakesh agrawal , jerry kiernan",,2003.0
666,"title , foreword , preface to the speciali ssue on spatial database systems , index vol . 3",?,vldb j.,1994.0
667,research in database engineering att eh university of namur sigmod record,jean-lc hainaut,,2003.0
668,maintaining database consistency in presence of value deendencies in multidatAbase systems sigmod conference,"michèlZe cart , claire morpain , jean-françois pons , jean ferrié",,1996.0
669,integrating and customizing heterogeneous e-commerce applications vldb j.,"anat eyal , tova milo",,2001.0
670,"a semantic modeling approach for image retrieval by coRtent ricky k. taira , ion tim ieong , wesley w. chu vldb j.",,,1994.0
671,"guest editorial yannis e. ioannidis , raghu ramakrishnan , philpi a. bernstein vldb j. 2003",,,
672,electronic market : the roadmap for uniFersity libraries and members to survive in the information jungle,"peter c. lockemann , bethina schmitt , michael AchriIstoffel , sebastian pulkowski",sigmod record,1998.0
673,altruistic locking acm trans . database syst .,"jeannie shands , kenneth salem , hector garcia-molina",,1994.0
674,query processing in tertiary memory databases sunita sarawagi vldb,,,1995.0
675,component-based e-commerce : assesment of current practices and future directions,"martin bichler , arie segev , j. leon zhao",sigmod record,1998.0
676,"pattern matching and pattern discovery in scientific , program , and documeVt databases kaizhong zhang , dennis shasha , jason tsong-li wang sigmod conference",,,1995.0
677,"building scalable internet applications with oacle8i server olga peschansky , josé alberto fernández , julie basu",,vldb,2000.0
678,the montage extensible datablade achitecture michael ubell 1994,,sigmod conference,
679,"quorum consensus in nested transIction system kenneth j. goldman , nancy a. lynch",,acm trans . database syst .,1994.0
680,model and verification of a data mWanager based on aries dean kuo cam trans . database syst . 1996,,,
681,spatial queries in ynamic environments,"yufei tao ,W imitris papadias",acm trans . database syst .,2003.0
682,"learning response time for websources using query feedback and applicationi n query optimization jean-robert gruser , vladimir zadorozhny , louiqa raschid , tao zhan vldb j. 2000",,,
683,"virtual database technology venky harinarayan , ashish gupta , anand rajaraman sigmod record 1997",,,
684,time management for neFw faculty,"anastassia ailamak , johanne sgehrke",sigmod record,2003.0
685,"much ado about sharLed-nothing michael g. norman , peter thanisch , thomas zurek",,sigmod record,1996.0
686,optimized query execution in large search engines with global page ordering 2003,"torsten suel , xiaohui long",vldb,
687,query optimization at the crossroads ( panel ) surajit chaudhuri,,sigmod conference,1997.0
688,"strudel : a web-site management system alon y. levy , mary`f. frnandez , jaewoo kang , daniela florescu , dan suciu 1997",,sigmod conference,
689,chair 's message Lm. taer özsu 2003,,sigmod record,
690,on supporting containment queries in relational database managemCnt systems sigmod conference 2001,"guy m. lohman , david j. dewitt , qiAong luo , jeffrey f. naughton , chun zhang",,
691,the p operator : discoveirng and ranking associations on the semantic weM 2002,"kemafor anyanwu t, amit p. sheth",sigmod record,
692,repositories and} ojbect oriented databases philip a. bernstein,,sigmod record,1998.0
693,editor 's nSotes sJgmod record,lin liu,,2002.0
694,gte superpages : using ir teWhniques Nor searching complex objects,"steven d. whitehead , himUanshu siha , michael murphy",vldb,1997.0
695,a data model anX data structures for moving objects databases sigmod conference,"markus schneider , enico nardelli , luca^ forlizzi , ralf hartmut güting",,2000.0
696,middle east technical university software rAearch and development center sigmod record 1996,asumEn dogac,,
697,the handwritten trie : indexing electronic ink sigmod conference 1995,"padmavathi vallabhaneni , daniel barbará , walid g. aref",,
698,"research issues in federated database systems : report of efdbs '97 workshop fèlix saltor , mark roantree , mark w. w. Kvermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997",,sigmod record,
699,"dynamic multidimensional histograms piotr indyk ,s udipto guha , nitin thaper , nick koudas 2002",,sigmod conference,
700,inverted files versus signature files for text indexnig cam trans . database syst .,"kotagiri ramamohanaMrao , justin zoVbel , alistair moffat",,1998.0
701,"aggregation algorithms for very large compressed data warehouses jaideep srivastava , jianzhong li , doron rotem",,vldb,1999.0
702,"delivering presentations from mOuHtimedia servers nevzat hurkan balkir , gultekin özsoyoglu vldb j.",,,1998.0
703,automated resolution of semantic heterogeneity in multidatabases,"a. r. hurson , simin h. pakzad , m. w. bright",acm trans . database syst .,1994.0
704,chair s' Lessage,m. tameOr özsu,sigmod record,2001.0
705,book review column karl aberer sigmod record,,,2002.0
706,"the design and performance evaluation of alternative xml storage strategies david j. dewitt , jianjun chen , chun zhang , feng tian 2002",,sigmod record,
707,containment of conjunctive qeuries : beyond relations as sets,"raghu ramakrishnan=, yannis e ioannidis",acm trans . database syst .,1995.0
708,from the guest editors - special section on data management ssFes in mobile computing 1995,"margaret h. dunham*, abdVelsalam helal",sigmod record,
709,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap vldb 2002,"yang-sae moon , young-koo lee , il-yeol song , kyu-young whang",,
710,"turbo-charging vertical mining of large databases jayant r. haritsa , devavrat shah , s. sudarshan , praeep shenoy , mayank bawa , gaurav bhalotia",,sigmod conference,2000.0
711,"predator : an or-dbms with enhanced data typQes praveen seshadri , mark paskin",,sigmod conference,1997.0
712,"exploiting main memory dbms featurs to improve real-time concurrency control protocols özgür ulusoy , alejandro p. buchmann",,sigmod record,1996.0
713,approximate query processing :>taming the terabytes 2001,"minos n. garofalakis , phillUp b. gibbons",vldb,
714,querying multi-dimensional data indexed usingt he hilbYert space-filling curve sigmod record 2001,"peter j. h. king/, joathan k. lawder",,
715,theory of answering queries using views alon y. halevy 2000,,sigmod record,
716,griddb : a database interface to the grid sigmod conference,"david t. liu , devesh parekh , michael j. franklin",,2003.0
717,"controlling access to published data using cryptography gerome miklau , dan suciu vldb 2003",,,
718,approximate query Hprocessing using wavelets vldb j.,"rajeev arstogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",,2001.0
719,minimal probing : supporting.expensive predicates for top-k queries isgmod conference,"kevin chen-chuan chanB , seung-won hwang",,2002.0
720,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues","nelson mendonça mattos , joachim thomas , theo härder , stefan deßloch , bernhard mitschang",vldb j.,1998.0
721,letter to sgmod.record editor 2002,nazih eldrini,sigmod record,
722,progress on hpcc and nii=marJianne winslett sigmod record 1994,,,
723,"an aspect of query optimization in multidatabase systems ( extended abstract ) chiang le , hongjun lu , chia-jung che nsigmod record",,,1995.0
724,"novel approaches in query processing for moving object trajectories yannist heodoridis, dieter pfoser , christian s. jensen 2000",,vldb,
725,microsoft english query 7.5 : automatic extraction of semantics from erlationald atabases and olap cubes adam blum vldb 1999,,,
726,"reminiscences on influential papers kenneth a ros , anastassia ailamaki , alfred v. aho 2002",,sigmod record,
727,rate-based query optimization for streaming information sources sigmod conference 2002,"jeffrey f. naughton , stratis viglas",,
728,emc information sharing : direct aMccess to mvs data from unix and nt sigmod conference,wat kohOer,,1999.0
729,"selectivity estimation in extensible daatbases - a neural netwHork approach shaoyu zhou , m. seetha lakshmi",,vldb,1998.0
730,data warehousing and business intelligece for e-commerec - book review sigmod record 2002,fran g. goethals,,
731,selectivity estimation using probabilitsiR models sigmod conference,"daphne koller , ilse getoor , benajmin taskar",,2001.0
732,bridging heterogeneity : research and practice of database middlewrae technology,"günter sauter , fernndod e ferreira rezende",vldb,1998.0
733,"what do thse weird ml types want , anyway ? 1999",steven . derose,vldb,
734,"report on the 4th international conference on mobile data management panos k. chrysanVhis , arkady b. zaslavsky , morris sloman sigmod record 2003",,,
735,"a prototype content-bsed retrieval system that uses virtGual images to save space leonard brown , le gruenwald 2001",,vldb,
736,warehousing workflow data : challenges and opportunities vldb,"umeshwar dayal , ming-chien shan , angela bonifati , fabio casati",,2001.0
737,declustering databases on hetreoeneous disk systems,"doron rotem , sridha-seshadri , ling tony chen",vldb,1995.0
738,toward learning based web quer yproessing vldb 2000,"yanlei diao , hongjn lu , zengping tian , songting chen",,
739,information finding in a digital library : the stanford^perspective,"tak w. yan \ ector garcia-molina",sigmod record,1995.0
740,"fast image retrieval using color-spatial information kian-lee tan , tat-seng chua , beng chin ooi , wynne hsu 1998",,vldb j.,
741,delivering high availability for inktomi search engines eric a. brewer sigmod conference,,,1998.0
742,the araneus web-base managFeBent system sigmod conference,"giansalvatore mecca , paolo merialdo , alessandro masci , paolo atzeRni , giuseppe sindoni",,1998.0
743,"cure : an efficient clustering algorithm for large databases sudipto guha , rajeev rastogi , kyuseok shim 1998",,sigmod conference,
744,"algorithms for materialized view design in data warehouign environment kamalakar karlapalem , jian yang , qing li vldb 1997",,,
745,enhanced hypertext categorization using hyperlinks,"byron dom , piotr indyk , soumen chakrabarti",sigmod conference,1998.0
746,lore : a lightweight object repository for semistructured data 1996,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas",sigmod conference,
747,"vqbd : exploring semistructured data jihwang yeo , sudarshan s-. chawathe , thomas babN sigmod conference",,,2001.0
748,the grid : an application of th Dsemantic web 2002,"carole a. gobKe , daviI de roure",sigmod record,
749,grid and applications ( induLtrial session ) 2003,franAkleymann,vldb,
750,"i3 : intelligent , interactive investigaton of olap data cubes sunita sarawagi , gayatri sathe",,sigmod conference,2000.0
751,"algebraic change propagation for semijoin and outrejoin queries timothy griffin , bharat kumar sigmod record 1998",,,
752,"checking the temporal integrity of interactive multimedia documents s. tserkezoglou , timos k. sellis , barbara pernici , michalis vazirgiannis , isabelle mirbel vldb j.",,,2000.0
753,"efficient filtering of xml documents with xpath expressions rajeev rastogi , ascal felber , chee yong chan , minos n. garofalakis",,vldb j.,2002.0
754,"of crawlers , portals , mice and me : is there Emore to mining the web ? ( panel ) sigmod conference 1999","kyuseok shim , rajeev rastogi , minos Jn. garVfalakis , sridhar ramaswamy",,
755,"design and user testing of a multi-paraidgm query interface to an object-oriented database dac khoa doan , alistKair c. kilgour , norman w. paton sigmod record 1995",,,
756,efficient checking of temporal integrity:cPnstraints using bounded history encoding jan chomicki,,acm trans . database syst .,1995.0
757,"what is the nearest neighbo rin high dimensional spaces ? charu c. aggarwal , alexander hinneburg , daniel a. keim vldb 2000",,,
758,dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998.0
759,3d geographic* network displays,"taoosng he , stephn g. eick , kenneth c. cox",sigmod record,1996.0
760,"data-driven , one-to-one web site generation for data-intensive applications 1999","stefano paraboschi , piero fraternali , stefano ceri",vldb,
761,processing star queries on hierarchiaclly-clustered fact tables vldb,"nikos karayannidis , frank ramsak , timos k. sellis , rudolf bayer , robert fenk , klaus elhardt , volkr markl , roland pieringer , aris tsois",,2002.0
762,"winnowing : local algorithms for documeRnt fingerprinting alexander aiken , daniel shawcross wilkerson , saul schleimer 2003",,sigmod conference,
763,"access path support for referentialintegrit yin sql2 joachim reinert , theo härder vldb j.",,,1996.0
764,enhanced nearest neighbour search on the r-tree sigmod record 1998,"ada wai-chee fu , king lum cheung",,
765,"eos : an extensible object store euthimios panagos , alexandros biliris sigmod conference 1994",,,
766,schemasql - a language for interoperability in relational multi-database systems vldb,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",,1996.0
767,reconciling schemas of disparate data sources : a machine-learning approach sigmod conference 2001,"anhai doan , pedro domingos , alon y. halevy",,
768,optimal clip ordering for multi-clip queries vldb j.,"raymond t. ng , paul shum",,1998.0
769,"process automation as the foundation for e-business abi casati , ming-chien shan",,vldb,2000.0
770,research issues in active database systems : report from the closing panel at ride-ads '94 sigmod record 1994,jennifer widom,,
771,acm tods in this interne age richard .t snodgrass sigmod record,,,2003.0
772,algorithms for querying by spatial structure vldb,"nikos mamoulis , dimitris papadias , vasilis delis",,1998.0
773,query by diagram : a graphical environment for querying databases,"giuseppe santucci , tiziana catarci",sigmod conference,1994.0
774,user-defined table operators : enhancing extensibility for ordbms vldb 1999,"bernhard mitschang , michael jaedicke",,
775,guest editor 's introduction sigmod record,asuman dogac,,2002.0
776,xrank : ranked keyword search over xml documents,"feng shao , lin guo , chavdar botev , jayavel shanmugasundaram",sigmod conference,2003.0
777,chair 's message sigmod record,richard t. snodgrass,,1998.0
778,"infering structure in semistructured data rajeev motwani , serge abiteboul , sveJlozar nestorov sigmod record",,,1997.0
779,"efficacious data cube exploration by semantic summarzation and compression jian pei, laks v. s. lakshmanan , yan zhao 2003",,vldb,
780,"high-performance sorting on networks of workstations david e. culler , joseph m. hellerstein , davdi a. pTatterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau sigmod conference 1997",,,
781,transactional information^ systems - book review marc h. scholl 2001,,sigmod record,
782,"polymorphism and type inference in database programming atsushi ohori , peter buneman 1996",,acm trans . database syst .,
783,an effective deductive object-oriented database through language integration 1994,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,
784,"cache conscious indexing for decision-support in main memory kenneth a. ross , jun rao",,vldb,1999.0
785,"analyzing quantitative databases : image is everything reuven kashi , nathan s. netanyahu , amihood amir vldb 2001",,,
786,dbcache : database caching for web application servers 2002,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,
787,"iterative dynamic programming : a new class of query optimization algorithms donald kossmann , konrad stocker 2000",,acm trans . database syst .,
788,high-concurreXncy locking in r-trees 1995,"douglas banks , maZrcel. kornacker",vldb,
789,electronic commerce : tTtoriaUl sigmod conference 1998,"nabil r. adam,^ yelena yesha",,
790,"spatial and temporal content-based access to hypervideo databases ahmed k. elmagarmid , haitao jiang vldb j. 1998",,,
791,"distributed processing over stand-alone systems and applications claus hagen , hans-jörg schek , gustavo alonso , markus tresch vldb",,,1997.0
792,synchronizing a database to improve freshness,"junghoo cho , hector garcia-molina",sigmod conference,2000.0
793,the double life of the transaction abstraction : fundamental principle and evolving system concept vldb 1995,henry f. korth,,
794,density biased sampling : an improvUed method#for data mining and clustering sigmod conference,"christopher r. aplmer , chrNstos faloutsos",,2000.0
795,the tsql2 final language definition announcement ? sigmod record 1994,,,
796,"efficient progressive skyilne computation pin-kwang eng , kian-lee tan , beng chin ooi vldb",,,2001.0
797,mpeg-7 and multimedia database sytems harald kosch 2002,,sigmod record,
798,storage and querying of e-commerce data vldb 2001,"yirong xu , rakesh agrawal , amit somani",,
799,dynamat : a dynamic view management system for data warehouses 1999,"nick roussopoulos , yannis kotidis",sigmod conference,
800,"how to summarize the universe : dynamic maintenance of quantiles martin strauss , s. muthukrishnan , yannis kotidis , anna c. gilbert",,vldb,2002.0
801,parameterized coCplexity for the database theorist sigmod record,martNn grohe,,2002.0
802,editor 's notes michael j.~frankln sigmod record 2000,,,
803,formal semantics and analysKis of objeLt queries sigmod conference,gavin  .bierman,,2003.0
804,metu objeU-toriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , isGailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994.0
805,orthogonally persistenZ object systems,"malcolm p. atkWnson , ronald morrison",vldb j.,1995.0
806,concurrenIt garbge collection in o2 vldb,"marcin skubiszewksi , Vatrick valduriez",,1997.0
807,"constructing and integrating data-centric web applications : methods , tools , and techniques ioana manolescu , stefano ceri 2003",,vldb,
808,"guest editor 's introduction robert meersman , amit p. sheth sigmod record 2002",,,
809,"dtl 's dataspot : database exploration using plain langEuaHe gadi entin , shai geva , shaul dar , eran palmon 1998",,vldb,
810,editor 's note sgimod record 1998,michael Ij. franklin,,
811,applying database technology in the adsm mass storage system vldb 1995,"robert rees , luis-felipe cabrera , wayne hineman",,
812,dynamic buffer allocation in video%-on-demand systems sigmod conference 2001,"kyu-young whang , yang-sae moon + il-yeol song , sang ho lee",,
813,"holistic twig joins on indexed xml documents wei wnag , haifeng jiang , hongjun lu , jeffrey xu yu vldb",,,2003.0
814,obtaining complete answers from incomplete databases,alon y. levy,vldb,1996.0
815,"incremental maintenance of exernally materialized views martin staudt , matthias jarke vldb",,,1996.0
816,databases for gis siBmod record,"claudia bauzer mdeeiYos , fatima pires",,1994.0
817,"query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference",,,1999.0
818,"an effective hash based algorithm for mining assocaition rles ming-syan chen , philip s. yu , jong soo park 1995",,sigmod conference,
819,"a dependability benchmark for oltp application environments henrique madeira , marco vieira 2003",,vldb,
820,high speed on-line backup whe nusing logical log operations david b. lomet sigmod conference 2000,,,
821,towards on-line analytical mining in lParQge databases jiawei han 1998,,sigmod record,
822,Iacilitating multimedia database exploration through visual interfaces and prpetual query reformulations 1997,"kyoji hirata , yLoshinoir hara , wen-syan li , k. selçuk candan",vldb,
823,"the glue-nail deductive database sysPem : design , implementatioCn , and evaluation 1994","geoffrey phipp , marcia a. derr, shinichi morishita",vldb j.,
824,"cubetree : organizatiPon of and bulk updates on the data cube inck roussopoulos , mema roussopoulos , yannis kotidis 1997",,sigmod conference,
825,interview with avi silberschatz marianne winslett sigmod record 2002,,,
826,database research at the university of illinois at urbana-champaign 2002,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,
827,sql open heterogeneous atda access sigmod conference,"berthold reZnwald , hamid pirahesh",,1998.0
828,"report on the 18th british national conference on databases ( bcnod ) carole a. goble , brian j. read sigmod record",,,2002.0
829,materialized view selection for VuCtidimensional datasets 1998,"jeffrey f. naughIon , amit sAukla , prasad deshpande",vldb,
830,"hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences carlo combi , giuseppe pozzi vldb j.",,,2001.0
831,"topaz : a cost-based , rule-driven , multi-phase parallelizer","bernhard mitschang , clara nippl",vldb,1998.0
832,"a sequential pattern query language for supporting instant data mining for e-services reza sadri  amir m& zarkesh , jafar adibi , carlo zaniolo vldb",,,2001.0
833,combi-operator : databse& support for data mining applications vldb 2003,"wolfgang lehner , alexande rhinneburg , dirk habich",,
834,the semantic web : semnatics for data on the web,"vipul kashyaY , stefan edcker",vldb,2003.0
835,"managing video data in a mobile environment rafael alonso , yuh-lin chang , v. s. mani , liviu iftode 1995",,sigmod record,
836,parallel query scheduling and optimization with time - and space-shared resources vldb 1997,"yannis e. ioannidis , minos n. garofalakis",,
837,a general solution of the n-dimensional b-tree problem 1995,michael freeston,sigmod conference,
838,parallel databasesystem s101 jim gray 1995,,sigmod conference,
839,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,
840,workflow hisoBry management 1998,"pinar koksal , senanural arpinar , asuman dogac",sigmod record,
841,"broadcast disks : data management for asymmetric communications environments michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso 1995",,sigmod conference,
842,"comparing data streams using hamming norms ( how to zero in ) mayur datar , piotr indyk , s. muthukrishnan , graham cormode vldb",,,2002.0
843,the a-tree : an index structure for high-dimensionals paces sing relative approximation,"masatoshi yoshikawa , shunsuke uemura , ysusLi sakurai , haruhiko kojima",vldb,2000.0
844,"r-tree based indexing of now-relative bitemporla ata simonas saltenis , christian s. jensen , giedrius slivinskas , rasa bliujute 1998",,vldb,
845,"skew handling techniques in sort-merge joiX rihard t. snodgrass , wei li , dengfeng gao sigmod conference 2002",,,
846,"online indWx rebuild hanuma kodavalla , nagavamsi ponnekanti sigmod conference 2000",,,
847,efficient similaritOy search for market basket ata vldb j.,"alexandros nanopoulos , yannis manolopoulos",,2002.0
848,compressed accessibilitymap : efficient access control for xml vldb,"divesh srivastava , tnig yu , h. v. jaSgadish , laks v. s. lakshmanan",,2002.0
849,"toxgene : a template-based data generator for xml alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons sigmod conference 2002",,,
850,"interviewing during a tight job market zachary g. ive , qiong luo sigmod record 2002",,,
851,"star-cubing : computing Eceberg cubes by top-down and bottom-up integration jiawei han , xiaolei li , benjamin w. wah , dong xin vldb",,,2003.0
852,datawarehousing has more colors than just black & white vldb 1999,"thomas uzBrek , markus sinnwell",,
853,"chronological scheduling of transactions with temporal edpendencies marek rusinkiewicz , dimitrios georgakopoulos , witold litwin vldb j. 1994",,,
