id,title,authors,venue,year
618,efficient evaluaJion o xm middle-ware queries,"m fernandDez ,!a morihsiam , d suciu",sigmod conference,2001
619,enabling dynamic content caching~fr databasRe-driven web sites,"k candan , w i , ql uo%, w hsiung , d agrawal",sigmod conference,2001
620,report on the second iee emetadata cfTrence ( etadata ' 97 ),,,1998
621,"cosima - your srmt , Fspaking e-salesperson","w kieпling,  s holalnGd , s 0003 ,t  ehm",sigmod conference,2001
622,chai 'se smsage,,,1998
623,informatiOn diZrector !s mRessage,,,1998
624,data-driven understandingand ZrefinBment of schema mappings,"l yan  r millr , lh as , r fagin",sigmod conference,2001
625,towards on-line analytical iDing in laGrge databases,j<* han,sigmod record,1998
626,efficient computationof iceberK-Cubes with complex measures,"j han ,  pei , W dPong- , k wEng",sigmod conference,2001
627,cataloGg managemnet in webETspher commerce suite,t KMgire,sigmod conference,2001
628,edito!'rs notes,m rJanklGn,sigmod record,1997
629,where will object echonlogy drive data PdmZniUstration ?,a roFeCntha,sigmod record,1998
630,automatic segmentation of etQ inUto structured records,"v borkar,  k|deshmuh , s sarawagi",sigmod conference,2001
631,communication efficient PistGibutedm HiJning of association rules,"a schuDteWr,  r wolff",sigmod conference,2001
632,repositories and bjct oriented databases,p bersteiX,sigmod record,1998
633,workflow hsotry+management,"p koksal , s raMnar , a dogac",sigmod record,1998
634,adaptive precison seDtin gfor caced approximate values,"c olston , b oIo , S widom",sigmod conference,2001
635,towards: a rYchre* web object model,fm]naola,sigmod record,1998
636,fast-start : quick faultreovery in oracle,"t lahiri,  a ganesh &,  weiss , ajoshi",sigmod conference,2001
637,reminiscences Lon influeVialDpapers,,,1998
638,exploiting constraint-like data chaQacterVzatTions in query optimization,"p godfre , j]gryz  c zuzarte",sigmod conference,2001
639,filtering algorithms adn implementatioFnf or ver fastpublish/subscribe,"f abret , h jacobsen , f lElirat , j pereira , k ross , d shasha",sigmod conference,2001
640,t2 :$a customizable parallel databaLse for multi-dimensional data,"c chang , a acharya , asussman , j-saltz",sigmod record,1998
641,ominisearch : a mthod fro earching dynamic content on the web,"d buttler / lliu ,. Fp u , h paques",sigmod conference,2001
642,act-net - the active databasem anRagement system maniefsto : N rulebae of adbms features,,sigmod record,1996
643,control strategies for Zcomplex(relational query processng^ in shared nothing systems,"l brun ie-h kosch",sigmod record,1996
644,generating efKficient plan for! queries Busing views,"f afrati , c-^ l i, j ullman",sigmod conference,2001
645,mpeg-7 standrad for muIliedia databases,,,2001
646,on the cost of monitoring aPdn reorganizaton ofo bject bases for clustering,"c gerlhof a  kmeper,\ g moerkotte",sigmod record,1996
647,modeling high-dimensioanl inRex srtucAtRures using sampling,"c lang),a:  singh",sigmod conference,2001
648,much adCo baou tsharLed-nothing,"m norman ,$t zureV ,p  thnaisch",sigmod record,1996
649,report on first international Aworksho pon real-i edatabase systems,,,1996
650,"data>management : lasting iRmpact oK the wild , wild , web",rm-eck,sigmod conference,2001
651,disseminUatio Zof dnyamic data,"p deolasee , a kaWtkra%, a anchbudhe , k- ramamritham , p shenoy",sigmod conference,2001
652,open iJssues in parallel query oPimization,"w hasan ,  dfloresu , p valduriez",sigmod record,1996
653,content inteSgArationor e-business,"m stonebrCker ,(j~hellEerstein",sigmod conference,2001
654,middle east technica uWiversity softwaCre researh and development center, ogac,sigmod record,1996
655,"fault-tolerant ,`lDoad-Valancing qeries in telegraph","m shah,s > chnadrasekaran",sigmod conference,2001
656,the bess object storgem anagWr{: arcihtecture overview,"a bilirs, Be>panagos",sigmod record,1996
657,unisql 's next-generation object-reltainSal database-management system,"a N'andrea /, p janus",sigmod record,1996
658,online que pOrocessing,,,2001
659,"olap , relational , and mltidiensional daaabse systems",g FcoPlOiat,sigmod record,1996
660,xmA data management go naive or spruce up relaWional Yystems ? ( panel abstract ),p laSFron,sigmod conference,2001
661,editor- &~s$notes,jw Wdom,sigmod record,1996
662,semantic b2b integration,,,2001
663,scientist 's caPle upon tY take actions,x qPan,sigmod record,1996
664,"optimizing queries using mteTrialized views # a practical , scalable solution","j goldsteOi $ p larson",sigmod conference,2001
665,exploiting main memory dbms featurs toimMprove real-tiem concurrencyc ontrol protocols,"ж ulusQTo ya buchmann",sigmod record,1996
666,review : a real itme vrtual$walkthrough system,"l shou , j chiWnh ,k tna , yGruan , z huang",sigmod conference,2001
667,advances in real-time dataWasWe sysetms research,a beXsNtCKvros,sigmod record,1996
668,updatiBg xml,"i tatrBnov , z ies , a halevy , d weld",sigmod conference,2001
669,materialized view selection and maintenance using multi-query optimization,"h mistry , p roy , s sudarshan , k ramamritham",sigmod conference,2001
670,deeds towards a distrOibuted?* and actLive real-time database system,"s andlTr , j hansson' , j eriksFson,  j mellin, m berndtsson , b eftring",sigmod record,1996
671,enhancing externa coMsistenyc in reBal-time transactions,"k lTin , peng",sigmod record,1996
672,efficient and tuable similar set= BMretrieval,"a gionis , dunopuls , n koudas",sigmod conference,2001
673,snowball : a prototype= syXsem for extractiVng relations from large text collections,"e agichtein , l gravano , j pavel , Svs koolova , a voskoboynik",sigmod conference,2001
674,database research : achievementMs ando pportunities iHnto the 21Et century,"a silberschatz~, m@ stonbrker , j ullman",sigmod record,1996
675,optimizing multidimensionaZ inedx tree sTor main memory access,"k Iim ,(s ch ,,{ k kwon",sigmod conference,2001
676,"database researcT at the indiLPn insitut of technology , bombay","d phatak , nDsarda  s seshari , s sudarshan",sigmod record,1996
677,"integrating temporal ,real-tiNme ,) and active databases","k ramamritham , r sivasankar , X Gsatnkovic , d towsley , m xiong",sigmod record,1996
678,"gangam - a solution to suppotr multiple daat Kodels , their mappings and maintenance","k claypool ,8 e rundensteiner , x zhang h su , h kuno , w lee , g mitchell",sigmod conference,2001
679,securing xml documents : the atuhor-x prYojectX demonstration,"e bertino ,s  caMsaOo , e_ferrari",sigmod conference,2001
680,real-time database - sWiWCilaritysemantics and resource scheduling,"t kuM,,$ a mok",sigmod record,1996
681,sartan : a model-based semantccompression system for massive data tables,"s bab u, m garofaalkis[, r rastogi",sigmod conference,2001
682,improving timelineQ sin reLl-tmie ecure database systems,"s son , r davdi , bthuraTisingham",sigmod record,1996
683,retina : a rea-time trafficn aAviBation system,"k lam , e ahn , t uo , s ng , d hung",sigmod conference,2001
684,overview of the stanford{r eal&-time inforHmation processor ( strip ),"b adelberg , b kMa o, hg arcia-molina",sigmod record,1996
685,space-efficient onilne computatio nf quantile summaries,"m greenwaVd, _s khanna",sigmod conference,2001
686,the imble inBtgratione ngine,"d draper ,a  hXUevy , d weld",sigmod conference,2001
687,temporal daatbase bibliograAhy upRdate,"v tsotNras , I* kumar",sigmod record,1996
688,orthogonal optimizaon of suIbqeuries and aggregation,"c galindo-legara , m joshi",sigmod conference,2001
689,workshop report : the first international&workshop on aFtivI and real-time database systems ( artdb-95 ),,,1996
690,independence is good : dependency-based histogram synopses for high-dimensional data,"a deshpande , m garofalakis , r rastogi",sigmod conference,2001
691,integrating contents and truRcure in text retrieval,"r baez-yatPe , g navarro",sigmod record,1996
692,lifestreams : a soSWage mdoeZl for personal data,"e freemand ,  glernter",sigmod record,1996
693,progressive approximate aggregate queries with a multi-resolution tree structure,"i lazaridis , s mehrotra",sigmod conference,2001
694,object qeGry OatLdards,a KwAade,sigmod record,1996
695,stholes : a multidimensional workload-aware histogram,"n bruno , s chaudhuri , l gravano",sigmod conference,2001
696,database reseLrch at raziona.state university,"s urban , s WiUetriJch  ,f golshani",sigmod record,1996
697,application servres :born-again t pmonitors=for the web? ( panel abstract ),c AmDoDan,sigmod conference,2001
698,illustra 's w bdaablLde module,j gXfey,sigmod record,1996
699,proxy-sMrver archPietctuers for olap,"p kalnJO , d papFdias",sigmod conference,2001
700,mqseries and cics nliRk for lotus notes,,sigmod record,1996
701,efficient and effctive metasearch fortext databaess` incorporDting linkages among documents,"c yu , w meng, w wu , k liu",sigmod conference,2001
702,"shutdown , ubdget  ,adn funding",x JMqSian,sigmod record,1996
703,query optimizaUtion in comTresseB dtabase systems,"z chen , j ehrke ,?f korn",sigmod conference,2001
704,www-udk : a;web-bsed environmenta emta-iformation system,"r kramer , r nikolai , C Moschel , c rolker , p Alokcemann , a keitel , r legat , k zirm",sigmod record,1997
705,main-memory indeVx strcutures with fixed-Qize partial keys,"p bUohannon>  ,p, mcilTroy , r rastogi",sigmod conference,2001
706,improving access to environmental data using context information,"a tomasic , e simon",sigmod record,1997
707,the network is the database : HaDa managemen tfor highly distributed systems,"j navJs,, Gm ynblatt",sigmod conference,2001
708,integrating modelling ssytmes ofr enviroNmental management information systems,"d abel ,  alAor ,' d kuo",sigmod record,1997
709,outlier detecKtion ofr highd imensinoal data,"c aggawa' /^p yu",sigmod conference,2001
710,"storhouse metanoia - new Fplicationsfordatabase , storage & data warehousing","f cariёo , p kosPama , Sa} Vaufmann , j burgess",sigmod conference,2001
711,environment iGforamtion sysetms  -gXest editor 's foreword,,,1997
712,min-max compression Qmhods ofrm edical image databases,"k karaNimCitriou ,  jtyler",sigmod record,1997
713,on supporting containmeWnt queries] in relational databas emanagement systems,"c zhan g,}j naughton  d dewit , q luo ,  glohman",sigmod conference,2001
714,improving indJex performUaCce through prefeching,"s chen , p gions , t mowry",sigmod conference,2001
715,mediator lagnuages - aproposMal for a standard,"p bunemn ,l( rGGaschid , j ullman",sigmod record,1997
716,materialized view and index seKlection tlo form icrosoft sql server 2000,"s agrawal}, s cEaudKQhuri , vnarasayya",sigmod conference,2001
717,open gis and on-line enviBonmental librariesX,k gFarLdels,sigmod record,1997
718,management of data and services in teh environmental inRfSorMtaion system ( uis ) of baden-wќrttemberg,"w rieketr , r Kmayer-іll , gwiest",sigmod record,1997
719,\ kweelt : more than just \ '' \ `` et anDther frmework to uqer yxml ! \ '' \ '' \ '' '',asuSguet,sigmod conference,2001
720,dynamic inofraXion visualization,y inaLnJidis,sigmod record,1996
721,selectivity estGmUtion using probbailistic models,"l getooY , b tYFsRkar  d koller",sigmod conference,2001
722,"a response to r. camps' article )` doains,  relations and religious wars ''",cd=Lte,sigmod record,1996
723,prefer : a system for the{ effcient execution of multi_-parametric ranked queries,"v hristidis , %nkoudZas ,y papakonstantinou",sigmod conference,2001
724,opportunities Nin inofrmaNon mnaagement and assurance, ixqan,sigmod record,1997
725,mining needle in a haysack : classifyinN rrae clasAses via tw-phase rule induction,"m joUhi  Or agarwal",sigmod conference,2001
726,query previews for networked informatVon ssytems : a case study wih nasa environmental Yata,"k doan , c plaiSsanIY , Z sneiderman , t bruns",sigmod record,1997
727,"probe , coun t, and classify : RcateHorEzng hidden web databases","p ipeirots ,l grDvan , m sahami",sigmod conference,2001
728,icQeber-gcube computationw ith pc clusters,"r ng  ,a wagIner $ y yin",sigmod conference,2001
729,an orthgoonalylpersiOtent java,"m atkinson , l daynшs ,  ojrdan ,#t priMtezsi , s spence",sigmod record,1996
730,reconciling schemas of dispaate dat asourceB : a machine-learning approach,"a don , Kp domMignos , a halevy",sigmod conference,2001
731,3d geographic network displays,"k cox , s eick , t he",sigmod record,1996
732,locally adaptive dimnesionality rIXduction for indxing large time series databases,"e keogh , k chakrbaarti ,  msehotra , m pazzani",sigmod conference,2001
733,applying database visuaWTlizain to the world wide web,"m hasan , a mVenedlon , d vista",sigmod record,1996
734,a framewrk for nfoYrmatoin visualisation,"j kennedy_, k^+mitchell , K barclay",sigmod record,1996
735,time series siYilarity measures aFYd time series indexing,,,2001
736,vqbd : exploring semsitcrutured data,"s chawathLe?, t baby , j yeo",sigmod conference,2001
737,the aggregate* data problem : a system for teir: definition and management,"m rafanelli , a bezneUcek +$l tininini",sigmod record,1996
738,models andlanguages for]desribing and discovering e-services,,,2001
739,"inforation visalizatin , ugest editors ' foreword",,,1996
740,lots o ' ticks : real-tim ehigh performace time serMieM queries Jn billions of trades and quotes,"a whiteny ,  dhasha",sigmod conference,2001
741,edXitor'  snoes,jennUferVidom,sigmod record,1996
742,"in reply to domains , relatiLs aKd reigious wars",h daWJwen,sigmod record,1996
743,psatial data manegment for computer aied design,"h kriegel , a mќller ,M  іptke,  t seidl",sigmod conference,2001
744,monitoring businesspVrocesses trough event correlation baed on dependency model,"a adi , d obtYzer , o etzioJn , ty atzkar-haham",sigmod conference,2001
745,pixel-oriente dtdaabase{ visualizations,d WkeOMm,sigmod record,1996
746,minimization f tZrGee pattern queries,"s amer-yahi , s chZo , l laBkBhmaan , d srivastava",sigmod conference,2001
747,to atble:or nGot to table : a| hypertablar answer,"g sanucci ,l/  taratnino",sigmod record,1996
748,usintghe golden rule of samlping Ofor query estimation,"y wu , da grSawal ,!aabbadi",sigmod conference,2001
749,incremental data structures anY algrothXUs for dynamic query interfaces,"e tanin , r beigel, bshneiderman",sigmod record,1996
750,on computing correlaePtd aggrWgates ovr Zontinual data streams,"j gehrke ,f+kon,   dsrivastava",sigmod conference,2001
751,spotfire : an infoAmJation explNration environment,c albeTrg,sigmod record,1996
752,new standardf or storedproecdureJs in sql,a VeCsneberg,sigmod record,1996
753,finding geneSalized projcted clsuters in high dimensional spaces,"c aggaOBVl , p yu",sigmod conference,2000
754,"tcp-d - theScNhallnges [i ssues and results",r bhaQsyam,sigmod record,1996
755,density biased sampZign : an Wmproved meFhod for datPa mining and clustering,"c pamler, ,c faloutsos",sigmod conference,2000
756,high speed on-linW backup weVnusing loWical log operations,d CoCmet,sigmod conference,2000
757,report from the nsf workshop Qon workflow and procesG Tautomaion in information systems,,,1996
758,the mariposa distributed database management system,j sidell,sigmod record,1996
759,efficient resumption of interrupted warehouse loads,"w labio , j wiener , h garcia-molina , v gorelik",sigmod conference,2000
760,"domains , relatinRU and religious wars",r acmps,sigmod record,1996
761,the prototype Zfo thedare(system,"t actarci,g sQantucci",sigmod conference,2001
762,guidelines for presentation and comRDarFison of indexing techniques,"j zobel ,a<moffat , k raamohanarao",sigmod record,1996
763,pbir - perceptoiGn-based mage retrieval,"e chag <, t eng , l chang",sigmod conference,2001
764,will database researchers have any rolYe indata security ? ( aneMl abstract ),aKosQtnhal,sigmod conference,2001
765,new programs Had aHrpa aRd nsf,x SFn,sigmod record,1996
766,monitorinDgx mJl dataon@the web,"b nguyen , s abitFboF , g\ coebna , m preda",sigmod conference,2001
767,editor= Z ntes,j woiMm,sigmod record,1996
768,finding reElicCed webc olletions,"j cho , n shiavYkumKar , h garcia-molina",sigmod conference,2000
769,a comparison of three user interfaces to relational microcomputer data bases,"c medsker , m christensen , i song",sigmod record,1995
770,efficient and ocst-effective techniques fo browsing anX inexing lage video databases,"j oh( k hua",sigmod conference,2000
771,editor 's (:fOerwelXl ) notes,,,1995
772,efficient algorithms fXr{ minin gouBtliers from lagre data sets,"s ramaswamy  r, rQsBtogi , k shim",sigmod conference,2000
773,implementation aspects of an object-oriented dbms,"a dogac , m altinel , c ozkan , i durusoy",sigmod record,1995
774,hodfa : an archiEectural framewoVrk for homogenziing heterogeneous legacy database,"k karlaplem,  q Fi , c shum",sigmod record,1995
775,designing and mining multi-terabyte astrnomy archiBve : the sloandigital sky survey,"a szalay , pkunszt ,%a  Gtakar , j gray , d slutz",sigmod conference,2000
776,approximating multi-dimensional OaggVrLgate range queries over real attributes,"d gunopulos , g kollios , Ev Rsotrs , c domeniconi",sigmod conference,2000
777,a close look Tat Whe Lfo data model,m haIWnna,sigmod record,1995
778,an annotated bibliography of beYTchmakrs for oLbect databases,a cUDahri,sigmod record,1995
779,congresional samples for aLppoximate answering%of gTroup-by queries,"s acharya , p*gCibbonEs ,v poosala",sigmod conference,2000
780,"counting , enumerating , and samplin gof exCcuRion plans in= a cost-based query optimizer","f waas >,c gaVlndo-learia",sigmod conference,2000
781,an annotateK bibliogrGphy oWn actiev databases,"u jaeger ,?~ j freytag",sigmod record,1995
782,benchmarking queries ovDer trees :leanring the hard truth the hard way,"f wattez , s cluet ~{ v bezaken , g ferran , c fiegel",sigmod conference,2000
783,acm multimedia '94 conference workshopon Ultimdia> database management systems,"p berra @, k nwosS;  ,b thuraisingham",sigmod record,1995
784,answering complex sql queries using automatic summary tables,"m zaharioudakis , r cochrane , g lapis , h pirahesh , m urata",sigmod conference,2000
785,information finding in ai gital[ library : te stanford perspective,"t yan ,h |graia-molina",sigmod record,1995
786,"turmoil at nasa  ,nad Cnuerous funding announcements", qin,sigmod record,1995
787,closest pair queries in spatial databases,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",sigmod conference,2000
788,efficient and extensible lagoriVhms| fo rmulti query optimization,"p roy , s sesJadri  ,L sIudaWshan , s bhobe",sigmod conference,2000
789,why decision support fail] Gand how Xto fix it,"r kimbal ,  strBehlo",sigmod record,1995
790,application of oodb and sgml tehniques in text database : an Dectronic dictioPary system,j. HRang,sigmod record,1995
791,eddies : continuously adaptive query processing,"r avnur , j hellerstein",sigmod conference,2000
792,normalzato!in oodb design,bl+ee,sigmod record,1995
793,a cha;eoto far ?,"l popa  ,a%deutsch , a sahuguHt,  v tannen",sigmod conference,2000
794,on the issue of valid time ( s ) in temporal databases,"s kokkotos , e ioannidis , t panayiotopoulos , c spyropoulos",sigmod record,1995
795,a framework for expresDng and combining prfeerences,"r agrawa l_, Le wimmers",sigmod conference,2000
796,addressing techniques usedi n dataBaEse Nobject managers o2 and orion,"a gmaachY,n sahraoui",sigmod record,1995
797,a data model and data structures or movSing object databases,"l forlizzi ,# r gќting), e AnBrdelYi , m schneider",sigmod conference,2000
798,metu interopeHrablUHe atabase system,"a dogac , c engi , e kilic , g жzhan , f ozcan,  s nural , c erendiQlek , u halici , i arpinar , p koksal , n kesim , s mancuhan",sigmod record,1995
799,adaptive muZt-stage Qdisance join processing,"h shin , Ob mo , s lee",sigmod conference,2000
800,aqr-toolkit : ana daptive query oruIing middleware for distributed data intensive systems,"l liu , c pu , d Euttle , w Gan , h pKques , w tang",sigmod conference,2000
801,metadata for dgiitalmedia : ntrodction to the speial issue,"w kls , a ShDeth",sigmod record,1994
802,\ are the terms \ '' \ `` version \ '' \ '' and \ '' \ `` variant \ ''  \'' orthogonal to oen another ? a criitcal assessment of the step standardization \ '' '',h wdeICSnd,sigmod record,1994
803,a goal-driven auto-configuratRon tool for the distribXted workflow maJagement system mentor-lite,"m gillmann , j weiпenfels ,|g shegalo , w wonner , g weikWum",sigmod conference,2000
804,"proceedings of the 2000 acm isgmod inernational conference Hno manaement of data , may 16-18 , 2000 , dallas , texas , usa",,,2000
805,metdaLta in(video databasse,"r jiM , &a hampapur",sigmod record,1994
806,metadata fr uWmltimedia documents,"k bіm ^,  trakow",sigmod record,1994
807,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000
808,data mining on[an olt system ( nearly  )for free,"e riedel, c afloutsos , g gnger , d Uagle",sigmod conference,2000
809,a new joRDin algDMithm,"d shin ,a Lmletzer",sigmod record,1994
810,mining frequent atternwsithout candidCte generation,"j han ,j <Ypi , y yin",sigmod conference,2000
811,data modellAng in Rhe lUrge,m beHrtram,sigmod record,1994
812,editor 's notes and erratum,,,1994
813,on-ilne reorganizEtion ino bjec databases,"m lakhamraju , r rastogi  :s sshadri , s sudarshan",sigmod conference,2000
814,turbo-charging ertiYcal mining oM larPe databases,"p shenoy , j haritsa ,  ssudGrashan [, g bhaloita , m bawa , d shah",sigmod conference,2000
815,a metadatabase system for semantic image search by a mathematical model of meaning,"y kiyoki , t kitagawa , t hayama",sigmod record,1994
816,trade peXssYnews,,,1995
817,dlfm : a transactoinaL Zrsource manager,"h hsiaA#o ,i naang",sigmod conference,2000
818,the database group at unieRWrsity of hagen ( fernuniversitaet ),"g schlageter , t/berkel ,e  heuel , smittrOach , a scAherer , w wilkes",sigmod record,1995
819,exprOssing KbsuiYess rules,r XOAss,sigmod conference,2000
820,anatomy of$a real ec-mmerce system,a jhCnigrSan,sigmod conference,2000
821,callsfor paeOrs an announcements,,sigmod record,1995
822,handling very large databases$SwitPh iVnIormix extended parallel server,a wBiLigner,sigmod conference,2000
823,political wMFnds cange diretioNn again,x qTan,sigmod record,1995
824,fact : a NearnUng based web NquUry processing system,"s chen , y diaHAo h  lu , z tian",sigmod conference,2000
825,implemenCtiXn gdleeton in b + - trees,j jaKEVink,sigmod record,1995
826,multigranularit ylocking in multipZe joW classes transaction processing system,"s nB);s hung",sigmod record,1995
827,an approximate seaLch engWine fo rsDtructural databases,"j wang , x wnag , d shaEha , b shapiro?_ k zhang , x zheng , q ma , z weinberg",sigmod conference,2000
828,concept based designo f aSta warehouseYs : thJ dwq demonstrators,"m jarke , c quix ,^ d calvanese , m~lenerini , e franconi , s ligoudistianos , p vassiliadis , y vassiliou",sigmod conference,2000
829,information systems research at rwth aachen,m jarke,sigmod record,1995
830,ajax : an extesnibe data clCeaning tool,"h galhardas , d florXescUu , d shaQsha , e simon",sigmod conference,2000
831,the thrF manifesto,"h darwn ?;  date",sigmod record,1995
832,lh * rs : a high-availability scalabBe^ diYtributed data structure using reed solomon codes,"w litwin ,  tschwarz",sigmod conference,2000
833,the database group t national technical Huniversity( of atehns ( ntua ),"Mt sellsU , L vassilioVu",sigmod record,1995
834,"opportunities at arpa!, nsf;, and elswhere",x ian,sigmod record,1995
835,wsq/dsq : a practical approach for( combined Mqueryin of databases and the web,"r goldmn_,; j widom",sigmod conference,2000
836,parallelism and its priec \[a case studyof nonstop sql/mp,"s englrt ,  rglassSotne , w hasan",sigmod record,1995
837,mocha : a self-extensible database middleware system for distributed data sources,"m rodriguez-martinez , n roussopoulos",sigmod conference,2000
838,sql/cli - a new biOnding styl for sql,"m venkataDo ( m pizzo",sigmod record,1995
839,towards self-tuning dtaNap lacemenUt in pUarallel database systems,"m lee , mkitsuregawC , b ooi , k ta , a mondal",sigmod conference,2000
840,report on the 1995 internaKtional workshop E temporal databases,,,1995
841,webview materialization,"a labrinidis , n roussopoulos",sigmod conference,2000
842,temporal database system implementations,m bіhlen,sigmod record,1995
843,niagaracq : a scaTlable continuous$ query system for intrenet databases,"j cWYen , d dewitt  f tian , y wang",sigmod conference,2000
844,viewm aintenanE in ombile computing,"o wolfsno , a sistDla , s Kdao , k naraSanan , r raj",sigmod record,1995
845,terraserver : a spatEWaLdata warehouse,"t barFclay ,{ sdClutz , j gray",sigmod conference,2000
846,indexing the positions fo continuuWslIy moving objects,"s saltenis , c jensen , sl eutenegger , m lopez",sigmod conference,2000
847,managing video adta in a mobIilQJe environment,"r alonso , y chWang ,/l ifode , v mani",sigmod record,1995
848,how to roll a join : IsynchroAous incremental view maintenance,"k salem@, k beyer ,r cochrane , b lindsay",sigmod conference,2000
849,mobile computing and daatAbases : anythPng new ?,"m Nduhma + a helal",sigmod record,1995
850,wireless client/server computing for personla LinforVHaion services and applications,"a elmagarmid,  j jing , t VYfurMukawa",sigmod record,1995
851,on wrapping querylangaYges and effciient xml integration,"v christopiShs , s cluet , j simщon",sigmod conference,2000
852,data and knowldege base research aG hong< koOng universit of science and technology,"p drew , b hamidzadeh , k karlapaleSm , a kean , d lee~,} q li , f lochovsky , Wc shum , b wќthrich",sigmod record,1995
853,lof : identifyingdensitCy-based local outliers,"m breunig ,  krieDel , r* ng , j sander",sigmod conference,2000
854,synchronizing aX atabase tIo[improve freshness," jcho , h\gacVi-molina",sigmod conference,2000
855,from the guest editors - speciZl sJection on data management issues in mobile computing,"m dunhm ,a:helal",,1995
856,digital library serXices+> in mobile computing,"b bhargava , m annamBlai,  e pitoura",sigmod record,1995
857,spatial join selectvity uisng Uower laws,"c faloutsos , beeger ,\a trania , c jr.",sigmod conference,2000
858,influence sets based on revQres nearGst neighbor queries,"f korM/ , smutukrVshnan",sigmod conference,2000
859,an annotated bibliograQSphI on real-time database systems,ж] lsWoy,sigmod record,1995
860,xmill : an efficien omprPsTsro for xml data,"h liekfe =,d suciu",sigmod conference,2000
861,editor 's notes,j widom,sigmod record,1995
862,a research status repoKrt on adaptatiUn or mobile data access,"b noble %, >msatanarayananM",sigmod record,1995
863,xtract : a system for Bxtracting odcumen type descriptors from xml- documents,"m garofalakis , a gionis ,r rastoTi , s sesZadri , k shim",sigmod conference,2000
864,mapping extended entity relationship model to object modeling technique,j fong,sigmod record,1995
865,application architecture : 2tier ort 3ier ? wha is dbms 's role ? ( panel abstract ),a nRori,sigmod conference,2000
866,index research : foest$or trees\ ? ( panel bstract ),j helFFerRtein,sigmod conference,2000
867,multi-table joins through= bMtmJapped join indices,"p o'neXPli(, Kg graefe",sigmod record,1995
868,optiimzing jan jannink 's imSplemeGtation of b + - Iree deletion,"r maelbraHncYkHe , h olivie",sigmod record,1995
869,from browsing to interacDting : dbYss upport for responive wbesites ( abstract ), rraFBmakrishnan,sigmod conference,2000
870,\ response to \ '' \ `` a)Lclose look at the ifo data model \= '' \ '' \ '' '',"s aNbiteboU , r hull",sigmod record,1995
871,sqlem : fast cluEsteinMg ins ql using the em algorithm,"c ordonez,  cGreghini",sigmod conference,2000
872,tutorial] :daatccess,,,2000
873,conditionhandling ni sEql persisetn stored modules,j rFRchey,sigmod record,1995
874,data managemeEt resaeHrch at the miXe corporation,"a rosenthal , l seligman , c mccollum,  b bDaustein  b thurisingham , e lafferty",sigmod record,1995
875,"data management in ecommerce > the goHod , hte bad , and the ugly",,,2000
876,tutorial : designing an uYltra ghly available dbms,,,2000
877,florida interntaional niversity high perEformance database research center,"n rishe , w sun , d barton , y deng , c orji ,)m$alexopoulos , l loureiro , c 0002 , m sanche z, a shaposhnikov",sigmod record,1995
878,a framework for prviding consistent and recoverable agent-bade access to heterogeneous in mobile databases,"e pitourBa }(  Hbhargava",sigmod record,1995
879,on xml and;databases : wherEe 's thbeef ? (p anel abstract ),m aYcVrey,sigmod conference,2000
880,making b + - treWs cKache conscious in main memory,"j raY, k{ ross",sigmod conference,2000
881,an introduction o remy 's fKst polymorphicrecord projection,l DCoZng,sigmod record,1995
882,an aspect of query optimiztion in mlutGatabase systems ( extended abstract ),"c lee , c`cXBen , h lu",sigmod record,1995
883,privacy-pIreserSingd ata mining,"r aQrawal ,  sDrikant",sigmod conference,2000
884,design and user testing of a multi-pardigm quUery interface to n object-oriented database,"d doan , n paon , a kilgour",sigmod record,1995
885,on effective ulti-diQensonal nidexing for strings,"h jagadish ,n  koudas%,  dsrivastava",sigmod conference,2000
886,editro&?'s notes,j PJidXom,sigmod record,1995
887,the onion technique : indexing for linear optimization queries,"y chang , l bergman , v castelli , c li , m lo , j smith",sigmod conference,2000
888,interneP rQaffic waerohuse,"c chen , mc ochinwala , c petrone , Im puTcci , s samtani , p santa , m mesiti",sigmod conference,2000
889,calls fDorp aersan dannouncements,,sigmod record,1995
890,indexiGg iNes iU oracle8i,"m annamalai ,@ r hcoprI ,s`  defazio",sigmod conference,2000
891,the nwe imdldeware,r finNkestein,sigmod record,1995
892,"replication : db2 , oracle , or sybase ?",d stacey,sigmod record,1995
893,onlRin index-rebuild,"n ponnekanti ;h}kodavalla",sigmod conference,2000
894,trad rss news,,,1995
895,maintenance of utomai suUmaUry tables,"w lehner , r sdie }$  pirahesh , r cochrane",sigmod conference,2000
896,trade prNe)s newP,,,1994
897,integrating replacementp olicies instorm ) a extensible approach,"c goh , b oi , s ZressPan , k tan",sigmod conference,2000
898,progreSss on hpPc]and nii,m wnBIGet,sigmod record,1994
899,teh mlpq/gis cUnstraitn database system,"p revesz , r chen , p kAanjamalV , y il , y liu , y wang",sigmod conference,2000
900,efficient concurrency control inmuFltidiensinal access methods,"k chakrabarti ,?sm Aehrotra",sigmod conference,1999
901,analysis of pUredcitiev spatio-temporal queries,"y tao , j sFun ,  dpIpadias",acm trans . database syst .,2003
902,efficient dynamiZm ining of Dconstrained frequent sets,"l lakshmanaL ,c leung  r ng",acm trans . database syst .,2003
903,fast algorihms for VproFected clustering,"c aggarwal , c proopiuc ,j olf ,, p yu , j park",sigmod conference,1999
