label,left_Beer_Name,left_Brew_Factory_Name,left_Style,left_ABV,right_Beer_Name,right_Brew_Factory_Name,right_Style,right_ABV,id
0,Deputation Imperial Red Ale,Brannon 's Pub and Brewery,American Amber / Red Ale,8.00 %,Yukon You Only LivD Once Imperial Red Ale,Yukon BreUwnig Company,Amber Ale,7.50 %,3126_461
0,Red 88 Imperial Amber Ale,River City Brewing Co. .,American Amber / Red Ale,8.00 %,Yukon You Only LivD Once Imperial Red Ale,Yukon BreUwnig Company,Amber Ale,7.50 %,3090_461
0,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %,Three Heads Buffalo Soul Jah IImperial Red Ale,Cutom Brewcrfters,American Strong Ale,9.20 %,1755_2883
0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Amber / Red Ale,7.80 %,Three Heads Buffalo Soul Jah IImperial Red Ale,Cutom Brewcrfters,American Strong Ale,9.20 %,9_2883
0,Eruption Imperial Red Ale,Worthy Brewing Co. .,American Amber / Red Ale,8.00 %,Three Heads Buffalo Soul Jah IImperial Red Ale,Cutom Brewcrfters,American Strong Ale,9.20 %,486_2883
0,Imperial Moustache Red Ale,Salty Nut Brewery,American Amber / Red Ale,6.00 %,Three Heads Buffalo Soul Jah IImperial Red Ale,Cutom Brewcrfters,American Strong Ale,9.20 %,2972_2883
0,Old Cascae Amber Ale,Roosterfish Brewin gCo. .,American Amber / Red Ale,5.50 %,Central Coast Old Mission Amber Ale,Central Coast Brewing,Amber Ale,5.50 %,2086_490
0,Single Hop # 3 Amber Ale W / Citra,Three Palms Brewing Co. .,American Amber / Red Ale,6.80 %,Lancaster Hop Buggy Amber Ale,Lancaster Brewing Co. .,Amber Ale,5.60 %,2089_1038
0,Single Hop # 3 Amber Ale W / Citra,Three Palms Brewing Co. .,American Amber / Red Ale,6.80 %,Hill Farmstead Amarillo Single Hop Pale Ale,Hill Farmstead Brewery,American Pale Ale,5.20 %,2089_845
0,Red Dirt Imperial Red Ale,Wiley Roots Brewing Co,American Amber / Red Ale,8.20 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,2156_1889
0,Red-oric - Beer Camp # 65 ( Best Of Beer Camp : Imperial Red Ale ),Sierra Nevada Brewing Co. .,American Amber / Red Ale,8.00 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,44_1889
0,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,1178_1889
1,FreedMm Soho Red,Freedom Orewery Ltd,American Amber / Red Ale,4.70 %,Freedo SFoho Red,Frdom,Amber Lager/Vienna,4.70 %,3210_1737
1,Heavyweight Ticklefight Champion Of The World,Solemn Oath Brewery,American Barleywine,12.00 %,Solemn Oath Heavyweight TicklefigCt Champion of the World,Solmen Aath Brewery,Barley Wine,12 %,4286_2362
1,Neudorf Red Ale,Brasserie Bendorf,American Amber / Red Ale,-,Bendorf Neudorf Red Ale,Bendorf,Irish Ale,6 %,3758_2120
0,Arthur 's Imperial Red Ale,Otto 's Pub and Brewery,American Amber / Red Ale,6.90 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,1587_1911
0,Red Hopper ?( Imperial Red Ale ),Black Acre BrUewin Co. .,American Amber / Red Ale,6.20 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,2026_1911
0,Ale Mania Imeprial Red Ale,Ale-ania,American Amber / Red Ale,9.50 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,2934_1911
0,Red Dragon Imperial Red Ale,Dead Frog Brewing,American Amber / Red Ale,8.00 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,1226_1911
0,Three BeaveRrs ImperiHl Red Ale,Howe Sound Inn*'& Brewing Company,American Amber / Red Ale,7.50 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,487_646
0,Double Dread ImperaLil Red Ale,Mad iver Brewing Company,American Amber / Red Ale,8.60 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,138_646
0,Derange MrImperial Red Ale,Laurelwood Public_HZouse & Brewery,American Amber / Red Ale,8.60 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,1458_646
0,Three BeaveRrs ImperiHl Red Ale,Howe Sound Inn*'& Brewing Company,American Amber / Red Ale,7.50 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,487_1414
0,Derange MrImperial Red Ale,Laurelwood Public_HZouse & Brewery,American Amber / Red Ale,8.60 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,1458_1414
0,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,1178_1414
0,Three BeaveRrs ImperiHl Red Ale,Howe Sound Inn*'& Brewing Company,American Amber / Red Ale,7.50 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,487_1635
0,Double Dread ImperaLil Red Ale,Mad iver Brewing Company,American Amber / Red Ale,8.60 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,138_1635
0,Red DragEon Smoked Amber Ale,Hoppy Breing Co. .,American Amber / Red Ale,5.50 %,Baird Smoked Amber Ale,Baird BrewinNg Bo. .,Smoked,-,1898_2085
0,Red DragEon Smoked Amber Ale,Hoppy Breing Co. .,American Amber / Red Ale,5.50 %,Kilted Dargo nBonnie Heather Amber Ale,Kilted Dragon Brewing% Company,Amber Ale,5 %,1898_1408
0,Mr. Grain Jeans Organic Amber Ale,Outpost Natural Foods,American Amber / Red Ale,5.50 %,Squatters Respect Your GMother Organic Amber Ale,Squatters CarftB eers,Amber Ale,4 %,2401_179
0,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Kettle House BouZrbon Barrle Road Rash Imperial Red Ale,Kettle House Brewin gCompany,American Strong Ale,13 %,184_1428
0,Road NRasC Red,Tandem Brewig` Company,American Amber / Red Ale,6.00 %,Kettle House BouZrbon Barrle Road Rash Imperial Red Ale,Kettle House Brewin gCompany,American Strong Ale,13 %,2770_1428
0,Pizza OrgasmiPcV Amber Ale,Devil 's Canyo nBrewing Company,American Amber / Red Ale,6.50 %,Pizza Port Acacia Amber Ale,Pizza Port &#40; Solana Beach &#41;,Belgian Ale,-,3417_1983
0,Iron Mike 's Amber Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,-,Railway City Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,4.60 %,1118_2812
0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Amber / Red Ale,7.80 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,9_2728
0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,American Amber / Red Ale,5.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,2209_2728
0,Starlord 's Mixtape  Groot DranJk Imperial Red Ale,ChargHing HXppo Brewing Co. .,American Amber / Red Ale,8.20 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,3626_2728
0,Photobomb ImpeirSl Red Ale,Crookde> Ladder Brewing Company,American Amber / Red Ale,8.50 %,Howe Sound Three Beavers Imperial Red Ale,Howe Sound Brewing,American Strong Ale,7.50 %,3813_2583
0,Red PRocket\Amber Ale,Third Base SportKOs Bar & Brewery,American Amber / Red Ale,6.40 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,1621_1853
0,Red PRocket\Amber Ale,Third Base SportKOs Bar & Brewery,American Amber / Red Ale,6.40 %,Red Dcuk Amber Ale,PurruPmbete Brewing,Amber Ale,4.80 %,1621_12
0,Eruption Imperial Red Ale,Worthy Brewing Co. .,American Amber / Red Ale,8.00 %,De Koninck TSTRBW 01 Imperial Red Ale,Brouwerij De Koninck &4#0; Duvel-Moortgat &#41;,American Strong Ale,7.80 %,486_1106
0,The `` Ginger '' A Red Ale,Elk Street Brewery & Tap Room,American Amber / Red Ale,6.80 %,The Beer Company Wyatt Earp Red Ale,The Beer Company,Irish Ale,7 %,3248_1298
0,North 45N mber Ale,Petoskey BrwinXg Company,American Amber / Red Ale,5.80 %,Thirsty Pagan North Coast Amber Ale,Thirsty Pagan Brewing,Amber Ale,-,736_316
1,Red 's On Vacation,Barley John 's Brew Pub,American Amber / Red Ale,5.44 %,Barley John Res on Vacation,Barley Jhons Irew Pub,Amber Ale,5.44 %,4003_2284
1,Old Cellar Dweller,Driftwood Brewery,American Barleywine,11.60 %,Driftwood Old Cellar Dweller Barleywine,Driftwood Brewery &#40; Canada &#41;,Barley Wine,14 %,4088_2351
0,Red Hopper ?( Imperial Red Ale ),Black Acre BrUewin Co. .,American Amber / Red Ale,6.20 %,Worthy Eruption Imperial Red Ale,Worthy Brewing Company,American Strong Ale,8 %,2026_2582
0,Starfish Imperial ReA Ale,Fish Brewing Compayn / Fishbowl Brewpub,American Amber / Red Ale,7.50 %,Worthy Eruption Imperial Red Ale,Worthy Brewing Company,American Strong Ale,8 %,403_2582
1,Sons O Anarchy Amber Ale,Sudwerk BrTewingC ompany,American Amber / Red Ale,4.70 %,Sudwerk Sons Of Anarchy Abmer Ale,Sudwerk BrewinVg Company,Amber Ale,4.70 %,2606_1320
1,Eldred Rock IAmber,Haines MBrewing Zompany,American Amber / Red Ale,5.00 %,Haines Elded RocY Amber,HainesBrewing Co. .,Amber Ale,5 %,1460_412
0,Blood On The Blade Red IPA,Backpocket Brewing,American Amber / Red Ale,7.00 %,Bacchus / Burrow Bloodhound Blood Red IPA,Bacchus Brewing Company &#40; Australia &#41;,India Pale Ale &#40; IPA &#41;,6 %,1281_704
1,My Hoppy Valentine,Excel Brewing Company,American Amber / Red Ale,6.50 %,Excel My Hoppy Valentine,Excel Brewing Company,Amber Ale,6.50 %,2362_1136
0,Derange MrImperial Red Ale,Laurelwood Public_HZouse & Brewery,American Amber / Red Ale,8.60 %,BranJnon_s Deputation ImperDal Red Ale,Brannon_sP ub an Brewery,American Strong Ale,8.79 %,1458_1679
0,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,1219_2463
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Big Texan Texas Rd Amber Ale,Big Texna Brewery,Amber Ale,4.50 %,1725_419
0,Big Horn Buttface Amber Ale,C.B. & Potts,American Amber / Red Ale,-,Big Texan Texas Rd Amber Ale,Big Texna Brewery,Amber Ale,4.50 %,906_419
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Heinzelmannchen Bi NAmber Gnome Ale,HeinzelmYanchen Brewery,Amber Ale,8 %,1725_1376
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Big Axe Maple Wheat Amber Ale,Big Axe Brewery and B & B,Amber Ale,5 %,1725_2244
0,5 Star^ Amber Ale,The Civil ife BrewingCompany,American Amber / Red Ale,5.00 %,Blue Star Aaphce Amber Ale,Blue Sta Brwing Co. .,Amber Ale,-,2491_1260
0,Barrel AOed Imperial Red,Hale 's AlesB rewery & Pub,American Amber / Red Ale,9.00 %,Imperial Oak Barrel Aged Odin_s Beard,Imperial Oak Brewing,American Strong Ale,9 %,1661_351
0,Mountian Gat RarJ Breed India Red Ale,Mountain GFoat Beer Pty Ltd,American Amber / Red Ale,6.60 %,Hammond River Red Coat India Red Ale,Hammond RivXe rBrewing,Amber Ale,6.50 %,1436_1069
1,Belle Gueule Rousse,Brasseurs R.J.,American Amber / Red Ale,5.20 %,Belle Gueule Rousse,Brasseurs RJ,Amber Lager/Vienna,5.20 %,386_2204
0,Red RoZDk Amber Ale,OPA-OPA Steakhuse & Brewery,American Amber / Red Ale,6.00 %,Slanted Roc kIron Btt Red Ale,SlaLted Rock Brewing Company,Amber Ale,5.80 %,167_635
1,Ise Kadoya Amber Ale,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,4.50 %,Ise Kadoya Amarillo Amber Ale,Ise Kadoya,Amber Ale,-,2992_1590
0,Molly American_ Red Ale,New Helvetia BreBing Company,American Amber / Red Ale,5.00 %,Big Time Lift Ticket American Red Ale,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %,1433_1261
0,Molly American_ Red Ale,New Helvetia BreBing Company,American Amber / Red Ale,5.00 %,Genesee Brew Hous eAmerican RVd Ale,Genesee Brewing Company &#40; North American Nreweries &#41;,Amber Ale,5 %,1433_418
1,BarbMarian Red Ale,CervecerÃa)Brbarian,American Amber / Red Ale,6.50 %,BarCarian Red Ale,CervecerOÃa Barbrian,Amber Ale,6.50 %,1456_409
0,Barrel Aged Series : Barley Wine,Parallel 49 Brewing Company,American Barleywine,11.80 %,Elevator Barrel Aged Barley Wine,Elevator Brewing Company,Barley Wine,-,4329_2416
0,Barrel Aged Series : Barley Wine,Parallel 49 Brewing Company,American Barleywine,11.80 %,Hangar 24 Barrel Roll No. 04 : Hammrhead - Barrel Aged Barley Wine,Hangar 24 raft Brewery,Barley Wine,11.20 %,4329_2314
0,West Sixth / Country Boy CountBy Western( Volume 3 Imperial Red Ale ),West Sixth BArewing Company,American Amber / Red Ale,13.00 %,Fgueroa Mountain / Pizza Port$ Shark Lips Imperial Red Ale,Figueroa Mountain Brewing,American Strong Ale,8 %,491_1120
0,Shark Attack Double Red Ale,Port Brewing,American Amber / Red Ale,9.00 %,Midnight Su nUnite Double Red Hot Ale &#40; 2015 &#41;,Midnight Sun BewinOg Company,Amber Ale,7.50 %,34_2048
0,Double Red Ale,The Seven Barrel Brewery,American Amber / Red Ale,8.20 %,Midnight Su nUnite Double Red Hot Ale &#40; 2015 &#41;,Midnight Sun BewinOg Company,Amber Ale,7.50 %,1926_2048
0,Barrel AgEd Rivrside Red,Intuition UKle Works,American Amber / Red Ale,7.80 %,Blue Pants Big & Tall # 2 : Barrel Aged Belgian Red,Blue Pants Brewery,Amber Ale,9 %,2399_144
1,Oatmeal AmCbLr Ale,Ornery BeerC ompan yPublic House,American Amber / Red Ale,5.70 %,John Harvards GOatemal Amber Ale,John Harvard_s Brewhouse &#40; Corporte Office &#41;,Amber Ale,6.50 %,3802_2149
1,Vital Infrared$Imperial Red,VitYlBrewing,American Amber / Red Ale,9.40 %,Vital Infrared Imperial Red,Vital Brewing,American Strong Ale,9.40 %,3800_2146
1,Rip Sw Red,Pints Bewing Co. .,American Amber / Red Ale,6.50 %,Pints Rip Saw Red,Pints Brewing Company,Amber Ale,5.90 %,1648_571
0,Panama LimiteKd RedA le,Flossmoor Station Restaurant  Brewery,American Amber / Red Ale,-,Flossmoor Station Barrel Aged Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Amber Ale,6.50 %,260_1174
0,Buffalo Soul Jah mIperial{Red Ale,Thre. Heads Brewing,American Amber / Red Ale,9.20 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,833_641
0,Starlord 's Mixtape  Groot DranJk Imperial Red Ale,ChargHing HXppo Brewing Co. .,American Amber / Red Ale,8.20 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,3626_641
0,Phobos Single Hop Red Ale,Ecliptic Brewing,American Amber / Red Ale,7.40 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,3134_641
1,America nRe Ale,RockArRt Brewery,American Amber / Red Ale,4.80 %,Americas AmeriEcan Red Ale,Americas Brewpub,Amber Ale,-,120_213
0,Morrisons American Red Ale,Titanic Brewery,American Amber / Red Ale,4.50 %,Americas AmeriEcan Red Ale,Americas Brewpub,Amber Ale,-,1604_213
0,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,5.00 %,Big Time Atlas Amber Ale,Big Time Brewery,Amber Ale,5.40 %,3852_2875
0,Sequoia American Amber Ale,Wig And Pen,American Amber / Red Ale,5.90 %,Aarhus Cains Triple A American Amber Ale,Aarhus Bryghus,Amber Ale,5.50 %,2960_287
0,Sequoia American Amber Ale,Wig And Pen,American Amber / Red Ale,5.90 %,Canal Park General Sterilng Price American& Amber Ale - Centennial,Canal Park Brweing Company,Amber Ale,4.80 %,2960_1275
0,Weekender American Amber Ale,Stilt House Brewery,American Amber / Red Ale,5.20 %,Canal Park General Sterilng Price American& Amber Ale - Centennial,Canal Park Brweing Company,Amber Ale,4.80 %,3632_1275
0,Mad Anthony Muddy River Amber Ale,Mad Anthony Brewing Company,American Amber / Red Ale,-,Mad River Jamaica Red Ale,Mad River Brewery,Amber Ale,6.50 %,1289_2622
0,Simeon Jones River Valley Amber Ale,Picaroons Brewing Co. .,American Amber / Red Ale,4.50 %,Piney River McKinney Eddy Amber Ale,Piney River Brewing Company,Amber Ale,-,429_2636
0,Wasatch 50th ParkC ity Golden AnnRversary Ale,Utah BreYers CoXoperative,American Amber / Red Ale,4.00 %,Golden City Centroin Barleywine Ale,GoldenC iDty Brewery,Barley Wine,11.20 %,1647_2409
1,Regimental 80 Scottish Ale,Crooked Eye Brewery,American Amber / Red Ale,4.70 %,Crooked Eye Regimental 80 Scottish Ale,Crooked Eye Brewery,Scottish Ale,4.70 %,3035_1620
1,DreaQ OfT he 90 's,Prohibtoin Pig,American Amber / Red Ale,6.10 %,Prohibition; Pig Dream of the 90s,Prohibiton Pig,Amber Ale,-,1914_793
1,Fullers Traitors ' Gate,Fuller Smith & Turner PLC,American Amber / Red Ale,4.50 %,Fuller_s#Traitor_s Gate,FuNller_s,Bitter,4.50 %,2463_1206
1,Blarney; Rock Irish Ale,Rockyadr rBewing,American Amber / Red Ale,6.00 %,Rockyard Blarney Rock Irish Ale,Rockyard Brewing Company,Irish Ale,-,2289_1085
0,Aiken AmericanR ed Pale Ale,Aiken Brewing'Company,American Amber / Red Ale,-,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,6.20 %,2724_1886
0,Aiken AmericanR ed Pale Ale,Aiken Brewing'Company,American Amber / Red Ale,-,Wild Ride 3 Sisters American Red Ale,Wild Ride Brewing,Amber Ale,6 %,2724_1221
0,Big Bear Amber Ale,Stewart 's Brewing Co. .,American Amber / Red Ale,5.60 %,Big Horn BuOttface Amber Ale,Big Horn BrewRng Company &#40; Ram International &#41;,Amber Ale,5.80 %,1501_2750
0,Great Lakes Independence Ale,Great Lakes Brewing Co. .,American Amber / Red Ale,6.00 %,Amsterdam X Sawdust City X Great Lakes X Indie Ale Barley Wine &#40; Oak &#41;,Amsterdam Brewing Company,Barley Wine,10 %,284_2517
1,Shirt Jail Amber,Iron Hill rBewery & Restaurant,American Amber / Red Ale,4.40 %,Iron Hill Shrt Tail Amber,Iron Hill Mple! Shade,Amber Ale,4.40 %,2506_1242
0,Desert Island Series : mAeOican Honey Amber Ale,HeavyS aes Beer,American Amber / Red Ale,4.90 %,Granville Island UGastown Amber Ale,Granville Island &#40; BreFwery - MolsonCoors &#41;,Amber Ale,5.50 %,1815_2654
0,Hurricane Alley Amber Ale,Florida Beer Company,American Amber / Red Ale,-,Charleville Tornado Alley Amber Ale,Charleville Vineyard & Microbrewery,Amber Ale,-,2780_1594
0,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Rusty Truck Stupiphayn Imperial Red Ale,Rusty Truc kBrewing / Roadhoue 101,American Strong Ale,8 %,1178_698
0,Red Heade dSlut Amber Ale,Twistde K-9 Brewing Company,American Amber / Red Ale,6.50 %,Baird Re RYse Amber Ale,Baird Brewign o. .,California Common,5.40 %,3842_1281
0,Red Heade dSlut Amber Ale,Twistde K-9 Brewing Company,American Amber / Red Ale,6.50 %,Trailhead Red Amber Ale,Trailhead Brewing Co. .,Amber Ale,-,3842_2546
0,Frost Quake Bourbon Barrel Aged Barley Wine,Wellington County Brewery,American Barleywine,9.80 %,Hangar 24 Barrel RollNo. 04 : Hammerhead - BourboU Barrel Aged with Chai Tea,Hangar 24 CrafIVt Brewery,Barley Wine,13.90 %,4256_2491
0,Bourbon Barrel Aged orus Imperial Red,Elevator Brewery & Draguht Haus,American Amber / Red Ale,12.00 %,Legacy Bourbon Barrel Hedonism Red,Legacy Brewing,American Strong Ale,7.10 %,1218_2618
0,Rocky MountaTn Red Ale,Grand Lake BrDeing Company,American Amber / Red Ale,-,Crazy Mountain Boohai Red lBe &#40; Kura Koa &#41;,Crazy Mountain Brweing Company,Amber Ale,6 %,589_1586
1,Booha iRed Ale,Crazy Mountain rewing Company,American Amber / Red Ale,6.00 %,Crazy Mountain Boohai Red lBe &#40; Kura Koa &#41;,Crazy Mountain Brweing Company,Amber Ale,6 %,294_1586
0,Alaskan Barley Wine ( Pilot Series ),Alaskan Brewing Co. .,American Barleywine,10.70 %,Hermit Thrush Abbey Series # 1 - Jolly Abbot Barley Wine,Hermit Thrush Brewery,Barley Wine,13 %,4030_2508
0,Double Mongrel Imperil&India Red Ale,AspXtuckB rew Lab,American Amber / Red Ale,9.00 %,Boxing Cat Firecracker ImTerial Red Ale,Boxing Cta Brewery,Amber Ale,6.60 %,3478_1096
1,Fishermna 's Tea Party,Cape AnnB rewing Company,American Barleywine,9.00 %,Cape Ann Fisherman_s Tea Party,Cape Ann Brewing Company,Barley Wine,9 %,4157_2405
0,Kingpin Double Red Ale,BridgePort Brewing Co. / Brewpub,American Amber / Red Ale,7.50 %,Out of Bounds Relntless Double Red Ale,Out of Bounds Brewng Company,American Strong Ale,8.20 %,42_1025
0,Harold The Red Ale,Black Husky Brewing,American Amber / Red Ale,-,Off the Rail Rybuck RTed Ale,Off tRhe ail Brewing,Amber Ale,6.40 %,543_2232
1,Insan eMnae Red Ale,WhitI Lino Brewing Company,American Amber / Red Ale,5.10 %,White Lion Insane Mane Red Ale,Ipswich Ale Brewery,Amber Ale,-,1157_155
0,Willoughby American Amber Ale,Willoughby Brewing,American Amber / Red Ale,4.90 %,Maldita Old* Continent American Amber Ale,Faustion Mirocervejeira,Amber Ale,6 %,3381_2275
0,Old Guardian Barley WinI StylCe Ale - Bourbon Barrel Aged,Stone> Brewing Co. .,American Barleywine,11.20 %,Revolution Barrel Aged InstiUutionalized Barley Wine,RevolutioNn Brewing Company,Barley Wine,13 %,4083_2424
0,Pioneer American Red Ale,Pioneer Beer Company,American Amber / Red Ale,5.70 %,Fat Bottom Ruby Rd eAmerican Ale,Fat Botto mBrewery,Amber Ale,4.60 %,3992_1681
0,Clifford The iBg RLd Ale,Boosk }& Brews,American Amber / Red Ale,6.80 %,Big Choice DTsconnected ed Ale,Big Choice BCrewIing,Amber Ale,6.70 %,1375_2610
1,Barrel Aged Chessie,Union Craft Brewing Company,American Barleywine,9.80 %,Union Craft Chessie Karleywine Barrel Aged,Union CraftB Uewing Company,Barley Wine,9.80 %,4237_2466
1,TraiAl RidgJe Red,Grand LakD BreHing Company,American Amber / Red Ale,7.50 %,Estes Park Trail Ridge Red,Estes Park Brewery,Bitter,4.50 %,781_2835
0,Alaskan Imperial Red Ale ( Pilot Series ),Alaskan Brewing Co. .,American Amber / Red Ale,8.50 %,Swamp Head Sciaenhops Imperial Red Ale,Swamp Head Brewery,American Strong Ale,8.30 %,99_1698
0,Alaskan Imperial Red Ale ( Pilot Series ),Alaskan Brewing Co. .,American Amber / Red Ale,8.50 %,BottleTree Imperial Red Ale,Thomas Creek Brewery,American Strong Ale,7.50 %,99_2139
1,Summer Session Ale,Elk Creek Cafe + Aleworks,American Amber / Red Ale,4.20 %,Aqula Summer Session Ale,Aqula,English Pale Ale,4.50 %,2722_1393
0,Jurassic Duck Amber Ale  (dry Hopped With Mosaic ),The Dodgng Wuck Brewhaus,American Amber / Red Ale,-,Nighthawk 16-Hou Dry Hopped Amber,NighEthawBk Brewery,Amber Ale,6.70 %,2925_2208
0,O'Connor 's Irish Red Ale,Wormtown Brewery,American Amber / Red Ale,5.00 %,Loose Shoe SlÃ ¡ inte Iirsh Red Ale,Loose* Shoe Brewing Company,Irish Ale,5.50 %,654_1892
0,Winter Seasonal Amber Ale,Dead Frog Brewing,American Amber / Red Ale,5.00 %,Brewsters Winter WARMer Amber Ale,Brewsters Brewing Co. - Alberta,Amber Ale,6 %,3445_369
0,Hawai'i Nui Suset Amber Ale,Hawai'i Nui Berwing / MehanaBrewing Company,American Amber / Red Ale,5.45 %,Grand XCanyon Sunset Amber Ale,Grand Canyon rewing Company,Amber Ale,5 %,512_1356
1,CopperheadAber Ale,YalobuOha Brewig Company,American Amber / Red Ale,5.65 %,Yalobusha CopEerhead Amber Ale,Yalobusha BeIwing Company,Amber Ale,5.60 %,480_2576
1,Dark Horse Amber Ale,Dark Horse Brewing Company,American Amber / Red Ale,5.50 %,Dark HorCGse Amber Ale,Dark Horse Brewng Company,Amber Ale,5.50 %,61_2710
0,Red Empeorr Abmer Ale,Fish Rck rewery,American Amber / Red Ale,4.50 %,Fox ad Hound RedFox Amber Ale,Anhesuer-Bsch InBev,Amber Ale,5.10 %,1664_1348
1,Strad S{ Felice,GraCo lPato,American Amber / Red Ale,8.00 %,Grado Plato StDada S. Felice,BirriGOcio Grado Plato,Spice/Herb/Vegetable,8 %,418_2441
0,Sea Spray ASber Ale,Bowen Island rBewing Co. Ltd. .,American Amber / Red Ale,5.00 %,Swashbuckler Red Sea Amber Ale,Swashbuckler Brewing Company,Amber Ale,-,1599_2975
0,Red Rose Amber Ale,Baird Brewing Company / Fishmarket Taproom,American Amber / Red Ale,5.40 %,Swashbuckler Red Sea Amber Ale,Swashbuckler Brewing Company,Amber Ale,-,252_2975
0,Beer Of The Dragon,Beachwood BBQ & Brewing,American Amber / Red Ale,9.10 %,Anderson Valley Barrel Aged Horn of the Beer Barley Wine,Anderson Valley Brewing Company,Barley Wine,8.60 %,613_2429
0,Isle Of Pines Barley Wine,Flying Goose Brew Pub & Grille,American Barleywine,11.00 %,Anderson Valley Barrel Aged Horn of the Beer Barley Wine,Anderson Valley Brewing Company,Barley Wine,8.60 %,4304_2429
0,Frog Island Amber Ale,Frog Island Brewing Company,American Amber / Red Ale,6.00 %,Heavy Seas Desert Island Series American Honey Amber Ale,Heavy Seas Brewing Company,Amber Ale,4.90 %,1515_716
0,Olde Richmond Batch No. 9 Red Ale,Olde Richmond Beer Company,American Amber / Red Ale,-,Engine House No. 9 Royd Dick Amber Ale,Engine HousL No. 9 Restaurant and Brewery,Amber Ale,5.30 %,1022_2839
1,Unite Rde Eye Ale,The PieSk Brewing Company,American Amber / Red Ale,4.60 %,Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.60 %,3079_1650
0,FreRh Hop Red,Liquid Mechanics BGewing Co. .,American Amber / Red Ale,7.40 %,Ice Harbor Double Red Ale - Fresh Hop,Ice Harbor Brewing Company,Amber Ale,7 %,3251_997
