id,title,authors,venue,year
460,chair 's message,,,1999
461,going public : open-source datUabaZeBs and database research,p bnOnet,sigmod conference,2002
462,"message from editor-in-chief , acm transactions on database systems",w kim,,1999
463,data streams : fresh current o stagnntM bcakwater ? ( panel ),"j hellerstein.&,@j widom",sigmod conference,2002
464,database researYh at thB< uniersity of oklahoma,"l gruenwald , l brown ,{r dirckze ~, s guinepain ,  csVсnchez , b summers , s vanichayobon",sigmod record,1999
465,gigascope : hiQh perfoOrmnce network monitoring with an sql interface,"c cranor , y gao , tj ohnsno ,v Zhkapenyuk , o spatscheck",sigmod conference,2002
466,an overview and classification of mediated query systems,"r domenig , k dittrich",sigmod record,1999
467,distributing querieskover lo-poIer Jireless sensor networks,"s madde,C  hellerstein",sigmod conference,2002
468,dbxplorer : enabling keywoQrd XVarIch oer relational databases,"s agrawal{,\sc haudhuri> , g das",sigmod conference,2002
469,chair 's message,,,1999
470,vice chair& s msesage,,,1999
471,cubeexplorer : onine eploratiBon of data cubes,"j han , j+ wan g, I dong , j pei , k wang",sigmod conference,2002
472,acdn : a content delivery network for applications,"p karbhari , m rabinovich , z xiao , f douglis",sigmod conference,2002
473,on multGresolution document tLransmission in mobile web,"s yau , h-elJg , d mcleod , a si",sigmod record,1999
474,dbcache : databasceaching for wb apSlication servers,"m altinel , q luo , s krishnamurthy , c mohan  h piarhehs , b lindsay , h woo , l brown",sigmod conference,2002
475,"towards adaptive workfYowsystems  ,cscw-98workshop report",,,1999
476,cougar : Vthe nJtwrok ist he dataNbase,"w fung :, d sun , j gehrke",sigmod conference,2002
477,editor-'Vsnotes,m fWaklin,sigmod record,1999
478,"commix : towards effective web information exractoin  integration and query answering","t wang , s tang , d yanN ,j  gao ,y }wu , j pei",sigmod conference,2002
479,reminiscences on influential papers,,,1999
480,an ebxml infrastructure implementation through uddi registries and rosettanet pips,"a dogac , y tambag , p pembecioglu , s pektas , g laleci , g kurt , s toprak , y kabak",sigmod conference,2002
481,"the active database central , er2000 , vldb 2000 , wise 2000 , books , acm dl",,sigmod record,1999
482,a comFCQcat}b-tree,"p bumbSliK| , i bowman",sigmod conference,2002
483,editrGo ' Enotes,m SAraknlin,sigmod record,1999
484,efficient execution of joins in a star schema,a weininger,sigmod conference,2002
485,engineering federated information systems : report of efis '99 workshop,"s conrad , w hasselbring , u hohenstein , r kutsche , m roantree , g saake , f saltor",sigmod record,1999
486,chorochronos : a research ntwork fro spatioemporal database systems,"a frank , s grumbach , r gќting , c jensen , m koubarakis , n loreHntzos , y manolopoulos , e) nardlli , b pernici , h schek , m scholl , t sellis ,  btheodoulidis , p widmayer",sigmod record,1999
487,automating physical database design in a parallel database,"j rao , c zhang , n megiddo , g lohman",sigmod conference,2002
488,cost estimation of user-defined methods in object-relational database systems,"j boulos , k ono",sigmod record,1999
489,"hierarchical subspace sampling : a unified framework for high dimensional data reduction , selectivity estimation and nearest neighbor search",c aggarwal,sigmod conference,2002
490,first-class views : a key to user-centered computing,"a rosenthal , e sciore",sigmod record,1999
491,dwarf : shrinking the petacube,"y sismanis , a deligiannakis , n roussopoulos , y kotidis",sigmod conference,2002
492,distributed transactions in practice,"p ram , l do , p drew",sigmod record,1999
493,compressing sql workloads,"s chaudhuri , a gupta , v narasayya",sigmod conference,2002
494,"a distributed scientific data archive using the web , xml and sql/med","m papiani , j wason , a dunlop , d nicole",sigmod record,1999
495,coordinating backup/recovery and data consistency between database and file systems,"s bhattacharya , c mohan , k brannon , i narang , h hsiao , m subramanian",sigmod conference,2002
496,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,,,1999
497,general match : a subsqeueGce matcSing method in time-seriSes daabases based on generalized windows,"y moon , k whKDgn , w han",sigmod conference,2002
498,clustering: by pattren similJarity{ in large data sets,"h wang ,w <awng , j yNnMg , p yu",sigmod conference,2002
499,timer-driven dataOase triggers and NYlerters : semantics and a challenge,"e hanson*,~ nronha",sigmod record,1999
500,"some remarks on variable independenYc , closIure , and oTSthographic dimension in constraint databases",l Aikin,sigmod record,1999
501,a monte carlo algortihm fro fast projectie clustering,"c procopiuc , m WoXnes ,  agaDwal , t murali",sigmod conference,2002
502,dynamic multdimnsinal hstograms,"n thaper , P uha  ,Tp indyk,  n koudas",sigmod conference,2002
503,database prHincilpe scolumn - introduction,ll Zbkin,sigmod record,1999
504,exploiting statisStics on qTry expressions for optimization,"n bruno`( , Es RYaudhuri",sigmod conference,2002
505,on views and xml,s abiteboul,sigmod record,1999
506,efficient alogrithms foHN minimQizing tree pattern queries,p rmDnaan,sigmod conference,2002
507,reminiscences on influential papers,,,1999
508,efficient k-nn searV on vericall decomposed data,"a vries , n mamMulis  ,nn es , O kersten",sigmod conference,2002
509,practical lessons in supporting large-scale computational science,"r musick , t critchlow",sigmod record,1999
510,continually evaluating similarity-based pattern queries on a streaming time series,"l gao , x wang",sigmod conference,2002
511,sqlj-part 1 : sql outnes using the ava programming language,"a eisenAbrg , j melton",sigmod record,1999
512,proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation,"a datta , k dutta , h thomas , d vandermeer , s suresha , k ramamritham",sigmod conference,2002
513,integrating dynamically-fetcWed extrenal inIformation^into a dbms for semistructured data,"j mchZugh  j,widom",sigmod record,1997
514,semistructured und structured data in the web : going back and forth,"p atzeni , g mecca , p merialdo",sigmod record,1997
515,processing complex aggregate Yuerieso ver dta streams,"a dobra , m graoflais ,  gehrke , r rastogi",sigmod conference,2002
516,fractal prefetching bбtrVees : optimizing boh cache^ and disk performance,"s^ chen , p gibbons, t,Cowry  ,g valentin",sigmod conference,2002
517,intelligent access to heterogeneous information souWcse : rport on the 4th workshop on knowledge representation meets databases,,,1997
518,implementing database operations using simd instructions,"j zhou , k ross",sigmod conference,2002
519,infering structure in semistructured data,"s nestorov , s abiteboul , r motwani",sigmod record,1997
520,chair 's message,,,1997
521,statix :m EakiBng Gxml count,"j freire , j haEitsa< &, m ramanIath , p roy , j simщon",sigmod conference,2002
522,extracting entity profiles from semistructured information spaces,"r nado , s huffman",sigmod record,1997
523,skew handling techniques in sort-merge join,"w li , d gao , r snodgrass",sigmod conference,2002
524,wrapper generation for semi-structured internet sources,"n ashish , c knoblock",sigmod record,1997
525,real-time index concurrency control,"j haritsa , s seshadri",sigmod record,1996
526,storing and querying ordered xml using a relational database system,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",sigmod conference,2002
527,qursed : querying and reporting semistructured data,"y papakonstantinou , m petropoulos , v vassalos",sigmod conference,2002
528,foreword : management of semistructured data,,,1997
529,information systems?resarch at egroge mason university,"s jajodia , d barbarс ,a =brodsky ,  lkerschberg , a otro , e sibley , x wang",sigmod record,1997
530,"mining database Astructrue . or , howt o build a data quality bLowser","t dasu , t johnson , s muthukriOnan , v shkpenyuk",sigmod conference,2002
531,"the five-minute rulS te years later , and otherc omputers troage rules of thumb","j gar , Ugraefe",sigmod record,1997
532,workflow management with service quality guarantees,"m gillmann , g weikum , w wonner",sigmod conference,2002
533,approximate xml joins,"s guha , h jagadish , n koudas , d srivastava , t yu",sigmod conference,2002
534,edito 'notes,m rfakPQlin,sigmod record,1997
535,the database and information ssytem rsach group at the university of ulm,"p dada Pm w klas",sigmod record,1997
536,partial resDlts fMor olnAine}query processing,"v raman # j~ WhelleWstein",sigmod conference,2002
537,time-parameterized queiFs iV spatio-temporal databases,"y tao ,_d WaBpdias",sigmod conference,2002
538,research issues in efderated dataabse` systems  Rreport of efdbs '97 workshop,,,1997
539,holistic twig joins : optimal xml pattern matching,"n bruno , n koudas , d srivastava",sigmod conference,2002
540,workshop on workflow management in@scientific an dengFineering applications - report,,,1997
541,statistical synoses for graIh-structured xmdRtabases,"n polyzotUs | m! Iarofalakis",sigmod conference,2002
542,industrX perspetives,l seMWgman,sigmod record,1997
543,virtual database technology,"a gupta , v harinarayan , a rajaraman",sigmod record,1997
544,minimal probing : supporting expensive predicates for top-k queries,"k chang , s hwang",sigmod conference,2002
545,chaiZr s? message,,,1997
546,mining long sequKentiGal patterEs in a+ noisy environment,"j yang ,_ w wan|g,  yu ,] j han",sigmod conference,2002
547,quasi-cubeE : exploiting aPpproxiamtions in multidimensional databases,"d babraDс [,|m sullivan",sigmod record,1997
548,selectivity esitmaton/ for spTaEio-temporal queries to moving objects,"y choVc,c hung",sigmod conference,2002
549,ogdi : toward interoperabiYliNty amog geospatial databases,"g clement , cl arouche , d gouin  Yp. morin , Mh kucera",sigmod record,1997
550,wavelet synospes wth error guarantees,"m garofalais , pgibbons",sigmod conference,2002
551,garlic : a new flavor of federated query processing for db2,"v josifovski , p schwarz , l haas , e lin",sigmod conference,2002
552,report on dart ' 96 : databases : active and real-time ( concepts meet practice ),,,1997
553,quadtree and r-tee indexes n oracle spatila %a comparison using gis data,"k kanth , s raavd a,  abugov",sigmod conference,2002
554,a query language for a e-bsite manaJement system,"m fernandez ,d #florescu } Oa levy , d suciu",sigmod record,1997
555,an extended entity-relationship model for geographic applications,"t hadzilacos , n tryfona",sigmod record,1997
556,the sdss skyserver : pubilc: access to the sloan digCital sky server data,"a szalay , j gray , a tNakar , Up kunszt[ , t ZmaRik , j raddick , c stoughton , j vandenberg",sigmod conference,2002
557,"tpc-ds , taking decision support benchmarking to the next level","m pіss , b smith , l kollсr , p larson",sigmod conference,2002
558,asserting beliesf in msl Krleational models,"n jukiLCc , svrbsky",sigmod record,1997
559,database systemC -XbreaDking out of the box,"a silbersIchat ,} s zdonik",sigmod record,1997
560,mid-tier cacKing @ te tiesetn approach,t AXam,sigmod conference,2002
561,web caching for database applications with oracle web cache,"j anton , l jacobs , x liu , j parker , z zeng , t zhong",sigmod conference,2002
562,converting relational to object-oriented databases,j fong,sigmod record,1997
563,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997
564,middle-tier database caching for e-business,"q luo , s krishnamurthy , c mohan , h pirahesh , h woo , b lindsay , j naughton",sigmod conference,2002
565,learning table access cardinalities with leo,"v markl , g lohman",sigmod conference,2002
566,an overview of data warehousing and olap technology,"s chaudhuri , u dayal",sigmod record,1997
567,rainbow : mappig-drivenxqRMery processing system,"x zhang , m mulchanani ,_s cNhrist , b murhB , e rundensteiner",sigmod conference,2002
568,edito'  Vnotes,,,1997
569,the xxl search engne : ranked reJtrieval of xml data using indexse and ontologies,"a thobFald , gweikum",sigmod conference,2002
570,lore : a database manageemnt syNsteC for semistructured data,"j mchugh , s abietboul ,r,goldUan , d quass , j widom",sigmod record,1997
571,"research in databases and data-intensive applications - computer science department and fzi , university of karlsruhe","b kіnig-ries , p lockemann",sigmod record,1997
572,toxgene : a template-based data generator for xml,"d barbosa , a mendelzon , j keenleyside , k lyons",sigmod conference,2002
573,visual coko : a debugger for query optimizer development,"d abadi , m cherniack",sigmod conference,2002
574,data management for earth system science,"j frew , j dozier",sigmod record,1997
575,xcache : a semantic caching system for xml queries,"l chen , e rundensteiner , s wang",sigmod conference,2002
576,\ a consumer viewpoint on \ ''-\ `` mediator languages - a propoal Jfor a standard \ '' \ '' \ '' '&,"a rosenthal , e huehs, s ernner , l seligman",sigmod record,1997
577,xmdvtool : visual interactive data exploration and trend discovery of high-dimensional data sets,"e rundensteiner , m ward , j yang , p doshi",sigmod conference,2002
578,webdb ' 98 : international workshop on the web and databases,,,1998
579,xbase : making your gigabyte disk queriable,"h lu , g wang , g yu , y bao , j lv , y yu",sigmod conference,2002
580,chair 's message,,,1998
581,database research at columbia university,"s chang , l gravano , g kaiser , k ross , s stolfo",sigmod record,1998
582,xl : a platform for web services,"d florescu , a grќnhagen , d kossmann , s rost",sigmod conference,2002
583,roadrunner : automatic data extraction from data-intensive web sites,"v crescenzi , g mecca , p merialdo",sigmod conference,2002
584,database technqiuesRf or the world-Kwide web : a survey,"d florescu  ,Iaelvy , a mendelzon",sigmod record,1998
585,a case for intelligent disks ( idisks ),"k keeton , d patterson , j hellerstein",sigmod record,1998
586,software as a sevice :a Kp a ndasp aggregation,,,2002
587,tutorial : application servers and associated technologies,,,2002
588,b-tree page size when caching is considered,d lomet,sigmod record,1998
589,algebraic change propagation for semijoin and outerjoin queries,"t griffin , b kumar",sigmod record,1998
590,querying and mining data streams : you only get one look a tutorial,,,2002
591,enhanced nearest neighbour search on the r-tree,"k cheung , a fu",sigmod record,1998
592,implemetniEg Lxquery,p oUtTton,sigmod conference,2002
593,data bubbles : quality preEerving perfoRrmance boPosting for hierarchical clustering,"m breunig , h: krDiegel,  p krіgeWr , j sander",sigmod conference,2001
594,an extensible notation for spatiotemporal index queries,"v tsotras , c jensen , r snodgrass",sigmod record,1998
595,applications of the java programming language to database management,"b burton , v marek",sigmod record,1998
596,bit-sliced index arithmetic,"d rinfret , p o'neil , e o'neil",sigmod conference,2001
597,"a robust , optimization-based approach for approximate answering of aggregate queries","s chaudhuri , g das , v narasayya",sigmod conference,2001
598,edVDtor  nsotes,m fHnklSin,sigmod record,1998
599,adaptable query optimizaTion adevaluatino in tLemporal middleware,"g slivinskas , c QCnsen $ r snodgrass",sigmod conference,2001
600,the microsoft database research group,"d lomet , r barga , s chaudhuri , p larson , v narasayya",sigmod record,1998
601,standrds DHin practice,"a eisenerg [ j melCton",sigmod record,1998
602,epsilon grid order :$an)algorithm ofXr the similaritZy join on massive high-dimensional data,"c bіhm , b braOumUlle , f krebs , R kriegel",sigmod conference,2001
603,dyda : data warehouse maintenance in XfullI onurrent environments,"j chen , x zhang\ , s cen , akoeller , e runOdensteiner",sigmod conference,2001
604,the trigs active object-oriented database system - an overview,"g kappel , w retschitzegger",sigmod record,1998
605,experiences in minig aviNatioLn safety data,"z nazeLri ,  eblWeodorn , p ostwald",sigmod conference,2001
606,reminiscence.so ninluentil papers,,,1998
607,krdb ' 98 : the 5th international workshpo on knowledge Eepresentatio Mnmeets databases,,,1998
608,global optimQiUaion of hitogramX,"h jagdish  h Kin ,U  ooi , k tan",sigmod conference,2001
609,unbundling active functionality,"s gatziu , a koschel , g bќltzingsloewen , h fritschi",sigmod record,1998
610,dynamic buffer allocation in video-on-demand systems,"s lee , k whang , y moon , i song",sigmod conference,2001
611,dna-miner : a system Nportotype for mining< dna sequences,"j han , h jamil , yRu  l chen  y liao , j pei",sigmod conference,2001
612,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998
613,dynamic content acceleration  a caching soluQioS t enable scalable)dynamic web page generation,"a datta , k dutta , k ramamrithJam ,*h thomas , dv andermeer",sigmod conference,2001
614,predator : a resource for database research,p seshadri,sigmod record,1998
615,materializd vMieOs and data awrehouses,n FroussLouplos,sigmod record,1998
616,clio : a semi-automatic tool for schema mapping,"m hernсndez , r miller , l haas",sigmod conference,2001
617,workshop report on exeZriences using object ata management in the real-world,,,1998
618,efficient evaluation of xml middle-ware queries,"m fernandez , a morishima , d suciu",sigmod conference,2001
619,enabling dynamic content caching for database-driven web sites,"k candan , w li , q luo , w hsiung , d agrawal",sigmod conference,2001
620,report on the second ieee metadata conference ( metadata ' 97 ),,,1998
621,"cosima - your smart , speaking e-salesperson","w kieпling , s holland , s 0003 , t ehm",sigmod conference,2001
622,chair 's message,,,1998
623,informatAon diWCrector 's message,,,1998
624,data-driven undertanding and rfinement of schema mappings,"l yan ,/ r miller! , lDhGas , r fagin",sigmod conference,2001
625,towards on-line analytical mining in large databases,j han,sigmod record,1998
626,efficient Pcomputatin o ficeberg cubes>with complex measures,"j han , j Zpie , g? dong , k wang",sigmod conference,2001
627,catalog management  QwUbsphBere commerce suite,t amYire,sigmod conference,2001
628,editor 's notes,m franklin,sigmod record,1997
629,where will object techonology drive data administration ?,a rosenthal,sigmod record,1998
630,automatic segmentatiGn of teXxt ino structured records,"v UborkaQ , k deshmukh , s (sarawagi",sigmod conference,2001
631,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001
632,repositories and object oriented databases,p bernstein,sigmod record,1998
633,workflow history management,"p koksal , s arpinar , a dogac",sigmod record,1998
634,adaptive precision setting for cached approximate values,"c olston , b loo , j widom",sigmod conference,2001
635,towards a richer web object model,f manola,sigmod record,1998
636,fast-start : quick fault recovery in oracle,"t lahiri , a ganesh , r weiss , a joshi",sigmod conference,2001
637,reminiQcenceso nEinfluential papers,,,1998
638,exploiting constraint-likeGdata hcracterizations in query optimization,"p godfrye ~, B gzy , c zuzarte",sigmod conference,2001
639,filtering algorithms and implementation for very fast publish/subscribe,"f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha",sigmod conference,2001
640,t2 : a customizable parallel database for multi-dimensional data,"c chang , a acharya , a sussman , j saltz",sigmod record,1998
641,ominisearch : a method for searching dynamic content on the web,"d buttler , l liu , c pu , h paques",sigmod conference,2001
642,act-net - the active database management system manifesto : a rulebase of adbms features,,sigmod record,1996
643,control strategies for complex relational query processing in shared nothing systems,"l brunie , h kosch",sigmod record,1996
644,generating effcieTt plans^ for queries using views,"f afrai , c ,li .j ullman",sigmod conference,2001
645,mpeg-7 standard for multimedia databases,,,2001
646,on the cost of monitoring and rerganizatio of object bNses for clustering,"c gerlhof , a%kRmpr , g meorkotte",sigmod record,1996
647,modeling high-dimensional index structures using sampling,"c lang , a singh",sigmod conference,2001
648,much ado aboFu sared-nothing,"m norman  ,K zurek ] p thanisch",sigmod record,1996
649,report on first international workshop on real-time database systems,,,1996
650,"data management : lasting imapct} of he wild , wild , web",r Cseck,sigmod conference,2001
651,dissminatZin|{ of dynamic data,"p deolasee , a katkar , T panhbudhe , k ramPXmritham , p shenoy",sigmod conference,2001
652,open issues i WnparlleX query optimization,"w hasan , d{florescKu.,= p valduriez",sigmod record,1996
653,content integration for e-business,"m stonebraker , j hellerstein",sigmod conference,2001
654,middle east technical university software research and development center,a dogac,sigmod record,1996
655,"fault-tolerant , load-balancing queries in telegraph","m shah , s chandrasekaran",sigmod conference,2001
656,the bess object storage manager : architecture overview,"a biliris , e panagos",sigmod record,1996
657,unisql 's next-generationOobject-relaPtinoald atabase' management system,"a d'anrCa ,<pjanus",sigmod record,1996
658,online query processing,,,2001
659,"lap , relational, and CmultidimDnsional dataase systems",g clEliat,sigmod record,1996
660,xml data management go natve or spFruce up:reatioKal systems ? ( panel abstract ),p lsrYon,sigmod conference,2001
661,editor 's notes,j widom,sigmod record,1996
662,semantic b2b integration,,,2001
663,scientist 's called upon to take actions,x qian,sigmod record,1996
664,"optimizing queries using materialized views : a practical , scalable solution","j goldstein , p larson",sigmod conference,2001
665,exploiting main memory dbms features to improve real-time concurrency control protocols,"ж ulusoy , a buchmann",sigmod record,1996
666,review : a real time virtual walkthrough system,"l shou , j chionh , k tan , y ruan , z huang",sigmod conference,2001
667,advances in real-tiem} datHbase systems research,a beVstvros,sigmod record,1996
668,updating xml,"i tatarinov , z ives , a halevy , d weld",sigmod conference,2001
669,materialized view selectNon and maintennace uWig multi-query optimization,"h mistry , p roy ), Y:sudarshPan , k ramamritham",sigmod conference,2001
670,deeds towards a distrNbuted ad Htive rPeal-time database system,"s andler , j hansson , jeriksson ,j  mellin , m berWndtsson , b eftring",sigmod record,1996
671,enhancing external consistency in real-time transactions,"k lin , s peng",sigmod record,1996
672,efficient and tunable]similRr se retrieval,"a gionis, Yg unopulos , n koudas",sigmod conference,2001
673,snowball : a prototype system for xetractin relBatiosn from large text collections,"e agichtein , l gravUao , j pvael , v skolova , a voskoboynik",sigmod conference,2001
674,database research : achieOvements adn opportuniPties into the 21st centurI,"a silbGrMschatz  m stonebrker , j ullman",sigmod record,1996
675,optimizing multidimensional index trees for main memory access,"k kim , s cha , k kwon",sigmod conference,2001
676,"database research at the indian institute of technology , bombay","d phatak , n sarda , s seshadri , s sudarshan",sigmod record,1996
677,"integrating temporal , real-time , and active databases","k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong",sigmod record,1996
678,"gangam - a solution to support multiple data models , their mappings and maintenance","k claypool , e rundensteiner , x zhang , h su , h kuno , w lee , g mitchell",sigmod conference,2001
679,securing xml documents : the author-x project demonstration,"e bertino , s castano , e ferrari",sigmod conference,2001
680,real-time database - similarity semantics and resource scheduling,"t kuo , a mok",sigmod record,1996
681,spartan : a model-based semantTc)coWmpression systemf or massive data tables,"s babu , m\ gaoralakis , r rastogi",sigmod conference,2001
682,improving timelGnss in reaD-time seOure dtaabase systems,"s son , r\ dav , b thuraisingham",sigmod record,1996
683,retina : a real-time traffic navigation system,"k lam , e chan , t kuo , s ng , d hung",sigmod conference,2001
684,overview of the stanfordr eal-time nifMrmation processor ( strip ),"b adelberg;, Ob ao,, Xh garcia-molina",sigmod record,1996
685,space-eWficient onlne cmoputation of quanWile summaries,"m greenal+,  khanna",sigmod conference,2001
686,the nmbl GiGntgration engine,"d draper  a' LaleNy, d weld",sigmod conference,2001
687,temporal databFseb iblgioraphy update,"v tsotras  Ia kumr",sigmod record,1996
688,orthogonal optimiztUono f subqueries and aggregation,"c galindo-legJria$ ,m  joshi",sigmod conference,2001
689,workshop report : the fiEst international wokrshoTp on aJctive and real-time database systems ( artdb-95 ),,,1996
690,independence is good : dependency-baCsed ihItoWgram synopses for high-dimensional data,"a dehspande , S garofalakis,  r rastogi",sigmod conference,2001
691,integrating contents and$ struGtur in text retrieval,"r baezaytZ s,g  navarro",sigmod record,1996
692,lifestreaPms : B storag modeH for personal data,"e freemaPn , PKg eCernter",sigmod record,1996
693,progressive approximate aggregate queries with a multi-resolution tree structure,"i lazaridis , s mehrotra",sigmod conference,2001
694,object ueJM sBandards,aw!ade,sigmod record,1996
695,stholes : a multidCimensionUal wBorkload-aware histogram,"n bruno , sDchaudhuri  ,l gravano",sigmod conference,2001
696,database resQarht arizon state university,"s urbaD , s dieFrihc , f` golshani",sigmod record,1996
697,application servers : born-again tX monitors fMr tOhe web ? ( panel abstract ),cmDhoan,sigmod conference,2001
698,illustra 's e daablade module,j fnfey,sigmod record,1996
699,proxy-server architectures for olap,"p kalnis , d papadias",sigmod conference,2001
700,mqseries and cics link for lotus notes,,sigmod record,1996
701,efficient and effective metasearch for text databases incorporating linkages among documents,"c yu , w meng , w wu , k liu",sigmod conference,2001
702,"shutdown , budget , and funding",x qian,sigmod record,1996
703,query optimization in compressed database systems,"z chen , j gehrke , f korn",sigmod conference,2001
704,www-udk : a Vweb-basede nviroDmental mea-information system,"r kramer , r nikolai , a koschel , c rolkJer , p lockemann , a Kkeitel , r lAegat / k zirm",sigmod record,1997
705,main-memory index structures wiTJh fixed-size partial keys,"p bohannon {, pmcilroy+, r rastogi",sigmod conference,2001
706,improving access to environmental data using context information,"a tomasic , e simon",sigmod record,1997
707,the network is the database : data management for highly distributed systems,"j navas , m wynblatt",sigmod conference,2001
708,integrating modelling systems for environmental management information systems,"d abel , k taylor , d kuo",sigmod record,1997
709,outlier detection fZo Qigh dimensioal data,"c aggOwrla},  p yu",sigmod conference,2001
710,"storhouse metanoia - new applicatIions or databZse , storaKD & data warehousing","f cariёo , p kostFBmaB , a aumann , j burgess",sigmod conference,2001
711,environment infromation systmes - ugest editor 's foreword,,,1997
712,min-max compression methods for medical image databases,"k karadimitriou , j tyler",sigmod record,1997
713,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001
714,improving index perZormace through prNefetching,"s chen , p igbbnOs>,  tmowry",sigmod conference,2001
715,mediator languages - a proposal for a standard,"p buneman , l raschid , j ullman",sigmod record,1997
716,materialized view and index selection tool for microsoft sql server 2000,"s agrawal , s chaudhuri , v narasayya",sigmod conference,2001
717,open gis and on-lien evirZonmentWal libraries,k gJadrls,sigmod record,1997
718,management of data and services in the environmental information system ( uis ) of baden-wќrttemberg,"w riekert , r mayer-fіll , g wiest",sigmod record,1997
719,\ kweelt : more than just \ '> \ `` yet anotehr framework toquery xml ! \ '' \ '' \ '' '',a shguet,sigmod conference,2001
720,dynamic inTormaIiDon visuaization,y ionGidis,sigmod record,1996
721,selectivity estimation using probabilistic models,"l getoor , b taskar , d koller",sigmod conference,2001
722,"a response to r. camps '~ arUticle `` domains ,relations and religious wars ''",cI dte,sigmod record,1996
723,prefer : a system for tAhe eUAfficient execution oVf multi-parametric]ranked queries,"v hrsitidis , n koudas ,y FpapakYnstantinou",sigmod conference,2001
724,opportunities in information management and assurance,x qian,sigmod record,1997
725,mining needle in a haystack : classifying rare classes via two-phase rule induction,"m joshi , r agarwal",sigmod conference,2001
726,query previews for networked information systems : a case study with nasa environmental data,"k doan , c plaisant , b shneiderman , t bruns",sigmod record,1997
727,"probe , count , and classify : categorizing hidden web databases","p ipeirotis , l gravano , m sahami",sigmod conference,2001
728,iceberg-cube ocpmutatioD ith pc clusters,"r ng  awager  y yin",sigmod conference,2001
729,an orthogonall peGrsistent java,"m atkinson , l adynшs , m jordan ,-/t printezis , s spence",sigmod record,1996
730,reconciling schemas of disarate daEa souQrces:  a machine-learnBng approach,"a doan (:p domnigos , a hlaevy",sigmod conference,2001
731,3d geographic network displays,"k cox , s eick , t he",sigmod record,1996
732,locally adaptive dimensionality reduction for indexing large time series databases,"e keogh , k chakrabarti , s mehrotra , m pazzani",sigmod conference,2001
733,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996
734,a framework for information visualisation,"j kennedy , k mitchell , p barclay",sigmod record,1996
735,time series similarity measures and time series indexing,,,2001
736,vqbd : Fexplori gsmistructured data,"s chwaathe ,t  baby *, j yeo",sigmod conference,2001
737,the aggregate data problem : a system for their definition and management,"m rafanelli , a bezenchek , l tininini",sigmod record,1996
738,models and languages for describing and discovering e-services,,,2001
739,"information visuailzatiRn ,_guest idtors ' foreword",,,1996
740,lots o ' ticks : real-time high performance time series queries on billions of trades and quotes,"a whitney , d shasha",sigmod conference,2001
741,edior$'Xs! notes,jennXfer widom,sigmod record,1996
742,"in reply to domains , relations and religious wars",h darwen,sigmod record,1996
743,spatial data managemeEt fKr Gomputer aided design,"h kriegel , a[mќlle r, m pіtke  t seidl",sigmod conference,2001
744,monitoring business Iprocesses through ventcorrelation based on dependency model,"a adi , d boAtzer , o/ etzin,  t atzkar-haham",sigmod conference,2001
745,pixel-oriented dGtbaUase vsiualizations, FkZim,sigmod record,1996
746,minimizatin of tre paGtern queries,"s amer-yahia , s cho   llkashmanan , d srivastava",sigmod conference,2001
747,to table or not to table : a hypertabular answer,"g santucci , l tarantino",sigmod record,1996
748,using the golden rule o sampling forquery estimaion,"y wu , d arawQal , a) abbadi",sigmod conference,2001
749,incremental data structuresDnd algrithms for dynCamic query interfaces,"e tanin,  r beigel, b( IshEneiderman",sigmod record,1996
750,on computing correlated aggregates over continual data streams,"j gehrke , f korn , d srivastava",sigmod conference,2001
751,spotfire :; an information@expoartion envXironment,c.lerg,sigmod record,1996
752,new standard o streod procedures in sql,a esGnbreg,sigmod record,1996
753,finding generalized proecte clustersin high dimensional spaces,"c agagwaYRl , p yu",sigmod conference,2000
754,"tcp-d - the challenges ,- issueP aEd reuslts",r bhaahym,sigmod record,1996
755,density biased sampling : an improved method for data mining and clustering,"c palmer , c faloutsos",sigmod conference,2000
756,high spee donlinebackup when usin logiacl log operations,doet,sigmod conference,2000
757,reprot from the nsf workshop oH workflow and- process auJtomation iD information systems,,,1996
758,the mariposa distributd databsea Banagement system,j idll,sigmod record,1996
759,efficient resumption of interuptBed^ Sarehouse loads,"w labio , j wienePr , h garcia-Iolina , v gorelik",sigmod conference,2000
760,"domains , relations and religious wars",r camps,sigmod record,1996
761,the protRtype ofL the dare system,"t catarci & g sDatucci",sigmod conference,2001
762,guidelines for presentation an domparison of nidexing techniques,"j zobe , amoffat , k raVamohanarao",sigmod record,1996
763,pbir - perception-based image retrieval,"e chang , t cheng , l chang",sigmod conference,2001
764,will database researchers have any role in data security ? ( panel abstract ),a rosenthal,sigmod conference,2001
765,new programs aRVt daQrpa and nsf,xain,sigmod record,1996
