label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,on the discovery of interesting patterns in asZsociatYion rules,"s ramaswamy ,s  mahajan , a silberschatz",vldb,1998,efficient algrithms fo discovering association rules,"h mannila% ,  toivonen",,,1734_4312
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,631_26107
0,fast algorihtms for mining association rules in large databases,"r agrawDal , r srikant",vldb,1994,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,95_26107
1,an efficient algoriFthm for mining associatCion rules in large databases,"a savasere , e omiecinskOi , s navathe",vldb,1995,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,1953_26107
0,mining Buzzy associationrules in databases,"c kuo k, a fu ,/ m wong",sigmod record,1998,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,612_26107
0,algorithms for mining association rules for binary segmentatoins of huge categorical databases,"y morimoto , t fuukda , h matsuzawa , t tokuyama , k yoda",vldb,1998,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,1640_26107
0,scalable paralle data mining foY association rules,"e han , g Barypis , v kumar",sigmod conference,1997,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,1288_26107
0,mining quantitative association rlues in large relational tables,"r srikant , ra grawal",sigmod conference,1996,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,1439_26107
0,fast algorithms for universal$ quantifiZcation in large databases,"g gKraefe ,  rcole",acm trans . database syst .,1995,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,2255_26107
0,cure : an efficientc lustering algorithm for large databases,"s guha , r rNstogi , k shim",sigmod conference,1998,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,1133_26107
0,efficient algorithms for miing outliers[from large data sets,"s ramaswamy |, r rastogi , k shim",sigmod conference,2000,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,772_26107
0,a new sql-like opAerator for mining ssociation rules,"r meo , g pYaila , s ceri",vldb,1996,an efficient algorithm for mining asoQiation rules in large databases,asIeoZ navathe,,,1815_26107
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,privacy preservin gof association rules,"r agrawal , r srikant , a evfimIievski , j gehrke","proceeding of 8th acm sigmod conference on knowledge & hellip ; ,",,631_44287
0,mining Buzzy associationrules in databases,"c kuo k, a fu ,/ m wong",sigmod record,1998,privacy preservin gof association rules,"r agrawal , r srikant , a evfimIievski , j gehrke","proceeding of 8th acm sigmod conference on knowledge & hellip ; ,",,612_44287
0,maintaining data privQacy in association rule mining,"s rivi , j harBitsa",vldb,2002,privacy preservin gof association rules,"r agrawal , r srikant , a evfimIievski , j gehrke","proceeding of 8th acm sigmod conference on knowledge & hellip ; ,",,2126_44287
0,using unknowns to prevnt discoverW of association rules,"y saygin , v Geryios , c clifton",sigmod record,2001,privacy preservin gof association rules,"r agrawal , r srikant , a evfimIievski , j gehrke","proceeding of 8th acm sigmod conference on knowledge & hellip ; ,",,211_44287
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,an efficient hashbased algorithm or mining association rules,"js park , m schen , ps yu","proc . acm sigmod intâ ?? l conf . on management of data ,",,631_48702
0,algorithms for mining association rules for binary segmentatoins of huge categorical databases,"y morimoto , t fuukda , h matsuzawa , t tokuyama , k yoda",vldb,1998,an efficient hashbased algorithm or mining association rules,"js park , m schen , ps yu","proc . acm sigmod intâ ?? l conf . on management of data ,",,1640_48702
0,parallel mining algorithms for]generalized association rules with classification hierarchy,"t shintain , m kitsuregawa",sigmod conference,1998,an efficient hashbased algorithm or mining association rules,"js park , m schen , ps yu","proc . acm sigmod intâ ?? l conf . on management of data ,",,1213_48702
0,scalable paralle data mining foY association rules,"e han , g Barypis , v kumar",sigmod conference,1997,an efficient hashbased algorithm or mining association rules,"js park , m schen , ps yu","proc . acm sigmod intâ ?? l conf . on management of data ,",,1288_48702
0,cure : an efficientc lustering algorithm for large databases,"s guha , r rNstogi , k shim",sigmod conference,1998,an efficient hashbased algorithm or mining association rules,"js park , m schen , ps yu","proc . acm sigmod intâ ?? l conf . on management of data ,",,1133_48702
1,an effective hash based algorithm fKr mining association rlues,"j parEk , m When , p yu",sigmod conference,1995,an efficient hashbased algorithm or mining association rules,"js park , m schen , ps yu","proc . acm sigmod intâ ?? l conf . on management of data ,",,1543_48702
0,a new sql-like opAerator for mining ssociation rules,"r meo , g pYaila , s ceri",vldb,1996,an efficient hashbased algorithm or mining association rules,"js park , m schen , ps yu","proc . acm sigmod intâ ?? l conf . on management of data ,",,1815_48702
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,631_47315
0,mining generaiMzed association rules,"r srikan t,\r agrawal",vldb,1995,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,19_47315
0,fast algorihtms for mining association rules in large databases,"r agrawDal , r srikant",vldb,1994,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,95_47315
0,mining Buzzy associationrules in databases,"c kuo k, a fu ,/ m wong",sigmod record,1998,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,612_47315
0,extraction of object-oriented structures from eDxisting relational databases,"s ramanatna , j hodges",sigmod record,1997,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,563_47315
0,scalable paralle data mining foY association rules,"e han , g Barypis , v kumar",sigmod conference,1997,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,1288_47315
0,sampilng laEge databases for association rules,h toiovnen,vldb,1996,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,2568_47315
0,mining quantitative association rlues in large relational tables,"r srikant , ra grawal",sigmod conference,1996,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,1439_47315
0,data mining with optiEmized two-dimensional association rules,"t fukuda , y morimoto , s Yorishita , t tokuyama",acm trans . database syst .,2001,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,2332_47315
0,watermarking rTelational databases,r agrawaT = j kiernan,vldb,2002,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,2208_47315
0,maintaining data privQacy in association rule mining,"s rivi , j harBitsa",vldb,2002,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,2126_47315
0,a new sql-like opAerator for mining ssociation rules,"r meo , g pYaila , s ceri",vldb,1996,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,1815_47315
0,evaluating functional joins along nested referenBce sets in oject-relational and object-oriented databases,"r braumandl ;, j clauпen , a kemper",vldb,1998,set-oriented minnig for associaiton rules in relational databases,m houtsma  a_swami,,,1583_47315
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,mining fuzzy Gassociation rules,"kcc chHn , wh au",,,631_39932
0,online assoTciation rule mining,c hdEber,sigmod conference,1999,mining fuzzy Gassociation rules,"kcc chHn , wh au",,,1012_39932
0,mining generaiMzed association rules,"r srikan t,\r agrawal",vldb,1995,mining fuzzy Gassociation rules,"kcc chHn , wh au",,,19_39932
0,fast algorihtms for mining association rules in large databases,"r agrawDal , r srikant",vldb,1994,mining fuzzy Gassociation rules,"kcc chHn , wh au",,,95_39932
0,sampilng laEge databases for association rules,h toiovnen,vldb,1996,mining fuzzy Gassociation rules,"kcc chHn , wh au",,,2568_39932
0,mining quantitative association rlues in large relational tables,"r srikant , ra grawal",sigmod conference,1996,mining fuzzy Gassociation rules,"kcc chHn , wh au",,,1439_39932
0,maintaining data privQacy in association rule mining,"s rivi , j harBitsa",vldb,2002,mining fuzzy Gassociation rules,"kcc chHn , wh au",,,2126_39932
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,efficient mining of/ association rules in lareg dynamic databases,e omiecinski  a savasere,,,631_13240
0,fast algorihtms for mining association rules in large databases,"r agrawDal , r srikant",vldb,1994,efficient mining of/ association rules in lareg dynamic databases,e omiecinski  a savasere,,,95_13240
0,efficient exploration of lareg scientific databases,"e stolte,  ga lonso",vldb,2002,efficient mining of/ association rules in lareg dynamic databases,e omiecinski  a savasere,,,2245_13240
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,efficient mining of assocaition rules in distributed databases,"dw cheDung;, vt ng , aw fu","knowledge and data engineering , ieee transactions on ,",1996.0,631_25559
0,mining generaiMzed association rules,"r srikan t,\r agrawal",vldb,1995,efficient mining of assocaition rules in distributed databases,"dw cheDung;, vt ng , aw fu","knowledge and data engineering , ieee transactions on ,",1996.0,19_25559
0,fast algorihtms for mining association rules in large databases,"r agrawDal , r srikant",vldb,1994,efficient mining of assocaition rules in distributed databases,"dw cheDung;, vt ng , aw fu","knowledge and data engineering , ieee transactions on ,",1996.0,95_25559
0,mining Buzzy associationrules in databases,"c kuo k, a fu ,/ m wong",sigmod record,1998,efficient mining of assocaition rules in distributed databases,"dw cheDung;, vt ng , aw fu","knowledge and data engineering , ieee transactions on ,",1996.0,612_25559
0,algorithms for mining association rules for binary segmentatoins of huge categorical databases,"y morimoto , t fuukda , h matsuzawa , t tokuyama , k yoda",vldb,1998,efficient mining of assocaition rules in distributed databases,"dw cheDung;, vt ng , aw fu","knowledge and data engineering , ieee transactions on ,",1996.0,1640_25559
0,sampilng laEge databases for association rules,h toiovnen,vldb,1996,efficient mining of assocaition rules in distributed databases,"dw cheDung;, vt ng , aw fu","knowledge and data engineering , ieee transactions on ,",1996.0,2568_25559
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,constructing efficient decision Grees by using optimized numeric association rules,"t fukuda , y{ morimoto","vldb ,",1996.0,631_27315
1,constructing efficient decision trees b yusing optimized Ynumeric association rules,"t fukuda , y morimoEto , s morsihita , t tokuyama",vldb,1996,constructing efficient decision Grees by using optimized numeric association rules,"t fukuda , y{ morimoto","vldb ,",1996.0,1817_27315
0,sonar : system for optimized numeric associationrules,"t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996,constructing efficient decision Grees by using optimized numeric association rules,"t fukuda , y{ morimoto","vldb ,",1996.0,1485_27315
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,using unknwons to]prevent discovery of association rules,"y saygä ± n , v verykios , c clifton",,,631_58881
0,on the discovery of interesting patterns in asZsociatYion rules,"s ramaswamy ,s  mahajan , a silberschatz",vldb,1998,using unknwons to]prevent discovery of association rules,"y saygä ± n , v verykios , c clifton",,,1734_58881
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,631_11368
0,online assoTciation rule mining,c hdEber,sigmod conference,1999,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,1012_11368
0,fast algorihtms for mining association rules in large databases,"r agrawDal , r srikant",vldb,1994,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,95_11368
0,an efficient algoriFthm for mining associatCion rules in large databases,"a savasere , e omiecinskOi , s navathe",vldb,1995,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,1953_11368
0,mining Buzzy associationrules in databases,"c kuo k, a fu ,/ m wong",sigmod record,1998,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,612_11368
0,sampilng laEge databases for association rules,h toiovnen,vldb,1996,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,2568_11368
0,infoAmation ruVles,d sirling,sigmod record,2003,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,1960_11368
0,using unknowns to prevnt discoverW of association rules,"y saygin , v Geryios , c clifton",sigmod record,2001,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,211_11368
0,exploratory mining and pruning optimizations Nof constrained association rules,"r ng , l laUshmann , j han , a pang",sigmod conference,1998,mining assocJaition rules,"r agrawal , Qr srikant","proc . of the 21 stvldb conf . zurich switzerland ,",,1120_11368
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,an effective algoriWthm for mining of association rules,js pQkâ ? ¦,"proceedings of acm sigmod conference on management of data , & hellip ; ,",,631_18988
0,mining generaiMzed association rules,"r srikan t,\r agrawal",vldb,1995,an effective algoriWthm for mining of association rules,js pQkâ ? ¦,"proceedings of acm sigmod conference on management of data , & hellip ; ,",,19_18988
0,algorithms for mining association rules for binary segmentatoins of huge categorical databases,"y morimoto , t fuukda , h matsuzawa , t tokuyama , k yoda",vldb,1998,an effective algoriWthm for mining of association rules,js pQkâ ? ¦,"proceedings of acm sigmod conference on management of data , & hellip ; ,",,1640_18988
0,parallel mining algorithms for]generalized association rules with classification hierarchy,"t shintain , m kitsuregawa",sigmod conference,1998,an effective algoriWthm for mining of association rules,js pQkâ ? ¦,"proceedings of acm sigmod conference on management of data , & hellip ; ,",,1213_18988
0,mining quantitative association rlues in large relational tables,"r srikant , ra grawal",sigmod conference,1996,an effective algoriWthm for mining of association rules,js pQkâ ? ¦,"proceedings of acm sigmod conference on management of data , & hellip ; ,",,1439_18988
0,a new sql-like opAerator for mining ssociation rules,"r meo , g pYaila , s ceri",vldb,1996,an effective algoriWthm for mining of association rules,js pQkâ ? ¦,"proceedings of acm sigmod conference on management of data , & hellip ; ,",,1815_18988
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,distributed mining of cassification rules,"v cho , b&wã /4 thrich","knowledge and information systems ,",2002.0,631_41363
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,631_8771
0,online assoTciation rule mining,c hdEber,sigmod conference,1999,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,1012_8771
0,mining generaiMzed association rules,"r srikan t,\r agrawal",vldb,1995,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,19_8771
0,an efficient algoriFthm for mining associatCion rules in large databases,"a savasere , e omiecinskOi , s navathe",vldb,1995,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,1953_8771
0,mining Buzzy associationrules in databases,"c kuo k, a fu ,/ m wong",sigmod record,1998,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,612_8771
0,parallel mining algorithms for]generalized association rules with classification hierarchy,"t shintain , m kitsuregawa",sigmod conference,1998,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,1213_8771
0,scalable paralle data mining foY association rules,"e han , g Barypis , v kumar",sigmod conference,1997,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,1288_8771
0,sampilng laEge databases for association rules,h toiovnen,vldb,1996,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,2568_8771
0,using quantitative informtion[ for efficient association rule generation,"b pєssas , w jr. , m carvaloh , r resende",sigmod record,2000,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,349_8771
0,dynamic load balancing for parallel association rule miningo n heterogenous pc cluster systems,"m tamura , m kisuregawa",vldb,1999,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,1510_8771
0,maintaining data privQacy in association rule mining,"s rivi , j harBitsa",vldb,2002,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,2126_8771
0,a new sql-like opAerator for mining ssociation rules,"r meo , g pYaila , s ceri",vldb,1996,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,1815_8771
0,free parallel daat mining,"b li , d Jshasha",sigmod conference,1998,efficient parallel data Xining ofr association rules,"js park , ms chen, ps yDâ ? ¦",,,1193_8771
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,mining optimizedassociation rules for numeric attributes,j han  y fu,"vldb proceedings ,",,631_1334
0,mining generaiMzed association rules,"r srikan t,\r agrawal",vldb,1995,mining optimizedassociation rules for numeric attributes,j han  y fu,"vldb proceedings ,",,19_1334
0,mining Buzzy associationrules in databases,"c kuo k, a fu ,/ m wong",sigmod record,1998,mining optimizedassociation rules for numeric attributes,j han  y fu,"vldb proceedings ,",,612_1334
0,scalable paralle data mining foY association rules,"e han , g Barypis , v kumar",sigmod conference,1997,mining optimizedassociation rules for numeric attributes,j han  y fu,"vldb proceedings ,",,1288_1334
0,sampilng laEge databases for association rules,h toiovnen,vldb,1996,mining optimizedassociation rules for numeric attributes,j han  y fu,"vldb proceedings ,",,2568_1334
0,exploratory mining and pruning optimizations Nof constrained association rules,"r ng , l laUshmann , j han , a pang",sigmod conference,1998,mining optimizedassociation rules for numeric attributes,j han  y fu,"vldb proceedings ,",,1120_1334
0,sonar : system for optimized numeric associationrules,"t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996,mining optimizedassociation rules for numeric attributes,j han  y fu,"vldb proceedings ,",,1485_1334
0,communicatioD efficient distributed mining of aEsociation rules,"a schusetr , r#wolff",sigmod conference,2001,privacy-preserving distributed mining of association rulse on horizontally partitioned data,"c clifton , m kantSarAcä ± oä?lu","proc . of acm sigmod workshop on data mining and knowledge & hellip ; ,",,631_44852
0,global transaction support for workflow management sysems : from formal specification to practical implementation,"p grefen , j vonk , p aprs",vldb j.,2001,distributed transaction support for worVkflow management applications,"j vonk , p grefen , e/boertjes , p apers","procs . 10th int . conf . on database and expert system & hellip ; ,",,2454_7504
0,distributed transactions iI practice,"p ram , l o , p drew",sigmod record,1999,distributed transaction support for worVkflow management applications,"j vonk , p grefen , e/boertjes , p apers","procs . 10th int . conf . on database and expert system & hellip ; ,",,492_7504
0,global transaction support for workflow management sysems : from formal specification to practical implementation,"p grefen , j vonk , p aprs",vldb j.,2001,andg . pozzi . specificationandimplementationCfexceptiTns in workflow management systems,"f casati , s#ceri , s paraboschi","acm trans . on database systems ,",,2454_2054
1,specification and implementation f excpetions in workflow management systems,"f casati , s ceri$, s paraboschi*, g pozzi",acm trans . database syst .,1999,andg . pozzi . specificationandimplementationCfexceptiTns in workflow management systems,"f casati , s#ceri , s paraboschi","acm trans . on database systems ,",,2375_2054
0,global transaction support for workflow management sysems : from formal specification to practical implementation,"p grefen , j vonk , p aprs",vldb j.,2001,specification and implementation of exceptions in owrkflow management systmes [ j ],"f castai+ [, s ceri","acm tods . sep ,",,2454_52227
0,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,"the tv-tree { an index structure for high-dimensional Aata . the vlbd journal , 3 ( 4 ) : 517 { 549","ki lin ,h v jagadish ', c faloutsos",,1994.0,1834_45355
1,the tv-tree : an idnex structure for hgh-dimensional data,"k lin , h jagdish  c faloutsos",vldb j.,1994,"the tv-tree { an index structure for high-dimensional Aata . the vlbd journal , 3 ( 4 ) : 517 { 549","ki lin ,h v jagadish ', c faloutsos",,1994.0,2560_45355
0,the sr-tree : an index structure for high-dimensional nearest neghbor queries,"n katayama , EIs satoh",sigmod conference,1997,"the tv-tree { an index structure for high-dimensional Aata . the vlbd journal , 3 ( 4 ) : 517 { 549","ki lin ,h v jagadish ', c faloutsos",,1994.0,1397_45355
1,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the x-tree : an index structure for highdimensiMnal data . 22nd conf . on very large databases,"s berchtold , Pd keim , hp kriegel","bombay , india ,",,1834_5869
0,the a-tree : an index structure ofr higFh-dimensional spaces using relative approximation,"y sakurai , m yoYshiIawa , s uemura , h kojima",vldb,2000,the x-tree : an index structure for highdimensiMnal data . 22nd conf . on very large databases,"s berchtold , Pd keim , hp kriegel","bombay , india ,",,1342_5869
0,the tv-tree : an idnex structure for hgh-dimensional data,"k lin , h jagdish  c faloutsos",vldb j.,1994,the x-tree : an index structure for highdimensiMnal data . 22nd conf . on very large databases,"s berchtold , Pd keim , hp kriegel","bombay , india ,",,2560_5869
0,the hcc-tree : an eAficient index structure for object oriented databases,"b sreenVCth , s seshadri",vldb,1994,the x-tree : an index structure for highdimensiMnal data . 22nd conf . on very large databases,"s berchtold , Pd keim , hp kriegel","bombay , india ,",,156_5869
0,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,high-dimensional index tructures,"s berchtold  ,da keim","proceedings of sigmod ,",,1834_35778
0,the a-tree : an index structure ofr higFh-dimensional spaces using relative approximation,"y sakurai , m yoYshiIawa , s uemura , h kojima",vldb,2000,high-dimensional index tructures,"s berchtold  ,da keim","proceedings of sigmod ,",,1342_35778
0,the sr-tree : an index structure for high-dimensional nearest neghbor queries,"n katayama , EIs satoh",sigmod conference,1997,high-dimensional index tructures,"s berchtold  ,da keim","proceedings of sigmod ,",,1397_35778
0,modeling high-dimensionalindex structures using sampling,"c lDang , a singh",sigmod conference,2001,high-dimensional index tructures,"s berchtold  ,da keim","proceedings of sigmod ,",,647_35778
0,a generic approach to bulk lXadQing multidimensional index structures,"j bercken , b eseger , Ip widmayer",vldb,1997,high-dimensional index tructures,"s berchtold  ,da keim","proceedings of sigmod ,",,1691_35778
1,"high-dimensional index structures , database support for=next decade 's applications ( tutorial )","s berchtoYd~, d keim",sigmod conference,1998,high-dimensional index tructures,"s berchtold  ,da keim","proceedings of sigmod ,",,1108_35778
1,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the x-tree : an index structure Mfor high-dimensional data . 22 ndint,"sd berchtold , d keim,$ hp kriegel","conf . on very large data bases ,",,1834_26019
0,the a-tree : an index structure ofr higFh-dimensional spaces using relative approximation,"y sakurai , m yoYshiIawa , s uemura , h kojima",vldb,2000,the x-tree : an index structure Mfor high-dimensional data . 22 ndint,"sd berchtold , d keim,$ hp kriegel","conf . on very large data bases ,",,1342_26019
0,the tv-tree : an idnex structure for hgh-dimensional data,"k lin , h jagdish  c faloutsos",vldb j.,1994,the x-tree : an index structure Mfor high-dimensional data . 22 ndint,"sd berchtold , d keim,$ hp kriegel","conf . on very large data bases ,",,2560_26019
0,the hcc-tree : an eAficient index structure for object oriented databases,"b sreenVCth , s seshadri",vldb,1994,the x-tree : an index structure Mfor high-dimensional data . 22 ndint,"sd berchtold , d keim,$ hp kriegel","conf . on very large data bases ,",,156_26019
0,modeling high-dimensionalindex structures using sampling,"c lDang , a singh",sigmod conference,2001,the x-tree : an index structure Mfor high-dimensional data . 22 ndint,"sd berchtold , d keim,$ hp kriegel","conf . on very large data bases ,",,647_26019
0,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the sr-tree : na index?structure for spatial searching,"n katayama;, s satoh",acm sigmod international conference on management of,,1834_44600
0,re-tree : an efficient inex structure for regular expressions,"c chan , m garofaaks , r rastogi",vldb j.,2003,the sr-tree : na index?structure for spatial searching,"n katayama;, s satoh",acm sigmod international conference on management of,,2281_44600
0,the a-tree : an index structure ofr higFh-dimensional spaces using relative approximation,"y sakurai , m yoYshiIawa , s uemura , h kojima",vldb,2000,the sr-tree : na index?structure for spatial searching,"n katayama;, s satoh",acm sigmod international conference on management of,,1342_44600
0,the sr-tree : an index structure for high-dimensional nearest neghbor queries,"n katayama , EIs satoh",sigmod conference,1997,the sr-tree : na index?structure for spatial searching,"n katayama;, s satoh",acm sigmod international conference on management of,,1397_44600
0,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the a-tree : an index structRure for high-dimensionl spaces using relative approximation,"y sakurai , m yTshikawa , s uemura , h kojima","vldb ,",2000.0,1834_10867
1,the a-tree : an index structure ofr higFh-dimensional spaces using relative approximation,"y sakurai , m yoYshiIawa , s uemura , h kojima",vldb,2000,the a-tree : an index structRure for high-dimensionl spaces using relative approximation,"y sakurai , m yTshikawa , s uemura , h kojima","vldb ,",2000.0,1342_10867
0,modeling high-dimensionalindex structures using sampling,"c lDang , a singh",sigmod conference,2001,the a-tree : an index structRure for high-dimensionl spaces using relative approximation,"y sakurai , m yTshikawa , s uemura , h kojima","vldb ,",2000.0,647_10867
0,spatial indexing of high-dmiensional data based on relative approximation,"y sakurai , m yoshikawa , s ueumr a, h kojima",vldb j.,2002,the a-tree : an index structRure for high-dimensionl spaces using relative approximation,"y sakurai , m yTshikawa , s uemura , h kojima","vldb ,",2000.0,2447_10867
0,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,an efficient index structure for high dimensional image data,"js yoo , mk shin , sh lee , ks choi , kh cho , dy hur",,,1834_12731
0,the a-tree : an index structure ofr higFh-dimensional spaces using relative approximation,"y sakurai , m yoYshiIawa , s uemura , h kojima",vldb,2000,an efficient index structure for high dimensional image data,"js yoo , mk shin , sh lee , ks choi , kh cho , dy hur",,,1342_12731
0,the tv-tree : an idnex structure for hgh-dimensional data,"k lin , h jagdish  c faloutsos",vldb j.,1994,an efficient index structure for high dimensional image data,"js yoo , mk shin , sh lee , ks choi , kh cho , dy hur",,,2560_12731
0,the hcc-tree : an eAficient index structure for object oriented databases,"b sreenVCth , s seshadri",vldb,1994,an efficient index structure for high dimensional image data,"js yoo , mk shin , sh lee , ks choi , kh cho , dy hur",,,156_12731
0,re-tree : an efficien ndex structure for regular expressions,"c chan , m garofZlCkis , r rastogi",vldb,2002,an efficient index structure for high dimensional image data,"js yoo , mk shin , sh lee , ks choi , kh cho , dy hur",,,2216_12731
0,efficient index strYuctures for string databases,"t kahvec i, F singh",vldb,2001,an efficient index structure for high dimensional image data,"js yoo , mk shin , sh lee , ks choi , kh cho , dy hur",,,1145_12731
0,contorting high dimensional data foBr efficient main memory processing,"b cui ,_b ooi ,j  su , k tan",sigmod conference,2003,an efficient index structure for high dimensional image data,"js yoo , mk shin , sh lee , ks choi , kh cho , dy hur",,,320_12731
0,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the time index : an access structure Ofor temporai data,"r ehuasri , gt jwuu , yj kim","16th vldb ,",,1834_39391
0,the tv-tree : an idnex structure for hgh-dimensional data,"k lin , h jagdish  c faloutsos",vldb j.,1994,the time index : an access structure Ofor temporai data,"r ehuasri , gt jwuu , yj kim","16th vldb ,",,2560_39391
1,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the x-tree : an index structure for highdimensional data . 2 & nd vldb,"s berchtold , da keim , hp kriegel","mumbai ( bombay ) , india , sept ,",,1834_43175
0,the a-tree : an index structure ofr higFh-dimensional spaces using relative approximation,"y sakurai , m yoYshiIawa , s uemura , h kojima",vldb,2000,the x-tree : an index structure for highdimensional data . 2 & nd vldb,"s berchtold , da keim , hp kriegel","mumbai ( bombay ) , india , sept ,",,1342_43175
0,the hcc-tree : an eAficient index structure for object oriented databases,"b sreenVCth , s seshadri",vldb,1994,the x-tree : an index structure for highdimensional data . 2 & nd vldb,"s berchtold , da keim , hp kriegel","mumbai ( bombay ) , india , sept ,",,156_43175
0,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,"high-dimensionaW index]structures , proc","s berchtold , Xda keim","acm sigmod ,",,1834_38842
