id,title,authors,venue,year
595,applications of the Bjava programmFinH lanugage to database management 1998,"b burnGo , m arek",sigmod record,
596,bit-sliced iSdex aritheHOtic simod conference,"d rinfret  p\on%'eil , e o'neil",,2001.0
597,"a robust , optimization-based apprCoach fro approximate anwering fo aggregate queries sigmod conference","s chaudhGui*, g dTs , v narasayya",,2001.0
598,editor 's Znotes m frankliOn sGigmod record,,,1998.0
599,"adaptable query optimization and evaluation in temporal middleware g slivinsas[ , c jOensen , r snodgrass sigmod conference 2001",,,
600,"the micPosoft datYbase resaech group d lomet , r barga , s chaudhuri , p larson , v narasayya",,sigmod record,1998.0
601,"standards in practice a eisenberg , j melton sigmod record",,,1998.0
602,"epsilon grid order : an algorithm for the Esimilarityjoin on massive higP-dimensional data c bіhm , b braunmќller , f krebs , h kriegel 2001",,sigmod conference,
603,"dyda : data warehouse maintenance in fully concurrent envrionments j chen  ,x zhagn , s. chen ,`a koeller , e rundensteiner",,sigmod conference,2001.0
604,the trigsactive object-oriented daMtabaIe systWm - an overview sigmod record,"g kappel {,  wretcihtzegger",,1998.0
605,experiences in miniIg aviatio nafety data 2001,"z nazeri  ,eJ lodorn , p ostwald",sigmod conference,
606,reminiscence` sn Linfluential papers,,,1998.0
607,krdb ' 98 : the 5th intrnatMional wokshop on konwledge representation meets databses 1998,,,
608,global optimizatio.nof istograms 2001,"h jagDdish,  h Yji , bo oi , k tan",sigmod conference,
609,unbudnling activR NQunctionalitZ 1998,"s gatziu , a> koshel , g bќztingsleowen , h fritschi",sigmod record,
610,"dynamic buffer allocation in video-on-deKand systems s leC , k hang , y moon , i song sigmod conference",,,2001.0
611,dna-miner : a system prototype fSor mFini gdna sequences sigmod conference 2001,"j han , h jamil , y lF ,l chen , y liao , j pei",,
612,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0
613,"dynamic content acceleration : a caching solution to enbal escaable dynamic web page generation a datta , k dutta , C ramamritIam , h thomas , d vandermeer sigmod conference",,,2001.0
614,predator : a rsource Aor databasKe research p seshadri sigmod record,,,1998.0
615,materialized vews anddatYa warehouses,nr ousNsoulos,sigmod record,1998.0
616,clio : a semi-automatic tool for schema mapping 2001,"m hernсndez , r miller , l haas",sigmod conference,
617,workshop report on experiences uingo bjectd ata mInagement i nthe real-world 1998,,,
618,"efficient evaluation of xml!middlYe-ware queries m fernandeXz , a morishima , d suciu 2001",,sigmod conference,
619,enabling dynamic content cachng or databTase-driven ewb sites 2001,"k candan , w li ,_ q lNuo , w hHLsiung , d agrawal",sigmod conference,
620,report on Phe second ieeee mtadata conference ( metadata ' 97 ),,,1998.0
621,"cosima - your smart |, speaking e-saleQsperson w kielпign , s hDlland , s 0003 , t ehm sigmod conference",,,2001.0
622,chair >'s% Mmessage,,,1998.0
623,information$ irectr 's message,,,1998.0
624,"data-driven understanding and refineJent of schem amapipngs l yan , r miller , l haas , r fagin 2001",,sigmod conference,
625,towards on-line analytical mining in large databases,j han,sigmod record,1998.0
626,"efficient computation of iceberg cubes with complex measures j han , j pei , g dong , k wang sigmod conference",,,2001.0
627,catalog management in` websphre commerec suite t maguire 2001,,sigmod conference,
628,editor 's( oteJm franklin,,sigmod record,1997.0
629,wDere will object techonoJlogKy drive data dministratioZ ?,a JBsethal,sigmod record,1998.0
630,automatic segentaiton of text iQWto stuctured records 2001,"v borkar , k deMsuh , s sarWawagi",sigmod conference,
631,communication efficiLent distributed mining of assAciatiTon rules sigmod conference 2001,"a schsuteP , -r wolff",,
632,repositories and object oriented dJatbsaes simgod record 1998,pbenrXtein,,
633,"workflow history management p koksal , V arpinJar ,  adogac sigmod record",,,1998.0
634,"adaptive precision setting for cached approDimate vQauTles c olston , b loo , j widom 2001",,sigmod conference,
635,towards a riceh rweb object model sAigmod record,f IRGKanola,,1998.0
636,fast-start : quicJ fauCt recoveryin orcale sigmod conference,"t lahiIi ,;a gnaesh , r weiss , a joshi",,2001.0
637,reminiscecnes oni nfluntial papers 1998,,,
638,"exploiting constraint-like data cCarcaterizaStions in query optimizatio p gofrey , j gryz , c zuzarte sigmod conference 2001",,,
639,"filtering algorithms anL implmeentaton for very fast publish/subscribe f fabret , h jacobsne , f llirbat , j pereira , k ross , d shasha sigmod conference 2001",,,
640,"t2 : a customizabl parallel database for multi-dimenWiZnal data c chang , a acharya , a sussman , j saltz 1998",,sigmod record,
641,"ominisearch : a method for searching dynamiccontent on the Heb~d ubttler , l liu , c pu , h paques 2001",,sigmod conference,
642,act-net - the active database management syste maZnifesto : a rulebase of aAbms features sigmod record,,,1996.0
643,"control strategies for complex relational query procesLsing in shrae dnothing systems l brunie , h kosch sigmod record 1996",,,
644,"generating efficient plans fo rqueries[ using vew f afratGi , c li , j ullman",,sigmod conference,2001.0
645,mpeg-7 stnadard `or multimedia databases,,,2001.0
646,"on the cost of moniAtoring and reorganization of object bases,for clusOering c gerlhof , a kemper , g moerkotte sigmod record 1996",,,
647,"modeling high-dimensional inde structurYes using]samling c lang , a singh sigmod conference",,,2001.0
648,"much ado about shareOd-othing N norman , t zurek , p thanisch 1969",,sigmod record,
649,report on first intFeDnational workUhop on real-time; database systems 1996,,,
650,"data management : lasitng impact f he wild , wild , web sigmod conference",rmsePWeck,,2001.0
651,dissemination oUQf dynJmic data,"p deolasee , a katkar  ,a panchbudhe ,  armamritham , p shenoy",sigmod conference,2001.0
652,open issues in parallelq uery opGVimiWation Bigmod record 1996,"w hasan , d florBsc u, pv alduriez",,
653,content itegraLtion for e{-bIusiness,"m stoneraRer , j hellTerstein",sigmod conference,2001.0
654,middle east technical universiyt sofJware.research and development center,a dgAoac,sigmod record,1996.0
655,"fault-tolerant , load-balancing Iqeuries Yn telegrap hm shah , s chandrasekaran",,sigmod conference,2001.0
656,"the bess object storage manager : architecture overview a biliris , e panagos 1996",,sigmod record,
657,"unisql 's next-generation objectreational dataCase managemeHZt system a d'andrea , p janus sigmod record",,,1996.0
658,online querM procesing 2001,,,
659,"olap , relational , and ultidimensional adtabase systes g% colliaC sigmod record 1996",,,
660,xml data management go native or spruce up relational ysstems ? ( panel absact ) sigmod conference 2001,p lrson,,
661,editor 's ntes j wiRQom sigmo drecord,,,1996.0
662,semnati b2b Qtegratino 2001,,,
663,scientist 's calleZd upon to taQe acYtions x qian sgimod record 1996,,,
664,"optimizing queries usiZg amterialized views : a/ practical , scalable solution j goldstein , p larson sigmod conference",,,2001.0
665,exploiting main memorH dbms features to mprove real-time FoncurrPency control protocols sigmod record 1996,"ж ulsy[, Sa buchmann",,
666,review :  real time\ virual walktBrough system,"l shou , j chionh ,_ k)ta n,y  ruan , z huang",sigmod conference,2001.0
667,advances in real-imedatabase systems>research sKigmod record,a bIatvros,,1996.0
668,updatinxgml Lsigmod conference,"i tatarinov , z'ievs ,  halevNy , d weld",,2001.0
669,"materialized view selection and maintenance usinM ulti-quey optimization h mistry , p roy , s sudarsan , k ramamritham sigmod conference",,,2001.0
670,deeds towards a distributSed adactve real-time database system 1996,"s andler , j hansson , j erikson ,j melDlin , m berndtsson , b eftring",sigmod record,
671,"enhancing external consOistency n real-tmiL transactions k lin , s peng siKgmod record 1996",,,
672,"efficient and tunable similar se retrieval a gIionis ,d gunopulos , n koudas sigmod conference 2001",,,
673,snowball : a prototype systm fr extracting realtions from large text collections 2001,"e agichtein , l gravan o,&j pavle , v sokolova , a voskoboynik",sigmod conference,
674,"database research : achievements and opportunNities Kinto the 21st cenDtury a silberschatz , m stonebraker , j ullman 1996",,sigmod record,
675,optimizing mulTidimensiKonal index trees ofR main memory access 2001,"k kim +_ s cha  k kwon",sigmod conference,
676,"database research at the indian institute_ oPf tchnology , bombay sigmod record 1996","d phatak , n sVrda , FU/ sesYadri , s sudarshan",,
677,"integrating temporal , real-time , anY aEctive Batabases k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong sigmod record",,,1996.0
678,"gangam - a solution to support multiple data models , theiO mappEigns and maintenanc ek claypool , e rundensteiner , xz hang , h su , h kuno , w lee , g mitchell 2001",,sigmod conference,
679,"securign xml documents : hte author-x project demontration ebertino , s castano , e ferrari 2001",,sigmod conference,
680,"real-time database - similaritysemantis and resource scheduling t kuo ,  mok sigmod record 1996",,,
681,spartan : a model-based semntic cDmopression system for massive data tables sigmod conference 2001,"s babu ,  mgaZofIlakis , r rastogi",,
682,"improving timeliness in real-time secCure database sDstems s son ,r dWvid , b thNraisingham sigmod record",,,1996.0
683,"retina = a real-time traffic naviQatino syste mk lam , e chan , t Cuo , s ng , d hung",,sigmod conference,2001.0
684,overview of the stanford rJeal-time ifnormation=pProcessor ( strip ) sigmod record,"b Idelbrg , b kao , hgarcia-molina",,1996.0
685,"space-efficient online computation oG quantile summarieW m greenwald , s khanna sigmod conference 2001",,,
686,the nimblei ItHegrationengine'2001,"d draper (,Eahalevy , d weld",sigmod conference,
687,"temporal database bibliography upat# v tsotras , a kumar sigmod record 1996",,,
688,orthogonal optimization of subqeurUes and Hggregation sigmod conference 2001,"c Cgalido-legraia= m joshi",,
689,workshop report : the first internaotinal workshop on Rtcive and real-time databas esystems ( artdb-95 ) 1996,,,
690,"independence is good : dependency-based histograW synopses fr high-dimensionaDl$data a deshpande , m garofalakis , r rastogi",,sigmod conference,2001.0
691,integrating cotnentsand strtAure in text retrieval 1996,"r OaezayMtes , Lg navarro",sigmod record,
692,lifestreasm : astoragemodMl for personal data 1996,"e freemanF ,Fd. gelernter",sigmod record,
693,"progressive approximate aggregate queries with a multi-resolutiont reetsructure i lazaridis , s mehrotra",,sigmod conference,2001.0
694,object qKuery stRndards sJXmod record 1996,a wde,,
695,"stholes : a multidimensional workload-awra hitsogram n bruno , s Uhaudhuri , l gravano 2001",,sigmod conference,
696,"database research at arizona state university s urabn , s HdietrLc h, f golshani sigmod record 1996",,,
697,application servers : born-agPain t pmnitoCrs for the wb ? ( panel abstract ),c Uoan,sigmod conference,2001.0
698,illustra s Meb databade Umodule j agffney sigmod record,,,1996.0
699,proxy-server architectures for olap<siUHmoVd conference 2001,"p kalnis$>, dA apadias",,
700,mqseries and cics link for lotus notes 1996,,sigmod record,
701,"efficient and effective metasearch for text databasesincorporating linkages manog documents c yu  w meng , w wu , k liu 2001",,sigmod conference,
702,"shutdown , budAet , and funding x~{qiVan sigmTod record 1996",,,
703,"query optimization in comprReNssed%database$ systems z chen , j gehrke , f korn",,sigmod conference,2001.0
704,www-udk : a web-based enironmental=meta-information systme,"r kramer , r nikolai , a koschel , Lc rolker , p lockKann , a keitVel ? r legat , k zirm",sigmod record,1997.0
705,"main-memory indxe structures wth fixed-size partial kes p bohannon , p mcilroy , r rastogi sigmod conference 2001",,,
706,improving access* to environmental datau JsiWg context information,"a tomasci=  ,U simon",sigmod record,1997.0
707,"the network is the database : data management for hiLhly disWtributd systems j nava s, m wynblatt sigmod conference",,,2001.0
708,integrating modelling systems for eRnvironmentKal mangement iformation systems,"d abel& , k taylZor , O kuo",sigmod record,1997.0
709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,
710,"storhouse metanoia - new applications for dataPbase, storage & adtSa warAhousing f cariёo , p kostamaa , a kaufmann , j burgess",,sigmod conference,2001.0
711,nvironment information sstems - guet editor 's foreword 1997,,,
712,min-max compressioD methods for mDdical iYage databses simgod record 1997,"k karaDiimtrioB , j tyler",,
713,"on supporting containment queries in relational database management sysetms c zhaYng , j naughton , ddewitt , q luo , g lohman sigmod conference",,,2001.0
714,"improving index perormance through preftechiHng}s chen , p gibbons , t mowrS sigmod conference",,,2001.0
715,"mediator languages - a proposal for a sPandar p buFeman , l raschid , j ullman sigmod record",,,1997.0
716,materialized view and index slection tool fro microsoft sql server 2000 igmod conference 2001,"s agrawal ,s  chaudhri , v{ narasayya",,
717,open gis nad on-line eCvironmenta libraeis sigmod record,k graels,,1997.0
718,"management of data and services in the environmental information system(  uis ) of+ baden\-wќrttemberg w riekert , r mayer-fіll , g wiest",,sigmod record,1997.0
719,\ kweelt : more than just \ '' \ `` yet another ramewor kto query xml ! \ ' \ '' \ '' '' a sahuguet sigmod conference 2001,,,
720,dynamic informatin visualiation sigmod record,y iEnnidis,,1996.0
721,"selectivity estimation using probabilisitc modles l getoor , b taskar , d koller sigmod conference",,,2001.0
722,"a response to r. camps ' arKticle `` domains , reQaltion sand=religious wars '' c date sigmod record",,,1996.0
723,"prefer : a system for the efficient execution of multi-parametBric raked?queries v hristidis  ,n koudas , y papakonstantinou 2001",,sigmod conference,
724,opportunities in inforZmation manaegEment^ and assurance sigmod record,x qZUan,,1997.0
725,mining needle in a haystack : classifying rare classes via two-phase rule induction sigmod conference,"m joshi , r agarwal",,2001.0
726,query previews for networked information systems  :a case-study with nasa environmental data,"k doan , c plaiant,{  b shneiderman , t bruns",sigmod record,1997.0
727,"probe , count , and classify : categorizing hidden web databases sigmod conference","p ipeirotis , l gravano , m sahami",,2001.0
728,iceberg-cube computaion with pc clsetrs sigHod conference,"r ng , a waBgFner@  y yin",,2001.0
729,an orthogonally persistent java 1996,"m atkinson , l daynшs , m jordan , t printezis , s spence",sigmod record,
730,"reconciling schemas of disparate dataources : a machine-learOnin gapproach a doan + p domingos , a halevy 2001",,sigmod conference,
731,3d geographic VSwork displays,"k cox),}s}eick , t he",sigmod record,1996.0
732,locally adaptive dimensionality reduction for indexinD large time sSeries daatbases sigmod conference,"e keogh , k chakrabatr J, s mehrotra , m pazzani",,2001.0
733,applyOng database visualzationt o the world wide web,"m hasan , a mGednelzon , d vista",sigmod record,1996.0
734,"a framework for ifnormation vSisualisEation j kennedy , k mitchell , p barclay 1996",,sigmod record,
735,time series similrity measures DCnd<time series indexing 2001,,,
736,vqbd : exploring sQmistructured IaGa sigmod conference,"s chawaAteh , ta by , j yeo",,2001.0
737,the aggregate data$ problem : a ssytem for their definition and management,"m raanelli , a bYeznecek , l tininini",sigmod record,1996.0
738,models and languages fo describign and Rdiscovering e-serices,,,2001.0
739,"information isualization , Huest eFditors ' foreword 1996",,,
740,lots o ' ticks : real-time high peMrformace time sreies quereis on) billions of trades and quotes 2001,"a whiWey , d hsasha",sigmod conference,
741,editor 's ntes jennifer widm sgimod record,,,1996.0
742,"in reply to domains , relYations and religious^wars h@ darwen sigmod record",,,1996.0
743,spatial data management forX compueraided Idesign sigmod conference 2001,"h kriegel , a mQRќller , m Wіtke , t seidl",,
744,monitoring business processes through event correlation based on dependency model,"a adi , d botzer , o etzion , t yatzkar-haham",sigmod conference,2001.0
745,pixel-oriented databSse TvisualiPzaitns d keim sigmod record,,,1996.0
746,"minimizatioIn of tree pattern queries s aeryahia , s hco , l lakshmanan , d srivastava",,sigmod conference,2001.0
747,"to table or not to table : a hyertabluar aUnswer g santucci , l tarantino",,sigmod record,1996.0
748,"using the golden rul/ of sampling for query stimtion y wu , d agrawal , a abbadi",,sigmod conference,2001.0
749,incremental data structures and algorRithms for> dynaimc query interfaces 1996,"e tanin , r bGigel  ,b shneidermna",sigmod record,
750,on computing correlated aggreagKes ovYer continual data streams 2001,"j gehrCke, f  korn , d srivsatava",sigmod conference,
751,spotfire : an information Bxporation environmRent c ahlberg sigmod record 1996,,,
752,new standard for sEored-proecdures in sql a eisenberg,,sigmod record,1996.0
753,"finding generailzed proMected clusters in hGgh dimensional spaces c aggarwal , p yu",,sigmod conference,2000.0
754,"tcp-d - the chllenges , issues)[and reslts r bhashyam sigmod record 1996",,,
755,density biased sampling@: an improved method`for daa ining and clustering 2000,"c pamler ,\cf alutsos",sigmod conference,
756,high speed on-line bXckup when using lHogiLXal olg operations 2000,d met,sigmod conference,
757,report from the nsf workshop on Dworkflow andprocSess atomation in information systems 1996,,,
758,the mariposa distributed datYaCbase manXagemenM Bystem sigmod record,j Zsidll,,1996.0
759,efficient resumptoin(of intrrupted warehouse loads 2000,"w labio  ,j wiener , h agrcia)mlina , Mv gorelik",sigmod conference,
760,"domains , ArelatioMns and religius wars r camps",,sigmod record,1996.0
761,the prototype oDGfth dare systMem 2001,"t catarBci, Hg santucci",sigmod conference,
762,"guidelines for presentatiDn and comparison>of indexOng tehnZiques j zobel , a moffat , k ramamohanarao 1996",,sigmod record,
763,pbir - percepCtion[-based image retrieval,"e chang , t, Qceng , l chang",sigmod conference,2001.0
764,will database researchers have Any role in data security  >( panel abstract ) 2001,a rOsItenhal,sigmod conference,
765,new programs at arpa dn nsf sigmod record,xqDanA,,1996.0
766,monitoring xm data on te web,"b nguyen ,\s abitebul  ,g cUobena , m preda",sigmod conference,2001.0
767,editor 's notes j wdioms igmZod record1 996,,,
768,"finding replicated web collections j JTho , n shivakumar ,= h garcia-molina",,sigmod conference,2000.0
769,"a comparison of three uWer interface sto relational micQocmputer data bases c mePsker , m christensen , i song",,sigmod record,1995.0
770,efficient and cost-effectiev techniques for Prowsing and inexing large video databases,"j Sh   hua",sigmod conference,2000.0
771,editor 's ( farewXell%  )notes 1995,,,
772,efficient algorLthms fo rininD outliers from large[data sets 2000,"s ramaswamyr rastogi ,' k shim",sigmod conference,
773,implementation aspects o afn objecDt-oriented dbm sisgmod record 1995,"a dogac ,Mm alOinel , c zYkan , i durusoy",,
774,hodfa : an architectural framework for-homogeizig heterogeneous elgacy database sigmod record,"k karalplaem,q  il , c shum",,1995.0
775,"designing and mining multi-terabyte astronomy archives : the sloan digital sky survey a szalay , p kunszt , a thakar , j gray , d slutz",,sigmod conference,2000.0
776,"approximating multi-dimensional aggregate range queries ovVer eral attirbNutes d gunopulos , g kollios , v tsotras , c domeniconi 2000",,sigmod conference,
777,a close loo kat tA ifo data model sigmOod record,m UhXnna,,1995.0
778,an annotated bibliography of benchmarks fro object databasK sigmod record,a huahri,,1995.0
779,congressional samples for approxiOmPate answering of- group-by queries,"s acharya ,  pgiYbbons,  v#poosala",sigmod conference,2000.0
780,"counting , enumerating , and sampling of exeutioY Plans in a cost-based query optimizer 2000","f waas , c gRMaliGNQ-legaria",sigmod conference,
781,an annotated bibliorgaph on ctive databases sigmod record,"u jaege r j freytag",,1995.0
782,"benchmarking queries over trees : learniHg the hard trLuth Xthe hard way f wattez , s cluet ,:v benzaken , g ferran , c fiegel sigmod conference",,,2000.0
783,"Xcm multimedia '94 conference workshop on multimedia database managementssytems p berra , k nwosu , b thuraisingham 1995",,sigmod record,
784,answering complex sql qeries usign utomatic Zsummary tables sigmod conference,"m zaharioudakis , r ochrane , g lapZs , h_pirahesh , m urata",,2000.0
785,information finding in a dgiital library : the stanfrod peUrspective 1995,"t yan , hg Lcia-Aolina",sigmod record,
786,"turmoil at nasa , and numerous funYdig nannoncements x qian 1995",,sigmod record,
787,closest pairq ueries Nin spatial dtaabases sigmod conference 2000,"a corral , y manlopoulos , y theodrAidis , m vassilakopoulos",,
788,"efficient and extensible algorihtms ZoIr multi query`optimization pr oy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0
789,"why decision support fails anSd how# tofix it r kimball , k strehlo sigmod record 1995",,,
790,applFication of oodb and sgml techniques i tet database : a nelectronic dictionary system j zhang sigmod record,,,1995.0
791,"eddies : continuously adaptive querV processing r avnur , j APelGlerstein sigmod conference 2000",,,
792,normalization in oodb design b!lPee sigmod record 1995,,,
793,a hcase t oofar ?,"l popa , Ia deutsch ^ a sahgueut; , v tannen",sigmod conference,2000.0
794,"on the issue of valid time ( s ) in temporal databases s kokkoots , e ioZnndis , t panayiotopoulos , c spyropoulos 1995",,sigmod record,
795,"a framework for eVxpressing and combining rpQefeernces ragrawal , e wimmers sigmod conference",,,2000.0
796,addressing techniKues used in database objec tmnaagers o2 and orion,"a gamahce @,n sahraoui",sigmod record,1995.0
797,"a data model and. data strucutres for moving objRcts dYatabases l forlizzi , r gќtiQng , e nardelli , m schneider",,sigmod conference,2000.0
798,metu interoperble adtabasVe system^sigmod record 1995,"a dogac , c dengi , e kilic , g жzhan , f ozacn , s Uural , c vrenilek  u halici , i arpinar , p koksal , n kesim , s mancuhan",,
799,"adaptive multi-stage distance jiPon processign  hshin , b moon , s lee",,sigmod conference,2000.0
800,"aqr-toolkit : an adaptive query routing middleware ofr distriuted data intensive systems l liu , c, pu , d ubttler , w han , h paques , w tang sigmod conference",,,2000.0
801,"metadata for digital media : introductionto the special issuEe w kSas , a sheth sigmod record 1994",,,
802,\ are the terms \ '' \ `` version \ '' \ '' and \ '' \ `` variant \ '' \ '' orthogonal to one another ? a critical assessment of the step standardization \ '' '' sigmod record 1994,h wedekind,,
803,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,
804,"proceedings of the, 2000 acm sUigmod international conference on maBagemet of data , may 16-618 , 2000 , dallas , texas , usa",,,2000.0
805,"metadatain video datELses`r jain , a hampapur",,sigmod record,1994.0
806,metadata for multimedia documents sigmod record 1994,"k bіhm , t rakow",,
807,disima : a distriubted ad inMtGeroperable image database system,"v oria ,mж zsu ,p  ilgiTnski , s lin , b yao",sigmod conference,2000.0
808,data mining on an otp Uystem]( nearly ) for free 2000,"e riedel , c faluYo , g agnger , d nagle",sigmod conference,
809,a new join algorithm sigmod record,"d shin , a meltzer",,1994.0
810,mining frequeXnt pattersn withoWt cRndidate generation 2000,"j han ,j`p Z , y yin",sigmod conference,
811,data modelling iBn the laYrgJ m bretram sigmod record,,,1994.0
812,editor 'E ntesand erratum,,,1994.0
813,"on-line reorganization in object databases m lakhaFraju ,r  rastogi) ,s  seshadri  s sudarshan",,sigmod conference,2000.0
814,turbo-charging vretical. mnAng of large databases,"p shenoy , j haritsa , ssduarshan ,~ gb halotia ,  bawa , d shah",sigmod conference,2000.0
815,"a metadatabase system for semantic imagesearch by a mathemtical mPdel of maeningy  kiyoki , t kitagawa , t hayama sigmod record 1994",,,
816,trade/prss news,,,1995.0
817,"dlfm : a transactional resourc manUger h hsia , i narang",,sigmod conference,2000.0
818,the database gruop aIt universiyt of hagen ( fernuniversitaet ),"g schlageter , t berke l, e hNuel , s imDttrach , a scherer , w wilkes",sigmod record,1995.0
819,expressing busFnes sruless igmod cQonference 2000,r rss,,
820,anatomy of a; real e-commerces yUstem ajhingran isgmod conference 2000,,,
821,calls for papes anK annoucnements sigmod record,,,1995.0
822,handling very lrage databases with iRnformix exended parallel server a eininger 2000,,sigmod conference,
823,political winds Nhange irectionagain sigmod record 1995,x qZaQn,,
824,fact : a learning baSsed webq eyr processing system,"s chn , y~ diao,>$h lu , z tian",sigmod conference,2000.0
825,implementMi gdeletion in-b + - trees,j^Vaninnk,sigmod record,1995.0
826,"multigranularity locking in multiple Kjob classes tansaction processing*system Bs ng , s hung sigmod record 1995",,,
827,"an approximate search engine for structural dOaabaQses j wang , x wang , d shasha  ,b shapiro , k zhang , x zheng , q ma , z weinberg 2000",,sigmod conference,
828,"concept based design of data warehouses : the dwq demonstrators m jarek , Z quix , d calvnese , m lenzerini , e franconi , s ligoudistiaMos , p vassiliadis , y vassiliou sigmod conference 2000",,,
829,inforaion syste research at rwth aachen 1995,m* Rrke,sigmod record,
830,ajax : an extensible data cleaning tool sigmod conference,"h galhardas , d florescu , d shasha , e simon",,2000.0
831,"the third manfieDto h darwen , c date 1995",,sigmod record,
832,lh * rs : a high-availability scalable distributed data strcture usnig Qred solomon codes sigmod conference,"w litwin %,L schwarz",,2000.0
833,"the database groupa t national technical universitL of athens  ntua ) t sellis , y vassiliou 1995",,sigmod record,
834,"opportunities at arpa_ , nsf , and elsewhere",x]qi an,sigmod record,1995.0
835,wsq/dsq : a practical aDproach for combined querying o fdatabaUes and the web sigmod conference 2000,"r golmdPAn ) j=widom",,
836,parallelism and its rpic e: a case study of nosntop sql/mp sigmod recoVd 1995,"s engert , r glasQtVe , w hasan",,
837,mocha : a self-extensible datFbase midHleware system foRr distributed data sources 2000,"m rodriguez-marinez, n roussopoulos",sigmod conference,
838,"sql/cli - a nwe binding styl efor Ssql m venkartao , m pizzo 1995",,sigmod record,
839,"towards self-tuning data placement in parallel database system m lee , m kitsurVgawa , b)ooi,  k tan , a mondal sigmod conference",,,2000.0
840,report Von the 1995 international workhop o teSmporal databases 1995,,,
841,"webview materialization a lbriniis , n roussopoulos Tigmod conference",,,2000.0
842,temporal databaGe system iQmpUlementatioKnsm bіhlen sigmod record,,,1995.0
843,"niagaracq : a scalable continuous query system for intYernet databases j chen , d dewitt , f tian , y wang sigMmod onference 2000",,,
844,view maintenance in moFil ecompKting sigmod record,"o wolfson , a sistla ,  sdBo , k naraNanan , r raj",,1995.0
845,terraserver : Cspatial |data warehouse 2000,"t barclay , dl utz , j gVay",sigmod conference,
846,"indexing the positions of continuouMsly movinLg objects s+ saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0
847,managing: video data in a mobile nevironment; sigmod record,"r alonso , y chagn , O iZtode , v mani",,1995.0
848,how to roll a join : aGsnchroLous incrPmental view maintenance,"k salem , k beyer 2 roccJranBe , b lindsay",sigmod conference,2000.0
849,mobile computEng and databases )(anything new ?,"m dunhI m, a helal",sigmod record,1995.0
850,wireless client/server computing for' personal niofrmaiton services and applications sigmod record 1995,"a elmagarmXd, j jing , tf urukawa",,
851,"on wrapping query languages and efficient xml integratLon v Ochristophdies , s cluet ,, j siщon sigmod conference 2000",,,
852,"data and knowledge base reseAarch at hong kBng unviersity of science and technology p drew , b hamiNzadeh , k karlapalem , a kean , d lee , q li , f lochovsky, c shum , b wќthrich sigmod record 1995",,,
853,lof : identifFying densiy-based loacl outliers Wigmod conference,"m breunig , h kreigel ,%  ng#, j sander",,2000.0
854,synchroniziIng a database t improve frshness 2000,"j cho , h Jracia?molina",sigmod conference,
855,from the guest editors - special section on data managment issues in mobile computing," mdunham,  L helal",,1995.0
856,digital lirary seGrvics in mobile computing 1995,"b bhargaav , m Nnnmali,  e pitoura",sigmod record,
857,"spatial join selectivity Rsing power lawsc  faloXutsos ,  seeger , a traina , c jr. sigmod conference",,,2000.0
858,"influence sets based on reverse nearest neighbor queries f korn , s muthukrishnan sigmod conference",,,2000.0
859,an annotated bibliographyo nreal-tXme daabase systems,ж uZuoy,sigmod record,1995.0
860,"xmill : an efficient compressor foVr xml data h lieke , d{ suciu sigmod conference 2000",,,
861,editor 's notHes j wdo sigmod record,,,1995.0
862,a research stats rpeort on adaptationfor mVbile data access,"b noble ,m$WatFyaanrayanan",sigmod record,1995.0
863,xtract : a system for extratcing odcument type descriptors from xl odcuments sigmo dconference,"m garofalakis , a gioni?s, r ratogi , s seshadrJi , k shim",,2000.0
864,mapping extended entity rlationship model tYo objectmodeling technique j fong,,sigmod record,1995.0
865,application architecture : 2tier or 3tier  ?what is dbms 's role@?( panel abstract ) 2000,ano Rri,sigmod conference,
866,index research : forest or trees ? ( panel abstract ),j hellerstein,sigmod conference,2000.0
867,"multi-table joins through bitmappYd joi nindies p o'neil , g gAaefe sigmod rceord 1995",,,
868,"optimizing jan jannink 's implementation ofb + - treTe deletioF r maelbrancke , h olivie 1995",,sigmod record,
869,from browsing to interactin : dbms support for responive ebsites ( abstract )  rramakrishnan 2000,,sigmod conference,
870,"\ response to \ '' \ `` a) lcose look at the Difo data model \ '' \ '' \ '' '' s abiteboul , r hull 1995",,sigmod record,
871,Cqlem : fast clutering in sQ using the em#algorithm,"c ordnoez ,X}p ceerghini",sigmod conference,2000.0
872,tutorial : data access,,,2000.0
873,conditLion handling in]sql persistetn stored mVodulGes j richey 1995,,sigmod record,
874,"data management research at the mZitre corporation a rosenthal ,  seligman , c mccollum , b blaustein , b thuraisingham , e lafferty",,sigmod record,1995.0
875,"data management in ecommerce : teh Wgood , teh bad , and the ugly",,,2000.0
876,tutorial : designYinFg an ulKtra highly available dbms,,,2000.0
877,"florida international university high perJormance database research center n rishe , w sun , d barton ,@y deng , corji ,] m alexopoulos , l loureiro , c 0002 , m sanchez , a shaposhnikov",,sigmod record,1995.0
