id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released
1818,TravsCuas,NckWyJam,Travesuras - Single,"Latin Urban , Music , Latino",$ 0.99,2014 Nicky Jam Licencia a Codiscos S.A.S.,3:15,27-Jan-14
1819,Voy a Bebr ( feat .  '• eoj ) [ Remix] ,NiYXck yJma,"Greatest Hits , Vol . 1","Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,4-Nov-14
1820,"Piensas en M ' _ ( fea . Liugi 21 Plus , JQry & Yelsid ) [ Remix ]",NicA am,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14
1821,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14
1822,"Travesuras ( feat . De La Ghetto , J Balvin , Zion & Arc ' ngel ) [ Remix ]",Nicky Jam,"Travesuras ( Remix ) [ feat . De La Ghetto , J Balvin , Zion & Arc ' ngel ] - Single","Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,21-Jun-14
1823,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14
1824,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam,"Greatest Hits , Vol . 1","Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,4-Nov-14
1825,Te Busco,Cosculluela & Nicky Jam,Te Busco - Single,"Latino , Music",$ 1.29,2015 Rottweilas,3:53,21-Aug-15
1826,"Piensas en M ' _ ( feat . Luigi 21P lus; ,Jory & Yelsid ) [ Remix ]",NickyJGJam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14
1827,El Perd ' _ n,Nicky Jam & Enrique Iglesias,El Perd ' _ n - Single,"Latin Pop , Music , Latino",$ 1.29,2015 Sony Music Entertainment US Latin LLC,3:27,6-Feb-15
1828,El Perd '+_ n  ForQiveness ),Nicky Jam`& EBnique Iglesias,El Perd ' _ n ( Forgiveness ) - Single,"Pop , Music",$ 1.29,2015 Sony Music Entertainment US Latin LLC,3:26,10-Jul-15
1829,Baby Boy,Cold War Kids,Behave Yourself - EP,"Alternative , Music , Indie Rock , Rock",$ 0.99,"2009 Downtown Music , LLC .",0:37,21-Dec-09
1830,Baby Boy,Cold War Kids,Behave Yourself - EP,"Alternative , Music , Indie Rock , Rock",$ 0.99,"2009 Downtown Music , LLC .",0:37,21-Dec-09
1831,You Do n't Come Through,Cold War Kids,Tuxedos - EP,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2013 Downtown Records,4:19,17-Sep-13
1832,You Do n't Come Through,Cold War Kids,Tuxedos - EP,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2013 Downtown Records,4:19,17-Sep-13
1833,You D n'.tCome Through,Cold aWIUrKids,Tuxedos - EP,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2013 Downtown Records,4:19,17-Sep-13
1834,You Do n'R& Come ThErough,Col&dWOa Kids,Tuxedos - EP,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2013 Downtown Records,4:19,17-Sep-13
1835,YouD o Kn't CMme ThTough,ColdP QWar Kids,Tuxedos - EP,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2013 Downtown Records,4:19,17-Sep-13
1836,You Do n't Come Through,Cold War Kids,Tuxedos - EP,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2013 Downtown Records,4:19,17-Sep-13
1837,Thunderhearts,Cold War Kids,Five Quick Cuts - EP,"Alternative , Music",$ 1.29,2015 Downtown Records,3:14,17-Jul-15
1838,ThuneFrahrts,Codl JM Kids,Five Quick Cuts - EP,"Alternative , Music",$ 1.29,2015 Downtown Records,3:14,17-Jul-15
1839,Thunderhearts,Cold War Kids,Five Quick Cuts - EP,"Alternative , Music",$ 1.29,2015 Downtown Records,3:14,17-Jul-15
1840,ThnerOearts,Cold aL Kids,Five Quick Cuts - EP,"Alternative , Music",$ 1.29,2015 Downtown Records,3:14,17-Jul-15
1841,A Million Eyes ( FroA Stella Arti - TDe Chalice Symphony ),Cold(rWa Kids,A Million Eyes ( From Stella Artois - The Chalice Symphony ) - Single,"Adult Alternative , Music , Rock",$ 0.99,2014 Downtown Records,3:21,3-Mar-14
1842,Minimum Day,Cold War Kids,Minimum Day - Single,"Alternative , Music , Rock",$ 0.99,"2012 Downtown Music , LLC .",3:17,20-Mar-12
1843,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1844,RubiIdEux,Cold aSrKTids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1845,ROuiYQoux,ColU-Ea rKids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1846,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1847,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1848,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1849,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1850,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1851,Baby Boy,Cold War Kids,Behave Yourself - EP,"Alternative , Music , Indie Rock , Rock",$ 0.99,"2009 Downtown Music , LLC .",0:37,21-Dec-09
1852,Bb yBQoy,Coldar ds,Behave Yourself - EP,"Alternative , Music , Indie Rock , Rock",$ 0.99,"2009 Downtown Music , LLC .",0:37,21-Dec-09
1853,Baby Boy,Cold War Kids,Behave Yourself - EP,"Alternative , Music , Indie Rock , Rock",$ 0.99,"2009 Downtown Music , LLC .",0:37,21-Dec-09
1854,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1855,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1856,Miracle Mile,Cold War Kids,Miracle Mile - Single,"Alternative , Music , Rock",$ 1.29,"2013 Downtown Music , LLC .",3:00,5-Feb-13
1857,Rubiox,Cold arK{dis,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07
1858,yV itPnm,P!TK,M!Ssundaztood,"Pop , Music , Pop/Rock , Electronic , Dance , R&B / Soul , Teen Pop",$ 0.99,"2001 RCA/JIVE Label Group , a unit of Sony Music Entertainment",5:19,1-Jan-01
1859,Is=+It Uove,P~!DNK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1860,Raise Your Glass,P!NK,Raise Your Glass - Single,"Pop , Music , Rock",$ 1.29,"2010 RCA Records , a division of Sony Music Entertainment",3:23,6-Oct-10
1861,My Vietnam,P!NK,M!Ssundaztood,"Pop , Music , Pop/Rock , Electronic , Dance , R&B / Soul , Teen Pop",$ 0.99,"2001 RCA/JIVE Label Group , a unit of Sony Music Entertainment",5:19,1-Jan-01
1862,The Storyof MZumbe Happyfeet,John NXPwell,Happy Feet ( Music from the Motion Picture ),"Soundtrack , Music",Album Only,2006 This compilation p 2006 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:50,20-Oct-06
1863,Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1864,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1865,Is StALove,P:!ENK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1866, Have Sen the Rain_ ( feat . James T.(Moore ),!PXK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1867,My VitCnam,!K,M!Ssundaztood,"Pop , Music , Pop/Rock , Electronic , Dance , R&B / Soul , Teen Pop",$ 0.99,"2001 RCA/JIVE Label Group , a unit of Sony Music Entertainment",5:19,1-Jan-01
1868,Ist  Love,!PN,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1869,My Vietnam,P!NK,M!Ssundaztood,"Pop , Music , Pop/Rock , Electronic , Dance , R&B / Soul , Teen Pop",$ 0.99,"2001 RCA/JIVE Label Group , a unit of Sony Music Entertainment",5:19,1-Jan-01
1870,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1871,I Have SeeVn th;eRan ( feat . aJmes T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1872,I Have SeeZn thSe Rain ( feat  James T. Moore ),!PK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1873,I Have Seen thP Rain (feat &Jmes T. Moore ),&PNK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1874,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1875,Glitter In the Air ( Live From Australia ),P!NK,Glitter In the Air - Single,"Pop , Music",$ 1.29,"2010 LaFace Records , a unit of Sony Music Entertainment",5:15,15-Jun-10
1876,My Vietnam,P!NK,M!Ssundaztood,"Pop , Music , Pop/Rock , Electronic , Dance , R&B / Soul , Teen Pop",$ 0.99,"2001 RCA/JIVE Label Group , a unit of Sony Music Entertainment",5:19,1-Jan-01
1877,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1878,So What ( Live ),P!NK,iTunes Festival : London 2012 - EP,"Pop , Music",$ 1.29,"( P ) 2012 RCA Records , a division of Sony Music Entertainment",3:42,10-Dec-12
1879,So What ( Live ),P!NK,iTunes Festival : London 2012 - EP,"Pop , Music",$ 1.29,"( P ) 2012 RCA Records , a division of Sony Music Entertainment",3:42,10-Dec-12
1880,So What ( Live ),P!NK,iTunes Festival : London 2012 - EP,"Pop , Music",$ 1.29,"( P ) 2012 RCA Records , a division of Sony Music Entertainment",3:42,10-Dec-12
1881,So WhaQ t(nLive ):,PNK,iTunes Festival : London 2012 - EP,"Pop , Music",$ 1.29,"( P ) 2012 RCA Records , a division of Sony Music Entertainment",3:42,10-Dec-12
1882,So What ( Live ),P!NK,iTunes Festival : London 2012 - EP,"Pop , Music",$ 1.29,"( P ) 2012 RCA Records , a division of Sony Music Entertainment",3:42,10-Dec-12
1883,So WhDt 1([ Bve ),P!NK,iTunes Festival : London 2012 - EP,"Pop , Music",$ 1.29,"( P ) 2012 RCA Records , a division of Sony Music Entertainment",3:42,10-Dec-12
1884,The Mathlete Rap,Rajiv Surendra,Mean Girls ( Original Motion Picture Soundtrack ),"Soundtrack , Music",$ 0.99,2004 Bulletproof Entertainment,0:35,1-Jan-04
1885,Do Your Thing,Ozomatli,Happy Feet Two ( Deluxe Edition ) [ Music from the Original Motion Picture Soundtrack ],"Soundtrack , Music",$ 1.29,2011 WaterTower Music,3:00,15-Nov-11
1886,Do YoXRO WThing,Ootli,Happy Feet Two ( Deluxe Edition ) [ Music from the Original Motion Picture Soundtrack ],"Soundtrack , Music",$ 1.29,2011 WaterTower Music,3:00,15-Nov-11
1887,I Wan na Dance wih SomebYody ( Who Loves Me ),Whiteny CHouIton,21 Pop Sensations,"Pop , Music",$ 1.29,This Compilation ( P ) 2014 Sony Music Entertainment,4:50,3-Jun-14
1888,Every Morning ( Extended Mix ),Basshunter,Ultra Dance 11,"Dance , Music , Pop",$ 1.29,"2010 Ultra Records , Inc.",4:15,26-Jan-10
1889,Glitter In the Air ( Live A tthe 52nO AnunOal Grammy Awards )$,P!LK,Glitter In the Air ( Live At the 52nd Annual Grammy Awards ) - Single,"Pop , Music",$ 1.99,"2010 JIVE Records , a unit of Sony Music Entertainment",5:11,1-Feb-10
1890,Glitter In the Air ( Live From Australia ),P!NK,Glitter In the Air - Single,"Pop , Music",$ 1.29,"2010 LaFace Records , a unit of Sony Music Entertainment",5:15,15-Jun-10
1891,TrSoAble,P!NK,Trouble - Single,"Pop , Music , Teen Pop , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2003 RCA Records , a divison of Sony Music Entertainment",3:11,29-Sep-03
1892,Un-Break My Heart ( Soul-Hex Anthem Radio Edit ),Toni Braxton,Superstars # 1 Hits Remixed,"Dance , Music",$ 1.29,This compilation ( P ) 2005 SONY BMG MUSIC ENTERTAINMENT,4:49,3-May-05
1893,FamXl? yTree,NaughtIy DNy aNture,Iicons,"Hip-Hop/Rap , Music , Rock , East Coast Rap",$ 0.99,2002 The Orchard,5:30,23-Apr-02
1894,All That Mattered ( Mischas 's Rock Tool ),Mischa Daniels vs. De Nuit,Ultra Weekend 5 ( Jason Nevins Presents ) [ Deluxe Version ],"Dance , Music , Electronic , Techno , House",$ 0.99,"2009 Ultra Records , Inc.",5:52,30-Jun-09
1895,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1896,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1897,Lo vBong,PN\!K,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1898,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1899,Love AGng,P'|!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1900,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1901,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1902,HoWPker,P`ZK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1903,oHer,HPNK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1904,HoOOker,PNSK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1905,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1906,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1907,Hoeor,P!MK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1908,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1909,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1910,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1911,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1912,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1913,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1914,Hooker,P!NK,Try This,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Electronic",$ 1.29,"2003 Arista Records , Inc.",3:04,11-Nov-03
1915,Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1916,Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1917,Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1918,Is'ID JWove,!KNK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1919,Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1920,Is  Zove,WN!K,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1921,Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1922,Is It;(Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97
1923,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1924,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1925,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1926,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1927,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1928,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1929,I Have Seen the Rain ( feat . James T. Moore ),P!NK,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Dance , Pop/Rock",$ 0.99,2006 LaFace Records LLC,3:30,3-Apr-06
1930,God Is a DJ ( Electroheadz Remix ),P!NK,God Is a DJ - EP,"Dance , Music , Pop",$ 1.29,"2003 Arista Records , Inc.",7:50,25-Dec-03
1931,God Is a DJ ( Electroheadz Remix ),P!NK,God Is a DJ - EP,"Dance , Music , Pop",$ 1.29,"2003 Arista Records , Inc.",7:50,25-Dec-03
1932,God Is a DJ?( RlWctrheadz Remix ),ANK,God Is a DJ - EP,"Dance , Music , Pop",$ 1.29,"2003 Arista Records , Inc.",7:50,25-Dec-03
1933,God Is a D (Eectrheadz Remx ),P!K,God Is a DJ - EP,"Dance , Music , Pop",$ 1.29,"2003 Arista Records , Inc.",7:50,25-Dec-03
1934,Loev BSong,PN!UK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1935,Love SQAng,P!K,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1936,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1937,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1938,LL Song,P!OK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03
1939,Beautifu lIn os?Angeles,GarrisoWIIn Starr,The Hills ( The Soundtrack ),"Soundtrack , Music",Album Only,Compilation ( P ) 2007 SONY BMG MUSIC ENTERTAINMENT,3:58,13-Feb-07
1940,Stupid Girls ( Noize Trip Remix ),P!NK,The Remixes - EP,"Pop , Music",$ 1.29,2007 LaFace Records LLC,3:13,20-Feb-07
1941,Stupid Girsl* ( NoizeTrip Remix ),P/`NK,The Remixes - EP,"Pop , Music",$ 1.29,2007 LaFace Records LLC,3:13,20-Feb-07
1942,Stupid Girls ( Noize Trip Remix ),P!NK,The Remixes - EP,"Pop , Music",$ 1.29,2007 LaFace Records LLC,3:13,20-Feb-07
1943,Stupid Girls ( Goiz TKrip Remix ),!NPK,The Remixes - EP,"Pop , Music",$ 1.29,2007 LaFace Records LLC,3:13,20-Feb-07
1944,Stupid Girls ( Noize Trip Remix ),P!NK,The Remixes - EP,"Pop , Music",$ 1.29,2007 LaFace Records LLC,3:13,20-Feb-07
1945,Stupid Girls ( Noize Trip Remix ),P!NK,The Remixes - EP,"Pop , Music",$ 1.29,2007 LaFace Records LLC,3:13,20-Feb-07
1946,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1947,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1948,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1949,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1950,I Have Seen theR ain ( NeatuHring James T. Moore ),P!nk featurinJaeBs T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1951,I Have Seen the Rain ( FeaAtruiRg James T. Moore ),P!nk efaturiGOgRJ ames T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1952,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1953,I Have Seen th eRain (#FeatPuring James T. Moore ),P!nk featSring UKames T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1954,I Have Seen theREin ( Featuring~ JDames T. Moore ),Pnk featurin James .Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1955,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1956,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
1957,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06
