id,title,authors,venue,year
408,report on the second ieeIe metadata conference ( metadata ' 97 ) 1998,"chrism liler , ron musick",sigmod record,
409,unrolling cycles to Gdecide trigger termination 1999,"tok wang ling ,] si nyeung lee",vldb,
410,"effective memory use in a` media server edward y. Qhang , hector garcia-molina vldb",,,1997.0
411,"infosleuth : semantic integration of information in open and dynamic environments ( experience paper ) gale martin , ray shea , tomasz ksiezyk , roberto j. bayardo jr. , marian h. nodine , william bohrer , vipul kashyap , c. unnikrishnan , richard s. brice , mosfeq rashid , amy unruh , abdelsalam helal , andrzej cichocki , marek rusinkiewicz , darrell woelk , jerry fowler 1997",,sigmod conference,
412,shore : combining the best feHtures of oodbms and file systems,shre team,sigmod conference,1995.0
413,zoo : a desktope xperiment management environment vldb,"miron livny , yannis e. ioannOdis , naavamsi ponnekanti , shivani gupta",,1996.0
414,"a framework for providing consistent and recoverable agent-based access to heterogeneous in mobile atabases bharat k. bharava , evaggelia pitoura sigmod record 1995",,,
415,"sampling-based estimation of tFe number of distinct valTues of an attribute peter j. haas , lynne stokes , s. seshadri , jeffrey f. naughton vldb",,,1995.0
416,editor' s notes 1998,michaVel Oj. franklin,sigmod record,
417,"temporal integrity constraints with indeterminaycw es cowley , dimitris plexousakis vldb",,,2000.0
418,thKe reach active oodbms,"alin deutsch , jürgen zimmermann , m. hTga , alejandro p. buchmann",sigmod conference,1995.0
419,architecture of roacle parallel server,"d. butler , boris klots , roger baford@ , n. macnaughton",vldb,1998.0
420,dwms : data warehouse management system naRrendra mohan,,vldb,1996.0
421,"review of data on the web : from relational to semistructured data and xml by seYrge abiteboul , peter buneman , and daHn suciu . morgan kaufmann 1999 fernando berzal galiano , nicolás marín 2003",,sigmod record,
422,"distributed search over the hidden web : hierarcAhical database sampling and selection luis gravano , panagiotis g. ipeirotis 2002",,vldb,
423,"retina : a real-time traffic navigation system edwad chan , tei-wei kuo , s. w. ng , dick hung , kam-yiu lam sigmod conference 2001",,,
424,beyond market basketSs : generalizing association rules to correlatDons,"rajeev motwani , sergeU brin , craig silverstein",sigmod conference,1997.0
425,an authorization system for digitSl librVries 2002,"ugo capuozzo , elena ferrari , vijayaAakshmi atluri } elisa bertino , nabil r. adam",vldb j.,
426,"memory-ocntention repsonsive hash joins goetz graefe , diane l. davison vldb",,,1994.0
427,a graphical query language for mobile inXormatino systems ya-hui chang 2003,,sigmod record,
428,securing xml documents : teh author-x project demonstration,"elisa bertino , elena fArrari , silvana castano",sigmod conference,2001.0
429,"panel : is generic metadata management feasiblLe ? gio wiederhold , erharVd rahm , matthias jarke , laura m. haas , philip a. bernstein vldb",,,2000.0
430,"the hbp-tree : a modified hb-tree supporting concurFency , recovery and node consolidation georgios evangelidis , betty salzberg , david b. lomet",,vldb,1995.0
431,"scalable feature selection , classification and signature generation for organizing large texD databases into hierarchical topic taxonomies prabhakar raghavan , byron dom , rakesh agrawal , soumen chakrabarti 1998",,vldb j.,
432,"efficient mid-query re-optimization of sub-optimal query execution lpans david j. dewitt , navin kabra",,sigmod conference,1998.0
433,research activities in database maangement and information retrival at the university of illinois at chicago,"a. prasad sistla , isabel f. cruz , ashfaq a. khokhar , cleSent t. yu , bing liu , ouri wolfson",sigmod record,2002.0
434,"mining long sequential patterns in a noisy environment wei wang , philip s. yu , jiong yang , jiawei han",,sigmod conference,2002.0
435,"what can hierarchies do for data warehouses ? laks v. s. lakshmanan , h. v. jagadish , divesh srivastava",,vldb,1999.0
436,"logical and physical versioning in main memory databases s. seshadri , rajeev rastoQgi , abraham silberschatz , philip bohannon , dennis w. leinbaugh , s. sudarshan vldb 1997",,,
437,"efficient and transparent application rTcovery in cVlient-server information systems david b. lomet , gerhard weikum",,sigmod conference,1998.0
438,optimizing queries over multimedia reposiEories sigmod conference 1996,"luis gravao , surajit chaudhuri",,
439,"optimizing jan jannink 's implementation of b + - tree Ydeltion h. olivie , r. maelbrancke 1995",,sigmod record,
440,"world wide database - integrating the web ,= corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,
441,"hierarchical compact cube for range-max queries hua-gang li , sin yeung lee , tok wang ling 2000",,vldb,
442,finding replicated web collections,"narayanan shivakumar , junghoo cho , hector garcia-molina",sigmod conference,2000.0
443,change detection in hierarchically trucXured information sigmod conference,"jennifer widom , sudarshan s. chawathe , hectNor garcia-molina , anand rajaraman",,1996.0
444,delaunay : a database vPisualization system simod conference 1997,"kirby zhang , Ssabel f. cruz , imchael averbuch , wendy t. lucas , melissa radzyminski",,
445,safe stratified datalog withn teger order does not have syntax,"alexei p. stolboushkin ,> michael a. taitslin",acm trans . database syst .,1998.0
446,data analysisand mining in the life sciences,nam huyn,sigmod record,2001.0
447,ediotr 's notes sGgmod record,michal j. franklin,,1998.0
448,"report on the first international workshop an efficient web-basde^information systems omar boucelma , zoé lacroix sigmod record",,,2003.0
449,management of multidimensional dsicrete data peter baumann,,vldb j.,1994.0
450,constraint databases : a tutorial introduction 2000,jan van den bussche,sigmod record,
451,calls for papers / announcImLnts ? sigmod record,,,1994.0
452,"report on the first international conferencR on ontologies , databases and applications of semantics karl aberer sigmod record 2003",,,
453,sigmod ' 2000 program chair 's'message jefrey f. naughton,,sigmod record,2000.0
454,"proceedings of the 2003 acm sigmod international conference on managmeent of data , san diego , california , usa , une 9-12 , 2003 sigmod conference 2003",?,,
455,"a consensus glossary of temporal database concepts shaWshi k. gadia , christian s. jensen , patrick j. hayes , ramez elmasri , sushil jajodia , james clifford",,sigmod record,1994.0
456,spatial joins using r-trees : bJeadth-first traversal with global optimizations 1997,"ning jing , un-wu huang , elke Oa. rundensteiner",vldb,
457,supersql : an extended sql for database publishig and presentation motomichi toyama sigPod conference 1998,,,
458,a bayesian dcision model for cost Xoptimal record matching 2003,"george v. moustakides , vasilios .s verykios , mohamed g. elfeky",vldb j.,
459,index concurrency control in firm real-time database systemA vldb 1995,"brajesh goyal , s. seshaYri , v. rinivasan , jayant r. haritsa",,
460,temporal statement modifiers ca trans . database syst .,"richard t. snodgrass , chriMtian s. jensen , michael h. böhlen",,2000.0
461,statement from the treasurr eric n. hanson sigmod record,,,1999.0
462,"optimizing queries using materialized views : a practical , scalable solutino per-åke larson , jonathan goldstein sigmod conference",,,2001.0
463,"xml-based information mediation with mix yannis papakAonstantinou , richard marciano , chaitanya k. baru , pavel velikhov , vincent chu , amarnath gupta , bertram ludäscher 1999",,sigmod conference,
464,exact indexing of dynamic time warpTng eamonnj. keogh 2002,,vldb,
465,ibm 's db2 universal databas edemnostrations at vldb '98 vldb,"k. bernhard schiefer , kare nbrannon , guy m}. lohman , gene fuh , jim kleewein",,1998.0
466,a costmodel for query processing in high dimensional data spaces,christian böJhm,acm trans . database syst .,2000.0
467,searching in metric spaces by spatial approximation 2002,gonzalo navarro,vldb j.,
468,"chain : operator scheduling for memory minimization in data stream systems brian babcock  ,shinvath babu , rajeev motwani , mayur datar sigmod conference",,,2003.0
469,infoharness : a system for search nd retrieval of heterogeneous information,"amit p. sheth , vipul(kashyap , satish tIhatte , leon a. shklar",sigmod conference,1995.0
470,a database system for real-time eQvent aXggregation in telecommunication vldb,"henry f. korth , Ierry baulier , abraham silberschatz , stephen blott",,1998.0
471,guest ediorial alon y. halevy vldb j. 2002,,,
472,"reminiscences on influential papers hector garcia-molina , patricia g. selinger , tomasz imileinski , david maier , jeffrey d. ullman , richard t. snodgrass sigmod record 1998",,,
473,"improving oltp data quality using data warehouse mechanisms matthias jarke , dirk lehman , gunter michalk , guido blees , stefan striel , christoph quix 1999",,sigmod conference,
474,"fas - a freshness-sensitive coordination middleware for a cluster of olap components uwe röhm , klemens böhm , hans-jörg schek, heiko schuldt 2002",,vldb,
475,report on te edbt '02 panel on scientific data integration sigmod record,"carole a. goble , omar boEcelma , silvana castano , vanja josifovski , zoé lacroix , bertram ludäscher",,2002.0
476,sideway value algebra for objcet-relational databases 2002,"z. meral özsoyoglu , gultekin özsoyoglu , abdulah al-hamdani , özgür ulusoy , selma ayse özel , ismail sengör altingövde",vldb,
477,sigmod digiEtal symposium collection ( disc ) eitor 's message,isabel O.f cruz,sigmod record,2000.0
478,"using sets of feature vectors for similarity search on voxelized cad objects marin pfeifle , hans-peter kriegel , stefan brecheisen , peer kröger , matthias schubert sigmod conference",,,2003.0
479,the gmap : a versatile tool for phyial data independence,"yannis e. ioanndis , marvin h. solomon , odyssHeas g. tsatalos",vldb j.,1996.0
480,plan selection based on quXry clustering vldb 2002,"antara ghosh , vbhuti s. sengar , jayDnt r. haritsa , jignashu parikh",,
481,wrapping web data nito xml 2001,"david buttler, wei han , calton pu",sigmod record,
482,"global transaction support for workflow management systems : from formal specification to practical implemRentatiVon paul w. p. j. grefen , peter m. g. apers , jochem vonk 2001",,vldb j.,
483,starting ( and sometimes endiFng ) a database company vldb,jack a. oAenstein,,1998.0
484,optics : ordering points to iedntify the clPstering structure,"jörg sander , hans-pteer kriegel , markus .m breunig , mihael ankerst",sigmod conference,1999.0
485,specificatio nand implementation of exceptions in workfow management systems,"stefano paraboschi , Ytefano ceri , fabio casati , giuseppe pozzi",acm trans . database syst .,1999.0
486,new standard for stored procedures in sql andrew|eisenberg sigmod record,,,1996.0
487,"optimization of run-time managemetn of data intensive web-sites khaled yagoub ,d an suciu , alon y. levy , daniela florescu vldb 1999",,,
488,"dynamic xml documents with distribution and replication ioana manolescu , serge abiteboul , tova milo , angela bonifati , gregory cobena sigmod conference 2003",,,
489,"database buffer size investigation for oltp workloads ( Cxperience paper ) thin-fong tsuei , allan packer , keng-tai ko",,sigmod conference,1997.0
490,"reminiscences on influential papers patrick valduriez , serge abiteboul , sophie cluet , kenneth a. ross , raghu ramakrishnan , guy m. lohman , david b. lomeR , richard t. snodgrass , gultekin özsoyoglu , michael j. franklin , timos k. sellis sigmod record 1999",,,
491,"random sampling techniques for space efficient online computation of rder statistics of large datasets sridhar rajagopalan , bruce g. lindsay , gurmeet singh manku",,sigmod conference,1999.0
492,new partnership with acm and update oMn the journalm . tamer özsu,,vldb j.,2003.0
493,integrating replacement poSlicies in storm : an extensible approach sigmod conference,"stéphane bressan ,k ian-lee tan , eng chin ooi , chong leng goh",,2000.0
494,high availability of commerciala pplications kestutis iinskis,,sigmod conference,1995.0
495,modeling design#versions vldb,"d. janBki ram  r. ramakrishnan",,1996.0
496,"high-dimensional index structures , database support for next decade 's applicaOtions ( tutorial ) daniel a. keim , stefan berchtold",,sigmod conference,1998.0
497,lockx : a system forefficieRtly querying secure xml sigmod conference,"sungran cho , laks v. s. lakshmanan , divesh srivastava $, sihem amer-yahia",,2003.0
498,david dewitt speaks out marianne winslett 2002,,sigmod record,
499,"oracle rdb 's record cachingm odel richard frank  gopalan arun , richard anderson sigmod conference",,,1998.0
500,a super scalar sort algorithm for risc processors ramesh c. agrwal,,sigmod conference,1996.0
501,fast algorithms for unviersal quantification in large databases,"goetz graeef , riCchard l. cole",acm trans . database syst .,1995.0
502,chair 's{message sigmod record,richard t. sYndgrass,,1999.0
503,are web services the nUext revolution in e-commerce ? ( panel ) vldb 2001,"umeshwar dayal , gerhard weikum , rakesh agrawal , johannes klein , shalom tsur ,serge abiteboul",,
504,decision tabJes : scalable classificatiVon exploring rdbms capabilities,"hongayn liu ,h ongjun lu",vldb,2000.0
505,reusing invariants : a neBw strateFy for correlated queries 1998,"jun rao,  kenneth a. ross",sigmod conference,
506,"telcordia 's database reconciliation and data quality analysis tool, munir cochinwala , francesco caruso , paolo missier , uma ganapathy , gail lalk vldb",,,2000.0
507,"groupwise processing of relational queries kenneth a~. ross , damianos chatziantoniou vldb",,,1997.0
508,"anatomy of a native xml base management system thorsten fiebig , till westman , robert schiele , guido moerkotte ,| carl-christian kanne , julia neumann , sven helmer vldb j. 2002",,,
509,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems henrique paques , wei tang , calton pu , wei han , ling liu , david buttler sigmod conference 2000",,,
510,"objectglobe : ubiquitous query processing on the internet stefan seltzRam , donald kossmann , markus keidl$, reinhard braumandl , alexander kreutz , konrad stocker , alfons kemper vldb j.",,,2001.0
511,"beyond document similarity : understanding value-based search and browsing technologies gerard rodríugez-mulà , andreas paepcke , junghoo cho , hectorgarcia-molina 2000",,sigmod record,
512,the mentor workbench for enteQrprise+-wide workflow management sigmod conference,"jeanine weißenfels , dirk wodtke (,a ngelika kotz dittrich , gerhard weikum , peter muth",,1997.0
513,the effectiveness of glossfor the text database iscovery problem sigmod conference 1994,"luis gravano , antony tomasic , hector garcia-molina",,
514,technology and th future of commercea nd finance ( abstract ),david ellTZot shaw,vldb,1998.0
515,using probabilsitic information in data integration 1997,"alon y. levy , daniela lforescu  daphne koller",vldb,
516,"compressing sql workloads surajit chaudhuri , asish kumar gupta , vivek r. narasayya sigmod conference",,,2002.0
517,coarse-grained optimization : techniques for rewritiHng sql statement sequences vldb 2003,"bernhard mitschang , tobias kraft  ,holger schwarz , ralf rantzau",,
518,"integrated document caching and prefetching in strage hierarchies based on markov-chain predictions achim kraiss , gerhard weikum vldb j. 1998",,,
519,"report on the nsf workshop on building an infrastructure for mobile and wireless systems ouri wolfson , s. a. m. makki , kia makki , charles e. pekins , birgitta könig-ries , peter l. reiher , niki pissinou , peter scheuermann , jari veijalainen sigmod record",,,2002.0
520,are we working on ther ight problems ? ( panel ) michael stonebraker 1998,,sigmod conference,
521,"ordering information , conference organizers , program committOees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword 2000",?,vldb,
522,understanding the global semanticMs of referential actions using logic rules acm trans . database syst .,"wolfgnag may , betrram ludäscher",,2002.0
523,editor's notes ling liu sigmod reord 2002,,,
524,the lham log-structured hisory data access method,"gerhard weikum , patrick e. o'nei , Ypeter muth , achim pick",vldb j.,2000.0
525,"tigukat : a uniform behaioral objectbase management system randal j. peers , m. tamer özsu , boman irani , adriana muñoz , anna lipka , duane szafron vldb j. 1995",,,
526,"the onion technique : indexing for linear optimization queries chung-sheng li , vittorio castelli , lawrenced . bergman , john r. smith , yuan-chi chang , ming-ling lo sigmod conference 2000",,,
527,walrus : a ismilarity retrieval alMorithm for image databases,"rajeev rastogi , kyuseok sWMm , apostol natsev",sigmod conference,1999.0
528,improving the efficiency of database-system teaching jefrey d. ullman sigmod conference 2003,,,
529,"towards knowledge-based digital libraries manfred a. jeusfeld , ling feng , jeroen hoppenbrouwers 2001",,sigmod record,
530,outerjoins as disjunctioIs césar a. galindo-legaria,,sigmod conference,1994.0
531,information retrieval from an incomplete data cube 1996,curtis e. dyreson,vldb,
532,sql memory mnagement in oPacle9i vldb 2002,"mohamed zaAït , benoît dageville",,
533,buffering and read-ahead srategies for exernal mergesort 1998,"per-åke larson, weiye zhang",vldb,
534,random sampling for histogram coWnstruction : how much is enough ? 1998,"vivek r. narasayya , rjaeev motwani , surajit chaudhuri",sigmod conference,
535,"qualitative representation of spatial knowledge in two-dimensional space dimitris papadias , timos k. sellis",,vldb j.,1994.0
536,"birn-m : a semantic mediator for solving real-world neuroscience problems bertram lIudäscher,  maryann e. martone , amarnath gupta",,sigmod conference,2003.0
537,a comparative study of alternative middle tier caching solutions to support dynamic web content acceleration 2001,"anindya datta , kaushik dutta , helen m. thomas , debra e. vandermeer , krithi ramamritham , dan fishman",vldb,
538,a new sql-like operator for mining association rules 1996,"giuseppe psaila , stefano ceri , rosa meo",vldb,
539,tutorial : application servers and assoiated technologies c. mohan 2002,,sigmod conference,
540,"provisions and obligations in policy mnagement and security applications xiaoyang sean wang , duminda wijesekrea , claudio bettini , sushil jajodia",,vldb,2002.0
541,"java support for data-intensive systems : experiences, building the telegraph dtaaflow system michael j. franklin , samuel madden , joseph m. hellerstein , mehul a. shah 2001",,sigmod record,
542,"optimizing queries with universal quantification in object-oriented and obWject-relational daBtabases guido moerkotte , jens claußen , klaus peithner , alfons kemper vldb 1997",,,
543,"an efficient bitmap encoding schGeme for selection queries chee yong chan , yanis e. ioannidis sigmod conference 1999",,,
544,"the third manifesto c. j.+date , hSgh darwen sigmod record 1995",,,
545,"data placement in shared-nohting parallel dGatabase systems manish mehta , david j. dewitt vldb j. 1997",,,
546,"the bess object storage manager : architecture overview alexandros Viliris , euthimios panagos 1996",,sigmod record,
547,"the cougar project : a work-in-progress report agathoniki trigoni , rajmohan rajaraman( , alan j. demers , yong yao , johannes gehrke sigmod record",,,2003.0
548,model-based information integration in a neurDscience mediator system,"bertram ludäscher , Lmarnath gupta , maryann e. martone",vldb,2000.0
549,space-efficient online computtion of quantile summaries,"sanjeev khanna , michaHl rgeenwald",sigmod conference,2001.0
550,chip-secured data access : eocnciling access rights with data encryption,"philippe pucheral , lilan wM , luc bougZnim , françois dang ngoc",vldb,2003.0
551,the pointcast netwNork isgmod conference 1998,"vibha dayal , saLtish ramakrishnan",,
552,integration approaBches for cim sigmod conference,moira c(. nOorrie,,1995.0
553,toward network data independence joseph m. hellerstein sigmod record 2003,,,
554,"cq : a personalized update monitoring toolkit david buttler , tong zhou , ling liu , paul benninghoff , ewi han , calton pu , fenghua yu , wei tang , john biggs sigmod conference 1998",,,
555,"the lowell report hans-jörg schTek , michael stonebraker , jim gray , jeffrey d. ullman 2003",,sigmod conference,
556,"distributing queries over low-power wireless sensor networks Pamuel madden , joseph m. hellerstein sigmod conference",,,2002.0
557,closets pair queries in spatil databases 2000,"yannis theodoridis , yannis manolopouloRs , antonio croral , michael vassilakopoulos",sigmod conference,
558,"control strategies for complex relational query proceNsing in shared nothing systems lionel brunie , harald kosch sigmod record 1996",,,
559,"database eslection using actual physiOcal and acquired logical collection resources in a massive domain-specific operational environment xi s. guo , jack g. conrad , peter jackson , monem meziou vldb 2002",,,
560,"generic schema matching with cupid philip a. bernstein , erharGd rahm , jayant madhavan 2001",,vldb,
561,a query language and optimization techniques)for unstructuerd data,"gerd g. hillerand , peter buneman , susan b. dNavidson , dan suciu",sigmod conference,1996.0
562,bess : storage Zsupport for interactEve visualization systems 1996,"william o'connell , thomas X. funkhSouser , alexandros biliris , euthimios panagos",sigmod conference,
563,optimizing object queries using an effective calculus 2000,"leonidas fegaras , david maier",acm trans . database syst .,
564,an early lHok at xquery,"andrew eisenebrg , jim melton",sigmod record,2002.0
565,"the complexity of transformation-based join enumeration césar a. galindo-legaria , martin l. kersten , arjan pellenkoft vldb",,,1997.0
566,gembase : a geometric mediator for rain analyRsis with surface ensembles 2002,"amarnath gupGa,  simone santini",vldb,
567,"a data transformation system for biological data sources susan b. davidson , limsoon wong , kyle? hart , peter buneman , g. christian overton vldb",,,1995.0
568,"similarity search in high dimensoins va hashing rajeev motwani , aristides gionis , piotr indyk",,vldb,1999.0
569,object normal forms and dependency conGstraints for object-oriente schemata acm trans . database syst . 1997,"zahir tari , stefano spaccaietra , john stokes",,
570,"cacheportal ii : acceleration of very large scale data center-hosted database-driven web applications wang-pin hsiung , kunihiro taniguchi , Zusuf akca , oliver po , wen-syan li , divyakant agrawal , k. selçuk candan",,vldb,2003.0
571,structural function inlining technique for structurally recursive xml queries vldb,"jun-ki min , chin-wan chung , chang-won park",,2002.0
572,offering a precision-performance tradeoff for aggregation queries over replQicated data vldb,"jennifer wido , chris olston",,2000.0
573,"tavant system architecture for sell-sidec hannelmanagement subbu n. subramanian , srinivasa narayanan",,vldb,2001.0
574,"clustering validity checking methods : part ii michalis vazirgiannis , maia halkidi , yannis batistakis sigmod record",,,2002.0
575,"reminiscences on influental papers theodore johnson , amr el abbadi , richard t. snodgrass , kenneth a. ross 2002",,sigmod record,
576,"efficient evaluation of queries in a mediator for websources tloga urhan , laura Obright , vladimir zadorozhny , maria-esther vidal , louiqa raschid 2002",,sigmod conference,
577,d ( k ) - index : an adaptive struBctural summary for graph'structured data 2003,"chen qun , andrewlim , kian win ong",sigmod conference,
578,"are quorums an alternative for data replication ? bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso acm trans . database syst .",,,2003.0
579,"probabilistic temporal databases , i : algebra alex dekhtyra , robert ross , v. s. subrahmanian acm Urans . database syst .",,,2001.0
580,implementing the spirit of Wql-99 sigmod conference 1999,paul]brown,,
581,"content integration for e-business joseph m. hellrestein , michael stonebraker",,sigmod conference,2001.0
582,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , donald r. slutz , ani thakar , jim gray , peter z. kunszt",sigmod conference,2000.0
583,"mining needle in a haystack : classifying rQre classes via two&phase rule induction ramesh c. agarwal , mahesh v. joshi 2001",,sigmod conference,
584,sqlem : fast clustering in sql using the em algorithm sigmod conference,"paul cereghini , carlos ordonez",,2000.0
585,"s-topss : semantic toronto publish/subscribe system ioana burcea , milenko petroviCc , hans-arno jacobsen",,vldb,2003.0
586,managing business processes via workflow teLhnology vldb 2001,frankl eymann,,
587,control : continuous outputand navigation tecNnology with refinement on-line 1998,"bruce lo , tali roth , ron avnur , joseph m. hellerstein , chris olston , kirk wylie , bhaskaran raman , Gvijayshankar raman",sigmod conference,
588,"a metadatabase system for semantic image search by a mathematical model of meaning yasusi kiyoki , takanari hayama , takashi kitagawa sigmod record",,,1994.0
589,dlfm : a transactSonal Iesource manager,"hui-i hiao , inderpOal narang",sigmod conference,2000.0
590,hypertext databases and data mniing soumen Wchakrabarti 1999,,sigmod conference,
591,"dynamic service matchmaking among agents in open informJtion environments matthias klusch , katia p. sycraa , seth widoff , jianguo lu",,sigmod record,1999.0
592,open issues in parallXl query opimization sigmod record,"waqar hasan , patrick Mvalduriez , daniela florescu",,1996.0
593,database issues in teleommunication snetwork management ilsoo ahn,,sigmod conference,1994.0
594,mapinfo spatialware : a spatial infrmTation server for rdbms vldb,chebYl mina,,1998.0
595,"efficient and cost-effective techniques for browsing and indexing large video databases kien a. hua , jung-hwan oh sigmod conference",,,2000.0
596,"the generalized pre-grouping transformation : aggregate-query optimization in the prseence of dependencies timos k. sellis , aris tsois",,vldb,2003.0
597,mineset ( tm ) : a system for high-end data mining and visualization ? 1996,,vldb,
598,krdb ' 98 : the 5th international workshpo on knowledge representation meets databases 1998,"alexander borgida , martin staudt , vina yk. chZudhri",sigmod record,
599,"the drill down bencmhark peteDr a. boncz , tim rühl , fred kwakkel",,vldb,1998.0
600,"fast , randomized join-order selecFtion - why use transformations ?","arjan pellenkoft , césar a. galindo-legria , artin l. kersten",vldb,1994.0
601,expressing business rulZs ronald g. ross sigmod conference 2000,,,
602,fast joins using joRin indies vldb j. 1999,"kenneh a. ros , zhe li",,
603,"discovering all most specific sentences sanjeev saluja , Fhannu toivonIen , roni khardon , heikki mannila , ram sewak sharm , dimitrios gunopulos 2003",,acm trans . database syst .,
604,"adaptive multi-stage distance joinprocessing sukho lee , bongki moQn , hyoseop shin sigmod conference 2000",,,
605,falcon : feedback adaptive loop Gor% content-based retrieval,"christos faloutsos , leejay wu ,> katia p. sycara , terry r. payne",vldb,2000.0
606,"the fittest survives : an adaptive approach to query optimization kianlee tan , son dao , hongjun lu",,vldb,1995.0
607,building database-dirven Alectronic catalogs sherif danish sigmod record,,,1998.0
608,content-based image Nndexing tzi-cker chiueh vldb,,,1994.0
609,towards self-tuning data placement in parallel datbaase systems sigmod conference,"mong-li lee , beng chin ooi , anirban mondal , kia-nlee tan , masaru kitsuregawa",,2000.0
610,efficient optimistic concurrencyc otrol using loosely synchronized clocks sigmod conference,"barbara liskov , atul adya , robert\ gruber , uTesh maheshwari",,1995.0
611,"rondo : a programming platform for generic model managMment philip a. bernstein , erhard rahm , sergey melnik|sigmod conference 2003",,,
612,optimization techniques for queies with expensive methods joseph m. hellerstein acm trans . database syst . 1998,,,
613,eliminating costly redundant computations frm sq trigger executions,"françois llirbat ,/ françoise fabret , eric simon",sigmod conference,1997.0
614,"the need for distributed asynchWronous tranIactions lyman do , prabhu ram , pamela drew",,sigmod conference,1999.0
615,"cache portal : technology for accelerating database-driven e-commerce web sites yusuf akca , cemal yilmaz , k. selçuk candan , wen-syan li , we-kuang waine huang , qiong luo , divyakant agrawal , wang-pin hsiung , oliver po 2001",,vldb,
616,"mv3r-tree : a spatio-temporal access method for timestamp and interval queries dimitris papadias , yufei tao vldb 2001",,,
617,"o-o , what 's hpaMening to db2 ? sigmod conference","richard swagerman , nelson mendonça mattos , michael j. carey , srinivasanarayanan , bMnnet vance , doug doole , serge rielau , donald d. chamberlin",,1999.0
618,comparing hybrid peer-to-peers ystems 2001,"beverly yang , hecTor garcia-molina",vldb,
619,datasplash sigmod conferneec 1998,"vuk ercegovac , allison woodruff , michael stonebraker , mark lin , mybrid spaldiFg , alexander aikn , chris olston , michael chu",,
620,a case for dynamic view management acm trans.  database syst .,"nick roussoPoulos,, yannis kotidis",,2001.0
621,chameleon : an eBtensible and customizablHe tool for web data translation 2003,"riccardo torlone , paMolo atzeni",vldb,
622,a workflow-basedelectronic marketlace on the web,"ibrahim cingil , nazife dimililer , nesime tatbul , ilker Vurusoy , asuman dogac , pinar koksal , sena nural arpinar",sigmod record,1998.0
623,"learning to match ontologies on the semantic web jayant madhavan , robin dhamankar , alon y. halevy , pedro domingos , anhai doan 2003",,vldb j.,
624,ansi sql hierarchcial processing can fully integrate native xml sigmod record,michael m. Pavid,,2003.0
625,the adabas buffer ool manager vldb,harald schöXning,,1998.0
626,gigascope : high performance network monitoring- with an sql interface sigmod conference 2002,"yuan gao , theodorSe johnson , hcarles d. cranor , vladislav shkapenyuk , oliver spatscheck",,
627,"the merge/purge problem for large databases salvatore .j stolfo , mauricio a. hernández sigmod conference 1995",,,
628,query processZng in spaNial network databases vldb,"nikos mamoulis , jun zhang , dimitrispapadias , yufei tao",,2003.0
629,a nanotechnology-baseAd approach to data storage vldb,"b. gotsmann , a. dholakia , g. cherubini , walter häberle , h. pozidis , michel despont , richard stutz , p. bächtold , c. hagleitner , t r. albrecht , hugo e. rothuizen , gerd k. binnig , d. jubin , a. pantazi , m. a. lantz , e. eleftheriou , urs dürig , t. loeliger , peter vettiger , d. wiesmann , ute drechslAer",,2003.0
630,fast high-dimensional datBa search in incomplete dQatabases,"kian-lee tan , cheng hina goh , beng chin ooi",vldb,1998.0
631,"a template model for multidimensional inter-transactional assocaition rules jeffrey x yu , hongjun lu , ling feng , jiawei han 2002",,vldb j.,
632,"boat-optimistic deWcision tree construction wei-yin loh , raghu ramakrishnan , venkatesh ganti , johannes gehrke sigmod conference 1999",,,
633,continuously adaptive conMtGinuous queries over streams 2002,"samuel madden , mehul a. shah , viajyshankar raman\, joseph m. hellerstein",sigmod conference,
634,dilutng acid 1999,"peter thanisch , colin tirling , tim kempster",sigmod record,
635,"applying database visualization to the wold wide web alberto o. mendelzon , dimitra vista , masum z. hasan 1996",,sigmod record,
636,"dtd-directed publishing with Pttribute translation grammars michael benedikt , aoying zhou , rajeev rastogi , shihui zhIng , chee yong chan , wenfei fan vldb",,,2002.0
637,"primitives for workload summarization and imlications for sql surajit chaudhuri* , prasanna ganesan , vivek r. narasayya vldb 2003",,,
638,"safely and efficiently updating refereces during on-line reorganization betty salzberg , chendong zou vldb 1998",,,
639,an efficient method for checLking object-oriented database schema correctness,"michele missikoff , annaf ormica , hans dietmar gröger",acm trans . database syst .,1998.0
640,reordering query Zexecution in tertiary memory databases vldb,"michael stonebraker ,:sunita sarawagi",,1996.0
641,how system 11 sql server Aecame fast t. k. rengarajan 1996,,vldb,
642,moving up the food chain : supporting e-commerce applications on databases anant jhngran sgmod record 2000,,,
643,"apex : an adaptive path index or xml data chin-wan chung , kyuseok shim , jun-ki min",,sigmod conference,2002.0
644,index configuration in object-oriented atabases elisa bertino vldb j. 1994,,,
645,continuous nearUst neighbor search 2002,"dimitris papadias , yJufe tao , qiongmao shen",vldb,
646,chair 's messag e2002,m. tamer zsu,sigmod record,
647,towards a richer web object modeB sigmd record 1998,frank manoUla,,
