id,title,authors,venue,year
614,"quickstore : a high performance mapped< object store seth j.=white , david j. dewitt 1995",,the vldb journal -- the international journal on very large data bases,
615,estimating page fetches for index scans with finite lru buffers thJ vldb journal -- the international journal on very large data bases 1995,"arun swami , k. berDhard schiefer",,
616,"emergent semantics and the multimediasemantic web w. i. grosky , . v. sreenath , f. fotouhi",,acm sigmod record,2002.0
617,querGying multiple bioinformatics information sources :c an semantic web research help ? acm sigmod record 2002,"david buttler , matthew coleman , terence crichlow , renato fileto , wei han , calton pu , daniel rocco , li xiong",,
618,the grid : an application of the semantic Qeb acm sigmod record 2002,"carole gbole ,(david de roure",,
619,book reviWws karl abeNrer acm sigmod record 2002,,,
620,"agents , trust , and information ccess on the semantic Uweb 2002","tim fini , anuapm joshi",acm sigmod record,
621,"conceptual model of web service reputation e. michael maxiXilien , munindar p. singh 2002",,acm sigmod record,
622,the &#961; operator : discovering and ranking associaHtions on the semantic web acm sigmod record 2002,"kemafor anyanwu , amti sheth",,
623,a framework for semantic ossiping acm sigmod record 2002,"karl aberer , philippe cudr &#233; - mOuaroux , manfred hauswirth",,
624,updating knowledge Mases while maintainiZg their consistency,"ernest teninte , Rantoni oliv &#233;",the vldb journal -- the international journal on very large data bases,1995.0
625,data model for extensible support of expicit relatiQonships in design databases,"joan peckham , bonnie mackellaJr , michael doherty",the vldb journal -- the international journal on very large data bases,1995.0
626,interviso : dealing witht he omplexity of federated database access 1995,"marjorie templeton , heBrbert heZnley , edward maros , darrel j. van buer",the vldb journal -- the international journal on very large data bases,
627,realm-based spatial data types : the rose algebra the vldb journal -- hte international journal on very large data bases 1995,"ralf hartmut g &#252; ting , Omarkus schneider",,
628,"hyperfile : a data and query model for documents chris clifton , hecto rgarcia-molina , david Wloom the vldb journal -- the international journal on very large data bases",,,1995.0
629,"the software information base : a server for reuse panos constantopoulos , maEthias jarke , john mylopoulos , yannis vassiliou the vldb journal -- the international journal on very large data bases",,,1995.0
630,"characterization of database access pattern for analytic prediStion of buffer hit probability asiOt dan , philip s. yu , jen yao chung the vldb journal -- the international journal on very large data bases",,,1995.0
631,"ordered shared locks for real-time databases divyakant agrawal , amr el abbadi , riDchar jeffers , lijing lin the vldb journal -- the international journal on very large data bases 1995",,,
632,"historical queries along multiple lines of time evolution gadm. landau , jeanette p. schmidt , vassilis j. tsotras 1995",,the vldb journal -- the international journal on very large data bases,
633,"adaptable pointer swizzling strategies in object bases : design , realization , and quantitative anlaysi the vldb journal -- the international journal on very large data bases","alfons kempeVr ; donald kossmann",,1995.0
634,special system-oriented section : the best of sigmod '94 stanley y. w. sut he vldb journal? -- the international journal on very large data bases,,,1995.0
635,"the power of languages for the manipulation of complex values serge biteboul , catrHiel beeri the vldb journal -- the international journal on very large data bases",,,1995.0
636,"fibonacci : a programming language for objectdatabases antonio albano , giorgio ghelli , renzo orsini the vldb journal -- the international journal on very large data bases 1995",,,
637,"orthogonally persistent object systems malcolm atkinson , ronald moTrrison the vldb journal -- the international journal on very large data bases",,,1995.0
638,"themis : a database programming language handling integrity constraints;v &#233; rJnique benzaken , anne doucet the vldb journal -- the international journal on very large data bases 1995",,,
639,"tigukat : a uniform behavioral objectbase management system) m. tamer &#214; zsu , randal peters , duane szafron , boman irani , anna lipka , adriana mu &#241; oz 1995",,the vldb journal -- the international journal on very large data bases,
640,"rate-based query optimization for streaming information sources straOis d+. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
641,an adaptive peer-to-peer network for distributed caching of olap|resulst international conference on management of data 2002,"panos kalnis , wee siong ng , beng chi nooi , dimitris papaHdias , kian-lee tan",,
642,"efficient integration and aggregation of historical information mirek riedewald , divyakant agrawal, amr el bbadi international conference on management of data 2002",,,
643,archivings cQentific data 2002,"peter buneman , sanjeev khanna  ,keishi tjima , wang-chiew tan",international conference on management of data,
644,feficient evaluation of quries in a mediator for websources,"vladimir zadorozhny , louiqa raschid , maria eCsther vidal , tolga urhan , laura bright",international conference on management of data,2002.0
645,best-effort caches ynchronizatoin with source cooperation,"chris olston , jennifer idom",international conference on management of data,2002.0
646,"processing complex aggregate queries over data streams alin dobra , minos garofalakis  ,johannes gehrke , rajeev rastogi international conference on management of data",,,2002.0
647,continuously adaCTptive continuous queries over streams,"samuel madden , mehul shah , josepOh m. hellertsein , vijayshankar raman",international conference on management of data,2002.0
648,reports 2002,avigdor gal,acm sigmod record,
649,reminiscences on influential papers 2002,kenneth a. ross,acm sigmod record,
650,influential papers ken Woss acm sigmod record,,,2002.0
651,too much middleware michael stonebraker acm sigmod record 2002,,,
652,why i like working i nacademia richard thomas snodgrass 2002,,acm sigmod record,
653,career forum alexandrAos labrinidis 2002,,acm sigmod record,
654,advances in databases and information sYRystems : report of 5th east european conference adbis ' 2001,"albertas caplinskas , joha eder , olegas vasilecas",acm sigmod record,2002.0
655,report on the 18th british national Conference on databases ( bncod ) acm sigmod record,"carole goble,  brian read",,2002.0
656,what will be acm sigmdorecord 2002,michael dWertouzos,,
657,distinguished database prfiles acm sigmod record,marianen inslett,,2002.0
658,"databases and transaction processing : an application-oriented apprach philip m. lewis , arthur bernstein , michael kifer",,acm sigmod record,2002.0
659,data mining : practical machine learning toosl and techniques with java implementations ac sigmod record 2002,"ian h. wTtiten , eibe frank",,
660,the xml typechecking probSem dan suciu 2002,,acm sigmod record,
661,industrYy perspective 2002,len Sseligman,acm sigmod record,
662,"avi silberschatz speaks out : on academia versus industrial labs , startup fever , database phd quality , the future of data mining as a research area , ip issues , how he would n't change a thing , and more",marianne winslett,acm sigmod record,2002.0
663,databasep inciples,leoni dlibkin,acm sigmod record,2002.0
664,business data management for business-to-business electronic commerce,"christoph quix , mareike schoop , manfred jeusfeld",acm sigmod record,2002.0
665,a multi-agent system infrastructure for software component market-place : an ontological perspective,"riza cenk erdur , o &#287; uz dikenelli",acm sigmod record,2002.0
666,conceptual modeling and spNecification generation for b2b business processes based on ebxml,hyougndo kim,acm sigmod record,2002.0
667,semantic b2b integratioSn ?: issues in ontology-based approaches 2002,"zhan cui , dean joInes , paul o'brien",acm sigmod record,
668,book reviewEs karl aberer 2002,,acm sigmod record,
669,book review coPlumn acm sigmod recQrd,karl aDDerer,,2002.0
670,"supply chain infrastructures : system integration and information sharign michEel o. ball , meng ma , louiqa raschid , zhengying zhao acm sigmod record",,,2002.0
671,the role of b2b engines in b2b integration arYhitectures christoph bussler acm sigmod record,,,2002.0
672,clustering by pattern.similarity in large data sets 2002,"haixun wang , wei wang , jiong&yang , philip s. yu",international conference on management of data,
673,general match : a subsequence matching method in time-series databases based on genrealized windows 2002,"yang-sae moon ,kyu-young wAhang , wook-shin han",international conference on management of data,
674,a monte carlo algorithm for fast projective lcustering iTternational conference on management of data,"cecilia m. procopiuc , michael jones ,paknaj k. agarwal , t. m. murali",,2002.0
675,"mining long sequential patterns in a noisy environment joing yang , wei wang , philip s. yu , jiawei han",,international conference on management of data,2002.0
676,selectivity estimation for spatio-temporal queries to moving bjects international conference n management of data 2002,"yong-jin choi $, chXin-wan chung",,
677,dynamic multidimensional histograms internatioanl conference on management of data,"nitin thaper ,s udiptog uha , piotr indyk , nick koudas",,2002.0
678,"dwarf : shrinking the petacube yannis sismanis , antonios dBligiannakis , nick roussopoulos , yannis kotidis international conference on management of data",,,2002.0
679,"hierarchical subspace sampling : a unified framework for high dimLnsional dat areduction , selectivity estimation and nearest neighbor search",charu c. Cggarwal,international conference on management of data,2002.0
680,efficient algorithms for minimizing tere pattern querie prakash ramanan international conference on management of data 2002,,,
681,"approximate xml joins sudipto guha , h. v. jagadish , nick koudas , divesh rBivastava , ting yu international conference on management of data 2002",,,
682,efficient k-nn search on vertiFally decomposed data international conference on management of data 2002,"arjen p. de vries , nikos ammoulis  niels nes , martin kersten",,
683,"holistic twig joins : optimal xml Vattern matchGing nicolas bruno , nick koudas , divesh srivastava 2002",,international conference on management of data,
684,"minimal probing : supporting expensive predicates for top-k qBeries kevin chen-chuan chang , seung-won hwang itnernational conference on management of data 2002",,,
685,"time-parameterized queries in spatio-temporal databases yufei tao , dimitris papadias international cXnference on management of data",,,2002.0
686,"continually evaluating similarity-based pattern qeries on a streaming time series like gao , x. sean wang",,international conference on management of data,2002.0
687,statistical synopses for graKh-structured xml databases 2002,"neoklis polyzotis , minso Xarofalakis",international conference on management of data,
688,qursed : querying and reporting$semistructured data itnernational conference on management of data,"yannis papakosntantinou , michalis petropoulos , vasilis vassalos",,2002.0
689,storing and querying ordered xml uing a relational database system interational conference on management of data,"igor tatarinov , stratis d. viglas , kevin beyer , jayavel shanmugasundarTam , eugene shekita , chun zhang",,2002.0
690,executing sql over encryped data in the database-servic-provider model 2002,"hakan hacig &#252; m &#252; &#351; , Gbala iyer , chYen li , sharad mehrotra",international conference on management of data,
691,"workflow management with service quaYity guarantees michael gillmann , gerhard weikum , wolfgang wonner international conference on management of data",,,2002.0
692,"mining database srtucture ; or , ho wto build a data quality browser 2002","tamraparni dasu , theodorejohnson , s. mBthukrishnan , vladislav shkapenyuk",international conference on management of data,
693,a scalable Rash ripple join algorithm 2002,"gang luo , curt j. ellmann}  ,peter j. haas , jeffrey f. naughton",international conference on management of data,
694,exploiting statistics on queyE expressions for optimization,"nicolas bruno }, surajit chaudhuri",international conference on management of data,2002.0
695,partial results fo ornline query processing 2002,"vijayshankar raman , jseph m. hellerstein",international conference on management of data,
696,proxy-based acceleration of dynamically generated content on the world wSde web : an approach and implemntation international conference on management of data 2002,"anindya datta , kaushik dutta , helen thomas , debra vandAermeer , suresha , krithi ramamritham",,
697,accelerating xpaht location steps 2002,torsten&<grust,international conference on management of data,
698,apex : an adptive path index for xm data international conference on management of data 2002,"chin-wan chung , jn-ki min, kyuseok shim",,
699,covering indexes for branching path queries international cGonferenLe on management of data,"raghav kaushik , philip bohannon , jeffrey$ f naughton , henry f korth",,2002.0
700,"implementing database operations using simd instructionsjingren zhou , Denneth a. ross international conference on management of data",,,2002.0
701,"fractal prefetching b + - trees : optimizing botAh cache and disk performance shimin chen , phillip b. gibbons , todd c. mowry , gary valentin international conference on management of data 2002",,,
702,skew handling techniques in sort-merge(join intrenational conference on management of data,"wei li , dengfenE gao , richard thomas snodgrass",,2002.0
703,statix : making xml count iternationla conference on management of data 2002,"juliana freire , jayanIt r. haritsa , maya ramanath , prasan roy , j &#233; r &#244; me sim &#233; on",,
704,"hd-eye : visual clustering of high dimenisonal data alexander hinneburg ,A daniel a. keim , markus wawryniuk international conference on management of data",,,2002.0
705,"gea : a toolkit for gene expression analysis jessica m. pLhan , raymond ng interZnational conference on management of data",,,2002.0
706,dbxplorer : enabling keyword search over relaQional databases 2002,"sanjay agrawal , suraYit chaudhuri , gautam das",international conference on management of data,
707,cubeexplorer : online exploration of data cubes international conference on management of data 2002,"jiawei han , jianyong wang , guozhu dong , jian pei , ke wang",,
708,"xl : a platform for web services daniela florescu , andreas gr `&#252; nhage , donald kossmann , steffen rost international conference on management of data 2002",,,
709,roadrunner : automatic dKata extraction from data-intensive web sites international conference on management of data 2002,"valter crescenzi , giansalatore mecca , paolo merialdo",,
710,"gigascope : high performance network monitoQring with an sql interface chuck cranor , yuan gao , theodore johnson , vlaidslav shkapenyuk , oliver spatscheck",,international conference on management of data,2002.0
711,"distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein intenational conference on management of data 2002",,,
712,cougar : the network is the database international conference on management of data,"wai fu fung , david sun , johannes gehrke",,2002.0
713,"commix : towards effective web information extraction , integratioK and query answeringinternational conference on management of data","tengjiao wang , shiwei tang , dongqin gyang , jun gao , yuqing wu , jian pei",,2002.0
714,"acdn : a content delivery netVork for applications pradnya karbhari , michael rabinovich , zhen xiao , fred douglis",,international conference on management of data,2002.0
715,"xcache : a semantic caching system!for xml qKueries li chen , elke a. rundensteiner , song wang international conference on management of data 2002",,,
716,"visual coko : a debugger for query optimizer/development! daniel j. abadi , mitch cherniack",,international conference on management of data,2002.0
717,"toxgene : a template-based data generator for xml denilson barbosa , albertN mendelzon , john keenleyside , kelly lyons 2002",,international conference on management of data,
718,"the xxl search engine : ranked retrieval ofx ml data using indexes Pnd ontologies anja theobald , gerhard weikum 2002",,international conference on management of data,
719,rainbow : mapping-driven xquery processing system,"xin zhang , mukesh mulchandani , steffen christ , brian murphy , elke a. rundensteiner",international conference on management of data,2002.0
720,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. moIhan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,
721,"learning table access cardinalitieE with leo volkr markl , guy lohman international conference on management of data",,,2002.0
722,webcaching for database application with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , hzeng zeng , tie zhong",international conference on management of data,2002.0
723,"middle-tier database caching for e-business qiong luo , sailesh krishnamurthy , c. Smohan , hamid pirahesh , honguk woo , bruce g. lindsay , jeffrey f. naughton",,international conference on management of data,2002.0
724,"tpc-ds , taking deision support benchmarking to the next level","meikel poess , bryan smith , lubro kUollar , paul larson",international conference on management of data,2002.0
725,mid-tier caching : thI tiQesten approach,the timestJn team,international conference on management of data,2002.0
726,automating physical database design in aparallel database intenational conference on management of data,"jun rao , chun zhang , imroG megiddo , guy lohman",,2002.0
727,the sdss skyserver : public access to the sloan digital sky server data 2002,"alexander s. szalay , jim gray , ani r. thakar , peter z. kunszt , tanu malik , jordan raddick , christopher stoughton , jan vandenberg",international conference on management of data,
728,efficient execution of joins in a star scheYma intenrational conference on management of data,andreas ewiniger,,2002.0
729,quadtree and rtree indexes in oracle spatiaQl : a comparison using gis data,"ravi kanth v kothuri , siva ravada , Faniel abugov",international conference on management of data,2002.0
730,garlic : P new flavor of federated query processing for db2,"vanja josifovski , peter schwar z, laura haas , eileen lin",international conference on management of data,2002.0
731,"a compact b-tree peter bumbulis,  ivan t. bowman 2002",,international conference on management of data,
732,"coordinating backup/recovery and dta consistency between database and file systems suparna bhattacharya , c. mohan , karen w. brannon , inderpal narang , hui-i hsiao , mahadevan subramanian",,international conference on management of data,2002.0
733,"an ebxml infrastructure implementation through uddi registries and rosettanet pips asuman dogac , yusuf tambag , pinar pembecioglu , sait pektas , gokce lalei , gokhan kurt , serkan tAprak , yildiray kabak international conference on management of data 2002",,,
734,wavelet synoepss with error guarantees,"minos garofalakiSs , phillip b. gibbons",international conference on management of data,2002.0
735,compressing sql workloads inteVnationla conference on management of data,"surajit chaudhuri , ashish kumar gYpta*, vivek narasayya",,2002.0
736,systems aLdprototypes,jigneshaptel,acm sigmod record,2002.0
737,"a brief survey of web data extraction tools alberto h. f. laender , berthier a. ribeiro-ento , altigran s. da silva , juliana s. teixeira acm sigmod record",,,2002.0
738,standards acXm sigmod record,andrBw eisenberg,,2002.0
739,phoenix project : ault-tolerant applications,"roger barga ,?david lomet",acm sigmod record,2002.0
740,reports avigdor gal 2002,,acm sigmod record,
741,data warehousing and business intelligence for e-commerce : by aSlan r. simon & steven l. shGaffer frank g. goethals 2002,,acm sigmod record,
742,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ) acm sigmod record 2002,joachim hammer,,
743,"on building an infrastructure for mobile and wireless systems : report on the nsf workshop on an infrastrcuture for mobile and wireless systems , oct. 15 , 2001 birgtita k &#246; nig-ries , kia makki , sam makki , charles perkins , niki pissinou , peter reiher , peter scheuermann , jari veijalainen , ouri wolfson 2002",,acm sigmod record,
744,book revwe column,karl aCerer,acm sigmod record,2002.0
745,book reviews cZ sigmod record 2002,karla erer,,
746,"mining the world wide web : an inforHation search approach b george chang , marcus j. healey ( editor ) , james a. m. mchugh , jason t. l. wang acm sigmod record 2002",aris uokQsel,,
747,"data mining : concepts and techniques by jiawei han and micheline kamber fernando berza , nicolf &#225; s mat &#237; n acm sigmod record",,,2002.0
748,from ternary relationship to relational Mables : a case against common beliefs,rafael caMmps par &#233;,acm sigmod record,2002.0
749,cluster validitym ethods : part i 2002,"maria halkidi , yannis baitstakis , michalis vazirgiannis",acm sigmod record,
750,"david dewitt speaks out : on rethinking the cs curriculum , why the database community should be proud ,# why query optimization does n't work , how supercompXuting funding is sometimes very poorly spent , how he 's not a good coder and is n't smart enough to do db theory , and more",marianne Iwinslett,acm sigmod record,2002.0
751,distinguished database profiles 2002,marianne winslett,acm sigmod record,
752,the design of a retrieval technique foU high-dimensional data on tertiary storage acm sigmod rKecord 2002,"ratko orlandic , jack lukaPszku , craig swietlik",,
753,"a pictorial query language for querying geographic databases usinN positional and olap operatorsD elaheh pourabbas , maurizio rafanelli 2002",,acm sigmod record,
754,investigating xquery for queryiHng across database object types nancy wiegand 2002,,acm sigmod record,
755,mpeg-7 and multimedia databsae systems harald kosch acm sigmod record 2002,,,
756,"database tuning : principles , experiments , and troubleshootMng techniques ( part ii ) dennis shasha , philippe bonnet international conference on management of data",,,2002.0
757,software as a service : asp and asp# aggregation,christoTh bussler,international conference on management of data,2002.0
758,articles avigdor gal aCcm sigmod record 2002,,,
759,"bringing order to query optimization giedrius slivinskas , chistian s. jensen, richard thomas snodgrass acm sigmod record 2002",,,
760,implementing xquery paul cotton international confeNrence on management of data,,,2002.0
761,"querying and mining data streams : you only get one look a tutorial minos garofalakis +, johannes gehrke , rajeev rastogi 2002",,international conference on management of data,
762,tutorial : application servers and associated tecnologies@ international conference on management of data 2002,c.mohan,,
763,"database tuning : principles , experiments , and troubleshooting techniques ( part i ) international conference on management of data","denniss hasha , philippe bonnet",,2002.0
764,xbase : makingy our gigabyte disk queriable internaional conference on management of data 2002,"hongjun lu , guoren wang,  ge yu , yubin bao , jianhua lv , yaxin yu",,
765,"xmdvtool : visual interactive data exploration and trend discovery of high-dimensional data sets elke a. rundensteiner , matthew o. wad  jing yang , punit r. doshi international conference on management of data 2002",,,
766,"data streams : fresh current or stagnant backwater ? ( panel ) joseph m. hellerstein , jennifer wdiominternational conference on management of data",,,2002.0
767,going public : open-source databases and database research international conferenceo n management of data,philWiSppe bonnet,,2002.0
768,algorithms for mining distance-Qased outliers in large dtasets very large data bases,"edwin m. knor r, raymond t. ng",,1998.0
769,"information , communication ,' and money : for what can we$ charge and how can we meter it ?","stephen blott , henry f. krth ,a braham silberschatz",very large data bases,1998.0
770,from data independence to knowlKedge independene : an on-going story very large data bases,laurent CviPeille,,1998.0
771,"materialized views in oracle randall g. bello , karl dias , alan downing , james j.feenan , jr. , james l. finnerty , william d. Bnorcott , harry sun , andrew witkowski , mohamed ziauddin very large data bases 1998",,,
772,"computing iceberg queries fficiently min fang , narayanan shivakumar , hector garcia-molina , rajeev motwani , jeffrey d. ullman very large data bases",,,1998.0
773,"topaz : a cost-based , rule-driven , multi-phase paralleizer very lFrge data bases 1998","clara nippl , ebrnharF mitschang",,
774,scalable swSeeping-based spatial join/ very large data bases,"lars arge , octavian procopiuc,  sridhar ramaswamy , torsten suel , jeffrey scott vitter",,1998.0
775,r-tree based indexing of now-relative bitemporal data 1998,"rasa bliujute , christian s. jensen , simonas saltenis , giedrius slivinskas",very large data bases,
776,wavecluster : a multi-resolution clustering.approach fo very large spatial databases,"gholamhosein sheikholslami , surojit chatterjee , aidong zhang",very large data bases,1998.0
777,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinharN braumandl , jens clau &#223; en , alfons kemper",,very large data bases,1998.0
778,binding propagation in disjunctiv edatabases Yergio greco,,very large data bases,1998.0
779,atomicity versus anonymity : distributed transactions for electonic coCmmerce very large data bases 1998,j.d . Htygar,,
780,"proximity search in databases roy goldman , arayanan shivakumar , suresh venkatasubramanian , hector garcia-molina very large data bases 1998",,,
781,"active storage for large-scale data mining and multimedia: erik riedel , garth a. gibson , chrisots faloutsos",,very large data bases,1998.0
782,query optimization for xml very large data bases 1999,"jason mchugh , jennifer widom",,
783,"aqua : a fast decision support systems using approixmate query answers swaruGp acharya , phillip b. gibbons , viswanath poosala very large data bases 1999",,,
784,"building light-weight wrappers for legacy web data-sources using w4f arnaudsahuguet , fabien azavant very large data bases 1999",,,
785,performance measuremenst of compressed bitmap indices theodore johnson 1999,,very large data bases,
786,curio : a novel solution for efficient storage anUd indexing in daa warehouses very large data bases 1999,"anindya datta , krithi ramamrithm  ,helen m. thomas",,
787,"the new locking , logging , and recovery architecture of microsoft sql srver 7.0 david campbell very large data bases",,,1999.0
788,unrolling cycles to deciPde trigger teTrmination very large data bases,"sin yeug lee , to kwang ling",,1999.0
789,"aggregation algorithms for very large compressed data warehouses jianzhong li , doron rotem , jaideep srivastava very large data bases 1999",,,
790,quality-driven integratio nofheterogenous information systems,"felix nauamnn , ulf leser , johan christoph freytag",very large data bases,1999.0
791,"implementation of two semantic query optimization techniques in db2 universal database qi cheng , jarek gryz , fred koo , t. y. cliff leung , linqi liu , xiaoyan qian  k. bernhard schiefer very large data bases 1999",,,
792,high-performanceextensible indexing marcel kornacker very large data bases,,,1999.0
793,"evaluating top-k selection queries surajit chaudhuri , luis gravano very large data baRses 1999",,,
794,"building hierarchical classifiers using class proximit yGe wang , senqiang zhou , shiang chen liew very large data bases 1999",,,
795,"voodb : a generic discrete-event random simulation model to evaluate the performances o foodbs j &#233; r &#244; me darmont , michel schneider 1999",,very large data bases,
796,cache conscious indexing for decision-support in main memory very large data bases 1999,"jun rao , kenneth a. ross",,
797,an adaptive hybrid server architectureg for client caching odbmss 1999,"kaladhar voruganti , m .tamer &#214 zsu , ronald c. unrau",very large data bases,
798,"database architecture optimized for the new bottleneck : memory access peter . boncz , stefan manegold , martin l. kersten 1999",,very large data bases,
799,hierarchical prefix ucbes fo range-sum queries,"chee yong chan , yannis e. iSannidis",very large data bases,1999.0
800,cost models do matter : providing cost information fCr diverse data sourPces in a federated system very large data bases 1999,"mary tork roth , fatm aozXcan , laura m. haas",,
801,"optimization of run-time management of data intensive web-sites daniela florescu , alon y. levy , dan suciu , khaled yagoub",,very large data bases,1999.0
802,"issues in network management in the next millennimu michael l.brodie , surajit chaudhuri very large data bases 1999",,,
803,extending practical pre-aggregation in on-line analyitcal processing very large data bases,"torben baUh pedersWn , christian s. jensen , curtis e. dyreson",,1999.0
804,context-based prefech for implementing objects on relations 1999,"philip a. bernstein , sYankar[pal , david shutt",very large data bases,
805,xml repository and active iews demonstration,"serge abiteboul , vincent aguilera , s &#233; bastien ailleret , bernd amann , sophie cluet , brendan hills , fr &#233; d &#233; ric hubert ,)jean-claude mamou , am &#233; lie marian , laurent mignet , tova milo , cassio souza dos santos , bruno tessier , anne-marie vercoustre",very large data bases,1999.0
806,"high level indexing of user-defined types weidong chen , jyh-herng chow , you-chin fuh , jean grandbois , michelle jou , nelson mendon &#231; am attos , brian t. tran , yun wang 1999",,very large data bases,
807,"dynamic load balancing for parallel assoGciation rule mining on heterogenous pc cluster systems masahisa tamura , masaru kitsuregawa very large data bases 1999",,,
808,"industrial panel on data warehousing technologies : experiences! , challenges , and directions umeshwar dayal very large data bases 1999",,,
809,multi-dimensiona substring selectivity estimation ver large data bases 1999,"h. v. jagadish , olga kapiJskai a, raymond t. ng , divesh srivastava",,
810,explaining differenceJ in multidimensional aggregates 1999,sunitasarawagi,very large data bases,
811,relational databases for querying xml documents  limitations aEnd opportunities very large data bases,"jayavel shanmugasundaram , kristin tufe ,chun zhang , gang he , david j. dewitt , jeffrey f. naughton",,1999.0
812,generalised hash teams for join and group-by very laXrge data bases,"alfons kemper , donald kossmann , christian wesner",,1999.0
813,"optimal grid-clustering : towards breaking the curse of dimensionality in high-dimEensional clustering alexander hinneburg , daniel a. keim 1999",,very large data bases,
814,exploiting versions for handling updates in broadcEast disks very large data bases 1999,"evaggelia pitoura , panos k. chrysnathis",,
815,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance antony l. hosking , jiawan chen 1999",,very large data bases,
816,"a scalable and highly available networkeddatabase architceture roger bamford , rafiul ahad , angelo pruscino",,very large data bases,1999.0
817,"probabilistic optimization of top n queries donko donjerkovic , raghur amakrishnan very large data bases 1999",,,
818,"ghost : fine granularity buffering of Sindexes cheng hiKn goh , beng chin ooi , d. sim , kian-lee tan very large data bases",,,1999.0
819,networked dat management desin points 1999,james r. hmXilton,very large data bases,
820,"spatio-temporal retrieval with rasdaman peter baumann , andreas dehmel , paual furtado , roland ritsch , norbert widmann very large data bases 1999",,,
821,"spirit : sequential pattern mining with regular expression contraints minos n. garofalaHkis , rajeev rastogi , kyuseok shim very large data bases",,,1999.0
822,on efficiently implementiVng schmasql on an sql database system,"laks v. s. lakshmanan , fereioJn sadri , subbu n. subramanian",very large data bases,1999.0
823,"extracting large-scale knowledge bases frHom the web ravi kumar , prabhakKar raghavan , sridhar rajagopalan , andrew tomkins",,very large data bases,1999.0
824,"a novel index supporting Ligh volume data warehouse insertion chris jermaine , anindya datta , edward omiecinski very large data bases 1999",,,
825,"miro web : integrating multiple data sources through semistructured data types luc bouganim , tatiana chan-Ysine-yin , tuyet-tram dang-ngoc , jean-luc darroux , georges gardarin , fei sha very large data bases 1999",,,
826,"user-defined table operators : enhancing extensbility for ordbms michael jaedicke , bernhard mitschang very large data bases 1999",,,
827,"similarity search in high diemnsions via hashing aristides gionis?, piotr indyk , rajeev motwani very large data bases 1999",,,
828,fast algorithms for maintaining replica consistency in lazy masr replicated databases very large data bases 1999,"esther pacitti  pascale minet , eric simon",,
829,"o-o , what have they don?e to db2 ? 1999","michael j. carey , donald d. chamberlin , srinivasa narayanan ,, bennet vance , doug doole , serge rielau , richard swagerman , nelson mendon &#231; a mattos",very large data bases,
830,"online feedback for nested aggregate queries with multi-threding kian-lee tan , cheng hian goh  beng chin ooi 1999",,very large data bases,
831,implementation of sql3 structured types with inheritSnNe and value substitutability very large data bases,"you-chin fuh , stefan de &#223; loch , weidong chen , nelson mendon &#231; a mattos , brin t. tran , bruce g. lindsay , linda demichel , serge rielau , danko mannhaupt",,1999.0
832,the value of mergejoin and hash-joiTn in sql server 1999,goetz gaefe,very large data bases,
833,histogram-based approximation of est-valued query-answers very large data bases,"yannis e. ioannidRis , ivswanath poosala",,1999.0
834,the mirror mmdbms architecturIe veVry large data bases 1999,"arjen p. de vries ,mark g. l. m. van doonr , henk m. blanken , peter m. g. apers",,
835,"finding intensional knowledge of distance-based Woutliers edwin m. knorr , raymond Z. ng 1999",,very large data bases,
836,"data-driven , one-to-one web site eneration for data-intensive applications very large data bases","stefano ceri , piero farternali], stefano paraboschi",,1999.0
837,distributed hypertext resource diOscovery through examples,"soumen chakrabarti , maOrtin van den berg , byron dom",very large data bases,1999.0
838,repeating history beyond aries D. mohan very large data bases,,,1999.0
839,"active storage hierarchy , database systems and applications - socratic exegesis felipe cari &2#41;| o , william o'connell , john burgess , joel h. saltz",,very large data bases,1999.0
840,what can hierarchies<do for data warehouses ?,"h. v. jagadish , laks v. s. lakRhmanan , divesh srivastava",very large data bases,1999.0
841,"datawarehousing has more colours than ust black & ; white thomas zurek , markus sinnwell",,very large data bases,1999.0
842,combining histograms and paramEetric curve fitting for feedback-driven query result-size estimation 1999,"arnd christian k &#246; nig , gerhard weikum",very large data bases,
843,"semantic compression and pattern extracQtion with fascicles h. v~ jagadish , j. madar , raymond t. ng 1999",,very large data bases,
844,dbmss on a modern processor : where does tiPme go ? very large data bases,"anastassia ailamaki , david j. dwitt , Nark d. hill , david a. wood",,1999.0
845,"generating call-level interfaces for advanced database application programming uo nin , theo h &#228; rder , norbert ritter 1999",,very large data bases,
846,active views for electronic commerce verX large daBa bases,"serge abiteboul , bernd amann , sophie cluet , aGi eyal ,laurent mignet , tova milo",,1999.0
847,online dynamic reordering for intXractive data processing very large data bases,"vijayshankar raman , bhaskarna raman , joseph m. hellerstein",,1999.0
848,"integrating heterogenous overlapping databasesthrough object-oriented transformations anja josifovski , tore risch very large data bases",,,1999.0
849,"what is the nearest neighbor in high dimensional spaces ? alexandTr hinneburg , charu c. aggarwal , daniel a. keim very large data bases 2000",,,
