label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
1,hierarchical prefix cubes for range-sum queries vldb 1999,"c chan , y ioannidis",,,"hierarchical prefix cubes for range-sum queries cy chan , ye ioannidis proceedings of the 25th international conference on very & hellip ; ,",,,1999.0,1488_1852
0,Oynamic update cube for raneg-sum queries,"s chun  c chung , j lee , s lee",vldb,2001.0,"hierarchical prefix cubes for range-sum queries cy chan , ye ioannidis proceedings of the 25th international conference on very & hellip ; ,",,,1999.0,1096_1852
1,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,2000.0,"hierarchical compact cube for range-max queries hgl i , tw ling , sy lee",,proceedings of the 26th vldb,,1207_20214
0,hierarchical prefix cubes for range-sum queries vldb 1999,"c chan , y ioannidis",,,"hierarchical compact cube for range-max queries hgl i , tw ling , sy lee",,proceedings of the 26th vldb,,1488_20214
0,Oynamic update cube for raneg-sum queries,"s chun  c chung , j lee , s lee",vldb,2001.0,"hierarchical compact cube for range-max queries hgl i , tw ling , sy lee",,proceedings of the 26th vldb,,1096_20214
0,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,2000.0,"dynamic update cube for range-sum queries sj chun , cw chung , jh lee , sl lee rpoceedings of the internationaLl conference on very large & hellip ; , 2001.0",,,,1207_49774
0,hierarchical prefix cubes for range-sum queries vldb 1999,"c chan , y ioannidis",,,"dynamic update cube for range-sum queries sj chun , cw chung , jh lee , sl lee rpoceedings of the internationaLl conference on very large & hellip ; , 2001.0",,,,1488_49774
0,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,2000.0,optimal histograms for hierarchical range queries n koudas,,,,1207_32866
0,"optimal histograms with quality guarantees h jagadish , n koudas , s muthukrishnan , v poosala , k sevcik , t suel",,vldb,1998.0,optimal histograms for hierarchical range queries n koudas,,,,1592_32866
0,hierarchical prefix cubes for range-sum queries vldb 1999,"c chan , y ioannidis",,,optimal histograms for hierarchical range queries n koudas,,,,1488_32866
0,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,2000.0,"hierarchical prex cubes for range-sum queries cy chan , ye ioannidis proceedings of the 25th international conference on very",,,,1207_26575
0,Oynamic update cube for raneg-sum queries,"s chun  c chung , j lee , s lee",vldb,2001.0,"hierarchical prex cubes for range-sum queries cy chan , ye ioannidis proceedings of the 25th international conference on very",,,,1096_26575
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,parallel algorithm for mining outliers in large database,e hung,,,1953_42525
0,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,parallel algorithm for mining outliers in large database,e hung,,,1133_42525
0,algorithms for mining distance-based uotliers i nlarge datasets vldb 1998,"e knor r, r ng",,,parallel algorithm for mining outliers in large database,e hung,,,1643_42525
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"algorithms for mining distance-based outliers in large database new york : in proc . of the vldb conference ,","k edwin , r ng",,,1953_55545
0,"fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst .",,,1995.0,"algorithms for mining distance-based outliers in large database new york : in proc . of the vldb conference ,","k edwin , r ng",,,2255_55545
0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"algorithms for mining distance-based outliers in large database new york : in proc . of the vldb conference ,","k edwin , r ng",,,772_55545
0,"incremental distance join algorithms for spatial databases g hjaltason , h samet 1998",,sigmod conference,,"algorithms for mining distance-based outliers in large database new york : in proc . of the vldb conference ,","k edwin , r ng",,,1156_55545
1,algorithms for mining distance-based uotliers i nlarge datasets vldb 1998,"e knor r, r ng",,,"algorithms for mining distance-based outliers in large database new york : in proc . of the vldb conference ,","k edwin , r ng",,,1643_55545
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,fast algorithms for mining generalized association rules,"r agrawal , r srikant","proceedings of the 20th international conference on very & hellip ; ,",,1953_33382
0,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,fast algorithms for mining generalized association rules,"r agrawal , r srikant","proceedings of the 20th international conference on very & hellip ; ,",,1640_33382
0,"scalable parallel Jata minEing for association rules e han , g karypis , v kumar 1997",,sigmod conference,,fast algorithms for mining generalized association rules,"r agrawal , r srikant","proceedings of the 20th international conference on very & hellip ; ,",,1288_33382
0,a new sql-like operator for mining association rules vldb 1996,"r meo , g psaila , s ceri",,,fast algorithms for mining generalized association rules,"r agrawal , r srikant","proceedings of the 20th international conference on very & hellip ; ,",,1815_33382
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,1953_52285
0,re-tree : an efficient indexs tructure for rgular expressions,"c chan , m garofValakis ` r rastogi",vldb j.,2003.0,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,2281_52285
0,"index nesting - an efficient approach to indexing n object-oriented databases b ooi , j han , h lu ,  ktan vldb j.",,,1996.0,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,2506_52285
0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,797_52285
0,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,1133_52285
0,"the hcc-tree : an efficient index structure fo robject oriented databases b sreenVath , s seshadri 1994",,vldb,,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,156_52285
0,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb,2002.0,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,2216_52285
0,a fast index for semistructured data vldb 2001,"b cooper , n sample , m franklin , g hjaltason , m shadmon",,,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,1146_52285
0,"an approximate search engine for structural databases j wang , x wang , d shasha , b shapiro , k zhang , x zheng , q ma , z weinberg 2000",,sigmod conference,,"an efficient index structure for strinZg databses t kahveci , ak singh",,"vldb ,",2001.0,827_52285
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,srikant . fast algorithmsformining association rules,r agrawal andr,"proceedings of the 20th international conference on very & hellip ; ,",,1953_3210
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,srikant . fast algorithmsformining association rules,r agrawal andr,"proceedings of the 20th international conference on very & hellip ; ,",,612_3210
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,an efficient domainindependent algorithm for detecting approximately duplicate database records,"am me971 , c elkan","proceedings of sigmod 1997 workshop on research issues on & hellip ; ,",,1953_63445
0,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,an efficient domainindependent algorithm for detecting approximately duplicate database records,"am me971 , c elkan","proceedings of sigmod 1997 workshop on research issues on & hellip ; ,",,1133_63445
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"mining association rules between sets of items in large dataases ra pi , t imielinski , a swami",,"proc . acm sigmod intâ ?? l conj : management of data ,",,1953_43415
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"mining association rules between sets of items in large dataases ra pi , t imielinski , a swami",,"proc . acm sigmod intâ ?? l conj : management of data ,",,612_43415
0,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,"mining association rules between sets of items in large dataases ra pi , t imielinski , a swami",,"proc . acm sigmod intâ ?? l conj : management of data ,",,1954_43415
0,sampling large databaes for association rules 1996,h tioovnen,vldb,,"mining association rules between sets of items in large dataases ra pi , t imielinski , a swami",,"proc . acm sigmod intâ ?? l conj : management of data ,",,2568_43415
0,mining quantitative assocaition rules iIn large relational tables sigmod conference,r srikanP  r agrawal,,1996.0,"mining association rules between sets of items in large dataases ra pi , t imielinski , a swami",,"proc . acm sigmod intâ ?? l conj : management of data ,",,1439_43415
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"efficient algorithms for mining outliers from large data sets r sridhar  r rajeev , s kyuseok proceedings of the acm sigmod conference ,",,,,1953_34825
0,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"efficient algorithms for mining outliers from large data sets r sridhar  r rajeev , s kyuseok proceedings of the acm sigmod conference ,",,,,1133_34825
0,efficient algorithms for pocessing xpath queries 2002,"g gottlob ,c  koLh , r pichler",vldb,,"efficient algorithms for mining outliers from large data sets r sridhar  r rajeev , s kyuseok proceedings of the acm sigmod conference ,",,,,2188_34825
0,algorithms for mining distance-based uotliers i nlarge datasets vldb 1998,"e knor r, r ng",,,"efficient algorithms for mining outliers from large data sets r sridhar  r rajeev , s kyuseok proceedings of the acm sigmod conference ,",,,,1643_34825
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,birch : an efficient mehod for very large databases,"t zhang , r ramakishnVman , m linvy",acm,,1953_33353
1,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,birch : an efficient mehod for very large databases,"t zhang , r ramakishnVman , m linvy",acm,,1419_33353
0,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,birch : an efficient mehod for very large databases,"t zhang , r ramakishnVman , m linvy",acm,,1133_33353
0,an efFficient method for checking object-orientd database schema correctness acm trans . database syst .,"a formcia , h rіger , m missikoff",,1998.0,birch : an efficient mehod for very large databases,"t zhang , r ramakishnVman , m linvy",acm,,2354_33353
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"r. and shim , k. 1998 . cure : an efficient clustering algorithm for large databases s guha , r rastogi proc . acm sigmod int . conf . management of data",,,,1953_60846
0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"r. and shim , k. 1998 . cure : an efficient clustering algorithm for large databases s guha , r rastogi proc . acm sigmod int . conf . management of data",,,,1419_60846
1,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"r. and shim , k. 1998 . cure : an efficient clustering algorithm for large databases s guha , r rastogi proc . acm sigmod int . conf . management of data",,,,1133_60846
1,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an effective algorithm for mining association rules in large atabases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,1953_55055
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"an effective algorithm for mining association rules in large atabases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,612_55055
0,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,"an effective algorithm for mining association rules in large atabases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,1640_55055
0,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,"an effective algorithm for mining association rules in large atabases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,1954_55055
0,mining quantitative assocaition rules iIn large relational tables sigmod conference,r srikanP  r agrawal,,1996.0,"an effective algorithm for mining association rules in large atabases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,1439_55055
0,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"an effective algorithm for mining association rules in large atabases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,1133_55055
0,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,"an effective algorithm for mining association rules in large atabases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,1543_55055
0,algorithms for mining distance-based uotliers i nlarge datasets vldb 1998,"e knor r, r ng",,,"an effective algorithm for mining association rules in large atabases a savasere , e omiecinski , s navathe",,"proceedings of 21st international conference on very large & hellip ; ,",,1643_55055
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"fast algorithms for universal quantification in large databases g graefe , rl cole acm transactions on database systems ,",,,1995.0,1953_33858
1,"fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst .",,,1995.0,"fast algorithms for universal quantification in large databases g graefe , rl cole acm transactions on database systems ,",,,1995.0,2255_33858
1,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,1953_13790
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,612_13790
0,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,1640_13790
0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,1419_13790
0,sampling large databaes for association rules 1996,h tioovnen,vldb,,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,2568_13790
0,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,1133_13790
0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,772_13790
0,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,1543_13790
0,efficient exploration of large scientific databases 2002,"e stolte , g alonso",vldb,,an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,2245_13790
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"fast algorithms for mining association rules in large databases , ibm research report rj9839 [ r ] r agrawal , r skirant",,"san jose , california : ibm almaden research center ,",,1953_50310
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"fast algorithms for mining association rules in large databases , ibm research report rj9839 [ r ] r agrawal , r skirant",,"san jose , california : ibm almaden research center ,",,612_50310
0,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,"fast algorithms for mining association rules in large databases , ibm research report rj9839 [ r ] r agrawal , r skirant",,"san jose , california : ibm almaden research center ,",,1640_50310
0,"fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst .",,,1995.0,"fast algorithms for mining association rules in large databases , ibm research report rj9839 [ r ] r agrawal , r skirant",,"san jose , california : ibm almaden research center ,",,2255_50310
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"relational computation for mining association rules from xml data hc liu , j zelezniko proceedings of the 14th acm international conference on & hellip ; ,",,,2005.0,1953_18122
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"relational computation for mining association rules from xml data hc liu , j zelezniko proceedings of the 14th acm international conference on & hellip ; ,",,,2005.0,612_18122
0,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,"relational computation for mining association rules from xml data hc liu , j zelezniko proceedings of the 14th acm international conference on & hellip ; ,",,,2005.0,1640_18122
0,"association rules over interval data r miller , y yang sigmod conference 1997",,,,"relational computation for mining association rules from xml data hc liu , j zelezniko proceedings of the 14th acm international conference on & hellip ; ,",,,2005.0,1313_18122
0,sampling large databaes for association rules 1996,h tioovnen,vldb,,"relational computation for mining association rules from xml data hc liu , j zelezniko proceedings of the 14th acm international conference on & hellip ; ,",,,2005.0,2568_18122
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,r. agrawal mining quantitative association rules in large relational tables r srikant proc . 1996 . i c. \ \ i-sig . \ \ iod int . c &#39; on f. . \ \ lanagernent of,,,,1953_6262
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an efficient algortihm for heap stoage allocation cb weinstock , wa wulf",,"acm sigplan notices ,",1988.0,1953_25082
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,sampling large databases for minig association rules . in : procedings of the 22nd vldb conference h toivonen,,,1996.0,1953_45368
1,sampling large databaes for association rules 1996,h tioovnen,vldb,,sampling large databases for minig association rules . in : procedings of the 22nd vldb conference h toivonen,,,1996.0,2568_45368
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an efficient structure for string databasSs t kahveci , ak singh",,"vldb , rome , september ,",,1953_9426
0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"an efficient structure for string databasSs t kahveci , ak singh",,"vldb , rome , september ,",,1419_9426
0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,"an efficient structure for string databasSs t kahveci , ak singh",,"vldb , rome , september ,",,797_9426
0,"the hcc-tree : an efficient index structure fo robject oriented databases b sreenVath , s seshadri 1994",,vldb,,"an efficient structure for string databasSs t kahveci , ak singh",,"vldb , rome , september ,",,156_9426
0,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb,2002.0,"an efficient structure for string databasSs t kahveci , ak singh",,"vldb , rome , september ,",,2216_9426
1,efficient index structures for stXirng databases vldb,"t kahvecZi ,\ a singh",,2001.0,"an efficient structure for string databasSs t kahveci , ak singh",,"vldb , rome , september ,",,1145_9426
0,"an approximate search engine for structural databases j wang , x wang , d shasha , b shapiro , k zhang , x zheng , q ma , z weinberg 2000",,sigmod conference,,"an efficient structure for string databasSs t kahveci , ak singh",,"vldb , rome , september ,",,827_9426
0,qc-trees : an efficient summary structure for semantic olap sigmod conference 2003,"l lakshmanan , j pei , y zhao",,,"an efficient structure for string databasSs t kahveci , ak singh",,"vldb , rome , september ,",,259_9426
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"cure : an efficient clustering algorithm for large data sets s guha , r rastogi , k shim published in the proceedings of the acm sigmod conference ,",,,,1953_19732
1,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"cure : an efficient clustering algorithm for large data sets s guha , r rastogi , k shim published in the proceedings of the acm sigmod conference ,",,,,1133_19732
0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"cure : an efficient clustering algorithm for large data sets s guha , r rastogi , k shim published in the proceedings of the acm sigmod conference ,",,,,772_19732
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,mining association rules between sets of items in large datasets,"r agrawal , t imilienski , a swami",proc . acm,,1953_59548
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,mining association rules between sets of items in large datasets,"r agrawal , t imilienski , a swami",proc . acm,,612_59548
0,sampling large databaes for association rules 1996,h tioovnen,vldb,,mining association rules between sets of items in large datasets,"r agrawal , t imilienski , a swami",proc . acm,,2568_59548
0,mining quantitative assocaition rules iIn large relational tables sigmod conference,r srikanP  r agrawal,,1996.0,mining association rules between sets of items in large datasets,"r agrawal , t imilienski , a swami",proc . acm,,1439_59548
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an efficient clustering for large database s guha , r rastogi , k shim proceedings of the acm sigmod international conference on",,,,1953_27311
0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"an efficient clustering for large database s guha , r rastogi , k shim proceedings of the acm sigmod international conference on",,,,1419_27311
0,efficient index structures for stXirng databases vldb,"t kahvecZi ,\ a singh",,2001.0,"an efficient clustering for large database s guha , r rastogi , k shim proceedings of the acm sigmod international conference on",,,,1145_27311
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"cure : an efficient clustering algorithm for large database s guha , r rastogi , k shim",,"proc . acm sigmod int . conf . on management of data , seattle , & hellip ; ,",,1953_24548
0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"cure : an efficient clustering algorithm for large database s guha , r rastogi , k shim",,"proc . acm sigmod int . conf . on management of data , seattle , & hellip ; ,",,1419_24548
0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"cure : an efficient clustering algorithm for large database s guha , r rastogi , k shim",,"proc . acm sigmod int . conf . on management of data , seattle , & hellip ; ,",,772_24548
0,"clustering methods for large databases : from the past to the uture a hinneburg , d keim sigmod conference 1999",,,,"cure : an efficient clustering algorithm for large database s guha , r rastogi , k shim",,"proc . acm sigmod int . conf . on management of data , seattle , & hellip ; ,",,986_24548
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"integrating association rule mining algorithms with relational database systems j hipp , u grimmer",,,,1953_22635
0,"data mining with optimized two-dimensional association rules t fukuda ,  morimoto , s morishita , t tokuyama acm trans . database syst . 2001",,,,"integrating association rule mining algorithms with relational database systems j hipp , u grimmer",,,,2332_22635
0,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,"integrating association rule mining algorithms with relational database systems j hipp , u grimmer",,,,1543_22635
0,"integrating mining with relational database systems : alternatives and implications s sarawagi , s thomas , r agrawal 1998",,sigmod conference,,"integrating association rule mining algorithms with relational database systems j hipp , u grimmer",,,,1180_22635
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,,1953_57533
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,,612_57533
0,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,,1640_57533
0,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,,1954_57533
0,"scalable parallel Jata minEing for association rules e han , g karypis , v kumar 1997",,sigmod conference,,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,,1288_57533
1,sampling large databaes for association rules 1996,h tioovnen,vldb,,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,,2568_57533
0,mining quantitative assocaition rules iIn large relational tables sigmod conference,r srikanP  r agrawal,,1996.0,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,,1439_57533
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,association rules between sets of Titems in large databases,"r agrawal , ti mielinski , a swami",,1993.0,1953_43625
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,association rules between sets of Titems in large databases,"r agrawal , ti mielinski , a swami",,1993.0,612_43625
0,"association rules over interval data r miller , y yang sigmod conference 1997",,,,association rules between sets of Titems in large databases,"r agrawal , ti mielinski , a swami",,1993.0,1313_43625
0,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,association rules between sets of Titems in large databases,"r agrawal , ti mielinski , a swami",,1993.0,1954_43625
0,sampling large databaes for association rules 1996,h tioovnen,vldb,,association rules between sets of Titems in large databases,"r agrawal , ti mielinski , a swami",,1993.0,2568_43625
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"cure : an efficient algorithm for clustering large dTatabases proceedings of acm-sigmod 1998 international conference on & hellip ; ,","s guha , r rastoFgi , k shim",,,1953_15801
0,visdb : a system for visualizing large databases sigmod conference,"d keim , h kriegel",,1995.0,"cure : an efficient algorithm for clustering large dTatabases proceedings of acm-sigmod 1998 international conference on & hellip ; ,","s guha , r rastoFgi , k shim",,,1698_15801
0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"cure : an efficient algorithm for clustering large dTatabases proceedings of acm-sigmod 1998 international conference on & hellip ; ,","s guha , r rastoFgi , k shim",,,772_15801
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an efficient algorithm for mining frequent closed itemsets j pei , j han , r mao proc . of the 2000 acm-sigmod intâ ?? l conf . on management of & hellip ; ,",,,,1953_54637
0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"an efficient algorithm for mining frequent closed itemsets j pei , j han , r mao proc . of the 2000 acm-sigmod intâ ?? l conf . on management of & hellip ; ,",,,,772_54637
0,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,"an efficient algorithm for mining frequent closed itemsets j pei , j han , r mao proc . of the 2000 acm-sigmod intâ ?? l conf . on management of & hellip ; ,",,,,1543_54637
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"an efficient algorithm for eigenspace updating and merginB a franco , a lumini , d maio",,submitted for,,1953_3238
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"rastogir. , cure a. , an efficient clustering algoirthm for large data bases s guha",,"& hellip ; 1998 , acm sigmod international conference on management of",,1953_14619
0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"rastogir. , cure a. , an efficient clustering algoirthm for large data bases s guha",,"& hellip ; 1998 , acm sigmod international conference on management of",,1419_14619
1,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"rastogir. , cure a. , an efficient clustering algoirthm for large data bases s guha",,"& hellip ; 1998 , acm sigmod international conference on management of",,1133_14619
0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"rastogir. , cure a. , an efficient clustering algoirthm for large data bases s guha",,"& hellip ; 1998 , acm sigmod international conference on management of",,772_14619
0,"an efficient algorithm for mining associatoin rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,"cure : an efficient clustering algorithm for largr databases , proceedings of acm sigmod international s guha , r rastogi , k shim 1998.0",,,,1953_42181
0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"cure : an efficient clustering algorithm for largr databases , proceedings of acm sigmod international s guha , r rastogi , k shim 1998.0",,,,1419_42181
1,"cure : an efficient clustering algoirthm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"cure : an efficient clustering algorithm for largr databases , proceedings of acm sigmod international s guha , r rastogi , k shim 1998.0",,,,1133_42181
